EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Charge Fouls,Offensive Fouls Drawn,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChancePointsPct,PenaltyOffPossPct,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3A,Corner3Assists,OffThreePtRebounds,LostBallSteals,LostBallTurnovers,BlockingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,PenaltyArc3Frequency,PenaltyShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Fg2aBlocked,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,FTDefRebounds,SelfOReb,DefFTReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,BlockingFouls,Charge Fouls Drawn,ShortMidRangePctBlocked,SecondChanceCorner3FGA,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,SecondChanceCorner3Frequency,on,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,HeaveAttempts,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,Blocked3s,BlockedArc3,HeaveMakes,Corner3PctBlocked,BlockedCorner3
101139,1610612739,CJ Miles,CJ Miles,101139,CLE,2362.0,39,-3.0,76,79,7.0,3.0,155,1.0,1.0,2.0,5.0,1.0,3.0,1.0,4.0,4.0,6.0,1.0,4.0,9.0,5.0,10.0,1.0,24.0,72,1.0,2.0,6.0,12.0,3.0,6.0,4.0,5.0,1.0,6.0,1.0,2.0,1.0,2.0,13.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,0.25,0.25,0.8,0.5,0.5,0.4444444444444444,0.6052631578947368,0.6,0.5263157894736842,27.710843373493976,0.6666666666666666,0.11764705882352941,0.13333333333333333,0.125,0.3333333333333333,0.18181818181818182,0.05263157894736842,1.0,1.0,0.2631578947368421,0.4,0.4,0.5,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.21052631578947367,0.25,0.25,1.0,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.75,1.0,0.5789473684210527,0.6666666666666666,0.5185315789473685,0.57315,0.05,0.1,11.877777777777776,24.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,3520.0,59,3.0,110,111,21.0,12.0,221,,1.0,2.0,2.0,1.0,5.0,,1.0,2.0,6.0,1.0,3.0,8.0,2.0,7.0,,12.0,102,1.0,4.0,2.0,6.0,,6.0,2.0,8.0,1.0,9.0,1.0,,2.0,6.0,19.0,2.0,3.0,5.0,6.0,,,1.0,1.0,1.0,,2.0,,1.0,2.0,1.0,,,,0.6666666666666666,1.0,1.0,0.2857142857142857,0.2857142857142857,0.375,0.4,0.4,0.4666666666666667,13.28125,0.5,0.10714285714285714,0.10526315789473684,0.10638297872340426,0.1,0.0625,0.06666666666666667,,,0.13333333333333333,1.0,1.0,0.5,0.3333333333333333,0.2,0.2,0.06666666666666667,,,,0.4,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.47608333333333336,0.47418333333333335,,,15.0625,25.22857142857143,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.022727272727272728,0.017241379310344827,0.05,0.16666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.00909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200809,1610612739,Chris Quinn,Chris Quinn,200809,CLE,4700.0,78,11.0,147,151,30.0,15.0,298,1.0,2.0,1.0,3.0,2.0,6.0,,1.0,,4.0,,4.0,11.0,,5.0,2.0,10.0,136,,4.0,4.0,,,4.0,,6.0,3.0,9.0,2.0,1.0,1.0,4.0,21.0,1.0,,1.0,2.0,3.0,2.0,6.0,5.0,,,6.0,,2.0,4.0,7.0,,2.0,1.0,0.5,0.5,,,,0.36363636363636365,0.25,0.29411764705882354,0.3125,13.450292397660819,1.0,,0.037037037037037035,0.016666666666666666,,,0.125,0.5,0.5,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.375,0.3333333333333333,0.3333333333333333,0.0625,,,,0.25,,,,,0.4375,,0.478521875,0.3857,0.058823529411764705,0.08333333333333333,12.863636363636363,26.540000000000003,1.0,,1.0,2.0,,,1.0,,2.0,1.0,,,0.5,,0.01282051282051282,,,0.125,,0.2,0.006802721088435374,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.07692307692307693,1.0,1.0,0.34455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201578,1610612739,Marreese Speights,Marreese Speights,201578,CLE,4355.0,73,3.0,135,140,26.0,15.0,275,6.0,11.0,2.0,9.0,13.0,21.0,,,,,,21.0,41.0,,,5.0,47.0,131,,36.0,6.0,,,,,2.0,,2.0,,2.0,,,4.0,6.0,9.0,15.0,23.0,5.0,2.0,4.0,2.0,3.0,,7.0,2.0,5.0,10.0,5.0,1.0,6.0,3.0,0.8571428571428571,0.9473684210526315,,,,0.5121951219512195,0.5121951219512195,0.5340909090909091,,32.075471698113205,0.5714285714285714,0.2903225806451613,0.23076923076923078,0.2631578947368421,0.3,0.2631578947368421,0.2682926829268293,0.5454545454545454,0.6666666666666666,0.21951219512195122,0.2222222222222222,0.2222222222222222,0.5,0.5121951219512195,0.6190476190476191,0.6190476190476191,,,,,,,,,,0.2682926829268293,,0.4482658536585366,0.6469333333333334,0.06818181818181818,0.06818181818181818,11.748780487804877,,1.0,2.0,4.0,5.0,4.0,6.0,8.0,1.0,1.0,1.0,0.5,0.5,0.5,0.1111111111111111,0.1095890410958904,0.09523809523809523,0.23076923076923078,0.14285714285714285,1.0,0.10638297872340426,0.007407407407407408,,1.0,,,2.0,3.0,2.0,,0.10526315789473684,0.08333333333333333,0.6666666666666666,,,2.0,4.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,0.04878048780487805,0.18181818181818182,0.11764705882352941,0.125,0.14285714285714285,0.375,0.5,1.0,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203158,1610612739,Kevin Jones,Kevin Jones,203158,CLE,1984.0,33,7.0,63,67,17.0,12.0,130,4.0,9.0,1.0,1.0,2.0,5.0,,,,,,7.0,15.0,,,1.0,15.0,54,,12.0,2.0,,,,,,,,,,,,,1.0,4.0,7.0,9.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,2.0,1.0,0.8571428571428571,1.0,,,,0.4666666666666667,0.4666666666666667,0.46875,,21.25,1.0,0.3076923076923077,0.09090909090909091,0.20833333333333334,0.3333333333333333,0.14285714285714285,0.6,0.4444444444444444,0.6666666666666666,0.06666666666666667,1.0,1.0,1.0,0.3333333333333333,0.4,0.4,,,,,,,,,,0.6,,0.47275333333333336,0.5385666666666666,0.0625,0.0625,8.4,,1.0,2.0,3.0,4.0,2.0,2.0,2.0,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.06666666666666667,0.05,,0.2,,1.0,0.26666666666666666,0.015873015873015872,,,,,,1.0,1.0,,,,0.75,,,2.0,3.0,3.0,,1.0,1.0,1.0,1.0,,0.2,0.3333333333333333,0.09090909090909091,0.2,,0.5,1.0,1.0,0.6666666666666666,2.0,1.0,1.0,0.2,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,1610612739,Luke Walton,Luke Walton,2575,CLE,2371.0,40,,73,74,9.0,3.0,147,2.0,4.0,,1.0,,2.0,,1.0,2.0,2.0,,2.0,7.0,2.0,3.0,,10.0,72,,4.0,,6.0,,2.0,2.0,5.0,5.0,10.0,4.0,2.0,1.0,2.0,25.0,3.0,2.0,8.0,11.0,4.0,4.0,,,1.0,1.0,1.0,1.0,3.0,6.0,2.0,,,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.5,0.5,0.3,13.924050632911392,,0.1111111111111111,0.1875,0.14705882352941177,,0.16666666666666666,0.4,0.5,0.5,0.1,,,,0.2,,,0.1,,,,0.2,1.0,1.0,1.0,,0.7,1.0,0.54728,0.6478,,,7.057142857142858,25.233333333333334,,,2.0,,,3.0,3.0,,,,,,,0.13043478260869565,0.09090909090909091,0.125,0.125,0.25,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,0.14285714285714285,,0.16666666666666666,0.1111111111111111,,0.2,,0.5,,3.0,1.0,0.75,0.2,,1.0,2.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,306.0,5,2.0,10,9,4.0,,19,,,,1.0,,,,,,,,,1.0,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,10.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.4301,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203092,1610612739,Tyler Zeller,Tyler Zeller,203092,CLE,138.0,2,-3.0,5,4,4.0,,9,,,,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,5,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,40.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.3465,,,,20.7,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201956,1610612739,Omri Casspi,Omri Casspi,201956,CLE,2426.0,40,12.0,75,77,23.0,13.0,152,3.0,5.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,6.0,10.0,2.0,6.0,3.0,21.0,66,2.0,6.0,6.0,6.0,,4.0,1.0,5.0,,5.0,,3.0,,2.0,10.0,2.0,5.0,7.0,8.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,,,3.0,6.0,1.0,4.0,2.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6,0.5625,0.5833333333333334,0.375,21.50537634408602,0.6666666666666666,0.3333333333333333,0.13333333333333333,0.23333333333333334,0.5,0.1111111111111111,0.3125,0.6,0.75,0.1875,0.3333333333333333,0.3333333333333333,,0.125,1.0,1.0,0.125,0.5,0.5,1.0,0.25,0.25,0.25,1.0,0.25,0.6875,0.25,0.5522281250000001,0.539,0.11764705882352941,0.18181818181818182,6.159999999999999,24.650000000000002,1.0,1.0,2.0,2.0,,1.0,1.0,,1.0,1.0,0.5,0.25,0.25,0.029411764705882353,0.022222222222222223,,,0.16666666666666666,0.5,0.09523809523809523,0.013333333333333334,,,,,,1.0,1.0,1.0,,,0.6666666666666666,,,,,1.0,1.0,,,,,,0.1,0.2,0.07142857142857142,,,0.5,,,,,,,,,,,,1.0,1.0,1.0,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202087,1610612739,Alonzo Gee,Alonzo Gee,202087,CLE,346.0,6,11.0,11,12,4.0,,23,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
