EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGA,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FTDefRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Charge Fouls,Loose Ball Fouls Drawn,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,BlockingFoulsDrawn,BlockedLongMidRange,LongMidRangePctBlocked,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,on,Fg3aBlocked,BlockingFouls,FG3APctBlocked,Corner3PctBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,SecondChanceArc3PctAssisted,Arc3PctBlocked,Clear Path Fouls
101215,1610612750,Will Conroy,Will Conroy,101215,MIN,921.0,15,-32,32,32,7,13.0,5,64,2.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,44,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7,0.05555555555555555,0.375,0.4,0.5,0.5,24.324324324324326,0.058823529411764705,0.043478260869565216,0.2,0.16666666666666666,0.25,0.25,0.125,0.375,0.625,0.47876874999999997,0.3353,0.1111111111111111,0.16666666666666666,8.319999999999999,23.166666666666668,0.21875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200811,1610612750,Lou Amundson,Lou Amundson,200811,MIN,1965.0,33,-9,62,62,18,19.0,12,124,1.0,2.0,,,3.0,,2.0,4.0,64,2.0,,3.0,5.0,13.0,,2.0,5.0,6.0,10.0,4.0,18,0.25,,,,,14.666666666666666,0.125,0.12121212121212122,,,0.3333333333333333,0.6666666666666666,,,0.3333333333333333,0.4843,0.39295,0.5714285714285714,0.5714285714285714,7.5,,0.2903225806451613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,8.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,0.125,0.3333333333333333,0.14285714285714285,0.2631578947368421,0.5,0.1111111111111111,0.32,0.14285714285714285,0.25,0.16666666666666666,0.2857142857142857,0.4,0.14285714285714285,0.4,1.0,1.0,1.0,1.0,1.0,0.667,0.75,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201880,1610612750,Greg Stiemsma,Greg Stiemsma,201880,MIN,3649.0,61,-18,118,117,26,20.0,16,235,6.0,6.0,2.0,,14.0,,4.0,8.0,117,2.0,5.0,1.0,1.0,12.0,,3.0,10.0,8.0,8.0,2.0,26,0.2222222222222222,,0.35714285714285715,0.3333333333333333,0.5,19.11764705882353,0.018867924528301886,0.015873015873015872,0.05,,0.42857142857142855,0.42857142857142855,0.14285714285714285,,0.42857142857142855,0.4627142857142857,0.44345,0.125,0.125,6.1000000000000005,,0.22033898305084745,2.0,,1.0,2.0,,1.0,2.0,2.0,3.0,3.0,,,,,2.0,8.0,11.0,2.0,1.0,1.0,3.0,5.0,1.0,8.0,,2.0,1.0,2.0,2.0,2.0,2.0,,3.0,2.0,0.14285714285714285,,0.14285714285714285,,0.5,0.3,0.375,,0.1951219512195122,0.125,,0.17543859649122806,,,,0.2727272727272727,0.14285714285714285,0.1875,0.07142857142857142,0.5,0.3333333333333333,0.5,1.0,,0.5154,0.25,0.375,1.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
202723,1610612750,Malcolm Lee,Malcolm Lee,202723,MIN,17318.0,289,12,552,552,100,67.0,88,1104,31.0,9.0,12.0,12.0,52.0,24.0,12.0,78.0,553,7.0,6.0,10.0,15.0,39.0,5.0,15.0,30.0,20.0,20.0,10.0,98,0.45348837209302323,0.3157894736842105,0.11538461538461539,0.1935483870967742,,14.65648854961832,0.04784688995215311,0.051094890510948905,0.10465116279069768,0.1282051282051282,0.40789473684210525,0.11842105263157894,0.15789473684210525,0.15789473684210525,0.7236842105263158,0.5586506666666667,0.5939166666666665,0.11627906976744186,0.16129032258064516,6.65,25.466666666666665,0.18115942028985507,13.0,4.0,10.0,21.0,5.0,12.0,,16.0,1.0,14.0,14.0,4.0,4.0,1.0,7.0,17.0,24.0,12.0,5.0,7.0,1.0,9.0,,10.0,1.0,1.0,3.0,,6.0,1.0,6.0,,14.0,,0.40384615384615385,0.4166666666666667,0.4342105263157895,0.5714285714285714,0.5333333333333333,0.5,0.1,0.043478260869565216,0.0913978494623656,0.10294117647058823,0.06153846153846154,0.09448818897637795,,0.015625,,0.09433962264150944,0.05172413793103448,0.12,0.09259259259259259,0.14285714285714285,0.41935483870967744,0.52,0.7142857142857143,0.4,0.6017590909090909,0.20512820512820512,0.1794871794871795,5.0,28.0,14.0,20.0,6.0,46.0,,2.0,1.0,1.0,1.0,5.0,0.6666666666666666,0.7368421052631579,,0.8333333333333334,0.6153846153846154,0.38461538461538464,3.0,3.0,5.0,5.0,1.0,1.0,1.0,3.0,12.0,1.0,1.0,1.0,5.0,8.0,2.0,2.0,5.0,1.0,6.0,21.0,3.0,1.0,11.0,3.0,6.0,5.0,1.0,2.0,6.0,1.0,4.0,1.0,2.0,5.0,1.0,0.875,0.3333333333333333,1.0,0.16666666666666666,0.34782608695652173,0.7142857142857143,0.5,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,0.4166666666666667,0.6,0.4166666666666667,0.4166666666666667,1.0,0.15789473684210525,0.25,0.25,0.6666666666666666,0.25,0.07142857142857142,1.0,1.0,0.07142857142857142,1.0,0.6,0.07692307692307693,0.38461538461538464,0.2,0.2727272727272727,,,,,,,,,,,,,True,,,,,,,,,,,,,
203144,1610612750,Alexey Shved,Alexey Shved,203144,MIN,4730.0,79,-13,148,149,44,42.0,27,297,7.0,2.0,5.0,1.0,14.0,10.0,15.0,38.0,157,3.0,4.0,2.0,5.0,12.0,,2.0,3.0,10.0,15.0,4.0,42,0.6166666666666667,0.4166666666666667,0.2857142857142857,0.42857142857142855,0.5,21.666666666666668,0.037037037037037035,0.06578947368421052,0.05555555555555555,,0.2916666666666667,0.08333333333333333,0.20833333333333334,0.041666666666666664,0.7083333333333334,0.5057166666666666,0.420575,0.17857142857142858,0.23529411764705882,9.064285714285715,24.73,0.2972972972972973,4.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,4.0,13.0,6.0,,3.0,,1.0,6.0,7.0,,,,4.0,5.0,3.0,9.0,3.0,1.0,,2.0,1.0,,1.0,,13.0,2.0,0.2857142857142857,0.25,0.4791666666666667,0.2,0.3333333333333333,0.8125,0.4444444444444444,,0.10526315789473684,0.0625,0.13636363636363635,0.0958904109589041,0.06666666666666667,,0.125,0.1111111111111111,,0.19047619047619047,0.07692307692307693,,0.5714285714285714,1.0,0.6,0.3333333333333333,0.5497166666666667,0.10526315789473684,0.34210526315789475,1.0,2.0,12.0,15.0,7.0,33.0,,3.0,1.0,,,1.0,0.25,0.25,,1.0,0.25,0.16666666666666666,,,,1.0,,,1.0,4.0,9.0,,1.0,2.0,2.0,5.0,,1.0,,3.0,3.0,9.0,6.0,,9.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,,3.0,,1.0,,0.6,0.5,,1.0,0.5,,0.75,0.14285714285714285,,,,,,,1.0,1.0,1.0,0.375,0.4444444444444444,0.4444444444444444,0.5,1.0,,,,0.2,,,0.16666666666666666,0.3333333333333333,1.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,,,,,,,True,,,,,,,,,,,,,
201967,1610612750,Dante Cunningham,Dante Cunningham,201967,MIN,4592.0,77,-1,140,139,25,22.0,22,279,6.0,3.0,19.0,,28.0,,5.0,37.0,135,3.0,2.0,4.0,5.0,15.0,,5.0,6.0,4.0,6.0,2.0,23,0.5967741935483871,,0.07142857142857142,0.16666666666666666,0.3333333333333333,19.047619047619047,0.0784313725490196,0.06944444444444445,0.13333333333333333,,0.21428571428571427,0.10714285714285714,0.6785714285714286,,0.21428571428571427,0.44632857142857135,0.37456666666666666,0.06666666666666667,0.06666666666666667,13.864285714285712,,0.17857142857142858,4.0,3.0,3.0,16.0,4.0,6.0,2.0,10.0,2.0,4.0,4.0,4.0,1.0,,2.0,7.0,10.0,3.0,1.0,2.0,1.0,,,1.0,1.0,,,1.0,2.0,1.0,2.0,,2.0,,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.7142857142857143,0.5,1.0,,0.1346153846153846,0.10526315789473684,0.047619047619047616,0.1267605633802817,0.07142857142857142,0.045454545454545456,,0.16666666666666666,0.2,0.05263157894736842,0.125,,0.6666666666666666,0.8,0.5,1.0,0.51095,0.2702702702702703,0.10810810810810811,,28.0,2.0,3.0,1.0,7.0,1.0,,1.0,,1.0,,0.875,1.0,0.2,,0.5,,,2.0,10.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.6666666666666666,1.0,1.0,0.5263157894736842,0.5263157894736842,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,
1905,1610612750,Andrei Kirilenko,Andrei Kirilenko,1905,MIN,11075.0,185,37,347,347,67,32.0,59,694,20.0,2.0,12.0,1.0,34.0,9.0,16.0,71.0,328,4.0,3.0,7.0,9.0,35.0,,2.0,6.0,24.0,23.0,12.0,65,0.6574074074074074,0.20930232558139536,0.08823529411764706,0.1,0.5,15.625,0.051470588235294115,0.045454545454545456,0.08771929824561403,,0.46511627906976744,0.046511627906976744,0.27906976744186046,0.023255813953488372,0.6744186046511628,0.5460895348837209,0.5307999999999999,0.2222222222222222,0.26666666666666666,8.535294117647059,24.62222222222222,0.1930835734870317,16.0,3.0,4.0,20.0,4.0,6.0,2.0,10.0,8.0,12.0,10.0,4.0,1.0,1.0,4.0,15.0,26.0,14.0,9.0,5.0,8.0,3.0,1.0,11.0,1.0,,1.0,,6.0,3.0,6.0,,12.0,,0.5882352941176471,0.6666666666666666,0.6395348837209303,0.6666666666666666,0.625,0.6666666666666666,0.7272727272727273,0.07142857142857142,0.11627906976744186,0.0975609756097561,0.025,0.11176470588235295,,0.05,,0.05,0.14634146341463414,0.14583333333333334,0.11764705882352941,,0.8,0.8888888888888888,0.6666666666666666,0.75,0.558475,0.14084507042253522,0.16901408450704225,2.0,30.0,19.0,21.0,13.0,44.0,7.0,2.0,7.0,,1.0,4.0,0.75,0.8333333333333334,0.6363636363636364,0.6666666666666666,0.6875,0.5,2.0,1.0,3.0,1.0,,,,4.0,8.0,,,,,5.0,,,2.0,,,15.0,,,8.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,,2.0,,2.0,1.0,1.0,0.5555555555555556,,,0.5555555555555556,0.5,0.5,0.030303030303030304,0.5,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,0.18604651162790697,0.5,0.5,1.0,0.3333333333333333,,,,,,1.0,,,,0.5,,1.0,,,,,,2.0,1.0,,,,True,,,,,,,,,,,,,
2557,1610612750,Luke Ridnour,Luke Ridnour,2557,MIN,13066.0,218,23,423,423,70,42.0,65,846,15.0,10.0,32.0,4.0,57.0,13.0,9.0,82.0,423,11.0,3.0,2.0,3.0,14.0,1.0,9.0,13.0,14.0,13.0,1.0,68,0.5333333333333333,0.18571428571428572,0.05263157894736842,0.06666666666666667,0.1,17.670682730923694,0.01282051282051282,0.01485148514851485,0.028985507246376812,0.03125,0.21428571428571427,0.14285714285714285,0.45714285714285713,0.05714285714285714,0.4,0.49604357142857136,0.4712230769230769,0.014084507042253521,0.017241379310344827,12.12982456140351,24.96153846153846,0.16548463356973994,10.0,1.0,1.0,32.0,2.0,4.0,,4.0,6.0,27.0,36.0,4.0,1.0,,4.0,6.0,11.0,9.0,6.0,3.0,8.0,5.0,2.0,13.0,,,3.0,4.0,1.0,,1.0,,25.0,3.0,0.5614035087719298,0.5,0.5214285714285715,0.4,0.4,0.7647058823529411,0.6153846153846154,,0.044444444444444446,0.07407407407407407,0.021739130434782608,0.05291005291005291,,,0.16666666666666666,0.05405405405405406,0.024390243902439025,0.05263157894736842,0.047619047619047616,0.16666666666666666,0.6666666666666666,0.7142857142857143,0.2,1.0,0.496225,0.04878048780487805,0.32926829268292684,2.0,28.0,40.0,49.0,20.0,107.0,1.0,3.0,6.0,,,1.0,0.4375,0.4666666666666667,0.06666666666666667,1.0,0.3,0.15384615384615385,2.0,7.0,15.0,1.0,,,1.0,2.0,9.0,,1.0,1.0,1.0,3.0,,1.0,9.0,1.0,2.0,6.0,3.0,,9.0,2.0,9.0,8.0,1.0,11.0,9.0,2.0,,2.0,,,,0.6666666666666666,0.23076923076923078,,0.5,0.23076923076923078,0.8181818181818182,0.8076923076923077,,0.7,0.7777777777777778,0.14285714285714285,0.46875,0.4838709677419355,0.6666666666666666,0.25,0.25,1.0,0.12857142857142856,0.2222222222222222,0.2222222222222222,0.5,,,,,0.2,,1.0,0.07692307692307693,0.07692307692307693,1.0,0.2222222222222222,,,3.0,,,,,,1.0,0.03125,,,True,,,,,,,,,,,,,
202682,1610612750,Derrick Williams,Derrick Williams,202682,MIN,3194.0,53,19,103,104,22,13.0,13,207,12.0,2.0,6.0,,20.0,4.0,9.0,28.0,87,5.0,5.0,2.0,2.0,16.0,,2.0,4.0,7.0,11.0,5.0,22,0.4827586206896552,0.16666666666666666,0.25,0.3333333333333333,0.5,28.688524590163937,0.05,0.0392156862745098,0.09090909090909091,,0.5,0.08333333333333333,0.25,,0.6666666666666666,0.5414604166666667,0.590525,0.17857142857142858,0.20833333333333334,7.475000000000001,25.15,0.21359223300970873,4.0,,1.0,8.0,1.0,3.0,,2.0,2.0,6.0,2.0,,,,4.0,10.0,14.0,,,,2.0,4.0,2.0,6.0,1.0,,,1.0,7.0,6.0,7.0,,6.0,,0.4,0.3333333333333333,0.3958333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,,0.23809523809523808,0.3333333333333333,,0.25925925925925924,,,,0.18181818181818182,0.35714285714285715,0.17647058823529413,0.2727272727272727,1.0,0.3333333333333333,0.5,0.3333333333333333,,0.42629999999999996,0.07142857142857142,0.21428571428571427,4.0,14.0,3.0,3.0,1.0,6.0,,1.0,,,,4.0,0.875,0.875,,0.5714285714285714,0.75,0.6666666666666666,1.0,,4.0,,,,,1.0,4.0,,,,1.0,1.0,,,2.0,,1.0,3.0,,,4.0,1.0,,,,,2.0,,3.0,1.0,1.0,1.0,,1.0,0.25,,,0.25,0.4,0.3333333333333333,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.16666666666666666,0.25,0.25,1.0,,,,,,,0.25,,0.16666666666666666,,0.25,,1.0,,,,,,,,,1.0,,True,,,,,,,,,,,,,
200826,1610612750,J.J. Barea,J.J. Barea,200826,MIN,449.0,7,2,14,13,5,,2,27,1.0,,,,1.0,4.0,1.0,4.0,9,1.0,,,,2.0,,,,,1.0,,5,0.3,0.8,,,,26.31578947368421,,,,,0.2,,,,1.0,0.56723,0.5886333333333333,,,0.1,25.325000000000003,0.35714285714285715,,,,,,,,,,3.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,3.0,,,,0.3,,,0.5,,,0.2857142857142857,,,0.25,,,,1.0,,0.3333333333333333,,,,,,,,,0.75,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,4.0,,,1.0,2.0,1.0,,,,1.0,2.0,3.0,,,4.0,1.0,,,,,,,,,,,,1.0,0.25,,0.5,0.25,,0.5,,,,,,,,,,,0.8,0.25,0.25,1.0,,,,,,,,,0.6666666666666666,0.5,0.25,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,
