EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffArc3ReboundPct,HeaveAttempts,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,HeaveMakes,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on
201161,1610612741,Daequan Cook,Daequan Cook,201161,CHI,2324.0,39,,70,71,,15,12,141,1.0,1.0,,,,,,1.0,,7.0,,2.0,2.0,,,1.0,6.0,,1.0,,,1.0,9.0,1.0,8.0,,5.0,72,,,,3.0,,,,,,,,,2.0,,,3.0,,6.0,1.0,,,,,,,,,,,,,1.0,,,4.0,1.0,5.0,1.0,6,1.0,,,,1.0,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,0.125,,,0.125,0.1111111111111111,,,0.14705882352941177,,,0.14705882352941177,,,0.47058823529411764,,,,,,,22.22222222222222,1.0,0.5,,0.12903225806451613,0.03333333333333333,,,0.12121212121212122,0.024390243902439025,,,0.07692307692307693,,,0.18181818181818182,0.15384615384615385,,,0.06666666666666667,1.0,0.058823529411764705,1.0,1.0,1.0,0.058823529411764705,,,,0.4117647058823529,,,,0.11764705882352941,,,,0.35294117647058826,0.16666666666666666,0.16666666666666666,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,0.5294117647058824,0.16666666666666666,0.4793588235294118,0.5476,,,,,,,16.477777777777778,25.625,,,,,,,,,,,,,,,,,True
2209,1610612741,Vladimir Radmanovic,Vladimir Radmanovic,2209,CHI,292.0,5,-8.0,11,12,7.0,3,1,23,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,12,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,7.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,7.692307692307692,,,,0.3333333333333333,,1.0,,0.5,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,0.3591,,0.3591,,,,,,,24.9,0.6363636363636364,,,,,,,,,,,,,,,,True
203104,1610612741,Marquis Teague,Marquis Teague,203104,CHI,10460.0,174,10.0,313,327,89.0,96,41,640,10.0,21.0,1.0,2.0,2.0,5.0,2.0,7.0,4.0,8.0,,1.0,,,,1.0,9.0,,1.0,,3.0,16.0,36.0,1.0,10.0,8.0,43.0,309,1.0,4.0,,1.0,,2.0,3.0,7.0,,3.0,5.0,11.0,6.0,26.0,3.0,,,9.0,1.0,6.0,,21.0,2.0,23.0,2.0,,6.0,2.0,13.0,48.0,,1.0,,7.0,14.0,,21.0,1.0,22,,4.0,3.0,1.0,9.0,,7.0,2.0,,2.0,,1.0,11.0,,4.0,15.0,,25.0,,,,1.0,8.0,,,,1.0,10.0,,,4.0,,1.0,4.0,1.0,2.0,1.0,4.0,4.0,11.0,89.0,1.0,1.0,0.1875,0.1875,1.0,0.1,,,0.1,0.4444444444444444,0.25,0.42857142857142855,0.3804347826086957,0.2,0.3,0.4215686274509804,0.2,0.4230769230769231,0.21739130434782608,,0.16666666666666666,0.14285714285714285,0.42857142857142855,,,17.174515235457065,0.8181818181818182,,,0.11382113821138211,0.008333333333333333,0.22580645161290322,,0.13636363636363635,0.00684931506849315,,,0.0196078431372549,,0.08571428571428572,0.02564102564102564,0.20408163265306123,0.23809523809523808,0.2,,1.0,0.45652173913043476,0.47619047619047616,0.5555555555555556,0.1,0.15217391304347827,0.2857142857142857,0.5,0.5,0.17391304347826086,0.5,0.5,0.25,0.021739130434782608,,,,0.1956521739130435,0.1111111111111111,0.1111111111111111,1.0,0.4,0.5,,,0.2,,,0.5,0.4,,,0.3,,0.6739130434782609,0.1111111111111111,0.5145880434782609,0.49471,0.51549,0.08,0.1,,0.046511627906976744,0.2558139534883721,6.813888888888888,25.25,0.28434504792332266,,,,,,,,,,,,,,,,True
101126,1610612741,Nate Robinson,Nate Robinson,101126,CHI,57180.0,953,24.0,1765,1762,444.0,519,263,3527,49.0,91.0,5.0,8.0,11.0,24.0,33.0,79.0,44.0,118.0,13.0,28.0,5.0,3.0,8.0,62.0,149.0,8.0,19.0,16.0,40.0,126.0,288.0,75.0,177.0,60.0,537.0,1866,9.0,21.0,9.0,24.0,4.0,49.0,36.0,84.0,19.0,48.0,28.0,157.0,60.0,192.0,153.0,72.0,4.0,146.0,62.0,14.0,1.0,118.0,37.0,155.0,30.0,7.0,61.0,11.0,46.0,347.0,2.0,9.0,,17.0,45.0,1.0,63.0,11.0,74,3.0,34.0,22.0,12.0,30.0,11.0,18.0,30.0,7.0,12.0,,4.0,60.0,7.0,20.0,35.0,2.0,91.0,1.0,,3.0,3.0,76.0,4.0,1.0,6.0,3.0,72.0,3.0,8.0,19.0,1.0,14.0,5.0,2.0,1.0,2.0,5.0,2.0,153.0,439.0,12.0,10.0,0.23809523809523808,0.24193548387096775,0.68,0.423728813559322,0.375,0.3958333333333333,0.43103448275862066,0.4375,0.42857142857142855,0.42857142857142855,0.5129032258064516,0.5,0.48863636363636365,0.5353535353535354,0.5106382978723404,0.5234899328859061,0.38064516129032255,0.005649717514124294,0.04861111111111111,0.06593406593406594,0.0759493670886076,0.01694915254237288,0.006711409395973154,26.682692307692307,0.5,0.014925373134328358,,0.07364975450081833,0.013024602026049204,0.0918918918918919,0.00851063829787234,0.07788944723618091,0.011879049676025918,0.017937219730941704,0.01098901098901099,0.01048951048951049,,0.0673076923076923,0.053763440860215055,0.0967741935483871,0.0896551724137931,0.1,0.012711864406779662,0.4,0.1956989247311828,0.5384615384615384,0.5764705882352941,0.22448979591836735,0.16989247311827957,0.4177215189873418,0.4520547945205479,0.09090909090909091,0.2537634408602151,0.3728813559322034,0.3793103448275862,0.36363636363636365,0.060215053763440864,0.4642857142857143,0.4642857142857143,1.0,0.3204301075268817,0.4161073825503356,0.4189189189189189,0.6129032258064516,0.17777777777777778,0.625,,0.1111111111111111,0.4222222222222222,0.42105263157894735,0.75,0.18181818181818182,0.4583333333333333,0.06060606060606061,0.375,0.30303030303030304,0.4,0.5763440860215053,0.4246575342465753,0.4832669913419914,0.48646290322580643,0.4667438461538461,0.04158004158004158,0.0625,0.005649717514124294,0.09124767225325885,0.29236499068901306,10.551388888888892,25.45819209039549,0.2515580736543909,0.0111731843575419,3.0,,,,,,,,1.0,,1.0,,0.2,1.0,False
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,41053.0,684,-16.0,1247,1256,243.0,319,170,2503,41.0,84.0,17.0,41.0,9.0,14.0,12.0,53.0,12.0,38.0,,,,,,,2.0,,,,2.0,65.0,175.0,,2.0,32.0,162.0,1280,19.0,47.0,,,6.0,44.0,12.0,27.0,,2.0,7.0,31.0,90.0,40.0,,,26.0,1.0,,18.0,,17.0,9.0,26.0,6.0,3.0,10.0,4.0,3.0,61.0,10.0,60.0,2.0,20.0,86.0,14.0,120.0,72.0,192,10.0,21.0,8.0,13.0,8.0,2.0,3.0,16.0,3.0,5.0,,1.0,24.0,4.0,4.0,55.0,1.0,97.0,2.0,,5.0,7.0,40.0,2.0,5.0,,,45.0,3.0,,22.0,,2.0,31.0,19.0,1.0,11.0,31.0,22.0,31.0,243.0,4.0,2.0,0.6923076923076923,0.8653846153846154,,,,,,0.37142857142857144,0.40425531914893614,0.4444444444444444,0.3672316384180791,0.40425531914893614,0.41379310344827586,0.4090909090909091,0.44,0.4305555555555556,0.011299435028248588,,0.10285714285714286,0.13095238095238096,0.11320754716981132,0.02631578947368421,,15.320910973084885,0.3333333333333333,0.2916666666666667,0.06896551724137931,0.1902654867256637,0.11787819253438114,0.18181818181818182,0.072992700729927,0.18861209964412812,0.10835913312693499,0.17218543046357615,0.1232876712328767,0.07547169811320754,0.08571428571428572,0.24793388429752067,0.16541353383458646,0.1717171717171717,0.18181818181818182,0.18181818181818182,0.1111111111111111,0.7096774193548387,0.4745762711864407,0.4880952380952381,0.5616438356164384,0.6341463414634146,0.2994350282485876,0.22641509433962265,0.2553191489361702,0.6666666666666666,0.21468926553672316,0.3157894736842105,0.32432432432432434,0.9166666666666666,,,,,0.011299435028248588,,,,0.8723404255319149,0.4146341463414634,0.17647058823529413,,,,,0.4827586206896552,0.6428571428571429,,,0.06896551724137931,,0.4858757062146893,,0.47717257142857145,0.548640909090909,0.4671370370370371,0.11224489795918367,0.1134020618556701,,0.2716049382716049,0.19135802469135801,7.249714285714286,39.25,0.19486768243785085,0.06862745098039216,1.0,,,,2.0,1.0,,3.0,,,,,,,False
1888,1610612741,Richard Hamilton,Richard Hamilton,1888,CHI,10845.0,181,-12.0,334,333,83.0,82,52,667,3.0,3.0,,,,,12.0,24.0,12.0,33.0,,,,,,3.0,9.0,1.0,2.0,,1.0,27.0,60.0,3.0,9.0,6.0,69.0,364,4.0,6.0,1.0,2.0,,11.0,5.0,13.0,,1.0,3.0,13.0,36.0,18.0,6.0,3.0,,9.0,3.0,4.0,,22.0,5.0,27.0,1.0,4.0,16.0,2.0,4.0,59.0,2.0,2.0,,2.0,10.0,1.0,13.0,4.0,17,1.0,4.0,2.0,2.0,5.0,2.0,3.0,6.0,,2.0,,1.0,11.0,1.0,2.0,6.0,,15.0,,,,1.0,7.0,,,,1.0,8.0,,3.0,3.0,,,,,,,,,13.0,83.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,,0.3333333333333333,0.45,0.6666666666666666,0.38461538461538464,0.45652173913043476,0.6875,0.35714285714285715,0.4583333333333333,0.6875,0.4,0.13043478260869565,,0.06666666666666667,,0.125,0.030303030303030304,,21.065989847715738,0.45454545454545453,0.08333333333333333,,0.08849557522123894,0.014285714285714285,0.05405405405405406,0.0625,0.08,0.023255813953488372,,,0.03389830508474576,0.2,0.058823529411764705,0.06666666666666667,0.12244897959183673,0.034482758620689655,0.125,0.02857142857142857,,0.043478260869565216,1.0,1.0,0.6666666666666666,0.34782608695652173,0.5,0.5714285714285714,0.75,0.4782608695652174,0.36363636363636365,0.375,0.5833333333333334,,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,0.25,0.5,1.0,,,,,0.07142857142857142,,0.17391304347826086,0.3333333333333333,0.4325601449275362,0.4316583333333333,0.4182392857142857,0.041666666666666664,0.047619047619047616,,0.15942028985507245,0.18840579710144928,13.495000000000001,25.055555555555557,0.24850299401197604,0.037037037037037035,,,,,,,,,,,,,,,False
201158,1610612741,Marco Belinelli,Marco Belinelli,201158,CHI,43307.0,722,-67.0,1320,1327,322.0,348,192,2647,29.0,59.0,6.0,10.0,6.0,14.0,8.0,25.0,30.0,65.0,1.0,11.0,,1.0,3.0,30.0,71.0,7.0,9.0,5.0,15.0,67.0,149.0,31.0,82.0,49.0,276.0,1450,13.0,20.0,7.0,9.0,1.0,48.0,15.0,31.0,6.0,18.0,13.0,61.0,68.0,66.0,78.0,15.0,2.0,70.0,30.0,14.0,1.0,41.0,23.0,64.0,17.0,6.0,22.0,8.0,11.0,151.0,2.0,4.0,,11.0,30.0,5.0,46.0,6.0,52,2.0,18.0,13.0,5.0,18.0,3.0,11.0,9.0,1.0,7.0,3.0,,27.0,2.0,5.0,19.0,1.0,52.0,,,4.0,,64.0,,1.0,3.0,3.0,60.0,4.0,5.0,24.0,1.0,5.0,1.0,1.0,,,2.0,,60.0,318.0,4.0,4.0,0.5074626865671642,0.5151515151515151,0.8387096774193549,0.3780487804878049,0.7777777777777778,0.3333333333333333,0.38271604938271603,0.44966442953020136,0.65,0.4838709677419355,0.49134199134199136,0.8103448275862069,0.4897959183673469,0.533203125,0.8275862068965517,0.5350877192982456,0.354978354978355,0.012195121951219513,0.09395973154362416,0.13559322033898305,0.2,0.015384615384615385,0.014084507042253521,18.376623376623375,0.6666666666666666,0.08333333333333333,,0.06224066390041494,0.007561436672967864,0.08661417322834646,0.013245033112582781,0.06732348111658457,0.008823529411764706,0.011299435028248588,0.007194244604316547,0.004694835680751174,,0.03954802259887006,0.07352941176470588,0.07692307692307693,0.102803738317757,,0.017391304347826087,,0.2554112554112554,0.4915254237288136,0.5686274509803921,0.6206896551724138,0.10822510822510822,0.32,0.4,,0.2813852813852814,0.46153846153846156,0.46875,0.5333333333333333,0.047619047619047616,0.09090909090909091,0.09090909090909091,1.0,0.30735930735930733,0.4225352112676056,0.42857142857142855,0.8333333333333334,0.3448275862068966,0.6,0.5,,0.3103448275862069,0.7777777777777778,1.0,0.2857142857142857,0.42857142857142855,0.061224489795918366,0.3333333333333333,0.30612244897959184,0.3333333333333333,0.6103896103896104,0.42857142857142855,0.5015567391304349,0.52125,0.4985593749999999,0.099601593625498,0.14201183431952663,0.012195121951219513,0.17391304347826086,0.2210144927536232,10.25771812080537,25.932926829268293,0.24393939393939393,0.017241379310344827,1.0,1.0,1.0,,,,,,,,1.0,,,,False
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,50341.0,839,25.0,1526,1531,366.0,414,239,3057,88.0,128.0,27.0,42.0,22.0,34.0,16.0,48.0,13.0,59.0,,,,,,,1.0,,1.0,,1.0,117.0,235.0,,1.0,47.0,281.0,1611,31.0,56.0,,1.0,17.0,79.0,28.0,56.0,,1.0,10.0,66.0,160.0,74.0,,,46.0,1.0,,25.0,,25.0,11.0,36.0,9.0,2.0,9.0,4.0,12.0,83.0,20.0,56.0,2.0,17.0,92.0,15.0,124.0,78.0,202,1.0,13.0,12.0,1.0,14.0,2.0,7.0,21.0,2.0,7.0,,7.0,35.0,7.0,10.0,45.0,1.0,92.0,3.0,,10.0,4.0,58.0,,4.0,1.0,,73.0,10.0,,38.0,,4.0,57.0,36.0,3.0,18.0,59.0,33.0,66.0,361.0,9.0,3.0,0.6837606837606838,0.851063829787234,,,,,,0.4978723404255319,0.5535714285714286,0.5,0.4957627118644068,0.543859649122807,0.49122807017543857,0.5242537313432836,0.5808823529411765,0.5076923076923077,0.00423728813559322,,0.10638297872340426,0.109375,0.22916666666666666,,,16.740331491712706,0.4,0.26785714285714285,0.034482758620689655,0.16696914700544466,0.09165302782324058,0.10365853658536585,0.11299435028248588,0.15244755244755245,0.09644670050761421,0.15425531914893617,0.05521472392638037,0.06923076923076923,0.0975609756097561,0.11931818181818182,0.20253164556962025,0.17972350230414746,0.08527131782945736,0.17142857142857143,0.01098901098901099,0.559322033898305,0.5423728813559322,0.6875,0.7719298245614035,0.6363636363636364,0.2033898305084746,0.3333333333333333,0.43243243243243246,0.75,0.25,0.22033898305084745,0.22033898305084745,0.9230769230769231,,,,,0.00423728813559322,,,,0.7368421052631579,0.6428571428571429,0.14814814814814814,,0.017543859649122806,,,0.5964912280701754,0.6470588235294118,,,0.017543859649122806,,0.5466101694915254,,0.5126919491525425,0.5520468085106383,0.5123192982456141,0.14393939393939395,0.1444866920152091,,0.28113879003558717,0.23487544483985764,6.802978723404255,25.9,0.2398427260812582,0.11764705882352941,,2.0,2.0,,,,3.0,3.0,,,,,,,False
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,60804.0,1013,17.0,1878,1874,460.0,551,278,3752,79.0,131.0,21.0,34.0,12.0,25.0,21.0,63.0,32.0,97.0,9.0,25.0,3.0,3.0,9.0,32.0,78.0,,3.0,7.0,21.0,132.0,291.0,41.0,103.0,81.0,468.0,1990,24.0,46.0,,6.0,19.0,67.0,22.0,61.0,10.0,30.0,36.0,110.0,162.0,102.0,117.0,6.0,30.0,78.0,32.0,28.0,1.0,60.0,19.0,79.0,15.0,4.0,37.0,9.0,14.0,177.0,15.0,44.0,,21.0,68.0,10.0,99.0,59.0,158,9.0,28.0,25.0,3.0,26.0,2.0,16.0,12.0,4.0,10.0,1.0,1.0,38.0,4.0,8.0,22.0,,42.0,2.0,,2.0,2.0,87.0,,5.0,2.0,3.0,103.0,7.0,,41.0,,14.0,12.0,6.0,2.0,4.0,12.0,6.0,106.0,452.0,6.0,11.0,0.6136363636363636,0.6923076923076923,0.9512195121951219,0.39805825242718446,,0.3333333333333333,0.39805825242718446,0.4536082474226804,0.5217391304347826,0.36065573770491804,0.49111675126903553,0.46153846153846156,0.4065934065934066,0.5294117647058824,0.5317460317460317,0.48672566371681414,0.2614213197969543,0.009708737864077669,0.09621993127147767,0.10687022900763359,0.20634920634920634,0.010309278350515464,,21.719457013574658,0.6842105263157895,0.15873015873015872,,0.10365853658536585,0.05962059620596206,0.10714285714285714,0.06666666666666667,0.10446009389671361,0.0612668743509865,0.0425531914893617,0.07389162561576355,0.06333333333333334,0.11320754716981132,0.06190476190476191,0.12041884816753927,0.12549019607843137,0.0718954248366013,0.23255813953488372,0.047619047619047616,0.5,0.33248730964467005,0.6030534351145038,0.6752136752136753,0.6329113924050633,0.1598984771573604,0.3333333333333333,0.42,0.38095238095238093,0.24619289340101522,0.32989690721649484,0.3333333333333333,0.71875,0.06345177664974619,0.36,0.375,0.8888888888888888,0.19796954314720813,0.41025641025641024,0.41025641025641024,0.96875,0.6538461538461539,0.6176470588235294,0.19047619047619047,0.057692307692307696,0.057692307692307696,,,0.27472527472527475,0.48,0.0989010989010989,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.5939086294416244,0.41025641025641024,0.5079784263959392,0.551651111111111,0.4912950549450551,0.09579439252336448,0.12615384615384614,,0.14316239316239315,0.23504273504273504,8.781099656357387,24.893203883495147,0.24494142705005326,0.05232558139534884,,,,,1.0,,,1.0,,,,0.04,,,False
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,70881.0,1181,-49.0,2175,2184,523.0,570,298,4359,82.0,134.0,19.0,34.0,17.0,23.0,5.0,22.0,21.0,75.0,15.0,37.0,3.0,2.0,11.0,10.0,24.0,,3.0,,2.0,108.0,231.0,25.0,61.0,109.0,400.0,2313,20.0,39.0,2.0,6.0,18.0,64.0,20.0,33.0,2.0,13.0,30.0,76.0,134.0,82.0,72.0,3.0,30.0,22.0,10.0,29.0,1.0,53.0,18.0,71.0,14.0,4.0,36.0,7.0,10.0,160.0,16.0,58.0,2.0,26.0,72.0,9.0,107.0,76.0,183,9.0,55.0,39.0,16.0,20.0,4.0,10.0,17.0,5.0,10.0,2.0,2.0,37.0,3.0,8.0,25.0,,47.0,2.0,,4.0,1.0,101.0,4.0,5.0,4.0,1.0,139.0,10.0,4.0,59.0,1.0,13.0,20.0,13.0,,7.0,20.0,10.0,76.0,515.0,6.0,9.0,0.6203703703703703,0.7204301075268817,0.96,0.4098360655737705,0.3333333333333333,0.15384615384615385,0.423728813559322,0.4675324675324675,0.5128205128205128,0.6060606060606061,0.4982876712328767,0.5111111111111111,0.5,0.559322033898305,0.5714285714285714,0.5671641791044776,0.2089041095890411,0.01639344262295082,0.12554112554112554,0.15671641791044777,0.22727272727272727,0.04,0.041666666666666664,15.369419201896484,0.5405405405405406,0.10714285714285714,0.028169014084507043,0.09561752988047809,0.06929510155316607,0.11403508771929824,0.05673758865248227,0.0998980632008155,0.06613047363717604,0.11320754716981132,0.07174887892376682,0.034383954154727794,0.08450704225352113,0.08196721311475409,0.0881057268722467,0.11347517730496454,0.11666666666666667,0.10416666666666667,0.07086614173228346,0.5,0.4589041095890411,0.6119402985074627,0.7256637168141593,0.573170731707317,0.07534246575342465,0.22727272727272727,0.29411764705882354,0.6,0.2568493150684932,0.28,0.2916666666666667,0.8095238095238095,0.1267123287671233,0.40540540540540543,0.40540540540540543,1.0,0.0821917808219178,0.4166666666666667,0.43478260869565216,0.9,0.7555555555555555,0.5588235294117647,0.15789473684210525,0.06666666666666667,0.06666666666666667,,,0.5,0.7391304347826086,0.2391304347826087,0.18181818181818182,0.043478260869565216,,0.6678082191780822,0.45454545454545453,0.5361333910034599,0.5526381578947369,0.5523244444444445,0.17595307917888564,0.21071428571428572,0.01639344262295082,0.16,0.19,7.796536796536799,25.35737704918033,0.24045977011494252,0.04739336492890995,2.0,,,,,1.0,,,2.0,,1.0,,0.6666666666666666,1.0,False
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,54300.0,905,-44.0,1675,1669,411.0,409,238,3344,96.0,146.0,28.0,34.0,24.0,34.0,38.0,112.0,53.0,138.0,,1.0,1.0,,,,,,,,,187.0,396.0,,1.0,73.0,447.0,1806,34.0,50.0,,1.0,20.0,88.0,44.0,81.0,,,26.0,114.0,210.0,164.0,,,50.0,,,31.0,,45.0,19.0,64.0,15.0,4.0,33.0,2.0,10.0,147.0,12.0,45.0,6.0,49.0,155.0,25.0,229.0,63.0,292,3.0,22.0,10.0,12.0,43.0,6.0,23.0,41.0,7.0,20.0,,2.0,84.0,7.0,20.0,51.0,,95.0,5.0,1.0,7.0,14.0,89.0,1.0,7.0,,,105.0,17.0,,49.0,,12.0,9.0,5.0,1.0,3.0,10.0,7.0,114.0,410.0,7.0,11.0,0.5614973262032086,0.6481481481481481,,,,,,0.4722222222222222,0.68,0.5432098765432098,0.47103274559193953,0.6666666666666666,0.5432098765432098,0.5068027210884354,0.6984126984126984,0.5876288659793815,0.0025188916876574307,,0.07828282828282829,0.1232876712328767,0.09821428571428571,0.014492753623188406,,26.854219948849103,0.5119047619047619,0.38461538461538464,0.12244897959183673,0.270979020979021,0.06746626686656672,0.29878048780487804,0.06818181818181818,0.27717391304347827,0.06761565836298933,0.12254901960784313,0.05434782608695652,0.035842293906810034,0.0625,0.26011560693641617,0.28289473684210525,0.27125506072874495,0.3233082706766917,0.1935483870967742,0.016853932584269662,0.7,0.3677581863979849,0.6575342465753424,0.75,0.5625,0.28211586901763225,0.3392857142857143,0.37623762376237624,0.4473684210526316,0.34760705289672544,0.38405797101449274,0.3897058823529412,0.6415094339622641,0.0025188916876574307,,,,,,,,0.6666666666666666,0.8235294117647058,0.10714285714285714,0.0196078431372549,,,,0.41975308641975306,0.7058823529411765,,,,,0.3702770780856423,,0.47110566750629723,0.5148869047619047,0.48255802469135806,0.11421911421911422,0.11448598130841121,,0.19686800894854586,0.2550335570469799,9.074242424242426,23.4,0.24537313432835822,0.06944444444444445,,1.0,1.0,,,1.0,2.0,4.0,,,,,,,False
