EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyFG2M,PtsPutbacks,Corner3Assists,LostBallSteals,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,LongMidRangePctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,Corner3PctBlocked,on,3pt And 1 Free Throw Trips,BlockedCorner3
101132,1610612761,Linas Kleiza,Linas Kleiza,101132,TOR,7503.0,125.0,-35,218,219,43,75,33.0,437,3.0,9.0,2.0,1.0,7.0,19.0,3.0,14.0,2.0,5.0,2.0,7.0,1.0,1.0,3.0,13.0,42.0,4.0,12.0,15.0,53.0,249.0,1.0,6.0,1.0,4.0,6.0,7.0,1.0,3.0,8.0,11.0,12.0,14.0,12.0,7.0,2.0,3.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,11.0,2.0,3.0,3.0,8.0,3.0,14.0,5.0,19.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,6.0,2.0,7.0,1.0,16.0,1.0,1.0,2.0,11.0,1.0,1.0,18.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,11.0,43,4.0,0.4615384615384615,0.4615384615384615,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3095238095238095,0.1666666666666666,0.3518518518518518,0.1428571428571428,0.15,0.4193548387096774,0.3333333333333333,0.3928571428571428,0.2222222222222222,0.0714285714285714,0.1111111111111111,0.1052631578947368,26.05363984674329,0.5,0.2307692307692307,0.1066666666666666,0.0329670329670329,0.1,0.0571428571428571,0.1047619047619047,0.0396825396825396,0.04,0.0434782608695652,0.0384615384615384,0.1111111111111111,0.16,0.1071428571428571,0.0454545454545454,0.0952380952380952,0.1111111111111111,0.0294117647058823,0.1666666666666666,0.3333333333333333,0.375,1.0,0.3518518518518518,0.3684210526315789,0.4117647058823529,0.1428571428571428,0.2592592592592592,0.2142857142857142,0.2142857142857142,0.6666666666666666,0.0925925925925925,0.4,0.4,1.0,0.1296296296296296,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.1428571428571428,0.1,0.3,0.3333333333333333,0.3888888888888889,0.2857142857142857,0.4701935185185186,0.4823642857142857,0.46715,0.0862068965517241,0.108695652173913,0.1132075471698113,0.2075471698113207,10.188095238095238,24.75833333333333,0.1972477064220183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,33432.0,557.0,38,1008,1012,189,236,135.0,2020,40.0,69.0,27.0,16.0,17.0,35.0,20.0,53.0,,1.0,,2.0,,,,77.0,157.0,,3.0,37.0,191.0,1064.0,17.0,33.0,,8.0,42.0,30.0,,,6.0,36.0,116.0,38.0,,2.0,,11.0,33.0,8.0,41.0,5.0,20.0,2.0,11.0,90.0,11.0,46.0,17.0,54.0,2.0,73.0,57.0,130.0,9.0,21.0,12.0,13.0,2.0,11.0,20.0,2.0,33.0,6.0,33.0,3.0,69.0,,6.0,5.0,44.0,5.0,2.0,54.0,6.0,,28.0,2.0,25.0,9.0,25.0,36.0,189,2.0,0.7532467532467533,0.8656716417910447,,,,,0.4904458598726114,0.5151515151515151,0.48125,0.5151515151515151,0.5,0.5190217391304348,0.5526315789473685,0.5294117647058824,0.01875,0.0700636942675159,0.1159420289855072,0.0571428571428571,18.452380952380956,0.3939393939393939,0.08,0.1565217391304348,0.1201044386422976,0.1370967741935483,0.0901639344262295,0.1513859275053305,0.1128712871287128,0.1559633027522936,0.0647058823529411,0.1157894736842105,,0.1531531531531531,0.1651376146788991,0.152,0.0919540229885057,0.2432432432432432,0.125,0.43125,0.5797101449275363,0.6557377049180327,0.7,0.21875,0.4857142857142857,0.5151515151515151,0.7058823529411765,0.33125,0.3773584905660377,0.3846153846153846,0.9,0.00625,,,,0.0125,,,,0.8181818181818182,,0.5333333333333333,,,0.45,,0.478043125,0.50805,0.48843,0.1538461538461538,0.1564245810055866,0.2198952879581152,0.1884816753926701,9.04713375796178,24.33333333333333,0.1875,15.0,9.0,15.0,20.0,3.0,9.0,1.0,6.0,7.0,3.0,2.0,2.0,16.0,12.0,2.0,3.0,5.0,0.5,0.0188679245283018,0.173076923076923,0.48,0.5555555555555556,0.2,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,45430.0,757.0,-35,1396,1399,234,308,185.0,2795,10.0,17.0,3.0,1.0,3.0,7.0,58.0,110.0,4.0,14.0,47.0,105.0,11.0,8.0,16.0,71.0,134.0,51.0,119.0,17.0,312.0,1509.0,4.0,12.0,13.0,1.0,36.0,14.0,11.0,20.0,5.0,48.0,46.0,96.0,135.0,104.0,47.0,3.0,177.0,23.0,200.0,17.0,73.0,40.0,64.0,423.0,1.0,6.0,13.0,45.0,1.0,59.0,7.0,66.0,1.0,15.0,11.0,36.0,7.0,29.0,10.0,7.0,46.0,6.0,14.0,1.0,28.0,,3.0,,30.0,,,18.0,,8.0,3.0,2.0,2.0,1.0,3.0,48.0,234,2.0,0.323943661971831,0.3285714285714285,0.8823529411764706,0.4285714285714285,0.55,0.4322033898305085,0.5298507462686567,0.3333333333333333,0.5830039525691699,0.7,0.6323529411764706,0.5891472868217055,0.7,0.6527777777777778,0.4703557312252964,0.0223880597014925,0.1764705882352941,,18.94080996884735,0.782608695652174,0.0256410256410256,0.0963597430406852,0.0121212121212121,0.0817610062893081,0.0052910052910052,0.0926517571884984,0.0102339181286549,0.0070422535211267,0.0131578947368421,0.0068965517241379,,0.0849673202614379,0.0866666666666666,0.1158536585365853,0.0454545454545454,0.1632653061224489,0.008,0.067193675889328,0.5882352941176471,0.7142857142857143,0.1,0.0276679841897233,0.4285714285714285,0.4285714285714285,,0.4347826086956521,0.5272727272727272,0.5272727272727272,0.3793103448275862,0.0553359683794466,0.2857142857142857,0.2857142857142857,1.0,0.4150197628458498,0.4476190476190476,0.4563106796116505,0.8723404255319149,0.12,0.44,0.0294117647058823,0.4705882352941176,0.5,0.5375494071146245,0.4519230769230769,0.4828773809523808,0.4772263157894738,0.4744941176470588,0.01171875,0.0218978102189781,0.1153846153846153,0.1538461538461538,15.84179104477612,25.42773109243697,0.167621776504298,1.0,1.0,5.0,2.0,6.0,4.0,,,2.0,1.0,,,1.0,1.0,,,3.0,0.3571428571428571,,0.016,0.3333333333333333,0.3333333333333333,,1.0,1.0,2.0,3.0,4.0,8.0,9.0,18.0,1.0,2.0,1.0,1.0,1.0,0.6923076923076923,0.0168067226890756,0.019047619047619,0.08,0.5,1.0,0.7272727272727273,0.875,0.1176470588235294,0.75,,,,,,,,,True,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,16958.0,283.0,-22,516,517,129,182,62.0,1033,15.0,26.0,1.0,8.0,3.0,10.0,3.0,14.0,,1.0,14.0,36.0,2.0,3.0,7.0,21.0,50.0,14.0,37.0,51.0,135.0,578.0,1.0,3.0,2.0,4.0,9.0,16.0,3.0,7.0,21.0,40.0,12.0,30.0,18.0,35.0,14.0,4.0,47.0,16.0,63.0,14.0,28.0,14.0,5.0,142.0,2.0,5.0,17.0,20.0,,37.0,7.0,44.0,3.0,8.0,3.0,22.0,4.0,18.0,8.0,4.0,30.0,4.0,15.0,,31.0,,2.0,1.0,44.0,2.0,1.0,62.0,2.0,2.0,18.0,7.0,4.0,,4.0,40.0,129,8.0,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.3783783783783784,0.4285714285714285,0.3888888888888889,0.42,0.3333333333333333,0.4827586206896552,0.5,0.4130434782608695,0.5877192982456141,0.6428571428571429,0.6060606060606061,0.425287356321839,0.08,0.1538461538461538,,24.080267558528423,0.7333333333333333,,0.1117318435754189,0.0290697674418604,0.3035714285714285,0.0256410256410256,0.1574468085106383,0.028,0.0434782608695652,0.0410958904109589,,0.1052631578947368,0.0862068965517241,0.0615384615384615,0.1964285714285714,0.3235294117647059,0.2727272727272727,0.0638297872340425,0.2988505747126437,0.5769230769230769,0.6818181818181818,0.2666666666666666,0.1149425287356321,0.3,0.3,0.3333333333333333,0.160919540229885,0.2142857142857142,0.2142857142857142,0.3333333333333333,0.0114942528735632,,,,0.4137931034482758,0.3888888888888889,0.3888888888888889,0.4285714285714285,0.2,0.4,0.3478260869565217,0.3043478260869565,0.4285714285714285,0.7241379310344828,0.4,0.4882744186046512,0.4609875,0.4467727272727273,0.205607476635514,0.2727272727272727,0.0666666666666666,0.2962962962962963,8.218,26.42972972972973,0.25,1.0,4.0,5.0,,2.0,5.0,,1.0,4.0,2.0,2.0,5.0,3.0,4.0,,,4.0,0.3125,,,1.0,1.0,,0.5,,,,,1.0,1.0,24.0,1.0,,,,,0.5,,,,,,0.5,,,,4.0,1.0,0.0975609756097561,,,,,,True,,
202334,1610612761,Ed Davis,Ed Davis,202334,TOR,65236.0,1087.0,-104,1990,1998,375,524,256.0,3988,107.0,149.0,54.0,31.0,60.0,138.0,19.0,52.0,,,,,,,,186.0,339.0,,,66.0,438.0,2182.0,46.0,77.0,,16.0,108.0,52.0,,,15.0,75.0,266.0,106.0,,,,22.0,35.0,20.0,55.0,16.0,19.0,2.0,14.0,130.0,19.0,75.0,42.0,137.0,26.0,205.0,95.0,300.0,7.0,25.0,19.0,15.0,3.0,4.0,30.0,11.0,45.0,7.0,57.0,,111.0,1.0,14.0,12.0,79.0,6.0,,102.0,14.0,,55.0,3.0,38.0,8.0,38.0,75.0,375,2.0,0.7150537634408602,0.8159509202453987,,,,,0.5486725663716814,0.5974025974025974,0.5486725663716814,0.5974025974025974,0.5769230769230769,0.5718015665796344,0.6206896551724138,0.5681818181818182,,0.0648967551622418,0.0805369127516778,0.0652173913043478,18.649237472766885,0.3333333333333333,0.4482758620689655,0.2029629629629629,0.1059322033898305,0.1834061135371179,0.0688405797101449,0.1980088495575221,0.0955284552845528,0.0945273631840796,0.075,0.0798122065727699,0.0317460317460317,0.1909090909090909,0.2126696832579185,0.2051282051282051,0.2012578616352201,0.1428571428571428,0.0538461538461538,0.43952802359882,0.7181208053691275,0.781021897810219,0.6728971962616822,0.4070796460176991,0.4347826086956521,0.4651162790697674,0.7333333333333333,0.1533923303834808,0.3653846153846153,0.3725490196078431,0.8947368421052632,,,,,,,,,0.7012987012987013,,0.5961538461538461,,,0.43952802359882,,0.4786433628318582,0.5177629032258065,0.4835903846153846,0.1447368421052631,0.1447368421052631,0.2465753424657534,0.1712328767123287,6.707964601769914,,0.1884422110552764,37.0,18.0,30.0,46.0,4.0,6.0,2.0,4.0,7.0,3.0,,2.0,29.0,22.0,2.0,3.0,8.0,0.5769230769230769,0.0192307692307692,0.1711229946524064,0.5789473684210527,0.6851851851851852,0.2162162162162162,0.5806451612903226,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,10.0,1.0,0.024390243902439,,True,,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,47842.0,797.0,-45,1455,1459,260,354,184.0,2914,39.0,76.0,9.0,14.0,34.0,72.0,63.0,154.0,1.0,6.0,5.0,27.0,3.0,,6.0,136.0,302.0,6.0,33.0,73.0,363.0,1577.0,11.0,24.0,3.0,3.0,28.0,52.0,,7.0,23.0,69.0,152.0,120.0,15.0,27.0,5.0,21.0,21.0,22.0,43.0,17.0,11.0,6.0,4.0,108.0,1.0,10.0,19.0,44.0,5.0,68.0,11.0,79.0,6.0,27.0,19.0,27.0,2.0,14.0,9.0,13.0,36.0,6.0,26.0,1.0,52.0,,1.0,2.0,70.0,1.0,2.0,83.0,7.0,,40.0,5.0,9.0,5.0,9.0,69.0,260,5.0,0.5588235294117647,0.5714285714285714,0.8333333333333334,0.1818181818181818,,0.1818181818181818,0.4503311258278146,0.4583333333333333,0.4328358208955223,0.4629629629629629,0.3898305084745763,0.4865951742627346,0.5,0.4859154929577465,0.0985074626865671,0.0695364238410596,0.1447368421052631,0.0694444444444444,24.47636146020347,0.75,0.125,0.0871287128712871,0.0193050193050193,0.1117647058823529,0.0054054054054054,0.0933333333333333,0.0156472261735419,0.0134228187919463,0.0086580086580086,0.0070921985815602,,0.0691823899371069,0.0909090909090909,0.0994475138121546,0.1391304347826087,0.0545454545454545,0.0355029585798816,0.226865671641791,0.5131578947368421,0.6,0.5897435897435898,0.2149253731343283,0.4722222222222222,0.5074626865671642,0.3529411764705882,0.4597014925373134,0.4090909090909091,0.4228187919463087,0.6507936507936508,0.017910447761194,0.1666666666666666,0.1666666666666666,1.0,0.0805970149253731,0.1851851851851851,0.1851851851851851,0.8,0.3333333333333333,0.1111111111111111,0.2372881355932203,0.1016949152542373,,0.3253731343283582,0.1851851851851851,0.4518361194029848,0.451668,0.4312118644067795,0.108695652173913,0.1194029850746268,0.0771349862258953,0.1900826446280991,11.912251655629134,25.566666666666663,0.1786941580756013,5.0,7.0,23.0,6.0,5.0,8.0,,2.0,7.0,,,,2.0,4.0,,,3.0,0.4423076923076923,0.0324675324675324,0.0434782608695652,0.4444444444444444,0.5555555555555556,0.2,0.5,,,,1.0,1.0,1.0,3.0,,,2.0,,,0.3333333333333333,,,,,,0.3333333333333333,1.0,0.0169491525423728,,,2.0,,,1.0,,,,True,,
203082,1610612761,Terrence Ross,Terrence Ross,203082,TOR,21457.0,358.0,-114,664,673,152,242,79.0,1337,11.0,18.0,4.0,5.0,1.0,6.0,12.0,40.0,5.0,13.0,18.0,54.0,3.0,5.0,15.0,24.0,64.0,23.0,67.0,2.0,119.0,771.0,3.0,6.0,3.0,,6.0,10.0,6.0,19.0,1.0,29.0,28.0,20.0,63.0,53.0,18.0,4.0,10.0,9.0,19.0,6.0,5.0,4.0,1.0,47.0,1.0,5.0,10.0,15.0,2.0,27.0,6.0,33.0,,13.0,12.0,11.0,3.0,8.0,6.0,3.0,17.0,5.0,25.0,2.0,40.0,,1.0,,9.0,,,6.0,,,2.0,1.0,2.0,1.0,4.0,29.0,152,1.0,0.5833333333333334,0.6363636363636364,0.9130434782608696,0.3432835820895522,0.3157894736842105,0.3484848484848485,0.375,0.5,0.4465648854961832,0.3333333333333333,0.4827586206896552,0.4440298507462686,0.3333333333333333,0.4677419354838709,0.5114503816793893,0.0625,0.1666666666666666,,19.92084432717678,0.6470588235294118,0.0909090909090909,0.0688073394495412,0.0214592274678111,0.136986301369863,0.0094339622641509,0.0859106529209622,0.0176991150442477,0.0285714285714285,0.0181818181818181,0.0119047619047619,,0.0136986301369863,0.0975609756097561,0.0952380952380952,0.1428571428571428,0.1176470588235294,,0.1374045801526717,0.6111111111111112,0.7333333333333333,0.3636363636363636,0.0458015267175572,0.1666666666666666,0.1666666666666666,1.0,0.3053435114503817,0.3,0.3076923076923077,0.75,0.099236641221374,0.3846153846153846,0.4166666666666667,1.0,0.4122137404580153,0.3333333333333333,0.3529411764705882,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.1724137931034483,0.5172413793103449,0.3333333333333333,0.648854961832061,0.3396226415094339,0.5013751937984496,0.5733428571428572,0.5202,0.0150375939849624,0.0303030303030303,0.0504201680672268,0.2436974789915966,13.7796875,25.895522388059696,0.2289156626506024,2.0,3.0,5.0,4.0,3.0,1.0,1.0,,1.0,1.0,,3.0,1.0,2.0,,2.0,3.0,0.5,0.025,0.0188679245283018,0.5,0.5,,0.6,,,1.0,4.0,,,6.0,1.0,4.0,1.0,2.0,2.0,,0.0597014925373134,0.0555555555555555,,,,,,0.1379310344827586,0.25,,,,,,,,0.0769230769230769,True,,
101249,1610612761,John Lucas III,John Lucas III,101249,TOR,9878.0,165.0,-74,305,307,87,137,41.0,612,4.0,7.0,1.0,4.0,4.0,11.0,4.0,23.0,3.0,10.0,7.0,23.0,3.0,2.0,8.0,12.0,41.0,10.0,33.0,1.0,55.0,355.0,,2.0,4.0,,3.0,11.0,4.0,12.0,1.0,17.0,6.0,18.0,21.0,23.0,7.0,2.0,17.0,6.0,23.0,5.0,8.0,4.0,5.0,52.0,,3.0,6.0,5.0,,11.0,3.0,14.0,,5.0,2.0,4.0,2.0,3.0,4.0,1.0,8.0,1.0,3.0,2.0,8.0,,,,7.0,1.0,,3.0,1.0,,1.0,1.0,,,,17.0,87,1.0,0.25,0.25,0.7,0.303030303030303,0.3333333333333333,0.303030303030303,0.2926829268292683,,0.3648648648648648,0.25,0.3478260869565217,0.3666666666666666,0.25,0.3541666666666667,0.4459459459459459,0.048780487804878,0.1428571428571428,,23.24929971988796,0.5,,0.0568181818181818,0.0265486725663716,0.15,,0.0859375,0.0176470588235294,0.0625,,,,0.032258064516129,0.074074074074074,0.0666666666666666,0.1612903225806451,0.1111111111111111,,0.0945945945945946,0.5714285714285714,0.6666666666666666,0.25,0.1486486486486486,0.3636363636363636,0.3636363636363636,,0.3108108108108108,0.1739130434782608,0.1818181818181818,0.5,0.1351351351351351,0.3,0.3333333333333333,1.0,0.3108108108108108,0.3043478260869565,0.3043478260869565,0.5714285714285714,0.1666666666666666,0.5,0.1739130434782608,0.3478260869565217,0.25,0.5405405405405406,0.3043478260869565,0.4624499999999999,0.4741166666666667,0.4355934782608696,0.0135135135135135,0.024390243902439,0.0545454545454545,0.3090909090909091,13.107317073170732,24.824242424242417,0.2852459016393442,,1.0,2.0,,1.0,3.0,,2.0,1.0,,3.0,,,,,,1.0,0.1818181818181818,0.0434782608695652,0.0357142857142857,,,,0.25,,1.0,2.0,4.0,1.0,1.0,9.0,,1.0,,,,0.25,0.0303030303030303,,0.1666666666666666,,,0.3333333333333333,1.0,0.1739130434782608,0.5,,,,,,,,0.1,True,,
201187,1610612761,Dominic McGuire,Dominic McGuire,201187,TOR,1503.0,25.0,-15,46,49,23,29,5.0,95,,,,,,,2.0,2.0,,,,,,,,2.0,2.0,,,,4.0,52.0,,,,,,2.0,,,,4.0,,4.0,,,,,,,,,,,,,1.0,,3.0,1.0,,4.0,1.0,5.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,4.0,,,,,,,,,,,,2.0,1.0,2.0,4.0,23,,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,5.88235294117647,1.0,,0.0666666666666666,,0.2727272727272727,0.2,0.1538461538461538,0.05,,,0.2,,0.25,,,0.2727272727272727,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.39435,,0.39435,,,,1.0,19.85,,0.5,,,2.0,,,,,,,,,,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101187,1610612761,Alan Anderson,Alan Anderson,101187,TOR,20601.0,343.0,-45,635,620,158,184,90.0,1255,10.0,23.0,4.0,3.0,7.0,17.0,6.0,29.0,7.0,24.0,16.0,46.0,3.0,5.0,12.0,23.0,69.0,23.0,70.0,26.0,141.0,696.0,3.0,7.0,6.0,4.0,16.0,11.0,7.0,17.0,11.0,36.0,20.0,26.0,57.0,45.0,16.0,9.0,20.0,4.0,24.0,3.0,8.0,7.0,5.0,52.0,3.0,4.0,6.0,13.0,1.0,20.0,7.0,27.0,3.0,16.0,9.0,4.0,3.0,2.0,12.0,2.0,16.0,2.0,11.0,1.0,32.0,,4.0,4.0,31.0,3.0,1.0,31.0,,1.0,9.0,4.0,3.0,1.0,3.0,36.0,158,4.0,0.4347826086956521,0.4347826086956521,0.8260869565217391,0.3285714285714285,0.4117647058823529,0.3333333333333333,0.3333333333333333,0.4285714285714285,0.4136690647482014,0.4615384615384615,0.4464285714285714,0.457516339869281,0.5,0.5142857142857142,0.5035971223021583,0.1304347826086956,0.3043478260869565,0.1176470588235294,22.77628032345013,0.25,0.05,0.0637254901960784,0.0177777777777777,0.0909090909090909,0.02803738317757,0.0703703703703703,0.0210843373493975,0.0196078431372549,0.0202020202020202,0.0365853658536585,,0.0285714285714285,0.0307692307692307,0.1304347826086956,0.0476190476190476,0.1666666666666666,0.037037037037037,0.1654676258992805,0.4347826086956521,0.625,0.5,0.1223021582733813,0.4117647058823529,0.4666666666666667,0.1428571428571428,0.2086330935251798,0.2068965517241379,0.2068965517241379,0.6666666666666666,0.1726618705035971,0.2916666666666667,0.2916666666666667,1.0,0.3309352517985611,0.3478260869565217,0.3555555555555555,0.75,0.3076923076923077,0.2307692307692307,0.1071428571428571,0.4285714285714285,0.4166666666666667,0.6690647482014388,0.3555555555555555,0.4933231884057971,0.53575,0.5043907407407408,0.0671140939597315,0.1153846153846153,0.1134751773049645,0.2553191489361702,10.17246376811594,24.93,0.2488188976377952,2.0,1.0,2.0,,1.0,7.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,,7.0,0.1818181818181818,,0.0133333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,3.0,2.0,5.0,1.0,2.0,12.0,1.0,1.0,,,,0.3333333333333333,0.0142857142857142,0.0217391304347826,0.2307692307692307,0.3333333333333333,1.0,0.3333333333333333,1.0,0.1785714285714285,0.4,1.0,1.0,0.0140845070422535,,,,,,True,,
