EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Travels,DefensiveGoaltends,OffFTReboundPct,Fg3aBlocked,Charge Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,BlockedCorner3,3pt And 1 Free Throw Trips,Clear Path Fouls,on,Corner3PctBlocked,OffensiveGoaltends
101130,1610612737,Johan Petro,Johan Petro,101130,ATL,4596.0,77,-16.0,154,156,20.0,36.0,16.0,310,6.0,11.0,2.0,6.0,1.0,1.0,2.0,9.0,5.0,9.0,1.0,13.0,29.0,1.0,6.0,32.0,157,2.0,6.0,4.0,3.0,4.0,6.0,24.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,7.0,5.0,13,3.0,21,8.0,29,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,9.0,11.0,1.0,4.0,6.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,20.0,1.0,0.9230769230769231,1.0,0.4482758620689655,0.3333333333333333,0.75,0.43333333333333335,0.3333333333333333,0.75,0.48484848484848486,0.3333333333333333,0.75,0.03333333333333333,0.034482758620689655,0.09090909090909091,21.38728323699422,0.5,0.5,0.23214285714285715,0.11290322580645161,0.2631578947368421,0.05263157894736842,0.24,0.09876543209876543,0.05263157894736842,0.15,0.13043478260869565,0.07142857142857142,0.3333333333333333,0.2857142857142857,0.09523809523809523,0.23076923076923078,0.3333333333333333,0.06666666666666667,0.5,0.36666666666666664,0.5454545454545454,0.6,0.8333333333333334,0.3,0.2222222222222222,0.2222222222222222,1.0,0.3,0.5555555555555556,0.5555555555555556,1.0,0.03333333333333333,1.0,0.3333333333333333,0.5,0.25,1.0,0.4,0.4850206896551725,0.60334,0.496875,0.09090909090909091,0.09375,0.125,0.1875,8.268965517241378,36.9,0.12987012987012986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,19523.0,325,10.0,616,626,151.0,164.0,79.0,1242,15.0,24.0,3.0,3.0,2.0,4.0,8.0,26.0,15.0,30.0,55.0,38.0,80.0,69.0,31.0,185.0,621,6.0,9.0,17.0,5.0,17.0,39.0,20.0,56.0,2.0,54.0,6.0,33.0,11.0,44.0,8.0,13.0,99.0,1.0,1.0,7.0,14,,21,2.0,23,1.0,10.0,7.0,3.0,22.0,16.0,7.0,29.0,7.0,24.0,,32.0,38.0,15.0,1.0,1.0,,2.0,2.0,,39.0,151.0,4.0,0.2631578947368421,0.2702702702702703,0.475,0.6666666666666666,0.29411764705882354,0.5167785234899329,0.6818181818181818,0.3695652173913043,0.5512048192771084,0.7083333333333334,0.3979591836734694,0.46308724832214765,0.075,0.08333333333333333,27.857142857142858,0.7586206896551724,,0.07,0.005,0.09090909090909091,0.01098901098901099,0.07581227436823104,0.006872852233676976,0.01694915254237288,,,0.013888888888888888,0.0625,0.043478260869565216,0.08888888888888889,0.07272727272727272,0.13636363636363635,0.012987012987012988,1.0,0.1610738255033557,0.625,0.6818181818181818,0.3333333333333333,0.174496644295302,0.3076923076923077,0.36363636363636365,0.125,0.20134228187919462,0.5,0.5,0.26666666666666666,0.3691275167785235,0.2727272727272727,1.0,,0.08695652173913043,0.5,0.6241610738255033,0.491578231292517,0.48013500000000003,0.48268068181818186,0.0975609756097561,0.1595744680851064,0.0918918918918919,0.21081081081081082,10.702499999999999,25.86521739130435,0.24512987012987014,8.0,14.0,1.0,3.0,6.0,18.0,1.0,1.0,5.0,23.0,26.0,1.0,2.0,2.0,8.0,29.0,5.0,42.0,36.0,1.0,18.0,3.0,4.0,16.0,5.0,1.0,6.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.5384615384615384,0.37681159420289856,0.5,0.27586206896551724,0.38235294117647056,0.15384615384615385,0.09395973154362416,0.5714285714285714,0.5714285714285714,1.0,0.32727272727272727,0.32727272727272727,0.3333333333333333,0.09090909090909091,0.09090909090909091,1.0,0.13043478260869565,0.5,0.5,0.21739130434782608,0.3333333333333333,0.014285714285714285,,,,,,,,,,,,,,,,,,,,,True,,
201229,1610612737,Anthony Tolliver,Anthony Tolliver,201229,ATL,15768.0,263,-9.0,501,514,136.0,158.0,49.0,1015,3.0,7.0,,1.0,,,2.0,6.0,5.0,10.0,11.0,10.0,23.0,26.0,14.0,52.0,499,1.0,2.0,3.0,3.0,4.0,13.0,20.0,,,11.0,1.0,5.0,1.0,6.0,1.0,4.0,13.0,2.0,3.0,9.0,21,5.0,35,6.0,41,1.0,3.0,2.0,1.0,6.0,6.0,3.0,9.0,8.0,12.0,,11.0,16.0,7.0,4.0,3.0,1.0,4.0,2.0,,13.0,136.0,1.0,1.0,1.0,0.43478260869565216,0.5,0.75,0.3877551020408163,0.25,0.34615384615384615,0.45535714285714285,0.375,0.42857142857142855,0.5306122448979592,0.043478260869565216,0.14285714285714285,11.58645276292335,0.6666666666666666,0.22727272727272727,0.11475409836065574,0.018518518518518517,0.1232876712328767,0.031746031746031744,0.1171875,0.022222222222222223,0.018518518518518517,0.047619047619047616,,0.045454545454545456,0.05263157894736842,0.1111111111111111,0.16666666666666666,0.14285714285714285,0.08333333333333333,0.03125,0.5,0.14285714285714285,0.42857142857142855,0.5,1.0,0.12244897959183673,0.3333333333333333,0.3333333333333333,1.0,0.20408163265306123,0.5,0.5,1.0,0.22448979591836735,0.25,,,,,0.673469387755102,0.5071275510204081,0.5117,0.4767461538461539,0.12727272727272726,0.2413793103448276,0.057692307692307696,0.25,11.165217391304349,24.592307692307696,0.2714570858283433,4.0,15.0,2.0,1.0,5.0,2.0,,,,4.0,6.0,,2.0,1.0,1.0,9.0,4.0,18.0,,,2.0,,,1.0,1.0,1.0,,,,3.0,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,0.23076923076923078,,0.1111111111111111,0.23076923076923078,,0.30612244897959184,0.26666666666666666,0.26666666666666666,1.0,0.18181818181818182,0.18181818181818182,1.0,0.5,,,0.38461538461538464,0.2,0.3076923076923077,,0.18181818181818182,,1.0,1.0,1.0,0.047619047619047616,,,,,,,,,,,,,,,,,True,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,62087.0,1035,-22.0,1988,2012,442.0,538.0,221.0,4000,126.0,193.0,32.0,41.0,30.0,36.0,19.0,52.0,39.0,98.0,12.0,184.0,343.0,13.0,81.0,452.0,2056,35.0,51.0,83.0,35.0,61.0,97.0,242.0,126.0,46.0,7.0,44.0,31.0,15.0,46.0,12.0,21.0,107.0,13.0,60.0,47.0,123,20.0,190,76.0,266,8.0,56.0,32.0,24.0,35.0,23.0,36.0,71.0,62.0,131.0,4.0,138.0,131.0,66.0,14.0,9.0,4.0,14.0,8.0,1.0,97.0,439.0,12.0,0.657608695652174,0.7515527950310559,0.5364431486880467,0.6862745098039216,0.5737704918032787,0.5210674157303371,0.6862745098039216,0.5214285714285715,0.5472154963680388,0.7155172413793104,0.5574712643678161,0.03651685393258427,0.1282798833819242,0.17098445595854922,21.5625,0.49295774647887325,0.36363636363636365,0.1889400921658986,0.09216589861751152,0.16549295774647887,0.050387596899224806,0.18181818181818182,0.08030803080308031,0.10909090909090909,0.10555555555555556,0.06772908366533864,0.04926108374384237,0.16289592760180996,0.20710059171597633,0.19923371647509577,0.15897435897435896,0.1797752808988764,0.06722689075630252,0.5714285714285714,0.5421348314606742,0.6528497409326425,0.7875,0.5873015873015873,0.14606741573033707,0.36538461538461536,0.4418604651162791,0.5263157894736842,0.2752808988764045,0.3979591836734694,0.40625,0.9487179487179487,0.033707865168539325,0.803921568627451,0.7804878048780488,0.125,0.5142857142857142,0.8333333333333334,0.5786516853932584,0.532704011461318,0.5840333333333333,0.5379125000000001,0.16336633663366337,0.16879795396419436,0.1836283185840708,0.21460176991150443,7.2967930029154555,41.138461538461534,0.22233400402414488,,1.0,,,,1.0,,,1.0,9.0,1.0,,,13.0,1.0,9.0,24.0,3.0,,5.0,1.0,3.0,1.0,9.0,12.0,10.0,12.0,1.0,9.0,10.0,8.0,4.0,16.0,10.0,3.0,18.0,,,9.0,,,7.0,1.0,0.07692307692307693,,0.1111111111111111,0.125,0.17307692307692307,0.0028089887640449437,,,,0.08333333333333333,0.09090909090909091,1.0,,,,,,0.12857142857142856,0.1111111111111111,0.14285714285714285,,3.0,3.0,2.0,0.0410958904109589,1.0,4.0,14.0,1.0,2.0,0.07692307692307693,0.02040816326530612,0.08333333333333333,0.05454545454545454,,,,,,,,True,,
201627,1610612737,Anthony Morrow,Anthony Morrow,201627,ATL,6985.0,116,-10.0,218,221,42.0,39.0,24.0,439,4.0,7.0,2.0,2.0,1.0,1.0,,5.0,6.0,15.0,8.0,10.0,27.0,13.0,6.0,47.0,213,3.0,3.0,13.0,2.0,4.0,7.0,8.0,12.0,2.0,8.0,4.0,4.0,1.0,5.0,1.0,2.0,11.0,1.0,4.0,3.0,4,1.0,8,5.0,13,1.0,5.0,2.0,3.0,,,,,4.0,7.0,,7.0,6.0,2.0,,,,,,,7.0,42.0,2.0,0.4,0.4444444444444444,0.37037037037037035,1.0,0.5,0.5125,1.0,0.3333333333333333,0.5365853658536586,1.0833333333333333,0.5,0.325,0.14814814814814814,0.2857142857142857,16.73469387755102,,0.2,0.05714285714285714,0.05063291139240506,0.10344827586206896,0.030303030303030304,0.0707070707070707,0.044642857142857144,0.045454545454545456,,0.07894736842105263,,,0.14285714285714285,0.05128205128205128,0.125,0.07692307692307693,0.05263157894736842,,0.175,0.5714285714285714,0.8,0.25,0.125,,,,0.375,0.4,0.42857142857142855,0.5,0.2,0.3333333333333333,1.0,,0.16666666666666666,1.0,0.5,0.48007999999999995,0.5509000000000001,0.4292583333333333,0.04878048780487805,0.07142857142857142,0.2765957446808511,0.14893617021276595,12.200000000000001,24.738461538461536,0.1926605504587156,3.0,5.0,2.0,,,4.0,1.0,1.0,,2.0,7.0,2.0,3.0,1.0,,2.0,3.0,21.0,,,4.0,,,2.0,,,,,,,1.0,,,,,1.0,3.0,,,,,,1.0,0.5384615384615384,0.6666666666666666,,0.5384615384615384,0.2,0.125,0.6,0.6,1.0,0.5,0.5,1.0,0.3333333333333333,0.16666666666666666,1.0,,,0.3333333333333333,,0.5,,,,,,,,,,,,0.06666666666666667,,0.125,1.0,0.5,1.0,1.0,,,,True,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,27402.0,457,23.0,888,889,186.0,254.0,106.0,1777,31.0,69.0,1.0,4.0,8.0,17.0,16.0,37.0,13.0,29.0,31.0,60.0,135.0,32.0,41.0,194.0,894,4.0,9.0,12.0,14.0,29.0,53.0,24.0,96.0,,31.0,18.0,88.0,18.0,106.0,9.0,40.0,230.0,,2.0,11.0,20,,31,2.0,33,,23.0,12.0,11.0,32.0,23.0,17.0,49.0,11.0,26.0,1.0,43.0,45.0,18.0,3.0,2.0,1.0,5.0,2.0,,53.0,186.0,5.0,0.2,0.2,0.4444444444444444,0.4444444444444444,0.4827586206896552,0.45808383233532934,0.36363636363636365,0.5138888888888888,0.5132978723404256,0.46153846153846156,0.5777777777777777,0.19161676646706588,0.13333333333333333,0.18840579710144928,23.418972332015812,0.6530612244897959,,0.07042253521126761,0.006389776357827476,0.08527131782945736,,0.07506053268765134,0.0049382716049382715,,,0.01680672268907563,,0.07,0.09090909090909091,0.056074766355140186,0.06382978723404255,0.14285714285714285,,0.4,0.41317365269461076,0.4492753623188406,0.5535714285714286,0.1935483870967742,0.2215568862275449,0.43243243243243246,0.48484848484848486,0.1875,0.17365269461077845,0.4482758620689655,0.4642857142857143,0.23076923076923078,0.18562874251497005,0.36363636363636365,0.25,,0.4722222222222222,0.47058823529411764,0.6047904191616766,0.527528313253012,0.42234999999999995,0.5348916666666667,0.09836065573770492,0.11920529801324503,0.061855670103092786,0.27319587628865977,6.885185185185185,25.4625,0.20945945945945946,,1.0,,,,11.0,,2.0,3.0,7.0,11.0,,2.0,4.0,3.0,7.0,16.0,21.0,12.0,,11.0,9.0,13.0,35.0,7.0,2.0,9.0,1.0,2.0,10.0,,1.0,,2.0,2.0,2.0,1.0,,5.0,2.0,1.0,4.0,0.6363636363636364,0.34375,,0.42857142857142855,0.34375,0.10810810810810811,0.005988023952095809,,,,0.3548387096774194,0.3548387096774194,0.6363636363636364,,0.18181818181818182,,,,0.19444444444444445,0.42857142857142855,0.3548387096774194,,,3.0,,,,2.0,1.0,,,,0.034482758620689655,,,,,,,1.0,,,True,,
203098,1610612737,John Jenkins,John Jenkins,203098,ATL,22376.0,373,-23.0,726,732,134.0,157.0,87.0,1458,12.0,19.0,1.0,2.0,2.0,5.0,7.0,15.0,17.0,34.0,31.0,36.0,68.0,40.0,24.0,153.0,739,6.0,9.0,12.0,7.0,14.0,33.0,48.0,24.0,2.0,31.0,3.0,21.0,6.0,27.0,4.0,13.0,60.0,1.0,6.0,13.0,25,2.0,40,7.0,47,,7.0,5.0,2.0,14.0,6.0,6.0,20.0,5.0,11.0,,17.0,30.0,8.0,5.0,1.0,3.0,5.0,4.0,,32.0,133.0,,0.6666666666666666,0.6857142857142857,0.5294117647058824,0.6666666666666666,0.5,0.5972222222222222,0.6,0.5909090909090909,0.6291666666666667,0.6,0.6346153846153846,0.37037037037037035,0.04411764705882353,0.05263157894736842,16.96969696969697,0.7,0.1,0.1016260162601626,0.022641509433962263,0.13131313131313133,0.0125,0.11014492753623188,0.020289855072463767,0.043478260869565216,,0.019230769230769232,0.015151515151515152,0.06097560975609756,0.08108108108108109,0.15555555555555556,0.16216216216216217,0.04,,0.8,0.17592592592592593,0.631578947368421,0.6666666666666666,0.75,0.1388888888888889,0.4666666666666667,0.5,0.5714285714285714,0.3148148148148148,0.5,0.5151515151515151,0.6470588235294118,0.28703703703703703,0.2,0.5,,0.22727272727272727,0.4,0.5462962962962963,0.4973384259259258,0.391775,0.4898522727272727,0.09322033898305085,0.10666666666666667,0.0784313725490196,0.21568627450980393,12.157352941176471,24.9925,0.18457300275482094,5.0,9.0,,1.0,3.0,14.0,,1.0,3.0,5.0,19.0,,1.0,,4.0,8.0,7.0,42.0,15.0,,14.0,2.0,2.0,6.0,3.0,,8.0,1.0,3.0,5.0,,,,2.0,1.0,1.0,2.0,3.0,2.0,,,1.0,0.7368421052631579,0.475,,0.5,0.475,0.06666666666666667,0.08333333333333333,0.5555555555555556,0.5555555555555556,1.0,0.45161290322580644,0.45161290322580644,0.6428571428571429,,0.1,,0.13636363636363635,0.3333333333333333,0.22727272727272727,0.6,0.45161290322580644,0.06976744186046512,,1.0,,,,,1.0,1.0,,,0.029411764705882353,,,,,,,,,,True,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,26215.0,437,-23.0,857,868,284.0,354.0,103.0,1725,48.0,74.0,11.0,18.0,14.0,23.0,10.0,33.0,16.0,43.0,35.0,74.0,150.0,44.0,24.0,208.0,902,11.0,24.0,33.0,22.0,42.0,65.0,84.0,64.0,14.0,34.0,8.0,23.0,24.0,47.0,14.0,16.0,118.0,9.0,18.0,17.0,42,7.0,66,28.0,94,6.0,12.0,9.0,3.0,22.0,14.0,10.0,32.0,15.0,28.0,,51.0,49.0,24.0,19.0,16.0,3.0,19.0,13.0,,65.0,284.0,3.0,0.5675675675675675,0.6268656716417911,0.49333333333333335,0.4583333333333333,0.5238095238095238,0.4742268041237113,0.484375,0.4649122807017544,0.48598130841121495,0.4714285714285714,0.47794117647058826,0.2268041237113402,0.05333333333333334,0.0945945945945946,25.256673511293634,0.6875,0.25,0.15671641791044777,0.06741573033707865,0.1440677966101695,0.07086614173228346,0.15284974093264247,0.06852791878172589,0.11235955056179775,0.046511627906976744,0.043478260869565216,0.08737864077669903,0.13043478260869565,0.125,0.20192307692307693,0.17105263157894737,0.09523809523809523,0.0625,0.6842105263157895,0.38144329896907214,0.6486486486486487,0.7164179104477612,0.5833333333333334,0.17010309278350516,0.30303030303030304,0.3125,0.1,0.22164948453608246,0.37209302325581395,0.37209302325581395,0.8125,0.18041237113402062,0.5625,0.6111111111111112,0.2727272727272727,0.40350877192982454,0.6086956521739131,0.6082474226804123,0.5145347150259068,0.55646,0.5096508928571428,0.11483253588516747,0.14545454545454545,0.15865384615384615,0.3125,7.720666666666667,25.8159090909091,0.3313885647607935,5.0,9.0,1.0,1.0,2.0,7.0,2.0,7.0,2.0,13.0,12.0,3.0,8.0,2.0,3.0,15.0,12.0,36.0,,1.0,7.0,10.0,2.0,5.0,6.0,2.0,8.0,,1.0,11.0,1.0,,,4.0,1.0,9.0,,,5.0,,,5.0,1.0,0.2727272727272727,0.375,0.2,0.27906976744186046,0.030303030303030304,0.04639175257731959,0.5555555555555556,0.5555555555555556,1.0,0.2,0.2,1.0,0.03125,0.21875,0.2857142857142857,0.03508771929824561,0.5,0.22807017543859648,0.15384615384615385,0.20588235294117646,,1.0,1.0,1.0,0.023255813953488372,,1.0,3.0,,,,,,,1.0,1.0,1.0,1.0,,,,True,,
203118,1610612737,Mike Scott,Mike Scott,203118,ATL,6431.0,107,-11.0,220,219,51.0,54.0,29.0,439,9.0,22.0,3.0,9.0,,2.0,3.0,13.0,3.0,10.0,,15.0,45.0,,9.0,39.0,215,3.0,12.0,9.0,3.0,8.0,6.0,20.0,10.0,6.0,,6.0,2.0,2.0,4.0,2.0,1.0,10.0,4.0,10.0,8.0,12,1.0,21,14.0,35,3.0,1.0,1.0,,5.0,4.0,3.0,8.0,7.0,10.0,,7.0,12.0,6.0,1.0,1.0,,1.0,,1.0,6.0,51.0,,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.25,0.375,0.3333333333333333,0.25,0.375,0.38235294117647056,0.32142857142857145,0.375,,0.13333333333333333,0.22727272727272727,23.41269841269841,0.625,0.1111111111111111,0.17647058823529413,0.11235955056179775,0.25,0.18181818181818182,0.2,0.12612612612612611,0.1388888888888889,0.1111111111111111,0.07692307692307693,0.25,0.19230769230769232,0.15,0.18181818181818182,0.22727272727272727,0.3,0.125,,0.4888888888888889,0.4090909090909091,0.5294117647058824,0.6666666666666666,0.28888888888888886,0.23076923076923078,0.25,0.6666666666666666,0.2222222222222222,0.3,0.3,0.6666666666666666,,0.75,0.3333333333333333,,0.25,,0.4888888888888889,0.5180533333333334,0.54935,0.4681625,0.11764705882352941,0.11764705882352941,0.23076923076923078,0.15384615384615385,6.671111111111111,,0.2318181818181818,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,True,,
2052,1610612737,DeShawn Stevenson,DeShawn Stevenson,2052,ATL,17542.0,292,-13.0,564,575,91.0,153.0,59.0,1139,1.0,3.0,1.0,1.0,,,2.0,3.0,2.0,13.0,35.0,5.0,19.0,50.0,3.0,49.0,607,1.0,3.0,2.0,,1.0,6.0,2.0,8.0,2.0,35.0,3.0,13.0,3.0,16.0,1.0,8.0,35.0,3.0,3.0,10.0,8,,18,6.0,24,,9.0,5.0,4.0,4.0,3.0,,4.0,10.0,19.0,,7.0,6.0,2.0,1.0,,,1.0,,,6.0,91.0,2.0,0.2,0.25,0.2631578947368421,0.3333333333333333,,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.34507042253521125,0.1111111111111111,0.3333333333333333,0.7246376811594203,0.15789473684210525,0.6666666666666666,11.79245283018868,1.0,,0.0446927374301676,0.018072289156626505,0.11764705882352941,0.03614457831325301,0.06818181818181818,0.024096385542168676,,0.022727272727272728,0.03278688524590164,0.031746031746031744,0.028985507246376812,0.046511627906976744,0.05970149253731343,0.11864406779661017,0.11538461538461539,,,0.043478260869565216,0.3333333333333333,1.0,,0.043478260869565216,0.6666666666666666,1.0,,0.18840579710144928,0.15384615384615385,0.15384615384615385,0.5,0.5072463768115942,0.1111111111111111,1.0,,,,0.7681159420289855,0.516264705882353,0.4966642857142857,0.453425,0.04225352112676056,0.1,0.04081632653061224,0.12244897959183673,14.399999999999999,25.28,0.16134751773049646,5.0,15.0,1.0,,1.0,7.0,,5.0,2.0,7.0,12.0,,6.0,,2.0,8.0,,36.0,,,7.0,2.0,,5.0,,,1.0,,,,1.0,,,1.0,,1.0,,1.0,,,,,1.0,0.24,,0.25,0.24,0.3333333333333333,0.21739130434782608,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,1.0,0.1111111111111111,0.5555555555555556,,0.1111111111111111,,0.7777777777777778,0.2857142857142857,0.2,0.0196078431372549,,,,,,,,1.0,,,,,0.05,,,,,,,,True,,
