EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,Blocked3s,BlockedCorner3,PenaltyCorner3FGM,Clear Path Fouls,BlockedArc3,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,on,Corner3PctBlocked,HeaveMakes
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,40455.0,674,43.0,1323,1341,168,185,172,2664,46.0,76.0,20.0,33.0,6.0,11.0,7.0,24.0,34.0,75.0,1.0,3.0,1.0,38.0,79.0,1.0,6.0,5.0,9.0,87.0,175.0,39.0,82.0,36.0,327.0,1385,23.0,39.0,1.0,7.0,8.0,57.0,9.0,20.0,5.0,9.0,13.0,46.0,124.0,50.0,117.0,34.0,79.0,38.0,11.0,3.0,31.0,17.0,48.0,10.0,7.0,19.0,5.0,7.0,113.0,6.0,41.0,3.0,24.0,85.0,11.0,120.0,50.0,170,9.0,23.0,15.0,8.0,11.0,2.0,8.0,15.0,2.0,3.0,4.0,26.0,3.0,5.0,32.0,5.0,59.0,3.0,3.0,3.0,59.0,10.0,7.0,13.0,1.0,42.0,3.0,20.0,1.0,1.0,15.0,14.0,1.0,15.0,8.0,1.0,1.0,46.0,165,2.0,1.0,0.7126436781609196,0.8857142857142857,1.0,0.47560975609756095,0.14285714285714285,0.5555555555555556,0.47560975609756095,0.49714285714285716,0.5897435897435898,0.45,0.566147859922179,0.532608695652174,0.5689655172413793,0.592391304347826,0.57,0.6571428571428571,0.31906614785992216,0.036585365853658534,0.06285714285714286,0.06578947368421052,0.08333333333333333,0.05333333333333334,0.0379746835443038,19.597663854639844,0.4230769230769231,0.4230769230769231,0.075,0.16159695817490494,0.08249496981891348,0.17391304347826086,0.03870967741935484,0.16415662650602408,0.07208588957055215,0.11055276381909548,0.10679611650485436,0.041025641025641026,0.04878048780487805,0.1407766990291262,0.1564625850340136,0.1907514450867052,0.17391304347826086,0.17391304347826086,0.07964601769911504,0.5333333333333333,0.29571984435797666,0.6052631578947368,0.647887323943662,0.5652173913043478,0.0933852140077821,0.2916666666666667,0.3181818181818182,0.7142857142857143,0.2918287937743191,0.4533333333333333,0.4788732394366197,0.9117647058823529,0.011673151750972763,0.3333333333333333,0.3333333333333333,1.0,0.30739299610894943,0.4810126582278481,0.5,1.0,0.717391304347826,0.6060606060606061,0.15,0.021739130434782608,0.13043478260869565,0.16666666666666666,1.0,0.3793103448275862,0.5454545454545454,0.3103448275862069,0.5555555555555556,0.6147859922178989,0.4810126582278481,0.5145727626459144,0.5486736842105263,0.48276034482758623,0.07636363636363637,0.10416666666666667,0.012048192771084338,0.1743119266055046,0.14067278287461774,9.811428571428568,25.368292682926832,0.12698412698412698,,,,,,,,,,,,,,,,,,,,,True,,
101145,1610612749,Monta Ellis,Monta Ellis,101145,MIL,66749.0,1112,-61.0,2188,2215,343,392,284,4403,94.0,162.0,11.0,18.0,13.0,31.0,23.0,72.0,49.0,159.0,6.0,28.0,6.0,23.0,81.0,,5.0,3.0,15.0,166.0,393.0,29.0,109.0,95.0,514.0,2317,14.0,31.0,2.0,11.0,3.0,37.0,18.0,59.0,3.0,20.0,38.0,83.0,134.0,198.0,63.0,6.0,80.0,23.0,14.0,,131.0,46.0,177.0,36.0,10.0,89.0,18.0,24.0,400.0,2.0,8.0,3.0,28.0,67.0,5.0,100.0,13.0,113,2.0,59.0,34.0,25.0,66.0,14.0,45.0,30.0,5.0,21.0,1.0,96.0,6.0,12.0,37.0,1.0,73.0,4.0,,2.0,112.0,3.0,3.0,10.0,5.0,124.0,10.0,54.0,1.0,11.0,12.0,5.0,6.0,12.0,7.0,,,79.0,338,3.0,8.0,0.4036144578313253,0.4110429447852761,0.7241379310344828,0.26605504587155965,0.18181818181818182,0.15,0.26851851851851855,0.4223918575063613,0.45161290322580644,0.3050847457627119,0.41733067729083667,0.40476190476190477,0.2848101265822785,0.4596774193548387,0.39361702127659576,0.40594059405940597,0.21713147410358566,,0.035623409669211195,0.06172839506172839,0.041666666666666664,0.006289308176100629,,25.70754716981132,0.6875,0.09615384615384616,0.0379746835443038,0.07790697674418605,0.009708737864077669,0.12389380530973451,0.007518796992481203,0.08747697974217311,0.009174311926605505,0.016181229773462782,0.005291005291005291,0.006134969325153374,0.005050505050505051,0.040345821325648415,0.0931174089068826,0.11278195488721804,0.1342281879194631,0.1038961038961039,0.007017543859649123,0.5833333333333334,0.32270916334661354,0.5802469135802469,0.618421052631579,0.3829787234042553,0.14342629482071714,0.3194444444444444,0.3333333333333333,0.391304347826087,0.31673306772908366,0.3081761006289308,0.310126582278481,0.4489795918367347,0.055776892430278883,0.21428571428571427,0.21428571428571427,1.0,0.16135458167330677,0.2839506172839506,0.2839506172839506,0.6521739130434783,0.42857142857142855,0.6111111111111112,0.36363636363636365,0.14285714285714285,0.11904761904761904,,,0.3924050632911392,0.41935483870967744,0.189873417721519,0.2,0.5398406374501992,0.2875,0.5160177,0.5466675675675676,0.5051188311688313,0.10054844606946983,0.12356979405034325,0.00909090909090909,0.07198443579766536,0.1614785992217899,9.450127226463106,25.515596330275233,0.15676416819012798,2.0,5.0,24.0,1.0,1.0,1.0,1.0,0.014705882352941176,0.3333333333333333,1.0,0.06329113924050633,,,,,,,,,,True,,
200755,1610612749,JJ Redick,JJ Redick,200755,MIL,11203.0,187,-30.0,360,374,60,112,42,734,3.0,6.0,,,1.0,1.0,1.0,6.0,8.0,22.0,4.0,10.0,2.0,13.0,30.0,,1.0,3.0,5.0,12.0,34.0,17.0,40.0,14.0,89.0,422,,,1.0,3.0,5.0,8.0,2.0,4.0,3.0,8.0,9.0,22.0,20.0,4.0,48.0,,30.0,13.0,1.0,,14.0,9.0,23.0,6.0,3.0,9.0,1.0,4.0,55.0,,,,4.0,6.0,1.0,11.0,,11,,2.0,2.0,,7.0,,3.0,3.0,1.0,4.0,2.0,10.0,,1.0,6.0,,11.0,,1.0,,15.0,1.0,,,3.0,15.0,,2.0,,5.0,1.0,1.0,,2.0,1.0,,,22.0,60,2.0,4.0,0.8333333333333334,0.8333333333333334,0.9411764705882353,0.425,0.3333333333333333,0.375,0.425,0.35294117647058826,,0.5,0.5067567567567568,0.5,0.5416666666666666,0.5432098765432098,0.6666666666666666,0.6470588235294118,0.5405405405405406,,0.029411764705882353,0.16666666666666666,,,,22.332506203473944,0.7,0.09090909090909091,,0.049586776859504134,,0.08333333333333333,,0.05917159763313609,,,,,,0.022727272727272728,0.05714285714285714,0.07142857142857142,0.07142857142857142,0.1,,0.5,0.08108108108108109,0.5,0.6,1.0,0.08108108108108109,0.16666666666666666,0.16666666666666666,1.0,0.2972972972972973,0.36363636363636365,0.36363636363636365,0.75,0.13513513513513514,0.4,0.4,1.0,0.40540540540540543,0.43333333333333335,0.43333333333333335,0.9230769230769231,,,,0.6666666666666666,0.3333333333333333,,,0.08333333333333333,1.0,0.4166666666666667,0.6,0.6216216216216216,0.43333333333333335,0.5238013513513513,0.54975,0.5485041666666667,0.02631578947368421,0.05555555555555555,,0.0898876404494382,0.24719101123595505,14.308823529411766,24.8125,0.16666666666666666,1.0,3.0,3.0,,,1.0,,,0.5,1.0,0.25,1.0,1.0,,,,,,,,True,,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,79570.0,1326,-85.0,2592,2625,418,485,340,5217,88.0,189.0,21.0,50.0,18.0,35.0,17.0,43.0,33.0,108.0,11.0,32.0,1.0,2.0,5.0,,,,2.0,138.0,340.0,13.0,37.0,72.0,387.0,2753,27.0,63.0,,1.0,10.0,64.0,23.0,50.0,2.0,10.0,18.0,70.0,184.0,92.0,39.0,24.0,4.0,2.0,36.0,,37.0,18.0,55.0,14.0,4.0,23.0,6.0,8.0,128.0,17.0,70.0,2.0,27.0,135.0,5.0,167.0,89.0,256,16.0,42.0,21.0,21.0,34.0,12.0,24.0,36.0,8.0,10.0,3.0,70.0,6.0,11.0,40.0,1.0,82.0,4.0,5.0,4.0,99.0,1.0,2.0,6.0,2.0,126.0,8.0,61.0,,6.0,13.0,9.0,4.0,14.0,9.0,,1.0,69.0,412,5.0,5.0,0.6666666666666666,0.7301587301587301,1.0,0.35135135135135137,,0.2,0.3611111111111111,0.40588235294117647,0.42857142857142855,0.46,0.4177718832891247,0.421875,0.43333333333333335,0.44380733944954126,0.43243243243243246,0.4666666666666667,0.09814323607427056,,0.10588235294117647,0.13756613756613756,0.23255813953488372,,,16.799468791500665,0.4857142857142857,0.08064516129032258,0.02197802197802198,0.1344621513944223,0.07092198581560284,0.09342560553633218,0.05379746835443038,0.12529002320185614,0.06676899462778205,0.11671087533156499,0.05627705627705628,0.03430079155672823,0.04741379310344827,0.1318407960199005,0.13898305084745763,0.13355048859934854,0.11229946524064172,0.058823529411764705,0.08602150537634409,0.6428571428571429,0.5013262599469496,0.4656084656084656,0.5398773006134969,0.5795454545454546,0.11405835543766578,0.3953488372093023,0.5151515151515151,0.5294117647058824,0.2864721485411141,0.3055555555555556,0.3055555555555556,0.9696969696969697,0.08488063660477453,0.34375,0.34375,1.0,0.013262599469496022,0.4,0.4,1.0,0.78125,0.42,0.14285714285714285,0.015625,,,,0.5833333333333334,0.5142857142857142,0.03333333333333333,,0.5994694960212201,0.5,0.5347303191489361,0.5681490566037736,0.5631101694915255,0.14186046511627906,0.15521628498727735,,0.165374677002584,0.18087855297157623,7.275588235294121,24.094594594594597,0.16126543209876543,,8.0,,1.0,2.0,,,0.07142857142857142,,,0.13333333333333333,1.0,,2.0,1.0,1.0,0.25,,,,True,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,66202.0,1103,-84.0,2156,2178,306,332,293,4334,67.0,129.0,9.0,17.0,16.0,27.0,32.0,80.0,45.0,106.0,11.0,33.0,5.0,65.0,166.0,5.0,12.0,6.0,18.0,144.0,315.0,76.0,199.0,91.0,607.0,2284,17.0,32.0,8.0,17.0,11.0,69.0,24.0,49.0,6.0,20.0,34.0,100.0,72.0,216.0,153.0,12.0,164.0,65.0,21.0,,140.0,41.0,181.0,31.0,10.0,81.0,13.0,46.0,403.0,7.0,19.0,,18.0,51.0,,69.0,26.0,95,7.0,45.0,28.0,17.0,60.0,10.0,42.0,21.0,2.0,18.0,2.0,81.0,5.0,9.0,21.0,1.0,58.0,2.0,,4.0,83.0,,1.0,9.0,5.0,110.0,10.0,40.0,2.0,15.0,4.0,2.0,1.0,4.0,2.0,,,97.0,300,4.0,8.0,0.25,0.2608695652173913,0.6710526315789473,0.38190954773869346,0.47058823529411764,0.3,0.38578680203045684,0.45714285714285713,0.53125,0.4897959183673469,0.5019455252918288,0.5918367346938775,0.4782608695652174,0.5383928571428571,0.6272727272727273,0.5689655172413793,0.38715953307393,,0.06666666666666667,0.12403100775193798,0.05,0.009433962264150943,,25.23771790808241,0.7407407407407407,,,0.05964912280701754,0.022326674500587545,0.0743801652892562,0.025830258302583026,0.06289881494986327,0.023172905525846704,0.015015015015015015,0.03225806451612903,0.024096385542168676,0.035,0.04285714285714286,0.04878048780487805,0.09266409266409266,0.07947019867549669,0.06593406593406594,0.026119402985074626,0.5,0.2509727626459144,0.5193798449612403,0.5929203539823009,0.3880597014925373,0.1556420233463035,0.4,0.42105263157894735,0.09375,0.20622568093385213,0.42452830188679247,0.42857142857142855,0.15555555555555556,0.06420233463035019,0.3333333333333333,0.3333333333333333,0.7272727272727273,0.3229571984435798,0.39156626506024095,0.39156626506024095,0.6615384615384615,0.3469387755102041,0.5294117647058824,0.2222222222222222,0.10204081632653061,0.24489795918367346,0.4166666666666667,1.0,0.391304347826087,0.5925925925925926,0.2608695652173913,0.3333333333333333,0.6381322957198443,0.39634146341463417,0.5352285156250001,0.5442712121212121,0.535813432835821,0.07706422018348624,0.11594202898550725,0.01,0.11367380560131796,0.16474464579901152,8.882539682539685,25.646733668341707,0.14192949907235622,3.0,2.0,75.0,2.0,,6.0,1.0,,0.6,0.6666666666666666,0.028985507246376812,,,,,,,1.0,,,True,,
202327,1610612749,Ekpe Udoh,Ekpe Udoh,202327,MIL,16230.0,270,-83.0,524,539,99,139,75,1063,16.0,24.0,7.0,11.0,1.0,3.0,4.0,16.0,3.0,8.0,,,,,1.0,,,,1.0,23.0,48.0,,1.0,16.0,62.0,590,8.0,13.0,,,4.0,20.0,4.0,9.0,,1.0,7.0,15.0,28.0,18.0,,10.0,1.0,,3.0,,7.0,2.0,9.0,1.0,1.0,1.0,3.0,3.0,20.0,6.0,17.0,1.0,8.0,24.0,4.0,36.0,24.0,60,2.0,8.0,7.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,3.0,9.0,1.0,1.0,20.0,,34.0,,2.0,2.0,15.0,1.0,3.0,,,22.0,2.0,10.0,,2.0,22.0,17.0,5.0,23.0,15.0,,,15.0,97,2.0,1.0,0.6086956521739131,0.7777777777777778,,,,,,0.4791666666666667,0.6153846153846154,0.4444444444444444,0.46938775510204084,0.6153846153846154,0.4,0.5254237288135594,0.625,0.5769230769230769,0.02040816326530612,,0.0625,0.125,,,,10.950080515297907,0.2222222222222222,0.25,0.07142857142857142,0.13043478260869565,0.07657657657657657,0.14035087719298245,0.0821917808219178,0.13278008298755187,0.07796610169491526,0.075,0.058823529411764705,0.08791208791208792,0.06521739130434782,0.16455696202531644,0.09803921568627451,0.1111111111111111,0.14705882352941177,0.13043478260869565,0.09090909090909091,0.6521739130434783,0.4897959183673469,0.6666666666666666,0.7619047619047619,0.5,0.32653061224489793,0.25,0.25,1.0,0.16326530612244897,0.375,0.375,0.6666666666666666,,,,,0.02040816326530612,,,,0.8461538461538461,0.6363636363636364,0.2857142857142857,,,,,0.3,0.3333333333333333,0.1,,0.5102040816326531,,0.527375,0.6163636363636363,0.5166777777777778,0.17543859649122806,0.17857142857142858,,0.3225806451612903,0.24193548387096775,6.222916666666666,39.4,0.18893129770992367,,,,,,,,0.1111111111111111,,,,1.0,,,1.0,1.0,,,,,True,,
202336,1610612749,Larry Sanders,Larry Sanders,202336,MIL,46150.0,769,62.0,1505,1516,196,163,196,3021,102.0,158.0,27.0,47.0,13.0,18.0,14.0,42.0,9.0,35.0,,,,,1.0,,,,1.0,125.0,235.0,,1.0,29.0,279.0,1504,29.0,52.0,,,4.0,62.0,15.0,28.0,,1.0,5.0,35.0,186.0,64.0,,42.0,1.0,,13.0,,31.0,9.0,40.0,7.0,2.0,14.0,1.0,16.0,89.0,16.0,70.0,,29.0,130.0,17.0,176.0,86.0,262,6.0,24.0,12.0,12.0,17.0,3.0,8.0,15.0,2.0,9.0,3.0,32.0,3.0,,50.0,1.0,87.0,1.0,7.0,6.0,39.0,,7.0,3.0,1.0,45.0,5.0,24.0,,1.0,97.0,69.0,25.0,100.0,58.0,,1.0,35.0,193,1.0,1.0,0.744,0.8942307692307693,,,,,,0.5319148936170213,0.5576923076923077,0.5357142857142857,0.5296610169491526,0.5576923076923077,0.5172413793103449,0.544921875,0.5535714285714286,0.546875,0.00423728813559322,,0.05531914893617021,0.06329113924050633,0.07142857142857142,,,16.561242093156988,0.53125,0.5483870967741935,,0.20376175548589343,0.12110726643598616,0.18831168831168832,0.09411764705882353,0.20075757575757575,0.11497326203208556,0.14354066985645933,0.1323529411764706,0.0944206008583691,0.06923076923076923,0.20164609053497942,0.21578947368421053,0.1951219512195122,0.18556701030927836,0.19298245614035087,0.061855670103092786,0.58,0.6694915254237288,0.6455696202531646,0.6891891891891891,0.7254901960784313,0.17796610169491525,0.3333333333333333,0.358974358974359,0.7142857142857143,0.1483050847457627,0.2571428571428571,0.2571428571428571,1.0,,,,,0.00423728813559322,,,,0.9038461538461539,0.574468085106383,0.1111111111111111,,,,,0.6206896551724138,0.7222222222222222,0.034482758620689655,,0.673728813559322,,0.5641841101694917,0.5852377777777777,0.5535465517241379,0.09411764705882353,0.09448818897637795,,0.2222222222222222,0.12544802867383512,4.886382978723403,27.8,0.13023255813953488,,,,,,,3.0,0.175,,,,3.0,2.0,,,1.0,,,3.0,,True,,
202397,1610612749,Ish Smith,Ish Smith,202397,MIL,2579.0,43,-9.0,83,85,7,26,7,168,4.0,7.0,,,,,,5.0,2.0,4.0,,,,1.0,1.0,,,,,6.0,16.0,1.0,1.0,,15.0,95,,,,,,,,,,,,,4.0,8.0,3.0,,1.0,1.0,1.0,,6.0,8.0,14.0,8.0,,2.0,1.0,3.0,36.0,,,,,2.0,,2.0,,2,,2.0,2.0,,1.0,1.0,,2.0,,1.0,,3.0,,2.0,4.0,,5.0,1.0,,,2.0,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,7,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,1.0,0.375,,,0.4411764705882353,,,0.4411764705882353,,,0.058823529411764705,,0.0625,0.14285714285714285,,,,21.978021978021978,0.3333333333333333,,,0.07692307692307693,,,,0.05714285714285714,,,,,,,,0.4,,,,,0.4117647058823529,0.5714285714285714,0.6666666666666666,0.5,0.29411764705882354,,,,0.23529411764705882,0.5,0.5,,,,,,0.058823529411764705,1.0,1.0,1.0,,,,,,,,,,,,0.47058823529411764,1.0,0.4895294117647058,,,,,,,,8.175,24.0,0.08433734939759036,,,,,,,,,,,,,,,,,,,,,True,,
203089,1610612749,John Henson,John Henson,203089,MIL,6474.0,108,-44.0,213,219,45,80,33,432,14.0,24.0,4.0,9.0,5.0,5.0,2.0,11.0,1.0,4.0,,,,,,,,,,17.0,39.0,,,2.0,36.0,258,5.0,12.0,,,,10.0,7.0,8.0,,,,14.0,22.0,12.0,,8.0,,,3.0,,4.0,1.0,5.0,1.0,,1.0,1.0,2.0,11.0,5.0,9.0,,6.0,10.0,3.0,19.0,14.0,33,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,,1.0,1.0,8.0,1.0,1.0,9.0,1.0,16.0,,1.0,3.0,10.0,,,1.0,1.0,7.0,3.0,5.0,,,4.0,2.0,1.0,4.0,3.0,,,14.0,45,2.0,,0.6470588235294118,0.8461538461538461,,,,,,0.4358974358974359,0.4166666666666667,0.875,0.4358974358974359,0.4166666666666667,0.875,0.43902439024390244,0.4166666666666667,0.875,,,0.07692307692307693,0.08333333333333333,0.09090909090909091,,,19.215686274509807,0.25,0.375,,0.15625,0.10975609756097561,0.21428571428571427,0.15625,0.17391304347826086,0.12280701754385964,0.11428571428571428,0.12,0.09090909090909091,0.13636363636363635,0.14814814814814814,0.15789473684210525,0.16666666666666666,0.29411764705882354,0.09090909090909091,0.10526315789473684,0.75,0.6153846153846154,0.5833333333333334,0.6363636363636364,0.6428571428571429,0.28205128205128205,0.18181818181818182,0.2,0.5,0.10256410256410256,0.25,0.25,1.0,,,,,,,,,0.75,0.4444444444444444,0.25,,,,,0.625,1.0,,,0.6153846153846154,,0.5398846153846153,0.5810666666666667,0.5372625,0.12195121951219512,0.12195121951219512,,0.2777777777777778,0.3888888888888889,4.987179487179488,,0.2112676056338028,,,,,,,1.0,0.2,,,,,,,,,,,1.0,1.0,True,,
202699,1610612749,Tobias Harris,Tobias Harris,202699,MIL,502.0,8,,17,15,6,2,2,32,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,3.0,,,2.0,2.0,15,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1,,2.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,6,,,,,,,,,,,,,,,,0.25,,,,,0.3333333333333333,0.5,,,,25.0,,,,,0.125,,,,0.1111111111111111,0.3333333333333333,,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.6666666666666666,,0.5313,0.3854,,0.25,0.25,,,,3.533333333333333,,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,True,,
