EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,Travels,Technical Free Throw Trips,DefensiveGoaltends,LongMidRangePctBlocked,DefFTReboundPct,OffArc3ReboundPct,BlockedShortMidRange,SecondChanceCorner3FGM,PenaltyCorner3FGM,FTOffRebounds,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffFTReboundPct,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,Defensive 3 Seconds Violations,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,BlockedArc3,Arc3PctBlocked
101179,1610612757,Ronnie Price,Ronnie Price,101179,POR,30585.0,510,-74.0,939,966,182,201,121,1905,14.0,34.0,3.0,6.0,3.0,5.0,5.0,16.0,10.0,31,1.0,8.0,2.0,1.0,9.0,31.0,1.0,3.0,2.0,9.0,29.0,81,10.0,39.0,17.0,105.0,1019,4.0,10.0,1.0,5.0,1.0,12.0,5.0,13.0,2.0,10.0,5.0,21.0,22.0,36.0,24.0,6.0,4.0,1.0,30.0,9.0,9.0,49.0,24.0,73.0,16.0,8.0,25.0,1.0,23.0,170.0,1.0,12.0,11.0,20.0,31.0,13.0,44.0,4.0,26.0,10.0,16.0,26,2.0,17,8.0,3.0,9.0,1.0,34,1.0,8.0,27.0,2.0,61.0,1.0,1.0,1.0,34,5.0,2.0,3.0,1.0,24.0,2.0,11.0,2.0,3.0,3.0,3.0,3.0,21.0,180,6.0,2.0,0.3793103448275862,0.4074074074074074,0.8,0.2564102564102564,0.2,0.2,0.2631578947368421,0.35802469135802467,0.4,0.38461538461538464,0.36666666666666664,0.36666666666666664,0.34782608695652173,0.40076335877862596,0.375,0.40384615384615385,0.325,0.1111111111111111,0.20588235294117646,0.125,15.391791044776118,0.7647058823529411,0.06578947368421052,0.04013377926421405,0.08088235294117647,0.006756756756756757,0.07045454545454545,0.029082774049217,0.047619047619047616,0.04285714285714286,0.03225806451612903,0.023255813953488372,0.04672897196261682,0.0641025641025641,0.08403361344537816,0.08080808080808081,0.08108108108108109,0.05714285714285714,1.0,0.2833333333333333,0.4117647058823529,0.5185185185185185,0.2857142857142857,0.13333333333333333,0.3125,0.35714285714285715,0.2,0.25833333333333336,0.3225806451612903,0.3225806451612903,0.6,0.06666666666666667,0.125,0.125,0.25833333333333336,0.2903225806451613,0.2903225806451613,0.8888888888888888,0.4,0.5,0.3333333333333333,0.13333333333333333,0.2,0.3333333333333333,1.0,0.21739130434782608,0.6,0.043478260869565216,0.391304347826087,0.2222222222222222,0.6083333333333333,0.3,0.5175491596638655,0.57232,0.5004931818181819,0.08527131782945736,0.12222222222222222,0.11428571428571428,0.2,9.898765432098765,25.55384615384616,0.19382321618743345,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,20039.0,334,-11.0,617,630,131,128,86,1247,31.0,44.0,12.0,15.0,7.0,10.0,23.0,44.0,28.0,74,,1.0,,1.0,,2.0,,,,1.0,82.0,162,,3.0,50.0,214.0,656,16.0,21.0,,,14.0,46.0,18.0,38.0,,2.0,20.0,56.0,76.0,88.0,,,18.0,1.0,1.0,,5.0,14.0,7.0,21.0,6.0,1.0,6.0,1.0,7.0,49.0,10.0,18.0,16.0,43.0,63.0,28.0,91.0,6.0,7.0,5.0,2.0,16,1.0,6,12.0,2.0,10.0,,28,3.0,7.0,7.0,,20.0,2.0,2.0,6.0,54,,2.0,2.0,1.0,57.0,13.0,31.0,3.0,4.0,4.0,4.0,2.0,56.0,129,,3.0,0.4634146341463415,0.5205479452054794,,,,,,0.5061728395061729,0.7619047619047619,0.47368421052631576,0.49696969696969695,0.7619047619047619,0.45,0.5698924731182796,0.8518518518518519,0.5833333333333334,0.01818181818181818,0.030864197530864196,0.06818181818181818,0.022727272727272728,29.93006993006993,0.5714285714285714,0.20772946859903382,0.08530805687203792,0.1951219512195122,0.11904761904761904,0.2041522491349481,0.09491525423728814,0.1111111111111111,0.07272727272727272,0.07142857142857142,0.047619047619047616,0.2153846153846154,0.18032786885245902,0.2222222222222222,0.1864406779661017,0.21739130434782608,0.07792207792207792,0.5,0.26666666666666666,0.7045454545454546,0.7560975609756098,0.41935483870967744,0.26666666666666666,0.5227272727272727,0.5348837209302325,0.2608695652173913,0.4484848484848485,0.3783783783783784,0.3835616438356164,0.6785714285714286,0.006060606060606061,,,0.012121212121212121,,,,0.7142857142857143,0.8,0.25,,,,,0.25,0.7,0.025,0.025,,0.28484848484848485,,0.46037317073170747,0.5381666666666668,0.45260000000000006,0.16939890710382513,0.17222222222222222,0.21495327102803738,0.2616822429906542,11.26111111111111,40.699999999999996,0.21231766612641814,4.0,1.0,2.0,1.0,0.013513513513513514,0.2857142857142857,0.14285714285714285,,,,,,,,,,,,,,,,True,,,,,,,,,
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,4416.0,74,-36.0,131,136,29,38,18,267,3.0,8.0,,3.0,,,1.0,4.0,2.0,8,,,,,,,,,,,6.0,20,,,1.0,13.0,136,,3.0,,,,,2.0,4.0,,,,4.0,8.0,4.0,,,,,,,3.0,,,,,,,,,,1.0,3.0,3.0,9.0,12.0,4.0,16.0,1.0,2.0,2.0,,3,1.0,2,5.0,1.0,1.0,,8,,,2.0,1.0,11.0,1.0,2.0,2.0,5,,,1.0,,3.0,1.0,2.0,,2.0,1.0,2.0,1.0,4.0,29,3.0,,0.6666666666666666,0.6666666666666666,,,,,,0.3,,0.5,0.3,,0.5,0.30952380952380953,,0.5,,0.15,0.375,,19.333333333333332,0.375,0.1956521739130435,0.06521739130434782,0.1875,0.05,0.1935483870967742,0.06060606060606061,0.1111111111111111,,0.05555555555555555,,0.1875,0.25,0.18181818181818182,0.18181818181818182,0.2,0.09090909090909091,0.5,0.4,0.375,0.6,0.6666666666666666,0.2,0.25,0.25,,0.4,0.25,0.25,1.0,,,,,,,,1.0,,,,,,,,,,,,0.4,,0.47757000000000005,0.6102333333333333,0.3822,0.09523809523809523,0.09523809523809523,,0.3076923076923077,9.865,,0.22137404580152673,,,,,,,0.0625,1.0,,,,,,,,,,,,,,,True,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,17347.0,289,-38.0,539,560,110,119,75,1099,16.0,27.0,5.0,9.0,3.0,4.0,1.0,3.0,9.0,20,5.0,16.0,2.0,4.0,13.0,36.0,,1.0,2.0,9.0,26.0,50,18.0,52.0,24.0,130.0,579,6.0,11.0,1.0,3.0,3.0,18.0,5.0,7.0,4.0,13.0,11.0,33.0,30.0,22.0,48.0,6.0,6.0,,36.0,13.0,4.0,33.0,4.0,37.0,3.0,1.0,21.0,7.0,5.0,78.0,4.0,5.0,13.0,18.0,35.0,10.0,45.0,,10.0,8.0,2.0,11,3.0,9,8.0,3.0,2.0,,19,2.0,5.0,4.0,,9.0,,,1.0,20,,,,,28.0,1.0,9.0,3.0,6.0,5.0,6.0,3.0,30.0,108,1.0,1.0,0.5769230769230769,0.6521739130434783,0.8888888888888888,0.34615384615384615,0.3333333333333333,0.3076923076923077,0.34615384615384615,0.52,0.5454545454545454,0.7142857142857143,0.5196078431372549,0.5357142857142857,0.55,0.5614035087719298,0.6,0.6346153846153846,0.5098039215686274,0.08,0.1111111111111111,0.3333333333333333,21.34831460674157,0.5789473684210527,0.10344827586206896,0.029585798816568046,0.15853658536585366,0.04395604395604396,0.12109375,0.03461538461538462,0.03225806451612903,0.02631578947368421,0.028985507246376812,0.1,0.08928571428571429,0.15217391304347827,0.08333333333333333,0.16666666666666666,0.13636363636363635,,0.5,0.2647058823529412,0.5925925925925926,0.6666666666666666,0.5625,0.029411764705882353,0.3333333333333333,0.5,,0.19607843137254902,0.45,0.45,0.6666666666666666,0.1568627450980392,0.3125,0.3125,0.35294117647058826,0.3611111111111111,0.3611111111111111,0.8461538461538461,0.6428571428571429,0.5555555555555556,0.2,0.14285714285714285,0.07142857142857142,,,0.2,0.75,0.2,0.45,0.2222222222222222,0.7745098039215687,0.3611111111111111,0.534646568627451,0.5962888888888889,0.5288375000000001,0.09009009009009009,0.15517241379310345,0.13846153846153847,0.25384615384615383,9.017999999999999,24.805769230769233,0.20408163265306123,4.0,1.0,2.0,1.0,,0.26666666666666666,0.01639344262295082,,1.0,2.0,1.0,1.0,1.0,0.07142857142857142,1.0,0.5,1.0,0.5,0.018867924528301886,,,,True,,,,,,,,,
201964,1610612757,Victor Claver,Victor Claver,201964,POR,4286.0,71,-17.0,130,134,35,34,16,264,2.0,3.0,,,,1.0,,,1.0,2,,,,,1.0,6.0,,1.0,,,3.0,5,1.0,6.0,,9.0,148,,,,1.0,,,,1.0,,,,,4.0,2.0,3.0,,,,6.0,1.0,,1.0,,1.0,,,1.0,,,2.0,3.0,2.0,1.0,5.0,6.0,5.0,11.0,2.0,2.0,2.0,,3,,2,,,1.0,,3,,,3.0,1.0,6.0,,,,4,,,1.0,,2.0,,,1.0,1.0,,1.0,,,35,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,,0.16666666666666666,0.6,,,0.4090909090909091,,,0.375,,,0.5454545454545454,,,,10.273972602739727,1.0,0.14285714285714285,0.05405405405405406,0.058823529411764705,0.14285714285714285,0.11538461538461539,0.08620689655172414,0.08333333333333333,0.125,,,0.2857142857142857,,0.21428571428571427,0.07692307692307693,,0.2857142857142857,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,,,,,0.18181818181818182,0.5,0.5,1.0,,,,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,,,,,1.0,,,1.0,,,,,0.8181818181818182,0.16666666666666666,0.547459090909091,0.6018,0.5873,,,,,9.86,25.066666666666663,0.2692307692307692,,,,,,,0.15789473684210525,1.0,,,,,,,,,,,,,,,True,,,,,,,,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,12834.0,214,-4.0,403,411,70,73,50,814,14.0,23.0,2.0,3.0,2.0,4.0,4.0,11.0,8.0,17,6.0,13.0,,2.0,9.0,21.0,1.0,3.0,,1.0,26.0,51,15.0,34.0,25.0,122.0,422,3.0,4.0,1.0,3.0,2.0,11.0,7.0,10.0,1.0,3.0,2.0,19.0,20.0,32.0,33.0,12.0,2.0,,21.0,9.0,6.0,19.0,3.0,22.0,2.0,1.0,9.0,5.0,5.0,47.0,1.0,2.0,8.0,8.0,16.0,3.0,19.0,,9.0,4.0,5.0,5,1.0,3,3.0,,2.0,1.0,8,1.0,,7.0,,13.0,,1.0,1.0,30,3.0,,3.0,2.0,30.0,2.0,12.0,1.0,2.0,,2.0,2.0,19.0,70,2.0,1.0,0.38461538461538464,0.4,0.7333333333333333,0.4411764705882353,0.3333333333333333,0.3333333333333333,0.4411764705882353,0.5098039215686274,0.75,0.7,0.5705882352941176,0.6428571428571429,0.6538461538461539,0.6237113402061856,0.6875,0.6785714285714286,0.4,0.11764705882352941,0.13043478260869565,0.09090909090909091,23.178807947019866,0.625,0.06153846153846154,0.015503875968992248,0.12903225806451613,0.017543859649122806,0.08333333333333333,0.016129032258064516,,,0.041666666666666664,0.058823529411764705,0.06896551724137931,0.06896551724137931,0.046511627906976744,0.10204081632653061,0.23076923076923078,,1.0,0.27058823529411763,0.6086956521739131,0.7,0.35714285714285715,0.12941176470588237,0.36363636363636365,0.4,0.25,0.2,0.47058823529411764,0.5333333333333333,0.5,0.15294117647058825,0.46153846153846156,0.46153846153846156,0.24705882352941178,0.42857142857142855,0.42857142857142855,0.5555555555555556,0.42857142857142855,0.6666666666666666,,,0.42857142857142855,0.3333333333333333,1.0,0.3076923076923077,0.5,0.15384615384615385,0.07692307692307693,,0.6705882352941176,0.42857142857142855,0.5263370588235294,0.55548,0.5161923076923076,0.13541666666666666,0.19672131147540983,0.09016393442622951,0.1557377049180328,8.537254901960784,24.511764705882353,0.17369727047146402,,,3.0,,0.11764705882352941,,,1.0,,1.0,,1.0,1.0,,1.0,,,0.5,0.02857142857142857,,,,True,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,9755.0,163,-5.0,304,312,52,81,38,616,4.0,10.0,,,1.0,3.0,2.0,8.0,7.0,15,,3.0,1.0,,12.0,32.0,1.0,3.0,2.0,4.0,13.0,33,12.0,35.0,12.0,74.0,326,,1.0,1.0,4.0,,3.0,3.0,9.0,2.0,4.0,4.0,16.0,4.0,22.0,18.0,18.0,,,32.0,12.0,4.0,18.0,10.0,28.0,7.0,3.0,10.0,1.0,7.0,66.0,1.0,1.0,2.0,8.0,10.0,2.0,12.0,,4.0,4.0,,11,3.0,10,6.0,,1.0,1.0,17,3.0,4.0,2.0,1.0,7.0,1.0,,,12,,,,1.0,14.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,16.0,50,2.0,1.0,0.15384615384615385,0.15384615384615385,0.5,0.34285714285714286,0.25,0.5,0.34285714285714286,0.3939393939393939,,0.3333333333333333,0.45588235294117646,0.3,0.46153846153846156,0.4931506849315068,0.3,0.5333333333333333,0.5147058823529411,0.12121212121212122,0.1,0.125,25.862068965517242,0.6470588235294118,0.0761904761904762,0.010869565217391304,0.0425531914893617,0.018867924528301886,0.06578947368421052,0.013793103448275862,0.034482758620689655,,,,0.058823529411764705,,0.13636363636363635,0.058823529411764705,,,1.0,0.14705882352941177,0.4,0.4444444444444444,,0.11764705882352941,0.25,0.2857142857142857,0.5,0.22058823529411764,0.4666666666666667,0.5384615384615384,0.14285714285714285,0.04411764705882353,,,0.47058823529411764,0.375,0.375,0.5,,,,0.2,0.6,0.3333333333333333,1.0,0.23076923076923078,0.3333333333333333,,0.3076923076923077,0.5,0.6617647058823529,0.375,0.5074926470588236,0.5456,0.4517000000000001,0.06944444444444445,0.13513513513513514,0.04054054054054054,0.21621621621621623,11.003030303030302,25.38857142857143,0.17105263157894737,,,3.0,,0.13333333333333333,,0.02564102564102564,,,,,,,,,,,,,,,,True,,,,,,,,,
203115,1610612757,Will Barton,Will Barton,203115,POR,9929.0,165,-54.0,301,309,59,45,38,610,7.0,25.0,3.0,10.0,2.0,9.0,7.0,13.0,4.0,8,2.0,6.0,,2.0,,5.0,,,,1.0,18.0,46,2.0,11.0,5.0,47.0,333,4.0,12.0,,,1.0,9.0,3.0,11.0,,3.0,,6.0,20.0,16.0,6.0,,4.0,,5.0,,3.0,10.0,,10.0,,,3.0,3.0,4.0,20.0,5.0,6.0,7.0,12.0,19.0,11.0,30.0,2.0,5.0,5.0,,7,1.0,6,6.0,,1.0,,13,,4.0,2.0,,9.0,1.0,,1.0,8,,1.0,,,5.0,1.0,3.0,,1.0,1.0,1.0,,6.0,59,1.0,,0.5555555555555556,0.625,1.0,0.18181818181818182,,,0.18181818181818182,0.391304347826087,0.3333333333333333,0.2727272727272727,0.3684210526315789,0.3333333333333333,0.21428571428571427,0.3983050847457627,0.375,0.21428571428571427,0.19298245614035087,0.06521739130434782,0.12,,20.869565217391305,0.5384615384615384,0.13793103448275862,0.06,0.1794871794871795,0.09803921568627451,0.15079365079365079,0.0728476821192053,0.058823529411764705,0.038461538461538464,0.075,0.058823529411764705,0.11764705882352941,0.21739130434782608,0.1,0.2222222222222222,0.08333333333333333,0.06451612903225806,,0.43859649122807015,0.28,0.3181818181818182,0.5714285714285714,0.22807017543859648,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.14035087719298245,0.5,0.5,0.75,0.10526315789473684,0.3333333333333333,0.3333333333333333,0.08771929824561403,,,,0.8333333333333334,0.3,,,,,,0.6428571428571429,0.2222222222222222,0.14285714285714285,0.07142857142857142,,0.631578947368421,,0.5078184210526316,0.5021714285714286,0.5144500000000001,0.05084745762711865,0.0625,0.19148936170212766,0.1276595744680851,6.773913043478261,24.027272727272724,0.19601328903654486,,3.0,,1.0,,,0.11764705882352941,,,,,,,,1.0,,,,,,,,True,,,,,,,,,
2562,1610612757,Sasha Pavlovic,Sasha Pavlovic,2562,POR,7022.0,117,-11.0,208,213,47,50,25,421,6.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,,1,,3.0,,1.0,2.0,7.0,,1.0,1.0,1.0,8.0,11,2.0,10.0,,22.0,233,2.0,2.0,,1.0,,4.0,1.0,1.0,1.0,2.0,,5.0,12.0,4.0,6.0,,2.0,,7.0,2.0,,6.0,4.0,10.0,2.0,2.0,3.0,1.0,2.0,24.0,1.0,2.0,3.0,6.0,10.0,3.0,13.0,1.0,8.0,5.0,3.0,4,,3,2.0,1.0,1.0,,6,,,5.0,,18.0,1.0,1.0,,2,,,,,1.0,1.0,1.0,,,,,,5.0,47,2.0,,0.75,0.8571428571428571,1.0,0.2,,0.5,0.2,0.7272727272727273,1.0,1.0,0.5238095238095238,0.6666666666666666,0.8333333333333334,0.5238095238095238,0.6666666666666666,0.8333333333333334,0.47619047619047616,,,,11.440677966101696,0.6666666666666666,0.0759493670886076,0.028985507246376812,0.10714285714285714,0.04,0.08411214953271028,0.031914893617021274,0.03571428571428571,,0.03571428571428571,,0.08333333333333333,0.15789473684210525,0.027777777777777776,0.05263157894736842,0.2222222222222222,0.1,,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.047619047619047616,,,,0.14285714285714285,,,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,1.0,,,0.3333333333333333,,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.8095238095238095,0.2857142857142857,0.5429285714285714,0.4939,0.5434666666666667,0.047619047619047616,0.09090909090909091,0.18181818181818182,0.22727272727272727,5.690909090909091,24.69,0.22596153846153846,1.0,,,,,0.125,0.058823529411764705,,,,,,,,,,,,,,,,True,,,,,,,,,
202337,1610612757,Luke Babbitt,Luke Babbitt,202337,POR,8698.0,145,-38.0,267,269,37,39,32,536,,,,,,,1.0,4.0,3.0,8,4.0,12.0,,,8.0,23.0,,1.0,,,4.0,12,12.0,35.0,2.0,46.0,299,2.0,4.0,,1.0,,4.0,,,,,1.0,1.0,8.0,,36.0,,,,23.0,8.0,,1.0,2.0,3.0,2.0,,1.0,,,8.0,,,6.0,17.0,24.0,,24.0,,5.0,4.0,1.0,3,,2,3.0,1.0,1.0,1.0,6,1.0,1.0,10.0,,16.0,,1.0,,3,,,,,4.0,,1.0,1.0,,,,,1.0,36,1.0,1.0,1.0,1.0,1.0,0.34285714285714286,,,0.34285714285714286,0.3333333333333333,0.5,,0.46808510638297873,0.4,,0.46938775510204084,0.4,0.5,0.7446808510638298,,,,18.211920529801326,0.5,0.1827956989247312,,0.15789473684210525,,0.17557251908396945,,,,,,0.125,0.15789473684210525,0.2647058823529412,0.12,0.23076923076923078,,,,,,,0.0851063829787234,0.25,0.25,1.0,0.1702127659574468,0.375,0.375,1.0,0.2553191489361702,0.3333333333333333,0.3333333333333333,0.48936170212765956,0.34782608695652173,0.34782608695652173,1.0,,,,,0.2,,,,,,,,0.7446808510638298,0.34782608695652173,0.517131914893617,0.45163333333333333,,0.020833333333333332,0.07692307692307693,0.08695652173913043,0.021739130434782608,15.483333333333334,24.728571428571428,0.13857677902621723,1.0,1.0,,,,0.125,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,
