EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,HeaveAttempts,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Arc3PctBlocked,HeaveMakes,BlockedArc3
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,21171.0,353,-35,716,706,117.0,112.0,87,1422,21.0,52.0,6.0,20.0,5.0,7.0,18.0,16.0,42.0,1.0,3.0,1.0,14.0,28.0,1.0,3.0,6.0,44.0,112.0,15.0,31.0,24.0,157.0,781,9.0,28.0,1.0,8.0,26.0,1.0,12.0,3.0,7.0,7.0,18.0,68.0,20.0,42.0,3.0,10.0,28.0,14.0,12.0,12.0,3.0,15.0,1.0,2.0,5.0,4.0,3.0,33.0,8.0,23.0,10.0,44.0,5.0,59.0,31.0,90.0,7.0,13.0,10.0,3.0,6.0,3.0,5.0,9.0,1.0,1.0,3.0,15.0,3.0,1.0,15.0,3.0,34.0,1.0,1.0,1.0,1.0,31.0,4.0,2.0,3.0,1.0,33.0,1.0,15.0,2.0,5.0,5.0,5.0,4.0,18.0,117.0,3.0,2.0,0.7727272727272727,0.8717948717948718,0.9333333333333333,0.4838709677419355,0.42857142857142855,0.4838709677419355,0.39285714285714285,0.32142857142857145,0.08333333333333333,0.46503496503496505,0.3103448275862069,0.2894736842105263,0.4937106918238994,0.3939393939393939,0.391304347826087,0.21678321678321677,0.10714285714285714,0.15384615384615385,0.05555555555555555,0.07142857142857142,21.06537530266344,0.4,0.35714285714285715,0.2009132420091324,0.08984375,0.15384615384615385,0.0898876404494382,0.19014084507042253,0.08985507246376812,0.12962962962962962,0.12280701754385964,0.02197802197802198,0.07936507936507936,0.11538461538461539,0.21621621621621623,0.12121212121212122,0.25316455696202533,0.15384615384615385,0.15384615384615385,0.1,0.8,0.36363636363636365,0.40384615384615385,0.4772727272727273,0.7619047619047619,0.1258741258741259,0.3888888888888889,0.4117647058823529,0.7142857142857143,0.2937062937062937,0.38095238095238093,0.41025641025641024,0.8125,0.02097902097902098,0.3333333333333333,0.3333333333333333,1.0,0.1958041958041958,0.5,0.5,0.9285714285714286,0.6896551724137931,0.3,0.3333333333333333,0.034482758620689655,0.2631578947368421,0.05263157894736842,0.3157894736842105,0.5,0.5804195804195804,0.5,0.5167178321678321,0.5302190476190477,0.48312368421052626,0.09554140127388536,0.11904761904761904,0.16560509554140126,0.11464968152866242,8.578571428571431,25.35161290322581,0.1634078212290503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101145,1610612749,Monta Ellis,Monta Ellis,101145,MIL,35911.0,599,-39,1202,1188,208.0,256.0,169,2390,50.0,89.0,2.0,4.0,19.0,13.0,43.0,33.0,81.0,3.0,12.0,1.0,8.0,42.0,5.0,1.0,10.0,96.0,213.0,11.0,54.0,47.0,272.0,1282,4.0,16.0,5.0,,11.0,19.0,38.0,1.0,11.0,12.0,53.0,80.0,112.0,21.0,12.0,,42.0,8.0,1.0,88.0,25.0,113.0,13.0,12.0,53.0,16.0,19.0,251.0,2.0,4.0,10.0,31.0,6.0,47.0,7.0,54.0,3.0,32.0,19.0,13.0,42.0,5.0,27.0,11.0,3.0,15.0,1.0,53.0,1.0,9.0,14.0,1.0,26.0,2.0,,,,55.0,1.0,2.0,3.0,3.0,65.0,5.0,29.0,6.0,11.0,4.0,11.0,7.0,52.0,207.0,2.0,5.0,0.4166666666666667,0.4166666666666667,0.6363636363636364,0.2037037037037037,0.09090909090909091,0.2037037037037037,0.4507042253521127,0.25,0.5,0.42134831460674155,0.2619047619047619,0.41836734693877553,0.45791245791245794,0.2619047619047619,0.4732142857142857,0.20224719101123595,0.004694835680751174,0.011235955056179775,,,24.700070571630206,0.7924528301886793,0.1935483870967742,0.07828282828282829,0.008350730688935281,0.08403361344537816,0.013986013986013986,0.07961165048543689,0.00964630225080386,0.010582010582010581,0.007936507936507936,0.006097560975609756,0.009615384615384616,0.02564102564102564,0.07534246575342465,0.07758620689655173,0.08208955223880597,0.1,0.034482758620689655,0.01948051948051948,0.6363636363636364,0.3333333333333333,0.5617977528089888,0.5681818181818182,0.4,0.16104868913857678,0.3023255813953488,0.3023255813953488,0.38461538461538464,0.30337078651685395,0.4074074074074074,0.4074074074074074,0.45454545454545453,0.0449438202247191,0.25,0.25,1.0,0.15730337078651685,0.19047619047619047,0.19047619047619047,0.5,0.19047619047619047,0.5,,0.23809523809523808,0.3877551020408163,0.02040816326530612,0.20408163265306123,0.1,0.5355805243445693,0.19047619047619047,0.5173595505617976,0.48948437499999997,0.49212040816326524,0.09965635738831616,0.12236286919831224,0.04044117647058824,0.1948529411764706,9.20845070422535,25.294444444444448,0.17304492512479203,10.0,1.0,1.0,1.0,2.0,5.0,0.2,0.024390243902439025,0.2,1.0,0.5263157894736842,,,,,,,,,,,,,,,,,,,,,,,True,,,
200755,1610612749,JJ Redick,JJ Redick,200755,MIL,7391.0,123,-42,239,238,31.0,64.0,26,477,4.0,10.0,,2.0,1.0,3.0,7.0,8.0,12.0,1.0,6.0,,3.0,18.0,,1.0,3.0,15.0,29.0,4.0,24.0,5.0,47.0,270,,3.0,,,,1.0,3.0,1.0,3.0,,5.0,20.0,10.0,9.0,3.0,,18.0,3.0,1.0,11.0,1.0,12.0,1.0,,2.0,4.0,5.0,25.0,,3.0,1.0,8.0,,9.0,3.0,12.0,1.0,1.0,1.0,,3.0,1.0,2.0,2.0,,1.0,1.0,5.0,,,5.0,,8.0,,,,,8.0,,,1.0,,5.0,,,,,,1.0,1.0,5.0,31.0,,,0.6666666666666666,0.6666666666666666,0.75,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5172413793103449,,0.3333333333333333,0.39622641509433965,,0.4166666666666667,0.4166666666666667,,0.4166666666666667,0.4528301886792453,0.034482758620689655,0.1,,,21.532846715328464,0.6,,0.09302325581395349,0.03529411764705882,0.041666666666666664,,0.08181818181818182,0.024193548387096774,0.037037037037037035,0.037037037037037035,0.03225806451612903,,,0.10344827586206896,0.06451612903225806,0.11538461538461539,0.05,,0.03225806451612903,1.0,0.18867924528301888,0.4,0.4444444444444444,0.75,0.1320754716981132,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.22641509433962265,0.6666666666666666,0.6666666666666666,0.75,0.11320754716981132,0.16666666666666666,0.16666666666666666,1.0,0.33962264150943394,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,,,,0.16666666666666666,,0.5,0.3333333333333333,0.6415094339622641,0.16666666666666666,0.49998773584905665,0.5561499999999999,0.4857833333333333,0.018518518518518517,,,0.10638297872340426,10.206896551724135,25.97083333333333,0.1297071129707113,1.0,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,0.04,,,,,,,,,,,,,,,,,,True,,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,36389.0,606,-74,1200,1196,157.0,222.0,157,2396,34.0,70.0,3.0,6.0,10.0,18.0,42.0,24.0,57.0,7.0,15.0,1.0,29.0,77.0,6.0,2.0,12.0,76.0,169.0,36.0,92.0,41.0,301.0,1318,6.0,11.0,7.0,2.0,23.0,10.0,18.0,2.0,13.0,10.0,36.0,42.0,110.0,66.0,42.0,4.0,76.0,29.0,16.0,92.0,19.0,111.0,12.0,7.0,52.0,13.0,27.0,241.0,3.0,7.0,10.0,16.0,1.0,27.0,10.0,37.0,3.0,31.0,18.0,13.0,29.0,8.0,21.0,17.0,3.0,8.0,1.0,46.0,1.0,4.0,6.0,,23.0,,,1.0,3.0,48.0,,1.0,4.0,2.0,58.0,5.0,26.0,2.0,2.0,1.0,2.0,,36.0,156.0,3.0,2.0,0.27631578947368424,0.28378378378378377,0.6111111111111112,0.391304347826087,0.15384615384615385,0.3956043956043956,0.44970414201183434,0.5454545454545454,0.5555555555555556,0.49808429118773945,0.5833333333333334,0.41935483870967744,0.522887323943662,0.6052631578947368,0.4864864864864865,0.3524904214559387,0.09467455621301775,0.15714285714285714,0.09523809523809523,0.017543859649122806,23.571428571428573,0.6304347826086957,0.034482758620689655,0.04040404040404041,0.014583333333333334,0.078125,0.022058823529411766,0.04961832061068702,0.016233766233766232,0.010638297872340425,0.016,0.017964071856287425,0.029411764705882353,,0.04054054054054054,0.024793388429752067,0.05511811023622047,0.06521739130434782,0.1111111111111111,0.023255813953488372,,0.2681992337164751,0.4857142857142857,0.576271186440678,0.4117647058823529,0.16091954022988506,0.42857142857142855,0.47368421052631576,0.16666666666666666,0.21839080459770116,0.42105263157894735,0.42857142857142855,0.16666666666666666,0.05747126436781609,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.2950191570881226,0.37662337662337664,0.37662337662337664,0.5517241379310345,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.3225806451612903,0.03225806451612903,0.3870967741935484,0.16666666666666666,0.6206896551724138,0.3815789473684211,0.5325219230769229,0.5725250000000001,0.4847532258064517,0.09929078014184398,0.1368421052631579,0.07641196013289037,0.11960132890365449,8.565680473372778,25.642391304347825,0.13083333333333333,6.0,3.0,3.0,,1.0,,0.42857142857142855,,0.5,1.0,0.6,5.0,2.0,,,0.021739130434782608,1.0,1.0,1.0,2.0,0.05555555555555555,,,,,,,,,,,,,True,,,
2223,1610612749,Samuel Dalembert,Samuel Dalembert,2223,MIL,45883.0,765,-109,1525,1512,244.0,329.0,208,3037,85.0,137.0,37.0,64.0,23.0,35.0,66.0,16.0,49.0,,,,1.0,1.0,,1.0,1.0,136.0,252.0,1.0,1.0,38.0,313.0,1662,45.0,77.0,,6.0,96.0,21.0,38.0,1.0,1.0,11.0,56.0,180.0,92.0,3.0,,70.0,1.0,1.0,17.0,19.0,2.0,21.0,2.0,,12.0,2.0,5.0,44.0,15.0,87.0,43.0,113.0,15.0,171.0,105.0,276.0,11.0,17.0,16.0,1.0,22.0,6.0,15.0,29.0,1.0,7.0,8.0,51.0,6.0,9.0,52.0,1.0,90.0,,,13.0,10.0,43.0,,9.0,1.0,,55.0,5.0,25.0,5.0,53.0,32.0,53.0,30.0,56.0,243.0,4.0,5.0,0.6617647058823529,0.8910891089108911,1.0,1.0,1.0,1.0,0.5396825396825397,0.5844155844155844,0.5526315789473685,0.5434782608695652,0.5844155844155844,0.5769230769230769,0.5629496402877698,0.5853658536585366,0.5957446808510638,0.003952569169960474,0.06746031746031746,0.08029197080291971,0.045454545454545456,0.061224489795918366,18.400447427293066,0.43137254901960786,0.36585365853658536,0.22554890219560877,0.14285714285714285,0.2670807453416149,0.0847457627118644,0.23564954682779457,0.1297709923664122,0.21030042918454936,0.15060240963855423,0.06190476190476191,0.06923076923076923,0.1276595744680851,0.18617021276595744,0.32450331125827814,0.17901234567901234,0.25,0.3170731707317073,0.11224489795918367,0.5660377358490566,0.541501976284585,0.6204379562043796,0.6746031746031746,0.5882352941176471,0.2608695652173913,0.5303030303030303,0.5555555555555556,0.7142857142857143,0.19367588932806323,0.32653061224489793,0.34782608695652173,0.9375,,,,,0.003952569169960474,1.0,1.0,1.0,0.8311688311688312,0.578125,0.05405405405405406,,0.5897435897435898,,0.02564102564102564,1.0,0.5454545454545454,1.0,0.5365092885375492,0.5864393939393939,0.543578205128205,0.09157509157509157,0.09191176470588236,0.30670926517571884,0.17891373801916932,6.334920634920637,25.0,0.16,15.0,,,3.0,1.0,20.0,,0.06382978723404255,,,0.6521739130434783,,,,,,,,1.0,,,6.0,1.0,2.0,1.0,,,,,,,,,True,,,
2399,1610612749,Mike Dunleavy,Mike Dunleavy,2399,MIL,19643.0,327,-56,658,644,141.0,195.0,84,1302,17.0,25.0,3.0,3.0,6.0,3.0,11.0,10.0,31.0,10.0,18.0,4.0,7.0,26.0,3.0,,4.0,30.0,67.0,17.0,44.0,23.0,134.0,733,6.0,9.0,4.0,6.0,21.0,4.0,14.0,1.0,8.0,5.0,16.0,48.0,12.0,48.0,3.0,,26.0,7.0,5.0,19.0,4.0,23.0,3.0,1.0,10.0,5.0,4.0,50.0,1.0,5.0,10.0,24.0,3.0,37.0,6.0,43.0,,7.0,6.0,1.0,6.0,1.0,4.0,5.0,,2.0,,11.0,1.0,2.0,9.0,,24.0,,,2.0,2.0,27.0,5.0,,5.0,,25.0,1.0,8.0,3.0,4.0,,4.0,2.0,16.0,140.0,2.0,2.0,0.8,0.8,0.9411764705882353,0.38636363636363635,0.125,0.38636363636363635,0.44776119402985076,0.6666666666666666,0.2857142857142857,0.5,0.5769230769230769,0.25,0.5450819672131147,0.65625,0.3125,0.3963963963963964,0.07462686567164178,0.08,0.09090909090909091,0.06451612903225806,17.431192660550458,0.5454545454545454,0.14285714285714285,0.11940298507462686,0.02092050209205021,0.15151515151515152,0.011764705882352941,0.12734082397003746,0.018518518518518517,,0.029411764705882353,0.03529411764705882,0.015151515151515152,,0.1038961038961039,0.07692307692307693,0.1864406779661017,0.14285714285714285,0.17647058823529413,,0.5,0.22522522522522523,0.68,0.7391304347826086,0.8235294117647058,0.0990990990990991,0.2727272727272727,0.3,0.3333333333333333,0.27927927927927926,0.3225806451612903,0.3448275862068966,0.9,0.16216216216216217,0.5555555555555556,0.5555555555555556,0.9,0.23423423423423423,0.2692307692307692,0.2692307692307692,1.0,0.23076923076923078,1.0,0.3333333333333333,0.23076923076923078,0.2727272727272727,0.18181818181818182,0.18181818181818182,,0.6216216216216216,0.2692307692307692,0.5300477477477479,0.5008045454545454,0.5134272727272726,0.07563025210084033,0.10810810810810811,0.15671641791044777,0.11940298507462686,10.96865671641791,25.079545454545453,0.21428571428571427,2.0,1.0,1.0,,1.0,3.0,0.25,,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,,0.022222222222222223,1.0,,2.0,,0.07692307692307693,,,,,1.0,0.25,,,,,,,True,,,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,12975.0,216,-27,429,427,77.0,102.0,55,856,15.0,32.0,2.0,3.0,5.0,6.0,9.0,1.0,13.0,3.0,6.0,3.0,,,,,,22.0,54.0,3.0,6.0,15.0,68.0,471,4.0,7.0,,1.0,9.0,3.0,6.0,2.0,3.0,5.0,17.0,22.0,22.0,9.0,,4.0,,,4.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,3.0,16.0,2.0,4.0,2.0,20.0,2.0,24.0,7.0,31.0,,7.0,4.0,3.0,4.0,3.0,3.0,7.0,1.0,1.0,1.0,11.0,2.0,2.0,7.0,,12.0,1.0,,,,20.0,1.0,1.0,,,23.0,3.0,13.0,,1.0,1.0,1.0,,17.0,76.0,,,0.5,0.55,1.0,0.5,0.6666666666666666,0.5,0.4074074074074074,0.5714285714285714,0.5,0.44166666666666665,0.5714285714285714,0.6666666666666666,0.4857142857142857,0.6428571428571429,0.7083333333333334,0.1,0.07407407407407407,0.125,,,16.13545816733068,0.36363636363636365,0.2857142857142857,0.13071895424836602,0.024691358024691357,0.04,0.041666666666666664,0.10837438423645321,0.02857142857142857,0.056338028169014086,,,0.027777777777777776,0.08333333333333333,0.125,0.1,0.17073170731707318,0.05405405405405406,,,,0.5333333333333333,0.46875,0.5357142857142857,0.5333333333333333,0.15,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.21666666666666667,0.07692307692307693,0.07692307692307693,1.0,0.1,0.5,0.5,1.0,,,,,0.42857142857142855,0.6666666666666666,,,0.5555555555555556,0.3333333333333333,,,0.6333333333333333,,0.5474724999999999,0.5428833333333333,0.6255611111111111,0.18571428571428572,0.203125,0.1323529411764706,0.25,6.124074074074075,23.53333333333333,0.1794871794871795,3.0,,,1.0,,,,0.05555555555555555,,,0.6,,,,,,,,,,,,,,,2.0,0.6666666666666666,,,,,,,True,,,
203117,1610612749,Doron Lamb,Doron Lamb,203117,MIL,1566.0,26,-19,55,54,25.0,22.0,5,109,,2.0,,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,1.0,1.0,5.0,1.0,1.0,,5.0,71,,,,,,,1.0,1.0,1.0,,3.0,,2.0,3.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,4.0,,,,,,,,,,,,,,,,,,3.0,25.0,1.0,,,,1.0,1.0,1.0,1.0,0.2,,,0.4166666666666667,,0.75,0.4166666666666667,,0.75,0.16666666666666666,,,,,9.67741935483871,,,,,0.125,,0.045454545454545456,,,,,,,,,,0.14285714285714285,,,,0.3333333333333333,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,0.5,,0.5,1.0,0.5,1.0,0.4449583333333333,,0.47977499999999995,,,,0.6,8.760000000000002,25.8,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2605,1610612749,Marquis Daniels,Marquis Daniels,2605,MIL,9181.0,153,-25,298,294,30.0,42.0,52,592,5.0,11.0,,2.0,,4.0,15.0,3.0,6.0,1.0,5.0,,,4.0,,,,12.0,32.0,1.0,9.0,7.0,34.0,316,,5.0,,1.0,1.0,,1.0,,,2.0,2.0,18.0,6.0,3.0,,,3.0,,1.0,4.0,5.0,9.0,4.0,1.0,2.0,1.0,1.0,23.0,,4.0,5.0,9.0,,14.0,4.0,18.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,,,1.0,5.0,,,5.0,,9.0,,,,,6.0,,,2.0,,8.0,,4.0,,1.0,1.0,1.0,1.0,2.0,30.0,1.0,,0.75,0.75,1.0,0.1111111111111111,,0.125,0.375,,,0.32926829268292684,,,0.37777777777777777,0.08333333333333333,0.5,0.21951219512195122,0.03125,,0.06666666666666667,,13.736263736263735,0.4,,0.08737864077669903,0.02702702702702703,0.13157894736842105,,0.09929078014184398,0.023255813953488372,,0.06,0.021739130434782608,,,0.06060606060606061,0.06666666666666667,0.125,0.15384615384615385,0.08333333333333333,0.08,1.0,0.2682926829268293,0.45454545454545453,0.45454545454545453,0.6,0.36585365853658536,0.26666666666666666,0.2857142857142857,0.75,0.14634146341463414,0.5,0.5,1.0,0.12195121951219512,0.2,0.2,1.0,0.0975609756097561,,,,0.4,,,,,,,,0.4878048780487805,,0.51737625,0.46656,0.4282,0.08888888888888889,0.1111111111111111,0.029411764705882353,0.058823529411764705,8.4625,27.01111111111111,0.10067114093959731,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,
2757,1610612749,Beno Udrih,Beno Udrih,2757,MIL,8281.0,138,-45,281,277,61.0,82.0,45,558,3.0,6.0,,,,4.0,11.0,7.0,20.0,1.0,4.0,1.0,1.0,5.0,1.0,,,14.0,37.0,2.0,9.0,4.0,38.0,309,3.0,4.0,2.0,2.0,11.0,2.0,6.0,1.0,1.0,3.0,10.0,16.0,12.0,6.0,,,5.0,1.0,5.0,19.0,10.0,29.0,7.0,3.0,10.0,7.0,2.0,68.0,1.0,3.0,1.0,12.0,1.0,14.0,4.0,18.0,,1.0,1.0,,7.0,2.0,4.0,2.0,,3.0,,9.0,,4.0,10.0,,13.0,,1.0,,,8.0,,1.0,2.0,,5.0,1.0,1.0,2.0,,,,,10.0,61.0,,2.0,0.5714285714285714,0.5714285714285714,1.0,0.2222222222222222,1.0,0.2222222222222222,0.3783783783783784,0.75,0.3333333333333333,0.3695652173913043,0.75,0.5,0.3958333333333333,0.7857142857142857,0.5555555555555556,0.1956521739130435,0.13513513513513514,0.3333333333333333,0.09090909090909091,0.1,17.01492537313433,0.7777777777777778,0.07692307692307693,0.13953488372093023,0.024793388429752067,0.029411764705882353,0.029411764705882353,0.10833333333333334,0.025806451612903226,0.041666666666666664,0.02702702702702703,,0.045454545454545456,,0.14285714285714285,0.047619047619047616,0.21739130434782608,0.041666666666666664,,,,0.13043478260869565,0.5,0.75,0.6666666666666666,0.2391304347826087,0.36363636363636365,0.4,0.5,0.43478260869565216,0.35,0.3888888888888889,0.5714285714285714,0.08695652173913043,0.25,0.3333333333333333,1.0,0.10869565217391304,0.2,0.2,1.0,,,,0.16666666666666666,,0.14285714285714285,,,0.32608695652173914,0.2,0.46892282608695657,0.47709999999999997,0.4016,0.021739130434782608,0.02702702702702703,0.2894736842105263,0.2631578947368421,13.108108108108109,25.011111111111106,0.21708185053380782,,,1.0,,,,0.5,,,,,,,,,,1.0,,,,0.16666666666666666,,,,,1.0,1.0,1.0,1.0,0.1111111111111111,0.25,1.0,1.0,True,,,
