EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,Fg3aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,BlockedShortMidRange,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3Frequency,3pt And 1 Free Throw Trips,3SecondViolations,SecondChanceCorner3FGM,DefensiveGoaltends,OffensiveGoaltends,Arc3PctBlocked,SecondChanceCorner3Accuracy,on,Clear Path Fouls,Blocked3s,BlockedArc3,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,11872.0,198.0,33.0,381.0,367,144.0,128,41.0,748,9.0,19.0,1.0,1.0,3.0,4.0,7.0,14.0,2.0,12.0,3.0,3.0,2.0,2.0,12.0,30.0,1.0,2.0,3.0,11.0,18.0,45.0,15.0,33.0,16.0,97.0,405.0,1.0,1.0,1.0,2.0,1.0,6.0,6.0,13.0,5.0,13.0,10.0,37.0,4.0,32.0,33.0,12.0,1.0,29.0,12.0,5.0,21.0,18.0,39.0,15.0,3.0,15.0,3.0,3.0,96.0,4.0,10.0,1.0,15.0,15.0,5.0,2.0,3.0,7.0,4.0,4.0,7.0,3.0,14.0,4.0,5.0,1.0,20.0,1.0,2.0,21.0,1.0,2.0,1.0,18.0,5.0,7.0,1.0,3.0,2.0,2.0,2.0,1.0,35.0,143.0,5.0,2.0,0.1111111111111111,0.1111111111111111,0.7333333333333333,0.45454545454545453,0.5,0.38461538461538464,0.46875,0.4,1.0,0.46153846153846156,0.5192307692307693,0.8333333333333334,0.5192307692307693,0.5773809523809523,0.75,0.6166666666666667,0.4230769230769231,0.1111111111111111,0.21052631578947367,0.08333333333333333,22.95081967213115,0.5,0.07692307692307693,0.08547008547008547,0.10526315789473684,0.09032258064516129,0.08108108108108109,0.08823529411764706,0.08695652173913043,0.07142857142857142,0.2,0.5,0.24358974358974358,0.47368421052631576,0.6,0.1111111111111111,0.1794871794871795,0.5,0.5,0.15384615384615385,0.16666666666666666,0.18181818181818182,0.5,0.038461538461538464,1.0,1.0,1.0,0.38461538461538464,0.4,0.4,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.5,1.0,0.15384615384615385,0.75,0.07692307692307693,1.0,0.4230769230769231,0.2727272727272727,0.6666666666666666,0.41379310344827586,0.49070259740259725,0.5541666666666666,0.4879173076923078,0.09876543209876543,0.14893617021276595,0.029411764705882353,0.061855670103092786,0.38144329896907214,8.56,26.12727272727273,0.3779527559055118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101154,1610612751,Andray Blatche,Andray Blatche,101154,BKN,16647.0,277.0,-25.0,526.0,523,138.0,134,67.0,1049,47.0,68.0,11.0,19.0,6.0,11.0,9.0,27.0,13.0,31.0,1.0,2.0,,1.0,,3.0,,,,3.0,69.0,126.0,1.0,5.0,25.0,166.0,545.0,15.0,25.0,,,5.0,35.0,7.0,24.0,,4.0,5.0,19.0,50.0,88.0,3.0,,,3.0,,8.0,8.0,9.0,17.0,7.0,2.0,2.0,1.0,5.0,43.0,14.0,39.0,5.0,58.0,85.0,20.0,12.0,8.0,8.0,1.0,4.0,10.0,4.0,18.0,5.0,15.0,1.0,27.0,,1.0,34.0,1.0,3.0,,33.0,7.0,19.0,,1.0,10.0,9.0,10.0,7.0,19.0,137.0,1.0,1.0,0.36231884057971014,0.4098360655737705,1.0,0.2,,,0.2,0.5476190476190477,0.6,0.2916666666666667,0.5381679389312977,0.6,0.25,0.5763888888888888,0.625,0.3064516129032258,0.03816793893129771,0.06349206349206349,0.07352941176470588,,26.60098522167488,0.4444444444444444,0.22727272727272727,0.22285714285714286,0.22580645161290322,0.22362869198312235,0.18461538461538463,0.2608695652173913,0.234375,0.2127659574468085,0.26666666666666666,0.7,0.5190839694656488,0.6911764705882353,0.746031746031746,0.46808510638297873,0.20610687022900764,0.3333333333333333,0.375,0.2366412213740458,0.41935483870967744,0.41935483870967744,0.15384615384615385,0.015267175572519083,0.5,1.0,1.0,0.022900763358778626,,,,0.76,0.5789473684210527,,,,0.39285714285714285,0.5454545454545454,0.03571428571428571,,0.10714285714285714,,0.5572519083969466,,0.4940568702290077,0.5297090909090909,0.45124285714285717,0.13286713286713286,0.13768115942028986,,0.21084337349397592,0.1144578313253012,7.199999999999999,24.14,0.2623574144486692,16.0,1.0,7.0,19.0,1.0,27.0,7.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,0.2,0.1111111111111111,0.5,0.05263157894736842,0.10497237569060773,0.08045977011494253,0.09701492537313433,0.1518987341772152,0.11320754716981132,0.02040816326530612,0.10344827586206896,0.034482758620689655,0.13725490196078433,0.1111111111111111,0.45454545454545453,,,,,,,,,,,,True,,,,,
201228,1610612751,C.J. Watson,C.J. Watson,201228,BKN,16428.0,274.0,-19.0,506.0,509,139.0,118,68.0,1015,13.0,28.0,1.0,5.0,4.0,8.0,1.0,6.0,5.0,10.0,7.0,15.0,5.0,8.0,4.0,12.0,,1.0,,4.0,19.0,44.0,11.0,27.0,11.0,82.0,529.0,1.0,6.0,,3.0,,2.0,4.0,12.0,5.0,12.0,1.0,24.0,18.0,20.0,33.0,,,12.0,4.0,3.0,28.0,10.0,38.0,6.0,4.0,11.0,2.0,15.0,86.0,9.0,10.0,1.0,20.0,34.0,13.0,11.0,2.0,6.0,3.0,4.0,6.0,2.0,12.0,2.0,6.0,,17.0,1.0,1.0,15.0,,,,17.0,3.0,8.0,,1.0,1.0,,1.0,1.0,24.0,138.0,3.0,1.0,0.47368421052631576,0.47368421052631576,1.0,0.4074074074074074,,0.4166666666666667,0.4074074074074074,0.4318181818181818,0.16666666666666666,0.3333333333333333,0.5,0.1111111111111111,0.4791666666666667,0.5194805194805194,0.1111111111111111,0.48,0.38028169014084506,0.06818181818181818,0.10714285714285714,,15.059221658206429,0.5,0.05555555555555555,0.05847953216374269,0.15,0.08225108225108226,0.06451612903225806,,0.08955223880597014,0.16279069767441862,0.11764705882352941,1.0,0.39436619718309857,0.4642857142857143,0.52,0.38461538461538464,0.08450704225352113,0.16666666666666666,0.16666666666666666,0.14084507042253522,0.5,0.5,0.6,0.2112676056338028,0.4666666666666667,0.4666666666666667,1.0,0.16901408450704225,0.3333333333333333,0.3333333333333333,1.0,0.5555555555555556,0.2,0.1111111111111111,,,0.3333333333333333,0.5,0.3333333333333333,0.625,0.16666666666666666,,0.7746478873239436,0.3333333333333333,0.5313669014084507,0.45605000000000007,0.5272770833333333,0.10526315789473684,0.16326530612244897,,0.024390243902439025,0.2926829268292683,6.379545454545454,24.348148148148148,0.274703557312253,,,2.0,12.0,,14.0,5.0,,,1.0,1.0,,1.0,,,,,,0.07407407407407407,0.020833333333333332,0.05426356589147287,0.08571428571428572,0.08163265306122448,0.046511627906976744,0.014925373134328358,0.034482758620689655,0.13157894736842105,1.0,1.0,2.0,2.0,1.0,0.2222222222222222,,,,,,,,True,,,,,
202705,1610612751,MarShon Brooks,MarShon Brooks,202705,BKN,13797.0,230.0,-39.0,447.0,443,173.0,180,51.0,890,22.0,33.0,6.0,6.0,5.0,10.0,8.0,16.0,6.0,16.0,,5.0,,2.0,2.0,7.0,1.0,1.0,,2.0,36.0,65.0,2.0,12.0,21.0,99.0,444.0,8.0,12.0,1.0,1.0,5.0,24.0,7.0,18.0,,4.0,12.0,26.0,26.0,46.0,6.0,,,7.0,2.0,7.0,11.0,6.0,17.0,4.0,2.0,7.0,1.0,3.0,40.0,6.0,15.0,,21.0,28.0,9.0,5.0,4.0,8.0,2.0,4.0,9.0,4.0,17.0,5.0,7.0,1.0,19.0,1.0,,21.0,,,1.0,26.0,5.0,13.0,1.0,2.0,4.0,3.0,4.0,1.0,26.0,173.0,4.0,2.0,0.3611111111111111,0.3939393939393939,1.0,0.16666666666666666,1.0,,0.16666666666666666,0.5538461538461539,0.6666666666666666,0.3888888888888889,0.5064935064935064,0.7307692307692307,0.3181818181818182,0.5689655172413793,0.75,0.43333333333333335,0.15584415584415584,0.1076923076923077,0.12121212121212122,0.0625,20.594059405940595,0.47058823529411764,,0.1048951048951049,0.09230769230769231,0.10096153846153846,0.03636363636363636,0.05263157894736842,0.22,0.09803921568627451,0.07142857142857142,0.25,0.42857142857142855,0.6666666666666666,0.7586206896551724,0.4090909090909091,0.2077922077922078,0.5,0.5714285714285714,0.2077922077922078,0.375,0.4,0.3333333333333333,0.06493506493506493,,,,0.09090909090909091,0.2857142857142857,0.2857142857142857,1.0,0.46153846153846156,1.0,0.07692307692307693,1.0,1.0,0.45454545454545453,0.5,0.09090909090909091,,0.09090909090909091,,0.5844155844155844,0.2857142857142857,0.5146941558441558,0.48490000000000005,0.5073863636363637,0.16470588235294117,0.1780821917808219,0.08333333333333333,0.24242424242424243,0.26262626262626265,7.310769230769231,24.633333333333336,0.3870246085011186,6.0,,1.0,6.0,,7.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,,0.125,,,0.0410958904109589,0.014285714285714285,0.032407407407407406,0.07936507936507936,0.02040816326530612,,,0.041666666666666664,0.03125,0.25,0.16666666666666666,,,,,1.0,1.0,,,,,,True,,,,,
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,29959.0,499.0,-20.0,953.0,945,335.0,324,110.0,1898,11.0,27.0,3.0,14.0,7.0,11.0,7.0,21.0,16.0,29.0,6.0,12.0,1.0,2.0,31.0,96.0,2.0,3.0,12.0,35.0,34.0,77.0,37.0,108.0,9.0,188.0,996.0,5.0,17.0,3.0,4.0,5.0,24.0,13.0,25.0,13.0,37.0,4.0,69.0,50.0,18.0,108.0,3.0,2.0,94.0,31.0,8.0,11.0,12.0,23.0,3.0,9.0,9.0,,2.0,58.0,16.0,36.0,10.0,62.0,95.0,13.0,8.0,5.0,10.0,,5.0,10.0,5.0,20.0,8.0,28.0,1.0,53.0,,2.0,21.0,7.0,3.0,,11.0,3.0,6.0,,1.0,8.0,6.0,8.0,6.0,69.0,334.0,6.0,1.0,0.7352941176470589,0.78125,0.972972972972973,0.3425925925925926,0.75,0.35135135135135137,0.3490566037735849,0.44155844155844154,0.29411764705882354,0.52,0.4837837837837838,0.4523809523809524,0.5241935483870968,0.4973544973544973,0.5217391304347826,0.5390625,0.5837837837837838,0.1038961038961039,0.25925925925925924,,19.244935543278086,0.5,0.2702702702702703,0.11688311688311688,0.14035087719298245,0.12322274881516587,0.11607142857142858,0.1518987341772152,0.09401709401709402,0.13953488372093023,0.14285714285714285,0.75,0.14594594594594595,0.4074074074074074,0.55,0.5454545454545454,0.11351351351351352,0.3333333333333333,0.35,0.15675675675675677,0.5517241379310345,0.5517241379310345,0.875,0.06486486486486487,0.5,0.5,0.8333333333333334,0.518918918918919,0.3229166666666667,0.32978723404255317,1.0,0.6666666666666666,0.21428571428571427,0.14285714285714285,0.6666666666666666,1.0,0.1774193548387097,0.6363636363636364,0.03225806451612903,0.5,0.5645161290322581,0.34285714285714286,0.7297297297297297,0.32978723404255317,0.5059456284153006,0.5655111111111112,0.4949391666666666,0.031914893617021274,0.075,,0.1276595744680851,0.3670212765957447,9.823376623376623,25.806481481481484,0.3515215110178384,4.0,2.0,9.0,20.0,4.0,33.0,3.0,2.0,,5.0,2.0,3.0,,1.0,0.018518518518518517,0.047619047619047616,,0.10256410256410256,0.06872852233676977,0.05421686746987952,0.06345733041575492,0.08620689655172414,0.07446808510638298,0.037037037037037035,0.03333333333333333,0.10869565217391304,0.03,0.7142857142857143,0.3333333333333333,1.0,,1.0,0.047619047619047616,,,1.0,2.0,1.0,0.020833333333333332,1.0,True,,,,,
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,11694.0,195.0,-5.0,358.0,352,61.0,91,39.0,710,1.0,8.0,,2.0,1.0,1.0,7.0,19.0,7.0,18.0,4.0,10.0,1.0,1.0,4.0,15.0,1.0,1.0,,1.0,15.0,45.0,8.0,25.0,10.0,64.0,399.0,1.0,5.0,1.0,4.0,3.0,8.0,1.0,3.0,1.0,2.0,,5.0,10.0,20.0,24.0,,,15.0,4.0,2.0,6.0,15.0,21.0,10.0,5.0,3.0,2.0,1.0,57.0,2.0,5.0,6.0,13.0,15.0,2.0,1.0,1.0,6.0,2.0,4.0,3.0,2.0,9.0,1.0,3.0,,8.0,,,12.0,,,,13.0,1.0,7.0,,,2.0,,2.0,2.0,5.0,60.0,,,0.3333333333333333,0.3333333333333333,1.0,0.32,0.25,0.5,0.32,0.3333333333333333,0.2,0.3333333333333333,0.38571428571428573,0.2777777777777778,0.5,0.42105263157894735,0.36363636363636365,0.5,0.35714285714285715,0.044444444444444446,0.25,,20.68126520681265,0.6666666666666666,0.42857142857142855,0.04032258064516129,0.05263157894736842,0.043209876543209874,0.08163265306122448,0.03225806451612903,,0.041666666666666664,0.07142857142857142,1.0,0.11428571428571428,0.125,0.16666666666666666,,0.2714285714285714,0.3684210526315789,0.3684210526315789,0.2571428571428571,0.3888888888888889,0.3888888888888889,0.42857142857142855,0.14285714285714285,0.4,0.4,1.0,0.21428571428571427,0.26666666666666666,0.26666666666666666,1.0,0.2222222222222222,,0.1111111111111111,1.0,1.0,0.2,1.0,0.2,1.0,0.2,,0.4714285714285714,0.26666666666666666,0.45544,0.47002000000000005,0.42119,0.09210526315789473,0.13725490196078433,,0.125,0.078125,11.575555555555557,24.872,0.17039106145251395,,,2.0,,,2.0,,,,1.0,2.0,,,2.0,,,,,,0.02702702702702703,0.011235955056179775,,,,0.03389830508474576,,,0.2857142857142857,,3.0,,,0.3333333333333333,,,,,,,,True,,,,,
2222,1610612751,Gerald Wallace,Gerald Wallace,2222,BKN,4901.0,82.0,33.0,157.0,155,83.0,65,17.0,312,1.0,4.0,,1.0,,2.0,1.0,1.0,1.0,3.0,,1.0,,1.0,,,,,,,3.0,8.0,,1.0,12.0,18.0,145.0,,2.0,,,,,1.0,4.0,,1.0,8.0,10.0,,6.0,,,,,,2.0,6.0,3.0,9.0,3.0,,5.0,,1.0,21.0,4.0,5.0,1.0,10.0,11.0,4.0,3.0,1.0,1.0,,1.0,1.0,,2.0,1.0,3.0,,5.0,,,14.0,2.0,1.0,,18.0,,7.0,,2.0,3.0,3.0,3.0,1.0,10.0,83.0,,2.0,,,,,,,,0.375,,0.25,0.3333333333333333,,0.2,0.5,,0.4166666666666667,0.1111111111111111,0.25,0.5,,11.235955056179774,0.5,0.25,0.1,0.14285714285714285,0.11538461538461539,0.05,0.2222222222222222,0.09523809523809523,0.13636363636363635,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.25,0.5,,0.1111111111111111,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,,,,,,,,0.5,,,,,0.4,,0.2,,,,0.5555555555555556,,0.3756555555555556,0.2531,0.38351999999999997,0.4375,0.4666666666666667,,,0.5555555555555556,9.9875,23.0,0.5286624203821656,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,0.03225806451612903,0.014492753623188406,,,,0.03571428571428571,,,,,,,,,,,,,,,,True,,,,,
2586,1610612751,Keith Bogans,Keith Bogans,2586,BKN,14166.0,236.0,8.0,433.0,434,110.0,92,47.0,867,3.0,4.0,1.0,2.0,3.0,3.0,,,,,6.0,22.0,1.0,5.0,4.0,16.0,,,1.0,4.0,3.0,4.0,10.0,38.0,,36.0,459.0,1.0,2.0,,1.0,,2.0,3.0,3.0,2.0,9.0,,12.0,2.0,4.0,30.0,,,16.0,4.0,,6.0,1.0,7.0,1.0,,4.0,1.0,1.0,15.0,6.0,15.0,3.0,24.0,24.0,9.0,7.0,2.0,4.0,1.0,2.0,3.0,2.0,7.0,1.0,6.0,,15.0,,1.0,6.0,,2.0,,,,,,,2.0,2.0,2.0,,12.0,110.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.2631578947368421,,0.2222222222222222,0.2631578947368421,0.75,0.5,1.0,0.42857142857142855,0.3333333333333333,0.5,0.42857142857142855,0.3333333333333333,0.5,0.9047619047619048,,,,10.0,0.5714285714285714,0.15,0.10273972602739725,0.13333333333333333,0.1099476439790576,0.04878048780487805,0.075,0.15384615384615385,0.12121212121212122,0.16666666666666666,,0.09523809523809523,0.75,0.75,0.3333333333333333,,,,,,,,0.5238095238095238,0.2727272727272727,0.2727272727272727,1.0,0.38095238095238093,0.25,0.25,1.0,0.6666666666666666,0.5,,,,0.25,1.0,0.4166666666666667,0.2,0.3333333333333333,0.25,1.0,0.25,0.5554940476190476,0.482225,0.5411958333333334,,,,0.05555555555555555,0.3333333333333333,2.475,24.10263157894737,0.2540415704387991,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,True,,,,,
711,1610612751,Jerry Stackhouse,Jerry Stackhouse,711,BKN,2461.0,41.0,4.0,82.0,79,7.0,12,4.0,161,1.0,1.0,,,,,1.0,2.0,4.0,4.0,3.0,4.0,,,,1.0,,,,,6.0,7.0,3.0,5.0,,21.0,91.0,,,,,,,,,,,,,8.0,4.0,9.0,,,1.0,,,3.0,4.0,7.0,3.0,1.0,,1.0,2.0,18.0,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,7.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.6,,,0.6,0.8571428571428571,,,0.875,,,0.875,,,0.4166666666666667,,,,14.942528735632184,1.0,,,,,,,,,,,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,0.3333333333333333,1.0,1.0,0.75,0.3333333333333333,0.75,0.75,1.0,0.08333333333333333,,,,,,,,,,,,,,,0.5,,0.5046041666666666,,,,,,,,12.314285714285713,23.52,0.08536585365853659,,,1.0,,,1.0,,,,,,,,,,,,,,0.14285714285714285,0.037037037037037035,,,,0.2,,,,,,,,,,,,,,,,True,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,6938.0,116.0,18.0,218.0,214,100.0,80,23.0,432,20.0,23.0,5.0,7.0,7.0,9.0,11.0,18.0,2.0,4.0,,1.0,,1.0,,,,,,,33.0,45.0,,1.0,28.0,94.0,238.0,8.0,11.0,,,,16.0,16.0,22.0,,1.0,12.0,44.0,32.0,34.0,,,,,,1.0,,1.0,1.0,,1.0,,,,3.0,5.0,12.0,,17.0,29.0,4.0,4.0,,1.0,,,2.0,1.0,3.0,2.0,10.0,1.0,14.0,,,23.0,,,,34.0,2.0,14.0,,4.0,12.0,7.0,12.0,5.0,44.0,100.0,1.0,4.0,0.48484848484848486,0.5714285714285714,,,,,,0.7333333333333333,0.7272727272727273,0.7272727272727273,0.717391304347826,0.7272727272727273,0.6956521739130435,0.7580645161290323,0.7272727272727273,0.7333333333333333,0.021739130434782608,0.022222222222222223,,,26.639344262295083,0.3333333333333333,,0.17391304347826086,0.19230769230769232,0.17894736842105263,0.08,0.35294117647058826,0.14814814814814814,0.2222222222222222,0.125,0.4166666666666667,0.5,0.8695652173913043,0.8695652173913043,0.6,0.391304347826087,0.6111111111111112,0.6470588235294118,0.08695652173913043,0.5,0.5,1.0,0.021739130434782608,,,,,,,,0.6363636363636364,0.7142857142857143,,,,0.391304347826087,0.7777777777777778,0.043478260869565216,,,,0.5217391304347826,,0.4834478260869564,0.48592222222222226,0.4555217391304348,0.2413793103448276,0.24561403508771928,,0.1702127659574468,0.46808510638297873,5.722222222222222,22.6,0.45871559633027525,10.0,,4.0,8.0,,12.0,1.0,,,,,1.0,,3.0,,0.05555555555555555,,,0.14285714285714285,0.08888888888888889,0.1188118811881188,0.125,0.20833333333333334,0.0625,0.029411764705882353,0.2727272727272727,0.08333333333333333,0.18181818181818182,0.2,,,2.0,,,2.0,,,,,,True,,,,,
