EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,BadPassTurnovers,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,LongMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,Charge Fouls Drawn,PenaltyCorner3Accuracy,FTOffRebounds,3SecondViolations,OffFTReboundPct,SecondChanceAtRimPctAssisted,Loose Ball Fouls Drawn,OffensiveGoaltends,BlockingFoulsDrawn,BlockedLongMidRange,on,SecondChanceCorner3FGA,Clear Path Fouls,SecondChanceCorner3Frequency,HeaveAttempts,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,5422.0,90,-27.0,182,178,44.0,43,22,360,1.0,4.0,11.0,19.0,14.0,3.0,14,27,14.0,45,215,3.0,16.0,14.0,1.0,12.0,12.0,4.0,9.0,44.0,0.5185185185185185,0.45121951219512196,0.4891304347826087,0.34146341463414637,25.365853658536587,0.16666666666666666,0.0975609756097561,0.25,0.25,0.4634146341463415,0.5789473684210527,0.5789473684210527,0.34146341463414637,0.375,0.43902439024390244,0.4627719512195122,0.46377500000000005,15.222222222222221,25.38571428571429,0.24175824175824176,2.0,4.0,1.0,1.0,,1.0,8.0,3.0,4.0,,6.0,1.0,5.0,2.0,7.0,12.0,,,3.0,1.0,4.0,1.0,,2.0,9.0,,,1.0,10.0,,,,,,3.0,1.0,3.0,1.0,6.0,,1.0,,,7.0,,10.0,,4.0,1.0,2.0,,1.0,2.0,2.0,,7.0,,1.0,0.42857142857142855,0.42857142857142855,0.75,0.2,0.6,0.3125,0.6,0.3888888888888889,,,,0.5,0.16666666666666666,,0.08333333333333333,,0.1527777777777778,,,,,,0.15789473684210525,0.14285714285714285,0.2,0.1111111111111111,,,1.0,0.0975609756097561,0.5,0.5,0.5,,0.45454545454545453,0.2,1.0,0.125,,0.3483666666666667,0.08888888888888889,0.12903225806451613,0.13333333333333333,0.15555555555555556,,,3.0,,1.0,1.0,3.0,,1.0,1.0,6.0,3.0,3.0,,,1.0,2.0,1.0,,,,0.6666666666666666,0.21428571428571427,,0.3333333333333333,0.21428571428571427,,,,,,,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.2,,,0.3333333333333333,0.21428571428571427,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,True,,,,,,,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,6528.0,109,,218,218,41.0,43,27,436,6.0,10.0,4.0,9.0,15.0,3.0,17,34,16.0,67,244,4.0,24.0,15.0,,17.0,20.0,3.0,11.0,41.0,0.5,0.46,0.5409836065573771,0.32,27.64227642276423,,0.2,0.6,0.6666666666666666,0.18,0.4444444444444444,0.4444444444444444,0.3,0.375,0.62,0.48824200000000006,0.39996250000000005,8.738235294117647,25.94375,0.18807339449541285,7.0,15.0,1.0,1.0,2.0,2.0,21.0,2.0,2.0,,4.0,2.0,4.0,5.0,15.0,10.0,,4.0,23.0,5.0,28.0,3.0,11.0,6.0,61.0,,3.0,5.0,12.0,3.0,1.0,5.0,3.0,2.0,3.0,2.0,4.0,,7.0,,,1.0,,15.0,2.0,23.0,,10.0,1.0,2.0,2.0,,2.0,1.0,,15.0,2.0,1.0,0.29411764705882354,0.29411764705882354,1.0,0.5,1.0,0.625,1.0,0.6818181818181818,0.11764705882352941,0.2,0.1,0.42857142857142855,0.14634146341463414,0.046153846153846156,0.3125,,0.17346938775510204,0.030303030303030304,0.04,,0.09523809523809523,,0.08,0.2222222222222222,0.13333333333333333,0.4,0.16666666666666666,0.041666666666666664,0.5,0.3,0.4666666666666667,0.5833333333333334,0.2857142857142857,0.16666666666666666,0.5,0.5,1.0,0.25,1.0,0.3845,0.16666666666666666,0.22727272727272727,0.05970149253731343,0.22388059701492538,,1.0,4.0,,,2.0,4.0,,,2.0,3.0,9.0,4.0,1.0,2.0,6.0,3.0,,1.0,,,0.25,0.25,,0.5,0.25,0.0625,,0.02,,,,0.26666666666666666,0.26666666666666666,0.25,,,,0.6666666666666666,0.26666666666666666,1.0,,,1.0,,1.0,,0.125,,1.0,,,,,,,,,,,True,,,,,,,,,,,,
202361,1610612761,Landry Fields,Landry Fields,202361,TOR,566.0,9,3.0,17,16,,7,6,33,1.0,1.0,,,,,2,2,,4,17,,2.0,,,2.0,5.0,,,,1.0,1.0,1.0,,8.333333333333334,,0.5,1.0,1.0,,,,,,0.5,0.4192,,4.25,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,0.3333333333333333,0.2,,0.2857142857142857,0.2857142857142857,0.25,,1.0,,0.3333333333333333,,,0.6666666666666666,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201189,1610612761,Aaron Gray,Aaron Gray,201189,TOR,3592.0,60,,110,107,1.0,8,9,217,,2.0,,,,,2,10,,5,115,,,,3.0,12.0,17.0,3.0,11.0,1.0,0.2,0.2,0.20833333333333334,,16.666666666666668,1.0,0.2,,,,,,,,0.8,0.53119,,3.31,,0.00909090909090909,2.0,8.0,,3.0,,,1.0,,3.0,1.0,1.0,,,,,4.0,,2.0,2.0,1.0,3.0,1.0,2.0,,7.0,1.0,4.0,3.0,6.0,5.0,1.0,2.0,2.0,,4.0,,4.0,2.0,8.0,,,1.0,2.0,5.0,,4.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,0.125,,0.2,0.25,,0.5,0.16216216216216217,0.09523809523809523,0.23076923076923078,0.09090909090909091,0.18,0.09433962264150944,0.07692307692307693,,0.15789473684210525,0.14285714285714285,0.15384615384615385,0.2,0.14285714285714285,0.18181818181818182,0.5,0.16666666666666666,,0.8,0.25,0.3333333333333333,1.0,,,1.0,,,,0.5562,0.16666666666666666,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,True,,,,,,,,,,,,
101132,1610612761,Linas Kleiza,Linas Kleiza,101132,TOR,22075.0,368,-43.0,667,664,149.0,250,89,1331,12.0,33.0,3.0,21.0,47.0,10.0,26,76,65.0,144,741,15.0,20.0,47.0,7.0,41.0,51.0,21.0,44.0,148.0,0.34210526315789475,0.3971631205673759,0.4554140127388535,0.46099290780141844,22.17898832684825,0.19444444444444445,0.23404255319148937,0.36363636363636365,0.41379310344827586,0.14893617021276595,0.14285714285714285,0.15,0.3333333333333333,0.35714285714285715,0.6170212765957447,0.4987248226950355,0.5080214285714286,8.803947368421051,25.38769230769231,0.22338830584707647,11.0,22.0,,2.0,2.0,4.0,32.0,3.0,11.0,5.0,17.0,3.0,13.0,16.0,28.0,32.0,,7.0,9.0,7.0,16.0,6.0,3.0,3.0,39.0,4.0,6.0,10.0,24.0,10.0,1.0,4.0,4.0,,6.0,1.0,8.0,3.0,14.0,1.0,1.0,4.0,4.0,27.0,,38.0,4.0,12.0,8.0,2.0,1.0,1.0,2.0,1.0,1.0,26.0,4.0,6.0,0.6153846153846154,0.6153846153846154,0.2727272727272727,0.23076923076923078,0.3333333333333333,0.21428571428571427,0.40476190476190477,0.3888888888888889,0.09210526315789473,0.09090909090909091,0.12121212121212122,0.42857142857142855,0.10714285714285714,0.02586206896551724,0.125,0.032520325203252036,0.1118421052631579,0.028169014084507043,0.020833333333333332,0.031746031746031744,0.024793388429752067,0.03125,0.14634146341463414,0.11764705882352941,0.05405405405405406,0.11864406779661017,0.14285714285714285,0.011494252873563218,0.5,0.15602836879432624,0.5,0.55,0.9090909090909091,0.25,1.0,0.1111111111111111,,0.14285714285714285,0.5,0.4638000000000001,0.08053691275167785,0.14285714285714285,0.11805555555555555,0.19444444444444445,7.0,18.0,13.0,2.0,6.0,1.0,20.0,2.0,7.0,2.0,60.0,,13.0,,1.0,3.0,3.0,1.0,2.0,,,1.0,0.3076923076923077,0.2857142857142857,0.13333333333333333,0.3076923076923077,,,0.1276595744680851,0.3888888888888889,0.3888888888888889,1.0,0.2765957446808511,0.2765957446808511,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1,0.2765957446808511,5.0,1.0,,4.0,0.047619047619047616,,0.037037037037037035,0.17857142857142858,1.0,1.0,,0.2,,,,,1.0,,2.0,,False,1.0,1.0,0.05555555555555555,,,,,,,,,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,130554.0,2176,226.0,4079,4069,1003.0,1108,523,8148,63.0,123.0,44.0,123.0,8.0,3.0,307,549,13.0,758,4245,3.0,178.0,7.0,36.0,368.0,582.0,130.0,281.0,997.0,0.5591985428051002,0.5596085409252669,0.593114241001565,0.023131672597864767,15.9855257556407,0.26666666666666666,0.2188612099644128,0.5121951219512195,0.525,0.2188612099644128,0.35772357723577236,0.36065573770491804,0.014234875444839857,0.023622047244094488,0.5622775800711743,0.5044630124777183,0.5163007936507936,6.88615664845173,28.253846153846155,0.24589360137288552,200.0,303.0,72.0,112.0,49.0,78.0,129.0,83.0,135.0,29.0,195.0,71.0,124.0,39.0,187.0,436.0,120.0,31.0,94.0,20.0,114.0,13.0,61.0,23.0,248.0,46.0,163.0,109.0,223.0,214.0,33.0,74.0,41.0,33.0,48.0,8.0,65.0,16.0,113.0,12.0,8.0,21.0,30.0,167.0,9.0,178.0,24.0,85.0,16.0,105.0,73.0,32.0,105.0,53.0,4.0,186.0,29.0,14.0,0.7100977198697068,0.8825910931174089,0.6148148148148148,0.5725806451612904,0.6148148148148148,0.5826771653543307,0.6414473684210527,0.6192052980132451,0.056466302367941715,0.0891089108910891,0.024390243902439025,0.4247787610619469,0.160431654676259,0.1143859649122807,0.21165048543689322,0.08662900188323917,0.1742782152230971,0.10685071574642127,0.17902813299232737,0.1111111111111111,0.07580645161290323,0.09219858156028368,0.15848214285714285,0.1479028697571744,0.1738241308793456,0.20526315789473684,0.22962962962962963,0.1527777777777778,0.5047619047619047,0.5391459074733096,0.6600660066006601,0.7246376811594203,0.66,0.7142857142857143,0.9318181818181818,0.8296296296296296,0.6428571428571429,0.6141732283464567,0.6282051282051282,0.5373508474576271,0.13643659711075443,0.13934426229508196,0.25725593667546176,0.24670184696569922,2.0,5.0,3.0,,,2.0,5.0,,,2.0,15.0,,3.0,,7.0,10.0,32.0,7.0,,,,1.0,0.38461538461538464,,0.6666666666666666,0.4166666666666667,,,0.008896797153024912,0.4,0.4,1.0,0.375,0.375,1.0,,,,0.6666666666666666,0.42857142857142855,,1.0,8.0,22.0,0.008130081300813009,,0.06481481481481481,,,1.0,12.0,,5.0,7.0,0.053763440860215055,0.125,23.0,,5.0,,False,,,,1.0,8.0,,,,,,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,60201.0,1003,-57.0,1909,1885,506.0,643,243,3794,3.0,9.0,67.0,136.0,129.0,33.0,83,172,146.0,399,2066,38.0,98.0,128.0,2.0,68.0,81.0,25.0,49.0,503.0,0.48255813953488375,0.5628930817610063,0.5823353293413174,0.4591194968553459,17.9029304029304,0.031746031746031744,0.02830188679245283,0.3333333333333333,0.375,0.4276729559748428,0.49264705882352944,0.5,0.4056603773584906,0.44594594594594594,0.5440251572327044,0.4777477917981072,0.46417837837837833,15.406976744186045,25.378082191780816,0.26506024096385544,13.0,27.0,1.0,4.0,4.0,8.0,41.0,5.0,14.0,1.0,38.0,13.0,36.0,22.0,102.0,68.0,2.0,10.0,202.0,37.0,239.0,28.0,94.0,68.0,515.0,5.0,6.0,17.0,49.0,13.0,2.0,24.0,19.0,5.0,43.0,11.0,14.0,8.0,57.0,2.0,,2.0,1.0,43.0,1.0,45.0,1.0,6.0,10.0,3.0,1.0,1.0,3.0,,,100.0,8.0,9.0,0.40963855421686746,0.4146341463414634,0.35714285714285715,0.3611111111111111,0.6379310344827587,0.5405405405405406,0.6379310344827587,0.5882352941176471,0.05813953488372093,0.25925925925925924,0.1111111111111111,0.7543859649122807,0.07827476038338659,0.0091324200913242,0.07623318385650224,0.017064846416382253,0.07773851590106007,0.011578947368421053,0.01675977653631285,0.00546448087431694,0.006779661016949152,0.022727272727272728,0.07692307692307693,0.0707070707070707,0.08583690987124463,0.07051282051282051,0.08955223880597014,0.012738853503184714,,0.08490566037735849,0.48148148148148145,0.65,0.3076923076923077,,0.44776119402985076,0.13793103448275862,0.25,0.10810810810810811,0.5,0.47890476190476183,0.021604938271604937,0.03389830508474576,0.09523809523809523,0.2556390977443609,5.0,17.0,59.0,8.0,12.0,15.0,64.0,9.0,15.0,18.0,165.0,27.0,59.0,1.0,9.0,40.0,35.0,,11.0,,,0.859375,0.4383561643835616,0.6,0.47368421052631576,0.4413793103448276,0.00684931506849315,0.007751937984496124,0.05345911949685535,0.29411764705882354,0.29411764705882354,1.0,0.4573643410852713,0.4609375,0.847457627118644,0.41379310344827586,0.6666666666666666,0.875,0.45454545454545453,0.4609375,5.0,1.0,,15.0,0.014705882352941176,,,0.06756756756756757,3.0,,,0.6,2.0,,0.047619047619047616,,,,,1.0,False,3.0,,0.10344827586206896,1.0,,1.0,1.0,0.3333333333333333,1.0,0.006802721088435374,,
101187,1610612761,Alan Anderson,Alan Anderson,101187,TOR,88293.0,1472,-69.0,2750,2728,805.0,950,341,5478,40.0,95.0,30.0,113.0,188.0,50.0,139,323,280.0,679,2992,78.0,156.0,187.0,8.0,114.0,148.0,55.0,127.0,801.0,0.43034055727554177,0.46185737976782754,0.5098484848484849,0.46434494195688225,23.469711385981604,0.08163265306122448,0.15754560530679934,0.42105263157894735,0.47619047619047616,0.18739635157545606,0.26548672566371684,0.2727272727272727,0.3117744610281924,0.33557046979865773,0.6550580431177446,0.49081935215946865,0.4815054054054052,9.616408668730651,24.90464285714286,0.2927272727272727,69.0,115.0,12.0,19.0,14.0,26.0,122.0,16.0,30.0,8.0,64.0,30.0,71.0,51.0,192.0,122.0,8.0,27.0,77.0,25.0,102.0,16.0,42.0,16.0,229.0,8.0,24.0,43.0,63.0,34.0,13.0,46.0,19.0,27.0,38.0,13.0,42.0,13.0,80.0,5.0,9.0,6.0,8.0,151.0,9.0,143.0,9.0,39.0,19.0,7.0,4.0,2.0,7.0,4.0,,191.0,25.0,18.0,0.43884892086330934,0.45185185185185184,0.5333333333333333,0.4225352112676056,0.5384615384615384,0.47315436241610737,0.5614035087719298,0.5454545454545454,0.08359133126934984,0.11304347826086956,0.11578947368421053,0.475,0.0743801652892562,0.026905829596412557,0.12181303116147309,0.017167381974248927,0.08833333333333333,0.023564064801178203,0.012195121951219513,0.045112781954887216,0.02368421052631579,0.022792022792022793,0.060498220640569395,0.057971014492753624,0.10344827586206896,0.10727969348659004,0.16304347826086957,0.03857566765578635,0.5714285714285714,0.19071310116086235,0.6,0.6764705882352942,0.43478260869565216,0.375,0.5333333333333333,0.36538461538461536,0.631578947368421,0.174496644295302,0.5384615384615384,0.5009524999999997,0.07956318252730109,0.11048158640226628,0.09425625920471281,0.28276877761413843,34.0,92.0,59.0,4.0,13.0,17.0,93.0,8.0,22.0,27.0,237.0,42.0,59.0,2.0,9.0,19.0,25.0,2.0,7.0,,,0.8494623655913979,0.33214285714285713,0.36363636363636365,0.34615384615384615,0.3333333333333333,0.007142857142857143,0.010638297872340425,0.15257048092868988,0.3695652173913043,0.3695652173913043,0.9411764705882353,0.31382978723404253,0.3172043010752688,0.7966101694915254,0.25,0.3076923076923077,1.0,0.34,0.3155080213903743,28.0,3.0,8.0,24.0,0.02654867256637168,,,0.18791946308724833,10.0,1.0,1.0,0.35714285714285715,2.0,,0.03076923076923077,0.16666666666666666,6.0,,6.0,1.0,False,9.0,1.0,0.17307692307692307,1.0,,4.0,12.0,0.4444444444444444,1.0,0.041666666666666664,4.0,
101249,1610612761,John Lucas III,John Lucas III,101249,TOR,48504.0,808,-71.0,1484,1495,380.0,485,202,2979,22.0,51.0,28.0,93.0,109.0,23.0,68,177,148.0,325,1639,33.0,114.0,109.0,1.0,57.0,64.0,24.0,50.0,379.0,0.384180790960452,0.4723076923076923,0.4835820895522388,0.4553846153846154,20.787492762015056,0.01694915254237288,0.15692307692307692,0.43137254901960786,0.4489795918367347,0.28615384615384615,0.3010752688172043,0.3111111111111111,0.3353846153846154,0.2875,0.556923076923077,0.4755681114551085,0.4497856250000001,12.51525423728813,25.172297297297305,0.2560646900269542,18.0,33.0,2.0,3.0,5.0,13.0,18.0,3.0,9.0,2.0,26.0,14.0,47.0,8.0,72.0,22.0,,8.0,64.0,39.0,103.0,31.0,29.0,22.0,245.0,3.0,4.0,20.0,36.0,7.0,3.0,22.0,13.0,9.0,15.0,3.0,9.0,2.0,24.0,2.0,9.0,,1.0,47.0,6.0,25.0,3.0,7.0,6.0,1.0,1.0,,1.0,1.0,,72.0,8.0,4.0,0.16176470588235295,0.16176470588235295,0.3333333333333333,0.2978723404255319,0.4,0.4,0.41935483870967744,0.4186046511627907,0.04519774011299435,0.09090909090909091,0.0392156862745098,0.625,0.0767590618336887,0.007782101167315175,0.10362694300518134,0.010869565217391304,0.08459214501510574,0.008860759493670886,0.008130081300813009,0.0189873417721519,,0.0049504950495049506,0.04,0.08843537414965986,0.09883720930232558,0.08783783783783784,0.15555555555555556,0.016304347826086956,1.0,0.10153846153846154,0.5454545454545454,0.6,0.2222222222222222,0.045454545454545456,0.21428571428571427,0.1,0.6666666666666666,0.1625,0.38461538461538464,0.5086937500000001,0.0243161094224924,0.03867403314917127,0.08,0.22153846153846155,21.0,39.0,36.0,4.0,15.0,5.0,57.0,6.0,21.0,12.0,129.0,42.0,36.0,3.0,8.0,13.0,13.0,1.0,1.0,,,0.7543859649122807,0.38513513513513514,0.2857142857142857,0.36363636363636365,0.38513513513513514,0.02027027027027027,0.009174311926605505,0.12,0.5384615384615384,0.5675675675675675,0.9523809523809523,0.3302752293577982,0.3333333333333333,0.6388888888888888,0.5,0.26666666666666666,0.75,0.21739130434782608,0.3302752293577982,10.0,,3.0,4.0,0.03225806451612903,0.05128205128205128,0.02702702702702703,0.125,7.0,1.0,10.0,0.7,,,,,1.0,,,,False,6.0,,0.2,,,2.0,1.0,0.3333333333333333,1.0,0.006756756756756757,1.0,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,160727.0,2679,-95.0,5101,5084,1364.0,1578,614,10185,83.0,220.0,201.0,494.0,72.0,17.0,452,977,105.0,1319,5449,25.0,430.0,70.0,20.0,238.0,277.0,76.0,157.0,1357.0,0.4626407369498465,0.4565619223659889,0.5218080888183981,0.09704251386321626,23.985557083906468,0.12048192771084337,0.2033271719038817,0.37727272727272726,0.42346938775510207,0.4565619223659889,0.4068825910931174,0.41188524590163933,0.066543438077634,0.06827309236947791,0.34011090573012936,0.46000189814814824,0.45046653225806427,11.69928352098261,25.331428571428578,0.26739854930405804,168.0,263.0,20.0,29.0,37.0,62.0,331.0,30.0,69.0,29.0,98.0,95.0,224.0,116.0,327.0,474.0,16.0,69.0,101.0,87.0,188.0,63.0,50.0,29.0,463.0,5.0,34.0,75.0,143.0,39.0,17.0,60.0,40.0,20.0,84.0,9.0,51.0,52.0,135.0,10.0,4.0,4.0,6.0,309.0,5.0,397.0,33.0,180.0,31.0,21.0,9.0,8.0,21.0,10.0,6.0,323.0,13.0,25.0,0.5243362831858407,0.5337837837837838,0.43478260869565216,0.42410714285714285,0.42073170731707316,0.42369477911646586,0.49,0.5224358974358975,0.07062436028659161,0.1482889733840304,0.10909090909090909,0.6222222222222222,0.08362573099415205,0.01894150417827298,0.12,0.007763975155279503,0.09336188436830835,0.015990159901599015,0.032719836400818,0.01717557251908397,0.011508951406649617,0.005905511811023622,0.08052434456928839,0.0740072202166065,0.09485530546623794,0.12189616252821671,0.11538461538461539,0.03262955854126679,0.47619047619047616,0.24306839186691312,0.6387832699619772,0.75,0.6369047619047619,0.3614457831325301,0.4975124378109453,0.35365853658536583,0.6896551724137931,0.24899598393574296,0.5967741935483871,0.4728922077922078,0.14715447154471545,0.1601423487544484,0.07429871114480667,0.24791508718726307,11.0,33.0,17.0,1.0,10.0,6.0,28.0,3.0,13.0,7.0,75.0,9.0,17.0,,24.0,22.0,32.0,4.0,5.0,,,0.8928571428571429,0.26666666666666666,0.23076923076923078,0.28,0.27184466019417475,,,0.030499075785582256,0.3333333333333333,0.3333333333333333,1.0,0.2361111111111111,0.2361111111111111,0.8235294117647058,0.12195121951219512,0.1,1.0,0.35294117647058826,0.24285714285714285,8.0,8.0,12.0,32.0,0.012145748987854251,,0.014705882352941176,0.0321285140562249,1.0,4.0,,0.125,,1.0,,0.35,7.0,,14.0,4.0,False,3.0,2.0,0.036585365853658534,2.0,,2.0,1.0,0.6666666666666666,1.0,0.009433962264150943,,
203082,1610612761,Terrence Ross,Terrence Ross,203082,TOR,71272.0,1188,-65.0,2236,2240,574.0,707,284,4476,20.0,49.0,39.0,119.0,135.0,34.0,115,247,191.0,449,2438,49.0,100.0,133.0,8.0,106.0,138.0,63.0,119.0,573.0,0.46558704453441296,0.478310502283105,0.490174672489083,0.4360730593607306,19.634525660964233,0.08888888888888889,0.11187214611872145,0.40816326530612246,0.45454545454545453,0.271689497716895,0.3277310924369748,0.33620689655172414,0.3082191780821918,0.34,0.6164383561643836,0.508057931034483,0.5143173469387756,11.739676113360323,25.391099476439795,0.2567084078711986,56.0,79.0,12.0,18.0,16.0,23.0,30.0,16.0,29.0,2.0,43.0,25.0,51.0,8.0,103.0,130.0,20.0,13.0,32.0,20.0,52.0,12.0,18.0,7.0,124.0,12.0,18.0,32.0,66.0,32.0,6.0,40.0,33.0,7.0,26.0,6.0,22.0,8.0,48.0,2.0,6.0,3.0,1.0,45.0,9.0,42.0,2.0,20.0,2.0,10.0,7.0,3.0,13.0,5.0,,103.0,15.0,1.0,0.5652173913043478,0.6190476190476191,0.5517241379310345,0.49019607843137253,0.5,0.475,0.5119047619047619,0.48130841121495327,0.05263157894736842,0.06329113924050633,0.10204081632653061,0.5416666666666666,0.09141274238227147,0.024623803009575923,0.11552346570397112,0.030226700251889168,0.0980980980980981,0.026595744680851064,0.03571428571428571,0.024509803921568627,0.01812688821752266,0.02903225806451613,0.05952380952380952,0.11244979919678715,0.10407239819004525,0.12857142857142856,0.07462686567164178,0.02575107296137339,0.38461538461538464,0.18036529680365296,0.7088607594936709,0.7567567567567568,0.5892857142857143,0.55,0.5384615384615384,0.43902439024390244,0.6666666666666666,0.23,0.6956521739130435,0.5228153846153847,0.043859649122807015,0.07547169811320754,0.0957683741648107,0.22939866369710468,14.0,56.0,49.0,3.0,8.0,13.0,63.0,3.0,12.0,15.0,177.0,12.0,49.0,8.0,8.0,7.0,18.0,3.0,,3.0,2.0,0.9365079365079365,0.3298429319371728,0.25,0.30612244897959184,0.3333333333333333,0.041884816753926704,0.037037037037037035,0.1278538812785388,0.25,0.2641509433962264,1.0,0.362962962962963,0.3769230769230769,0.9183673469387755,0.1951219512195122,0.375,1.0,0.38235294117647056,0.3684210526315789,15.0,1.0,5.0,14.0,0.025210084033613446,0.05357142857142857,0.034482758620689655,0.15,2.0,5.0,,0.13333333333333333,2.0,,0.044444444444444446,0.16666666666666666,2.0,,3.0,,False,4.0,,0.0975609756097561,2.0,2.0,,,,,,,1.0
