EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Defensive 3 Seconds Violations,Blocked3s,BlockedCorner3,FTOffRebounds,BlockedArc3,3SecondViolations,OffFTReboundPct,Arc3PctBlocked,on
101110,1610612764,Martell Webster,Martell Webster,101110,WAS,73602.0,1227,144,2373,2367,513,428,261,4740,52.0,91.0,7.0,17.0,10.0,14.0,9.0,28.0,24.0,55,48.0,94.0,2.0,4.0,12.0,27.0,41.0,106.0,2.0,8.0,9.0,25.0,85.0,174,89.0,200.0,90.0,527,2395,8.0,22.0,4.0,12.0,9.0,37.0,13.0,26.0,21.0,52.0,30.0,119.0,106.0,64.0,255.0,12.0,4.0,1.0,105.0,41.0,17.0,1.0,65.0,15.0,80.0,7.0,8.0,33.0,10.0,22.0,175.0,3.0,27.0,30.0,92,8.0,130,30.0,160,5.0,30.0,18.0,12.0,19.0,4.0,14.0,28.0,3.0,5.0,6.0,7.0,47,4.0,10.0,47,2.0,99,1.0,1.0,1.0,4.0,83.0,1.0,3.0,2.0,4.0,109.0,8.0,3.0,6.0,47.0,5.0,4.0,7.0,4.0,2.0,1.0,7.0,4.0,1.0,1.0,119.0,505,6.0,3.0,0.6235294117647059,0.6385542168674698,0.9550561797752809,0.445,0.3333333333333333,0.40384615384615385,0.4472361809045226,0.4885057471264368,0.36363636363636365,0.5,0.5842245989304813,0.4117647058823529,0.5705128205128205,0.6229116945107399,0.47368421052631576,0.6117021276595744,0.5347593582887701,0.005,0.09770114942528736,0.10989010989010989,0.21428571428571427,0.01818181818181818,0.010638297872340425,17.512213453588878,0.40425531914893614,0.14285714285714285,0.1108433734939759,0.032806804374240585,0.09584664536741214,0.0125,0.10673665791776028,0.028222013170272814,0.06224066390041494,0.036734693877551024,0.008902077151335312,0.007142857142857143,0.02,0.06926406926406926,0.07755102040816327,0.16101694915254236,0.09871244635193133,0.0875,0.027932960893854747,0.5714285714285714,0.24331550802139038,0.5714285714285714,0.6419753086419753,0.6923076923076923,0.0748663101604278,0.32142857142857145,0.4090909090909091,0.3333333333333333,0.14705882352941177,0.43636363636363634,0.4444444444444444,0.5833333333333334,0.25133689839572193,0.5106382978723404,0.5161290322580645,0.9791666666666666,0.28342245989304815,0.3867924528301887,0.3867924528301887,0.926829268292683,0.5,0.4117647058823529,0.42857142857142855,0.11764705882352941,0.5,0.5,0.23529411764705882,0.25,1.0,0.1794871794871795,0.7142857142857143,0.34615384615384615,0.4444444444444444,0.32051282051282054,0.36,0.7780748663101604,0.3904761904761905,0.5446619623655915,0.5476240740740741,0.5227811688311689,0.12530120481927712,0.22065727699530516,0.024752475247524754,0.07020872865275142,0.22580645161290322,7.800574712643677,24.843499999999995,0.21618204804045513,,,,,,,,,True
201858,1610612764,Cartier Martin,Cartier Martin,201858,WAS,12857.0,214,25,418,417,135,118,48,835,3.0,5.0,2.0,2.0,,1.0,,3.0,8.0,20,5.0,11.0,,2.0,2.0,2.0,14.0,25.0,2.0,3.0,3.0,5.0,11.0,28,19.0,36.0,3.0,82,418,2.0,3.0,2.0,5.0,,10.0,3.0,9.0,5.0,7.0,,21.0,14.0,8.0,57.0,,,,25.0,14.0,2.0,,3.0,,3.0,,,2.0,1.0,,6.0,1.0,2.0,8.0,15,,23,3.0,26,,8.0,4.0,4.0,3.0,3.0,2.0,5.0,,1.0,1.0,,8,,1.0,6,,10,,,1.0,1.0,13.0,1.0,,3.0,,3.0,1.0,,,2.0,,,,,,,,,,,21.0,135,,,0.6363636363636364,0.6363636363636364,1.0,0.5277777777777778,0.4,0.7142857142857143,0.5277777777777778,0.39285714285714285,0.6666666666666666,0.3333333333333333,0.6171875,0.625,0.65625,0.6307692307692307,0.625,0.65625,0.5625,,0.07142857142857142,0.2,0.3333333333333333,,,15.466101694915254,0.375,,0.1111111111111111,0.013422818791946308,0.12903225806451613,0.0196078431372549,0.116751269035533,0.015,,,0.029411764705882353,0.02631578947368421,,0.05405405405405406,0.05,0.1896551724137931,0.1,0.25,,,0.078125,0.6,0.75,0.3333333333333333,0.046875,,,,0.3125,0.4,0.4,0.75,0.171875,0.45454545454545453,0.45454545454545453,1.0,0.390625,0.56,0.56,1.0,0.25,1.0,0.5,0.25,,,0.375,0.6666666666666666,1.0,0.0625,,0.125,1.0,0.3125,0.6,0.640625,0.56,0.5034148437499999,0.56495,0.45803437500000005,0.03076923076923077,0.06896551724137931,,0.12195121951219512,0.25609756097560976,14.832142857142857,25.16388888888889,0.3229665071770335,1.0,,,,,,,,True
201985,1610612764,AJ Price,AJ Price,201985,WAS,22742.0,379,28,709,710,130,142,89,1419,13.0,22.0,6.0,7.0,1.0,2.0,8.0,12.0,9.0,27,9.0,21.0,,1.0,,3.0,8.0,30.0,,3.0,,5.0,30.0,61,17.0,51.0,15.0,126,703,6.0,7.0,,4.0,,12.0,2.0,7.0,,8.0,4.0,8.0,26.0,34.0,45.0,6.0,6.0,,30.0,8.0,3.0,,33.0,10.0,43.0,4.0,6.0,20.0,5.0,8.0,96.0,,6.0,6.0,14,1.0,21,6.0,27,3.0,6.0,3.0,3.0,12.0,2.0,10.0,3.0,1.0,2.0,,,15,,2.0,8,,17,,,,,22.0,1.0,,5.0,,20.0,,,,7.0,2.0,,1.0,1.0,,,1.0,,,,8.0,128,1.0,,0.43333333333333335,0.48148148148148145,0.8823529411764706,0.3333333333333333,,,0.3333333333333333,0.4918032786885246,0.8571428571428571,0.2857142857142857,0.4955357142857143,0.5454545454545454,0.13333333333333333,0.5206611570247934,0.5454545454545454,0.23529411764705882,0.45535714285714285,,0.04918032786885246,0.13636363636363635,,,,16.76942046855734,0.8,0.08333333333333333,0.05204460966542751,0.024489795918367346,0.06666666666666667,,0.055710306406685235,0.01812688821752266,0.04938271604938271,0.02702702702702703,,,,0.05263157894736842,0.03614457831325301,0.06363636363636363,0.045454545454545456,0.125,0.04838709677419355,,0.19642857142857142,0.5909090909090909,0.6842105263157895,0.3076923076923077,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.625,0.24107142857142858,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.1875,0.42857142857142855,0.42857142857142855,1.0,0.26785714285714285,0.26666666666666666,0.26666666666666666,0.75,0.6363636363636364,0.8571428571428571,0.16666666666666666,0.09090909090909091,,,0.2727272727272727,,,0.13333333333333333,0.5,0.2,,0.3333333333333333,,0.6517857142857143,0.26666666666666666,0.5062361607142857,0.5791888888888888,0.5179400000000001,0.0743801652892562,0.10294117647058823,0.03773584905660377,0.09523809523809523,0.06349206349206349,10.559016393442624,24.901960784313726,0.18335684062059238,,,,,,,,,True
202322,1610612764,John Wall,John Wall,202322,WAS,54530.0,909,27,1790,1781,372,324,196,3571,77.0,135.0,4.0,9.0,21.0,32.0,30.0,66.0,58.0,160,4.0,7.0,,1.0,1.0,3.0,1.0,13.0,,4.0,,5.0,165.0,361,5.0,20.0,109.0,454,1826,12.0,29.0,,5.0,8.0,32.0,42.0,76.0,1.0,8.0,37.0,124.0,98.0,232.0,15.0,,4.0,1.0,12.0,1.0,22.0,,145.0,61.0,206.0,24.0,37.0,76.0,21.0,48.0,473.0,1.0,18.0,28.0,67,,95,19.0,114,6.0,37.0,16.0,21.0,65.0,14.0,42.0,27.0,,23.0,1.0,,92,3.0,28.0,26,2.0,62,3.0,,2.0,4.0,101.0,4.0,1.0,6.0,4.0,135.0,13.0,1.0,9.0,51.0,1.0,18.0,19.0,11.0,1.0,7.0,20.0,10.0,,,122.0,369,8.0,16.0,0.296969696969697,0.3006134969325153,1.0,0.25,,0.125,0.2631578947368421,0.45706371191135736,0.41379310344827586,0.5526315789473685,0.452755905511811,0.35294117647058826,0.5178571428571429,0.511441647597254,0.3974358974358974,0.5794392523364486,0.05249343832020997,,0.060941828254847646,0.11851851851851852,0.030303030303030304,0.025,,26.529588766298897,0.7065217391304348,,0.1111111111111111,0.028081123244929798,0.11764705882352941,0.006172839506172839,0.11296076099881094,0.023661270236612703,0.03867403314917127,0.021739130434782608,0.025362318840579712,0.009900990099009901,,0.05263157894736842,0.09032258064516129,0.16666666666666666,0.09444444444444444,0.1896551724137931,0.03278688524590164,0.5,0.3543307086614173,0.5703703703703704,0.6470588235294118,0.2987012987012987,0.1732283464566929,0.45454545454545453,0.46875,0.3,0.4199475065616798,0.3625,0.3717948717948718,0.29310344827586204,0.01837270341207349,0.5714285714285714,0.5714285714285714,1.0,0.03412073490813648,0.07692307692307693,0.07692307692307693,1.0,0.2647058823529412,0.4444444444444444,0.5,0.029411764705882353,,,0.11764705882352941,,,0.38095238095238093,0.65625,0.03571428571428571,0.3333333333333333,0.05952380952380952,,0.4068241469816273,0.08333333333333333,0.5023756578947368,0.5098982142857144,0.49736144578313235,0.12410501193317422,0.12781954887218044,0.05,0.07048458149779736,0.27312775330396477,10.02493074792244,27.189999999999998,0.20782122905027933,,1.0,1.0,,,,,,True
2403,1610612764,Nene,Nene,2403,WAS,99564.0,1659,93,3211,3204,719,657,356,6415,180.0,267.0,26.0,37.0,36.0,57.0,51.0,154.0,54.0,172,,,,,,,,1.0,,,,1.0,285.0,593,,1.0,196.0,766,3234,32.0,61.0,,,29.0,93.0,48.0,102.0,,1.0,60.0,156.0,332.0,238.0,,,18.0,,1.0,,32.0,,129.0,48.0,177.0,21.0,27.0,74.0,25.0,30.0,402.0,26.0,65.0,79.0,209,18.0,306,101.0,407,17.0,55.0,33.0,22.0,73.0,17.0,36.0,66.0,6.0,37.0,,9.0,139,13.0,26.0,75,4.0,171,6.0,,17.0,22.0,275.0,12.0,17.0,13.0,4.0,269.0,25.0,,,121.0,,26.0,35.0,19.0,1.0,15.0,37.0,21.0,,1.0,152.0,710,14.0,20.0,0.5824561403508772,0.6014492753623188,,,,,,0.4806070826306914,0.5245901639344263,0.47058823529411764,0.4797979797979798,0.5245901639344263,0.46601941747572817,0.5349162011173184,0.5470588235294118,0.5379310344827586,0.0016835016835016834,,0.05396290050590219,0.06741573033707865,0.09090909090909091,,,23.75,0.5251798561151079,0.21176470588235294,0.18710832587287377,0.05736981465136805,0.18036529680365296,0.08,0.18520900321543407,0.062414266117969824,0.07430340557275542,0.06432748538011696,0.0405982905982906,0.08866995073891626,0.06557377049180328,0.19879518072289157,0.22151898734177214,0.15565031982942432,0.1782477341389728,0.18691588785046728,0.061371841155234655,0.5675675675675675,0.4494949494949495,0.6741573033707865,0.7228915662650602,0.6055555555555555,0.25925925925925924,0.33116883116883117,0.36428571428571427,0.39215686274509803,0.2895622895622896,0.313953488372093,0.313953488372093,0.6851851851851852,,,,,0.0016835016835016834,,,,0.6065573770491803,0.7027027027027027,0.3076923076923077,,,,,,,0.5533980582524272,0.631578947368421,,,0.009708737864077669,,0.4511784511784512,,0.49845622895622893,0.5156978723404254,0.5117038834951456,0.1753623188405797,0.17561683599419448,,0.12140992167101827,0.20365535248041775,7.70927487352445,24.4,0.22391778262223605,,2.0,1.0,10.0,1.0,2.0,0.08620689655172414,,True
2731,1610612764,Emeka Okafor,Emeka Okafor,2731,WAS,54863.0,914,93,1766,1763,268,224,201,3529,70.0,104.0,17.0,32.0,12.0,19.0,58.0,128.0,26.0,66,,,,,,,,,,,,,154.0,298,,,42.0,350,1751,25.0,48.0,,,8.0,58.0,22.0,45.0,,,13.0,57.0,206.0,102.0,,,28.0,,,,21.0,,28.0,14.0,42.0,11.0,3.0,14.0,2.0,12.0,98.0,18.0,60.0,55.0,175,16.0,246,81.0,327,2.0,20.0,14.0,6.0,22.0,4.0,10.0,24.0,5.0,12.0,,4.0,46,6.0,4.0,28,2.0,60,,,11.0,4.0,69.0,1.0,8.0,4.0,,82.0,8.0,,,40.0,,5.0,28.0,16.0,,12.0,28.0,14.0,,1.0,57.0,267,5.0,4.0,0.6688311688311688,0.7357142857142858,,,,,,0.5167785234899329,0.5208333333333334,0.4888888888888889,0.5167785234899329,0.5208333333333334,0.4888888888888889,0.5223880597014925,0.5087719298245614,0.5089285714285714,,,0.07046979865771812,0.125,0.0625,,,19.193954659949622,0.4782608695652174,0.41025641025641024,0.26555386949924126,0.09244992295839753,0.2422907488986784,0.10588235294117647,0.2595936794582393,0.09523809523809523,0.08379888268156424,0.09900990099009901,0.09328358208955224,0.1188118811881188,0.08695652173913043,0.22413793103448276,0.2887700534759358,0.2751677852348993,0.25443786982248523,0.20689655172413793,0.016260162601626018,0.5,0.348993288590604,0.6730769230769231,0.7692307692307693,0.6428571428571429,0.42953020134228187,0.453125,0.48333333333333334,0.5862068965517241,0.2214765100671141,0.3939393939393939,0.3939393939393939,0.9230769230769231,,,,,,,,,0.6666666666666666,0.53125,0.11764705882352941,,,,,,,0.4222222222222222,0.631578947368421,,,,,0.348993288590604,,0.48467348993288595,0.511445238095238,0.4915577777777777,0.12121212121212122,0.12121212121212122,,0.1657142857142857,0.16285714285714287,7.619127516778524,,0.15175537938844846,,,,3.0,,5.0,0.061224489795918366,,True
202066,1610612764,Garrett Temple,Garrett Temple,202066,WAS,34917.0,582,-9,1106,1116,158,150,119,2222,16.0,34.0,1.0,2.0,3.0,5.0,4.0,9.0,25.0,55,7.0,19.0,1.0,3.0,1.0,3.0,4.0,16.0,,3.0,,4.0,45.0,98,11.0,35.0,7.0,130,1134,3.0,5.0,1.0,6.0,,9.0,3.0,9.0,1.0,7.0,3.0,12.0,62.0,28.0,33.0,,,,16.0,4.0,5.0,1.0,38.0,13.0,51.0,6.0,7.0,20.0,5.0,13.0,115.0,3.0,9.0,15.0,39,2.0,56,12.0,68,2.0,25.0,8.0,17.0,18.0,6.0,16.0,17.0,3.0,2.0,1.0,1.0,35,2.0,7.0,25,,49,,,,4.0,27.0,1.0,2.0,5.0,,12.0,4.0,,,7.0,,1.0,11.0,8.0,,3.0,12.0,6.0,,,12.0,156,,1.0,0.6888888888888889,0.6888888888888889,1.0,0.3142857142857143,0.16666666666666666,0.14285714285714285,0.3142857142857143,0.45918367346938777,0.6,0.3333333333333333,0.462406015037594,0.4090909090909091,0.28125,0.4744525547445255,0.4090909090909091,0.35294117647058826,0.2631578947368421,0.02857142857142857,0.05102040816326531,0.11764705882352941,0.1111111111111111,,,13.938411669367909,0.5142857142857142,0.07142857142857142,0.10290237467018469,0.02142857142857143,0.09375,0.031578947368421054,0.10018552875695733,0.02330097087378641,0.02654867256637168,0.016,0.02197802197802198,0.03125,0.03225806451612903,0.09649122807017543,0.05434782608695652,0.1329479768786127,0.11016949152542373,0.047619047619047616,0.028169014084507043,0.5,0.2556390977443609,0.47058823529411764,0.5333333333333333,0.625,0.06766917293233082,0.4444444444444444,0.5,0.5,0.41353383458646614,0.45454545454545453,0.45454545454545453,0.76,0.14285714285714285,0.3684210526315789,0.3684210526315789,1.0,0.12030075187969924,0.25,0.26666666666666666,1.0,0.18181818181818182,0.5,,0.2727272727272727,0.3333333333333333,1.0,0.2727272727272727,,,0.3125,0.6,0.1875,0.3333333333333333,0.25,,0.518796992481203,0.25,0.5198221804511278,0.527685,0.5454749999999999,0.051470588235294115,0.06930693069306931,,0.06923076923076923,0.09230769230769231,11.392857142857142,24.48857142857143,0.14285714285714285,,1.0,,,1.0,1.0,,0.0625,True
202338,1610612764,Kevin Seraphin,Kevin Seraphin,202338,WAS,19172.0,320,-41,618,621,163,172,61,1239,16.0,26.0,7.0,10.0,1.0,4.0,29.0,69.0,7.0,28,,,,,,,,,,,,,52.0,123,,,10.0,114,653,10.0,17.0,,,,20.0,9.0,28.0,,,,18.0,70.0,34.0,,,8.0,,,,4.0,,5.0,4.0,9.0,3.0,1.0,3.0,1.0,1.0,22.0,4.0,13.0,14.0,33,6.0,53,17.0,70,,4.0,1.0,3.0,10.0,1.0,6.0,12.0,1.0,4.0,,3.0,22,,7.0,19,1.0,33,2.0,,2.0,3.0,16.0,,1.0,,,11.0,1.0,,,6.0,,,10.0,9.0,,1.0,10.0,7.0,,1.0,18.0,162,2.0,,0.6730769230769231,0.7291666666666666,,,,,,0.42276422764227645,0.5882352941176471,0.32142857142857145,0.42276422764227645,0.5882352941176471,0.32142857142857145,0.4453125,0.5882352941176471,0.32142857142857145,,,0.032520325203252036,0.07692307692307693,0.014492753623188406,0.03571428571428571,,21.802325581395348,0.45454545454545453,0.46153846153846156,0.16666666666666666,0.05855855855855856,0.14583333333333334,0.06666666666666667,0.1598639455782313,0.06028368794326241,0.09803921568627451,0.03614457831325301,0.056818181818181816,0.07894736842105263,0.045454545454545456,0.1791044776119403,0.2,0.13580246913580246,0.1388888888888889,0.16666666666666666,,0.7,0.21138211382113822,0.6153846153846154,0.6666666666666666,0.5625,0.5609756097560976,0.42028985507246375,0.4264705882352941,0.6896551724137931,0.22764227642276422,0.25,0.25925925925925924,0.8571428571428571,,,,,,,,,0.5882352941176471,0.7,0.14285714285714285,,,,,,,0.14285714285714285,0.25,,,,,0.21138211382113822,,0.4473536585365852,0.5090142857142858,0.42981071428571427,0.046875,0.046875,,0.17543859649122806,0.15789473684210525,8.660162601626016,,0.26375404530744334,,,,,,1.0,,,True
202348,1610612764,Jordan Crawford,Jordan Crawford,202348,WAS,20468.0,341,40,667,664,200,203,72,1331,11.0,23.0,1.0,3.0,3.0,9.0,11.0,30.0,14.0,28,1.0,6.0,,1.0,,2.0,19.0,47.0,2.0,4.0,8.0,19.0,36.0,81,20.0,53.0,37.0,169,633,2.0,6.0,2.0,5.0,,10.0,10.0,25.0,8.0,21.0,17.0,61.0,14.0,58.0,48.0,12.0,,3.0,44.0,19.0,3.0,,34.0,8.0,42.0,4.0,4.0,14.0,10.0,10.0,92.0,1.0,6.0,7.0,25,1.0,33,7.0,40,4.0,11.0,7.0,4.0,10.0,4.0,5.0,8.0,,5.0,1.0,1.0,18,3.0,8.0,6,,16,,,,2.0,40.0,,,4.0,,48.0,5.0,,3.0,14.0,,11.0,1.0,,,1.0,1.0,1.0,,,57.0,194,1.0,9.0,0.19444444444444445,0.19444444444444445,0.8,0.37735849056603776,0.4,0.38095238095238093,0.4,0.4444444444444444,0.3333333333333333,0.4,0.4925373134328358,0.45454545454545453,0.4782608695652174,0.538961038961039,0.45454545454545453,0.5258620689655172,0.39552238805970147,,0.037037037037037035,0.043478260869565216,0.03333333333333333,0.03571428571428571,,23.014804845222073,0.5555555555555556,0.037037037037037035,0.10964912280701754,0.02586206896551724,0.07,0.01282051282051282,0.0975609756097561,0.02258064516129032,0.016666666666666666,0.058823529411764705,,0.018518518518518517,,0.07042253521126761,0.12857142857142856,0.12643678160919541,0.06493506493506493,0.08695652173913043,0.058823529411764705,1.0,0.17164179104477612,0.4782608695652174,0.5,0.18181818181818182,0.22388059701492538,0.36666666666666664,0.3793103448275862,0.18181818181818182,0.208955223880597,0.5,0.5185185185185185,0.21428571428571427,0.04477611940298507,0.16666666666666666,0.16666666666666666,1.0,0.35074626865671643,0.40425531914893614,0.40425531914893614,0.7894736842105263,0.2727272727272727,0.3333333333333333,,0.09090909090909091,,,0.36363636363636365,0.5,1.0,0.1956521739130435,0.3333333333333333,0.043478260869565216,,0.41304347826086957,0.42105263157894735,0.5671641791044776,0.4318181818181818,0.46730496183206105,0.48360555555555557,0.43639772727272724,0.0979020979020979,0.15555555555555556,,0.05917159763313609,0.3609467455621302,10.438271604938272,26.86792452830188,0.29985007496251875,,,,,,,,,True
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,41964.0,699,87,1370,1355,329,312,160,2725,36.0,64.0,2.0,11.0,11.0,15.0,10.0,33.0,34.0,80,22.0,40.0,4.0,6.0,9.0,12.0,10.0,38.0,2.0,5.0,5.0,12.0,80.0,177,32.0,78.0,44.0,300,1332,4.0,16.0,6.0,11.0,6.0,32.0,20.0,37.0,14.0,24.0,12.0,94.0,108.0,52.0,93.0,3.0,,,38.0,10.0,13.0,1.0,38.0,16.0,54.0,7.0,9.0,17.0,13.0,8.0,124.0,6.0,11.0,24.0,37,3.0,64,19.0,83,4.0,15.0,12.0,3.0,18.0,3.0,12.0,14.0,4.0,6.0,,3.0,32,3.0,6.0,30,1.0,51,1.0,,1.0,,37.0,1.0,1.0,3.0,2.0,63.0,3.0,,9.0,23.0,1.0,4.0,12.0,8.0,1.0,3.0,13.0,8.0,,,92.0,325,4.0,1.0,0.675,0.675,0.96875,0.41025641025641024,0.5454545454545454,0.5833333333333334,0.41025641025641024,0.4519774011299435,0.25,0.5405405405405406,0.5019607843137255,0.48148148148148145,0.6721311475409836,0.5267857142857143,0.5,0.6739130434782609,0.3058823529411765,0.01282051282051282,0.07344632768361582,0.078125,0.21212121212121213,0.0125,,20.142027114267268,0.5625,0.075,0.07520325203252033,0.023109243697478993,0.1340782122905028,0.0425531914893617,0.09090909090909091,0.027552674230145867,0.034722222222222224,0.02112676056338028,0.015789473684210527,0.012048192771084338,0.08620689655172414,0.08783783783783784,0.04827586206896552,0.08542713567839195,0.15942028985507245,0.04878048780487805,0.03125,0.6153846153846154,0.25098039215686274,0.5625,0.6101694915254238,0.7222222222222222,0.12941176470588237,0.30303030303030304,0.38461538461538464,0.4,0.3137254901960784,0.425,0.43037974683544306,0.7058823529411765,0.1568627450980392,0.55,0.55,1.0,0.14901960784313725,0.2631578947368421,0.2702702702702703,0.9,0.4074074074074074,0.18181818181818182,0.5,0.2222222222222222,0.6666666666666666,1.0,0.18518518518518517,0.4,0.5,0.2459016393442623,0.7333333333333333,0.19672131147540983,0.75,0.19672131147540983,0.4166666666666667,0.5568627450980392,0.2631578947368421,0.504801176470588,0.5327923076923077,0.4989704918032787,0.08695652173913043,0.116751269035533,0.012658227848101266,0.10666666666666667,0.31333333333333335,10.758192090395479,24.68974358974359,0.24014598540145984,,1.0,,2.0,1.0,,0.0425531914893617,0.02631578947368421,True
