EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,ThreePtAssists,Corner3Assists,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,AtRimPctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Offensive Fouls Drawn,RecoveredBlocks,BlocksRecoveredPct,Arc3Assists,LongMidRangeAssists,FTOffRebounds,BlockingFouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedAtRim,3SecondViolations,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,ShortMidRangeAssists,Technical Free Throw Trips,OffCorner3ReboundPct,BlockedLongMidRange,OffensiveGoaltends,on,SecondChanceCorner3FGM,Fg3aBlocked,Charge Fouls,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Corner3PctBlocked
1712,1610612747,Antawn Jamison,Antawn Jamison,1712,LAL,5467.0,91.0,-35,186.0,188,102.0,84.0,20.0,374,6.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,6.0,1.0,3.0,5.0,8.0,4.0,6.0,9.0,13.0,8.0,14.0,3.0,45.0,226.0,1.0,3.0,2.0,3.0,3.0,5.0,9.0,2.0,23.0,14.0,4.0,24.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,8.0,4.0,18.0,4.0,22.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,23.0,102.0,2.0,0.7777777777777778,0.875,1.0,0.5714285714285714,0.5555555555555556,0.5714285714285714,0.6923076923076923,0.3333333333333333,1.0,0.7777777777777778,0.3333333333333333,0.875,0.7758620689655172,0.3333333333333333,0.8846153846153846,0.5185185185185185,0.07692307692307693,0.5,14.423076923076923,0.5714285714285714,0.1702127659574468,0.0425531914893617,0.21428571428571427,0.05263157894736842,0.18666666666666668,0.047058823529411764,0.1111111111111111,0.06451612903225806,0.4166666666666667,0.05,0.13333333333333333,0.22727272727272727,0.16666666666666666,0.2962962962962963,0.75,0.75,0.8333333333333334,0.07407407407407407,0.5,1.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.5,0.5,1.0,0.2962962962962963,0.625,0.625,1.0,0.6666666666666666,0.5,0.16666666666666666,1.0,0.25,0.3333333333333333,0.5,0.6666666666666666,0.8148148148148148,0.625,0.5527314814814814,0.6545000000000001,0.5560625,0.10344827586206896,0.2,0.044444444444444446,0.5111111111111111,6.0307692307692315,24.492857142857144,0.5483870967741935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,5019.0,84.0,-8,174.0,174,48.0,54.0,18.0,348,15.0,18.0,5.0,5.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,4.0,,,4.0,14.0,,3.0,17.0,24.0,7.0,18.0,5.0,60.0,205.0,5.0,6.0,17.0,3.0,3.0,,3.0,3.0,9.0,8.0,26.0,18.0,8.0,13.0,4.0,1.0,1.0,3.0,1.0,8.0,3.0,4.0,2.0,9.0,,11.0,7.0,18.0,8.0,4.0,4.0,,4.0,6.0,1.0,4.0,,6.0,5.0,1.0,2.0,,,,9.0,48.0,,0.23529411764705882,0.3076923076923077,0.8571428571428571,0.3888888888888889,,0.4117647058823529,0.7083333333333334,0.8333333333333334,1.0,0.6547619047619048,0.7222222222222222,0.5,0.6818181818181818,0.7727272727272727,0.6428571428571429,0.42857142857142855,0.041666666666666664,,25.12562814070352,,0.225,0.0784313725490196,0.11764705882352941,0.1,0.19298245614035087,0.08641975308641975,0.0625,0.12,0.2727272727272727,0.1111111111111111,0.25,0.14285714285714285,0.1,0.42857142857142855,0.8333333333333334,0.8823529411764706,0.2,0.07142857142857142,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.09523809523809523,0.75,0.75,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.75,0.5555555555555556,1.0,0.5,1.0,,,0.5,,0.8571428571428571,0.3076923076923077,0.5536390243902439,0.5223428571428572,0.6198400000000001,0.046511627906976744,0.08,0.2833333333333333,0.15,4.675,26.083333333333332,0.27586206896551724,1.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.10526315789473684,0.0625,0.0625,0.1111111111111111,0.2222222222222222,0.5,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201975,1610612747,Jodie Meeks,Jodie Meeks,201975,LAL,6068.0,101.0,-8,209.0,215,122.0,106.0,24.0,424,8.0,14.0,,1.0,7.0,12.0,,1.0,4.0,8.0,4.0,6.0,3.0,5.0,4.0,21.0,3.0,11.0,12.0,23.0,8.0,27.0,10.0,58.0,218.0,1.0,2.0,4.0,9.0,17.0,6.0,16.0,8.0,44.0,14.0,10.0,18.0,,20.0,4.0,1.0,3.0,3.0,3.0,6.0,1.0,2.0,,9.0,,9.0,3.0,12.0,6.0,3.0,3.0,,,3.0,1.0,3.0,,6.0,10.0,,4.0,1.0,1.0,1.0,44.0,122.0,,0.5833333333333334,0.5833333333333334,0.75,0.2962962962962963,0.375,0.3076923076923077,0.5217391304347826,0.5,0.5294117647058824,0.48,0.25,0.5454545454545454,0.5272727272727272,0.4,0.5945945945945946,0.54,0.043478260869565216,,24.680851063829785,,0.1232876712328767,0.03571428571428571,,0.023809523809523808,0.09,0.030612244897959183,0.1111111111111111,0.03125,0.06451612903225806,0.17391304347826086,0.15789473684210525,,,0.28,0.5714285714285714,0.6153846153846154,0.5,0.02,,,0.16,0.5,0.5,0.75,0.12,0.6666666666666666,0.6666666666666666,1.0,0.42,0.19047619047619047,0.19047619047619047,0.5,0.25,,0.36363636363636365,0.5833333333333334,0.15151515151515152,0.6,0.3333333333333333,0.2727272727272727,0.82,0.2,0.5627520408163267,0.5148833333333332,0.57718125,0.07407407407407407,0.14814814814814814,0.06896551724137931,0.7586206896551724,8.15217391304348,26.322222222222223,0.583732057416268,,,2.0,,2.0,2.0,6.0,1.0,,,1.0,3.0,3.0,,,,,3.0,,,1.0,1.0,,0.07142857142857142,1.0,,,0.03571428571428571,,0.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
203135,1610612747,Robert Sacre,Robert Sacre,203135,LAL,12204.0,203.0,-52,423.0,422,188.0,175.0,44.0,845,9.0,18.0,3.0,4.0,4.0,8.0,6.0,19.0,3.0,11.0,,,,,,,,,18.0,48.0,,,7.0,43.0,471.0,4.0,8.0,8.0,7.0,14.0,,,2.0,16.0,28.0,8.0,,2.0,,,8.0,4.0,6.0,3.0,14.0,3.0,5.0,7.0,15.0,3.0,25.0,9.0,34.0,,,,1.0,5.0,10.0,27.0,38.0,2.0,11.0,11.0,1.0,5.0,10.0,1.0,10.0,16.0,188.0,4.0,0.7777777777777778,0.8235294117647058,,,,,0.375,0.5,0.5,0.375,0.5,0.5,0.4056603773584906,0.4444444444444444,0.5333333333333333,,0.16666666666666666,0.15789473684210525,13.319238900634248,0.17647058823529413,0.12,0.0390625,0.12280701754385964,0.041666666666666664,0.12087912087912088,0.04,0.023255813953488372,0.05263157894736842,0.1590909090909091,0.10526315789473684,0.09302325581395349,0.1282051282051282,0.1111111111111111,0.375,0.5,0.6923076923076923,0.7777777777777778,0.3958333333333333,0.3157894736842105,0.375,0.22916666666666666,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,,,,,,0.5,0.75,0.5714285714285714,0.5,,,,,0.375,,0.47104374999999993,0.4833,0.5037571428571428,0.09615384615384616,0.09615384615384616,0.18604651162790697,0.37209302325581395,7.452083333333335,,0.4444444444444444,,,,,,,,,2.0,1.0,1.0,5.0,2.0,,3.0,,1.0,2.0,3.0,,1.0,1.0,,0.2777777777777778,0.5,0.1,0.01818181818181818,0.045454545454545456,,,,,,6.0,0.6,1.0,1.0,1.0,1.0,3.0,1.0,9.0,1.0,0.09090909090909091,0.8333333333333334,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,6536.0,109.0,-16,228.0,229,87.0,90.0,23.0,457,8.0,14.0,1.0,3.0,4.0,5.0,7.0,15.0,4.0,16.0,,5.0,,3.0,7.0,19.0,4.0,10.0,19.0,45.0,7.0,24.0,27.0,86.0,263.0,2.0,7.0,4.0,10.0,17.0,4.0,13.0,16.0,48.0,10.0,28.0,9.0,,19.0,7.0,4.0,5.0,15.0,3.0,40.0,1.0,2.0,4.0,6.0,3.0,13.0,3.0,16.0,3.0,2.0,1.0,2.0,4.0,14.0,4.0,6.0,,24.0,36.0,2.0,11.0,,,,48.0,87.0,,0.2631578947368421,0.2631578947368421,0.42857142857142855,0.2916666666666667,0.3076923076923077,0.2916666666666667,0.4222222222222222,0.2857142857142857,0.5882352941176471,0.427536231884058,0.2857142857142857,0.5333333333333333,0.5,0.25,0.6,0.34782608695652173,0.08888888888888889,0.06666666666666667,39.21568627450981,0.3333333333333333,0.1016949152542373,0.03225806451612903,0.13793103448275862,0.02631578947368421,0.11363636363636363,0.03,0.058823529411764705,0.03333333333333333,,0.13333333333333333,0.15384615384615385,0.10526315789473684,0.2,0.2028985507246377,0.5714285714285714,0.6666666666666666,0.375,0.21739130434782608,0.4666666666666667,0.5,0.2318840579710145,0.25,0.26666666666666666,,0.07246376811594203,,,,0.2753623188405797,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.8,0.1,,0.3333333333333333,0.4,0.5507246376811594,0.3684210526315789,0.4875724637681159,0.5022833333333333,0.4779766666666667,0.14102564102564102,0.2037037037037037,0.046511627906976744,0.5581395348837209,10.515555555555554,25.395833333333332,0.3815789473684211,,,,,,,12.0,,10.0,4.0,1.0,10.0,7.0,1.0,3.0,,1.0,5.0,,,8.0,8.0,,0.14285714285714285,0.7142857142857143,0.047619047619047616,,0.02857142857142857,,,,,,,,6.0,2.0,,,,2.0,,,,0.2857142857142857,,0.0625,,,,,,True,,,,,,,,,,,,,,,,,,
202721,1610612747,Darius Morris,Darius Morris,202721,LAL,5946.0,99.0,3,197.0,194,84.0,88.0,19.0,391,8.0,15.0,1.0,2.0,5.0,7.0,,3.0,3.0,7.0,1.0,2.0,,1.0,4.0,8.0,1.0,4.0,11.0,25.0,5.0,10.0,7.0,44.0,211.0,1.0,2.0,2.0,7.0,12.0,1.0,5.0,3.0,20.0,16.0,6.0,15.0,,8.0,4.0,2.0,6.0,13.0,2.0,33.0,,3.0,1.0,4.0,,5.0,3.0,8.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,7.0,,5.0,8.0,1.0,4.0,,,,20.0,84.0,2.0,0.7272727272727273,0.7272727272727273,1.0,0.5,0.2,0.5,0.44,0.5,0.5833333333333334,0.5285714285714286,0.5,0.5,0.5641025641025641,0.5,0.5555555555555556,0.2857142857142857,0.08,,18.918918918918916,,0.0625,0.04918032786885246,0.045454545454545456,,0.05813953488372093,0.03225806451612903,0.08695652173913043,,,0.05555555555555555,0.125,0.05555555555555555,,0.42857142857142855,0.5333333333333333,0.6153846153846154,0.625,0.08571428571428572,,,0.2,0.42857142857142855,0.42857142857142855,1.0,0.05714285714285714,0.5,0.5,1.0,0.22857142857142856,0.5,0.5,1.0,1.0,0.5,0.4117647058823529,0.7142857142857143,0.058823529411764705,,0.23529411764705882,0.25,0.7142857142857143,0.5,0.5377957142857144,0.5058,0.5657029411764706,0.10526315789473684,0.14285714285714285,0.045454545454545456,0.45454545454545453,7.332000000000001,25.089999999999996,0.4263959390862944,,,,,,,,,7.0,3.0,1.0,2.0,,,2.0,,,1.0,,,1.0,,,0.13333333333333333,0.5,0.07692307692307693,,0.058823529411764705,,,,,,,,4.0,2.0,,,,,,,,,1.0,,2.0,,,,,True,,,,,,,,,,,,,,,,,,
959,1610612747,Steve Nash,Steve Nash,959,LAL,4278.0,71.0,-38,147.0,146,20.0,20.0,16.0,293,1.0,2.0,,,,,5.0,5.0,3.0,8.0,,,,,,3.0,,,9.0,15.0,,3.0,5.0,23.0,193.0,,,,,2.0,,,3.0,3.0,2.0,16.0,,,3.0,,,13.0,17.0,7.0,38.0,1.0,1.0,2.0,3.0,,5.0,2.0,7.0,2.0,1.0,1.0,,,6.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,,,,3.0,20.0,,0.1111111111111111,0.1111111111111111,,,,,0.6,,,0.5,,,0.5526315789473685,,0.3333333333333333,0.16666666666666666,,,14.970059880239521,,0.08823529411764706,0.018518518518518517,0.10526315789473684,0.05555555555555555,0.09433962264150944,0.027777777777777776,,0.0625,0.1,0.1111111111111111,0.06666666666666667,0.18181818181818182,,0.1111111111111111,0.5,0.5,,0.2777777777777778,1.0,1.0,0.4444444444444444,0.375,0.375,0.3333333333333333,,,,,0.16666666666666666,,,,,,,,,,,,0.2777777777777778,,0.45514444444444435,,0.37770000000000004,0.05555555555555555,0.06666666666666667,,0.13043478260869565,13.100000000000001,25.366666666666664,0.1360544217687075,,,,,,,,,4.0,,,6.0,5.0,,1.0,,,2.0,,,1.0,1.0,,,1.0,0.047619047619047616,,,,,,,,,,4.0,3.0,,,,,,,,,,,3.0,2.0,,,,True,,,,,,,,,,,,,,,,,,
2768,1610612747,Chris Duhon,Chris Duhon,2768,LAL,5535.0,92.0,-9,193.0,191,96.0,88.0,17.0,384,1.0,1.0,,,1.0,1.0,,,,1.0,,2.0,,2.0,2.0,8.0,1.0,3.0,1.0,2.0,2.0,10.0,1.0,9.0,194.0,,,,1.0,1.0,1.0,5.0,,5.0,,2.0,6.0,,8.0,2.0,,11.0,17.0,6.0,40.0,1.0,,3.0,5.0,,8.0,1.0,9.0,4.0,1.0,3.0,1.0,1.0,5.0,3.0,4.0,,3.0,2.0,,1.0,,,,5.0,96.0,1.0,,,1.0,0.2,0.2,0.2,0.5,,1.0,0.3333333333333333,,0.4166666666666667,0.34615384615384615,,0.4166666666666667,0.8333333333333334,,,8.571428571428571,,0.08064516129032258,,0.0967741935483871,0.029411764705882353,0.08602150537634409,0.010869565217391304,,0.038461538461538464,0.08333333333333333,,0.2,0.05,0.18181818181818182,0.08333333333333333,1.0,1.0,,,,,0.08333333333333333,,,,0.16666666666666666,,,,0.6666666666666666,0.25,0.25,1.0,,,0.16666666666666666,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.9166666666666666,0.25,0.5453208333333334,0.5523,0.5801416666666667,0.07692307692307693,0.3333333333333333,,0.5555555555555556,10.45,25.839999999999996,0.49740932642487046,,,1.0,,1.0,,,,6.0,1.0,,4.0,3.0,,1.0,,,1.0,,,,,,,0.8,,,,,1.0,,,,,,5.0,3.0,,,1.0,,,,,,,,2.0,,,,,True,,,,,,,,,,,,,,,,,,
201941,1610612747,Jordan Hill,Jordan Hill,201941,LAL,809.0,13.0,-21,31.0,30,24.0,15.0,4.0,61,1.0,2.0,,1.0,1.0,1.0,,,1.0,3.0,,,,,,,,,2.0,5.0,,,2.0,6.0,37.0,,1.0,2.0,2.0,4.0,,,2.0,6.0,2.0,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,2.0,4.0,2.0,2.0,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,6.0,24.0,,0.5,0.5,,,,,0.4,,0.5,0.4,,0.5,0.5,0.5,0.6,,,,20.0,0.5,0.2,0.07692307692307693,,0.2,0.1111111111111111,0.1111111111111111,,0.25,,0.5,,,,0.4,0.5,0.5,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,,0.25,1.0,,,,,0.4,,0.50724,0.6961,0.46002499999999996,,,0.3333333333333333,1.0,11.0,,0.7741935483870968,,,,,,2.0,,,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,1.0,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2581,1610612747,Steve Blake,Steve Blake,2581,LAL,1617.0,27.0,-12,54.0,57,28.0,26.0,5.0,111,,,,,,,,1.0,2.0,5.0,,,,,1.0,2.0,,1.0,2.0,6.0,1.0,2.0,2.0,9.0,63.0,,,,,1.0,,1.0,2.0,2.0,,4.0,3.0,,2.0,1.0,2.0,6.0,6.0,1.0,12.0,1.0,,,3.0,,3.0,1.0,4.0,1.0,,1.0,,1.0,3.0,2.0,3.0,1.0,4.0,2.0,,1.0,,,,2.0,28.0,1.0,,,1.0,0.5,,0.5,0.3333333333333333,,,0.4375,,,0.5,,0.3333333333333333,0.25,0.3333333333333333,1.0,20.33898305084746,,0.13043478260869565,,,0.09090909090909091,0.1111111111111111,0.045454545454545456,,,0.125,0.2,,,,,,,,0.125,,,0.625,0.4,0.5,,,,,,0.25,0.5,0.5,1.0,,,,,,,0.5,,0.25,0.5,0.4220142857142856,,0.3721,0.1111111111111111,0.14285714285714285,,0.2222222222222222,15.683333333333332,31.6,0.5185185185185185,,,,,,,,,,,,2.0,2.0,,,,,2.0,,,,,,,0.6666666666666666,,,,,,,,3.0,,,,5.0,,,,,,,,,,0.2,,,0.5,,,True,,,,,,,,,,,,,,,,,,
