EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls Drawn,PenaltyCorner3FGM,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,FTOffRebounds,OffFTReboundPct,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls
201150,1610612755,Spencer Hawes,Spencer Hawes,201150,PHI,45704.0,762,-18.0,1426,1452,231.0,249,162.0,2878,51.0,79.0,19.0,32.0,9.0,16.0,23.0,51.0,40.0,93.0,1.0,6.0,1.0,1.0,1.0,14.0,27.0,2.0,4.0,2.0,4.0,114.0,223.0,15.0,33.0,41.0,314.0,1521,22.0,46.0,3.0,5.0,10.0,63.0,15.0,34.0,2.0,5.0,3.0,39.0,166.0,62.0,45.0,32.0,27.0,14.0,21.0,67.0,7.0,74.0,3.0,4.0,27.0,9.0,31.0,155.0,11.0,40.0,33.0,114.0,7.0,154.0,51.0,205.0,5.0,12.0,7.0,5.0,25.0,3.0,14.0,22.0,1.0,11.0,5.0,47.0,3.0,7.0,52.0,2.0,76.0,4.0,8.0,6.0,47.0,6.0,2.0,1.0,51.0,7.0,27.0,2.0,38.0,26.0,1.0,11.0,38.0,23.0,1.0,1.0,1.0,3.0,39.0,231.0,4.0,2.0,0.7280701754385965,0.8469387755102041,1.0,0.45454545454545453,0.6,0.4,0.45454545454545453,0.5112107623318386,0.4782608695652174,0.4411764705882353,0.533203125,0.5196078431372549,0.46153846153846156,0.564748201438849,0.5526315789473685,0.47560975609756095,0.12890625,0.09417040358744394,0.1518987341772152,0.1568627450980392,0.010752688172043012,19.938650306748464,0.5319148936170213,0.14893617021276595,0.2235294117647059,0.07194244604316546,0.1853932584269663,0.08029197080291971,0.2136627906976744,0.0735930735930736,0.0872093023255814,0.1076923076923077,0.04330708661417323,0.08247422680412371,0.075,0.2111801242236025,0.27702702702702703,0.19402985074626866,0.19117647058823528,0.16666666666666666,0.047619047619047616,0.6052631578947368,0.30859375,0.6455696202531646,0.7611940298507462,0.5882352941176471,0.19921875,0.45098039215686275,0.5348837209302325,0.8260869565217391,0.36328125,0.43010752688172044,0.43478260869565216,0.85,0.0234375,0.16666666666666666,0.16666666666666666,1.0,0.10546875,0.5185185185185185,0.5185185185185185,1.0,0.6274509803921569,0.59375,0.10526315789473684,0.0196078431372549,1.0,1.0,0.0784313725490196,0.5,1.0,0.41025641025641024,0.5625,0.02564102564102564,0.10256410256410256,0.5,0.4375,0.5185185185185185,0.49258652343750003,0.5364534090909091,0.4978179487179487,0.09782608695652174,0.1111111111111111,0.20063694267515925,0.12420382165605096,9.685650224215244,25.124242424242425,0.16199158485273493,,,,,,,,,,,,,,,,True,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,39059.0,651,-16.0,1243,1259,194.0,199,138.0,2502,72.0,110.0,25.0,36.0,8.0,13.0,24.0,44.0,31.0,71.0,,1.0,,,,,1.0,,,,,127.0,225.0,,2.0,30.0,284.0,1326,30.0,46.0,,,4.0,64.0,14.0,24.0,,,12.0,40.0,178.0,76.0,,32.0,1.0,,11.0,23.0,7.0,30.0,4.0,3.0,14.0,4.0,5.0,67.0,7.0,44.0,26.0,66.0,8.0,100.0,51.0,151.0,4.0,40.0,20.0,20.0,14.0,5.0,5.0,11.0,1.0,9.0,1.0,25.0,2.0,3.0,26.0,1.0,55.0,,5.0,2.0,45.0,5.0,2.0,1.0,48.0,2.0,21.0,4.0,10.0,3.0,2.0,5.0,10.0,4.0,,,,1.0,40.0,193.0,2.0,4.0,0.7007874015748031,0.8018018018018018,,,,,,0.5644444444444444,0.6521739130434783,0.5833333333333334,0.5594713656387665,0.6521739130434783,0.5833333333333334,0.568,0.64,0.625,0.00881057268722467,0.04888888888888889,0.08181818181818182,0.045454545454545456,,19.44837340876945,0.56,0.26666666666666666,0.1542056074766355,0.09053497942386832,0.15476190476190477,0.0707070707070707,0.15436241610738255,0.08717948717948718,0.12162162162162163,0.0967741935483871,0.06542056074766354,0.043478260869565216,0.13333333333333333,0.096,0.12781954887218044,0.21764705882352942,0.14615384615384616,0.18421052631578946,0.0449438202247191,0.4,0.4845814977973568,0.6545454545454545,0.7128712871287128,0.5972222222222222,0.19383259911894274,0.5454545454545454,0.5714285714285714,0.625,0.31277533039647576,0.43661971830985913,0.43661971830985913,1.0,0.004405286343612335,,,,0.004405286343612335,,,,0.782608695652174,0.6944444444444444,0.24,,,,,,,0.5416666666666666,0.6153846153846154,,,,0.4933920704845815,,0.5237174008810573,0.56486,0.5241416666666667,0.08536585365853659,0.0860655737704918,0.22535211267605634,0.14084507042253522,7.614222222222222,23.7,0.15607401448109412,6.0,,,,,,,,,,,,,,,True,,,,,
201156,1610612755,Nick Young,Nick Young,201156,PHI,10637.0,177,-7.0,332,348,112.0,122,45.0,680,6.0,7.0,2.0,2.0,4.0,4.0,3.0,6.0,14.0,30.0,3.0,7.0,,1.0,2.0,8.0,20.0,1.0,2.0,2.0,5.0,23.0,43.0,11.0,27.0,19.0,98.0,356,4.0,7.0,1.0,3.0,1.0,12.0,10.0,17.0,3.0,7.0,3.0,32.0,28.0,18.0,27.0,4.0,20.0,8.0,1.0,9.0,3.0,12.0,2.0,1.0,6.0,,3.0,27.0,2.0,7.0,3.0,7.0,,10.0,9.0,19.0,2.0,2.0,2.0,,2.0,,1.0,1.0,,1.0,1.0,3.0,,,4.0,,7.0,,,,21.0,,2.0,,25.0,1.0,11.0,,,,,,,,,,,,32.0,111.0,,,0.6086956521739131,0.6666666666666666,0.8181818181818182,0.4074074074074074,0.3333333333333333,0.42857142857142855,0.4074074074074074,0.5348837209302325,0.5714285714285714,0.5882352941176471,0.5642857142857143,0.55,0.6041666666666666,0.6049382716049383,0.5454545454545454,0.6153846153846154,0.38571428571428573,0.023255813953488372,,,0.03333333333333333,21.761658031088082,0.6666666666666666,,0.06306306306306306,0.056910569105691054,0.07142857142857142,0.05128205128205128,0.06535947712418301,0.05555555555555555,0.05128205128205128,0.125,0.03333333333333333,0.06896551724137931,,0.06976744186046512,0.038461538461538464,0.07142857142857142,0.06666666666666667,0.08333333333333333,0.058823529411764705,,0.1,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.08571428571428572,0.5,0.5,1.0,0.42857142857142855,0.4666666666666667,0.4827586206896552,0.5,0.1,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.4,0.4,0.875,0.2,1.0,0.5,0.1,,,0.2,0.5,1.0,0.16666666666666666,1.0,0.08333333333333333,0.20833333333333334,0.4,0.4857142857142857,0.4,0.48826214285714276,0.4885722222222222,0.47925833333333334,0.16049382716049382,0.20754716981132076,0.12244897959183673,0.32653061224489793,14.274418604651162,24.93703703703704,0.3373493975903614,,1.0,6.0,1.0,2.0,0.5,0.07142857142857142,,,,,,,,,True,,,,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,45588.0,760,-62.0,1443,1459,288.0,268,171.0,2902,52.0,101.0,4.0,9.0,15.0,25.0,20.0,59.0,30.0,103.0,3.0,6.0,2.0,4.0,,24.0,60.0,2.0,9.0,3.0,10.0,102.0,263.0,27.0,66.0,48.0,333.0,1555,6.0,16.0,4.0,13.0,1.0,25.0,32.0,69.0,3.0,10.0,24.0,97.0,54.0,150.0,33.0,10.0,59.0,24.0,19.0,99.0,31.0,130.0,20.0,11.0,37.0,22.0,40.0,291.0,7.0,19.0,19.0,36.0,,55.0,26.0,81.0,8.0,37.0,14.0,23.0,41.0,11.0,30.0,29.0,3.0,11.0,5.0,70.0,7.0,15.0,15.0,2.0,46.0,3.0,2.0,2.0,71.0,1.0,4.0,1.0,66.0,4.0,22.0,11.0,9.0,3.0,1.0,5.0,9.0,4.0,,,,,95.0,286.0,3.0,9.0,0.2647058823529412,0.27835051546391754,0.4074074074074074,0.4090909090909091,0.3076923076923077,0.3,0.4153846153846154,0.38783269961977185,0.375,0.463768115942029,0.4331306990881459,0.41379310344827586,0.4620253164556962,0.46089385474860334,0.41379310344827586,0.5052083333333334,0.2006079027355623,0.07224334600760456,0.09900990099009901,0.06779661016949153,0.04854368932038835,25.89231699939504,0.5857142857142857,,0.07547169811320754,0.0341726618705036,0.10160427807486631,0.04929577464788732,0.08283132530120482,0.03724928366762178,0.03680981595092025,0.0425531914893617,0.027777777777777776,0.030303030303030304,0.09302325581395349,0.0641025641025641,0.07352941176470588,0.08648648648648649,0.11805555555555555,0.046511627906976744,0.045714285714285714,0.4444444444444444,0.3069908814589666,0.5148514851485149,0.5714285714285714,0.28846153846153844,0.17933130699088146,0.3389830508474576,0.36363636363636365,0.15,0.3130699088145897,0.2912621359223301,0.30612244897959184,0.3,0.0182370820668693,0.5,0.5,0.3333333333333333,0.182370820668693,0.4,0.4,0.4166666666666667,0.3103448275862069,0.4444444444444444,,0.13793103448275862,0.5,,0.3103448275862069,0.2222222222222222,0.5,0.31645569620253167,0.6,,0.12658227848101267,0.3,0.5075987841945289,0.4067796610169492,0.5006562883435584,0.5327083333333335,0.4792839743589744,0.06340057636887608,0.07829181494661921,0.07507507507507508,0.2912912912912913,9.384030418250948,26.13939393939394,0.1995841995841996,1.0,,48.0,,,,,1.0,3.0,4.0,,,,,,True,,,,,
2863,1610612755,Damien Wilkins,Damien Wilkins,2863,PHI,65707.0,1095,-137.0,2055,2106,452.0,476,254.0,4161,56.0,96.0,8.0,13.0,8.0,15.0,32.0,73.0,40.0,96.0,11.0,25.0,,2.0,7.0,6.0,26.0,,1.0,1.0,4.0,128.0,265.0,17.0,51.0,81.0,388.0,2270,12.0,27.0,,3.0,5.0,29.0,19.0,45.0,5.0,11.0,15.0,68.0,158.0,98.0,51.0,10.0,25.0,6.0,17.0,64.0,27.0,91.0,21.0,6.0,24.0,17.0,23.0,209.0,7.0,25.0,17.0,44.0,12.0,73.0,32.0,105.0,7.0,37.0,25.0,12.0,19.0,4.0,13.0,30.0,7.0,6.0,5.0,49.0,5.0,5.0,30.0,,98.0,3.0,6.0,7.0,94.0,2.0,5.0,2.0,109.0,11.0,54.0,6.0,15.0,6.0,4.0,5.0,18.0,9.0,,,,,68.0,450.0,11.0,5.0,0.6171875,0.6422764227642277,1.0,0.3333333333333333,,0.45454545454545453,0.34,0.4830188679245283,0.4444444444444444,0.4222222222222222,0.48575949367088606,0.4,0.4732142857142857,0.5315068493150685,0.4264705882352941,0.5074626865671642,0.16139240506329114,0.06415094339622641,0.09375,0.0958904109589041,0.010416666666666666,17.52010156580618,0.3877551020408163,0.17391304347826086,0.06489675516224189,0.031407035175879394,0.06296296296296296,0.0330188679245283,0.06434599156118144,0.031746031746031744,0.05701754385964912,0.030456852791878174,0.016172506738544475,0.03289473684210526,0.03333333333333333,0.045662100456621,0.057291666666666664,0.08614232209737828,0.06965174129353234,0.043478260869565216,0.046357615894039736,0.5,0.3037974683544304,0.5833333333333334,0.6436781609195402,0.5892857142857143,0.2310126582278481,0.4383561643835616,0.48484848484848486,0.53125,0.3037974683544304,0.4166666666666667,0.42105263157894735,0.725,0.07911392405063292,0.44,0.44,1.0,0.08227848101265822,0.23076923076923078,0.23076923076923078,1.0,0.43333333333333335,0.6153846153846154,0.125,0.06666666666666667,,,0.03333333333333333,,,0.26785714285714285,0.5333333333333333,0.125,0.07142857142857142,0.25,0.4651898734177215,0.24,0.5043301587301585,0.4985055555555556,0.48572232142857136,0.15041782729805014,0.17532467532467533,0.07474226804123711,0.17525773195876287,9.513962264150939,24.886274509803922,0.21995133819951337,1.0,4.0,,,,0.5714285714285714,,1.0,1.0,,3.0,1.0,2.0,,,True,,,,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,42044.0,701,-111.0,1336,1362,249.0,267,151.0,2698,22.0,53.0,,6.0,4.0,15.0,32.0,70.0,40.0,103.0,5.0,15.0,,2.0,4.0,9.0,29.0,1.0,2.0,,4.0,94.0,226.0,14.0,44.0,55.0,285.0,1490,4.0,19.0,1.0,4.0,5.0,16.0,12.0,42.0,,8.0,29.0,53.0,76.0,112.0,39.0,,28.0,9.0,26.0,64.0,17.0,81.0,13.0,4.0,27.0,19.0,18.0,179.0,1.0,12.0,30.0,72.0,10.0,112.0,13.0,125.0,1.0,18.0,9.0,9.0,22.0,8.0,11.0,20.0,2.0,11.0,4.0,42.0,2.0,7.0,21.0,,44.0,2.0,1.0,4.0,65.0,1.0,3.0,,79.0,3.0,26.0,14.0,2.0,1.0,1.0,,2.0,2.0,,,,,52.0,247.0,1.0,13.0,0.40425531914893614,0.40425531914893614,0.9285714285714286,0.3181818181818182,0.25,,0.32558139534883723,0.415929203539823,0.21052631578947367,0.2857142857142857,0.42592592592592593,0.2391304347826087,0.24,0.4609120521172638,0.2962962962962963,0.3732394366197183,0.16296296296296298,0.11504424778761062,0.24528301886792453,0.08571428571428572,0.06796116504854369,22.885245901639344,0.5238095238095238,0.23255813953488372,0.15550755939524838,0.022641509433962263,0.17142857142857143,0.008620689655172414,0.15987460815047022,0.020123839009287926,0.01935483870967742,0.007462686567164179,0.03319502074688797,0.012195121951219513,,0.12080536912751678,0.16666666666666666,0.17582417582417584,0.183206106870229,0.13636363636363635,0.007518796992481203,1.0,0.1962962962962963,0.41509433962264153,0.55,0.5,0.25925925925925924,0.45714285714285713,0.5,0.28125,0.3814814814814815,0.3883495145631068,0.4166666666666667,0.45,0.05555555555555555,0.3333333333333333,0.3333333333333333,1.0,0.10740740740740741,0.3103448275862069,0.3103448275862069,0.8888888888888888,0.2608695652173913,,,0.08695652173913043,,,0.08695652173913043,0.5,1.0,0.3,0.26666666666666666,0.08,0.08,,0.3592592592592593,0.32142857142857145,0.45978078358208946,0.46083809523809516,0.4526102040816326,0.08873720136518772,0.10441767068273092,0.056140350877192984,0.18596491228070175,11.385840707964602,25.20681818181818,0.18637724550898205,,,3.0,,,,,1.0,,2.0,,,,,,True,,,,,
2748,1610612755,Dorell Wright,Dorell Wright,2748,PHI,26045.0,434,-97.0,803,829,235.0,277,112.0,1632,13.0,24.0,6.0,10.0,4.0,6.0,2.0,7.0,6.0,29.0,10.0,28.0,1.0,1.0,10.0,26.0,66.0,3.0,6.0,11.0,24.0,21.0,60.0,36.0,94.0,31.0,181.0,924,6.0,12.0,4.0,7.0,2.0,26.0,5.0,15.0,16.0,34.0,13.0,71.0,26.0,16.0,96.0,8.0,63.0,26.0,4.0,28.0,9.0,37.0,8.0,1.0,12.0,3.0,13.0,83.0,1.0,8.0,22.0,29.0,13.0,64.0,10.0,74.0,3.0,15.0,9.0,6.0,8.0,,6.0,3.0,,2.0,1.0,11.0,,3.0,18.0,,27.0,,,1.0,25.0,,1.0,1.0,36.0,,10.0,3.0,7.0,5.0,2.0,,9.0,5.0,,,1.0,,71.0,233.0,2.0,2.0,0.6190476190476191,0.7647058823529411,0.8888888888888888,0.3829787234042553,0.5714285714285714,0.47058823529411764,0.3956043956043956,0.35,0.5,0.3333333333333333,0.487012987012987,0.631578947368421,0.5918367346938775,0.5294117647058824,0.65,0.6339285714285714,0.6103896103896104,0.06666666666666667,0.08333333333333333,0.14285714285714285,0.034482758620689655,19.379014989293363,0.7272727272727273,0.4482758620689655,0.1228813559322034,0.02711864406779661,0.1896551724137931,0.009009009009009009,0.14488636363636365,0.022167487684729065,0.0641025641025641,0.027777777777777776,0.006896551724137931,,0.03125,0.07407407407407407,0.1111111111111111,0.17391304347826086,0.17857142857142858,0.21875,0.03409090909090909,0.5555555555555556,0.15584415584415584,0.5416666666666666,0.5909090909090909,0.46153846153846156,0.045454545454545456,0.2857142857142857,0.3333333333333333,1.0,0.18831168831168832,0.20689655172413793,0.21428571428571427,0.8333333333333334,0.18181818181818182,0.35714285714285715,0.35714285714285715,1.0,0.42857142857142855,0.3939393939393939,0.3939393939393939,0.8461538461538461,0.5263157894736842,0.6,0.3333333333333333,0.05263157894736842,1.0,1.0,0.3157894736842105,0.5,0.6666666666666666,0.12244897959183673,0.6666666666666666,0.20408163265306123,0.4897959183673469,0.4583333333333333,0.7662337662337663,0.4126984126984127,0.5229331125827814,0.5440178571428571,0.5307795918367346,0.07784431137724551,0.14285714285714285,0.143646408839779,0.39226519337016574,10.514999999999999,25.81914893617022,0.29265255292652553,1.0,5.0,12.0,,3.0,0.5,0.030927835051546393,3.0,,1.0,2.0,,2.0,1.0,0.034482758620689655,True,,,,,
2767,1610612755,Royal Ivey,Royal Ivey,2767,PHI,12417.0,207,-56.0,377,405,113.0,110,41.0,782,2.0,7.0,1.0,1.0,,2.0,,3.0,4.0,9.0,4.0,9.0,,,2.0,10.0,21.0,2.0,3.0,1.0,5.0,6.0,19.0,14.0,30.0,4.0,58.0,451,1.0,2.0,2.0,3.0,2.0,10.0,,3.0,1.0,7.0,4.0,7.0,2.0,10.0,42.0,2.0,21.0,10.0,2.0,10.0,2.0,12.0,2.0,,4.0,2.0,4.0,26.0,1.0,2.0,6.0,8.0,1.0,15.0,3.0,18.0,,7.0,4.0,3.0,5.0,,2.0,2.0,,3.0,,7.0,,2.0,10.0,,31.0,1.0,2.0,,11.0,,7.0,,4.0,,,2.0,,,,,,,,,,,7.0,113.0,3.0,2.0,0.16666666666666666,0.2,1.0,0.4666666666666667,0.6666666666666666,0.14285714285714285,0.4666666666666667,0.3157894736842105,0.5,,0.5510204081632653,0.8,0.15,0.5686274509803921,0.8333333333333334,0.2916666666666667,0.6122448979591837,0.10526315789473684,0.2857142857142857,,,13.615023474178404,0.7142857142857143,0.06666666666666667,0.06722689075630252,0.015384615384615385,0.15,0.023255813953488372,0.0880503144654088,0.017341040462427744,0.025,,0.017857142857142856,0.03225806451612903,,0.05,0.03571428571428571,0.09803921568627451,0.11538461538461539,0.21428571428571427,,,0.14285714285714285,0.2857142857142857,0.4,0.5,0.061224489795918366,,,,0.1836734693877551,0.4444444444444444,0.4444444444444444,,0.1836734693877551,0.4444444444444444,0.4444444444444444,1.0,0.42857142857142855,0.47619047619047616,0.47619047619047616,1.0,0.2,1.0,,,,,0.6,0.6666666666666666,1.0,0.2,,0.2,0.5,0.2,0.7551020408163265,0.47619047619047616,0.5097540816326531,0.53535,0.511955,,,0.1724137931034483,0.1206896551724138,11.26842105263158,24.64333333333333,0.29973474801061006,1.0,,,,,,,,,,,,,,,True,,,,,
202724,1610612755,Charles Jenkins,Charles Jenkins,202724,PHI,2185.0,36,-1.0,70,68,18.0,22,8.0,138,,2.0,,,,,,2.0,1.0,3.0,,,,,,,,,,,,1.0,7.0,,,,2.0,69,,,,,,,,1.0,,,,,2.0,,,,,,3.0,3.0,2.0,5.0,1.0,1.0,2.0,,1.0,12.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,18.0,,,1.0,1.0,,,,,,0.14285714285714285,,,0.14285714285714285,,,0.14285714285714285,,,,0.42857142857142855,0.5,1.0,,8.641975308641975,,,0.047619047619047616,,0.1111111111111111,,0.06666666666666667,,,,,,,,0.2,,,0.3333333333333333,,,0.2857142857142857,,,,0.2857142857142857,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,0.44400000000000006,,0.2768,,,,,11.299999999999999,,0.2571428571428571,,,,,,,,,,,,,,,,True,,,,,
202951,1610612755,Jeremy Pargo,Jeremy Pargo,202951,PHI,3001.0,50,-15.0,91,99,35.0,28,12.0,190,2.0,6.0,,,1.0,2.0,2.0,2.0,2.0,3.0,,,,,,3.0,5.0,,,1.0,2.0,6.0,11.0,3.0,5.0,4.0,25.0,113,1.0,1.0,,,,2.0,2.0,4.0,1.0,2.0,4.0,11.0,6.0,6.0,9.0,,5.0,3.0,2.0,5.0,3.0,8.0,2.0,1.0,1.0,1.0,3.0,19.0,,,,3.0,,3.0,,3.0,,,,,2.0,,2.0,2.0,,,1.0,4.0,1.0,,1.0,,1.0,,,,4.0,,,,5.0,1.0,3.0,,,,,,,,,,,,11.0,35.0,,,0.5,0.5,1.0,0.6,,0.5,0.6,0.5454545454545454,1.0,0.5,0.65625,1.0,0.5833333333333334,0.6944444444444444,1.0,0.6875,0.3125,0.18181818181818182,0.3333333333333333,,,21.359223300970875,0.5,,0.1,,,,0.07142857142857142,,,,,,,0.2222222222222222,,0.08333333333333333,,,,,0.375,0.3333333333333333,0.5,1.0,0.125,1.0,1.0,,0.1875,0.6666666666666666,0.6666666666666666,0.5,,,,,0.3125,0.6,0.6,1.0,,,,,,,,,,0.3333333333333333,0.5,,0.3333333333333333,0.5,0.6875,0.6,0.5360656249999999,,0.49751666666666666,0.16666666666666666,0.23076923076923078,0.08,0.44,7.9363636363636365,26.060000000000002,0.38461538461538464,,,,,,,,,,,,,,,,True,,,,,
