EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,FG2A,OpponentPoints,SecondChanceFG2A,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,AtRimFGM,PenaltyAtRimFGA,PtsUnassisted2s,OffTwoPtRebounds,OffRebounds,SelfOReb,Loose Ball Fouls,BlockingFoulsDrawn,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimFGM,LongMidRangeFGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3A,FTDefRebounds,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,PenaltyFg2Pct,PenaltyEfgPct,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,Corner3Assists,OffAtRimReboundPct,LongMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3FGA,Steals,BadPassSteals,LostBallSteals,Blocked2s,BlockedAtRim,Blocks,PenaltyCorner3Frequency,Corner3FGM,NonShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,RecoveredBlocks,BlocksRecoveredPct,on,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveMakes,HeaveAttempts,StepOutOfBoundsTurnovers,Travels,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedCorner3
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,341.0,6.0,-5.0,13.0,11.0,12.0,4.0,2.0,24.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,11.0,6.25,0.16666666666666666,0.5,0.25,0.5,1.0,1.0,1.0,1.0,0.709,0.709,1.1,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101127,1610612744,Jarrett Jack,Jarrett Jack,101127,GSW,1142.0,19.0,7.0,40.0,39.0,15.0,24.0,3.0,79.0,,,5.0,36.0,,,,,,15.0,25.58139534883721,,,,,,,,0.16666666666666666,0.4125083333333334,,14.819999999999999,0.375,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,3.0,11.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.4166666666666667,0.5,0.16666666666666666,0.16666666666666666,0.2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.5,1.0,0.5,0.16666666666666666,1.0,1.0,1.0,1.0,0.35645,0.25,0.2857142857142857,0.125,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101135,1610612744,David Lee,David Lee,101135,GSW,918.0,15.0,2.0,32.0,29.0,15.0,9.0,3.0,61.0,5.0,1.0,7.0,29.0,1.0,1.0,2.0,3.0,4.0,14.0,22.857142857142858,0.2,0.25,0.21428571428571427,,0.5,0.7142857142857143,1.0,0.7142857142857143,0.5202857142857142,0.5001,2.7714285714285714,0.46875,,2.0,,,,2.0,,,2.0,6.0,2.0,,,2.0,,,,2.0,2.0,,2.0,,2.0,,4.0,,,,,,,,2.0,2.0,2.0,1.0,,,0.5,0.5,,,,0.2857142857142857,0.2857142857142857,0.375,,,0.2857142857142857,,,0.2857142857142857,,,,,,,,,,0.4912,0.125,0.125,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.1,0.07142857142857142,0.3333333333333333,0.25,1.0,0.3333333333333333,0.4,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,1521.0,25.0,6.0,53.0,50.0,21.0,24.0,5.0,103.0,5.0,,7.0,46.0,,,,1.0,1.0,20.0,20.33898305084746,,,,,,0.5555555555555556,,0.7777777777777778,0.4760833333333333,,6.0,0.39622641509433965,1.0,1.0,1.0,,2.0,6.0,,2.0,2.0,14.0,3.0,,6.0,2.0,,2.0,,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,,,2.0,1.0,3.0,1.0,5.0,3.0,3.0,1.0,6.0,,0.16666666666666666,0.16666666666666666,,,,0.8571428571428571,0.6666666666666666,0.7222222222222222,0.6,0.2222222222222222,0.14285714285714285,,0.3333333333333333,0.1111111111111111,1.0,1.0,,0.1111111111111111,0.2222222222222222,,,,,0.46049000000000007,0.1111111111111111,0.14285714285714285,0.42857142857142855,29.45,4.0,2.0,10.0,,,,,,0.2,,,,,,,,0.8,1.0,0.25,0.4,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.6,1.0,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,665.0,11.0,-6.0,22.0,22.0,6.0,16.0,4.0,44.0,,,1.0,25.0,,,1.0,1.0,2.0,6.0,14.814814814814813,0.1111111111111111,,0.08333333333333333,0.25,,,,0.6666666666666666,0.52135,0.53145,17.1,0.2727272727272727,,,1.0,1.0,1.0,1.0,1.0,2.0,,5.0,,,,2.0,3.0,1.0,1.0,,1.0,1.0,2.0,,1.0,,5.0,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.8333333333333334,,0.6666666666666666,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,23.65,,,,1.0,1.0,,,,,,0.1,0.08333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,0.2,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612744,Richard Jefferson,Richard Jefferson,2210,GSW,751.0,13.0,9.0,29.0,27.0,13.0,10.0,1.0,56.0,1.0,,1.0,20.0,,,,,,12.0,10.0,,,,,,0.5,,1.0,0.67135,,0.9,0.4482758620689655,,,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,0.67135,0.3333333333333333,0.5,,23.0,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,0.5,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,496.0,8.0,,17.0,16.0,10.0,2.0,2.0,33.0,,,3.0,13.0,1.0,,2.0,2.0,2.0,9.0,30.0,0.2222222222222222,,0.16666666666666666,0.6666666666666666,,,,0.4,0.48479,0.4072,17.366666666666667,0.5882352941176471,,1.0,2.0,,1.0,,1.0,2.0,,3.0,1.0,,,,3.0,1.0,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,1.0,2.0,,,,,,1.0,0.5,0.5,,0.3,0.25,,0.4,,,,0.2,,,,0.4,0.2,,,,,0.4149,,,,24.549999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.2,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201171,1610612744,Carl Landry,Carl Landry,201171,GSW,930.0,16.0,11.0,31.0,29.0,8.0,13.0,2.0,60.0,3.0,1.0,7.0,24.0,1.0,,1.0,1.0,4.0,8.0,29.41176470588235,0.08333333333333333,,0.058823529411764705,0.125,,0.42857142857142855,1.0,0.42857142857142855,0.43325714285714284,0.4143,9.62857142857143,0.25806451612903225,,1.0,3.0,,,5.0,,,1.0,11.0,3.0,1.0,7.0,10.0,,,,1.0,1.0,,1.0,,,,2.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,2.0,,7.0,,1.0,1.0,,,,0.7142857142857143,0.7142857142857143,0.6875,0.875,,0.14285714285714285,,0.5,0.14285714285714285,,,,0.42857142857142855,,,,,,0.3954,,,0.6363636363636364,,2.0,1.0,,3.0,3.0,,,,0.3333333333333333,,0.2727272727272727,0.25,0.3333333333333333,,,,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,3.0,,3.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,0.2,1.0,,,,1.0,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203105,1610612744,Festus Ezeli,Festus Ezeli,203105,GSW,766.0,13.0,9.0,25.0,24.0,5.0,15.0,3.0,49.0,2.0,,2.0,22.0,,2.0,4.0,6.0,7.0,5.0,10.714285714285714,0.5,1.0,0.6,0.6,1.0,1.0,,1.0,0.45299999999999996,,2.8499999999999996,0.2,,,,,,1.0,,,1.0,3.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,,,1.0,1.0,,,,0.5,0.5,0.5,,,0.5,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,1.0,,,1.0,1.0,,,1.0,0.5,,0.2,0.14285714285714285,,0.3333333333333333,,,0.5,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,0.25,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,75.0,1.0,-3.0,3.0,3.0,,3.0,,6.0,,,,3.0,,,1.0,1.0,1.0,,,0.5,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
