EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,OffTwoPtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,HeaveAttempts,FTDefRebounds,Offensive Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,DefFTReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceFtPoints,Fg3aBlocked,SelfOReb,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffThreePtRebounds,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,DefensiveGoaltends,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,3pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,3SecondViolations,on,Charge Fouls Drawn,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Clear Path Fouls,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3
101124,1610612766,Hakim Warrick,Hakim Warrick,101124,CHA,3241.0,54,22,106,107,43.0,26.0,10,213,1.0,7.0,1.0,4.0,2.0,4.0,4.0,10.0,7.0,21.0,10.0,24.0,103,2.0,7.0,4.0,4.0,8.0,6.0,4.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,11.0,1.0,3.0,2.0,5.0,1.0,6.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,9.0,1.0,16.0,7.0,1.0,1.0,1.0,1.0,1.0,4.0,43.0,1.0,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.41379310344827586,0.2222222222222222,0.19047619047619047,0.42857142857142855,0.25,26.666666666666668,0.1111111111111111,0.05263157894736842,0.16666666666666666,0.08928571428571429,0.07142857142857142,0.07692307692307693,0.42857142857142855,1.0,0.3333333333333333,0.14285714285714285,0.25,1.0,0.19047619047619047,0.5,0.6666666666666666,0.47619047619047616,0.4,0.4,0.75,0.5,0.5714285714285714,0.3333333333333333,0.45707619047619047,0.41164999999999996,0.4577857142857142,0.25,0.25,0.16666666666666666,10.804761904761904,0.4056603773584906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201196,1610612766,Ramon Sessions,Ramon Sessions,201196,CHA,7829.0,130,-30,251,251,89.0,86.0,22,502,13.0,26.0,1.0,7.0,5.0,11.0,3.0,6.0,21.0,43.0,21.0,66.0,281,3.0,10.0,13.0,26.0,20.0,22.0,6.0,12.0,5.0,17.0,3.0,4.0,2.0,6.0,39.0,,2.0,5.0,7.0,2.0,9.0,4.0,4.0,,9.0,2.0,,12.0,5.0,3.0,,10.0,,,18.0,1.0,25.0,11.0,3.0,1.0,,1.0,,26.0,89.0,2.0,0.47619047619047616,0.5,0.4883720930232558,0.45918367346938777,0.55,0.7222222222222222,0.13953488372093023,0.15384615384615385,0.18181818181818182,25.72463768115942,,0.0625,0.041666666666666664,0.0546875,0.05405405405405406,0.045454545454545456,,,0.5306122448979592,0.5,0.5909090909090909,0.5384615384615384,0.22448979591836735,0.45454545454545453,0.5555555555555556,0.12244897959183673,0.5,0.5,0.6666666666666666,0.25,0.6363636363636364,0.6530612244897959,0.5409469387755104,0.504475,0.5530181818181817,0.19298245614035087,0.21568627450980393,0.3939393939393939,5.34186046511628,0.3545816733067729,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,4.0,5.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.6666666666666666,0.5,0.5,0.5909090909090909,0.5,0.12244897959183673,0.25,0.023255813953488372,0.018518518518518517,0.02702702702702703,0.03125,0.09523809523809523,0.06666666666666667,0.2,0.02040816326530612,0.10204081632653061,0.2,0.2,1.0,1.0,0.25,0.42857142857142855,0.09090909090909091,1.0,0.2,0.06060606060606061,25.516666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201945,1610612766,Gerald Henderson,Gerald Henderson,201945,CHA,3886.0,65,-4,123,126,51.0,52.0,8,249,5.0,9.0,2.0,3.0,2.0,3.0,7.0,8.0,14.0,20.0,10.0,44.0,144,3.0,4.0,3.0,12.0,18.0,10.0,2.0,4.0,3.0,7.0,2.0,1.0,1.0,2.0,17.0,,2.0,5.0,10.0,,10.0,2.0,2.0,,3.0,2.0,,6.0,3.0,4.0,,7.0,,,13.0,,13.0,6.0,1.0,2.0,,2.0,1.0,12.0,51.0,1.0,0.6428571428571429,0.6428571428571429,0.7,0.68,0.7096774193548387,0.75,0.1,0.1111111111111111,0.3333333333333333,28.030303030303028,,0.09259259259259259,0.09523809523809523,0.09333333333333334,0.1,0.07142857142857142,0.2222222222222222,0.5,0.36,0.5555555555555556,0.625,0.8,0.12,0.6666666666666666,1.0,0.32,0.875,0.875,0.7142857142857143,0.6666666666666666,0.5,0.56,0.5064760869565217,0.5503333333333332,0.5654600000000001,0.2,0.24,0.2727272727272727,9.34,0.4146341463414634,1.0,3.0,,2.0,5.0,,1.0,2.0,2.0,5.0,2.0,,4.0,3.0,1.0,2.0,6.0,,3.0,2.0,1.0,,3.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,0.4,0.5,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6666666666666666,0.2,0.5,,,,,0.1,,,,0.2,0.4,0.4,1.0,0.5,,1.0,0.3333333333333333,0.5,0.6666666666666666,0.09090909090909091,37.2,2.0,3.0,1.0,1.0,1.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,6480.0,108,-20,203,200,55.0,56.0,23,403,6.0,12.0,2.0,3.0,3.0,8.0,9.0,22.0,18.0,42.0,19.0,70.0,230,5.0,10.0,5.0,19.0,6.0,30.0,2.0,12.0,3.0,15.0,3.0,6.0,1.0,5.0,33.0,,3.0,3.0,6.0,2.0,8.0,6.0,3.0,3.0,,,,3.0,1.0,,,2.0,,,17.0,,25.0,11.0,2.0,1.0,1.0,1.0,1.0,19.0,55.0,1.0,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.4722222222222222,0.546875,0.5277777777777778,0.047619047619047616,0.08333333333333333,,29.515418502202643,,0.04054054054054054,0.07894736842105263,0.05357142857142857,0.038461538461538464,,0.05555555555555555,1.0,0.2222222222222222,0.5,0.5454545454545454,0.3333333333333333,0.14814814814814814,0.375,0.375,0.4074074074074074,0.4090909090909091,0.42857142857142855,,0.3333333333333333,0.2,0.4444444444444444,0.47002222222222223,0.48305,0.4568333333333333,0.1935483870967742,0.22448979591836735,0.2714285714285714,11.045238095238094,0.270935960591133,1.0,2.0,1.0,4.0,11.0,1.0,2.0,5.0,5.0,12.0,3.0,1.0,8.0,4.0,2.0,5.0,15.0,,11.0,4.0,,2.0,3.0,,2.0,1.0,,,,4.0,,1.0,0.4166666666666667,0.4,0.4166666666666667,0.6,0.4,0.5,0.4666666666666667,0.5714285714285714,0.2222222222222222,1.0,0.02631578947368421,0.021052631578947368,0.034482758620689655,,0.08333333333333333,0.1,0.3333333333333333,0.018518518518518517,0.2037037037037037,0.36363636363636365,0.4,1.0,0.5,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.36363636363636365,0.11428571428571428,25.0,,,1.0,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.08333333333333333,0.045454545454545456,0.09090909090909091,0.05,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2205,1610612766,DeSagana Diop,DeSagana Diop,2205,CHA,13561.0,226,-26,431,432,147.0,121.0,46,863,,,,,2.0,7.0,6.0,19.0,8.0,26.0,,16.0,463,4.0,8.0,,6.0,16.0,,,12.0,1.0,13.0,1.0,6.0,,6.0,27.0,1.0,12.0,29.0,41.0,10.0,51.0,5.0,1.0,4.0,4.0,,,8.0,4.0,15.0,,19.0,1.0,,3.0,,1.0,,1.0,16.0,4.0,16.0,11.0,6.0,147.0,,1.0,1.0,0.3076923076923077,0.2962962962962963,0.2857142857142857,0.3333333333333333,,,,7.231404958677686,0.05555555555555555,0.1858974358974359,0.16216216216216217,0.1782608695652174,0.21311475409836064,0.2391304347826087,0.07142857142857142,0.6875,,,,,0.25925925925925924,0.2857142857142857,0.2857142857142857,0.7037037037037037,0.3157894736842105,0.3157894736842105,1.0,,,0.037037037037037035,0.40052307692307687,0.40037500000000004,0.38512500000000005,,,0.375,15.16923076923077,0.34106728538283065,,,,,1.0,,,1.0,,1.0,1.0,,2.0,3.0,,1.0,,,,,,8.0,4.0,4.0,1.0,3.0,,,,,12.0,,,,,0.25,0.375,0.25,0.3333333333333333,0.25,0.037037037037037035,0.5,0.05263157894736842,0.04477611940298507,0.03333333333333333,0.09090909090909091,0.10204081632653061,0.21739130434782608,1.0,,0.037037037037037035,,,,,,,0.1111111111111111,,,0.125,62.4,1.0,,,,,,,,,,,1.0,,,,,0.02702702702702703,,,,,,1.0,1.0,0.02040816326530612,0.022727272727272728,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203106,1610612766,Jeffery Taylor,Jeffery Taylor,203106,CHA,5925.0,99,-9,185,192,59.0,63.0,23,377,4.0,10.0,4.0,,,1.0,1.0,5.0,5.0,16.0,8.0,21.0,188,4.0,3.0,4.0,7.0,6.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,,3.0,3.0,6.0,5.0,11.0,4.0,3.0,1.0,2.0,1.0,,2.0,,5.0,,9.0,,,4.0,1.0,9.0,4.0,,1.0,,1.0,,7.0,59.0,,0.6,0.75,0.3125,0.2826086956521739,0.3888888888888889,0.35,0.0625,0.1,,13.615023474178404,,0.04477611940298507,0.09090909090909091,0.06,,0.05,,,0.43478260869565216,0.4,0.4444444444444444,0.5,0.043478260869565216,,,0.21739130434782608,0.2,0.2,1.0,0.8,,0.7391304347826086,0.5329913043478262,0.5435699999999999,0.45179375,0.14814814814814814,0.2,0.3333333333333333,7.468750000000001,0.31891891891891894,2.0,,,1.0,7.0,1.0,1.0,5.0,1.0,7.0,2.0,1.0,6.0,,1.0,5.0,3.0,2.0,7.0,1.0,,5.0,,,,,,1.0,1.0,,1.0,1.0,0.14285714285714285,0.2,0.14285714285714285,0.5,,0.4,0.1875,0.5,0.30434782608695654,,0.07042253521126761,0.05319148936170213,0.1,0.06666666666666667,0.08333333333333333,0.13043478260869565,,,0.30434782608695654,0.14285714285714285,0.14285714285714285,1.0,0.5,0.2,,0.625,0.2,0.14285714285714285,0.2857142857142857,25.71428571428572,,,,,,,,,2.0,,1.0,,,,,,,0.06666666666666667,,,,,,1.0,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2732,1610612766,Ben Gordon,Ben Gordon,2732,CHA,5488.0,91,-27,178,175,64.0,39.0,15,353,8.0,15.0,,7.0,4.0,8.0,6.0,12.0,18.0,35.0,12.0,63.0,196,3.0,11.0,6.0,22.0,14.0,22.0,3.0,7.0,2.0,9.0,2.0,5.0,,2.0,20.0,,2.0,1.0,3.0,1.0,4.0,2.0,2.0,,2.0,1.0,,5.0,,3.0,,9.0,1.0,1.0,15.0,,14.0,6.0,1.0,,,,,22.0,64.0,1.0,0.3888888888888889,0.4117647058823529,0.5142857142857142,0.51,0.5636363636363636,0.6111111111111112,0.08571428571428572,0.2,,30.456852791878173,,0.015873015873015872,0.08333333333333333,0.034482758620689655,0.04,,0.16666666666666666,,0.3,0.5333333333333333,0.6666666666666666,0.375,0.16,0.5,0.5,0.24,0.5,0.5,0.5,,0.4375,0.6,0.5241560000000001,0.4394625,0.55683125,0.12962962962962962,0.15384615384615385,0.3492063492063492,9.102857142857141,0.3595505617977528,,4.0,3.0,3.0,12.0,,1.0,4.0,5.0,15.0,1.0,1.0,2.0,5.0,2.0,5.0,12.0,2.0,12.0,3.0,,1.0,3.0,,3.0,,,,,2.0,,0.8,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.25,0.5,0.25,0.3,0.6,0.015151515151515152,0.011764705882352941,,,,0.05555555555555555,0.25,0.06,0.24,0.25,0.25,0.6666666666666666,,,0.5714285714285714,0.25,0.25,0.25,0.031746031746031744,24.899999999999995,,,1.0,,,,,2.0,,,1.0,,1.0,,,,0.05263157894736842,0.041666666666666664,0.6666666666666666,0.6666666666666666,1.0,0.06666666666666667,,2.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,0.25,0.0625,1.0,,True,,,,,,,,,,,,,,,,
202130,1610612766,Reggie Williams,Reggie Williams,202130,CHA,4664.0,78,10,148,146,66.0,41.0,17,294,9.0,12.0,3.0,7.0,1.0,2.0,5.0,8.0,15.0,22.0,4.0,55.0,139,4.0,13.0,2.0,25.0,16.0,14.0,1.0,7.0,1.0,8.0,1.0,4.0,1.0,2.0,17.0,,5.0,3.0,8.0,2.0,10.0,4.0,4.0,,2.0,,,2.0,1.0,1.0,,3.0,,,4.0,,9.0,2.0,,,,,,25.0,66.0,,0.5333333333333333,0.5714285714285714,0.6818181818181818,0.5930232558139535,0.5869565217391305,0.46153846153846156,0.045454545454545456,0.08333333333333333,,28.571428571428573,,0.05357142857142857,0.2,0.09876543209876543,,,0.2222222222222222,,0.27906976744186046,0.75,0.8181818181818182,0.5555555555555556,0.046511627906976744,0.5,0.5,0.18604651162790697,0.625,0.625,0.6,0.6,0.28,0.7674418604651163,0.5212285714285715,0.54087,0.5253020833333332,0.06521739130434782,0.08333333333333333,0.45454545454545453,8.354545454545454,0.44594594594594594,1.0,4.0,4.0,4.0,17.0,1.0,2.0,10.0,7.0,21.0,2.0,1.0,6.0,7.0,3.0,12.0,21.0,2.0,17.0,4.0,,2.0,,2.0,,,,,,,,1.0,0.3333333333333333,0.25,0.3333333333333333,0.5,0.5384615384615384,0.4,0.46,0.4166666666666667,0.4883720930232558,,0.04081632653061224,0.02702702702702703,0.07142857142857142,0.047619047619047616,0.15789473684210525,0.1875,,0.09302325581395349,0.3953488372093023,0.23529411764705882,0.23529411764705882,1.0,0.3333333333333333,0.2,0.5714285714285714,0.4,0.2,0.23529411764705882,0.10909090909090909,25.73333333333333,,,,,,,,3.0,2.0,,,,1.0,,,,,,0.75,0.75,1.0,0.045454545454545456,,,,,,,1.0,2.0,,,2.0,,0.08,0.5,,True,,,,,,,,,,,,,,,,
203077,1610612766,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,203077,CHA,6293.0,105,-9,196,197,39.0,27.0,27,393,6.0,11.0,2.0,,,3.0,4.0,6.0,10.0,20.0,8.0,28.0,211,4.0,1.0,2.0,2.0,12.0,8.0,4.0,1.0,4.0,5.0,2.0,,,1.0,14.0,1.0,8.0,14.0,22.0,5.0,27.0,,,,4.0,1.0,,10.0,1.0,4.0,,7.0,,,7.0,,10.0,6.0,,3.0,2.0,3.0,2.0,2.0,39.0,,0.6,0.75,0.5,0.47619047619047616,0.5384615384615384,0.25,0.2,0.2727272727272727,0.3333333333333333,16.0,0.14285714285714285,0.18666666666666668,0.24242424242424243,0.2037037037037037,0.2,0.25,0.35714285714285715,0.6666666666666666,0.5238095238095238,0.5454545454545454,0.75,0.3333333333333333,0.14285714285714285,,,0.2857142857142857,0.6666666666666666,0.6666666666666666,1.0,0.4,,0.5714285714285714,0.5001809523809524,0.5544800000000001,0.49205,0.23076923076923078,0.24,0.07142857142857142,7.6949999999999985,0.1989795918367347,2.0,,,,1.0,1.0,,1.0,,1.0,3.0,1.0,7.0,,,1.0,,4.0,1.0,,2.0,4.0,6.0,,1.0,5.0,,,1.0,1.0,1.0,,,,,0.75,,0.6,,0.5833333333333334,0.047619047619047616,0.6,0.05405405405405406,0.04081632653061224,0.03125,0.125,0.09523809523809523,0.15789473684210525,,,0.047619047619047616,,,,1.0,0.2,,0.5,,,0.25,24.9,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,
202399,1610612766,Jeff Adrien,Jeff Adrien,202399,CHA,1764.0,29,-5,60,58,27.0,35.0,13,118,1.0,3.0,2.0,2.0,,3.0,,1.0,1.0,7.0,3.0,5.0,53,3.0,5.0,3.0,5.0,2.0,,2.0,,,,,,,,,,,6.0,6.0,5.0,11.0,,,,1.0,,,1.0,,3.0,,4.0,1.0,,5.0,,6.0,1.0,2.0,2.0,,2.0,,5.0,27.0,2.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.25,0.3125,0.2857142857142857,0.3333333333333333,0.3333333333333333,14.473684210526315,,0.2727272727272727,,0.1935483870967742,0.3,0.5,,,0.42857142857142855,0.3333333333333333,0.5,1.0,0.42857142857142855,,,0.14285714285714285,,,,0.6666666666666666,0.4,0.42857142857142855,0.49051428571428574,0.51715,0.49374,0.125,0.125,1.0,5.471428571428571,0.45,1.0,1.0,,,,,,,,,1.0,,4.0,1.0,,,,,,,,4.0,,,,,1.0,,,,2.0,,,,,0.3333333333333333,0.2,0.3333333333333333,0.2,0.4,,,0.12121212121212122,0.12195121951219512,0.058823529411764705,0.2222222222222222,0.125,,,,,,,,0.5,,0.5,,,,0.8,,,,,,,,1.0,,2.0,,2.0,3.0,,,,,0.14285714285714285,0.5,,,,,1.0,1.0,0.125,0.14285714285714285,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
