EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,LostBallTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,OffArc3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Corner3Assists,BlockingFouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,Charge Fouls,Arc3PctBlocked,on,HeaveAttempts,FTOffRebounds,BlockedArc3,Defensive 3 Seconds Violations,OffFTReboundPct,OffensiveGoaltends,Clear Path Fouls
101130,1610612737,Johan Petro,Johan Petro,101130,ATL,5641.0,94,-46.0,186,185,96.0,65.0,22.0,371,5.0,8.0,2.0,2.0,3.0,3.0,2.0,8.0,1.0,12.0,2.0,1.0,2.0,8.0,28.0,2.0,2.0,18.0,219,3.0,4.0,1.0,1.0,7.0,4.0,17.0,2.0,2.0,10.0,12.0,4.0,4.0,2.0,3.0,5.0,1.0,6.0,1.0,3.0,1.0,1.0,13.0,3.0,3.0,7.0,13.0,2.0,22,6.0,28,1.0,1.0,2.0,2.0,2.0,4.0,2.0,7.0,11.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,10.0,96.0,2.0,0.75,1.0,0.2857142857142857,0.75,0.23529411764705882,0.26666666666666666,0.6,0.21052631578947367,0.3,0.7,0.2631578947368421,0.06666666666666667,0.10714285714285714,0.25,0.125,16.267942583732058,0.5,0.3333333333333333,0.22807017543859648,0.046875,0.30434782608695654,0.10344827586206896,0.25,0.06451612903225806,0.07142857142857142,0.05263157894736842,0.03225806451612903,0.42857142857142855,0.2222222222222222,0.26666666666666666,0.20833333333333334,0.3333333333333333,0.2,0.5,0.26666666666666666,0.625,0.8333333333333334,0.6,0.26666666666666666,0.25,0.2857142857142857,1.0,0.4,0.08333333333333333,0.08333333333333333,1.0,0.06666666666666667,0.4,1.0,0.2,0.15789473684210525,1.0,0.10526315789473684,0.3333333333333333,0.4738833333333334,0.6159,0.42955263157894735,0.06666666666666667,0.07142857142857142,0.3888888888888889,0.5555555555555556,10.403571428571428,25.5,0.5161290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,3378.0,56,-4.0,105,105,20.0,21.0,19.0,210,2.0,3.0,,1.0,1.0,1.0,1.0,4.0,2.0,5.0,7.0,,,5.0,12.0,11.0,6.0,19.0,108,,1.0,,,,1.0,1.0,2.0,1.0,3.0,,10.0,,7.0,1.0,10.0,,10.0,,2.0,2.0,6.0,20.0,,,3.0,,,3,,3,1.0,1.0,6.0,3.0,1.0,7.0,2.0,1.0,3.0,1.0,,6.0,,,6.0,1.0,3.0,,,,,,,,3.0,20.0,1.0,,,0.4166666666666667,,1.0,0.2826086956521739,,0.3333333333333333,0.36,,0.5,0.4782608695652174,0.08333333333333333,0.3333333333333333,,25.6,0.8571428571428571,,,,0.17647058823529413,,0.05357142857142857,,,,,,,,,0.2,,,0.13043478260869565,0.6666666666666666,1.0,,0.17391304347826086,0.25,0.25,,0.21739130434782608,0.4,0.4,,0.30434782608695654,1.0,,,0.3333333333333333,1.0,,0.6086956521739131,0.48235000000000006,,0.4829833333333333,0.12,0.21428571428571427,,0.15789473684210525,11.475,25.018181818181823,0.19047619047619047,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.25,0.17391304347826086,0.14285714285714285,0.14285714285714285,1.0,0.6666666666666666,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201229,1610612737,Anthony Tolliver,Anthony Tolliver,201229,ATL,12755.0,213,-40.0,417,417,163.0,152.0,53.0,834,2.0,6.0,1.0,3.0,1.0,2.0,2.0,6.0,2.0,6.0,18.0,1.0,5.0,6.0,18.0,29.0,7.0,49.0,433,2.0,4.0,3.0,2.0,12.0,3.0,8.0,11.0,3.0,21.0,8.0,4.0,2.0,18.0,,10.0,1.0,11.0,1.0,5.0,,5.0,23.0,5.0,5.0,9.0,20.0,6.0,35,10.0,45,3.0,1.0,6.0,5.0,3.0,9.0,2.0,12.0,17.0,,1.0,9.0,1.0,,9.0,1.0,5.0,4.0,2.0,1.0,4.0,3.0,1.0,,21.0,163.0,1.0,0.6666666666666666,0.8,0.3333333333333333,0.5,0.375,0.44680851063829785,0.7142857142857143,0.47368421052631576,0.4803921568627451,0.75,0.525,0.6170212765957447,,,,12.684989429175474,0.6666666666666666,0.3333333333333333,0.145985401459854,0.036231884057971016,0.140625,0.07246376811594203,0.14427860696517414,0.04830917874396135,0.02702702702702703,0.02631578947368421,0.047619047619047616,0.10526315789473684,0.14,0.14285714285714285,0.15384615384615385,0.11764705882352941,0.23076923076923078,0.75,0.1276595744680851,0.3333333333333333,0.3333333333333333,0.5,0.1276595744680851,0.3333333333333333,0.3333333333333333,0.5,0.1276595744680851,0.3333333333333333,0.3333333333333333,1.0,0.3829787234042553,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.10526315789473684,0.5,0.2631578947368421,0.7446808510638298,0.518318085106383,0.53945,0.4901052631578948,0.09803921568627451,0.22727272727272727,0.24489795918367346,0.42857142857142855,10.133333333333333,24.73448275862069,0.3908872901678657,11.0,6.0,5.0,10.0,30.0,5.0,,,1.0,1.0,,1.0,0.3448275862068966,0.3448275862068966,,,0.23404255319148937,0.2777777777777778,0.2777777777777778,1.0,0.3157894736842105,0.2777777777777778,5.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.36363636363636365,0.06,0.03225806451612903,0.45454545454545453,0.45454545454545453,1.0,0.2857142857142857,1.0,1.0,0.5,0.2,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201627,1610612737,Anthony Morrow,Anthony Morrow,201627,ATL,1972.0,33,-24.0,65,62,23.0,9.0,6.0,127,,,,,,,1.0,5.0,2.0,5.0,2.0,,1.0,3.0,10.0,2.0,1.0,10.0,68,,,,,,2.0,4.0,1.0,,7.0,4.0,2.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,,,2.0,,1.0,3,,3,,,,,,,,7.0,7.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,7.0,23.0,,0.6666666666666666,0.6666666666666666,0.3,,0.5,0.375,,0.7,0.4166666666666667,,0.7,0.16666666666666666,0.1,,0.2,16.666666666666668,,0.3333333333333333,,,0.2222222222222222,,0.07692307692307693,,,,,,,,,0.25,,,,,,,0.4166666666666667,0.2,0.25,1.0,0.4166666666666667,0.4,0.4,0.5,0.16666666666666666,,,,,,0.2,0.16666666666666666,0.41907083333333334,,0.43341,0.08333333333333333,0.1,,0.7,13.61,24.299999999999997,0.35384615384615387,,,1.0,1.0,3.0,1.0,,,,,,1.0,0.5,0.5,,,,0.5,0.5,1.0,,0.5,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,
203118,1610612737,Mike Scott,Mike Scott,203118,ATL,22543.0,376,-44.0,742,743,256.0,247.0,94.0,1485,49.0,81.0,13.0,26.0,11.0,19.0,8.0,29.0,13.0,36.0,1.0,,1.0,70.0,146.0,1.0,43.0,183.0,781,16.0,33.0,,12.0,44.0,19.0,40.0,1.0,9.0,47.0,106.0,34.0,22.0,1.0,15.0,6.0,6.0,12.0,5.0,3.0,,3.0,30.0,15.0,24.0,26.0,40.0,5.0,71,39.0,110,4.0,1.0,15.0,11.0,6.0,21.0,9.0,20.0,32.0,,2.0,36.0,,4.0,56.0,2.0,26.0,2.0,2.0,,2.0,1.0,,1.0,47.0,256.0,,0.7571428571428571,0.8983050847457628,0.4794520547945205,0.48484848484848486,0.475,0.47619047619047616,0.48484848484848486,0.4634146341463415,0.5258620689655172,0.5365853658536586,0.5222222222222223,0.006802721088435374,0.10273972602739725,0.16049382716049382,0.06896551724137931,23.13167259786477,0.7142857142857143,0.17857142857142858,0.1702127659574468,0.09523809523809523,0.24299065420560748,0.14423076923076922,0.19298245614035087,0.10955056179775281,0.1125,0.1267605633802817,0.0594059405940594,0.16,0.14772727272727273,0.2033898305084746,0.17045454545454544,0.23809523809523808,0.2608695652173913,0.5,0.5510204081632653,0.6049382716049383,0.7205882352941176,0.7346938775510204,0.19727891156462585,0.27586206896551724,0.2962962962962963,0.875,0.24489795918367346,0.3611111111111111,0.3611111111111111,0.7692307692307693,0.006802721088435374,0.7878787878787878,0.5,,0.4634146341463415,0.5789473684210527,0.024390243902439025,0.5578231292517006,0.5242394557823129,0.544490909090909,0.5100731707317072,0.15204678362573099,0.15294117647058825,0.24043715846994534,0.2568306010928962,6.996575342465752,25.3,0.3450134770889488,,,,,,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,4.0,3.0,,2.0,3.0,,,,0.13924050632911392,0.06451612903225806,,,,,,,,,1.0,1.0,1.0,3.0,2.0,0.15384615384615385,,,,,,,,,,,,,,True,,,,,,,
203098,1610612737,John Jenkins,John Jenkins,203098,ATL,16911.0,282,-39.0,561,565,209.0,193.0,75.0,1126,16.0,22.0,2.0,4.0,8.0,12.0,5.0,14.0,16.0,37.0,38.0,3.0,12.0,37.0,73.0,46.0,31.0,156.0,560,6.0,9.0,3.0,3.0,21.0,14.0,28.0,14.0,18.0,61.0,48.0,26.0,4.0,38.0,6.0,22.0,3.0,25.0,3.0,11.0,6.0,5.0,53.0,1.0,5.0,9.0,19.0,1.0,29,6.0,35,5.0,3.0,11.0,8.0,3.0,14.0,8.0,4.0,8.0,1.0,,19.0,,1.0,32.0,1.0,11.0,3.0,1.0,1.0,3.0,2.0,,,61.0,209.0,,0.6486486486486487,0.6857142857142857,0.5068493150684932,0.6666666666666666,0.5,0.5252100840336135,0.75,0.5119047619047619,0.5795454545454546,0.7692307692307693,0.5980392156862745,0.3865546218487395,0.0821917808219178,0.13636363636363635,0.14285714285714285,22.741433021806852,0.7857142857142857,0.041666666666666664,0.09844559585492228,0.024509803921568627,0.10714285714285714,0.011904761904761904,0.10108303249097472,0.020833333333333332,0.0625,,0.012048192771084338,,0.08,0.041666666666666664,0.15714285714285714,0.13846153846153847,,0.6666666666666666,0.18487394957983194,0.7272727272727273,0.8421052631578947,0.6875,0.11764705882352941,0.35714285714285715,0.4166666666666667,0.2,0.31092436974789917,0.43243243243243246,0.4444444444444444,0.75,0.31932773109243695,0.3333333333333333,0.5,0.25,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.5714285714285714,0.5007714285714285,0.49602222222222214,0.49084642857142846,0.10077519379844961,0.13253012048192772,0.1346153846153846,0.391025641025641,11.917808219178085,25.05869565217392,0.37254901960784315,8.0,2.0,16.0,17.0,36.0,16.0,,,3.0,,3.0,0.7058823529411765,0.3695652173913043,0.3695652173913043,,,0.06722689075630252,0.42105263157894735,0.42105263157894735,0.75,0.047619047619047616,0.42105263157894735,1.0,,,,5.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,0.6666666666666666,0.35714285714285715,0.015151515151515152,0.03389830508474576,0.125,0.125,,,,,,0.4166666666666667,,1.0,,3.0,3.0,,2.0,15.0,2.0,2.0,0.02702702702702703,0.6666666666666666,0.5,0.043478260869565216,,,,,,True,,,,,,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,6431.0,107,-11.0,220,219,51.0,54.0,29.0,439,15.0,25.0,2.0,5.0,4.0,5.0,1.0,4.0,6.0,11.0,,,,22.0,40.0,1.0,5.0,49.0,215,2.0,6.0,,,4.0,5.0,8.0,,5.0,15.0,26.0,18.0,2.0,,11.0,3.0,,3.0,,3.0,,,6.0,3.0,5.0,2.0,14.0,3.0,19,8.0,27,8.0,3.0,6.0,5.0,4.0,10.0,2.0,5.0,15.0,1.0,,8.0,2.0,,6.0,,2.0,2.0,2.0,,2.0,2.0,,1.0,15.0,51.0,,0.5909090909090909,0.6190476190476191,0.55,0.3333333333333333,0.625,0.5365853658536586,0.3333333333333333,0.625,0.5568181818181818,0.3333333333333333,0.6818181818181818,0.024390243902439025,0.275,0.36,0.5,21.428571428571427,0.6,0.3333333333333333,0.20588235294117646,0.056179775280898875,0.0625,0.13636363636363635,0.16,0.07207207207207207,0.05555555555555555,0.07407407407407407,0.038461538461538464,0.16666666666666666,0.19230769230769232,0.25,0.18181818181818182,0.09090909090909091,,1.0,0.6097560975609756,0.6,0.9375,0.4666666666666667,0.0975609756097561,0.25,0.5,,0.2682926829268293,0.5454545454545454,0.5454545454545454,1.0,,0.8333333333333334,0.4,,0.625,0.8,,0.6341463414634146,0.5526146341463414,0.5614666666666667,0.537675,0.046511627906976744,0.047619047619047616,0.08163265306122448,0.30612244897959184,7.192499999999998,23.7,0.2318181818181818,1.0,,,,,,,1.0,1.0,,,,,,,,0.024390243902439025,,,,,,,,,,,,,,5.0,1.0,,,,,,0.125,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,1.0,,,,,True,,,,,,,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,5110.0,85,1.0,169,163,46.0,55.0,19.0,332,2.0,2.0,,,,,,,4.0,6.0,12.0,1.0,6.0,6.0,8.0,18.0,5.0,41.0,186,,1.0,3.0,,3.0,,1.0,8.0,3.0,12.0,12.0,,,12.0,,8.0,2.0,10.0,1.0,3.0,2.0,3.0,22.0,,,,7.0,1.0,8,,8,5.0,2.0,,,1.0,1.0,,3.0,4.0,,,8.0,,1.0,6.0,,1.0,,,,1.0,1.0,,,12.0,46.0,,1.0,1.0,0.75,,,0.6923076923076923,0.375,0.5,0.7068965517241379,0.375,0.5454545454545454,0.6923076923076923,,,,15.873015873015873,,0.16666666666666666,0.16666666666666666,,,,0.11666666666666667,,,,,,0.25,0.1111111111111111,0.11764705882352941,,,1.0,0.07692307692307693,1.0,1.0,1.0,,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.46153846153846156,,,0.25,,,0.6666666666666666,0.7692307692307693,0.5218692307692308,0.48939999999999995,0.5327722222222222,0.037037037037037035,0.1111111111111111,0.07317073170731707,0.2926829268292683,14.075,25.122222222222224,0.27218934911242604,6.0,2.0,5.0,8.0,24.0,5.0,,,,,,1.0,0.4444444444444444,0.4444444444444444,,,0.23076923076923078,0.4166666666666667,0.4166666666666667,1.0,0.2222222222222222,0.4166666666666667,3.0,,2.0,1.0,2.0,1.0,3.0,,3.0,1.0,,,,0.3333333333333333,0.375,,,0.5,0.5,1.0,0.5,,,0.5,0.3333333333333333,1.0,,2.0,2.0,2.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,True,,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,5701.0,95,-3.0,185,182,72.0,52.0,21.0,367,7.0,13.0,1.0,1.0,3.0,3.0,5.0,10.0,2.0,4.0,6.0,,1.0,14.0,27.0,6.0,4.0,41.0,202,2.0,3.0,,,4.0,6.0,9.0,1.0,2.0,17.0,2.0,26.0,2.0,6.0,4.0,19.0,5.0,24.0,3.0,12.0,3.0,4.0,53.0,,1.0,1.0,,,1,1.0,2,5.0,2.0,6.0,5.0,3.0,9.0,4.0,2.0,4.0,,,5.0,,,4.0,,1.0,2.0,2.0,,2.0,2.0,,,17.0,72.0,,0.07142857142857142,0.07692307692307693,0.5185185185185185,0.6666666666666666,0.6666666666666666,0.5606060606060606,0.6666666666666666,0.75,0.5857142857142857,0.6666666666666666,0.7727272727272727,0.18181818181818182,0.14814814814814814,0.3076923076923077,,21.359223300970875,0.6666666666666666,,,0.015384615384615385,0.043478260869565216,,0.013157894736842105,0.012048192771084338,,0.047619047619047616,,,,,,,0.25,1.0,0.3939393939393939,0.5384615384615384,0.7777777777777778,,0.30303030303030304,0.5,0.5,0.2,0.12121212121212122,0.5,0.5,,0.18181818181818182,0.3333333333333333,1.0,,0.3,1.0,0.1,0.5757575757575758,0.5423469696969697,0.49779999999999996,0.512605,0.029411764705882353,0.03571428571428571,0.0975609756097561,0.4146341463414634,6.477777777777777,25.750000000000004,0.3891891891891892,,,3.0,3.0,9.0,3.0,,,1.0,,,1.0,0.5,0.5,,,,0.5,0.5,1.0,,0.5,,,,,1.0,,1.0,1.0,3.0,2.0,1.0,,,,1.0,,0.08333333333333333,,,,,,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,
2563,1610612737,Dahntay Jones,Dahntay Jones,2563,ATL,7773.0,130,-12.0,260,259,104.0,99.0,32.0,519,6.0,11.0,2.0,3.0,4.0,5.0,,4.0,4.0,11.0,,,,10.0,26.0,4.0,9.0,32.0,266,2.0,5.0,,,4.0,5.0,9.0,1.0,4.0,14.0,10.0,10.0,2.0,,3.0,8.0,1.0,9.0,1.0,5.0,,3.0,19.0,2.0,2.0,1.0,5.0,2.0,8,4.0,12,8.0,3.0,3.0,2.0,3.0,6.0,3.0,8.0,15.0,2.0,,9.0,,1.0,13.0,2.0,5.0,,,,,,,,14.0,104.0,3.0,0.5,0.5555555555555556,0.38461538461538464,0.4,0.5555555555555556,0.38333333333333336,0.4,0.5,0.45714285714285713,0.4,0.5833333333333334,0.13333333333333333,0.11538461538461539,0.18181818181818182,0.25,13.758389261744966,0.5,0.3333333333333333,0.056818181818181816,0.02040816326530612,0.02564102564102564,0.05714285714285714,0.047244094488188976,0.03007518796992481,0.0625,,,,0.05714285714285714,0.08695652173913043,0.03333333333333333,0.03225806451612903,,,0.36666666666666664,0.5454545454545454,0.6666666666666666,0.5,0.13333333333333333,,,,0.36666666666666664,0.36363636363636365,0.36363636363636365,0.5,,0.6,0.6666666666666666,,0.5,0.8,,0.5,0.48716500000000007,0.5630999999999999,0.497475,0.17647058823529413,0.1724137931034483,0.125,0.4375,10.015384615384615,23.950000000000003,0.4,4.0,1.0,,1.0,3.0,,,2.0,1.0,,,1.0,0.25,0.25,,,0.13333333333333333,,,,0.1,,1.0,,,,,,,1.0,5.0,,,,,,,0.07692307692307693,0.0625,0.25,0.25,1.0,,,,,,,,1.0,1.0,1.0,0.5,,,,1.0,,,,0.2,,,,1.0,,True,,,,,,,
