EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockingFouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,BlockedCorner3,DefensiveGoaltends,Corner3PctBlocked,OffensiveGoaltends,on
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,10598.0,177,37,349,349,58.0,34.0,38,698,16.0,26,1.0,1.0,1.0,2.0,3.0,6.0,4.0,12.0,5.0,2.0,23,44,7.0,2.0,54,332,2.0,2.0,,4.0,2.0,3.0,2.0,,10.0,32.0,14.0,,5.0,22.0,4.0,26.0,1.0,3.0,10.0,4.0,8.0,56.0,2.0,1.0,,1.0,16,,17,3,20,,9.0,4.0,5.0,9.0,,5.0,3.0,1.0,4.0,,12.0,1.0,1.0,7.0,13.0,1.0,,,10,1.0,,4.0,1.0,3.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,10.0,58.0,1.0,,0.6956521739130435,0.6956521739130435,0.5227272727272727,1.0,0.6666666666666666,0.5098039215686274,0.6666666666666666,1.0,0.5192307692307693,0.6666666666666666,1.0,0.13725490196078433,0.11363636363636363,0.19230769230769232,,,15.960099750623442,0.75,,,0.1111111111111111,0.008,0.02857142857142857,0.06451612903225806,0.09497206703910614,0.019230769230769232,,0.029411764705882353,,0.09523809523809523,,0.061224489795918366,0.12121212121212122,0.14516129032258066,0.03571428571428571,,,1.0,0.5098039215686274,0.6153846153846154,0.7619047619047619,0.8125,0.11764705882352941,0.5,0.5,0.6666666666666666,0.23529411764705882,0.3333333333333333,0.3333333333333333,0.25,0.09803921568627451,0.3333333333333333,1.0,1.0,0.4,0.5,0.4,0.6470588235294118,0.5561235294117646,0.5430499999999999,0.51736,0.038461538461538464,0.044444444444444446,0.07407407407407407,0.18518518518518517,6.952272727272728,24.014285714285716,0.166189111747851,2.0,,,,2.0,,1.0,,2.0,,1.0,6.0,,,2.0,,,1.0,1.0,,,1.0,0.2857142857142857,,0.2857142857142857,,,0.4,0.4,1.0,0.0392156862745098,,,,,,,0.3333333333333333,,,,,,2.0,,2.0,,1.0,1.0,,,,,,,,,,True
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,43358.0,723,103,1419,1413,347.0,280.0,121,2832,40.0,56,5.0,8.0,7.0,9.0,12.0,30.0,14.0,35.0,11.0,3.0,66,121,42.0,12.0,192,1454,7.0,17.0,1.0,18.0,11.0,20.0,6.0,6.0,31.0,98.0,34.0,4.0,3.0,50.0,21.0,71.0,17.0,4.0,28.0,10.0,12.0,163.0,8.0,12.0,2.0,21.0,53,8.0,82,22,104,1.0,22.0,15.0,7.0,15.0,4.0,13.0,21.0,1.0,2.0,5.0,36.0,1.0,5.0,24.0,48.0,3.0,5.0,2.0,24,,4.0,1.0,1.0,18.0,3.0,7.0,3.0,11.0,10.0,1.0,11.0,6.0,1.0,31.0,344.0,3.0,3.0,0.7424242424242424,0.765625,0.5454545454545454,0.4117647058823529,0.55,0.5521472392638037,0.4473684210526316,0.4807692307692308,0.5647058823529412,0.45,0.5344827586206896,0.25766871165644173,0.024793388429752067,0.05357142857142857,,,13.307493540051679,0.4166666666666667,0.23529411764705882,0.07407407407407407,0.10816326530612246,0.031914893617021274,0.1206896551724138,0.035555555555555556,0.11144578313253012,0.033277870216306155,0.020134228187919462,0.07291666666666667,0.015267175572519083,0.039473684210526314,0.0273972602739726,0.12422360248447205,0.1503267973856209,0.056818181818181816,0.10077519379844961,0.17777777777777778,0.012987012987012988,0.5454545454545454,0.34355828220858897,0.7142857142857143,0.7547169811320755,0.75,0.18404907975460122,0.4,0.4,0.5,0.2147239263803681,0.4,0.4,0.9285714285714286,0.06748466257668712,0.42105263157894735,0.625,0.4,0.34615384615384615,0.7777777777777778,0.11538461538461539,0.6012269938650306,0.5108926380368097,0.4995115384615385,0.4955057692307691,0.041916167664670656,0.056,0.09375,0.16145833333333334,8.336363636363636,24.573809523809523,0.244538407329105,3.0,,,13.0,31.0,1.0,2.0,3.0,16.0,1.0,2.0,45.0,3.0,,31.0,13.0,,4.0,1.0,,,0.9375,0.38095238095238093,0.5,0.38095238095238093,,,0.2727272727272727,0.2727272727272727,1.0,0.1901840490797546,0.41935483870967744,0.41935483870967744,0.9230769230769231,,,,0.10526315789473684,0.5,1.0,0.11538461538461539,0.41935483870967744,,,1.0,1.0,,0.16666666666666666,,0.3333333333333333,,,,,,,,,True
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,2850.0,48,-11,98,95,23.0,30.0,8,193,2.0,4,,1.0,,,3.0,6.0,2.0,3.0,,,7,13,,,14,93,,1.0,,,,,,,,12.0,2.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1.0,,3.0,9,1.0,13,1,14,,3.0,2.0,1.0,,,,2.0,,,1.0,2.0,,1.0,1.0,4.0,1.0,,,4,,2.0,,,4.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,23.0,,1.0,0.8571428571428571,0.8571428571428571,0.5384615384615384,,,0.5384615384615384,,,0.4666666666666667,,,,0.15384615384615385,0.25,0.16666666666666666,,15.887850467289718,,0.5,,0.3,0.02857142857142857,0.21428571428571427,,0.2727272727272727,0.022222222222222223,0.09090909090909091,,,,,0.14285714285714285,0.375,0.3333333333333333,0.2,0.25,,1.0,0.3076923076923077,0.5,0.6666666666666666,1.0,0.46153846153846156,0.5,0.6,0.6666666666666666,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,,,,0.3076923076923077,0.4538384615384615,0.3417,,0.07142857142857142,0.07142857142857142,,,8.63846153846154,,0.23469387755102042,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,18577.0,310,52,614,617,110.0,123.0,61,1231,1.0,4,,1.0,,2.0,13.0,20.0,11.0,19.0,11.0,,25,43,44.0,6.0,104,629,1.0,7.0,2.0,10.0,1.0,7.0,6.0,2.0,7.0,40.0,10.0,,1.0,5.0,6.0,11.0,3.0,3.0,2.0,3.0,,28.0,4.0,3.0,,4.0,33,5.0,42,7,49,,8.0,5.0,3.0,4.0,1.0,4.0,3.0,,,1.0,7.0,,2.0,21.0,35.0,,2.0,1.0,10,1.0,3.0,2.0,,6.0,,2.0,1.0,4.0,2.0,2.0,4.0,3.0,,7.0,110.0,3.0,1.0,0.8,0.8,0.5813953488372093,0.14285714285714285,0.14285714285714285,0.5632183908045977,0.4,0.19230769230769232,0.5777777777777777,0.45454545454545453,0.25,0.5057471264367817,0.023255813953488372,,0.05,,14.098837209302326,0.5714285714285714,0.2631578947368421,,0.14864864864864866,0.017341040462427744,0.06451612903225806,0.036036036036036036,0.13028169014084506,0.02464788732394366,0.016129032258064516,0.03225806451612903,,0.013157894736842105,0.08571428571428572,0.1917808219178082,0.08,0.17567567567567569,0.06382978723404255,0.06666666666666667,,0.75,0.04597701149425287,0.25,0.25,1.0,0.22988505747126436,0.65,0.6842105263157895,0.6923076923076923,0.21839080459770116,0.5789473684210527,0.5789473684210527,0.9090909090909091,0.12643678160919541,0.1,,,0.15384615384615385,,,0.5517241379310345,0.47886206896551725,0.47787857142857143,0.43818461538461534,0.02247191011235955,0.044444444444444446,0.09615384615384616,0.0673076923076923,12.262790697674417,24.872727272727275,0.1791530944625407,4.0,,1.0,12.0,33.0,2.0,2.0,6.0,16.0,2.0,3.0,48.0,,,33.0,12.0,1.0,,3.0,,,1.0,0.36363636363636365,0.6666666666666666,0.36363636363636365,0.022727272727272728,0.030303030303030304,0.36363636363636365,0.36363636363636365,1.0,0.3793103448275862,0.36363636363636365,0.375,1.0,0.1,,,0.2,1.0,1.0,0.46153846153846156,0.36363636363636365,,,1.0,1.0,,0.16666666666666666,,0.16666666666666666,,,1.0,,,,,,True
202341,1610612759,James Anderson,James Anderson,202341,SAS,1868.0,31,26,68,65,12.0,17.0,5,133,,1,,,,,,1.0,1.0,1.0,4.0,1.0,1,3,5.0,,14,54,,,,3.0,,,1.0,,,2.0,,,1.0,3.0,2.0,5.0,2.0,,2.0,,1.0,12.0,,1.0,,1.0,4,,5,1,6,,2.0,1.0,1.0,2.0,,1.0,,,1.0,,2.0,,,2.0,3.0,,1.0,,1,,,,,,,,,,,,,,,,12.0,,,1.0,1.0,0.3333333333333333,,,0.875,1.5,,0.875,1.5,,0.625,0.3333333333333333,1.0,,,13.513513513513514,1.0,,,0.15384615384615385,0.09090909090909091,0.16666666666666666,,0.15625,0.05263157894736842,,,0.2,,,,0.2,0.25,0.3333333333333333,,,,0.125,,,,0.125,,,,0.125,1.0,1.0,1.0,0.5,,,,,,1.0,0.75,0.5599000000000001,0.6336,0.51885,,,0.21428571428571427,,8.0,23.46,0.17647058823529413,3.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,6.0,6.0,,1.0,1.0,,,,,,0.5,0.8,1.0,0.8,,,0.75,0.75,0.6666666666666666,0.125,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,True
203382,1610612759,Aron Baynes,Aron Baynes,203382,SAS,369.0,6,6,13,14,,,3,27,1.0,2,1.0,2.0,,,,,,,,,1,2,,,2,6,1.0,2.0,,2.0,,,,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,2,,2,2,4,1.0,,,,,,,,,,,,,,,,,,,1,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,0.5,,0.5,0.5,,0.5,0.5,,,,,,,10.526315789473685,,,,0.2,0.14285714285714285,,0.5,0.15384615384615385,0.2222222222222222,0.16666666666666666,,,0.5,,0.3333333333333333,,,,,1.0,,1.0,0.5,0.5,,,,,,,,,,,1.0,0.5,,,,,1.0,0.57865,0.565,,0.5,0.5,1.0,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,75537.0,1259,251,2476,2437,638.0,466.0,236,4913,150.0,216,38.0,52.0,38.0,53.0,64.0,180.0,77.0,179.0,1.0,1.0,291,575,4.0,173.0,761,2495,48.0,73.0,23.0,119.0,67.0,122.0,4.0,47.0,187.0,390.0,192.0,56.0,49.0,80.0,23.0,103.0,17.0,6.0,56.0,11.0,13.0,229.0,17.0,63.0,3.0,67.0,277,20.0,364,83,447,15.0,36.0,22.0,14.0,52.0,8.0,23.0,30.0,3.0,29.0,5.0,82.0,4.0,18.0,48.0,76.0,2.0,3.0,8.0,163,1.0,9.0,1.0,1.0,207.0,23.0,100.0,15.0,109.0,89.0,20.0,109.0,70.0,2.0,185.0,631.0,3.0,12.0,0.6701030927835051,0.7414448669201521,0.5060869565217392,0.6575342465753424,0.5491803278688525,0.5077720207253886,0.6575342465753424,0.5555555555555556,0.5670640834575261,0.7,0.6192052980132451,0.0069084628670120895,0.08521739130434783,0.12962962962962962,0.10555555555555556,0.0111731843575419,27.441690962099123,0.6341463414634146,0.2898550724637681,0.075,0.30240174672489084,0.08344370860927153,0.23674911660777384,0.05379746835443038,0.28690575479566305,0.07469654528478058,0.11538461538461539,0.08487084870848709,0.052,0.06806282722513089,0.032,0.2939189189189189,0.30434782608695654,0.3081395348837209,0.24519230769230768,0.21333333333333335,0.06382978723404255,0.6422018348623854,0.37305699481865284,0.6944444444444444,0.7978723404255319,0.66,0.31088082901554404,0.35555555555555557,0.39751552795031053,0.390625,0.30915371329879104,0.4301675977653631,0.4350282485875706,0.922077922077922,0.0017271157167530224,0.7123287671232876,0.7307692307692307,0.21052631578947367,0.42063492063492064,0.7169811320754716,0.007936507936507936,0.3799654576856649,0.4719587219343695,0.5317868852459017,0.4676214285714285,0.1524390243902439,0.15337423312883436,0.15637319316688567,0.2457293035479632,8.929913043478258,24.5,0.25767366720516965,1.0,,,1.0,3.0,,,3.0,2.0,,,6.0,,,3.0,1.0,,,,,,1.0,0.5,,0.5,,,1.0,1.0,1.0,0.0051813471502590676,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.023809523809523808,0.3333333333333333,,1.0,1.0,2.0,,0.5,1.0,0.3333333333333333,,,,,,1.0,,1.0,False
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,36159.0,603,35,1185,1180,295.0,307.0,111,2365,29.0,61,7.0,9.0,1.0,9.0,5.0,16.0,8.0,20.0,29.0,6.0,42,97,90.0,30.0,177,1195,7.0,11.0,1.0,27.0,2.0,14.0,19.0,7.0,20.0,50.0,34.0,8.0,10.0,36.0,10.0,46.0,8.0,2.0,21.0,5.0,10.0,102.0,2.0,13.0,,14.0,53,4.0,71,15,86,3.0,19.0,9.0,10.0,19.0,12.0,15.0,21.0,1.0,4.0,2.0,40.0,1.0,8.0,20.0,41.0,1.0,2.0,,41,2.0,3.0,3.0,,41.0,2.0,17.0,3.0,7.0,3.0,4.0,7.0,5.0,1.0,20.0,294.0,4.0,2.0,0.5952380952380952,0.6578947368421053,0.4329896907216495,0.6363636363636364,0.14285714285714285,0.393048128342246,0.6842105263157895,0.19696969696969696,0.42961165048543687,0.7105263157894737,0.2631578947368421,0.48128342245989303,0.10309278350515463,0.14754098360655737,0.0625,,18.807339449541285,0.475,0.10810810810810811,,0.12183908045977011,0.038922155688622756,0.09929078014184398,0.010256410256410256,0.11631944444444445,0.02835538752362949,0.046153846153846156,0.058823529411764705,0.00980392156862745,0.015151515151515152,,0.05194805194805195,0.11023622047244094,0.2012987012987013,0.10909090909090909,0.06451612903225806,0.02654867256637168,0.7142857142857143,0.32620320855614976,0.47540983606557374,0.5576923076923077,0.5172413793103449,0.0855614973262032,0.3125,0.3333333333333333,0.6,0.10695187165775401,0.4,0.4,0.875,0.15508021390374332,0.47368421052631576,0.7777777777777778,0.42857142857142855,0.2727272727272727,0.1111111111111111,0.18181818181818182,0.8074866310160428,0.5387739247311827,0.5650999999999999,0.5203890624999999,0.08866995073891626,0.15178571428571427,0.15254237288135594,0.11299435028248588,6.3010309278350505,24.751111111111104,0.2489451476793249,4.0,1.0,2.0,17.0,61.0,3.0,6.0,13.0,21.0,4.0,8.0,48.0,15.0,,61.0,17.0,,2.0,1.0,1.0,,0.7619047619047619,0.23333333333333334,0.5,0.23333333333333334,,,0.13793103448275862,0.13793103448275862,0.75,0.32620320855614976,0.2786885245901639,0.2786885245901639,0.7647058823529411,0.10526315789473684,0.5,1.0,0.3157894736842105,0.5,0.6666666666666666,0.3939393939393939,0.2786885245901639,0.01098901098901099,,3.0,3.0,,0.15789473684210525,,0.23076923076923078,,,1.0,,,,,,False
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,44608.0,743,88,1487,1480,516.0,403.0,143,2967,57.0,87,9.0,11.0,19.0,29.0,10.0,33.0,11.0,33.0,23.0,9.0,78,153,118.0,80.0,359,1553,10.0,18.0,9.0,38.0,27.0,51.0,36.0,44.0,146.0,68.0,88.0,8.0,11.0,107.0,40.0,147.0,18.0,22.0,70.0,16.0,21.0,334.0,9.0,9.0,,25.0,50,7.0,82,18,100,2.0,37.0,10.0,27.0,50.0,10.0,38.0,19.0,1.0,12.0,3.0,69.0,6.0,21.0,31.0,59.0,1.0,1.0,2.0,90,5.0,3.0,5.0,,104.0,11.0,36.0,16.0,8.0,4.0,2.0,8.0,5.0,,142.0,508.0,6.0,12.0,0.4358974358974359,0.4594594594594595,0.5098039215686274,0.5555555555555556,0.5294117647058824,0.514760147601476,0.48333333333333334,0.5862068965517241,0.5684713375796179,0.5428571428571428,0.6347826086956522,0.4354243542435424,0.0718954248366013,0.09195402298850575,0.09090909090909091,,23.169993950393224,0.7246376811594203,0.1590909090909091,,0.09416195856873823,0.021791767554479417,0.14450867052023122,0.0379746835443038,0.10653409090909091,0.027692307692307693,0.027210884353741496,0.013888888888888888,0.02459016393442623,0.03205128205128205,0.04938271604938271,0.08,0.07741935483870968,0.11940298507462686,0.15151515151515152,0.12195121951219512,0.015267175572519083,0.625,0.3210332103321033,0.6551724137931034,0.7215189873417721,0.47368421052631576,0.12177121771217712,0.30303030303030304,0.3333333333333333,0.4,0.12177121771217712,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.08487084870848709,0.36666666666666664,0.8181818181818182,0.4444444444444444,0.3333333333333333,0.6551724137931034,0.10344827586206896,0.7564575645756457,0.522249814126394,0.527202380952381,0.4866694117647059,0.1342281879194631,0.20224719101123595,0.10584958217270195,0.40668523676880225,6.7666666666666675,25.554237288135603,0.34700739744451914,11.0,1.0,5.0,30.0,95.0,2.0,7.0,27.0,41.0,3.0,12.0,99.0,24.0,2.0,93.0,30.0,1.0,2.0,1.0,4.0,2.0,0.8048780487804879,0.3474576271186441,0.25,0.35344827586206895,0.00847457627118644,0.010526315789473684,0.4782608695652174,0.4782608695652174,0.9090909090909091,0.3505535055350554,0.3157894736842105,0.3191489361702128,0.7666666666666667,0.16666666666666666,0.2,1.0,0.23333333333333334,0.2857142857142857,0.5,0.3103448275862069,0.3225806451612903,0.03333333333333333,4.0,12.0,16.0,3.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,,,,2.0,,,,,False
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,48209.0,803,-12,1595,1585,299.0,305.0,152,3180,85.0,138,19.0,39.0,14.0,17.0,37.0,84.0,13.0,35.0,,,135,257,1.0,44.0,314,1656,22.0,45.0,9.0,53.0,23.0,37.0,1.0,9.0,55.0,212.0,58.0,32.0,20.0,31.0,12.0,43.0,5.0,7.0,25.0,1.0,5.0,98.0,19.0,46.0,,37.0,96,18.0,151,65,216,9.0,34.0,17.0,17.0,18.0,9.0,11.0,29.0,3.0,7.0,4.0,47.0,3.0,4.0,50.0,108.0,2.0,19.0,4.0,49,5.0,2.0,2.0,2.0,66.0,8.0,36.0,1.0,9.0,4.0,5.0,9.0,5.0,4.0,55.0,298.0,10.0,1.0,0.7851851851851852,0.8907563025210085,0.5252918287937743,0.4888888888888889,0.6216216216216216,0.5232558139534884,0.4888888888888889,0.6052631578947368,0.5470383275261324,0.5096153846153846,0.6395348837209303,0.003875968992248062,0.07782101167315175,0.09420289855072464,0.08333333333333333,,18.85940146809712,0.3829787234042553,0.45,,0.1663778162911612,0.0942622950819672,0.20786516853932585,0.084070796460177,0.176158940397351,0.09103641456582633,0.09032258064516129,0.1144578313253012,0.07784431137724551,0.06040268456375839,0.12987012987012986,0.18604651162790697,0.13043478260869565,0.18099547511312217,0.21311475409836064,0.19642857142857142,0.0891089108910891,0.5555555555555556,0.5348837209302325,0.6159420289855072,0.68,0.7647058823529411,0.32558139534883723,0.44047619047619047,0.4805194805194805,0.8648648648648649,0.13565891472868216,0.37142857142857144,0.37142857142857144,0.6923076923076923,,0.8666666666666667,0.48717948717948717,0.15789473684210525,0.4473684210526316,0.8235294117647058,,0.5387596899224806,0.5082929961089492,0.5607777777777777,0.5058432432432433,0.1258741258741259,0.12631578947368421,0.16878980891719744,0.1751592356687898,5.642023346303502,42.9,0.18746081504702194,,,,,1.0,,,1.0,,,,,,1.0,,,,1.0,4.0,,,,,,,,,,,,0.003875968992248062,,,,,,,,,,0.02631578947368421,,,,,,,,,,,,4.0,,,,,,False
201986,1610612759,Nando De Colo,Nando De Colo,201986,SAS,29382.0,490,-70,968,966,262.0,272.0,88,1934,25.0,44,2.0,4.0,7.0,13.0,5.0,11.0,12.0,33.0,10.0,5.0,42,88,49.0,24.0,171,1047,3.0,6.0,2.0,17.0,15.0,30.0,15.0,12.0,57.0,40.0,44.0,2.0,6.0,47.0,25.0,72.0,9.0,16.0,22.0,7.0,18.0,169.0,7.0,9.0,,23.0,31,3.0,57,16,73,4.0,20.0,11.0,9.0,30.0,6.0,19.0,18.0,2.0,11.0,2.0,48.0,4.0,10.0,20.0,49.0,2.0,3.0,2.0,39,2.0,3.0,5.0,,31.0,1.0,9.0,7.0,2.0,1.0,,2.0,1.0,,55.0,259.0,7.0,5.0,0.47619047619047616,0.4878048780487805,0.4772727272727273,0.5,0.5,0.5364963503649635,0.75,0.5,0.5625,0.7727272727272727,0.5377358490566038,0.35766423357664234,0.06818181818181818,0.06818181818181818,0.18181818181818182,0.030303030303030304,18.832391713747647,0.625,0.10714285714285714,,0.09904153354632587,0.03225806451612903,0.18548387096774194,0.05185185185185185,0.12356979405034325,0.03864734299516908,0.03125,0.02247191011235955,0.0425531914893617,0.05263157894736842,0.05,0.037037037037037035,0.12,0.14285714285714285,0.14606741573033707,0.2857142857142857,0.06060606060606061,0.5,0.32116788321167883,0.5681818181818182,0.6097560975609756,0.48,0.08029197080291971,0.45454545454545453,0.5555555555555556,,0.24087591240875914,0.36363636363636365,0.375,0.6666666666666666,0.072992700729927,0.4,0.5,0.5,0.28888888888888886,0.5384615384615384,0.1111111111111111,0.6788321167883211,0.5150709558823531,0.5063187499999999,0.5029568181818181,0.06206896551724138,0.09375,0.09941520467836257,0.3333333333333333,9.026136363636363,25.208163265306123,0.2706611570247934,3.0,1.0,1.0,18.0,39.0,2.0,3.0,10.0,21.0,3.0,4.0,60.0,3.0,,39.0,18.0,,,6.0,,1.0,0.9523809523809523,0.42857142857142855,0.75,0.42857142857142855,,,0.3,0.3,1.0,0.2846715328467153,0.46153846153846156,0.46153846153846156,0.9444444444444444,0.1,1.0,1.0,0.3,0.6666666666666666,1.0,0.2222222222222222,0.46153846153846156,,1.0,4.0,5.0,,0.3333333333333333,0.2,0.4,,,,,,,,,False
