EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsPutbacks,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PtsUnassisted3s,Offensive Fouls,PenaltyCorner3FGM,HeaveMakes,HeaveAttempts,SelfOReb,StepOutOfBoundsTurnovers,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,PenaltyCorner3Accuracy,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,Defensive 3 Seconds Violations,FTOffRebounds,BlockingFouls,Loose Ball Fouls,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,3SecondViolations,on,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,7024.0,117,3,229,237,82,65,19.0,466,3.0,6.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,7.0,2.0,4.0,9,2.0,10.0,4.0,18.0,239,1.0,1.0,1.0,4.0,3.0,1.0,3.0,6.0,2.0,6.0,7.0,2.0,2.0,4.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,14.0,2.0,6.0,11.0,3.0,20.0,2.0,22.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,8.0,5.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,79,0.75,0.75,1.0,0.2,0.2,0.4444444444444444,0.25,0.3684210526315789,0.1428571428571428,0.4285714285714285,0.1875,0.5263157894736842,0.2222222222222222,0.1666666666666666,1.0,9.523809523809524,0.3333333333333333,0.3,0.1392405063291139,0.032258064516129,0.1578947368421052,0.1452991452991453,0.0212765957446808,0.0434782608695652,0.0454545454545454,0.16,0.0833333333333333,0.1666666666666666,0.12,0.2307692307692307,1.0,0.3157894736842105,0.5,0.6,0.6666666666666666,0.0526315789473684,0.1052631578947368,0.5,0.5,1.0,0.1578947368421052,0.3684210526315789,0.2857142857142857,0.2857142857142857,1.0,0.5,0.5,0.4285714285714285,0.3333333333333333,0.1428571428571428,0.2857142857142857,0.8421052631578947,0.2857142857142857,0.5685447368421053,0.59195,0.5286642857142857,0.1428571428571428,0.2727272727272727,0.1666666666666666,5.622222222222223,24.19,0.3580786026200873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,9310.0,155,59,298,293,81,55,33.0,591,18.0,26.0,2.0,8.0,10.0,13.0,4.0,7.0,2.0,,,3.0,10.0,4.0,29.0,46,4.0,12.0,49.0,119.0,296,2.0,3.0,12.0,15.0,4.0,24.0,51.0,20.0,38.0,12.0,10.0,3.0,4.0,12.0,13.0,25.0,9.0,4.0,5.0,1.0,6.0,63.0,1.0,10.0,16.0,3.0,29.0,4.0,33.0,6.0,2.0,4.0,10.0,8.0,9.0,3.0,1.0,19.0,4.0,8.0,33.0,,1.0,53.0,6.0,20.0,4.0,,,4.0,2.0,46.0,78,0.3448275862068966,0.3703703703703703,1.0,0.3333333333333333,0.3333333333333333,0.6304347826086957,0.8,0.603448275862069,0.7105263157894737,0.7345679012345679,0.8225806451612904,0.2068965517241379,0.0869565217391304,0.1538461538461538,,29.761904761904763,0.5263157894736842,0.4285714285714285,0.1509433962264151,0.0140845070422535,0.2564102564102564,0.1793103448275862,0.036036036036036,0.0416666666666666,,0.0606060606060606,0.1935483870967742,0.1904761904761904,0.2580645161290322,0.25,0.5,0.4482758620689655,0.6923076923076923,0.8181818181818182,0.3888888888888889,0.2241379310344827,0.1206896551724138,0.5714285714285714,0.5714285714285714,0.5,0.0344827586206896,0.1724137931034483,0.3,0.3,1.0,0.4,,0.5263157894736842,0.8,,0.2105263157894736,0.6551724137931034,0.3,0.5351612068965517,0.5615,0.5556315789473685,0.2876712328767123,0.3333333333333333,0.4285714285714285,5.895652173913043,24.450000000000003,0.2718120805369127,2.0,7.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,11.0,1.0,4.0,3.0,3.0,2.0,2.0,8.0,1.0,1.0,1.0,8.0,4.0,1.0,5.0,0.3333333333333333,0.25,1.0,0.7,0.7857142857142857,0.075,0.1034482758620689,0.5384615384615384,0.5384615384615384,0.1428571428571428,0.5,0.5,1.0,1.0,0.6,0.3333333333333333,1.0,0.25,0.0769230769230769,0.0924369747899159,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,1670.0,28,8,55,52,22,6,6.0,107,4.0,6.0,,1.0,2.0,,,1.0,,,,4.0,5.0,,4.0,7,4.0,5.0,8.0,28.0,57,,,1.0,2.0,,8.0,10.0,2.0,6.0,6.0,5.0,4.0,,4.0,,4.0,,,4.0,,,8.0,1.0,,6.0,1.0,7.0,2.0,9.0,1.0,,1.0,,,2.0,1.0,,2.0,,3.0,8.0,1.0,,12.0,2.0,5.0,,,,,,10.0,19,0.25,0.25,0.5,0.8,0.8,0.5714285714285714,0.5,0.8333333333333334,0.5,0.8235294117647058,0.7142857142857143,0.4166666666666667,,,,31.666666666666668,,1.0,0.2307692307692307,0.0714285714285714,,0.1818181818181818,0.1,0.2,,0.2,0.3,0.1666666666666666,,,,0.5,0.6666666666666666,0.6666666666666666,0.25,,0.0833333333333333,,,,,0.4166666666666667,0.8,0.8,0.5,,,1.0,0.5,,,0.9166666666666666,0.8,0.6235041666666667,,0.7483,0.3333333333333333,0.5,0.3571428571428571,3.9,24.42,0.4,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,2.0,,,2.0,,,,,0.5,0.1666666666666666,0.1666666666666666,,,,,,,,,,,,,0.0357142857142857,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,23451.0,391,16,770,764,224,247,76.0,1534,7.0,19.0,2.0,1.0,1.0,35.0,6.0,15.0,2.0,,1.0,14.0,44.0,12.0,21.0,69,15.0,46.0,17.0,104.0,804,4.0,4.0,5.0,13.0,13.0,9.0,25.0,4.0,38.0,42.0,40.0,13.0,4.0,51.0,22.0,73.0,15.0,7.0,33.0,4.0,14.0,168.0,3.0,7.0,6.0,,13.0,5.0,18.0,10.0,5.0,5.0,22.0,14.0,9.0,1.0,2.0,31.0,3.0,19.0,21.0,1.0,,21.0,3.0,8.0,,,,,,25.0,221,0.0952380952380952,0.0952380952380952,0.9333333333333332,0.3260869565217391,0.3255813953488372,0.3043478260869565,0.3846153846153846,0.3782608695652174,0.3076923076923077,0.4193548387096774,0.4032258064516129,0.4,0.0579710144927536,0.1052631578947368,0.0571428571428571,18.10747663551402,0.7096774193548387,,0.0225563909774436,0.0144927536231884,0.0654205607476635,0.03485254691689,0.0161290322580645,0.0142857142857142,,0.025,0.0375,0.0094339622641509,0.0493827160493827,0.1153846153846153,,0.1652173913043478,0.3684210526315789,0.4117647058823529,0.1428571428571428,0.3043478260869565,0.1304347826086956,0.4,0.4,0.1666666666666666,0.017391304347826,0.3826086956521739,0.3181818181818182,0.3181818181818182,0.9285714285714286,0.25,,0.0384615384615384,1.0,0.0384615384615384,0.4615384615384615,0.5652173913043478,0.325,0.4787013513513513,0.5408000000000001,0.4676666666666667,0.0666666666666666,0.1081081081081081,0.2403846153846154,8.769565217391305,27.1804347826087,0.2909090909090909,,8.0,1.0,2.0,4.0,1.0,,2.0,,6.0,2.0,,2.0,4.0,8.0,4.0,6.0,,,,4.0,,3.0,2.0,0.5,0.1538461538461538,,0.375,0.375,0.0194174757281553,0.0120481927710843,0.2285714285714285,0.2424242424242424,,0.5,0.5,1.0,,0.5,0.5,1.0,0.0833333333333333,,0.0576923076923076,3.0,,1.0,1.0,3.0,2.0,2.0,0.032258064516129,0.05,0.0289855072463768,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,
2755,1610612760,Kevin Martin,Kevin Martin,2755,OKC,19070.0,318,42,614,610,185,156,62.0,1224,13.0,21.0,,3.0,7.0,28.0,16.0,38.0,19.0,2.0,5.0,24.0,51.0,12.0,40.0,87,33.0,70.0,64.0,243.0,647,4.0,5.0,12.0,21.0,17.0,22.0,70.0,30.0,50.0,87.0,51.0,24.0,5.0,11.0,4.0,15.0,4.0,,7.0,1.0,3.0,34.0,2.0,10.0,17.0,1.0,28.0,3.0,31.0,10.0,9.0,1.0,10.0,4.0,10.0,1.0,4.0,20.0,11.0,22.0,50.0,2.0,2.0,69.0,6.0,32.0,1.0,,1.0,1.0,1.0,70.0,182,0.375,0.375,0.8787878787878788,0.4714285714285714,0.4714285714285714,0.4597701149425287,0.5714285714285714,0.5700636942675159,0.631578947368421,0.6436170212765957,0.7040816326530612,0.445859872611465,0.057471264367816,0.0952380952380952,0.0714285714285714,30.4093567251462,0.5,0.0588235294117647,0.0787037037037037,0.0129032258064516,0.1204819277108433,0.0903010033444816,0.0126582278481012,,0.0181818181818181,0.0298507462686567,0.0615384615384615,0.1309523809523809,0.1129032258064516,0.1428571428571428,1.0,0.1337579617834395,0.6190476190476191,0.6842105263157895,0.3846153846153846,0.1783439490445859,0.2420382165605095,0.4210526315789473,0.4324324324324324,0.4375,0.1210191082802547,0.3248407643312102,0.4705882352941176,0.4705882352941176,0.875,,0.2222222222222222,0.1842105263157894,0.4285714285714285,0.131578947368421,0.3157894736842105,0.5796178343949044,0.4705882352941176,0.5074136942675159,0.49091875,0.5217013157894737,0.174863387978142,0.2831858407079646,0.2880658436213992,10.863218390804596,24.34142857142857,0.3013029315960912,,11.0,9.0,1.0,3.0,5.0,1.0,1.0,4.0,9.0,8.0,,1.0,1.0,6.0,1.0,4.0,1.0,1.0,,5.0,,2.0,4.0,0.2,0.4705882352941176,0.25,0.2777777777777778,0.4090909090909091,0.0121951219512195,0.0158730158730158,0.3928571428571428,0.4230769230769231,0.2727272727272727,0.4736842105263157,0.4736842105263157,0.8888888888888888,,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,,0.037037037037037,12.0,1.0,3.0,,,1.0,2.0,0.0238095238095238,,0.0128205128205128,0.6,1.0,2.0,0.0263157894736842,,,,,,,,,,,,True,,,,,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,3013.0,50,26,95,92,40,30,6.0,187,4.0,4.0,1.0,2.0,2.0,2.0,5.0,7.0,1.0,,1.0,,,,10.0,13,,1.0,10.0,30.0,99,2.0,,5.0,6.0,1.0,5.0,15.0,14.0,6.0,,,,,,,,,,,,,,2.0,,15.0,,15.0,2.0,17.0,,,,1.0,,2.0,,,3.0,1.0,4.0,7.0,1.0,,11.0,1.0,6.0,3.0,1.0,,3.0,2.0,15.0,40,0.7,0.7777777777777778,,,,0.7692307692307693,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7894736842105263,0.8333333333333334,0.0714285714285714,,,,22.22222222222222,0.3333333333333333,,0.3947368421052631,0.125,,0.3061224489795918,0.08,,,0.3846153846153846,0.4545454545454545,0.3571428571428571,,,0.6666666666666666,0.2857142857142857,1.0,1.0,0.75,0.1428571428571428,0.5,0.7142857142857143,0.7142857142857143,0.8,0.0714285714285714,,,,,0.5,,0.2857142857142857,1.0,0.1428571428571428,,0.3571428571428571,,0.4701249999999999,0.55465,0.4402928571428571,0.3157894736842105,0.3333333333333333,0.5,11.192307692307692,23.2,0.4210526315789473,1.0,1.0,,,,,2.0,,1.0,5.0,,2.0,,,1.0,,1.0,1.0,,,,2.0,,,,,1.0,1.0,0.8333333333333334,,,0.5,0.5,,,,,1.0,,,,,,0.1666666666666666,,1.0,,,,,,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,17602.0,293,63,563,564,152,116,59.0,1127,30.0,37.0,11.0,9.0,10.0,8.0,8.0,22.0,1.0,,1.0,,1.0,,42.0,67,,2.0,13.0,97.0,578,12.0,,10.0,13.0,1.0,3.0,23.0,72.0,12.0,,1.0,,6.0,6.0,12.0,18.0,12.0,,4.0,1.0,1.0,48.0,9.0,12.0,25.0,4.0,41.0,16.0,57.0,10.0,6.0,4.0,7.0,1.0,11.0,2.0,1.0,18.0,14.0,37.0,20.0,2.0,2.0,22.0,1.0,11.0,6.0,,2.0,6.0,4.0,23.0,152,0.8571428571428571,0.972972972972973,,,,0.6268656716417911,0.7692307692307693,0.6086956521739131,0.7142857142857143,0.60625,0.6764705882352942,0.0289855072463768,0.0895522388059701,0.1081081081081081,0.25,15.37242472266244,0.3888888888888889,0.25,0.1269035532994923,0.0629370629370629,0.1518987341772152,0.1340579710144927,0.0684931506849315,0.0612244897959183,0.04,0.1525423728813559,0.125,0.1081081081081081,0.1379310344827586,0.1904761904761904,0.6666666666666666,0.5362318840579711,0.8108108108108109,0.9090909090909092,0.8333333333333334,0.1159420289855072,0.3188405797101449,0.3636363636363636,0.3636363636363636,1.0,0.0144927536231884,0.0144927536231884,,,,0.9166666666666666,,0.7142857142857143,0.9,0.0714285714285714,,0.5652173913043478,,0.5198775362318842,0.6149714285714286,0.5573892857142857,0.1392405063291139,0.1428571428571428,0.2371134020618556,7.701492537313433,24.05,0.2699822380106572,8.0,4.0,,,,,9.0,,7.0,25.0,,10.0,6.0,3.0,6.0,1.0,2.0,2.0,,,1.0,4.0,2.0,,,,0.75,0.75,0.78125,0.0789473684210526,0.087719298245614,0.5,0.6666666666666666,0.75,,,,0.7272727272727273,,,,,,0.2577319587628865,,3.0,,,,,,0.0909090909090909,0.0526315789473684,,,3.0,,,,1.0,5.0,4.0,0.0769230769230769,0.375,,,,,,True,,,,,,,,,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,6157.0,103,-26,213,206,57,106,16.0,419,2.0,6.0,,1.0,1.0,4.0,3.0,9.0,4.0,1.0,1.0,4.0,13.0,3.0,6.0,19,7.0,17.0,6.0,39.0,211,,1.0,4.0,6.0,4.0,,14.0,2.0,10.0,21.0,13.0,4.0,2.0,8.0,5.0,13.0,5.0,,7.0,1.0,,31.0,2.0,6.0,12.0,,18.0,2.0,20.0,5.0,3.0,2.0,4.0,2.0,2.0,,1.0,6.0,1.0,2.0,7.0,,1.0,11.0,,4.0,2.0,,1.0,2.0,1.0,14.0,57,0.1666666666666666,0.1666666666666666,1.0,0.4117647058823529,0.4117647058823529,0.3157894736842105,0.6666666666666666,0.4583333333333333,0.7,0.4634146341463415,0.6363636363636364,0.4722222222222222,0.1052631578947368,0.3333333333333333,,20.346320346320347,0.6666666666666666,,0.1690140845070422,0.03125,0.2307692307692307,0.1855670103092783,0.0210526315789473,0.05,,0.1176470588235294,0.05,0.2647058823529412,0.3,,0.5,0.1666666666666666,0.3333333333333333,0.5,0.5,0.1111111111111111,0.25,0.3333333333333333,0.3333333333333333,,0.1111111111111111,0.3611111111111111,0.3076923076923077,0.3076923076923077,1.0,,1.0,0.1,1.0,0.1,0.3,0.6388888888888888,0.3076923076923077,0.49095,0.5367,0.465195,0.1,0.1739130434782608,0.358974358974359,10.16315789473684,24.258823529411764,0.2676056338028169,,1.0,3.0,,,2.0,,1.0,,3.0,2.0,,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,0.5,,1.5,1.5,,,0.25,0.25,,0.75,0.75,1.0,,,,,0.6666666666666666,,0.0769230769230769,,,,,,1.0,,0.0476190476190476,,0.05,,,1.0,,,,,,,,1.0,1.0,1.0,,,True,,,,,,,,,,
201934,1610612760,Hasheem Thabeet,Hasheem Thabeet,201934,OKC,15732.0,262,-22,513,517,130,174,56.0,1030,26.0,34.0,13.0,5.0,6.0,2.0,1.0,1.0,,,,,,,27.0,37,,,17.0,71.0,550,14.0,,6.0,7.0,,7.0,19.0,34.0,20.0,,,,4.0,4.0,,4.0,,,3.0,1.0,,8.0,15.0,12.0,30.0,2.0,44.0,22.0,66.0,10.0,10.0,,7.0,3.0,8.0,1.0,,15.0,24.0,48.0,28.0,8.0,2.0,25.0,3.0,11.0,18.0,1.0,4.0,18.0,10.0,19.0,130,0.6296296296296297,0.8947368421052632,,,,0.7297297297297297,0.8571428571428571,0.7297297297297297,0.8571428571428571,0.7395833333333334,0.7916666666666666,,0.1081081081081081,0.0588235294117647,1.0,10.899653979238751,0.4666666666666667,0.1428571428571428,0.1734104046242774,0.1006711409395973,0.1714285714285714,0.1728395061728395,0.102803738317757,0.0833333333333333,0.0677966101694915,0.0769230769230769,0.2307692307692307,0.2028985507246377,0.1694915254237288,0.1818181818181818,0.5555555555555556,0.918918918918919,0.7647058823529411,0.8125,0.6153846153846154,0.054054054054054,0.027027027027027,1.0,1.0,1.0,,,,,,0.9285714285714286,,0.8571428571428571,0.8333333333333334,,,0.918918918918919,,0.6352432432432433,0.6360454545454546,0.6722142857142858,0.2444444444444444,0.2444444444444444,0.2676056338028169,1.8945945945945943,,0.253411306042885,11.0,,,,,,11.0,,5.0,27.0,,16.0,7.0,,4.0,2.0,2.0,,,,3.0,13.0,8.0,2.0,,,0.7857142857142857,0.7857142857142857,0.7941176470588235,0.1076923076923077,0.1,,,,,,,0.8461538461538461,,,,,,0.380281690140845,,4.0,,,,1.0,,0.1666666666666666,0.1333333333333333,0.1666666666666666,,,,,,,1.0,5.0,,0.0909090909090909,,,,1.0,1.0,True,,,,,,,,,,
203103,1610612760,Perry Jones III,Perry Jones III,203103,OKC,6365.0,106,-31,217,213,54,106,21.0,430,6.0,9.0,,,1.0,10.0,1.0,15.0,,,,,2.0,,9.0,34,,2.0,,18.0,235,3.0,,1.0,6.0,,,2.0,14.0,4.0,,2.0,,2.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,15.0,2.0,8.0,7.0,2.0,17.0,3.0,20.0,1.0,1.0,,3.0,2.0,6.0,,2.0,9.0,3.0,10.0,1.0,1.0,,,,,3.0,,1.0,3.0,2.0,2.0,54,0.7777777777777778,0.7777777777777778,,,,0.2647058823529412,0.1666666666666666,0.25,0.1666666666666666,0.25,0.1666666666666666,0.0555555555555555,0.0588235294117647,,0.2,18.67219917012448,0.3333333333333333,0.4,0.1014492753623188,0.0303030303030303,0.2424242424242424,0.1470588235294117,0.031578947368421,,0.0714285714285714,0.0555555555555555,0.1,0.1290322580645161,0.217391304347826,0.3,0.6666666666666666,0.25,0.6666666666666666,0.6666666666666666,1.0,0.2777777777777778,0.4166666666666667,0.0666666666666666,0.0666666666666666,1.0,,0.0555555555555555,,,,,,0.1666666666666666,,,,0.3055555555555556,,0.4638416666666665,0.4457333333333333,0.3971333333333333,,,0.1111111111111111,10.56470588235294,24.5,0.2488479262672811,,2.0,,,,,,,,,,,1.0,2.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,0.0344827586206896,0.0384615384615384,0.2,0.25,,,,,,,,,,,,,2.0,,,,1.0,,,,0.04,,,,,1.0,,2.0,1.0,,,,,,,,True,,,,,,,,,,
