EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,BlockedLongMidRange,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,on,3pt And 1 Free Throw Trips
101122,1610612754,Danny Granger,Danny Granger,101122,IND,2616.0,44,-15,77,77,19.0,12.0,12.0,154,1.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,8.0,1.0,7.0,1.0,1.0,4.0,15.0,1.0,7.0,5.0,16.0,81,1.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,3.0,5.0,6.0,2.0,3.0,2.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,3.0,3.0,3.0,3.0,6.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,8.0,3.0,1.0,5.0,19.0,1.0,0.75,1.0,1.0,0.14285714285714285,1.0,0.14285714285714285,0.26666666666666666,1.0,0.5,0.25,1.25,0.5,0.3076923076923077,0.875,0.625,0.3181818181818182,0.06666666666666667,0.5,31.52173913043478,1.0,0.08571428571428572,0.10344827586206896,0.07142857142857142,0.07317073170731707,0.1,0.14285714285714285,0.125,0.125,0.09090909090909091,0.5,1.0,0.22727272727272727,0.36363636363636365,0.375,0.375,1.0,0.3181818181818182,0.14285714285714285,0.14285714285714285,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.4090909090909091,0.14285714285714285,0.4452250000000001,0.2978,0.3524,0.12,0.16666666666666666,0.4375,0.3125,12.153333333333332,26.000000000000004,0.24675324675324675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101133,1610612754,Ian Mahinmi,Ian Mahinmi,101133,IND,46557.0,776,-64,1419,1426,354.0,332.0,196.0,2845,59.0,95.0,17.0,24.0,13.0,22.0,24.0,22.0,70.0,,2.0,,,87.0,189.0,,2.0,70.0,244.0,1480,24.0,38.0,,,14.0,62.0,18.0,42.0,20.0,56.0,124.0,50.0,,30.0,,,16.0,8.0,8.0,16.0,6.0,3.0,40.0,42.0,95.0,122.0,68.0,190.0,24.0,13.0,11.0,25.0,9.0,16.0,58.0,16.0,70.0,127.0,11.0,94.0,1.0,107.0,52.0,4.0,56.0,353.0,4.0,0.7126436781609196,0.8611111111111112,,,,,0.4603174603174603,0.631578947368421,0.42857142857142855,0.45549738219895286,0.631578947368421,0.4186046511627907,0.5041322314049587,0.5849056603773585,0.49122807017543857,0.010471204188481676,0.08465608465608465,0.12631578947368421,18.083182640144667,0.43103448275862066,0.18199233716475097,0.0846774193548387,0.1652046783625731,0.09396914446002805,0.0975609756097561,0.0871559633027523,0.16666666666666666,0.18867924528301888,0.4973821989528796,0.6210526315789474,0.7108433734939759,0.1256544502617801,0.36649214659685864,0.3142857142857143,0.3142857142857143,0.9545454545454546,0.010471204188481676,,,,0.631578947368421,0.7083333333333334,,,,0.5116279069767442,0.5909090909090909,0.5078534031413613,,0.500626455026455,0.49881034482758624,0.5031333333333333,0.2184873949579832,0.22033898305084745,0.2540983606557377,0.22950819672131148,8.571428571428568,66.75,0.24947145877378435,6.0,1.0,1.0,2.0,2.0,4.0,1.0,25.0,1.0,18.0,9.0,2.0,3.0,33.0,5.0,3.0,5.0,4.0,3.0,13.0,6.0,13.0,5.0,5.0,40.0,28.0,12.0,40.0,22.0,1.0,1.0,5.0,2.0,9.0,0.16666666666666666,0.1875,0.017543859649122806,0.1111111111111111,0.1152073732718894,0.07096774193548387,0.12025316455696203,0.1016949152542373,0.1875,0.13157894736842105,0.0625,0.023529411764705882,0.55,0.6610169491525424,0.25,0.3,0.3333333333333333,0.11764705882352941,0.023255813953488372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201571,1610612754,D.J. Augustin,D.J. Augustin,201571,IND,73575.0,1226,-37,2292,2294,704.0,630.0,324.0,4586,25.0,52.0,2.0,3.0,6.0,15.0,25.0,9.0,27.0,47.0,144.0,8.0,12.0,36.0,104.0,67.0,190.0,83.0,356.0,2340,2.0,5.0,11.0,18.0,1.0,38.0,9.0,27.0,39.0,96.0,16.0,56.0,174.0,,140.0,47.0,16.0,127.0,43.0,170.0,25.0,60.0,383.0,13.0,48.0,71.0,20.0,91.0,34.0,20.0,14.0,41.0,28.0,13.0,68.0,18.0,25.0,64.0,,84.0,8.0,99.0,24.0,16.0,88.0,692.0,9.0,0.2222222222222222,0.2222222222222222,0.8656716417910447,0.3526315789473684,0.6111111111111112,0.3602150537634409,0.34615384615384615,0.4,0.3333333333333333,0.4642857142857143,0.8043478260869565,0.3904109589041096,0.512012012012012,0.8043478260869565,0.5053763440860215,0.6462585034013606,0.15384615384615385,0.15384615384615385,14.919806042521447,0.6029411764705882,0.05542725173210162,0.01639344262295082,0.0610079575596817,0.016740088105726872,0.023809523809523808,0.015822784810126583,0.05555555555555555,0.07988165680473373,0.17687074829931973,0.4807692307692308,0.5681818181818182,0.08503401360544217,0.09183673469387756,0.3333333333333333,0.34615384615384615,0.2222222222222222,0.4897959183673469,0.3263888888888889,0.3333333333333333,0.8085106382978723,0.13043478260869565,0.6666666666666666,0.5217391304347826,0.6666666666666666,0.875,0.2054794520547945,0.4,0.8231292517006803,0.3357142857142857,0.5243503484320556,0.5095923076923078,0.5151840909090908,0.07570977917981073,0.1889763779527559,0.10674157303370786,0.2696629213483146,7.861538461538462,25.960526315789473,0.30715532286212915,2.0,36.0,46.0,4.0,18.0,48.0,19.0,6.0,1.0,21.0,2.0,2.0,14.0,27.0,2.0,2.0,5.0,4.0,5.0,2.0,8.0,,12.0,1.0,3.0,1.0,1.0,3.0,1.0,,,,,7.0,0.28,0.028985507246376812,0.013888888888888888,0.07924528301886792,0.017543859649122806,0.011235955056179775,0.01984126984126984,0.011111111111111112,0.023255813953488372,0.06382978723404255,0.11688311688311688,0.012578616352201259,0.3333333333333333,0.16,0.08,0.1111111111111111,1.0,0.5,0.4931506849315068,20.0,46.0,3.0,6.0,5.0,10.0,8.0,13.0,27.0,4.0,2.0,1.0,20.0,1.0,0.2826086956521739,0.021052631578947368,0.037037037037037035,0.021739130434782608,0.020833333333333332,0.1564625850340136,0.43478260869565216,0.4444444444444444,1.0,0.2608695652173913,0.5,1.0,0.136986301369863,0.5,0.2222222222222222,,,,,,True,
201946,1610612754,Tyler Hansbrough,Tyler Hansbrough,201946,IND,40432.0,674,-64,1233,1242,294.0,243.0,187.0,2475,63.0,116.0,25.0,49.0,16.0,27.0,37.0,21.0,64.0,,2.0,,1.0,96.0,217.0,,2.0,111.0,303.0,1277,27.0,57.0,,1.0,28.0,82.0,24.0,49.0,37.0,85.0,102.0,90.0,,42.0,2.0,,35.0,10.0,5.0,15.0,4.0,,35.0,58.0,66.0,106.0,85.0,191.0,14.0,3.0,11.0,14.0,6.0,8.0,42.0,7.0,19.0,69.0,14.0,125.0,3.0,144.0,61.0,15.0,82.0,284.0,8.0,0.53125,0.68,,,,,0.4423963133640553,0.47368421052631576,0.4897959183673469,0.4383561643835616,0.46551724137931033,0.47058823529411764,0.5278745644599303,0.5466666666666666,0.5902777777777778,0.0091324200913242,0.16129032258064516,0.22413793103448276,22.335369993211135,0.3333333333333333,0.14285714285714285,0.12719298245614036,0.1513157894736842,0.12423312883435583,0.17117117117117117,0.05759162303664921,0.11724137931034483,0.15846994535519127,0.5296803652968036,0.5431034482758621,0.7,0.1689497716894977,0.2922374429223744,0.328125,0.328125,0.8095238095238095,0.0091324200913242,,,,0.8448275862068966,0.5102040816326531,0.017241379310344827,,,0.5294117647058824,0.5925925925925926,0.5388127853881278,,0.5041619266055046,0.561291304347826,0.51858,0.22426470588235295,0.22592592592592592,0.2706270627062706,0.28052805280528054,7.275115207373271,32.95,0.2384428223844282,12.0,2.0,2.0,,1.0,7.0,3.0,23.0,4.0,26.0,14.0,9.0,3.0,28.0,4.0,10.0,3.0,1.0,4.0,5.0,1.0,15.0,6.0,8.0,11.0,9.0,2.0,11.0,8.0,,,1.0,,3.0,0.24324324324324326,0.34146341463414637,0.08888888888888889,0.1780821917808219,0.11734693877551021,0.18181818181818182,0.11805555555555555,0.11538461538461539,0.14925373134328357,0.16216216216216217,0.22857142857142856,0.10465116279069768,0.7272727272727273,0.4444444444444444,0.32432432432432434,0.42857142857142855,0.5,0.04,0.0392156862745098,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,
202331,1610612754,Paul George,Paul George,202331,IND,39778.0,663,-8,1241,1243,431.0,385.0,166.0,2484,31.0,65.0,4.0,9.0,15.0,24.0,37.0,27.0,72.0,27.0,87.0,1.0,13.0,69.0,174.0,37.0,114.0,45.0,294.0,1258,8.0,15.0,1.0,16.0,5.0,24.0,22.0,59.0,25.0,105.0,42.0,96.0,75.0,8.0,85.0,27.0,21.0,47.0,28.0,75.0,17.0,10.0,178.0,10.0,84.0,116.0,14.0,130.0,28.0,17.0,11.0,35.0,21.0,14.0,60.0,22.0,19.0,44.0,2.0,58.0,1.0,57.0,20.0,8.0,101.0,420.0,5.0,0.30434782608695654,0.3230769230769231,0.6756756756756757,0.32456140350877194,0.0625,0.33035714285714285,0.39655172413793105,0.5333333333333333,0.3728813559322034,0.4322916666666667,0.3064516129032258,0.40404040404040403,0.4666666666666667,0.36363636363636365,0.4646017699115044,0.3958333333333333,0.1206896551724138,0.24615384615384617,26.041666666666664,0.5833333333333334,0.1728395061728395,0.023980815347721823,0.1767515923566879,0.02155887230514096,0.02702702702702703,0.006493506493506494,0.12179487179487179,0.21621621621621623,0.22569444444444445,0.47692307692307695,0.6326530612244898,0.1284722222222222,0.25,0.375,0.38028169014084506,0.25925925925925924,0.3020833333333333,0.3103448275862069,0.3103448275862069,0.5925925925925926,0.2903225806451613,0.4444444444444444,0.41935483870967744,0.07692307692307693,1.0,0.24242424242424243,0.625,0.6215277777777778,0.3176470588235294,0.5020749122807018,0.520675,0.48366145833333335,0.06840390879478828,0.10416666666666667,0.08163265306122448,0.35714285714285715,9.960344827586209,25.729824561403507,0.34730056406124094,11.0,30.0,40.0,2.0,11.0,30.0,7.0,3.0,1.0,27.0,5.0,5.0,11.0,25.0,4.0,1.0,3.0,2.0,2.0,3.0,,2.0,1.0,2.0,9.0,7.0,2.0,9.0,6.0,,,,,5.0,0.10810810810810811,0.19230769230769232,0.029411764705882353,0.19014084507042253,0.016129032258064516,0.039473684210526314,0.022058823529411766,,0.1724137931034483,0.1958762886597938,0.17777777777777778,0.032467532467532464,0.6666666666666666,0.3870967741935484,0.2972972972972973,0.3333333333333333,0.18181818181818182,,0.30303030303030304,10.0,27.0,,3.0,2.0,10.0,10.0,12.0,36.0,2.0,2.0,,,,0.3,0.017543859649122806,0.013888888888888888,0.07407407407407407,,0.09375,0.37037037037037035,0.4,0.9,0.0967741935483871,,,0.10101010101010101,0.2,0.3333333333333333,1.0,0.008695652173913044,,,,True,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,26994.0,450,-48,857,850,282.0,221.0,128.0,1707,31.0,57.0,5.0,10.0,14.0,23.0,12.0,8.0,26.0,7.0,25.0,,4.0,42.0,95.0,11.0,38.0,28.0,145.0,903,7.0,16.0,1.0,6.0,3.0,20.0,16.0,36.0,18.0,56.0,40.0,44.0,30.0,2.0,25.0,7.0,9.0,24.0,15.0,39.0,10.0,8.0,93.0,9.0,43.0,55.0,15.0,70.0,16.0,8.0,8.0,13.0,8.0,5.0,26.0,8.0,8.0,28.0,,33.0,2.0,39.0,13.0,8.0,56.0,278.0,4.0,0.47619047619047616,0.4878048780487805,0.9090909090909091,0.2894736842105263,0.16666666666666666,0.2894736842105263,0.4421052631578947,0.4375,0.4444444444444444,0.4398496240601504,0.38636363636363635,0.3958333333333333,0.48013245033112584,0.43478260869565216,0.4745762711864407,0.2857142857142857,0.09473684210526316,0.08771929824561403,17.647058823529413,0.5,0.1396103896103896,0.029315960912052116,0.1325,0.035046728971962614,0.0410958904109589,0.01680672268907563,0.12745098039215685,0.1864406779661017,0.42857142857142855,0.543859649122807,0.5961538461538461,0.09022556390977443,0.19548872180451127,0.3076923076923077,0.3076923076923077,0.375,0.18796992481203006,0.28,0.2916666666666667,0.8571428571428571,0.45454545454545453,0.5,0.18181818181818182,,,0.4791666666666667,0.6086956521739131,0.7142857142857143,0.28,0.5473744360902255,0.5530499999999999,0.5461239583333335,0.09090909090909091,0.12380952380952381,0.13793103448275862,0.38620689655172413,7.117894736842104,24.97631578947369,0.3290548424737456,3.0,6.0,12.0,,5.0,12.0,4.0,6.0,,10.0,2.0,2.0,4.0,13.0,,4.0,2.0,,4.0,1.0,,1.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,,,,,2.0,0.3333333333333333,0.08695652173913043,,0.10869565217391304,0.049586776859504134,0.034782608695652174,0.034482758620689655,0.08823529411764706,0.09090909090909091,0.10144927536231885,0.13043478260869565,0.029411764705882353,1.0,0.4838709677419355,0.25,0.375,0.6666666666666666,0.2,0.125,4.0,13.0,1.0,2.0,2.0,6.0,,2.0,3.0,1.0,,,,,0.16666666666666666,0.02631578947368421,,,0.04,0.09774436090225563,0.3076923076923077,0.3076923076923077,1.0,0.09090909090909091,0.5,1.0,0.125,0.3333333333333333,,,,,,,True,
203111,1610612754,Orlando Johnson,Orlando Johnson,203111,IND,23225.0,387,-3,710,716,200.0,164.0,101.0,1426,16.0,27.0,6.0,8.0,2.0,2.0,17.0,4.0,13.0,19.0,45.0,3.0,5.0,24.0,57.0,26.0,66.0,13.0,139.0,735,6.0,12.0,5.0,8.0,3.0,30.0,3.0,9.0,5.0,23.0,16.0,32.0,66.0,6.0,44.0,19.0,11.0,21.0,14.0,35.0,9.0,8.0,84.0,11.0,42.0,56.0,14.0,70.0,7.0,4.0,3.0,13.0,10.0,3.0,22.0,5.0,13.0,30.0,2.0,17.0,,20.0,8.0,1.0,23.0,200.0,,0.3333333333333333,0.38095238095238093,0.8461538461538461,0.3939393939393939,0.625,0.4,0.42105263157894735,0.5,0.3333333333333333,0.5121951219512195,0.675,0.3333333333333333,0.5265151515151515,0.6818181818181818,0.38333333333333336,0.5365853658536586,0.19298245614035087,0.25925925925925924,18.689320388349515,0.5909090909090909,0.15613382899628253,0.04741379310344827,0.14606741573033707,0.04081632653061224,0.04411764705882353,0.042105263157894736,0.08333333333333333,0.2692307692307692,0.21951219512195122,0.5925925925925926,0.8,0.13821138211382114,0.10569105691056911,0.3076923076923077,0.3076923076923077,0.5,0.36585365853658536,0.4222222222222222,0.4222222222222222,0.8421052631578947,0.4,0.75,0.25,0.6,0.6666666666666666,0.07407407407407407,1.0,0.7560975609756098,0.4318181818181818,0.5164782786885247,0.547190625,0.476626923076923,0.06870229007633588,0.125,0.2158273381294964,0.16546762589928057,7.857894736842104,25.798484848484858,0.28169014084507044,4.0,13.0,18.0,1.0,5.0,9.0,4.0,3.0,,10.0,4.0,3.0,4.0,9.0,1.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,6.0,5.0,1.0,6.0,4.0,,,,,2.0,0.23529411764705882,0.16666666666666666,,0.11494252873563218,0.02702702702702703,0.057971014492753624,0.034482758620689655,,0.08641975308641975,0.1016949152542373,0.14285714285714285,0.05172413793103448,0.6666666666666666,0.3125,0.23529411764705882,0.3076923076923077,0.25,0.16666666666666666,0.48148148148148145,7.0,21.0,2.0,3.0,1.0,5.0,3.0,4.0,12.0,1.0,,1.0,,,0.2222222222222222,0.015151515151515152,,0.047619047619047616,,0.17073170731707318,0.3333333333333333,0.35,0.8571428571428571,0.15,0.6666666666666666,0.5,0.18518518518518517,0.2,0.23076923076923078,1.0,0.014925373134328358,,,,True,
2561,1610612754,David West,David West,2561,IND,29028.0,484,53,942,932,379.0,354.0,116.0,1874,25.0,54.0,5.0,10.0,11.0,23.0,79.0,31.0,68.0,,3.0,,1.0,94.0,201.0,,3.0,59.0,247.0,915,16.0,27.0,,1.0,8.0,40.0,37.0,78.0,34.0,108.0,110.0,78.0,,10.0,2.0,,16.0,17.0,18.0,35.0,15.0,1.0,88.0,16.0,65.0,86.0,25.0,111.0,15.0,8.0,7.0,24.0,13.0,11.0,46.0,18.0,10.0,34.0,9.0,69.0,,73.0,27.0,12.0,106.0,369.0,11.0,0.5851063829787234,0.6179775280898876,,,,,0.46766169154228854,0.5925925925925926,0.47435897435897434,0.46078431372549017,0.5714285714285714,0.4625,0.5189075630252101,0.625,0.5346534653465347,0.014705882352941176,0.07960199004975124,0.18518518518518517,26.46784715750233,0.5217391304347826,0.18571428571428572,0.05333333333333334,0.17429193899782136,0.0585480093676815,0.06382978723404255,0.02040816326530612,0.16363636363636364,0.17647058823529413,0.2647058823529412,0.46296296296296297,0.5681818181818182,0.3872549019607843,0.3333333333333333,0.45588235294117646,0.4626865671641791,0.7741935483870968,0.014705882352941176,,,,0.35714285714285715,0.5,0.03571428571428571,,,0.2875,0.4782608695652174,0.27941176470588236,,0.44305837438423645,0.4472295454545454,0.4435455696202531,0.11946902654867257,0.1210762331838565,0.16194331983805668,0.43724696356275305,9.798507462686569,43.63333333333333,0.4023354564755839,38.0,2.0,2.0,1.0,3.0,16.0,,9.0,,15.0,6.0,5.0,5.0,22.0,2.0,4.0,6.0,1.0,3.0,3.0,,4.0,2.0,5.0,13.0,9.0,3.0,17.0,12.0,,,2.0,4.0,5.0,0.06329113924050633,0.2857142857142857,,0.13761467889908258,0.07086614173228346,0.07407407407407407,0.058823529411764705,0.09523809523809523,0.22115384615384615,0.11267605633802817,0.18421052631578946,0.05434782608695652,0.7058823529411765,0.6,0.4810126582278481,0.5135135135135135,0.42105263157894735,,0.025,,,,,,,,,,,2.0,,,1.0,,,0.014705882352941176,,,,,,,,,,,,,,,4.0,2.0,2.0,True,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,18448.0,307,-15,583,583,219.0,180.0,82.0,1166,24.0,45.0,9.0,21.0,7.0,12.0,41.0,7.0,18.0,,,,,48.0,104.0,,,25.0,121.0,596,11.0,27.0,,,7.0,29.0,14.0,30.0,16.0,44.0,50.0,46.0,,18.0,,,6.0,8.0,2.0,10.0,1.0,,22.0,22.0,42.0,55.0,33.0,88.0,5.0,5.0,,16.0,8.0,8.0,29.0,11.0,26.0,42.0,6.0,38.0,1.0,36.0,13.0,7.0,44.0,217.0,7.0,0.5208333333333334,0.6410256410256411,,,,,0.46153846153846156,0.4074074074074074,0.4666666666666667,0.46153846153846156,0.4074074074074074,0.4666666666666667,0.5041666666666667,0.46774193548387094,0.55,,0.057692307692307696,0.08888888888888889,22.041420118343197,0.5517241379310345,0.17355371900826447,0.11,0.16887417218543047,0.12043795620437957,0.11864406779661017,0.046875,0.2073170731707317,0.18181818181818182,0.4326923076923077,0.5333333333333333,0.5853658536585366,0.3942307692307692,0.17307692307692307,0.3888888888888889,0.3888888888888889,0.8571428571428571,,,,,0.7777777777777778,0.42857142857142855,,,,0.4,0.5833333333333334,0.4326923076923077,,0.47090961538461534,0.5229714285714285,0.4532466666666667,0.11504424778761062,0.11504424778761062,0.2396694214876033,0.36363636363636365,6.934615384615385,,0.37564322469982847,17.0,,,,1.0,7.0,1.0,11.0,,9.0,4.0,4.0,2.0,13.0,,3.0,1.0,,2.0,3.0,2.0,,1.0,4.0,29.0,25.0,4.0,29.0,14.0,,1.0,2.0,1.0,5.0,0.04878048780487805,0.3076923076923077,,0.15,0.14864864864864866,0.15584415584415584,0.1206896551724138,0.25,0.125,0.1282051282051282,0.19047619047619047,0.08,0.4827586206896552,0.4583333333333333,0.4146341463414634,0.4358974358974359,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201965,1610612754,Jeff Ayres,Jeff Ayres,201965,IND,10970.0,183,5,343,342,110.0,102.0,56.0,685,11.0,18.0,2.0,5.0,1.0,3.0,11.0,15.0,36.0,1.0,2.0,,1.0,33.0,65.0,2.0,3.0,9.0,81.0,361,6.0,11.0,,1.0,2.0,14.0,8.0,18.0,6.0,25.0,54.0,12.0,6.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,2.0,,12.0,7.0,15.0,33.0,13.0,46.0,1.0,1.0,,5.0,5.0,,8.0,2.0,17.0,26.0,3.0,10.0,,9.0,4.0,1.0,25.0,110.0,1.0,0.8181818181818182,0.84375,1.0,0.6666666666666666,,0.6666666666666666,0.5076923076923077,0.5454545454545454,0.4444444444444444,0.5294117647058824,0.5,0.475,0.5625,0.5384615384615384,0.5434782608695652,0.04411764705882353,0.03076923076923077,0.05555555555555555,19.656019656019655,0.625,0.11627906976744186,0.0625,0.16666666666666666,0.0755813953488372,0.037037037037037035,0.057692307692307696,0.09302325581395349,0.14583333333333334,0.2647058823529412,0.6111111111111112,0.6470588235294118,0.16176470588235295,0.5294117647058824,0.4166666666666667,0.4166666666666667,1.0,0.029411764705882353,0.5,0.5,1.0,0.4166666666666667,0.4,0.08333333333333333,,,0.15,0.3333333333333333,0.3088235294117647,0.5,0.4657220588235294,0.48051874999999994,0.43888249999999995,0.056338028169014086,0.058823529411764705,0.1728395061728395,0.30864197530864196,11.856923076923078,24.933333333333334,0.3206997084548105,7.0,2.0,2.0,,,3.0,,6.0,,14.0,4.0,4.0,,3.0,1.0,,1.0,2.0,,2.0,,1.0,,1.0,5.0,4.0,,5.0,1.0,1.0,,,,,0.09090909090909091,0.2857142857142857,,0.3111111111111111,0.1,0.09090909090909091,0.08,0.2,0.10526315789473684,0.35294117647058826,0.18181818181818182,0.12903225806451613,0.2,0.7272727272727273,0.6363636363636364,0.7,0.5714285714285714,0.5,0.1,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,0.5,,,,,0.014705882352941176,1.0,1.0,1.0,,,,,,0.5,,,,,,True,
