EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,Charge Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceFtPoints,FTDefRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,FTOffRebounds,SecondChanceTurnovers,BlockingFoulsDrawn,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,Travels,BlockedArc3,SecondChanceAtRimPctAssisted,Offensive Fouls Drawn,3SecondViolations,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,BlockingFouls,on,Corner3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,HeaveMakes,HeaveAttempts,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Clear Path Fouls
101128,1610612745,Francisco Garcia,Francisco Garcia,101128,HOU,19142.0,319,42,634,634,141,119,75.0,1268,6.0,9.0,1.0,2.0,1.0,3.0,7.0,13.0,14.0,37.0,1.0,3.0,4.0,7.0,13.0,33.0,1.0,2.0,3.0,8.0,14.0,25.0,27.0,70.0,6.0,115.0,650,2.0,5.0,6.0,3.0,5.0,7.0,15.0,2.0,29.0,20.0,8.0,81.0,33.0,13.0,14.0,6.0,20.0,5.0,1.0,13.0,1.0,46.0,1.0,4.0,18.0,22.0,1.0,23.0,1.0,14.0,11.0,3.0,8.0,2.0,7.0,4.0,1.0,1.0,12.0,2.0,14.0,22.0,3.0,1.0,6.0,2.0,7.0,1.0,1.0,1.0,6.0,1.0,3.0,1.0,3.0,7.0,4.0,29.0,141,1.0,0.7142857142857143,0.7142857142857143,1.0,0.3857142857142857,0.4,0.4666666666666667,0.3857142857142857,0.56,0.6,0.5736842105263158,0.6,0.675,0.5867346938775511,0.6,0.6904761904761905,0.7368421052631579,15.235457063711912,0.6666666666666666,0.0803571428571428,0.050632911392405,0.0075757575757575,0.0726072607260726,0.0035460992907801,0.0238095238095238,0.1212121212121212,0.0410958904109589,0.0823529411764705,0.0535714285714285,0.0434782608695652,0.0188679245283018,0.5714285714285714,0.0947368421052631,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.031578947368421,0.3333333333333333,0.3333333333333333,1.0,0.1368421052631579,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.3894736842105263,0.3783783783783784,0.3783783783783784,1.0,0.3473684210526316,0.3939393939393939,0.3939393939393939,1.0,0.6,0.3333333333333333,1.0,0.4,0.5,1.0,0.1,0.5,0.35,0.5714285714285714,0.4,0.375,0.8315789473684211,0.3939393939393939,0.5592573684210527,0.6483,0.5425599999999999,0.0206185567010309,0.0384615384615384,0.0140845070422535,0.0521739130434782,0.2521739130434782,11.771999999999998,24.358571428571423,0.222397476340694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,484.0,8,11,19,19,6,3,2.0,38,,,,,,,,,,1.0,,,,,,2.0,,,,1.0,,,,3.0,,,10,,,,,,,1.0,,,,,,2.0,,3.0,1.0,4.0,1.0,,2.0,1.0,9.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,1.0,,6,,,,,,,,,,,,,,,,,1.0,19.047619047619047,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,1.0,,1.0,,0.5046,,0.4557,,,,,,,26.46666666666667,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202341,1610612745,James Anderson,James Anderson,202341,HOU,3694.0,62,28,125,127,35,36,17.0,252,6.0,9.0,1.0,1.0,1.0,2.0,,,,3.0,,,,1.0,1.0,6.0,,1.0,,4.0,7.0,11.0,1.0,9.0,2.0,19.0,130,,1.0,4.0,2.0,2.0,,5.0,1.0,5.0,6.0,8.0,3.0,6.0,1.0,2.0,5.0,7.0,3.0,2.0,1.0,1.0,19.0,1.0,4.0,5.0,9.0,4.0,13.0,1.0,3.0,3.0,,5.0,,3.0,,2.0,,5.0,2.0,,1.0,1.0,,6.0,,3.0,1.0,,1.0,,,,,,,,5.0,35,,0.4285714285714285,0.6,1.0,0.1111111111111111,,,0.1111111111111111,0.6363636363636364,1.0,0.425,0.5,0.2857142857142857,0.4523809523809524,0.5,0.3571428571428571,0.45,17.36111111111111,1.0,0.1063829787234042,0.2666666666666666,0.0625,0.1451612903225806,0.0975609756097561,0.1428571428571428,0.1875,0.0714285714285714,0.0588235294117647,0.2727272727272727,0.25,0.1111111111111111,,0.45,0.6666666666666666,0.6666666666666666,0.5,0.1,0.5,1.0,,,,,,0.15,,,,0.3,0.1666666666666666,0.1666666666666666,1.0,,,,0.25,,,0.1428571428571428,1.0,0.1428571428571428,,0.5714285714285714,,0.9,0.1666666666666666,0.5788875,0.5363333333333333,0.4980785714285715,0.05,0.0909090909090909,,0.2105263157894736,0.2631578947368421,2.318181818181818,26.111111111111114,0.28,2.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,0.6666666666666666,0.0909090909090909,0.5,0.12,0.3,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202962,1610612745,Greg Smith,Greg Smith,202962,HOU,9234.0,154,7,309,305,68,53,39.0,614,21.0,32.0,4.0,6.0,4.0,12.0,,,,,,,,,,,,,,,25.0,44.0,,,15.0,65.0,335,,,16.0,4.0,8.0,,,8.0,16.0,32.0,18.0,,,,2.0,2.0,4.0,2.0,,2.0,,10.0,6.0,6.0,20.0,29.0,12.0,41.0,1.0,2.0,2.0,,3.0,1.0,2.0,6.0,1.0,,9.0,1.0,14.0,26.0,2.0,3.0,13.0,,22.0,10.0,,2.0,3.0,,2.0,,1.0,3.0,1.0,16.0,68,1.0,0.64,0.6956521739130435,,,,,,0.5681818181818182,0.5,0.5681818181818182,0.625,0.5,0.6018518518518519,0.6666666666666666,0.5714285714285714,,17.796610169491526,0.3333333333333333,0.1785714285714285,0.1666666666666666,0.109090909090909,0.1756756756756756,0.0909090909090909,0.0476190476190476,0.2,0.2121212121212121,0.1481481481481481,0.125,0.25,0.0714285714285714,0.3333333333333333,0.7272727272727273,0.65625,0.7241379310344828,0.7142857142857143,0.2727272727272727,0.3333333333333333,0.4,0.25,,,,,,,,,,,,,,,,,,,0.75,0.6666666666666666,,,,,0.7272727272727273,,0.5375590909090909,0.4874571428571428,0.5967,0.1923076923076923,0.1923076923076923,,0.2461538461538461,0.2461538461538461,2.8795454545454544,,0.2200647249190938,5.0,6.0,5.0,8.0,4.0,5.0,6.0,,2.0,0.625,0.1136363636363636,0.1666666666666666,0.0779220779220779,0.0526315789473684,0.75,0.8333333333333334,6.0,3.0,1.0,1.0,2.0,0.09375,0.3,0.1538461538461538,0.1470588235294117,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203080,1610612745,Thomas Robinson,Thomas Robinson,203080,HOU,3580.0,60,7,119,122,33,22,18.0,241,11.0,14.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,13.0,19.0,,,9.0,35.0,116,,,7.0,2.0,3.0,,,,4.0,14.0,12.0,,,,,1.0,1.0,,1.0,,,3.0,2.0,3.0,10.0,16.0,6.0,22.0,,8.0,7.0,1.0,3.0,1.0,2.0,3.0,1.0,,6.0,2.0,1.0,6.0,,1.0,10.0,,14.0,8.0,,,2.0,,2.0,,,2.0,1.0,4.0,33,,0.5384615384615384,0.5384615384615384,,,,,,0.6842105263157895,0.6666666666666666,0.6842105263157895,0.6666666666666666,0.6666666666666666,0.7,0.7,0.6666666666666666,,22.62773722627737,0.5,0.2941176470588235,0.1875,0.0769230769230769,0.26,0.0980392156862745,,,0.1538461538461538,0.6153846153846154,0.1666666666666666,0.25,,0.5,0.7368421052631579,0.7857142857142857,0.8461538461538461,0.5454545454545454,0.1578947368421052,0.3333333333333333,0.5,,0.1052631578947368,0.5,0.5,1.0,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,0.7368421052631579,,0.5798736842105263,0.5104,0.5199999999999999,0.32,0.32,,0.2,0.1142857142857142,4.421052631578948,,0.2773109243697479,2.0,3.0,2.0,3.0,,2.0,3.0,,2.0,0.6666666666666666,0.1052631578947368,0.3333333333333333,0.12,,1.0,0.6666666666666666,3.0,3.0,,,1.0,0.0714285714285714,0.75,0.1,0.1111111111111111,1.0,1.0,1.0,1.0,0.2,0.2857142857142857,,,,,,,,,,,,,,True,,,,,,,,
203093,1610612745,Terrence Jones,Terrence Jones,203093,HOU,4475.0,75,21,151,148,39,37,16.0,299,11.0,15.0,,1.0,3.0,7.0,,1.0,,1.0,,,,,1.0,4.0,,1.0,,,14.0,23.0,1.0,5.0,2.0,33.0,152,,1.0,7.0,1.0,5.0,,,1.0,3.0,14.0,14.0,3.0,4.0,1.0,3.0,,3.0,,,1.0,2.0,6.0,5.0,3.0,4.0,9.0,9.0,18.0,1.0,2.0,,2.0,2.0,1.0,1.0,3.0,1.0,,5.0,1.0,4.0,9.0,,1.0,5.0,1.0,4.0,2.0,,,7.0,1.0,5.0,,2.0,8.0,3.0,3.0,39,,0.5,0.5384615384615384,1.0,0.2,,,0.2,0.6086956521739131,0.2,0.5535714285714286,0.5,0.2,0.55,0.5,0.25,0.1785714285714285,20.58823529411765,0.4,0.08,0.2,0.131578947368421,0.1076923076923077,0.1304347826086956,0.3333333333333333,0.04,0.0769230769230769,0.1666666666666666,0.25,,0.0909090909090909,0.375,0.5357142857142857,0.7333333333333333,0.7857142857142857,0.4545454545454545,0.25,0.4285714285714285,0.4285714285714285,0.6666666666666666,0.0357142857142857,,,,0.0357142857142857,,,,0.1428571428571428,0.25,0.25,1.0,,,,0.1666666666666666,,,0.2,,,,,,0.7142857142857143,0.25,0.532507142857143,0.5997666666666667,0.3880599999999999,0.0666666666666666,0.08,,0.2121212121212121,0.0909090909090909,4.304347826086957,25.14,0.2582781456953642,3.0,4.0,3.0,5.0,2.0,1.0,4.0,,,0.6,0.0434782608695652,,0.1290322580645161,0.0769230769230769,0.6666666666666666,0.75,1.0,2.0,,,2.0,0.0666666666666666,0.2222222222222222,0.2142857142857142,0.0384615384615384,,1.0,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,
201600,1610612745,Omer Asik,Omer Asik,201600,HOU,11332.0,189,28,369,369,63,52,42.0,738,20.0,32.0,4.0,5.0,,,3.0,4.0,,,,,,,,,,,,,23.0,36.0,,,9.0,55.0,377,,,14.0,4.0,5.0,,,1.0,9.0,36.0,10.0,,,,3.0,2.0,5.0,2.0,,1.0,2.0,12.0,8.0,10.0,44.0,58.0,21.0,79.0,3.0,4.0,2.0,2.0,5.0,,4.0,6.0,1.0,1.0,11.0,2.0,7.0,15.0,3.0,1.0,12.0,2.0,13.0,6.0,,1.0,5.0,,4.0,,1.0,5.0,2.0,9.0,63,1.0,0.782608695652174,0.9473684210526316,,,,,,0.6388888888888888,0.8,0.6388888888888888,0.6,0.8,0.6395348837209303,0.6363636363636364,0.75,,12.735849056603772,0.4545454545454545,0.2953020134228188,0.2325581395348837,0.1176470588235294,0.28125,0.1234567901234567,0.0952380952380952,0.2051282051282051,0.34,0.3166666666666666,0.1333333333333333,0.4615384615384615,0.4285714285714285,0.4,0.8888888888888888,0.625,0.7692307692307693,0.75,,,,,0.1111111111111111,0.75,0.75,1.0,,,,,,,,,,,,,,,1.0,0.8,,,,,0.8888888888888888,,0.5858222222222221,0.5616500000000001,0.56538,0.1428571428571428,0.1428571428571428,,0.2545454545454545,0.1636363636363636,3.5833333333333326,,0.1707317073170731,5.0,9.0,6.0,10.0,8.0,6.0,12.0,,,0.6,0.1666666666666666,,0.1276595744680851,0.0888888888888888,0.9,0.5555555555555556,2.0,4.0,,,2.0,0.1875,0.3333333333333333,0.1538461538461538,0.1276595744680851,1.0,1.0,,1.0,0.0666666666666666,0.1739130434782608,3.0,,,1.0,1.0,,,,,,,,,True,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,9033.0,151,-6,301,293,83,69,37.0,594,10.0,19.0,3.0,5.0,6.0,16.0,1.0,6.0,,,,,,,9.0,29.0,,2.0,4.0,14.0,17.0,41.0,9.0,29.0,36.0,97.0,335,,2.0,8.0,5.0,10.0,4.0,14.0,8.0,30.0,6.0,28.0,6.0,29.0,9.0,16.0,13.0,29.0,9.0,4.0,15.0,,71.0,1.0,7.0,5.0,16.0,3.0,19.0,,6.0,5.0,1.0,17.0,8.0,8.0,11.0,9.0,,28.0,6.0,4.0,7.0,,,32.0,,42.0,18.0,,3.0,3.0,,2.0,,,3.0,3.0,30.0,83,2.0,0.1764705882352941,0.1875,0.2222222222222222,0.3103448275862069,,0.2857142857142857,0.3103448275862069,0.4146341463414634,0.5,0.4357142857142857,0.25,0.4583333333333333,0.5388888888888889,0.3636363636363636,0.5357142857142857,0.4142857142857143,33.71757925072046,0.6071428571428571,0.0454545454545454,0.2333333333333333,0.0161290322580645,0.0857142857142857,0.0215827338129496,,0.0285714285714285,0.0303030303030303,0.0714285714285714,0.2727272727272727,0.125,,1.0,0.2714285714285714,0.5263157894736842,0.625,0.2,0.2285714285714285,0.375,0.375,0.1666666666666666,0.0857142857142857,0.1666666666666666,0.1666666666666666,,,,,,0.4142857142857143,0.3103448275862069,0.3214285714285714,0.2222222222222222,,,,0.25,,,0.2083333333333333,0.6,,,0.5833333333333334,0.2857142857142857,0.6857142857142857,0.3103448275862069,0.5219292857142858,0.349975,0.4883937499999999,0.2068965517241379,0.3103448275862069,,0.0824742268041237,0.3092783505154639,5.94390243902439,25.627586206896545,0.2757475083056478,1.0,3.0,2.0,6.0,2.0,3.0,2.0,,1.0,0.3333333333333333,0.073170731707317,,0.0259740259740259,0.0512820512820512,0.375,0.3333333333333333,4.0,4.0,,1.0,1.0,0.1578947368421052,0.2857142857142857,,0.0232558139534883,,2.0,,,,,2.0,,,,,21.0,1.0,1.0,1.0,1.0,0.0344827586206896,0.0344827586206896,,True,,,,,,,,
201976,1610612745,Patrick Beverley,Patrick Beverley,201976,HOU,8821.0,147,5,289,290,63,56,36.0,579,7.0,13.0,,,2.0,9.0,,3.0,,5.0,,1.0,,2.0,3.0,14.0,,,,,9.0,25.0,3.0,19.0,7.0,34.0,291,,1.0,4.0,1.0,4.0,,2.0,3.0,5.0,6.0,12.0,9.0,14.0,3.0,22.0,10.0,32.0,6.0,4.0,12.0,4.0,74.0,7.0,4.0,5.0,9.0,12.0,21.0,1.0,7.0,2.0,5.0,8.0,2.0,6.0,4.0,2.0,,12.0,2.0,5.0,19.0,,1.0,11.0,,8.0,2.0,,2.0,3.0,,3.0,,,3.0,1.0,5.0,63,1.0,0.3333333333333333,0.375,1.0,0.1578947368421052,,,0.1578947368421052,0.36,0.25,0.3068181818181818,0.3333333333333333,0.1666666666666666,0.3541666666666667,0.3333333333333333,0.3125,0.4318181818181818,18.29268292682927,0.6666666666666666,0.0609756097560975,0.0975609756097561,0.0945945945945946,0.073170731707317,0.0857142857142857,0.12,,0.0769230769230769,0.1,0.1,0.0909090909090909,0.0357142857142857,0.3333333333333333,0.2954545454545454,0.5384615384615384,0.6363636363636364,0.4285714285714285,0.2045454545454545,0.2222222222222222,0.2857142857142857,,0.0681818181818181,,,,0.1136363636363636,,,,0.3181818181818182,0.2142857142857142,0.2142857142857142,1.0,0.1666666666666666,,,,,,,,0.3333333333333333,,,,0.7272727272727273,0.2142857142857142,0.5159136363636362,0.408575,0.4042416666666666,0.0434782608695652,0.074074074074074,,0.1176470588235294,0.1470588235294117,5.908,24.77894736842105,0.2179930795847751,2.0,4.0,2.0,5.0,2.0,4.0,5.0,,,0.4,0.16,0.2222222222222222,0.0757575757575757,,0.6666666666666666,0.5,,,,1.0,3.0,0.1538461538461538,,0.0909090909090909,0.0816326530612244,,,,,,0.2307692307692307,,,0.5,1.0,,,,6.0,,,,,1.0,True,,,,,,,,
202391,1610612745,Jeremy Lin,Jeremy Lin,202391,HOU,9985.0,166,27,332,330,73,60,38.0,662,18.0,27.0,3.0,3.0,7.0,16.0,4.0,13.0,,2.0,,1.0,,2.0,7.0,16.0,,,2.0,7.0,29.0,56.0,7.0,18.0,18.0,97.0,355,,1.0,6.0,8.0,13.0,2.0,9.0,6.0,28.0,16.0,42.0,15.0,16.0,7.0,20.0,13.0,33.0,7.0,6.0,15.0,2.0,79.0,,5.0,6.0,13.0,1.0,14.0,1.0,4.0,3.0,1.0,10.0,2.0,8.0,4.0,2.0,,14.0,3.0,5.0,10.0,,,18.0,,25.0,11.0,,1.0,1.0,,,,1.0,1.0,,28.0,73,1.0,0.2758620689655172,0.2758620689655172,0.7142857142857143,0.3888888888888889,,0.2222222222222222,0.3888888888888889,0.5178571428571429,0.6153846153846154,0.5337837837837838,0.4,0.5,0.5588235294117647,0.5,0.5384615384615384,0.2432432432432432,26.05263157894737,0.7142857142857143,0.0454545454545454,0.1351351351351351,,0.0650887573964497,0.0071942446043165,,0.0277777777777777,0.0232558139534883,0.0754716981132075,0.2,,0.0277777777777777,,0.3648648648648648,0.6666666666666666,0.72,0.3333333333333333,0.2162162162162162,0.4375,0.4375,,0.1756756756756756,0.3076923076923077,0.3076923076923077,0.5,0.027027027027027,,,,0.2162162162162162,0.4375,0.4375,0.7142857142857143,0.2,,,,,,0.1363636363636363,1.0,0.0909090909090909,,0.3181818181818182,0.2857142857142857,0.6081081081081081,0.4375,0.5255594594594595,0.51515,0.488590909090909,0.1309523809523809,0.1666666666666666,,0.0618556701030927,0.2886597938144329,7.937499999999999,25.072222222222223,0.2198795180722891,1.0,1.0,2.0,4.0,,2.0,1.0,,1.0,0.5,0.0357142857142857,,0.0117647058823529,,0.2,1.0,2.0,2.0,2.0,,2.0,0.074074074074074,0.2222222222222222,0.0344827586206896,,,1.0,1.0,,,,,,,3.0,,6.0,,3.0,2.0,,,,1.0,True,,,,,,,,
