EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,LostBallTurnovers,Travels,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ShortMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,Fg3aBlocked,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,BlockingFouls,Clear Path Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Charge Fouls Drawn,OffArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,OffensiveGoaltends,PtsUnassisted3s,LongMidRangePctBlocked,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,on,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3
101111,1610612765,Charlie Villanueva,Charlie Villanueva,101111,DET,10766.0,179,-16,349,350,67,63,45,699,11.0,21,4.0,8.0,2.0,3.0,12.0,2.0,8.0,1.0,8.0,3.0,10.0,30.0,2.0,2.0,9.0,16.0,41,11.0,38.0,6,71,378,5.0,12,2.0,10.0,1.0,5.0,2.0,12.0,8.0,18.0,14.0,33.0,8.0,30.0,10.0,1,10.0,2.0,12.0,1.0,1.0,8.0,2.0,26.0,1.0,7,2.0,5.0,28,2.0,35,10,45,4.0,4.0,2.0,1.0,2.0,4.0,1.0,6,1.0,1.0,13,17,1.0,2.0,7,2.0,8,4,10.0,7.0,1.0,2.0,10.0,5.0,1.0,8.0,67,0.5625,0.75,1.0,0.2894736842105263,0.16666666666666666,0.2894736842105263,0.3902439024390244,0.4166666666666667,0.2,0.41139240506329117,0.35714285714285715,0.23529411764705882,0.42771084337349397,0.35714285714285715,0.23529411764705882,0.4810126582278481,0.024390243902439025,0.047619047619047616,21.921182266009854,0.3333333333333333,0.18181818181818182,0.15384615384615385,0.26666666666666666,0.0603448275862069,0.08771929824561403,0.01818181818181818,0.2037037037037037,0.04678362573099415,0.03636363636363636,0.08108108108108109,0.08333333333333333,0.06666666666666667,0.14705882352941177,0.37037037037037035,0.29545454545454547,0.10869565217391304,0.5,0.26582278481012656,0.5238095238095238,0.55,0.45454545454545453,0.1518987341772152,0.25,0.25,0.6666666666666666,0.10126582278481013,0.25,0.25,1.0,0.10126582278481013,0.125,0.125,1.0,0.379746835443038,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.5,0.14285714285714285,0.11764705882352941,0.17647058823529413,0.5294117647058824,0.2222222222222222,0.7468354430379747,0.3333333333333333,0.5282916666666666,0.5365318181818182,0.493578125,0.04819277108433735,0.08888888888888889,0.14084507042253522,0.11267605633802817,6.709756097560976,25.69736842105263,0.19197707736389685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,5428.0,90,-25,170,169,27,30,20,339,11.0,15,3.0,5.0,2.0,2.0,7.0,,2.0,,,,,,,,,13.0,24,,,1,27,205,3.0,6,,6.0,1.0,5.0,,,2.0,22.0,4.0,,4.0,,,2,3.0,,3.0,,,2.0,,6.0,1.0,6,,4.0,7,,11,7,18,,,1.0,,,2.0,,3,,1.0,1,4,,1.0,5,,2,1,2.0,1.0,,1.0,2.0,,1.0,2.0,27,0.8461538461538461,1.0,,,,,0.5416666666666666,0.5,0.2,0.5416666666666666,0.5,0.2,0.54,0.5,0.2,,0.08333333333333333,0.06666666666666667,14.507772020725389,0.3333333333333333,,,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.05,0.18333333333333332,0.0945945945945946,0.15,0.15789473684210525,,0.14285714285714285,,0.2857142857142857,0.15789473684210525,0.25,,0.625,0.7333333333333333,0.7857142857142857,0.8181818181818182,0.2916666666666667,0.2857142857142857,0.3333333333333333,1.0,0.08333333333333333,,,,,,,,,,,,0.8333333333333334,0.6,,0.4,,,,0.625,,0.551325,0.66305,0.4196,0.04,0.04,0.2222222222222222,0.07407407407407407,4.650000000000001,,0.1588235294117647,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,27796.0,463,-53,894,899,207,247,121,1793,52.0,86,4.0,10.0,17.0,12.0,40.0,25.0,47.0,2.0,7.0,3.0,7.0,24.0,5.0,2.0,4.0,89.0,173,9.0,31.0,51,256,1008,7.0,18,5.0,21.0,20.0,35.0,2.0,7.0,63.0,38.0,140.0,27.0,4.0,24.0,7.0,19,70.0,18.0,88.0,10.0,8.0,53.0,9.0,194.0,1.0,9,,12.0,13,2.0,27,10,37,20.0,7.0,32.0,3.0,18.0,15.0,1.0,47,1.0,13.0,16,46,2.0,1.0,49,2.0,63,27,2.0,1.0,,1.0,2.0,1.0,1.0,63.0,206,0.21348314606741572,0.21839080459770116,1.0,0.2903225806451613,0.2857142857142857,0.2903225806451613,0.5144508670520231,0.3888888888888889,0.5714285714285714,0.5024509803921569,0.3695652173913043,0.5476190476190477,0.5431034482758621,0.42,0.5849056603773585,0.15196078431372548,0.10982658959537572,0.16279069767441862,26.852743022136668,0.6808510638297872,0.07142857142857142,,0.050387596899224806,0.03125,0.10714285714285714,0.008130081300813009,0.06756756756756757,0.024330900243309004,0.045112781954887216,0.031578947368421054,,0.02564102564102564,0.06097560975609756,0.024691358024691357,0.06315789473684211,0.10256410256410256,0.5,0.4215686274509804,0.6046511627906976,0.7222222222222222,0.25,0.19607843137254902,0.3,0.34285714285714286,,0.23039215686274508,0.5319148936170213,0.5319148936170213,0.24,0.03431372549019608,0.2857142857142857,0.2857142857142857,1.0,0.11764705882352941,0.2916666666666667,0.30434782608695654,1.0,0.43478260869565216,0.4,0.21739130434782608,0.40476190476190477,0.07142857142857142,0.09523809523809523,0.5,0.5735294117647058,0.2916666666666667,0.5239443349753694,0.5160500000000001,0.4960365853658537,0.11790393013100436,0.13636363636363635,0.08203125,0.24609375,7.401734104046244,25.690322580645166,0.23154362416107382,8.0,14.0,3.0,1.0,,3.0,0.125,0.11764705882352941,0.25,14.0,1.0,1.0,4.0,17.0,1.0,2.0,13.0,3.0,1.0,1.0,2.0,5.0,3.0,6.0,2.0,0.2,0.03225806451612903,0.041666666666666664,0.023809523809523808,0.2,1.0,0.8235294117647058,,,,,,,,,,,,,,,,,,True,,,,,
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,29782.0,496,-97,938,933,207,256,121,1871,34.0,68,,2.0,10.0,17.0,48.0,7.0,17.0,3.0,11.0,3.0,6.0,21.0,5.0,,6.0,58.0,133,9.0,32.0,53,196,1057,2.0,6,6.0,11.0,8.0,17.0,1.0,9.0,36.0,44.0,72.0,27.0,,21.0,6.0,11,48.0,14.0,62.0,12.0,2.0,35.0,6.0,138.0,2.0,5,,14.0,31,2.0,47,7,54,13.0,8.0,21.0,3.0,15.0,10.0,,31,1.0,4.0,13,25,,1.0,57,,71,31,2.0,2.0,,,2.0,,,36.0,206,0.3793103448275862,0.3793103448275862,1.0,0.28125,0.1111111111111111,0.28125,0.43609022556390975,0.3333333333333333,0.47058823529411764,0.43333333333333335,0.4166666666666667,0.36538461538461536,0.49226804123711343,0.4230769230769231,0.4605263157894737,0.19393939393939394,0.08270676691729323,0.14705882352941177,20.930232558139537,0.6774193548387096,0.07692307692307693,,0.1099290780141844,0.01567398119122257,0.11290322580645161,0.017241379310344827,0.11083743842364532,0.016091954022988506,0.013986013986013986,0.031578947368421054,,0.023809523809523808,0.08602150537634409,0.07407407407407407,0.1574074074074074,0.09195402298850575,,0.4121212121212121,0.5,0.5862068965517241,0.47058823529411764,0.2909090909090909,0.3541666666666667,0.3617021276595745,0.23529411764705882,0.10303030303030303,0.4117647058823529,0.4117647058823529,0.2857142857142857,0.06666666666666667,0.2727272727272727,0.2727272727272727,1.0,0.12727272727272726,0.2857142857142857,0.3,1.0,0.16666666666666666,,0.4166666666666667,0.38461538461538464,0.11538461538461539,0.23076923076923078,,0.6060606060606061,0.2857142857142857,0.529383536585366,0.5399,0.5019180000000001,0.16489361702127658,0.1987179487179487,0.05612244897959184,0.1836734693877551,6.040601503759399,25.049999999999997,0.22068230277185502,7.0,6.0,2.0,2.0,1.0,3.0,0.020833333333333332,0.16216216216216217,,4.0,1.0,2.0,1.0,17.0,1.0,3.0,5.0,3.0,,,8.0,5.0,6.0,2.0,6.0,0.3333333333333333,0.03125,0.047619047619047616,0.03571428571428571,0.2,1.0,0.4,1.0,1.0,1.0,1.0,0.013513513513513514,0.08333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,True,,,,,
201973,1610612765,Jonas Jerebko,Jonas Jerebko,201973,DET,53498.0,892,-81,1701,1707,428,475,235,3408,87.0,149,17.0,39.0,25.0,13.0,47.0,17.0,37.0,7.0,20.0,7.0,18.0,63.0,3.0,5.0,16.0,117.0,233,25.0,83.0,68,377,1878,23.0,52,7.0,59.0,18.0,45.0,8.0,23.0,85.0,172.0,62.0,75.0,26.0,61.0,18.0,18,34.0,9.0,43.0,6.0,3.0,29.0,2.0,95.0,17.0,50,1.0,29.0,78,10.0,117,68,185,38.0,25.0,23.0,4.0,13.0,19.0,1.0,42,4.0,11.0,39,90,4.0,6.0,75,1.0,88,41,8.0,3.0,1.0,4.0,8.0,4.0,,84.0,427,0.7350427350427351,0.8269230769230769,1.0,0.30120481927710846,0.34782608695652173,0.30864197530864196,0.5021459227467812,0.4423076923076923,0.4,0.4889240506329114,0.4152542372881356,0.4411764705882353,0.5310734463276836,0.46825396825396826,0.5120481927710844,0.2626582278481013,0.07725321888412018,0.0738255033557047,20.04048582995951,0.5476190476190477,0.20833333333333334,0.015873015873015872,0.1550695825049702,0.08532423208191127,0.12608695652173912,0.07727272727272727,0.14597544338335608,0.08312655086848635,0.08270676691729323,0.10112359550561797,0.07042253521126761,0.1044776119402985,0.11320754716981132,0.1836734693877551,0.16751269035532995,0.1402439024390244,0.5,0.47151898734177217,0.5838926174496645,0.6304347826086957,0.7241379310344828,0.14873417721518986,0.2765957446808511,0.325,0.7692307692307693,0.11708860759493671,0.4594594594594595,0.4594594594594595,0.7647058823529411,0.06329113924050633,0.35,0.35,1.0,0.19936708860759494,0.2857142857142857,0.2857142857142857,1.0,0.6610169491525424,0.4358974358974359,0.05084745762711865,0.36764705882352944,0.10294117647058823,0.23529411764705882,0.3125,0.7341772151898734,0.29508196721311475,0.5527222929936307,0.5851823529411764,0.5277823529411764,0.11849710982658959,0.155893536121673,0.15649867374005305,0.22546419098143236,5.190557939914165,25.534939759036146,0.2516166960611405,3.0,10.0,4.0,3.0,8.0,7.0,0.14893617021276595,0.09090909090909091,0.17647058823529413,14.0,1.0,1.0,10.0,25.0,,10.0,13.0,2.0,4.0,,11.0,1.0,8.0,13.0,7.0,0.14285714285714285,,,0.06756756756756757,0.3333333333333333,1.0,0.56,,4.0,3.0,1.0,0.06535947712418301,0.06779661016949153,,,0.42857142857142855,2.0,1.0,,,,,,,True,,,,,
203119,1610612765,Kim English,Kim English,203119,DET,15471.0,258,-18,505,509,173,139,74,1014,11.0,18,2.0,4.0,8.0,,2.0,4.0,16.0,3.0,10.0,2.0,6.0,21.0,3.0,,4.0,15.0,36,9.0,31.0,10,67,557,2.0,5,4.0,7.0,7.0,13.0,,6.0,19.0,24.0,6.0,27.0,2.0,21.0,6.0,4,15.0,5.0,20.0,4.0,1.0,12.0,,45.0,1.0,4,,9.0,7,,16,5,21,10.0,5.0,6.0,,4.0,5.0,1.0,11,1.0,6.0,18,33,1.0,,12,2.0,13,7,3.0,3.0,,,3.0,3.0,,19.0,173,0.8,0.8571428571428571,1.0,0.2903225806451613,,0.2903225806451613,0.4166666666666667,0.4,0.5384615384615384,0.4253731343283582,0.3888888888888889,0.3684210526315789,0.4589041095890411,0.3888888888888889,0.41304347826086957,0.4626865671641791,0.1111111111111111,0.2222222222222222,14.261460101867574,0.5454545454545454,,,0.04964539007092199,0.02666666666666667,0.12162162162162163,0.013888888888888888,0.07441860465116279,0.02252252252252252,0.029411764705882353,0.023809523809523808,0.025,,0.0851063829787234,,0.046875,0.14285714285714285,1.0,0.26865671641791045,0.6111111111111112,0.7857142857142857,0.8181818181818182,0.029850746268656716,,,,0.23880597014925373,0.25,0.25,0.75,0.14925373134328357,0.3,0.3,1.0,0.31343283582089554,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,0.5,0.3333333333333333,0.42105263157894735,0.10526315789473684,0.21052631578947367,,0.7313432835820896,0.2857142857142857,0.5478121212121212,0.561375,0.6011605263157895,0.0958904109589041,0.16666666666666666,0.1044776119402985,0.2835820895522388,9.177777777777779,25.53870967741935,0.3425742574257426,3.0,2.0,1.0,,2.0,3.0,,0.08,0.5,6.0,1.0,1.0,,5.0,,,5.0,2.0,1.0,,1.0,,,7.0,,0.25,,,,0.3333333333333333,1.0,0.75,,1.0,,,0.02,0.1111111111111111,,,,,,,,,,,,True,,,,,
101181,1610612765,Jose Calderon,Jose Calderon,101181,DET,13050.0,218,-40,409,410,90,114,51,819,5.0,8,,,3.0,1.0,4.0,8.0,16.0,5.0,6.0,1.0,8.0,18.0,2.0,3.0,5.0,14.0,28,13.0,24.0,6,73,463,,1,2.0,6.0,4.0,9.0,3.0,6.0,19.0,6.0,22.0,36.0,,18.0,8.0,3,35.0,9.0,44.0,5.0,4.0,24.0,3.0,97.0,,1,,3.0,7,,10,1,11,4.0,2.0,10.0,3.0,9.0,3.0,,13,2.0,3.0,4,8,,,4,,6,2,1.0,,,1.0,1.0,1.0,,19.0,90,0.21428571428571427,0.21428571428571427,0.9230769230769231,0.5416666666666666,0.5,0.5416666666666666,0.5,,0.4444444444444444,0.6442307692307693,1.0,0.5666666666666667,0.660377358490566,1.0,0.6,0.46153846153846156,0.10714285714285714,,14.132762312633833,0.7692307692307693,,,0.06140350877192982,0.006493506493506494,0.0625,,0.06172839506172839,0.004878048780487805,0.014925373134328358,,,,0.02702702702702703,0.038461538461538464,0.09803921568627451,0.06451612903225806,1.0,0.15384615384615385,0.625,0.625,0.2,0.07692307692307693,0.25,0.3333333333333333,,0.3076923076923077,0.5,0.5714285714285714,0.25,0.11538461538461539,0.8333333333333334,0.8333333333333334,1.0,0.34615384615384615,0.4444444444444444,0.4444444444444444,0.875,,,0.6666666666666666,0.2,0.06666666666666667,0.3333333333333333,0.6,0.6153846153846154,0.4444444444444444,0.5006778846153845,0.49905,0.46921666666666667,0.03773584905660377,0.06896551724137931,0.0821917808219178,0.2602739726027397,13.178571428571429,25.32916666666667,0.2200488997555012,8.0,1.0,,,,,0.25,0.058823529411764705,,2.0,2.0,2.0,,2.0,,,2.0,,,,1.0,3.0,,3.0,,1.0,,,,1.0,1.0,0.6666666666666666,,,,,,,,,,,,3.0,0.125,,,,,True,,,,,
203114,1610612765,Khris Middleton,Khris Middleton,203114,DET,19106.0,318,73,617,619,154,178,70,1236,20.0,28,,2.0,9.0,12.0,22.0,7.0,22.0,5.0,18.0,5.0,1.0,7.0,1.0,,2.0,39.0,72,6.0,25.0,20,116,638,1.0,6,1.0,4.0,7.0,18.0,3.0,7.0,34.0,48.0,30.0,18.0,,7.0,1.0,6,16.0,4.0,20.0,2.0,2.0,10.0,1.0,44.0,,2,,10.0,19,3.0,32,2,34,9.0,6.0,3.0,,3.0,2.0,,5,1.0,1.0,14,33,,1.0,17,3.0,23,8,2.0,,1.0,1.0,2.0,2.0,,34.0,154,0.6153846153846154,0.6153846153846154,1.0,0.24,0.42857142857142855,0.24,0.5416666666666666,0.16666666666666666,0.3888888888888889,0.4948453608247423,0.14285714285714285,0.46,0.5420560747663551,0.25,0.5483870967741935,0.25773195876288657,0.08333333333333333,0.07142857142857142,15.857142857142858,0.6,0.16666666666666666,,0.11242603550295859,0.011049723756906077,0.11764705882352941,,0.1141732283464567,0.007782101167315175,0.02702702702702703,,,,0.10204081632653061,0.11764705882352941,0.11594202898550725,0.140625,1.0,0.28865979381443296,0.7142857142857143,0.7692307692307693,0.55,0.2268041237113402,0.5454545454545454,0.631578947368421,0.5833333333333334,0.2268041237113402,0.3181818181818182,0.3333333333333333,0.8571428571428571,0.18556701030927836,0.2777777777777778,0.2777777777777778,1.0,0.07216494845360824,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,,0.14285714285714285,0.36,0.2,0.08,,0.5463917525773195,0.14285714285714285,0.5201536082474226,0.46089,0.5273559999999999,0.07766990291262135,0.10256410256410256,0.034482758620689655,0.29310344827586204,8.741666666666667,24.048,0.24959481361426256,5.0,,1.0,1.0,1.0,3.0,0.13636363636363635,0.047619047619047616,,6.0,,,2.0,11.0,,,3.0,,,,2.0,1.0,4.0,5.0,3.0,,,,,,,0.6666666666666666,,,3.0,,,,,,0.6,,,,0.045454545454545456,,,,,True,,,,,
202328,1610612765,Greg Monroe,Greg Monroe,202328,DET,22846.0,381,-37,721,716,184,246,106,1437,74.0,119,18.0,29.0,32.0,9.0,29.0,5.0,22.0,,,,,1.0,,,,88.0,170,,1.0,40,216,787,20.0,34,,47.0,23.0,36.0,,,62.0,90.0,86.0,,32.0,,,22,24.0,16.0,40.0,11.0,5.0,15.0,3.0,96.0,9.0,27,1.0,26.0,46,9.0,81,37,118,10.0,7.0,22.0,5.0,13.0,15.0,,37,5.0,9.0,8,22,,3.0,51,1.0,57,31,7.0,6.0,,1.0,7.0,5.0,,62.0,183,0.5113636363636364,0.625,,,,,0.5176470588235295,0.5882352941176471,0.6388888888888888,0.5146198830409356,0.5882352941176471,0.6388888888888888,0.5595854922279793,0.6025641025641025,0.7045454545454546,0.005847953216374269,0.12941176470588237,0.15126050420168066,27.251184834123226,0.5945945945945946,0.5294117647058824,0.05,0.21395348837209302,0.10037174721189591,0.29545454545454547,0.10227272727272728,0.2376237623762376,0.10084033613445378,0.11888111888111888,0.11594202898550725,0.03508771929824561,0.10344827586206896,0.2,0.23809523809523808,0.2077922077922078,0.2833333333333333,0.7142857142857143,0.695906432748538,0.6218487394957983,0.7326732673267327,0.527027027027027,0.1695906432748538,0.3103448275862069,0.36,0.2222222222222222,0.1286549707602339,0.22727272727272727,0.22727272727272727,0.8,,,,,0.005847953216374269,,,,0.8529411764705882,0.6206896551724138,,0.8888888888888888,,,,0.7017543859649122,,0.5531241176470588,0.5665655172413793,0.6162944444444444,0.164021164021164,0.16489361702127658,0.2175925925925926,0.28703703703703703,4.469999999999999,51.1,0.2552011095700416,6.0,9.0,,3.0,4.0,,0.13793103448275862,0.32142857142857145,0.05555555555555555,23.0,,,7.0,16.0,,6.0,3.0,4.0,,,13.0,,4.0,5.0,3.0,,,,0.1016949152542373,,,0.71875,,,,2.0,0.1016949152542373,,,,,1.0,,,,3.0,,,,True,,,,,
202688,1610612765,Brandon Knight,Brandon Knight,202688,DET,19382.0,323,-11,606,611,159,186,84,1217,12.0,34,1.0,3.0,14.0,3.0,13.0,5.0,21.0,1.0,8.0,4.0,9.0,35.0,5.0,1.0,8.0,20.0,68,10.0,43.0,12,82,654,3.0,8,5.0,13.0,9.0,23.0,1.0,12.0,21.0,20.0,20.0,24.0,2.0,35.0,9.0,5,31.0,11.0,42.0,9.0,2.0,23.0,3.0,95.0,1.0,10,1.0,4.0,14,,18,12,30,8.0,2.0,18.0,5.0,11.0,9.0,,27,,4.0,3,19,1.0,,25,1.0,20,9,2.0,,1.0,1.0,2.0,,,21.0,158,0.5,0.5263157894736842,0.8,0.23255813953488372,0.08333333333333333,0.23255813953488372,0.29411764705882354,0.375,0.391304347826087,0.3153153153153153,0.34615384615384615,0.3,0.3416666666666667,0.40625,0.3,0.38738738738738737,0.07352941176470588,0.11764705882352941,20.76271186440678,0.6666666666666666,,0.07142857142857142,0.07650273224043716,0.04608294930875576,0.044444444444444446,0.012345679012345678,0.06593406593406594,0.03691275167785235,0.050505050505050504,0.04918032786885246,0.03508771929824561,,0.07407407407407407,0.047619047619047616,0.10606060606060606,0.041666666666666664,,0.3063063063063063,0.35294117647058826,0.4,0.5,0.11711711711711711,0.23076923076923078,0.25,0.3333333333333333,0.1891891891891892,0.23809523809523808,0.23809523809523808,0.6,0.07207207207207207,0.125,0.125,1.0,0.3153153153153153,0.2571428571428571,0.2571428571428571,0.7777777777777778,0.23076923076923078,0.3333333333333333,0.38461538461538464,0.4,0.11428571428571428,0.22857142857142856,0.125,0.6936936936936937,0.2571428571428571,0.5203342342342342,0.48012916666666666,0.5088828571428572,0.08333333333333333,0.11842105263157894,0.15853658536585366,0.25609756097560976,8.089705882352943,25.472093023255812,0.2623762376237624,5.0,7.0,1.0,,,3.0,0.07692307692307693,0.05555555555555555,,5.0,1.0,1.0,4.0,,,2.0,6.0,2.0,1.0,,1.0,,,2.0,,0.2,,,0.02631578947368421,0.2,1.0,0.35714285714285715,,,,1.0,0.017241379310344827,,,,,,,6.0,,,1.0,0.022727272727272728,,True,,,,,
