EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,DefensiveGoaltends,Corner3PctBlocked,on,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,19012.0,317,48,625,619,165.0,161.0,59.0,1244,49.0,66,14.0,17.0,20.0,25.0,10.0,38.0,14.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,73.0,141,1.0,2.0,44.0,193,651,14.0,19.0,9.0,37.0,22.0,36.0,1.0,2.0,11.0,58.0,92.0,54.0,3.0,24.0,1.0,13.0,22,6.0,28,4.0,2.0,16,3.0,3.0,62,6.0,16.0,22.0,63,7.0,92,22.0,114,5.0,8.0,5.0,3.0,11.0,1.0,5.0,8.0,2.0,6.0,2.0,19.0,1.0,7.0,12.0,16.0,1.0,1.0,42.0,4.0,48.0,6.0,24.0,3.0,32.0,24.0,8.0,32.0,19.0,1.0,58.0,165.0,3.0,0.6301369863013698,0.7540983606557377,1.0,0.5,0.5,0.5,0.5177304964539007,0.7368421052631579,0.6111111111111112,0.5209790209790209,0.7368421052631579,0.618421052631579,0.5884146341463414,0.8043478260869565,0.6744186046511628,0.013986013986013986,0.09219858156028368,0.10606060606060606,0.15789473684210525,26.483357452966715,0.5789473684210527,0.3888888888888889,0.2625,0.09090909090909091,0.27848101265822783,0.06315789473684211,0.2664576802507837,0.08118081180811808,0.11940298507462686,0.08620689655172414,0.058823529411764705,0.0625,0.06451612903225806,0.2696629213483146,0.3181818181818182,0.21176470588235294,0.3230769230769231,0.07142857142857142,0.09090909090909091,0.59375,0.46153846153846156,0.7424242424242424,0.8305084745762712,0.6326530612244898,0.26573426573426573,0.2631578947368421,0.3125,0.3,0.25874125874125875,0.3783783783783784,0.3783783783783784,0.8571428571428571,0.006993006993006993,1.0,1.0,1.0,0.006993006993006993,0.8947368421052632,0.8235294117647058,0.14285714285714285,0.6578947368421053,0.8,0.02631578947368421,1.0,0.02631578947368421,0.4755244755244755,0.49675349650349654,0.57790625,0.5471986842105264,0.14906832298136646,0.1509433962264151,0.19170984455958548,0.3005181347150259,7.712765957446808,24.05,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,64501.0,1075,97,2104,2107,487.0,467.0,201.0,4211,49.0,95,7.0,11.0,4.0,12.0,15.0,34.0,13.0,31.0,15.0,53.0,,6.0,117.0,24.0,77.0,160,46.0,170.0,49.0,341,2163,8.0,15.0,3.0,40.0,6.0,21.0,3.0,30.0,11.0,32.0,74.0,80.0,111.0,8.0,113.0,14.0,61,19.0,80,14.0,5.0,40,8.0,13.0,179,2.0,19.0,32.0,94,7.0,133,22.0,155,3.0,37.0,18.0,19.0,37.0,16.0,28.0,40.0,2.0,9.0,6.0,77.0,3.0,15.0,42.0,89.0,3.0,2.0,64.0,4.0,70.0,6.0,31.0,4.0,14.0,8.0,5.0,14.0,9.0,2.0,32.0,486.0,3.0,0.4805194805194805,0.5068493150684932,0.8043478260869565,0.27058823529411763,0.1,0.27710843373493976,0.48125,0.5333333333333333,0.2857142857142857,0.44242424242424244,0.6379310344827587,0.20588235294117646,0.47229916897506924,0.6666666666666666,0.2711864406779661,0.5151515151515151,0.0875,0.11578947368421053,0.08823529411764706,18.822518263859045,0.4805194805194805,0.12280701754385964,0.12516644474034622,0.032423208191126277,0.128,0.0060790273556231,0.1258741258741259,0.022950819672131147,0.03056768558951965,0.05027932960893855,0.016853932584269662,0.008849557522123894,,0.06563706563706563,0.1187214611872146,0.18681318681318682,0.12,0.14666666666666667,0.016216216216216217,0.6428571428571429,0.2878787878787879,0.5157894736842106,0.5833333333333334,0.46938775510204084,0.10303030303030303,0.4411764705882353,0.4838709677419355,0.3333333333333333,0.09393939393939393,0.41935483870967744,0.41935483870967744,0.6923076923076923,0.1606060606060606,0.2830188679245283,0.2830188679245283,0.7333333333333333,0.35454545454545455,0.3793103448275862,0.6363636363636364,0.42857142857142855,0.23529411764705882,0.3333333333333333,0.11764705882352941,,0.47058823529411764,0.803030303030303,0.5427723765432095,0.5452586956521739,0.5059945652173914,0.09243697478991597,0.16756756756756758,0.11730205278592376,0.093841642228739,6.2112500000000015,25.36588235294118,0.2314638783269962,2.0,3.0,31.0,5.0,11.0,3.0,7.0,14.0,27.0,4.0,31.0,1.0,1.0,6.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,6.0,0.5,0.0058823529411764705,0.008547008547008548,0.02040816326530612,0.26495726495726496,0.2672413793103448,0.8387096774193549,0.10344827586206896,0.6666666666666666,1.0,0.3793103448275862,0.45454545454545453,0.8,0.125,0.2743362831858407,0.011627906976744186,,,,,,True,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,26436.0,441,102,885,878,257.0,208.0,92.0,1763,40.0,62,8.0,9.0,8.0,15.0,8.0,19.0,7.0,20.0,6.0,14.0,1.0,2.0,64.0,25.0,55.0,101,27.0,78.0,81.0,272,871,10.0,13.0,5.0,31.0,13.0,25.0,11.0,27.0,30.0,89.0,44.0,66.0,60.0,8.0,63.0,12.0,69,22.0,91,9.0,13.0,49,8.0,12.0,204,5.0,6.0,16.0,25,1.0,42,12.0,54,2.0,28.0,11.0,17.0,36.0,7.0,25.0,17.0,1.0,11.0,4.0,53.0,3.0,14.0,21.0,42.0,3.0,1.0,75.0,2.0,98.0,4.0,36.0,9.0,7.0,4.0,2.0,7.0,5.0,,88.0,256.0,7.0,0.4,0.43137254901960786,0.7407407407407407,0.34615384615384615,0.4074074074074074,0.35064935064935066,0.5445544554455446,0.7692307692307693,0.52,0.5335195530726257,0.6842105263157895,0.5673076923076923,0.6053811659192825,0.7045454545454546,0.6267605633802817,0.43575418994413406,0.1188118811881188,0.16129032258064516,0.10526315789473684,27.963525835866264,0.6792452830188679,0.043478260869565216,0.0859106529209622,0.026200873362445413,0.13333333333333333,0.03597122302158273,0.09975669099756691,0.029891304347826088,0.017391304347826087,0.05,0.018518518518518517,0.04,0.02564102564102564,0.039603960396039604,0.07792207792207792,0.13274336283185842,0.1511627906976744,0.08823529411764706,0.025,0.7142857142857143,0.3463687150837989,0.6451612903225806,0.7692307692307693,0.375,0.10614525139664804,0.42105263157894735,0.47058823529411764,0.625,0.11173184357541899,0.35,0.35,0.2857142857142857,0.0782122905027933,0.42857142857142855,0.42857142857142855,1.0,0.3575418994413408,0.47368421052631576,0.8888888888888888,0.375,0.28846153846153844,0.5333333333333333,0.038461538461538464,0.5,0.4807692307692308,0.7821229050279329,0.5259030898876403,0.5407333333333333,0.47436372549019606,0.18691588785046728,0.2706766917293233,0.11397058823529412,0.3272058823529412,6.326732673267327,25.555128205128202,0.2903954802259887,,1.0,21.0,2.0,5.0,10.0,2.0,6.0,21.0,1.0,21.0,,1.0,1.0,,,4.0,5.0,2.0,4.0,1.0,,4.0,0.3333333333333333,,,0.045454545454545456,0.328125,0.328125,0.6666666666666666,0.05263157894736842,,,0.2631578947368421,0.4,0.5,0.4,0.3333333333333333,0.04938271604938271,1.0,2.0,,,,True,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,28342.0,472,62,919,927,192.0,160.0,90.0,1846,84.0,121,13.0,22.0,18.0,25.0,9.0,27.0,,1.0,,,,,,,93.0,149,,,52.0,238,968,15.0,28.0,7.0,37.0,23.0,34.0,,,7.0,53.0,142.0,44.0,,14.0,,23.0,23,10.0,33,8.0,2.0,15,3.0,5.0,76,11.0,23.0,21.0,56,10.0,87,34.0,121,3.0,17.0,11.0,6.0,11.0,2.0,7.0,15.0,2.0,4.0,3.0,26.0,2.0,7.0,25.0,43.0,2.0,8.0,61.0,3.0,73.0,9.0,39.0,2.0,17.0,10.0,7.0,17.0,9.0,,53.0,192.0,2.0,0.7634408602150538,0.8255813953488372,,,,,0.6241610738255033,0.5357142857142857,0.6764705882352942,0.6241610738255033,0.5357142857142857,0.6764705882352942,0.6574585635359116,0.5606060606060606,0.6794871794871795,,0.15436241610738255,0.14049586776859505,0.2222222222222222,20.314033366045145,0.4230769230769231,0.5,0.17721518987341772,0.09126984126984126,0.1926605504587156,0.08208955223880597,0.1811764705882353,0.08808290155440414,0.10101010101010101,0.12987012987012986,0.039473684210526314,0.07446808510638298,0.1,0.1523809523809524,0.16304347826086957,0.21008403361344538,0.1076923076923077,0.3181818181818182,0.0967741935483871,0.5294117647058824,0.8120805369127517,0.6942148760330579,0.8076923076923077,0.8095238095238095,0.18120805369127516,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.006711409395973154,,,,,,,,,0.7857142857142857,0.5909090909090909,0.3076923076923077,0.7352941176470589,0.72,,,,0.8120805369127517,0.5709919463087249,0.5489736842105264,0.5445029411764706,0.21787709497206703,0.21787709497206703,0.15546218487394958,0.22268907563025211,2.6053691275167785,,0.2089227421109902,,,,,,,,,,,,,,1.0,,4.0,2.0,4.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,True,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,14434.0,241,53,472,471,110.0,114.0,42.0,943,10.0,17,,,2.0,5.0,1.0,4.0,9.0,20.0,7.0,16.0,1.0,2.0,29.0,6.0,20.0,41,17.0,45.0,6.0,97,452,1.0,3.0,,8.0,6.0,10.0,4.0,8.0,1.0,25.0,26.0,14.0,48.0,,28.0,4.0,18,8.0,26,6.0,2.0,10,5.0,3.0,60,4.0,,4.0,12,,16,4.0,20,1.0,12.0,10.0,2.0,8.0,2.0,4.0,6.0,2.0,4.0,1.0,14.0,,5.0,6.0,16.0,,,17.0,2.0,7.0,,,1.0,2.0,1.0,,2.0,1.0,,25.0,110.0,1.0,0.65,0.65,0.9411764705882353,0.37777777777777777,0.5,0.38636363636363635,0.4878048780487805,0.3333333333333333,0.6,0.5290697674418605,0.5714285714285714,0.6666666666666666,0.5397727272727273,0.5714285714285714,0.6578947368421053,0.5232558139534884,0.0975609756097561,0.23529411764705882,,19.653179190751445,0.5714285714285714,,0.07100591715976332,,0.07142857142857142,0.047619047619047616,0.07111111111111111,0.0196078431372549,,,,0.06153846153846154,,0.13559322033898305,0.04,0.03333333333333333,0.08571428571428572,0.047619047619047616,0.023255813953488372,0.5,0.19767441860465115,0.5882352941176471,0.7692307692307693,0.8,0.046511627906976744,0.25,0.25,,0.23255813953488372,0.45,0.45,0.5555555555555556,0.18604651162790697,0.4375,0.4375,1.0,0.3372093023255814,,,,0.2777777777777778,0.4,0.1111111111111111,0.5,0.3333333333333333,0.7209302325581395,0.5235117647058825,0.4337583333333333,0.48835588235294125,0.011494252873563218,,0.08247422680412371,0.25773195876288657,10.921951219512193,25.186666666666664,0.2330508474576271,,,10.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,10.0,,,,3.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,0.5,,,,0.3448275862068966,0.3448275862068966,0.9,,,,0.5714285714285714,0.5,1.0,0.5,0.35714285714285715,0.021739130434782608,,2.0,,,,True,,,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,25713.0,429,22,830,839,193.0,181.0,73.0,1669,6.0,8,,,1.0,1.0,18.0,36.0,29.0,69.0,4.0,9.0,2.0,5.0,57.0,9.0,53.0,113,25.0,66.0,14.0,195,871,3.0,4.0,2.0,8.0,7.0,19.0,3.0,14.0,8.0,31.0,62.0,44.0,63.0,,57.0,4.0,30,15.0,45,13.0,2.0,19,6.0,5.0,105,,2.0,5.0,28,,33,2.0,35,,6.0,4.0,2.0,9.0,2.0,5.0,15.0,2.0,4.0,6.0,24.0,1.0,4.0,15.0,32.0,2.0,1.0,21.0,,18.0,2.0,6.0,3.0,,,,,,,31.0,192.0,3.0,0.5849056603773585,0.5849056603773585,0.84,0.3787878787878788,0.21428571428571427,0.3787878787878788,0.4690265486725664,0.75,0.3684210526315789,0.505586592178771,0.6,0.3484848484848485,0.5241935483870968,0.6666666666666666,0.40789473684210525,0.3687150837988827,0.035398230088495575,0.25,0.05555555555555555,23.102310231023104,0.375,,0.09491525423728814,0.009345794392523364,0.052083333333333336,,0.08439897698209718,0.005813953488372093,0.014285714285714285,,0.013157894736842105,,,0.09,0.09302325581395349,0.10091743119266056,0.07142857142857142,,,,0.0446927374301676,0.75,1.0,0.8333333333333334,0.2011173184357542,0.5,0.5294117647058824,0.5555555555555556,0.3854748603351955,0.42028985507246375,0.42028985507246375,0.5517241379310345,0.05027932960893855,0.4444444444444444,0.4444444444444444,1.0,0.31843575418994413,,,,0.030303030303030304,1.0,0.15151515151515152,0.4,0.2727272727272727,0.4134078212290503,0.4593893854748603,0.4804833333333333,0.4438030303030303,0.03825136612021858,0.05128205128205128,0.041025641025641026,0.15897435897435896,14.346902654867257,25.050000000000008,0.2325301204819277,,,21.0,,1.0,1.0,,1.0,12.0,,21.0,2.0,,1.0,1.0,2.0,2.0,2.0,,1.0,,,,,0.030303030303030304,0.03508771929824561,,0.3684210526315789,0.38181818181818183,0.8095238095238095,,,,0.2,,,0.1111111111111111,0.3684210526315789,0.015151515151515152,1.0,1.0,,,,True,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,23981.0,400,74,775,763,192.0,201.0,85.0,1538,44.0,72,1.0,1.0,11.0,19.0,28.0,57.0,25.0,52.0,6.0,15.0,2.0,3.0,4.0,2.0,97.0,181,9.0,19.0,58.0,279,805,5.0,6.0,4.0,17.0,21.0,42.0,4.0,5.0,30.0,84.0,48.0,146.0,21.0,,4.0,13.0,53,44.0,97,27.0,17.0,31,9.0,13.0,238,3.0,3.0,7.0,31,,38,6.0,44,3.0,10.0,6.0,4.0,20.0,3.0,14.0,8.0,1.0,6.0,1.0,28.0,,7.0,6.0,15.0,1.0,,59.0,1.0,65.0,11.0,28.0,9.0,2.0,1.0,,2.0,1.0,,84.0,191.0,9.0,0.24742268041237114,0.24742268041237114,0.7777777777777778,0.47368421052631576,0.8,0.47368421052631576,0.5359116022099447,0.8333333333333334,0.5,0.5525,0.8125,0.574468085106383,0.6172566371681416,0.85,0.6774193548387096,0.095,0.0718232044198895,0.09722222222222222,0.08771929824561403,29.195402298850578,0.7142857142857143,,0.1054421768707483,0.0125,0.07446808510638298,0.02564102564102564,0.0979381443298969,0.01680672268907563,,0.02564102564102564,0.013513513513513514,0.02631578947368421,0.024390243902439025,0.07920792079207921,0.08045977011494253,0.1509433962264151,0.08823529411764706,0.038461538461538464,0.037037037037037035,0.5,0.36,0.6111111111111112,0.676923076923077,0.25,0.285,0.49122807017543857,0.5384615384615384,0.17857142857142858,0.26,0.4807692307692308,0.49019607843137253,0.32,0.075,0.4,0.4,0.8333333333333334,0.02,0.125,1.0,1.0,0.40425531914893614,0.5789473684210527,0.06382978723404255,0.6666666666666666,0.0425531914893617,0.455,0.50039525,0.5104571428571428,0.5057329787234043,0.12903225806451613,0.1414141414141414,0.06093189964157706,0.3010752688172043,8.195580110497238,23.936842105263157,0.24774193548387097,1.0,2.0,3.0,,,2.0,1.0,2.0,6.0,,3.0,,,,,2.0,,2.0,4.0,,1.0,,3.0,0.5,,,,0.75,0.75,0.6666666666666666,0.25,0.5,1.0,,,,1.0,0.75,,,2.0,0.019230769230769232,,,True,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,17893.0,298,21,593,581,125.0,123.0,55.0,1174,26.0,52,6.0,14.0,4.0,6.0,11.0,27.0,4.0,14.0,,,,,,,41.0,93,,,22.0,104,554,6.0,15.0,7.0,19.0,7.0,12.0,,,4.0,18.0,64.0,18.0,,10.0,,10.0,18,4.0,22,3.0,1.0,16,,2.0,48,8.0,16.0,17.0,40,6.0,63,24.0,87,4.0,14.0,9.0,5.0,6.0,3.0,3.0,11.0,2.0,3.0,2.0,17.0,1.0,3.0,16.0,40.0,1.0,6.0,25.0,1.0,31.0,3.0,17.0,,2.0,1.0,1.0,2.0,2.0,1.0,18.0,125.0,,0.7804878048780488,0.8888888888888888,,,,,0.44086021505376344,0.4,0.5833333333333334,0.44086021505376344,0.4,0.5833333333333334,0.48598130841121495,0.475,0.6428571428571429,,0.10752688172043011,0.15384615384615385,0.07407407407407407,18.960244648318042,0.35294117647058826,0.35294117647058826,0.19047619047619047,0.08888888888888889,0.265625,0.08333333333333333,0.20802919708029197,0.08695652173913043,0.10144927536231885,0.10526315789473684,0.05555555555555555,0.06153846153846154,0.12903225806451613,0.203125,0.14516129032258066,0.21428571428571427,0.28,0.21428571428571427,0.09523809523809523,1.0,0.5591397849462365,0.5,0.5909090909090909,0.7692307692307693,0.2903225806451613,0.4074074074074074,0.44,0.9090909090909091,0.15053763440860216,0.2857142857142857,0.2857142857142857,0.5,,,,,,0.9333333333333333,0.42857142857142855,0.16666666666666666,0.5,0.6666666666666666,,,,0.5591397849462365,0.5164096774193547,0.601709090909091,0.49985000000000007,0.1588785046728972,0.1588785046728972,0.18269230769230768,0.17307692307692307,5.310752688172044,,0.21079258010118043,,,,,,,,,,,,,,,1.0,1.0,5.0,,1.0,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,True,,,,
201986,1610612759,Nando De Colo,Nando De Colo,201986,SAS,17095.0,285,-55,554,560,126.0,140.0,46.0,1114,12.0,19,,,2.0,3.0,2.0,6.0,6.0,19.0,3.0,8.0,1.0,4.0,14.0,3.0,20.0,44,11.0,22.0,6.0,79,574,,1.0,,6.0,5.0,14.0,2.0,7.0,6.0,22.0,22.0,18.0,33.0,,14.0,4.0,24,13.0,37,4.0,9.0,13,,11.0,87,2.0,2.0,9.0,21,1.0,31,4.0,35,,13.0,9.0,4.0,13.0,2.0,11.0,6.0,2.0,2.0,1.0,19.0,,7.0,10.0,25.0,1.0,1.0,19.0,2.0,6.0,,,3.0,2.0,1.0,,2.0,1.0,,22.0,126.0,3.0,0.55,0.55,1.0,0.5,0.2857142857142857,0.5,0.45454545454545453,,0.35714285714285715,0.553030303030303,0.75,0.38095238095238093,0.572463768115942,0.75,0.4583333333333333,0.3333333333333333,0.09090909090909091,0.10526315789473684,0.16666666666666666,14.666666666666666,0.6842105263157895,0.0625,0.11052631578947368,0.01282051282051282,0.13846153846153847,0.024096385542168676,0.11764705882352941,0.016736401673640166,,,0.0425531914893617,0.038461538461538464,,0.07575757575757576,0.04918032786885246,0.20634920634920634,0.1282051282051282,0.15384615384615385,,0.5,0.2878787878787879,0.631578947368421,0.7058823529411765,0.5833333333333334,0.09090909090909091,0.3333333333333333,0.4,0.5,0.2878787878787879,0.3157894736842105,0.3333333333333333,0.5,0.12121212121212122,0.375,0.375,1.0,0.21212121212121213,,,,0.14285714285714285,0.6666666666666666,0.19047619047619047,0.25,0.14285714285714285,0.6212121212121212,0.5258692307692309,0.5148874999999999,0.45321000000000006,,,0.0759493670886076,0.27848101265822783,9.681818181818182,24.913636363636364,0.22743682310469315,1.0,1.0,8.0,1.0,2.0,1.0,2.0,3.0,,,8.0,,,,5.0,,1.0,5.0,,,1.0,,2.0,0.6666666666666666,,,,0.5714285714285714,0.5714285714285714,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.5714285714285714,,,,0.05263157894736842,,,True,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,10542.0,176,32,348,349,96.0,104.0,31.0,697,9.0,10,3.0,3.0,1.0,1.0,6.0,10.0,4.0,5.0,7.0,12.0,3.0,6.0,4.0,1.0,19.0,25,8.0,16.0,7.0,69,362,4.0,4.0,,8.0,3.0,5.0,3.0,7.0,6.0,21.0,26.0,12.0,24.0,4.0,4.0,2.0,3,4.0,7,4.0,,2,1.0,,18,1.0,5.0,7.0,15,1.0,23,6.0,29,1.0,11.0,8.0,3.0,6.0,,1.0,3.0,,5.0,,9.0,2.0,5.0,3.0,11.0,1.0,2.0,10.0,1.0,8.0,,1.0,3.0,2.0,1.0,1.0,2.0,2.0,,21.0,96.0,3.0,0.6842105263157895,0.7647058823529411,1.0,0.5,0.42857142857142855,0.5,0.76,1.0,0.6,0.7560975609756098,0.8,0.625,0.7666666666666667,0.8,0.7,0.3902439024390244,0.08,,0.2,14.173228346456693,0.6666666666666666,0.14285714285714285,0.12605042016806722,0.0625,0.17073170731707318,0.022727272727272728,0.1375,0.04838709677419355,0.07692307692307693,0.03225806451612903,0.08695652173913043,0.03571428571428571,,0.1111111111111111,0.07317073170731707,0.19047619047619047,0.17857142857142858,0.15384615384615385,0.09090909090909091,1.0,0.24390243902439024,0.9,0.9,0.6666666666666666,0.24390243902439024,0.6,0.75,0.5,0.12195121951219512,0.8,0.8,1.0,0.2926829268292683,0.5833333333333334,0.5833333333333334,1.0,0.0975609756097561,0.6,1.0,0.3333333333333333,0.08333333333333333,1.0,0.5,0.5,0.08333333333333333,0.6341463414634146,0.5116829268292684,0.547475,0.5085458333333334,0.023809523809523808,0.038461538461538464,0.11594202898550725,0.30434782608695654,7.127999999999998,23.868750000000002,0.27586206896551724,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,3.0,,,,,0.25,0.25,1.0,0.2,,,,,,,0.25,,,,,1.0,,True,,,,
