EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FTDefRebounds,SelfOReb,SecondChanceTurnovers,Charge Fouls,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,SecondChanceCorner3FGM,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,FTOffRebounds,BlockedShortMidRange,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedLongMidRange,on,DefensiveGoaltends,SecondChanceAtRimPctAssisted,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Arc3PctBlocked,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,5731.0,96,-5.0,182,179,68.0,44.0,18.0,361,8.0,13.0,17.0,4.0,,2.0,17.0,38.0,6.0,53.0,202,2.0,2.0,1.0,4.0,4.0,11.0,3.0,19.0,24.0,4.0,4.0,3.0,2.0,1.0,9.0,12.0,5.0,17.0,3.0,6.0,4.0,5.0,12.0,1.0,,19.0,67.0,0.4473684210526316,1.0,0.3636363636363636,0.5227272727272727,0.6666666666666666,0.6071428571428571,0.5408163265306123,0.6666666666666666,0.6333333333333333,0.1363636363636363,26.96078431372549,0.1551724137931034,0.0350877192982456,0.0434782608695652,0.1304347826086956,0.1234567901234567,0.0625,0.0526315789473684,0.1764705882352941,0.1666666666666666,0.1904761904761904,0.0714285714285714,0.2954545454545454,0.6153846153846154,0.6153846153846154,0.3863636363636363,0.0909090909090909,,0.1428571428571428,0.3181818181818182,0.445671590909091,0.5928500000000001,0.4433035714285714,0.0754716981132075,0.3584905660377358,11.844736842105265,24.399999999999995,0.3736263736263736,4.0,8.0,2.0,2.0,,1.0,5.0,1.0,2.0,1.0,1.0,3.0,,2.0,4.0,7.0,,,3.0,2.0,10.0,12.0,,3.0,2.0,4.0,4.0,8.0,2.0,2.0,3.0,1.0,,20.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,,3.0,,1.0,,,12.0,2.0,6.0,1.0,5.0,4.0,5.0,2.0,,1.0,0.2941176470588235,0.3333333333333333,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.0526315789473684,0.25,,,0.5,0.0344827586206896,0.1052631578947368,0.4,0.1818181818181818,0.5,0.6666666666666666,0.25,0.2941176470588235,0.2941176470588235,0.4,0.0454545454545454,0.5,0.5,1.0,0.75,0.75,1.0,0.6666666666666666,1.0,0.3333333333333333,,,0.0714285714285714,,0.0714285714285714,1.0,0.75,0.125,0.1428571428571428,2.0,,1.0,,0.5,,,,,0.25,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,True,,,,,,,,,,,,
2052,1610612737,DeShawn Stevenson,DeShawn Stevenson,2052,ATL,2196.0,37,-3.0,68,73,16.0,11.0,8.0,141,,,,4.0,,2.0,1.0,1.0,8.0,8.0,72,,,1.0,,,,2.0,3.0,,,4.0,,,2.0,1.0,3.0,,3.0,,,1.0,1.0,1.0,,,3.0,16.0,1.0,,,0.4444444444444444,,0.75,0.4444444444444444,,0.75,0.8888888888888888,11.688311688311687,0.0384615384615384,,0.2,,0.0833333333333333,,,,,0.0833333333333333,0.1666666666666666,,,,,0.4444444444444444,,1.0,1.0,0.6054437500000001,,0.62805,,0.375,0.1,26.075,0.2352941176470588,1.0,1.0,,,,,,1.0,4.0,1.0,,1.0,,1.0,2.0,,,,1.0,,2.0,6.0,,1.0,,1.0,1.0,2.0,,1.0,,,1.0,5.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,0.25,,0.5,0.25,,,,,,,,,0.1111111111111111,1.0,1.0,1.0,,,,0.4444444444444444,0.25,0.25,1.0,0.25,0.25,1.0,,,1.0,,,,,,0.5,0.25,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,1136.0,19,-16.0,35,36,8.0,12.0,3.0,71,,,,1.0,,,,,2.0,3.0,45,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,8.0,,,,0.75,,,0.75,,,1.0,5.405405405405405,,,,,,,,,,,,,,,,0.5,,,1.0,0.5535,,,,,,25.0,0.2285714285714285,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,3.0,,,,2.0,,2.0,,,1.0,,1.0,4.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.5,,,0.5,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2734,1610612737,Devin Harris,Devin Harris,2734,ATL,6094.0,102,-3.0,186,184,41.0,33.0,17.0,370,,2.0,3.0,5.0,,2.0,8.0,15.0,9.0,34.0,205,,,,,3.0,4.0,3.0,11.0,16.0,,5.0,,,2.0,5.0,7.0,,7.0,2.0,4.0,4.0,7.0,10.0,2.0,,11.0,41.0,0.5333333333333333,,0.75,0.5833333333333334,,0.6428571428571429,0.5862068965517241,,0.6111111111111112,0.375,15.384615384615383,0.0980392156862745,,0.0909090909090909,,0.0958904109589041,,,,0.1428571428571428,,0.0588235294117647,0.0833333333333333,,,0.125,0.2083333333333333,,0.2857142857142857,0.7916666666666666,0.5294166666666665,,0.5007,,0.3235294117647059,6.78,24.666666666666668,0.2204301075268817,7.0,10.0,,,2.0,2.0,1.0,2.0,4.0,,1.0,2.0,,,4.0,6.0,,,1.0,2.0,,12.0,,2.0,2.0,8.0,3.0,11.0,1.0,2.0,2.0,2.0,4.0,25.0,6.0,2.0,4.0,2.0,,2.0,,1.0,2.0,,,1.0,,12.0,1.0,3.0,2.0,1.0,,1.0,,,1.0,,,1.0,0.4444444444444444,,0.3333333333333333,0.4444444444444444,0.1333333333333333,0.1,0.5,,0.5,,0.1578947368421052,,0.4166666666666667,0.7,0.7777777777777778,,0.3333333333333333,0.3333333333333333,,0.1666666666666666,0.5,0.5,1.0,0.4,0.4,1.0,,,,,,0.2857142857142857,1.0,0.1428571428571428,,0.4,0.1481481481481481,0.1764705882352941,,,,,,,,0.2,,,1.0,,,,,1.0,,,,0.1,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,
2457,1610612737,Jannero Pargo,Jannero Pargo,2457,ATL,97.0,2,,3,3,,,,6,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101130,1610612737,Johan Petro,Johan Petro,101130,ATL,20125.0,335,-80.0,659,654,163.0,180.0,69.0,1313,9.0,27.0,30.0,3.0,,2.0,46.0,101.0,3.0,106.0,734,8.0,21.0,,17.0,10.0,24.0,2.0,25.0,12.0,10.0,3.0,9.0,22.0,16.0,50.0,76.0,31.0,107.0,14.0,23.0,26.0,45.0,16.0,1.0,3.0,25.0,163.0,0.4554455445544554,0.3809523809523809,0.4166666666666667,0.4567307692307692,0.3809523809523809,0.4423076923076923,0.4862385321100917,0.4047619047619047,0.4807692307692308,0.0288461538461538,17.79891304347826,0.2272727272727272,0.0977777777777777,0.2077922077922078,0.0989010989010989,0.2222222222222222,0.0981012658227848,0.136986301369863,0.0923076923076923,0.1935483870967742,0.2093023255813953,0.2264150943396226,0.2596153846153846,0.3333333333333333,0.3461538461538461,0.2884615384615384,0.0288461538461538,,0.0769230769230769,0.4519230769230769,0.5022519417475728,0.5795333333333333,0.4662019230769231,0.160377358490566,0.2358490566037736,7.855445544554457,29.0,0.2473444613050076,29.0,44.0,7.0,17.0,6.0,7.0,8.0,,,,,1.0,,1.0,1.0,11.0,,1.0,1.0,2.0,80.0,3.0,,1.0,4.0,12.0,4.0,16.0,2.0,2.0,7.0,2.0,3.0,36.0,10.0,6.0,4.0,9.0,2.0,8.0,1.0,2.0,5.0,,4.0,1.0,,12.0,3.0,7.0,1.0,9.0,5.0,9.0,4.0,,,0.8695652173913043,0.975609756097561,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.0396039603960396,0.0681818181818181,0.037037037037037,,0.391304347826087,0.0816326530612244,0.2777777777777778,0.4444444444444444,0.4230769230769231,0.6590909090909091,0.7073170731707317,0.7931034482758621,0.2666666666666666,0.2666666666666666,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.8095238095238095,0.4117647058823529,,,,0.2692307692307692,0.8571428571428571,,0.5,0.3333333333333333,0.0648148148148148,0.0666666666666666,10.0,3.0,1.0,,0.4545454545454545,0.074074074074074,0.1153846153846153,0.1666666666666666,0.0576923076923076,1.0,3.0,3.0,,3.0,,,5.0,,,,,,,4.0,,,,,False,1.0,0.2857142857142857,,,,,,,,,,
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,52923.0,882,29.0,1674,1680,425.0,434.0,194.0,3354,23.0,57.0,63.0,113.0,3.0,45.0,80.0,186.0,161.0,421.0,1727,8.0,11.0,7.0,25.0,17.0,48.0,56.0,113.0,102.0,4.0,112.0,2.0,4.0,18.0,39.0,59.0,7.0,66.0,15.0,57.0,18.0,43.0,74.0,4.0,,107.0,417.0,0.4301075268817204,0.7272727272727273,0.3541666666666667,0.4985590778097982,0.6111111111111112,0.3942307692307692,0.5430809399477807,0.625,0.4666666666666667,0.4639769452449567,23.218997361477573,0.0630048465266559,0.0076335877862595,0.0814479638009049,0.0076335877862595,0.0678571428571428,0.0076335877862595,0.0058479532163742,0.0052631578947368,0.019108280254777,0.1030042918454935,0.0804597701149425,0.1642651296829971,0.4035087719298245,0.4509803921568627,0.1815561959654178,0.3256484149855908,0.1666666666666666,0.4326923076923077,0.654178674351585,0.5062844476744188,0.5434843750000001,0.4875163366336634,0.0593824228028503,0.2684085510688836,9.92204301075269,25.363975155279512,0.2538829151732377,40.0,66.0,6.0,6.0,10.0,17.0,17.0,23.0,48.0,4.0,11.0,39.0,1.0,11.0,62.0,75.0,2.0,3.0,16.0,31.0,58.0,132.0,54.0,39.0,16.0,73.0,32.0,105.0,21.0,11.0,37.0,7.0,29.0,242.0,33.0,22.0,11.0,42.0,7.0,31.0,11.0,1.0,10.0,,1.0,4.0,2.0,88.0,6.0,30.0,8.0,7.0,3.0,9.0,6.0,1.0,5.0,0.3625,0.3717948717948718,0.7096774193548387,0.3850931677018633,0.2857142857142857,0.2857142857142857,0.3875,0.086021505376344,0.1212121212121212,0.1052631578947368,0.0317460317460317,0.7368421052631579,,0.0524017467248908,0.6666666666666666,0.1902017291066282,0.6060606060606061,0.6896551724137931,0.55,0.2698412698412698,0.2786885245901639,0.2352941176470588,0.138328530259366,0.4791666666666667,0.4893617021276595,0.9565217391304348,0.3451327433628318,0.3451327433628318,0.5641025641025641,0.3333333333333333,1.0,0.2222222222222222,0.3333333333333333,,0.1634615384615384,0.5882352941176471,0.1057692307692307,0.2444444444444444,0.3482142857142857,0.0906666666666666,0.1428571428571428,2.0,2.0,5.0,,0.0444444444444444,0.0194805194805194,0.0138888888888888,0.0851063829787234,0.011049723756906,0.1304347826086956,4.0,1.0,1.0,3.0,6.0,4.0,8.0,0.25,,0.0242424242424242,2.0,2.0,1.0,3.0,0.0208333333333333,5.0,0.4545454545454545,1.0,False,,0.5,1.0,1.0,1.0,0.0062111801242236,0.0208333333333333,,,,,
201229,1610612737,Anthony Tolliver,Anthony Tolliver,201229,ATL,53746.0,896,-50.0,1735,1749,418.0,463.0,170.0,3484,4.0,12.0,34.0,58.0,1.0,13.0,31.0,75.0,125.0,233.0,1795,5.0,10.0,7.0,20.0,9.0,15.0,30.0,46.0,6.0,4.0,58.0,12.0,13.0,34.0,67.0,115.0,28.0,143.0,11.0,30.0,35.0,61.0,40.0,6.0,,46.0,416.0,0.4133333333333333,0.5,0.6,0.485,0.4705882352941176,0.4333333333333333,0.525,0.5263157894736842,0.46875,0.625,12.953367875647668,0.1094771241830065,0.0249042145593869,0.1531531531531531,0.0415224913494809,0.1211031175059952,0.0308261405672009,0.0354609929078014,0.048076923076923,0.1153846153846153,0.1078838174273859,0.1582278481012658,0.06,0.3333333333333333,0.3333333333333333,0.17,0.29,0.0588235294117647,0.2888888888888888,0.77,0.5346502499999999,0.5317,0.5206188888888889,0.0858369098712446,0.1974248927038626,10.668,24.457599999999992,0.2409221902017291,15.0,29.0,3.0,7.0,4.0,5.0,12.0,26.0,67.0,6.0,17.0,18.0,,3.0,44.0,39.0,2.0,4.0,7.0,7.0,56.0,132.0,,18.0,7.0,25.0,6.0,31.0,5.0,1.0,13.0,4.0,8.0,68.0,14.0,10.0,4.0,19.0,2.0,17.0,2.0,1.0,6.0,1.0,1.0,5.0,1.0,45.0,2.0,19.0,2.0,12.0,9.0,12.0,7.0,,2.0,0.9032258064516128,0.9655172413793104,1.0,0.352,0.2857142857142857,0.2333333333333333,0.352,0.0933333333333333,0.2068965517241379,,0.0294117647058823,0.6333333333333333,0.0269058295964125,0.1069767441860465,0.5833333333333334,0.145,0.5172413793103449,0.6521739130434783,0.8666666666666667,0.3529411764705882,0.3636363636363636,0.9166666666666666,0.335,0.3880597014925373,0.4,1.0,0.3103448275862069,0.3103448275862069,1.0,0.4117647058823529,0.4285714285714285,0.3529411764705882,,,0.1111111111111111,0.8,0.3777777777777777,0.2307692307692307,0.3103448275862069,0.091743119266055,0.2065217391304347,14.0,1.0,4.0,1.0,0.2545454545454545,0.0126582278481012,0.0246913580246913,0.140625,0.0086206896551724,1.0,1.0,2.0,2.0,8.0,2.0,1.0,5.0,0.3333333333333333,1.0,0.0079365079365079,,,3.0,1.0,0.0566037735849056,4.0,0.2352941176470588,2.0,False,2.0,0.3333333333333333,,2.0,4.0,0.016,0.0298507462686567,,,,,
203098,1610612737,John Jenkins,John Jenkins,203098,ATL,52258.0,871,-98.0,1697,1696,416.0,458.0,201.0,3393,11.0,27.0,73.0,92.0,11.0,25.0,77.0,153.0,133.0,372.0,1825,11.0,20.0,14.0,45.0,21.0,43.0,35.0,112.0,46.0,4.0,92.0,4.0,12.0,24.0,47.0,73.0,17.0,90.0,12.0,39.0,16.0,37.0,45.0,1.0,,111.0,415.0,0.5032679738562091,0.55,0.4883720930232558,0.5472027972027972,0.5882352941176471,0.5384615384615384,0.5846645367412141,0.6142857142857143,0.6032608695652174,0.465034965034965,18.323789692868296,0.0810344827586206,0.0218579234972677,0.116504854368932,0.0165289256198347,0.0903307888040712,0.0202275600505689,0.0205479452054794,0.0216216216216216,0.0679012345679012,0.1290322580645161,0.141025641025641,0.0944055944055944,0.4074074074074074,0.5,0.2552447552447552,0.3216783216783216,0.3235294117647059,0.3205128205128205,0.6503496503496503,0.5149926573426574,0.4815461538461538,0.5123621794871794,0.1209677419354838,0.3010752688172043,11.342483660130718,24.92255639097744,0.2451384796700059,34.0,53.0,3.0,7.0,11.0,20.0,32.0,15.0,41.0,3.0,10.0,38.0,5.0,12.0,53.0,59.0,6.0,5.0,14.0,28.0,108.0,132.0,27.0,38.0,11.0,39.0,12.0,51.0,9.0,3.0,23.0,7.0,9.0,114.0,12.0,8.0,4.0,27.0,5.0,16.0,11.0,2.0,10.0,1.0,,2.0,1.0,70.0,4.0,21.0,7.0,10.0,2.0,10.0,6.0,,6.0,0.7012987012987013,0.72,0.8301886792452831,0.3984962406015037,0.4285714285714285,0.4,0.3984962406015037,0.0718954248366013,0.0754716981132075,0.1851851851851851,0.0273972602739726,0.6923076923076923,0.018018018018018,0.0398009950248756,0.6,0.1853146853146853,0.6415094339622641,0.6938775510204082,0.7647058823529411,0.4383561643835616,0.4507042253521127,0.6875,0.1433566433566433,0.3658536585365853,0.3658536585365853,0.9333333333333332,0.4130434782608695,0.4130434782608695,0.7894736842105263,0.2058823529411764,0.4285714285714285,0.088235294117647,0.4545454545454545,0.8,0.2564102564102564,0.55,0.1282051282051282,0.48,0.4130434782608695,0.0849673202614379,0.1235294117647058,2.0,3.0,6.0,,0.04,0.0276243093922651,,0.04,0.0209790209790209,0.5454545454545454,1.0,1.0,1.0,2.0,7.0,5.0,3.0,0.3333333333333333,1.0,0.0367647058823529,,,1.0,6.0,0.0181818181818181,2.0,0.2,2.0,False,,0.3333333333333333,,,1.0,,,2.0,,,,
203118,1610612737,Mike Scott,Mike Scott,203118,ATL,20571.0,343,-20.0,677,681,233.0,238.0,88.0,1358,8.0,27.0,30.0,1.0,,1.0,69.0,137.0,1.0,181.0,713,16.0,32.0,,44.0,19.0,37.0,1.0,47.0,34.0,22.0,1.0,14.0,23.0,25.0,36.0,66.0,37.0,103.0,4.0,13.0,19.0,29.0,36.0,,1.0,47.0,233.0,0.5036496350364964,0.5,0.5135135135135135,0.5,0.5,0.5,0.5484848484848485,0.55,0.5595238095238095,0.0072463768115942,23.08690012970169,0.1651376146788991,0.1013215859030837,0.2551020408163265,0.1489361702127659,0.1930379746835443,0.1152647975077881,0.1290322580645161,0.1408450704225352,0.1785714285714285,0.1645569620253164,0.25,0.1956521739130435,0.2962962962962963,0.3076923076923077,0.217391304347826,0.0072463768115942,,0.0263157894736842,0.5869565217391305,0.5321434782608695,0.5457761904761904,0.5166447368421053,0.2430939226519337,0.2596685082872928,6.487591240875912,25.3,0.3441654357459379,49.0,80.0,13.0,25.0,11.0,18.0,12.0,,,,,,,,,43.0,,12.0,,9.0,104.0,,,,14.0,6.0,6.0,12.0,5.0,1.0,3.0,,3.0,30.0,2.0,1.0,1.0,9.0,,6.0,3.0,1.0,6.0,,1.0,1.0,1.0,56.0,2.0,26.0,3.0,2.0,2.0,2.0,1.0,,2.0,0.7536231884057971,0.896551724137931,,,,,,0.1021897810218978,0.1625,0.037037037037037,,0.6923076923076923,0.0674157303370786,0.1566265060240964,0.5,0.5797101449275363,0.6125,0.7313432835820896,0.7346938775510204,0.4,0.4,0.75,,,,,,,,0.78125,0.52,,,,0.4736842105263157,0.6111111111111112,,,,0.1604938271604938,0.1614906832298136,5.0,4.0,2.0,,0.2,0.1184210526315789,0.1739130434782608,0.2727272727272727,0.0727272727272727,0.875,1.0,4.0,,,,,,,,,,,,,,,,,False,,0.1538461538461538,,,,,,,,,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,55102.0,918,-12.0,1770,1791,400.0,499.0,197.0,3561,15.0,46.0,79.0,11.0,,9.0,164.0,304.0,12.0,408.0,1843,33.0,47.0,,78.0,30.0,53.0,9.0,86.0,118.0,44.0,6.0,13.0,57.0,39.0,105.0,162.0,73.0,235.0,32.0,62.0,53.0,117.0,121.0,11.0,1.0,86.0,397.0,0.5394736842105263,0.7021276595744681,0.5660377358490566,0.5237341772151899,0.7021276595744681,0.5080645161290323,0.5513513513513514,0.7222222222222222,0.5512820512820513,0.0379746835443038,21.604010025062657,0.180722891566265,0.0996503496503496,0.1529411764705882,0.0577777777777777,0.1722488038277512,0.0878293601003764,0.1118012422360248,0.0561797752808988,0.2193548387096774,0.1801801801801801,0.1452513966480447,0.1455696202531645,0.3260869565217391,0.3947368421052631,0.25,0.0348101265822784,,0.1451612903225806,0.6044303797468354,0.5396728155339806,0.5760166666666665,0.5391803571428573,0.1911764705882352,0.2107843137254902,6.787171052631581,42.54166666666666,0.2259887005649717,118.0,179.0,30.0,38.0,28.0,33.0,31.0,,1.0,,,1.0,,1.0,1.0,77.0,,12.0,1.0,23.0,210.0,3.0,,1.0,41.0,30.0,14.0,44.0,11.0,3.0,21.0,1.0,8.0,102.0,51.0,29.0,22.0,30.0,10.0,19.0,11.0,3.0,9.0,5.0,4.0,10.0,3.0,123.0,16.0,62.0,8.0,14.0,9.0,14.0,8.0,2.0,7.0,0.6402439024390244,0.7394366197183099,1.0,0.0833333333333333,,0.1111111111111111,0.1428571428571428,0.1348684210526315,0.1731843575418994,0.1739130434782608,0.0253164556962025,0.4838709677419355,0.0751173708920187,0.1519607843137254,0.5714285714285714,0.5664556962025317,0.659217877094972,0.7972972972972973,0.5847457627118644,0.3924050632911392,0.4025974025974026,0.935483870967742,0.0031645569620253,,,,0.0909090909090909,0.1,1.0,0.8085106382978723,0.7894736842105263,,,,0.532258064516129,0.8484848484848485,,0.1111111111111111,0.1666666666666666,0.1712707182320442,0.1771428571428571,18.0,8.0,9.0,3.0,0.36,0.1161616161616161,0.0638297872340425,0.1710526315789473,0.0784313725490196,0.4666666666666667,9.0,10.0,,4.0,,,12.0,,,,,,3.0,4.0,0.0428571428571428,,,1.0,False,2.0,0.1333333333333333,5.0,1.0,1.0,0.0833333333333333,,,0.0909090909090909,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,151601.0,2527,61.0,4905,4882,929.0,882.0,470.0,9787,93.0,227.0,121.0,215.0,26.0,35.0,337.0,698.0,240.0,1125.0,5117,24.0,51.0,27.0,87.0,70.0,145.0,41.0,239.0,536.0,10.0,215.0,8.0,14.0,61.0,87.0,148.0,23.0,171.0,80.0,219.0,81.0,177.0,225.0,1.0,,231.0,915.0,0.4828080229226361,0.4705882352941176,0.4827586206896552,0.4968017057569296,0.4615384615384615,0.4811827956989247,0.5405797101449276,0.5117647058823529,0.5483870967741935,0.255863539445629,23.01616458486407,0.0494599204093234,0.0092653871608206,0.1049913941480206,0.0111576011157601,0.0632478632478632,0.0098743267504488,0.0084388185654008,0.0131578947368421,0.0399159663865546,0.0497803806734992,0.1034482758620689,0.2420042643923241,0.4096916299559471,0.4492753623188406,0.1289978678038379,0.2292110874200426,0.3333333333333333,0.1881720430107527,0.6289978678038379,0.5341028281750266,0.480274107142857,0.5075365591397849,0.0773333333333333,0.2124444444444444,6.59269340974212,25.29375,0.1893985728848114,196.0,350.0,14.0,28.0,39.0,73.0,48.0,10.0,25.0,1.0,6.0,76.0,8.0,11.0,86.0,193.0,8.0,15.0,13.0,60.0,138.0,183.0,75.0,76.0,73.0,406.0,154.0,560.0,112.0,42.0,194.0,54.0,158.0,1274.0,112.0,56.0,56.0,139.0,27.0,93.0,46.0,11.0,38.0,2.0,6.0,8.0,11.0,220.0,19.0,90.0,26.0,22.0,11.0,27.0,17.0,,18.0,0.2047477744807121,0.2078313253012048,0.7093023255813954,0.3583333333333333,0.2962962962962963,0.3170731707317073,0.3583333333333333,0.1045845272206303,0.1428571428571428,0.0881057268722467,0.024793388429752,0.634703196347032,0.0102915951972555,0.0566666666666666,0.6296296296296297,0.373134328358209,0.56,0.6533333333333333,0.2244897959183673,0.396694214876033,0.4067796610169492,0.2916666666666667,0.0266524520255863,0.4,0.4,1.0,0.3534883720930232,0.3584905660377358,0.6710526315789473,0.358974358974359,0.5,0.0128205128205128,0.3076923076923077,0.875,0.3924731182795699,0.5342465753424658,0.032258064516129,0.3142857142857143,0.3534883720930232,0.0891972249752229,0.1170351105331599,,5.0,10.0,13.0,,0.0088105726872246,0.0054054054054054,0.1085714285714285,0.011574074074074,0.1182795698924731,8.0,2.0,,2.0,7.0,,17.0,,,,5.0,4.0,1.0,7.0,0.0072463768115942,2.0,0.3333333333333333,4.0,False,,0.3571428571428571,,3.0,6.0,0.0125,,,0.013953488372093,1.0,,
