EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PtsPutbacks,Arc3Assists,FTOffRebounds,StepOutOfBoundsTurnovers,PenaltyTurnovers,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,Clear Path Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3PctBlocked,OffensiveGoaltends,on
1740,1610612748,Rashard Lewis,Rashard Lewis,1740,MIA,17393.0,290,5,550,547,53.0,59.0,51,1097,6.0,12.0,2.0,2.0,9.0,5.0,11.0,10.0,23.0,2.0,3.0,5.0,7.0,17.0,1.0,1.0,13.0,32.0,17.0,40.0,5.0,82,594,2.0,3.0,4.0,3.0,6.0,1.0,10.0,14.0,12.0,51.0,17.0,7.0,3.0,10.0,1.0,11.0,1.0,4.0,2.0,4.0,23.0,1.0,4.0,5.0,19.0,5.0,29,5.0,34,2.0,8.0,6.0,2.0,6.0,4.0,1.0,2.0,7.0,1.0,23.0,33,1.0,1.0,11.0,1.0,1.0,11.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,10.0,53.0,1.0,0.5384615384615384,0.5384615384615384,1.0,0.425,0.5,0.425,0.40625,0.5347222222222222,0.45,0.5324675324675324,0.45454545454545453,0.5555555555555556,0.09375,0.16666666666666666,0.1111111111111111,13.793103448275863,0.8571428571428571,0.3125,0.13286713286713286,0.024242424242424242,0.05319148936170213,0.015873015873015872,0.10126582278481013,0.021929824561403508,0.0196078431372549,0.02,0.03125,0.04,0.0847457627118644,0.16216216216216217,0.1702127659574468,0.03125,0.1,0.05128205128205128,0.5,0.16666666666666666,0.5,0.6,0.5,0.125,0.2222222222222222,0.25,1.0,0.1527777777777778,0.45454545454545453,0.45454545454545453,0.4,0.3194444444444444,0.43478260869565216,0.43478260869565216,1.0,0.2361111111111111,0.4117647058823529,0.4117647058823529,1.0,0.4,0.2,0.2,0.5,0.6,0.1,0.7222222222222222,0.4117647058823529,0.5336555555555554,0.50038,0.54883,0.05333333333333334,0.08571428571428572,0.025,0.12195121951219512,10.24375,24.1275,0.09636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,10270.0,171,24,317,331,98.0,97.0,32,648,6.0,8.0,1.0,2.0,5.0,,,,,,,,,,,,8.0,13.0,,,7.0,23,353,3.0,,5.0,,,3.0,7.0,12.0,4.0,,,,2.0,,4.0,4.0,1.0,,,,12.0,5.0,5.0,6.0,8.0,1.0,15,11.0,26,,6.0,3.0,3.0,3.0,1.0,3.0,2.0,6.0,2.0,5.0,17,4.0,2.0,8.0,,1.0,10.0,,4.0,,1.0,10.0,4.0,10.0,8.0,,7.0,98.0,,0.75,1.0,,,,,0.6153846153846154,0.6153846153846154,0.4,0.6388888888888888,0.5,,0.15384615384615385,0.125,0.2,6.779661016949152,0.5,0.1111111111111111,0.07547169811320754,0.05263157894736842,0.15789473684210525,0.11363636363636363,0.09722222222222222,0.07194244604316546,0.041666666666666664,0.06451612903225806,0.05,0.11764705882352941,0.10869565217391304,0.029411764705882353,0.07692307692307693,0.17857142857142858,0.1,,0.8,0.6153846153846154,0.75,0.8571428571428571,0.6666666666666666,0.38461538461538464,0.4,0.5,1.0,,,,,,,,,,,,,,,0.2,,,,0.6153846153846154,,0.5777,0.53645,0.48456,0.23529411764705882,0.23529411764705882,,0.30434782608695654,4.515384615384615,,0.30914826498422715,3.0,3.0,3.0,6.0,2.0,4.0,3.0,1.0,1.0,2.0,6.0,1.0,4.0,1.0,0.4,1.0,1.0,0.1,0.1111111111111111,1.0,1.0,0.3333333333333333,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,90093.0,1502,482,2870,2839,557.0,446.0,254,5709,41.0,75.0,10.0,20.0,49.0,10.0,35.0,31.0,67.0,3.0,6.0,12.0,56.0,149.0,6.0,32.0,71.0,159.0,87.0,216.0,62.0,465,2867,12.0,9.0,21.0,15.0,44.0,15.0,84.0,56.0,86.0,231.0,146.0,56.0,12.0,156.0,29.0,185.0,13.0,91.0,15.0,50.0,399.0,2.0,12.0,34.0,75.0,3.0,112,14.0,126,4.0,90.0,69.0,21.0,52.0,39.0,36.0,13.0,88.0,1.0,53.0,137,5.0,2.0,85.0,4.0,13.0,76.0,,24.0,1.0,9.0,9.0,7.0,9.0,3.0,,84.0,557.0,7.0,0.39436619718309857,0.4057971014492754,0.8850574712643678,0.4027777777777778,0.3409090909090909,0.4084507042253521,0.44654088050314467,0.5373333333333333,0.5307692307692308,0.5617283950617284,0.5547945205479452,0.576,0.07547169811320754,0.10666666666666667,0.08163265306122448,15.523237432816947,0.5909090909090909,0.04918032786885246,0.07820646506777894,0.014742014742014743,0.08521303258145363,0.005865102639296188,0.08026509572901326,0.012121212121212121,0.008438818565400843,0.024193548387096774,0.0121580547112462,,0.0728862973760933,0.06397306397306397,0.09717868338557993,0.09025270758122744,0.07377049180327869,0.02030456852791878,0.3333333333333333,0.2,0.5466666666666666,0.6119402985074627,0.34146341463414637,0.13066666666666665,0.40816326530612246,0.4444444444444444,0.35,0.09333333333333334,0.2857142857142857,0.2857142857142857,0.7,0.17866666666666667,0.4626865671641791,0.4626865671641791,1.0,0.3973333333333333,0.37583892617449666,0.37583892617449666,0.8214285714285714,0.14285714285714285,0.2857142857142857,0.15384615384615385,0.18461538461538463,0.5,0.49230769230769234,0.776,0.3835616438356164,0.5464280913978495,0.5220675,0.5411991935483871,0.06313131313131314,0.1340782122905028,0.004608294930875576,0.18064516129032257,7.233333333333334,25.22361111111111,0.19407665505226482,1.0,6.0,5.0,20.0,12.0,4.0,16.0,,4.0,10.0,2.0,1.0,11.0,0.4166666666666667,0.5714285714285714,0.4523809523809524,0.45454545454545453,,0.009302325581395349,0.2857142857142857,0.16666666666666666,,0.043010752688172046,6.0,2.0,1.0,9.0,3.0,1.0,30.0,3.0,18.0,4.0,3.0,4.0,3.0,2.0,5.0,2.0,4.0,11.0,0.3333333333333333,0.6666666666666666,1.0,0.16666666666666666,0.6,0.28125,,,,,,,,,,,,True
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,13950.0,232,43,448,448,140.0,97.0,41,896,5.0,6.0,3.0,,1.0,2.0,5.0,5.0,18.0,1.0,2.0,7.0,10.0,27.0,1.0,9.0,7.0,12.0,15.0,45.0,2.0,61,459,2.0,2.0,6.0,7.0,16.0,2.0,29.0,10.0,4.0,45.0,27.0,10.0,,16.0,4.0,20.0,2.0,12.0,2.0,2.0,44.0,,2.0,11.0,19.0,4.0,34,3.0,37,,9.0,8.0,1.0,4.0,2.0,,2.0,4.0,,8.0,17,,,4.0,1.0,,3.0,,,,1.0,,,,,,29.0,140.0,1.0,0.7142857142857143,0.8333333333333334,1.0,0.3333333333333333,0.4375,0.3333333333333333,0.5833333333333334,0.5175438596491229,0.6136363636363636,0.5172413793103449,0.6086956521739131,0.7894736842105263,,,,12.550607287449392,1.0,0.2857142857142857,0.13013698630136986,0.016260162601626018,0.16176470588235295,,0.14018691588785046,0.010638297872340425,0.024390243902439025,,0.020833333333333332,,0.02,0.2,0.17857142857142858,0.2127659574468085,0.047619047619047616,,,0.10526315789473684,0.8333333333333334,0.8333333333333334,0.6,0.017543859649122806,,,,0.08771929824561403,0.4,0.4,1.0,0.3157894736842105,0.2777777777777778,0.2777777777777778,1.0,0.47368421052631576,0.37037037037037035,0.37037037037037035,1.0,0.25,0.25,0.13636363636363635,0.3181818181818182,0.2857142857142857,0.4090909090909091,0.8947368421052632,0.37037037037037035,0.5442666666666667,0.5972875,0.539190909090909,,,,0.47540983606557374,9.908333333333333,24.508888888888887,0.3125,1.0,2.0,1.0,8.0,3.0,2.0,2.0,1.0,,1.0,,,1.0,0.5,0.5,1.0,1.0,0.07142857142857142,,0.5,0.5,,0.13114754098360656,3.0,1.0,1.0,5.0,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,,,,,,,,,,,True
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,143433.0,2391,571,4537,4529,891.0,828.0,427,9066,311.0,447.0,84.0,119.0,281.0,122.0,299.0,4.0,9.0,2.0,,,13.0,57.0,1.0,22.0,552.0,1027.0,17.0,66.0,308.0,1463,4662,87.0,3.0,169.0,5.0,22.0,70.0,263.0,484.0,620.0,18.0,53.0,13.0,35.0,252.0,100.0,352.0,44.0,165.0,23.0,64.0,804.0,17.0,66.0,98.0,156.0,4.0,258,86.0,344,25.0,128.0,91.0,37.0,139.0,89.0,55.0,50.0,194.0,13.0,70.0,140,5.0,3.0,321.0,6.0,4.0,425.0,,202.0,2.0,28.0,53.0,24.0,56.0,29.0,1.0,263.0,890.0,22.0,0.4384057971014493,0.45318352059925093,0.35294117647058826,0.25757575757575757,0.22727272727272727,0.27419354838709675,0.5374878286270691,0.5283623055809699,0.5052356020942408,0.5697583787996883,0.5502092050209205,0.06038426349496798,0.034079844206426485,0.0447427293064877,0.0498220640569395,29.355608591885442,0.7164948453608248,0.03571428571428571,0.10605030591434399,0.0502283105022831,0.1436950146627566,0.03102189781021898,0.11797491871806781,0.04457572502685284,0.08029197080291971,0.05249343832020997,0.02490421455938697,0.038461538461538464,0.0945179584120983,0.09722222222222222,0.12549019607843137,0.14285714285714285,0.1457286432160804,0.05230125523012552,0.5178571428571429,0.4089661482159195,0.6957494407158836,0.7283372365339579,0.5819935691318328,0.25709057639524246,0.4234875444839858,0.44569288389513106,0.24369747899159663,0.2735590118938701,0.4080267558528428,0.40939597315436244,0.26229508196721313,0.008234217749313814,0.4444444444444444,0.4444444444444444,0.5,0.05215004574565416,0.22807017543859648,0.23214285714285715,0.3076923076923077,0.022222222222222223,0.011111111111111112,0.4397905759162304,,,0.11518324607329843,0.4693504117108875,0.24528301886792453,0.5136495408631772,0.5181013698630137,0.5260780748663103,0.16254980079681275,0.17017691659646167,0.029411764705882353,0.1797676008202324,8.429892891918207,26.496969696969696,0.19638527661450297,29.0,51.0,41.0,107.0,89.0,36.0,56.0,3.0,2.0,34.0,20.0,2.0,11.0,0.47126436781609193,0.5266272189349113,0.4722222222222222,0.5144230769230769,0.024193548387096774,0.026470588235294117,0.5666666666666667,0.5686274509803921,0.27586206896551724,0.07313738892686261,57.0,1.0,,5.0,1.0,22.0,33.0,4.0,21.0,13.0,5.0,2.0,8.0,,5.0,5.0,42.0,1.0,0.3333333333333333,0.5,,,0.6785714285714286,0.22727272727272727,,1.0,3.0,3.0,9.0,1.0,0.015151515151515152,0.0033444816053511705,0.017543859649122806,,,True
2544,1610612748,LeBron James,LeBron James,2544,MIA,115994.0,1933,556,3694,3678,831.0,752.0,344,7372,269.0,352.0,93.0,47.0,112.0,79.0,178.0,17.0,36.0,6.0,4.0,6.0,56.0,134.0,11.0,32.0,395.0,642.0,73.0,170.0,245.0,1254,3760,77.0,17.0,161.0,14.0,38.0,98.0,336.0,338.0,452.0,144.0,133.0,56.0,26.0,274.0,107.0,381.0,59.0,176.0,25.0,73.0,869.0,15.0,52.0,114.0,206.0,24.0,344,67.0,411,23.0,87.0,73.0,14.0,81.0,57.0,53.0,24.0,134.0,6.0,22.0,72,5.0,12.0,257.0,7.0,5.0,331.0,1.0,133.0,2.0,39.0,46.0,32.0,46.0,21.0,,334.0,830.0,33.0,0.4278481012658228,0.4592391304347826,0.6575342465753424,0.4294117647058823,0.3684210526315789,0.4319526627218935,0.6152647975077882,0.6213054187192119,0.5979899497487438,0.6527196652719666,0.6447876447876448,0.20935960591133004,0.040498442367601244,0.0625,0.03571428571428571,26.632428466617753,0.6044776119402985,0.2696629213483146,0.1672077922077922,0.04980842911877394,0.21189591078066913,0.03333333333333333,0.1807909604519774,0.04484605087014726,0.08832807570977919,0.041935483870967745,0.026378896882494004,0.041666666666666664,0.1036036036036036,0.17119565217391305,0.23095238095238096,0.21204188481675393,0.21153846153846154,0.07371794871794872,0.45652173913043476,0.43349753694581283,0.7642045454545454,0.8151515151515152,0.5390334572490706,0.13793103448275862,0.41964285714285715,0.4351851851851852,0.14893617021276595,0.21921182266009853,0.4438202247191011,0.4438202247191011,0.21518987341772153,0.04433497536945813,0.4722222222222222,0.4722222222222222,0.8235294117647058,0.16502463054187191,0.417910447761194,0.417910447761194,0.6071428571428571,0.06382978723404255,0.11702127659574468,0.46733668341708545,0.03015075376884422,0.6666666666666666,0.16080402010050251,0.6428571428571429,0.42105263157894735,0.547448088779285,0.5433669014084508,0.5391676767676767,0.14721919302071973,0.17828418230563003,0.011695906432748537,0.2679425837320574,7.390186915887851,25.076470588235296,0.2249593936112615,38.0,50.0,51.0,142.0,98.0,54.0,48.0,,,31.0,9.0,4.0,11.0,0.6623376623376623,0.6086956521739131,0.6542553191489362,0.6698113207547169,,0.028368794326241134,0.5319148936170213,0.76,0.15789473684210525,0.11323763955342903,68.0,3.0,4.0,10.0,7.0,19.0,75.0,1.0,25.0,4.0,4.0,1.0,6.0,,2.0,5.0,29.0,13.0,0.4117647058823529,0.5,1.0,0.36363636363636365,0.7311827956989247,0.3125,0.5,,,,5.0,1.0,,,,,,True
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,34756.0,579,23,1068,1087,116.0,145.0,100,2155,30.0,58.0,8.0,3.0,12.0,11.0,32.0,2.0,16.0,,,,8.0,17.0,2.0,2.0,44.0,102.0,10.0,33.0,14.0,132,1171,7.0,2.0,12.0,1.0,2.0,4.0,15.0,38.0,50.0,27.0,17.0,8.0,10.0,40.0,14.0,54.0,8.0,32.0,2.0,6.0,122.0,,9.0,15.0,20.0,1.0,36,9.0,45,1.0,25.0,11.0,14.0,16.0,11.0,11.0,5.0,27.0,2.0,35.0,67,1.0,1.0,29.0,2.0,2.0,16.0,,7.0,,2.0,2.0,,2.0,1.0,,15.0,116.0,2.0,0.4318181818181818,0.4418604651162791,0.9,0.30303030303030304,0.5,0.30303030303030304,0.43137254901960786,0.43703703703703706,0.39285714285714285,0.4647887323943662,0.46875,0.24444444444444444,0.09803921568627451,0.1724137931034483,,14.249578414839798,0.5925925925925926,0.03333333333333333,0.0641025641025641,0.026706231454005934,0.0797872340425532,,0.07,0.020134228187919462,0.06666666666666667,,0.007462686567164179,,0.09174311926605505,0.05747126436781609,0.04310344827586207,0.06870229007633588,0.10526315789473684,0.014084507042253521,0.5,0.42962962962962964,0.5172413793103449,0.625,0.3333333333333333,0.08888888888888889,0.25,0.25,0.3333333333333333,0.23703703703703705,0.34375,0.34375,0.7272727272727273,0.11851851851851852,0.125,0.125,1.0,0.1259259259259259,0.47058823529411764,0.47058823529411764,0.875,,0.2222222222222222,0.5714285714285714,,,0.14285714285714285,0.674074074074074,0.47058823529411764,0.556737313432836,0.5822437500000001,0.5470750000000001,0.05,0.06542056074766354,,0.11363636363636363,7.902941176470586,24.533333333333335,0.10861423220973783,4.0,5.0,4.0,13.0,4.0,2.0,6.0,,,3.0,1.0,,3.0,0.5714285714285714,0.3333333333333333,0.6111111111111112,0.65,,,0.5555555555555556,0.8,0.25,0.09848484848484848,2.0,,1.0,1.0,1.0,2.0,3.0,,6.0,2.0,,5.0,2.0,,1.0,2.0,2.0,,0.5,,,0.5,0.25,0.5,1.0,,,,1.0,,,,,,,True
951,1610612748,Ray Allen,Ray Allen,951,MIA,52597.0,877,162,1656,1651,421.0,436.0,179,3307,26.0,54.0,13.0,12.0,22.0,15.0,35.0,32.0,65.0,6.0,9.0,21.0,30.0,80.0,9.0,23.0,53.0,111.0,62.0,145.0,61.0,353,1749,10.0,15.0,18.0,17.0,44.0,25.0,102.0,56.0,50.0,183.0,80.0,30.0,10.0,34.0,16.0,50.0,9.0,21.0,2.0,11.0,116.0,2.0,7.0,27.0,43.0,2.0,72,9.0,81,3.0,24.0,18.0,6.0,17.0,9.0,11.0,8.0,28.0,6.0,25.0,53,2.0,2.0,49.0,1.0,5.0,64.0,1.0,16.0,1.0,8.0,9.0,5.0,9.0,6.0,,102.0,420.0,7.0,0.5283018867924528,0.5283018867924528,0.9838709677419355,0.42758620689655175,0.38636363636363635,0.42758620689655175,0.4774774774774775,0.5703125,0.6209677419354839,0.6046931407942239,0.6805555555555556,0.56640625,0.09009009009009009,0.12962962962962962,0.09090909090909091,16.380236305048335,0.6071428571428571,0.045454545454545456,0.08775510204081632,0.013944223107569721,0.10465116279069768,0.009433962264150943,0.09358288770053476,0.012605042016806723,0.011235955056179775,0.02857142857142857,0.005434782608695652,,0.06451612903225806,0.10236220472440945,0.1016949152542373,0.10714285714285714,0.0967741935483871,0.0234375,0.6666666666666666,0.2109375,0.48148148148148145,0.5531914893617021,0.5769230769230769,0.0859375,0.5454545454545454,0.6,0.4166666666666667,0.13671875,0.42857142857142855,0.4411764705882353,0.5333333333333333,0.25390625,0.49230769230769234,0.5,0.96875,0.3125,0.375,0.375,1.0,0.24,0.36,0.20967741935483872,0.3387096774193548,0.42857142857142855,0.3709677419354839,0.77734375,0.375,0.5392898039215687,0.5321785714285714,0.5539573770491804,0.06319702602230483,0.12903225806451613,0.006896551724137931,0.28895184135977336,8.165765765765766,24.499310344827588,0.25422705314009664,3.0,4.0,6.0,28.0,13.0,,7.0,,1.0,6.0,3.0,,5.0,0.6,0.7222222222222222,0.48,0.4807692307692308,,0.014814814814814815,0.16,0.75,0.3333333333333333,0.07932011331444759,10.0,2.0,2.0,8.0,4.0,4.0,3.0,,3.0,,2.0,1.0,3.0,1.0,2.0,2.0,3.0,18.0,0.26666666666666666,0.3333333333333333,0.5,0.2222222222222222,0.7692307692307693,0.34782608695652173,1.0,1.0,,,1.0,,0.006896551724137931,0.02857142857142857,,0.015384615384615385,,True
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,54993.0,917,275,1739,1752,408.0,406.0,169,3491,5.0,11.0,,2.0,8.0,,,51.0,101.0,3.0,12.0,25.0,21.0,62.0,6.0,15.0,7.0,19.0,72.0,163.0,10.0,240,1787,2.0,9.0,2.0,19.0,40.0,3.0,62.0,10.0,4.0,213.0,62.0,21.0,3.0,20.0,8.0,28.0,6.0,12.0,6.0,2.0,64.0,8.0,9.0,16.0,44.0,3.0,63,20.0,83,2.0,19.0,14.0,5.0,9.0,6.0,6.0,3.0,15.0,1.0,54.0,81,8.0,1.0,33.0,3.0,4.0,13.0,,4.0,1.0,1.0,29.0,21.0,30.0,16.0,,62.0,407.0,1.0,0.7142857142857143,0.7142857142857143,0.9861111111111112,0.44171779141104295,0.475,0.44171779141104295,0.3684210526315789,0.6318681318681318,0.7023809523809523,0.6382978723404256,0.7045454545454546,0.8956043956043956,0.15789473684210525,0.2727272727272727,,10.496380558428129,0.6,0.07317073170731707,0.07534246575342465,0.019313304721030045,0.05653710247349823,0.03418803418803419,0.06920415224913495,0.024285714285714285,0.01910828025477707,0.014388489208633094,0.023529411764705882,0.021052631578947368,0.08133971291866028,0.06626506024096386,0.07655502392344497,0.057971014492753624,0.05263157894736842,0.020618556701030927,0.5333333333333333,0.06043956043956044,0.45454545454545453,0.625,1.0,0.04395604395604396,0.25,0.25,,,,,,0.554945054945055,0.504950495049505,0.51,1.0,0.34065934065934067,0.3387096774193548,0.3387096774193548,0.9523809523809523,0.2727272727272727,0.5454545454545454,,0.5952380952380952,0.48,0.35714285714285715,0.9560439560439561,0.3387096774193548,0.5631942307692308,0.5181333333333333,0.5373630952380952,0.026737967914438502,0.17391304347826086,0.006097560975609756,0.25833333333333336,4.500000000000001,24.17975460122699,0.23461759631972398,,1.0,,13.0,1.0,,2.0,3.0,,3.0,8.0,,6.0,,0.5,0.5454545454545454,0.5416666666666666,0.061224489795918366,0.04316546762589928,0.09090909090909091,,,0.05416666666666667,,1.0,3.0,7.0,4.0,1.0,3.0,,3.0,,2.0,1.0,,,13.0,,,,0.4444444444444444,0.3333333333333333,1.0,0.5,,0.4666666666666667,0.6666666666666666,1.0,1.0,1.0,,,0.006134969325153374,,,0.009900990099009901,,True
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,107445.0,1791,426,3410,3371,629.0,597.0,323,6781,162.0,219.0,28.0,41.0,116.0,139.0,275.0,11.0,33.0,1.0,,2.0,4.0,21.0,2.0,4.0,342.0,610.0,15.0,54.0,131.0,860,3483,83.0,3.0,73.0,1.0,6.0,39.0,138.0,524.0,160.0,45.0,21.0,4.0,23.0,51.0,25.0,76.0,8.0,34.0,4.0,13.0,177.0,29.0,69.0,76.0,173.0,24.0,273,101.0,374,13.0,53.0,38.0,15.0,50.0,17.0,45.0,33.0,95.0,9.0,57.0,126,12.0,8.0,132.0,10.0,6.0,166.0,1.0,73.0,1.0,16.0,67.0,43.0,68.0,42.0,2.0,138.0,628.0,15.0,0.7660818713450293,0.81875,1.0,0.2777777777777778,0.16666666666666666,0.2777777777777778,0.5606557377049181,0.5489457831325302,0.6265822784810127,0.5813008130081301,0.6715686274509803,0.08132530120481928,0.03770491803278689,0.0547945205479452,0.06896551724137931,22.037037037037038,0.5263157894736842,0.2926829268292683,0.1524229074889868,0.06948640483383686,0.15139442231075698,0.0728643216080402,0.15210751374465487,0.0704529115744069,0.0781758957654723,0.07142857142857142,0.061224489795918366,0.08,0.12437810945273632,0.17159763313609466,0.16455696202531644,0.16091954022988506,0.12987012987012986,0.04642857142857143,0.6176470588235294,0.32981927710843373,0.7397260273972602,0.782608695652174,0.7160493827160493,0.1746987951807229,0.35344827586206895,0.37962962962962965,0.5365853658536586,0.4141566265060241,0.5054545454545455,0.5110294117647058,0.8920863309352518,0.04969879518072289,0.3333333333333333,0.34375,1.0,0.03162650602409638,0.19047619047619047,0.19047619047619047,1.0,0.011627906976744186,0.023255813953488372,0.35443037974683544,0.02531645569620253,,0.05063291139240506,0.411144578313253,0.19047619047619047,0.49666543674698793,0.5384013698630137,0.4867791139240506,0.10249307479224377,0.1092814371257485,0.018518518518518517,0.16046511627906976,10.535901639344262,24.13518518518518,0.1844574780058651,34.0,52.0,46.0,121.0,48.0,44.0,17.0,3.0,2.0,22.0,17.0,9.0,6.0,0.5542168674698795,0.6575342465753424,0.5697674418604651,0.605,0.033707865168539325,0.06854838709677419,0.6046511627906976,0.6538461538461539,0.3235294117647059,0.14069767441860465,25.0,1.0,1.0,1.0,2.0,23.0,,,12.0,7.0,5.0,1.0,4.0,,5.0,1.0,15.0,2.0,0.6666666666666666,1.0,1.0,0.5,0.8928571428571429,0.25,1.0,1.0,1.0,1.0,7.0,3.0,0.018518518518518517,0.01090909090909091,,0.030303030303030304,1.0,True
