EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,LongMidRangePctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,Clear Path Fouls,Blocked3s,BlockedArc3,3SecondViolations,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,on,Corner3PctBlocked,HeaveMakes,BlockedCorner3,OffensiveGoaltends
202699,1610612749,Tobias Harris,Tobias Harris,202699,MIL,2651.0,44,9,92,90,19.0,36,7.0,182,3.0,3.0,,,,,2.0,8.0,2.0,3.0,,1.0,,,1.0,,,,,,,7.0,14.0,,1.0,,14.0,71,1.0,1.0,,,,2.0,3.0,6.0,,1.0,,6.0,6.0,8.0,,,,,,2.0,2.0,,2.0,,,2.0,,,4.0,1.0,,,1.0,6.0,2.0,9,1.0,10,,,,,5.0,1.0,4.0,3.0,1.0,1.0,8.0,1.0,,5.0,,7,,,,,,,,,,,1.0,1.0,1.0,1.0,,6.0,19.0,1.0,,0.42857142857142855,0.42857142857142855,,,,,,0.5,1.0,0.5,0.4666666666666667,1.0,0.42857142857142855,0.4666666666666667,1.0,0.42857142857142855,0.06666666666666667,0.14285714285714285,,0.25,23.232323232323232,0.625,0.25,,0.17647058823529413,,0.0625,0.125,0.14,0.02702702702702703,,,,0.2,0.14285714285714285,0.25,0.16666666666666666,,0.16666666666666666,,1.0,0.2,1.0,1.0,0.6666666666666666,0.5333333333333333,0.25,0.3333333333333333,,0.2,0.6666666666666666,0.6666666666666666,0.5,0.06666666666666667,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,0.26666666666666666,,0.4515766666666667,,0.3941214285714286,,,0.14285714285714285,0.42857142857142855,9.178571428571429,23.9,0.20652173913043478,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,
202397,1610612749,Ish Smith,Ish Smith,202397,MIL,2741.0,46,-30,91,90,9.0,29,10.0,181,2.0,5.0,,,,,,3.0,1.0,3.0,,1.0,,,1.0,2.0,2.0,,,,,3.0,11.0,2.0,3.0,,12.0,106,,,,,,,,1.0,,1.0,,,2.0,4.0,6.0,,,2.0,2.0,1.0,5.0,5.0,10.0,5.0,,3.0,,2.0,25.0,,,,2.0,3.0,,5,,5,,4.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,,7.0,1.0,1.0,4.0,,5,,,4.0,1.0,,,,,,,,,,,,,9.0,,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,,0.6666666666666666,0.2727272727272727,,,0.42857142857142855,,,0.42857142857142855,,,0.21428571428571427,0.09090909090909091,0.2,,20.792079207920793,0.5714285714285714,,,0.11538461538461539,,0.25,,0.14705882352941177,,,,,,,,0.42857142857142855,0.14285714285714285,1.0,,,0.35714285714285715,0.4,0.5,0.5,0.21428571428571427,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.07142857142857142,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,0.5,,,0.5714285714285714,1.0,0.5067928571428572,,0.481625,,,,,8.427272727272728,24.2,0.0989010989010989,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,
202336,1610612749,Larry Sanders,Larry Sanders,202336,MIL,19526.0,325,2,621,621,122.0,135,88.0,1242,37.0,55.0,14.0,20.0,5.0,10.0,9.0,22.0,5.0,11.0,,,,,,,,,,,,51.0,88.0,,,13.0,115.0,580,15.0,21.0,,,4.0,34.0,8.0,17.0,,,5.0,21.0,70.0,32.0,,18.0,,,,7.0,14.0,3.0,17.0,1.0,2.0,8.0,1.0,5.0,37.0,8.0,29.0,1.0,23.0,50.0,8.0,81,38.0,119,4.0,8.0,5.0,3.0,8.0,2.0,6.0,12.0,2.0,1.0,20.0,3.0,1.0,33.0,,54,1.0,5.0,20.0,1.0,4.0,2.0,24.0,,10.0,2.0,41.0,33.0,42.0,22.0,,21.0,120.0,3.0,2.0,0.6862745098039216,0.8333333333333334,,,,,,0.5795454545454546,0.7142857142857143,0.47058823529411764,0.5795454545454546,0.7142857142857143,0.47058823529411764,0.575,0.7083333333333334,0.4772727272727273,,0.07954545454545454,0.10909090909090909,0.045454545454545456,16.483516483516482,0.4,0.47058823529411764,0.05555555555555555,0.20920502092050208,0.11646586345381527,0.25274725274725274,0.10256410256410256,0.22121212121212122,0.11314984709480122,0.1375,0.07792207792207792,0.13043478260869565,0.1,0.23958333333333334,0.1864406779661017,0.19047619047619047,0.25396825396825395,0.25,0.13333333333333333,0.5238095238095238,0.625,0.6727272727272727,0.7551020408163265,0.7297297297297297,0.25,0.4090909090909091,0.42857142857142855,0.5555555555555556,0.125,0.45454545454545453,0.45454545454545453,0.6,,,,,,,,,0.9523809523809523,0.7,0.35714285714285715,,,,,,,0.5882352941176471,0.5,,,,0.625,,0.5547738636363637,0.62686875,0.5364411764705883,0.10204081632653061,0.10204081632653061,0.2956521739130435,0.1826086956521739,5.064772727272728,,0.1964573268921095,,,,3.0,,,,1.0,7.0,,,,,0.1111111111111111,,1.0,1.0,1.0,,,,,1.0,True,,,,
202970,1610612749,Gustavo Ayon,Gustavo Ayon,202970,MIL,2128.0,35,16,69,71,13.0,25,8.0,140,5.0,7.0,2.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,6.0,9.0,,,,12.0,73,2.0,2.0,,,,4.0,,1.0,,,,,8.0,4.0,,4.0,,,,,4.0,1.0,5.0,1.0,,4.0,,,11.0,1.0,2.0,,3.0,4.0,2.0,9,3.0,12,,2.0,2.0,,1.0,,1.0,,,,1.0,,1.0,6.0,,11,,,,,,,,,,,2.0,2.0,2.0,1.0,,,13.0,3.0,,0.6666666666666666,1.0,,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,,12.658227848101266,1.0,0.5,,0.26666666666666666,0.1,0.3333333333333333,0.1111111111111111,0.2916666666666667,0.10344827586206896,0.16666666666666666,,0.14285714285714285,0.16666666666666666,0.14285714285714285,,0.375,0.375,,,0.5,0.7777777777777778,0.7142857142857143,0.7142857142857143,0.6,0.1111111111111111,,,,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,0.7777777777777778,,0.5684444444444444,0.5485,0.3759,,,0.3333333333333333,,4.688888888888888,,0.18840579710144928,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203089,1610612749,John Henson,John Henson,203089,MIL,18595.0,310,-1,590,588,87.0,128,82.0,1178,48.0,77.0,16.0,27.0,4.0,12.0,12.0,39.0,3.0,18.0,,,,,,,1.0,,,,1.0,63.0,134.0,,1.0,18.0,144.0,597,17.0,34.0,,,4.0,38.0,8.0,20.0,,1.0,4.0,20.0,74.0,52.0,,30.0,,1.0,,13.0,6.0,,6.0,,,2.0,,4.0,12.0,7.0,36.0,,17.0,49.0,15.0,81,43.0,124,6.0,13.0,9.0,4.0,13.0,2.0,8.0,9.0,5.0,4.0,22.0,5.0,3.0,20.0,,31,2.0,2.0,32.0,,5.0,1.0,40.0,2.0,18.0,3.0,13.0,11.0,13.0,7.0,,20.0,87.0,1.0,3.0,0.5873015873015873,0.7708333333333334,,,,,,0.4701492537313433,0.5,0.4,0.4666666666666667,0.5,0.38095238095238093,0.4675324675324675,0.5,0.38461538461538464,0.007407407407407408,0.09701492537313433,0.11688311688311688,0.07692307692307693,25.0,0.5909090909090909,0.625,,0.23222748815165878,0.14457831325301204,0.20987654320987653,0.10144927536231885,0.22602739726027396,0.13522012578616352,0.16842105263157894,0.12857142857142856,0.13095238095238096,0.05454545454545454,0.2,0.3584905660377358,0.1746031746031746,0.18518518518518517,0.25925925925925924,0.10344827586206896,0.5384615384615384,0.5703703703703704,0.6233766233766234,0.7058823529411765,0.5833333333333334,0.28888888888888886,0.3076923076923077,0.3333333333333333,0.5833333333333334,0.13333333333333333,0.16666666666666666,0.17647058823529413,0.6666666666666666,,,,,0.007407407407407408,,,,0.7941176470588235,0.5925925925925926,,,,,,,,0.5714285714285714,0.3333333333333333,,0.047619047619047616,,0.5777777777777777,,0.5106385185185185,0.5665518518518519,0.49308095238095234,0.11920529801324503,0.12,0.2638888888888889,0.1388888888888889,5.53731343283582,26.0,0.14745762711864407,,,,1.0,,,,1.0,1.0,0.05555555555555555,,,,0.2857142857142857,,,,,,,,,1.0,True,,,,
2223,1610612749,Samuel Dalembert,Samuel Dalembert,2223,MIL,6031.0,101,-29,195,196,23.0,50,20.0,391,3.0,6.0,2.0,4.0,,1.0,8.0,15.0,5.0,9.0,,,,,,,,,,,,16.0,30.0,,,2.0,34.0,205,4.0,7.0,,,,8.0,2.0,4.0,,,1.0,5.0,26.0,6.0,,6.0,,,,,2.0,,2.0,,,2.0,,,4.0,1.0,9.0,,3.0,21.0,5.0,29,10.0,39,,5.0,4.0,1.0,2.0,1.0,,3.0,2.0,1.0,5.0,,1.0,7.0,,10,3.0,,3.0,,,,4.0,,2.0,,4.0,2.0,4.0,3.0,,5.0,23.0,,,0.8125,1.0,,,,,,0.5333333333333333,0.5714285714285714,0.5,0.5333333333333333,0.5714285714285714,0.5,0.53125,0.5714285714285714,0.5,,,,,16.972477064220183,0.4,0.5555555555555556,,0.3088235294117647,0.12857142857142856,0.1875,0.03125,0.2857142857142857,0.09803921568627451,0.2222222222222222,0.21739130434782608,,0.038461538461538464,0.18518518518518517,0.5714285714285714,0.2,0.25,,,0.75,0.2,0.5,0.5,0.3333333333333333,0.5,0.5333333333333333,0.5333333333333333,0.875,0.3,0.5555555555555556,0.5555555555555556,1.0,,,,,,,,,0.5714285714285714,0.5,,,,,,,,0.25,,,,,0.2,,0.4537766666666666,0.5399833333333334,0.461525,0.0625,0.0625,0.23529411764705882,0.14705882352941177,9.879999999999999,,0.11794871794871795,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,True,,,,
2400,1610612749,Drew Gooden,Drew Gooden,2400,MIL,726.0,12,6,23,22,8.0,5,3.0,45,1.0,1.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,2.0,3.0,,,,4.0,19,1.0,1.0,,,,2.0,,1.0,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,1.0,,,2.0,,2,1.0,3,,,,,,1.0,,1.0,,,1.0,,1.0,,,1,,,1.0,,,,,,,,,,,,,,8.0,,,0.5,1.0,,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,,15.384615384615383,,,,0.25,0.1,,,0.2222222222222222,0.08333333333333333,,,0.14285714285714285,,,,0.5,,,,,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,0.4885333333333333,0.6664,0.3769,,,0.5,,14.766666666666666,,0.34782608695652173,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2038,1610612749,Joel Przybilla,Joel Przybilla,2038,MIL,427.0,7,-3,16,15,,12,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2,,2,,,,,,,,,,,,,,2.0,,3,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,1.0,,,,1.0,,0.25,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,99415.0,1657,17,3325,3303,614.0,577,427.0,6628,112.0,211.0,40.0,84.0,14.0,38.0,24.0,72.0,92.0,198.0,5.0,13.0,,1.0,4.0,72.0,164.0,2.0,10.0,13.0,30.0,228.0,481.0,77.0,177.0,101.0,788.0,3508,51.0,108.0,2.0,11.0,21.0,129.0,36.0,81.0,13.0,34.0,35.0,146.0,336.0,120.0,228.0,72.0,,164.0,72.0,35.0,60.0,31.0,91.0,17.0,14.0,32.0,14.0,14.0,213.0,23.0,98.0,5.0,66.0,202.0,21.0,289,126.0,415,16.0,53.0,40.0,13.0,28.0,8.0,17.0,35.0,11.0,10.0,63.0,10.0,11.0,82.0,11.0,143,5.0,6.0,150.0,20.0,19.0,24.0,131.0,10.0,57.0,12.0,28.0,26.0,28.0,13.0,1.0,146.0,593.0,9.0,10.0,0.7368421052631579,0.875,0.987012987012987,0.4350282485875706,0.18181818181818182,0.38235294117647056,0.4350282485875706,0.47401247401247404,0.4722222222222222,0.4444444444444444,0.5220364741641338,0.453781512605042,0.4826086956521739,0.5487465181058496,0.48863636363636365,0.5407407407407407,0.2689969604863222,0.07276507276507277,0.10900473933649289,0.08333333333333333,20.34914017717561,0.4444444444444444,0.28378378378378377,0.05952380952380952,0.1742881794650561,0.08013082583810302,0.16793893129770993,0.051685393258426963,0.17268041237113402,0.0725419664268585,0.10766045548654245,0.09863945578231292,0.03811659192825112,0.04142011834319527,0.1588785046728972,0.16034985422740525,0.2036082474226804,0.1760299625468165,0.15079365079365079,0.05245901639344262,0.4642857142857143,0.32066869300911854,0.5308056872037915,0.5957446808510638,0.6428571428571429,0.1094224924012158,0.3333333333333333,0.36363636363636365,0.75,0.3009118541033435,0.46464646464646464,0.4791666666666667,0.8478260869565217,0.019756838905775075,0.38461538461538464,0.4166666666666667,1.0,0.24924012158054712,0.43902439024390244,0.45,0.9861111111111112,0.7058823529411765,0.47619047619047616,0.1,0.008403361344537815,,,0.08403361344537816,0.2,1.0,0.33043478260869563,0.3684210526315789,0.034782608695652174,0.2608695652173913,0.43333333333333335,0.5896656534954408,0.43902439024390244,0.5141680091185409,0.5619666666666667,0.5005247826086955,0.0821529745042493,0.10795454545454546,0.16370558375634517,0.18527918781725888,9.323700623700626,25.34180790960452,0.18466165413533833,,3.0,5.0,4.0,2.0,,1.0,,2.0,0.030303030303030304,,0.0056179775280898875,,0.08411214953271028,1.0,,,2.0,5.0,,0.02824858757062147,0.024390243902439025,1.0,False,0.07692307692307693,,,
101145,1610612749,Monta Ellis,Monta Ellis,101145,MIL,135246.0,2254,-27,4513,4494,836.0,858,612.0,9007,180.0,316.0,12.0,21.0,31.0,62.0,52.0,152.0,113.0,307.0,18.0,52.0,3.0,7.0,8.0,52.0,182.0,4.0,16.0,14.0,37.0,345.0,775.0,70.0,234.0,193.0,1093.0,4758,22.0,54.0,7.0,23.0,10.0,75.0,56.0,135.0,16.0,45.0,85.0,245.0,272.0,418.0,150.0,10.0,2.0,179.0,51.0,32.0,269.0,99.0,368.0,76.0,23.0,179.0,34.0,56.0,835.0,10.0,20.0,3.0,54.0,126.0,10.0,190,33.0,223,8.0,116.0,55.0,61.0,138.0,30.0,93.0,55.0,45.0,4.0,193.0,8.0,33.0,55.0,1.0,119,1.0,2.0,232.0,6.0,4.0,16.0,254.0,15.0,100.0,32.0,30.0,10.0,30.0,19.0,,221.0,808.0,10.0,16.0,0.39420289855072466,0.4,0.7142857142857143,0.29914529914529914,0.30434782608695654,0.35555555555555557,0.2974137931034483,0.44516129032258067,0.4074074074074074,0.4148148148148148,0.44598612487611494,0.42207792207792205,0.4444444444444444,0.484472049689441,0.4411764705882353,0.5349344978165939,0.2319127849355798,0.04129032258064516,0.06962025316455696,0.05263157894736842,25.142966069386198,0.7150259067357513,0.09009009009009009,0.022058823529411766,0.07758620689655173,0.011757789535567314,0.10305343511450382,0.016891891891891893,0.08379888268156424,0.013083296990841693,0.018292682926829267,0.004629629629629629,0.009787928221859706,0.01569506726457399,0.05057096247960848,0.08649789029535865,0.1005586592178771,0.10285714285714286,0.10344827586206896,0.014571948998178506,0.6333333333333333,0.313181367690783,0.569620253164557,0.6122448979591837,0.4,0.1506442021803766,0.34210526315789475,0.3611111111111111,0.34615384615384615,0.30426164519326065,0.36807817589576547,0.3704918032786885,0.40707964601769914,0.05153617443012884,0.34615384615384615,0.34615384615384615,1.0,0.18037661050545095,0.2857142857142857,0.2857142857142857,0.6153846153846154,0.2727272727272727,0.5714285714285714,0.25,0.09090909090909091,0.42857142857142855,1.0,0.2077922077922078,0.25,1.0,0.34444444444444444,0.5,0.044444444444444446,0.20555555555555555,0.3783783783783784,0.5450941526263627,0.2849162011173184,0.5140420477137178,0.5105624999999999,0.49590762711864406,0.09406392694063927,0.11627906976744186,0.0686184812442818,0.22415370539798718,9.384774193548388,25.61367521367522,0.18524263239530245,2.0,60.0,5.0,6.0,14.0,1.0,3.0,8.0,12.0,0.006514657980456026,0.25,0.01276595744680851,1.0,0.02054794520547945,,,,,,2.0,,,,False,,1.0,,
200755,1610612749,JJ Redick,JJ Redick,200755,MIL,30217.0,504,11,999,996,224.0,264,139.0,1995,18.0,31.0,,2.0,5.0,6.0,8.0,17.0,17.0,36.0,8.0,19.0,3.0,3.0,4.0,21.0,74.0,3.0,7.0,5.0,20.0,43.0,84.0,29.0,93.0,42.0,215.0,1070,1.0,4.0,6.0,10.0,7.0,27.0,6.0,12.0,7.0,24.0,16.0,49.0,54.0,32.0,81.0,,,74.0,21.0,4.0,33.0,12.0,45.0,7.0,5.0,17.0,4.0,12.0,102.0,,3.0,,6.0,14.0,1.0,21,3.0,24,,7.0,5.0,2.0,15.0,2.0,9.0,6.0,6.0,2.0,21.0,1.0,5.0,13.0,1.0,31,3.0,1.0,46.0,1.0,,4.0,46.0,3.0,14.0,6.0,2.0,2.0,3.0,1.0,,47.0,217.0,7.0,4.0,0.627906976744186,0.627906976744186,0.9310344827586207,0.3118279569892473,0.6,0.2916666666666667,0.3118279569892473,0.5119047619047619,0.25,0.5,0.4887005649717514,0.7142857142857143,0.4583333333333333,0.5433673469387755,0.7647058823529411,0.5465116279069767,0.5254237288135594,0.047619047619047616,0.12903225806451613,,18.508997429305914,0.7142857142857143,0.041666666666666664,,0.03954802259887006,0.008849557522123894,0.04580152671755725,,0.041237113402061855,0.00597609561752988,0.014285714285714285,,0.009433962264150943,,0.05737704918032787,0.019801980198019802,0.03816793893129771,0.05319148936170213,0.02702702702702703,,0.3333333333333333,0.1751412429378531,0.5806451612903226,0.6666666666666666,0.8333333333333334,0.096045197740113,0.47058823529411764,0.47058823529411764,0.375,0.2033898305084746,0.4722222222222222,0.4722222222222222,0.5294117647058824,0.10734463276836158,0.42105263157894735,0.42105263157894735,1.0,0.4180790960451977,0.28378378378378377,0.2876712328767123,0.9047619047619048,0.14285714285714285,,,0.21428571428571427,1.0,1.0,0.5,0.42857142857142855,1.0,0.16666666666666666,0.8333333333333334,0.1111111111111111,0.5555555555555556,0.25,0.7005649717514124,0.28378378378378377,0.5168231638418079,0.5525642857142857,0.5203513888888889,0.08947368421052632,0.14736842105263157,0.12558139534883722,0.22790697674418606,10.472619047619048,25.145161290322587,0.22422422422422422,2.0,6.0,1.0,,3.0,2.0,3.0,,,,0.5,0.031578947368421054,,,,1.0,,,1.0,1.0,0.010752688172043012,0.013513513513513514,,False,,,1.0,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,63340.0,1056,-2,2068,2086,319.0,346,265.0,4154,72.0,145.0,17.0,35.0,13.0,26.0,14.0,32.0,29.0,88.0,10.0,23.0,,,5.0,1.0,2.0,,,,1.0,115.0,265.0,11.0,25.0,56.0,319.0,2163,22.0,45.0,,,8.0,52.0,15.0,31.0,1.0,6.0,15.0,48.0,154.0,76.0,33.0,20.0,1.0,1.0,1.0,25.0,28.0,13.0,41.0,10.0,3.0,17.0,6.0,5.0,95.0,12.0,53.0,2.0,23.0,109.0,4.0,136,67.0,203,12.0,37.0,19.0,18.0,27.0,11.0,19.0,31.0,8.0,3.0,58.0,6.0,9.0,30.0,,63,4.0,4.0,78.0,1.0,2.0,6.0,99.0,7.0,49.0,4.0,11.0,9.0,12.0,7.0,1.0,47.0,315.0,5.0,3.0,0.6695652173913044,0.7333333333333333,1.0,0.44,,0.16666666666666666,0.4583333333333333,0.4339622641509434,0.4888888888888889,0.4838709677419355,0.453448275862069,0.4888888888888889,0.44594594594594594,0.47470238095238093,0.49056603773584906,0.5,0.08620689655172414,0.09433962264150944,0.1310344827586207,0.1875,16.478460895023,0.46551724137931033,0.08695652173913043,0.025974025974025976,0.1329268292682927,0.06928104575163399,0.09913793103448276,0.04938271604938271,0.12547528517110265,0.06448412698412699,0.11784511784511785,0.044444444444444446,0.034722222222222224,0.043010752688172046,0.1238390092879257,0.13114754098360656,0.14624505928853754,0.11764705882352941,0.06329113924050633,0.08823529411764706,0.5833333333333334,0.5,0.496551724137931,0.5714285714285714,0.5972222222222222,0.1103448275862069,0.4375,0.5384615384615384,0.42857142857142855,0.30344827586206896,0.32954545454545453,0.32954545454545453,0.9655172413793104,0.07931034482758621,0.43478260869565216,0.43478260869565216,1.0,0.006896551724137931,0.5,0.5,1.0,0.7777777777777778,0.4857142857142857,0.11764705882352941,,,,,,,0.7027027027027027,0.5,0.13513513513513514,0.02702702702702703,,0.5862068965517241,1.0,0.5362821799307959,0.569286111111111,0.5991541666666667,0.14759036144578314,0.15960912052117263,0.16300940438871472,0.15047021943573669,7.506792452830187,24.26,0.15425531914893617,1.0,,6.0,3.0,2.0,,,,2.0,,0.2,,1.0,0.07017543859649122,1.0,1.0,1.0,,,,,,,False,,,,
