EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Corner3Assists,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,FTDefRebounds,DefensiveGoaltends,Defensive 3 Seconds Violations,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BlockedLongMidRange,on,SecondChanceCorner3FGM,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,3SecondViolations,Clear Path Fouls
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,10530.0,176,50.0,336,332,107.0,147.0,49.0,668,5.0,17.0,2.0,5.0,2.0,6.0,5.0,15.0,6.0,16.0,2.0,4.0,1.0,2.0,21.0,44.0,3.0,7.0,6.0,15.0,16.0,48.0,23.0,48.0,27.0,128.0,344.0,2.0,5.0,3.0,7.0,4.0,17.0,5.0,17.0,7.0,17.0,10.0,41.0,6.0,26.0,60.0,9.0,4.0,1.0,43.0,21.0,7.0,18.0,4.0,22.0,4.0,11.0,1.0,6.0,48.0,6.0,1.0,7.0,17.0,24.0,7.0,31.0,1.0,9.0,7.0,2.0,11.0,1.0,7.0,3.0,4.0,14.0,3.0,7.0,17.0,3.0,25.0,2.0,2.0,20.0,1.0,2.0,31.0,1.0,2.0,13.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,41.0,107.0,2.0,0.1875,0.21428571428571427,0.8695652173913043,0.4791666666666667,0.42857142857142855,0.4117647058823529,0.48936170212765956,0.3333333333333333,0.4,0.29411764705882354,0.5260416666666666,0.5416666666666666,0.45588235294117646,0.5772727272727273,0.6071428571428571,0.5256410256410257,0.5,0.14583333333333334,0.35294117647058826,0.06666666666666667,31.63265306122449,0.7857142857142857,0.1,0.1650485436893204,0.05555555555555555,0.14583333333333334,0.15894039735099338,0.03550295857988166,0.08695652173913043,0.0625,0.10256410256410256,0.1891891891891892,0.2222222222222222,0.15384615384615385,0.1111111111111111,0.02127659574468085,0.5,0.17708333333333334,0.29411764705882354,0.45454545454545453,0.4,0.15625,0.3333333333333333,0.35714285714285715,0.16666666666666666,0.375,0.375,0.16666666666666666,0.041666666666666664,0.5,0.5,1.0,0.4583333333333333,0.4772727272727273,0.4772727272727273,0.8571428571428571,0.4166666666666667,0.4,0.5833333333333334,0.42857142857142855,0.6666666666666666,0.17647058823529413,0.3333333333333333,0.058823529411764705,0.5,0.4411764705882353,0.4,0.6770833333333334,0.4883720930232558,0.497611052631579,0.5597166666666666,0.48560454545454546,0.12037037037037036,0.21666666666666667,0.1328125,0.3203125,9.78125,26.493750000000002,0.31845238095238093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,7704.0,128,-7.0,261,262,24.0,27.0,28.0,523,6.0,8.0,3.0,4.0,,,2.0,13.0,20.0,35.0,,1.0,,,4.0,15.0,1.0,1.0,1.0,3.0,28.0,56.0,4.0,16.0,6.0,74.0,280.0,3.0,7.0,1.0,1.0,,9.0,,2.0,1.0,3.0,,3.0,36.0,20.0,12.0,,6.0,,15.0,4.0,,8.0,1.0,9.0,1.0,3.0,4.0,1.0,19.0,3.0,,8.0,20.0,28.0,4.0,32.0,2.0,6.0,5.0,1.0,5.0,2.0,2.0,2.0,3.0,7.0,,,2.0,1.0,7.0,,,7.0,2.0,,7.0,1.0,4.0,2.0,,3.0,,,3.0,,3.0,2.0,3.0,24.0,,0.6428571428571429,0.72,1.0,0.25,1.0,0.3333333333333333,0.25,0.5,0.42857142857142855,,0.4722222222222222,0.5625,0.3,0.4863013698630137,0.5625,0.3,0.2222222222222222,,,,27.11864406779661,0.7142857142857143,,0.2222222222222222,0.03488372093023256,0.27586206896551724,0.23529411764705882,0.03305785123966942,0.03333333333333333,0.034482758620689655,0.17073170731707318,0.2857142857142857,0.23809523809523808,0.22727272727272727,0.42857142857142855,0.05,0.6666666666666666,0.1111111111111111,0.75,0.75,0.5,0.18055555555555555,0.15384615384615385,0.15384615384615385,0.4861111111111111,0.5714285714285714,0.5714285714285714,0.75,0.013888888888888888,,,,0.20833333333333334,0.26666666666666666,0.26666666666666666,1.0,0.5,0.75,0.125,1.0,1.0,,,,,0.6,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.4660229166666666,0.5024666666666666,0.4958,0.0273972602739726,0.03508771929824561,0.12162162162162163,0.04054054054054054,13.544642857142858,24.75625,0.09195402298850575,1.0,1.0,1.0,0.02857142857142857,0.037037037037037035,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201564,1610612742,O.J. Mayo,O.J. Mayo,201564,DAL,14352.0,239,23.0,480,471,82.0,108.0,58.0,951,14.0,21.0,,,2.0,2.0,10.0,17.0,10.0,27.0,1.0,5.0,,,8.0,24.0,1.0,2.0,1.0,5.0,34.0,65.0,9.0,29.0,23.0,118.0,504.0,,,1.0,2.0,,3.0,5.0,9.0,1.0,5.0,7.0,20.0,24.0,44.0,24.0,3.0,,,24.0,8.0,2.0,29.0,4.0,33.0,4.0,17.0,5.0,7.0,70.0,1.0,,6.0,15.0,21.0,2.0,23.0,1.0,9.0,4.0,5.0,14.0,1.0,8.0,6.0,6.0,20.0,3.0,2.0,5.0,1.0,8.0,,1.0,25.0,2.0,,26.0,2.0,1.0,11.0,1.0,1.0,,,,1.0,1.0,,20.0,82.0,1.0,0.35294117647058826,0.35294117647058826,0.8888888888888888,0.3103448275862069,0.5,0.2,0.3103448275862069,0.5230769230769231,,0.5555555555555556,0.5053191489361702,0.75,0.4642857142857143,0.5571428571428572,0.75,0.5588235294117647,0.30851063829787234,0.03076923076923077,0.047619047619047616,,22.727272727272727,0.7,,0.09375,0.006211180124223602,0.1,0.09545454545454546,0.00881057268722467,,,0.1111111111111111,0.0625,0.1,0.1111111111111111,0.06666666666666667,0.02040816326530612,,0.22340425531914893,0.6666666666666666,0.7,0.42857142857142855,0.18085106382978725,0.5882352941176471,0.5882352941176471,0.2872340425531915,0.37037037037037035,0.38461538461538464,0.5,0.05319148936170213,0.2,0.2,1.0,0.2553191489361702,0.3333333333333333,0.3333333333333333,0.875,,,1.0,0.5,1.0,0.14285714285714285,1.0,,,0.35714285714285715,0.2,0.5319148936170213,0.3333333333333333,0.5119292553191489,0.58215,0.45550714285714283,0.11538461538461539,0.14864864864864866,0.025423728813559324,0.1694915254237288,10.738461538461536,24.47931034482759,0.17083333333333334,1.0,,,0.015151515151515152,0.017543859649122806,0.020833333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.037037037037037035,0.1,0.03333333333333333,,,,,,,,,,,,,,,True,,,,,,,
201954,1610612742,Darren Collison,Darren Collison,201954,DAL,14204.0,237,-29.0,480,484,106.0,144.0,57.0,964,10.0,17.0,,1.0,3.0,3.0,6.0,9.0,5.0,20.0,1.0,3.0,1.0,1.0,1.0,6.0,,,,3.0,21.0,46.0,2.0,9.0,32.0,80.0,547.0,,5.0,,,4.0,4.0,5.0,13.0,1.0,4.0,17.0,30.0,10.0,32.0,6.0,,,,6.0,1.0,4.0,36.0,16.0,52.0,13.0,16.0,7.0,13.0,120.0,5.0,,3.0,12.0,15.0,6.0,21.0,1.0,7.0,4.0,3.0,10.0,2.0,6.0,5.0,4.0,15.0,1.0,7.0,7.0,,12.0,,,24.0,1.0,1.0,35.0,2.0,,9.0,10.0,2.0,,,1.0,1.0,2.0,1.0,29.0,105.0,5.0,0.23809523809523808,0.23809523809523808,1.0,0.2222222222222222,,0.25,0.2222222222222222,0.45652173913043476,,0.38461538461538464,0.43636363636363634,,0.38235294117647056,0.5555555555555556,0.2857142857142857,0.5555555555555556,0.16363636363636364,0.08695652173913043,0.17647058823529413,,15.482695810564662,0.6666666666666666,,0.07407407407407407,0.03125,0.05,0.06756756756756757,0.02666666666666667,0.018867924528301886,0.061224489795918366,0.0625,0.06818181818181818,0.10526315789473684,0.06382978723404255,,0.04,0.5,0.3090909090909091,0.5882352941176471,0.7142857142857143,0.3,0.16363636363636364,0.6666666666666666,0.6666666666666666,0.36363636363636365,0.25,0.2631578947368421,0.2,0.05454545454545454,0.3333333333333333,0.5,1.0,0.10909090909090909,0.16666666666666666,0.2,1.0,0.2,,,,,0.17647058823529413,1.0,0.058823529411764705,1.0,0.17647058823529413,,0.4727272727272727,0.16666666666666666,0.49003090909090913,0.3917,0.4302617647058824,0.14516129032258066,0.16981132075471697,0.05,0.375,10.341304347826085,25.34444444444445,0.22083333333333333,1.0,1.0,2.0,0.015384615384615385,0.017241379310344827,0.02127659574468085,1.0,,1.0,,1.0,,0.05,0.16666666666666666,,2.0,3.0,0.2222222222222222,0.3333333333333333,0.16666666666666666,,,,,,,,,,True,,,,,,,
203108,1610612742,Bernard James,Bernard James,203108,DAL,27415.0,457,-21.0,912,917,287.0,361.0,112.0,1829,47.0,78.0,14.0,31.0,6.0,12.0,6.0,21.0,,2.0,,1.0,,,,1.0,,,,,53.0,101.0,,2.0,25.0,131.0,986.0,16.0,36.0,,,8.0,40.0,7.0,18.0,,,10.0,24.0,76.0,30.0,,,22.0,1.0,,,11.0,5.0,1.0,6.0,1.0,,,5.0,13.0,37.0,1.0,14.0,54.0,79.0,52.0,131.0,5.0,12.0,7.0,5.0,12.0,1.0,5.0,6.0,7.0,18.0,2.0,7.0,38.0,4.0,64.0,6.0,4.0,37.0,1.0,,41.0,5.0,,20.0,3.0,38.0,,,28.0,10.0,38.0,24.0,24.0,286.0,3.0,0.7169811320754716,0.9047619047619048,,,,,,0.5247524752475248,0.4444444444444444,0.3888888888888889,0.5145631067961165,0.4444444444444444,0.3888888888888889,0.5413223140495868,0.47619047619047616,0.5,0.019417475728155338,0.10891089108910891,0.11538461538461539,0.09523809523809523,13.288718929254301,0.6666666666666666,0.03333333333333333,0.18815331010452963,0.12211221122112212,0.11290322580645161,0.1654501216545012,0.11434977578475336,0.11214953271028037,0.13333333333333333,0.1885245901639344,0.18823529411764706,0.1875,0.10309278350515463,0.14814814814814814,0.13157894736842105,0.631578947368421,0.7572815533980582,0.6025641025641025,0.6811594202898551,0.7446808510638298,0.20388349514563106,0.2857142857142857,0.3157894736842105,0.019417475728155338,,,,0.009708737864077669,,,,0.009708737864077669,,,,0.8611111111111112,0.45161290322580644,,,,0.6666666666666666,0.5,,,,,0.7766990291262136,,0.5620558823529411,0.5342566666666666,0.5236611111111112,0.1694915254237288,0.1724137931034483,0.3053435114503817,0.183206106870229,2.898019801980198,49.05,0.31469298245614036,14.0,3.0,6.0,0.0979020979020979,0.12264150943396226,0.10679611650485436,,1.0,,,,,,0.5,,,,,,,11.0,2.0,2.0,0.39285714285714285,0.075,0.21428571428571427,,,,True,,,,,,,
2229,1610612742,Mike James,Mike James,2229,DAL,2846.0,47,-18.0,97,98,45.0,54.0,13.0,195,1.0,7.0,,,,3.0,1.0,4.0,,3.0,,3.0,,3.0,1.0,7.0,,,1.0,4.0,2.0,14.0,1.0,10.0,3.0,10.0,112.0,,,,2.0,,,1.0,5.0,1.0,7.0,1.0,6.0,2.0,2.0,3.0,,,1.0,6.0,1.0,5.0,5.0,1.0,6.0,1.0,3.0,1.0,1.0,13.0,,,1.0,2.0,3.0,,3.0,,2.0,2.0,,5.0,1.0,3.0,2.0,2.0,7.0,1.0,4.0,3.0,,5.0,,,2.0,,,3.0,1.0,,2.0,,,,,,,,,6.0,44.0,,0.5,0.5,1.0,0.1,,0.14285714285714285,0.1111111111111111,0.14285714285714285,,0.2,0.14583333333333334,,0.20833333333333334,0.2,,0.25,0.4166666666666667,0.35714285714285715,0.5714285714285714,0.25,28.828828828828826,0.7142857142857143,,0.058823529411764705,,0.08333333333333333,0.06521739130434782,,,,0.08333333333333333,0.1111111111111111,,0.1,,,,0.2916666666666667,0.14285714285714285,0.3333333333333333,,0.16666666666666666,0.25,0.3333333333333333,0.125,,,,0.125,,,,0.2916666666666667,0.14285714285714285,0.16666666666666666,1.0,,,,,,0.25,,0.25,,0.3333333333333333,0.25,0.7083333333333334,0.16666666666666666,0.5160795454545455,0.5679,0.5110750000000001,0.08,0.13333333333333333,,0.6,8.064285714285713,29.220000000000006,0.4639175257731959,,,2.0,,,,1.0,,,,,,,1.0,,1.0,,0.1,,0.14285714285714285,,,,,,,2.0,1.0,,True,,,,,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,9315.0,155,19.0,313,317,140.0,179.0,39.0,630,5.0,8.0,,,2.0,2.0,4.0,6.0,2.0,11.0,,5.0,,3.0,7.0,20.0,1.0,1.0,4.0,8.0,11.0,25.0,7.0,25.0,7.0,50.0,319.0,,,1.0,1.0,,3.0,5.0,9.0,4.0,11.0,5.0,27.0,4.0,18.0,15.0,6.0,,,20.0,7.0,2.0,15.0,8.0,23.0,7.0,5.0,5.0,5.0,54.0,2.0,,4.0,9.0,13.0,4.0,17.0,1.0,5.0,4.0,1.0,5.0,,3.0,2.0,2.0,7.0,,2.0,8.0,,16.0,1.0,1.0,7.0,,,9.0,2.0,1.0,3.0,2.0,,,,,,,,27.0,140.0,2.0,0.18181818181818182,0.18181818181818182,0.7142857142857143,0.28,1.0,0.36363636363636365,0.28,0.44,,0.5555555555555556,0.43,1.5,0.55,0.46226415094339623,1.5,0.5909090909090909,0.5,0.08,0.125,,16.71309192200557,0.7142857142857143,,0.10112359550561797,0.020618556701030927,0.08695652173913043,0.0962962962962963,0.025157232704402517,0.06060606060606061,,0.06666666666666667,0.08823529411764706,0.16,0.08571428571428572,0.09090909090909091,0.034482758620689655,,0.16,0.625,0.7142857142857143,0.4,0.12,0.6666666666666666,0.6666666666666666,0.22,0.18181818181818182,0.2,,0.1,,,,0.4,0.35,0.35,0.7142857142857143,,,1.0,1.0,1.0,0.1,1.0,0.15,,0.4,0.5,0.66,0.35,0.5035250000000001,,0.48030249999999997,0.058823529411764705,0.11538461538461539,0.06,0.54,10.572000000000001,24.927999999999997,0.4472843450479233,2.0,,2.0,0.03225806451612903,,0.023255813953488372,,,,,,,0.09090909090909091,,,,1.0,,,,,,,,0.05263157894736842,,,,,True,,,,,,,
203109,1610612742,Jae Crowder,Jae Crowder,203109,DAL,12071.0,201,-41.0,414,418,195.0,233.0,51.0,832,6.0,11.0,2.0,4.0,2.0,4.0,1.0,1.0,6.0,19.0,2.0,7.0,2.0,4.0,11.0,31.0,,2.0,6.0,15.0,13.0,31.0,13.0,38.0,12.0,77.0,471.0,2.0,5.0,,2.0,1.0,5.0,4.0,13.0,8.0,19.0,5.0,37.0,18.0,8.0,33.0,6.0,4.0,,31.0,11.0,3.0,8.0,8.0,16.0,6.0,4.0,2.0,2.0,40.0,2.0,,8.0,16.0,25.0,4.0,29.0,1.0,6.0,5.0,1.0,3.0,1.0,3.0,4.0,,7.0,,5.0,13.0,,20.0,,,17.0,2.0,1.0,23.0,2.0,1.0,9.0,3.0,1.0,,,1.0,,1.0,1.0,37.0,194.0,3.0,0.6923076923076923,0.8181818181818182,0.8461538461538461,0.34210526315789475,,0.42105263157894735,0.34210526315789475,0.41935483870967744,0.4,0.3076923076923077,0.47101449275362317,0.2857142857142857,0.5,0.4810126582278481,0.3125,0.5,0.5507246376811594,0.0967741935483871,0.18181818181818182,,18.067226890756302,0.42857142857142855,,0.13793103448275862,0.014705882352941176,0.14545454545454545,0.14035087719298245,0.019138755980861243,0.0196078431372549,0.025,0.1956521739130435,0.07142857142857142,0.11904761904761904,0.09523809523809523,0.3076923076923077,0.025,1.0,0.15942028985507245,0.5454545454545454,0.6666666666666666,0.5,0.014492753623188406,1.0,1.0,0.2753623188405797,0.3157894736842105,0.3333333333333333,0.8333333333333334,0.10144927536231885,0.2857142857142857,0.2857142857142857,1.0,0.4492753623188406,0.3548387096774194,0.3548387096774194,0.8181818181818182,0.5714285714285714,0.5,0.2857142857142857,,,0.125,0.5,0.125,0.5,0.46875,0.4,0.7101449275362319,0.3548387096774194,0.5009731884057971,0.4810666666666666,0.4860671875,0.11842105263157894,0.23684210526315788,0.06493506493506493,0.4805194805194805,12.209677419354838,24.644736842105267,0.47101449275362317,2.0,,1.0,0.0273972602739726,,0.03508771929824561,,,2.0,1.0,1.0,,0.05263157894736842,1.0,,,2.0,,,,1.0,,,0.06666666666666667,,,,,,True,,,,,,,
2563,1610612742,Dahntay Jones,Dahntay Jones,2563,DAL,5917.0,99,-14.0,190,200,93.0,120.0,23.0,390,4.0,7.0,,,3.0,4.0,4.0,10.0,1.0,6.0,,4.0,,1.0,1.0,1.0,,,,,9.0,23.0,1.0,5.0,14.0,35.0,213.0,,,,,3.0,3.0,5.0,13.0,,1.0,8.0,18.0,8.0,10.0,3.0,,,,1.0,1.0,1.0,3.0,,3.0,,2.0,,1.0,6.0,1.0,1.0,3.0,8.0,13.0,3.0,16.0,,1.0,,1.0,2.0,,2.0,2.0,,4.0,,2.0,2.0,,6.0,,1.0,12.0,3.0,,15.0,1.0,,5.0,3.0,2.0,,,1.0,1.0,2.0,2.0,18.0,93.0,2.0,0.4444444444444444,0.4444444444444444,1.0,0.2,,,0.2,0.391304347826087,,0.38461538461538464,0.375,,0.35714285714285715,0.5,0.75,0.5,0.17857142857142858,0.043478260869565216,0.14285714285714285,,18.22429906542056,0.5,0.2,0.13793103448275862,0.015625,0.10344827586206896,0.12643678160919541,0.021739130434782608,,,0.13043478260869565,0.08333333333333333,0.17391304347826086,0.125,,,1.0,0.25,0.5714285714285714,0.6666666666666666,0.75,0.35714285714285715,0.4,0.4,0.21428571428571427,0.16666666666666666,0.16666666666666666,1.0,0.14285714285714285,,,,0.03571428571428571,1.0,1.0,1.0,,,,,,0.2857142857142857,0.75,0.07142857142857142,,,,0.42857142857142855,1.0,0.5055160714285714,,0.5129428571428571,0.15625,0.18518518518518517,0.08571428571428572,0.5142857142857142,8.673913043478262,24.48,0.48947368421052634,1.0,2.0,1.0,0.03571428571428571,0.037037037037037035,0.0625,,,,1.0,,,,,,,,,,,2.0,,,0.18181818181818182,,,,,,True,,,,,,,
1882,1610612742,Elton Brand,Elton Brand,1882,DAL,1339.0,22,5.0,39,42,1.0,19.0,5.0,81,4.0,5.0,2.0,2.0,,1.0,2.0,4.0,1.0,2.0,,,,,,,,,,,7.0,11.0,,,2.0,16.0,36.0,2.0,2.0,,,2.0,6.0,,1.0,,,2.0,2.0,8.0,6.0,,,4.0,,,,1.0,,,,,,,,,4.0,,3.0,3.0,6.0,4.0,10.0,,,,,2.0,,1.0,,1.0,2.0,,,1.0,,2.0,,,2.0,,,2.0,,,,1.0,3.0,,,3.0,,3.0,3.0,2.0,1.0,1.0,0.5714285714285714,0.8,,,,,,0.6363636363636364,1.0,,0.6363636363636364,1.0,,0.6666666666666666,1.0,0.5,,0.09090909090909091,0.2,,31.818181818181817,1.0,,0.2,0.26666666666666666,0.23076923076923078,0.21428571428571427,0.2,0.42857142857142855,0.25,0.2857142857142857,,0.25,0.2,0.3333333333333333,,1.0,0.45454545454545453,0.8,1.0,0.5,0.36363636363636365,0.5,0.5,0.18181818181818182,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,0.45454545454545453,,0.4768909090909091,0.54655,0.5642,,,0.375,0.125,7.054545454545454,,0.02564102564102564,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,True,,,,,,,
