EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,DefThreePtRebounds,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,SecondChanceFtPoints,PenaltyFtPoints,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,FTOffRebounds,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffFTReboundPct,Corner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Corner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,BlockingFoulsDrawn,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,Fg3aBlocked,BlockingFouls,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,OffensiveGoaltends
101107,1610612762,Marvin Williams,Marvin Williams,101107,UTA,2037.0,34,8,65,67,18.0,27.0,6.0,132,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,7.0,1.0,2.0,2.0,11.0,59,1.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,5.0,1.0,6.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,18.0,0.6666666666666666,1.0,1.0,0.5,0.5,0.42857142857142855,1.0,0.5,1.0,0.55,1.0,0.2222222222222222,0.14285714285714285,0.5,13.88888888888889,0.3333333333333333,0.2,0.05555555555555555,0.16666666666666666,0.14285714285714285,0.08333333333333333,0.2,1.0,0.2727272727272727,0.3333333333333333,0.25,0.2222222222222222,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,1.0,1.0,0.4444444444444444,0.5,0.5046833333333334,0.6131,0.4253,0.1,0.125,0.18181818181818182,9.87142857142857,25.049999999999997,0.27692307692307694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
200751,1610612762,Randy Foye,Randy Foye,200751,UTA,2560.0,43,-10,87,87,45.0,51.0,14.0,174,2.0,3.0,,,,2.0,1.0,6.0,2.0,8.0,3.0,11.0,2.0,8.0,1.0,13.0,87,,1.0,,7.0,4.0,2.0,3.0,,8.0,2.0,1.0,2.0,4.0,,,2.0,10.0,,1.0,1.0,1.0,4.0,1.0,5.0,,3.0,1.0,1.0,4.0,2.0,2.0,1.0,45.0,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.2727272727272727,,0.3157894736842105,,0.325,,0.42105263157894735,0.09090909090909091,0.3333333333333333,24.271844660194173,0.25,0.03225806451612903,0.02702702702702703,,0.06818181818181818,0.021739130434782608,0.125,,,0.14285714285714285,,0.15789473684210525,0.6666666666666666,1.0,0.10526315789473684,,,,0.3157894736842105,0.16666666666666666,0.16666666666666666,1.0,0.42105263157894735,0.25,0.25,0.5,,,0.5789473684210527,0.25,0.5051315789473684,0.4018,0.47860499999999995,0.05,0.08333333333333333,,12.245454545454544,25.0,0.5172413793103449,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,5.0,0.3333333333333333,0.14285714285714285,0.25,0.25,0.6,0.15384615384615385,0.09090909090909091,0.5,0.5,0.5,0.2,0.5,0.3,0.3333333333333333,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201960,1610612762,DeMarre Carroll,DeMarre Carroll,201960,UTA,5648.0,94,35,198,196,127.0,118.0,42.0,394,8.0,9.0,3.0,4.0,1.0,8.0,8.0,14.0,1.0,6.0,17.0,31.0,1.0,6.0,12.0,49.0,183,5.0,7.0,14.0,21.0,20.0,14.0,3.0,2.0,6.0,1.0,3.0,3.0,3.0,3.0,,,6.0,2.0,8.0,5.0,6.0,17.0,10.0,27.0,,5.0,3.0,2.0,12.0,8.0,14.0,4.0,127.0,0.5882352941176471,0.625,1.0,0.16666666666666666,0.16666666666666666,0.5483870967741935,0.7142857142857143,0.5,0.625,0.5581395348837209,0.65,0.16216216216216217,0.0967741935483871,0.1111111111111111,21.311475409836067,0.5454545454545454,0.0847457627118644,0.1095890410958904,0.125,0.13253012048192772,0.11235955056179775,0.09090909090909091,,0.10526315789473684,0.07142857142857142,,0.24324324324324326,0.8888888888888888,1.0,0.21621621621621623,0.125,0.16666666666666666,,0.3783783783783784,0.5714285714285714,0.5714285714285714,0.625,0.16216216216216217,0.16666666666666666,0.16666666666666666,1.0,0.5,0.75,0.40540540540540543,0.16666666666666666,0.4585081081081081,0.4734214285714286,0.45290217391304344,0.1,0.11764705882352941,0.2857142857142857,11.635483870967741,24.833333333333332,0.6414141414141414,5.0,6.0,1.0,1.0,2.0,1.0,11.0,1.0,2.0,35.0,,,,,6.0,2.0,5.0,,4.0,4.0,1.0,3.0,9.0,5.0,35.0,0.5,0.5238095238095238,0.5434782608695652,0.6071428571428571,0.5555555555555556,0.25,0.25,0.25,0.625,0.125,0.2608695652173913,0.8333333333333334,0.08695652173913043,0.5,0.7142857142857143,4.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,1.0,4.0,3.0,0.25,0.0625,0.14285714285714285,0.13333333333333333,0.07692307692307693,0.25,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,12903.0,215,24,443,437,240.0,224.0,81.0,880,19.0,28.0,7.0,9.0,3.0,5.0,5.0,10.0,,1.0,27.0,43.0,,1.0,21.0,75.0,448,8.0,10.0,22.0,17.0,34.0,20.0,,14.0,1.0,,1.0,7.0,11.0,4.0,2.0,1.0,26.0,3.0,20.0,17.0,1.0,32.0,26.0,58.0,1.0,8.0,2.0,17.0,30.0,28.0,33.0,11.0,240.0,0.6296296296296297,0.85,,,,0.627906976744186,0.8,0.6136363636363636,0.8,0.635593220338983,0.8461538461538461,0.022727272727272728,0.023255813953488372,0.03571428571428571,12.617702448210924,0.05555555555555555,0.1223021582733813,0.12738853503184713,0.08823529411764706,0.15577889447236182,0.12041884816753927,0.15,,0.15384615384615385,0.08571428571428572,0.0625,0.6363636363636364,0.6785714285714286,0.7037037037037037,0.11363636363636363,0.6,0.6,0.6666666666666666,0.22727272727272727,0.5,0.5,1.0,0.022727272727272728,,,,0.9,0.7777777777777778,0.6590909090909091,,0.5615659090909091,0.5707625,0.5734222222222223,0.21153846153846154,0.21568627450980393,0.29333333333333333,5.853488372093023,24.9,0.5417607223476298,6.0,14.0,,,1.0,,6.0,,1.0,25.0,,4.0,4.0,,14.0,6.0,3.0,,2.0,5.0,1.0,1.0,8.0,6.0,25.0,,0.35294117647058826,0.3333333333333333,0.44642857142857145,0.375,0.23333333333333334,0.2,0.3333333333333333,0.5263157894736842,,0.7777777777777778,0.42857142857142855,0.05555555555555555,,0.3333333333333333,6.0,13.0,2.0,1.0,3.0,4.0,3.0,,7.0,12.0,7.0,4.0,13.0,8.0,5.0,6.0,,0.17142857142857143,0.0975609756097561,0.0967741935483871,0.11538461538461539,0.6153846153846154,,3.0,2.0,1.0,1.0,1.0,2.0,0.12,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2224,1610612762,Jamaal Tinsley,Jamaal Tinsley,2224,UTA,3019.0,50,17,103,100,60.0,56.0,20.0,203,1.0,1.0,,,1.0,1.0,,1.0,2.0,4.0,2.0,3.0,2.0,5.0,,10.0,90,1.0,1.0,5.0,1.0,,4.0,6.0,,4.0,2.0,,13.0,14.0,10.0,,3.0,29.0,1.0,,5.0,,5.0,1.0,6.0,,5.0,2.0,,6.0,1.0,,,60.0,,,1.0,0.4,0.4,0.6666666666666666,1.0,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,,,12.698412698412698,,0.14285714285714285,,0.09090909090909091,0.09433962264150944,0.023809523809523808,,,0.09090909090909091,0.1,,0.125,1.0,1.0,0.125,1.0,1.0,,0.125,,,,0.5,0.5,0.5,1.0,,,0.75,0.5,0.5266937500000001,0.498625,0.5138,,,0.5,6.866666666666667,25.2,0.5825242718446602,,,2.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,,1.0,1.0,,,3.0,6.0,2.0,3.0,2.0,3.0,,8.0,5.0,5.0,0.3333333333333333,1.0,0.625,0.625,0.75,,,,,0.6666666666666666,,,0.75,0.3333333333333333,0.5,,,,,,,,,,1.0,,1.0,1.0,1.0,3.0,,,,,0.1111111111111111,0.21428571428571427,1.0,,,,,,,,,1.0,1.0,1.0,0.5,0.125,0.5,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,2991.0,50,-14,103,102,62.0,70.0,21.0,205,2.0,5.0,2.0,3.0,5.0,8.0,3.0,8.0,,1.0,10.0,21.0,,1.0,4.0,24.0,109,3.0,4.0,6.0,13.0,8.0,12.0,,2.0,1.0,,1.0,2.0,2.0,2.0,,,4.0,1.0,3.0,10.0,2.0,12.0,5.0,17.0,1.0,2.0,,3.0,7.0,6.0,9.0,5.0,62.0,0.4,0.4444444444444444,,,,0.47619047619047616,0.75,0.45454545454545453,0.75,0.46153846153846156,0.75,0.045454545454545456,0.047619047619047616,0.2,24.193548387096776,0.6666666666666666,0.2777777777777778,0.07142857142857142,0.125,0.20408163265306123,0.08,0.14285714285714285,,0.2,0.25,0.09090909090909091,0.22727272727272727,0.4,0.5,0.36363636363636365,0.625,0.625,0.6,0.36363636363636365,0.375,0.375,0.3333333333333333,0.045454545454545456,,,,0.75,0.6666666666666666,0.2727272727272727,,0.4631318181818182,0.602075,0.4779642857142857,0.19230769230769232,0.2,0.25,9.99047619047619,25.5,0.6019417475728155,2.0,4.0,,,1.0,,6.0,,1.0,13.0,,,,,,2.0,2.0,1.0,2.0,2.0,,,4.0,1.0,13.0,,0.46153846153846156,0.42857142857142855,0.43333333333333335,0.5,,,,,,0.2857142857142857,0.5,0.07142857142857142,,0.5416666666666666,,1.0,1.0,,,,1.0,,,3.0,1.0,2.0,3.0,3.0,1.0,,,0.1,0.04,0.125,0.38461538461538464,1.0,,1.0,1.0,,,,,0.1,,,,,,,,1.0,2.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,9924.0,165,-2,348,340,192.0,187.0,65.0,688,12.0,18.0,2.0,2.0,6.0,14.0,3.0,22.0,6.0,14.0,21.0,54.0,6.0,14.0,22.0,82.0,361,4.0,8.0,11.0,30.0,6.0,36.0,15.0,4.0,14.0,6.0,5.0,10.0,11.0,3.0,3.0,4.0,23.0,1.0,4.0,10.0,1.0,15.0,5.0,20.0,1.0,6.0,3.0,9.0,15.0,28.0,38.0,14.0,192.0,0.14285714285714285,0.15789473684210525,0.8333333333333334,0.42857142857142855,0.42857142857142855,0.3888888888888889,0.5,0.4411764705882353,0.4444444444444444,0.4823529411764706,0.5,0.20588235294117646,0.09259259259259259,0.1111111111111111,23.26139088729017,0.0625,0.0970873786407767,0.031496062992125984,0.041666666666666664,0.0945945945945946,0.033112582781456956,0.03225806451612903,,0.02702702702702703,0.2,0.029411764705882353,0.2647058823529412,0.6666666666666666,0.75,0.20588235294117646,0.42857142857142855,0.5454545454545454,,0.3235294117647059,0.13636363636363635,0.13636363636363635,,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.2222222222222222,1.0,0.47058823529411764,0.42857142857142855,0.47618602941176474,0.4679375,0.49250416666666663,0.1794871794871795,0.21875,0.13414634146341464,10.76111111111111,25.178571428571427,0.5517241379310345,10.0,12.0,1.0,1.0,6.0,1.0,14.0,1.0,6.0,48.0,3.0,1.0,1.0,,4.0,3.0,4.0,5.0,4.0,8.0,,,12.0,8.0,48.0,0.16666666666666666,0.4666666666666667,0.4305555555555556,0.4897959183673469,0.3333333333333333,0.08888888888888889,0.06666666666666667,0.13333333333333333,0.25,0.1111111111111111,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.5853658536585366,3.0,17.0,,,1.0,2.0,4.0,,7.0,3.0,3.0,,3.0,1.0,1.0,6.0,0.21428571428571427,0.06666666666666667,0.015151515151515152,0.043478260869565216,0.0975609756097561,0.3333333333333333,,,,,,,1.0,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
202683,1610612762,Enes Kanter,Enes Kanter,202683,UTA,10115.0,169,23,349,343,184.0,169.0,66.0,692,32.0,41.0,13.0,16.0,5.0,12.0,2.0,13.0,1.0,1.0,39.0,66.0,1.0,1.0,14.0,95.0,358,13.0,16.0,30.0,34.0,38.0,40.0,,18.0,1.0,1.0,7.0,2.0,3.0,,2.0,,7.0,4.0,19.0,19.0,4.0,34.0,24.0,58.0,4.0,,,8.0,17.0,18.0,17.0,8.0,184.0,0.48717948717948717,0.6333333333333333,,1.0,1.0,0.5909090909090909,0.8125,0.6044776119402985,0.8125,0.6418918918918919,0.8333333333333334,0.014925373134328358,0.10606060606060606,0.0975609756097561,21.09004739336493,0.3076923076923077,0.16666666666666666,0.152,0.16,0.18181818181818182,0.15333333333333332,0.11764705882352941,0.5,0.22727272727272727,0.1,0.2,0.6119402985074627,0.7804878048780488,0.8648648648648649,0.1791044776119403,0.4166666666666667,0.5555555555555556,0.6,0.19402985074626866,0.15384615384615385,0.15384615384615385,1.0,0.014925373134328358,1.0,1.0,,1.0,0.8125,0.6268656716417911,1.0,0.5214432835820895,0.607125,0.5213588235294118,0.1111111111111111,0.11267605633802817,0.3157894736842105,5.781818181818182,25.0,0.5272206303724928,14.0,20.0,,,,,17.0,,,45.0,3.0,1.0,1.0,,11.0,,7.0,2.0,2.0,8.0,5.0,1.0,15.0,4.0,45.0,,0.5,0.5,0.5625,0.4666666666666667,0.21568627450980393,0.2631578947368421,0.07692307692307693,0.4375,,0.5882352941176471,0.7,,,0.47368421052631576,4.0,11.0,5.0,3.0,1.0,1.0,3.0,,2.0,7.0,3.0,4.0,7.0,2.0,2.0,2.0,0.25,0.25925925925925924,0.125,0.13043478260869565,0.15,0.2857142857142857,0.15384615384615385,1.0,,,,,,0.05,,,,,,,,1.0,,,2.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2590,1610612762,Mo Williams,Mo Williams,2590,UTA,1019.0,17,5,33,35,14.0,12.0,2.0,68,1.0,1.0,,,,,2.0,5.0,2.0,2.0,3.0,6.0,2.0,2.0,,12.0,33,,,,2.0,,6.0,3.0,,2.0,2.0,,5.0,7.0,2.0,1.0,2.0,16.0,,,,,,,,,,,2.0,2.0,,,,14.0,,,0.5,1.0,1.0,0.5,,0.75,,0.75,,0.25,,,25.714285714285715,,,,,,,,,,,,0.125,1.0,1.0,,,,,0.625,0.4,0.4,,0.25,1.0,1.0,0.5,,,0.375,1.0,0.43018124999999996,,0.4358166666666667,,,,16.483333333333334,25.6,0.42424242424242425,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,7.0,3.0,2.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,7.0,1.0,1.0,1.1666666666666667,1.1666666666666667,1.0,,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,1018.0,17,10,34,34,19.0,9.0,2.0,68,2.0,2.0,,,2.0,4.0,2.0,3.0,,,6.0,9.0,,,4.0,16.0,30,1.0,1.0,2.0,7.0,8.0,4.0,,2.0,,,,,1.0,,,,3.0,,1.0,2.0,,3.0,1.0,4.0,,1.0,,,1.0,3.0,4.0,1.0,19.0,0.6666666666666666,0.8,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.7272727272727273,1.0,,,,36.111111111111114,,0.2,0.14285714285714285,,0.21428571428571427,0.1,,,0.3333333333333333,,,0.2222222222222222,1.0,1.0,0.4444444444444444,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,,,,,0.2222222222222222,,0.4533666666666667,0.4788,0.46858571428571427,0.1,0.1,0.125,9.777777777777777,,0.5588235294117647,2.0,2.0,,,,,5.0,,,12.0,,1.0,1.0,,1.0,1.0,,,,2.0,,1.0,2.0,,12.0,,0.7142857142857143,0.7142857142857143,0.75,,0.25,0.25,,1.0,,0.2857142857142857,1.0,,,0.75,,2.0,,,,,,,1.0,,,,,,,1.0,,0.5,,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
