EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,LongMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceCorner3FGA,ShortMidRangeAssists,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3Frequency,FTDefRebounds,BlockedAtRim,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtRebounds,BlockingFouls,Charge Fouls Drawn,3SecondViolations,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Travels,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockingFoulsDrawn,DefensiveGoaltends,SecondChanceAtRimPctAssisted,on,HeaveAttempts,FTOffRebounds,BlockedLongMidRange,OffensiveGoaltends,OffFTReboundPct,Blocked3s,BlockedArc3,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,Arc3PctBlocked,Clear Path Fouls
201150,1610612755,Spencer Hawes,Spencer Hawes,201150,PHI,2310.0,38,-26,72,70,25,22,7,142,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,1.0,6,82,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,4.0,2.0,6.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,25,0.6666666666666666,1.0,0.5,1.0,0.42857142857142855,1.0,0.42857142857142855,1.0,0.14285714285714285,13.580246913580247,0.75,0.08695652173913043,0.06896551724137931,0.18181818181818182,0.11764705882352941,0.05,0.18181818181818182,0.125,0.125,0.2222222222222222,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,0.5714285714285714,0.42884285714285714,0.6286,0.3919,0.3333333333333333,7.3500000000000005,26.8,0.3472222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201156,1610612755,Nick Young,Nick Young,201156,PHI,9573.0,160,4,302,292,52,68,28,594,4.0,9.0,,1.0,15.0,11.0,24.0,17.0,23.0,48.0,23.0,89,294,,3.0,4.0,7.0,26.0,20.0,,17.0,4.0,5.0,9.0,1.0,3.0,23.0,4.0,3.0,5.0,8.0,4.0,12.0,1.0,,4.0,1.0,5.0,,2.0,1.0,2.0,15.0,,,,,,,52,0.5652173913043478,0.5652173913043478,0.4791666666666667,,0.5563380281690141,0.3,0.577922077922078,0.3333333333333333,0.323943661971831,24.404761904761905,0.2,0.04504504504504504,0.034482758620689655,0.08823529411764706,0.05517241379310345,0.027777777777777776,0.027777777777777776,0.05128205128205128,0.05555555555555555,0.07407407407407407,,0.1267605633802817,0.4444444444444444,0.5,1.0,0.2112676056338028,0.3380281690140845,0.4583333333333333,0.4583333333333333,0.45454545454545453,0.23943661971830985,0.2,,0.4507042253521127,0.48443591549295767,0.5116124999999999,0.5234076923076924,0.0449438202247191,12.508333333333333,24.88695652173913,0.17218543046357615,1.0,2.0,8.0,1.0,6.0,2.0,10.0,1.0,2.0,2.0,4.0,11.0,10.0,1.0,2.0,1.0,4.0,2.0,6.0,1.0,15.0,30.0,3.0,10.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,15.0,1.0,2.0,7.0,2.0,15.0,0.9090909090909091,0.4782608695652174,0.5,0.3333333333333333,0.4782608695652174,0.5714285714285714,0.5384615384615384,0.5357142857142857,0.041666666666666664,0.1111111111111111,0.06666666666666667,0.058823529411764705,0.021739130434782608,0.027777777777777776,0.14285714285714285,0.05714285714285714,0.5333333333333333,0.5714285714285714,0.5,0.08450704225352113,0.16666666666666666,0.16666666666666666,1.0,0.5882352941176471,0.5882352941176471,0.9,0.4,0.5,1.0,0.15384615384615385,0.5,0.15384615384615385,0.3076923076923077,0.5,0.5882352941176471,0.11688311688311688,0.12962962962962962,0.08695652173913043,0.16853932584269662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,9966.0,166,-14,314,317,45,45,33,631,14.0,24.0,,2.0,17.0,11.0,25.0,13.0,28.0,66.0,15.0,82,329,,3.0,3.0,11.0,14.0,42.0,,13.0,18.0,16.0,34.0,7.0,11.0,84.0,2.0,4.0,10.0,14.0,2.0,16.0,11.0,5.0,5.0,,16.0,1.0,5.0,3.0,9.0,12.0,1.0,1.0,1.0,1.0,1.0,,45,0.25,0.25,0.42424242424242425,,0.4382716049382716,0.3,0.47126436781609193,0.3,0.18518518518518517,28.93258426966292,0.6875,0.08771929824561403,0.014925373134328358,0.1111111111111111,0.09333333333333334,0.011695906432748537,0.024390243902439025,0.021739130434782608,0.1,0.0967741935483871,1.0,0.2962962962962963,0.5833333333333334,0.7,0.2857142857142857,0.20987654320987653,0.30864197530864196,0.44,0.44,0.2727272727272727,0.16049382716049382,0.4,,0.48148148148148145,0.49840617283950606,0.56401,0.5189833333333334,0.036585365853658534,9.515151515151514,25.10666666666667,0.14331210191082802,4.0,5.0,3.0,,2.0,1.0,5.0,1.0,1.0,2.0,6.0,5.0,11.0,1.0,2.0,,7.0,2.0,7.0,2.0,22.0,3.0,12.0,5.0,4.0,9.0,6.0,1.0,6.0,1.0,5.0,2.0,6.0,1.0,,1.0,12.0,,,5.0,,22.0,0.2,0.3333333333333333,0.5,0.2857142857142857,0.3333333333333333,0.6363636363636364,0.5555555555555556,0.5789473684210527,0.06060606060606061,0.16666666666666666,,,0.0196078431372549,0.15789473684210525,0.2,0.022727272727272728,0.17647058823529413,0.17647058823529413,,0.024691358024691357,,,,0.38461538461538464,0.38461538461538464,0.2,0.2,1.0,1.0,0.2777777777777778,0.8,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.05813953488372093,0.07042253521126761,,0.2682926829268293,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,12693.0,212,-41,397,401,29,39,35,798,12.0,21.0,,3.0,20.0,18.0,33.0,3.0,38.0,74.0,9.0,98,422,1.0,7.0,2.0,7.0,18.0,58.0,,3.0,15.0,3.0,18.0,1.0,8.0,39.0,1.0,7.0,24.0,36.0,1.0,37.0,8.0,4.0,6.0,1.0,14.0,1.0,1.0,6.0,12.0,15.0,,4.0,1.0,4.0,2.0,,29,0.23684210526315788,0.23684210526315788,0.5135135135135135,0.14285714285714285,0.5301204819277109,0.14285714285714285,0.550561797752809,0.14285714285714285,0.10843373493975904,23.30316742081448,0.5714285714285714,0.16216216216216217,0.00625,0.17073170731707318,0.164021164021164,0.0049261083743842365,,0.16981132075471697,0.20833333333333334,0.15625,0.5,0.25301204819277107,0.5714285714285714,0.631578947368421,0.4166666666666667,0.24096385542168675,0.39759036144578314,0.5454545454545454,0.5625,0.16666666666666666,0.03614457831325301,0.42857142857142855,,0.3614457831325301,0.49191626506024083,0.5043666666666666,0.4913714285714285,0.02040816326530612,11.063513513513515,23.655555555555555,0.07304785894206549,1.0,4.0,8.0,2.0,6.0,,2.0,,,,,4.0,10.0,,,,2.0,,,,4.0,12.0,,2.0,5.0,2.0,4.0,,4.0,1.0,3.0,2.0,4.0,,1.0,2.0,14.0,2.0,,7.0,,4.0,1.0,0.4444444444444444,,,0.4444444444444444,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.06756756756756757,0.09523809523809523,0.1,,0.01639344262295082,0.10638297872340426,0.2222222222222222,,0.4,0.4444444444444444,0.125,0.07228915662650602,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,0.5714285714285714,0.25,,,,0.6666666666666666,0.07954545454545454,0.08860759493670886,,0.04081632653061224,,3.0,1.0,2.0,1.0,1.0,,,5.0,3.0,0.030303030303030304,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2198,1610612755,Kwame Brown,Kwame Brown,2198,PHI,16170.0,270,-40,506,508,72,79,46,1014,15.0,30.0,6.0,10.0,6.0,,1.0,,17.0,37.0,,41,536,7.0,11.0,16.0,4.0,20.0,14.0,12.0,,8.0,1.0,9.0,,2.0,19.0,17.0,17.0,30.0,51.0,23.0,74.0,4.0,4.0,4.0,,8.0,,1.0,23.0,37.0,20.0,3.0,10.0,3.0,10.0,4.0,,72,0.5882352941176471,0.9090909090909091,0.4594594594594595,0.6363636363636364,0.4594594594594595,0.6363636363636364,0.44565217391304346,0.6153846153846154,,9.591474245115453,0.5,0.16393442622950818,0.085,0.30357142857142855,0.19665271966527198,0.0888030888030888,0.09375,0.10606060606060606,0.26785714285714285,0.3111111111111111,0.4,0.8108108108108109,0.5,0.625,0.5333333333333333,0.16216216216216217,0.02702702702702703,,,,,0.9090909090909091,0.6,0.8108108108108109,0.5391945945945946,0.5707363636363637,0.536675,0.3902439024390244,2.802702702702703,,0.1422924901185771,2.0,4.0,2.0,,,,,,,,,,7.0,,,2.0,2.0,,,2.0,6.0,,,,8.0,1.0,3.0,,6.0,1.0,5.0,,,,,,19.0,1.0,,9.0,,6.0,,,,,,0.5,0.5,0.5,0.21621621621621623,0.2,0.3333333333333333,0.0967741935483871,0.06756756756756757,0.13114754098360656,0.2727272727272727,,0.3333333333333333,0.5,1.0,,,,,,,,,,,1.0,0.5,,,,,0.2,0.2,,0.14634146341463414,,3.0,2.0,2.0,1.0,,1.0,,4.0,7.0,,0.3076923076923077,6.0,1.0,1.0,2.0,0.1016949152542373,0.07692307692307693,0.15,,,,,,,,,,True,,,,,,,,,,,,,,
2748,1610612755,Dorell Wright,Dorell Wright,2748,PHI,4594.0,77,-15,144,141,36,45,11,285,3.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,9.0,12.0,30,166,1.0,1.0,2.0,,4.0,4.0,2.0,4.0,9.0,4.0,13.0,,4.0,30.0,1.0,5.0,7.0,12.0,1.0,13.0,,,,,,,,2.0,3.0,8.0,1.0,2.0,,2.0,2.0,,36,0.5,0.6666666666666666,0.4444444444444444,1.0,0.5476190476190477,0.5,0.625,0.5,0.5714285714285714,15.286624203821656,,0.14893617021276595,0.021739130434782608,0.25,0.1791044776119403,0.014705882352941176,,0.15384615384615385,0.0625,0.1875,1.0,0.14285714285714285,1.0,1.0,0.6666666666666666,0.09523809523809523,0.19047619047619047,0.25,0.25,,0.19047619047619047,0.5,1.0,0.7142857142857143,0.5557595238095238,0.6474,0.57255,0.06666666666666667,9.377777777777775,24.08333333333333,0.25,,,,3.0,8.0,2.0,2.0,,,,1.0,5.0,7.0,,1.0,,,,3.0,5.0,5.0,15.0,,2.0,,4.0,2.0,,3.0,3.0,,,,,,1.0,8.0,,1.0,1.0,2.0,5.0,1.0,0.4166666666666667,,,0.4166666666666667,,,0.5,,,,0.0625,,0.2222222222222222,0.5,,,,,0.38095238095238093,0.375,0.375,1.0,0.5,0.5,1.0,,,,,,0.6666666666666666,0.3333333333333333,,0.5,0.13043478260869565,0.1,0.15384615384615385,0.16666666666666666,1.0,3.0,,,1.0,1.0,1.0,0.5,,2.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
203146,1610612755,Maalik Wayns,Maalik Wayns,203146,PHI,1481.0,25,-18,46,47,8,12,4,93,1.0,3.0,,,3.0,1.0,2.0,4.0,2.0,8.0,4.0,12,58,,,,2.0,,4.0,,4.0,1.0,1.0,2.0,,,5.0,,,,,,,,,2.0,,2.0,,1.0,1.0,2.0,1.0,,,,,,,8,,,0.25,,0.4166666666666667,,0.46153846153846156,,0.3333333333333333,30.0,,,,,,,,,,,,0.25,0.3333333333333333,1.0,,0.25,0.16666666666666666,0.5,0.5,,0.3333333333333333,,,0.5833333333333334,0.4667958333333333,,0.3967833333333333,,7.424999999999999,25.375,0.17391304347826086,,,,,,,2.0,,,,1.0,2.0,2.0,,,,,,1.0,,,6.0,,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,2.0,,,1.0,,,1.0,0.5,,,0.5,,,,0.25,0.6666666666666666,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,0.3333333333333333,,0.5,0.07692307692307693,0.1111111111111111,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,
2202,1610612755,Jason Richardson,Jason Richardson,2202,PHI,9351.0,156,-44,287,291,18,11,24,578,2.0,4.0,,1.0,8.0,3.0,14.0,28.0,7.0,26.0,37.0,61,320,,2.0,9.0,2.0,10.0,4.0,,28.0,5.0,2.0,7.0,,4.0,16.0,1.0,1.0,12.0,13.0,1.0,14.0,5.0,4.0,,,5.0,,,5.0,8.0,5.0,1.0,7.0,3.0,7.0,1.0,,18,0.7142857142857143,0.7142857142857143,0.2692307692307692,,0.46825396825396826,0.9,0.4765625,0.9,0.5873015873015873,21.83544303797468,1.0,0.12,0.008547008547008548,0.037037037037037035,0.10236220472440945,0.0064516129032258064,,0.05263157894736842,0.17857142857142858,0.05,0.14285714285714285,0.06349206349206349,0.5,0.6666666666666666,1.0,0.12698412698412698,0.2222222222222222,0.21428571428571427,0.23076923076923078,1.0,0.4444444444444444,0.2,,0.6507936507936508,0.5163968253968255,0.5734166666666667,0.5242600000000001,0.14754098360655737,12.092307692307694,24.805405405405406,0.0627177700348432,1.0,1.0,2.0,4.0,9.0,1.0,11.0,2.0,2.0,,2.0,15.0,2.0,3.0,3.0,,1.0,1.0,3.0,,5.0,39.0,6.0,11.0,2.0,2.0,1.0,,10.0,3.0,7.0,,1.0,,,,2.0,,,1.0,,5.0,0.8666666666666667,0.40540540540540543,1.0,0.3333333333333333,0.40540540540540543,0.5,0.5,0.5,0.07692307692307693,0.25,,,0.025,0.14705882352941177,,,0.25,0.25,,0.14285714285714285,0.4444444444444444,0.4444444444444444,1.0,0.39285714285714285,0.39285714285714285,0.8181818181818182,0.4,1.0,1.0,0.2,1.0,0.2,0.4,,0.39285714285714285,0.015625,0.037037037037037035,,0.08196721311475409,1.0,,,,,1.0,,0.2,,4.0,0.07142857142857142,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,
2863,1610612755,Damien Wilkins,Damien Wilkins,2863,PHI,840.0,14,3,25,29,14,11,4,54,1.0,3.0,,,,,1.0,,1.0,4.0,,6,25,,,,2.0,2.0,,,,1.0,,1.0,,,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,14,1.0,1.0,0.25,,0.25,,0.5,,,20.0,,0.125,0.1,,0.08333333333333333,0.07692307692307693,,,0.2,,,0.75,0.3333333333333333,0.5,1.0,,0.25,,,,,,,0.75,0.512725,,0.44934999999999997,,5.875,,0.56,,2.0,,,,,,,,,,,4.0,,,,,,,4.0,4.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,4.0,,,1.0,,4.0,,,,,,,,0.5,0.25,0.3333333333333333,,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,0.2,0.2,,0.6666666666666666,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2767,1610612755,Royal Ivey,Royal Ivey,2767,PHI,1110.0,18,10,34,35,18,15,5,69,,,,,,,,1.0,,,2.0,4,26,,,,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,18,,,,,0.75,,0.6666666666666666,,1.0,7.5,,,,0.16666666666666666,0.05263157894736842,,,,,0.2,,,,,,,,,,,0.5,,,1.0,0.5724750000000001,,,,,24.7,0.5294117647058824,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,1.0,3.0,,,,,,,1.0,1.0,,,,,,,2.0,,,,,1.0,1.0,0.5,,,0.5,,,0.5,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.25,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
