EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Corner3Assists,OffTwoPtRebounds,FTOffRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceFtPoints,OffThreePtRebounds,FTDefRebounds,SelfOReb,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3FGM,Corner3FGA,PtsUnassisted3s,Arc3Assists,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Loose Ball Fouls,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3A,ShortMidRangeAssists,BlockingFoulsDrawn,Technical Free Throw Trips,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,on,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,OffensiveGoaltends,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,Clear Path Fouls,HeaveMakes
101153,1610612750,Mickael Gelabale,Mickael Gelabale,101153,MIN,1627.0,27,-12.0,53,54,29.0,23.0,7.0,107,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,10.0,71,2.0,2.0,1.0,5.0,6.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.9,1.0,0.8333333333333334,0.8333333333333334,0.2,11.666666666666668,1.0,0.1428571428571428,0.1111111111111111,0.1304347826086956,0.3333333333333333,0.125,0.1111111111111111,0.2,1.0,1.0,1.0,0.2,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.5,1.0,0.4,1.0,0.52401,0.6147,0.5,12.0,25.0,0.5471698113207547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1905,1610612750,Andrei Kirilenko,Andrei Kirilenko,1905,MIN,3240.0,54,3.0,101,98,65.0,21.0,14.0,199,6.0,9.0,4.0,5.0,,,3.0,2.0,3.0,6.0,12.0,2.0,3.0,7.0,25.0,105,4.0,5.0,5.0,19.0,8.0,6.0,3.0,2.0,1.0,2.0,1.0,,5.0,,8.0,8.0,11.0,3.0,1.0,5.0,3.0,,3.0,7.0,,13.0,1.0,19.0,65.0,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.6666666666666666,0.5,0.8,0.6,1.0,0.5952380952380952,0.95,0.2,22.222222222222225,0.6,0.2162162162162162,,0.16,0.1818181818181818,0.2307692307692307,,0.6,0.6666666666666666,0.75,0.6666666666666666,,0.2,,,,0.2,0.6666666666666666,0.6666666666666666,1.0,0.7142857142857143,0.8,0.8,0.6666666666666666,0.5606466666666667,0.5883,0.76,6.0,24.8,0.6435643564356436,2.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,6.0,1.0,1.0,1.0,2.0,3.0,7.0,6.0,1.0,0.5,0.5,0.5,0.0833333333333333,0.1111111111111111,0.1,0.0606060606060606,0.0454545454545454,0.0833333333333333,0.0625,0.2307692307692307,0.8571428571428571,0.75,0.6666666666666666,0.5,0.2857142857142857,1.0,0.60565,0.3,0.3529411764705882,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
200811,1610612750,Lou Amundson,Lou Amundson,200811,MIN,9674.0,161,-48.0,306,308,121.0,111.0,46.0,614,12.0,23.0,4.0,5.0,10.0,,5.0,,,14.0,38.0,,,4.0,32.0,339,4.0,11.0,2.0,10.0,14.0,,,,3.0,3.0,1.0,2.0,6.0,6.0,14.0,24.0,47.0,5.0,3.0,11.0,1.0,15.0,26.0,14.0,1.0,20.0,3.0,10.0,121.0,2.0,0.5,0.875,,,,0.3684210526315789,0.3636363636363636,0.3684210526315789,0.3636363636363636,0.3404255319148936,0.3333333333333333,,16.246498599439775,0.4545454545454545,0.1473684210526315,0.1395348837209302,0.144927536231884,0.1153846153846153,0.1219512195121951,0.1111111111111111,0.6052631578947368,0.5217391304347826,0.6,0.5833333333333334,0.2631578947368421,0.131578947368421,,,,,,,,0.4545454545454545,0.8,0.6052631578947368,,0.52415,0.4999,0.3125,5.010526315789474,,0.3954248366013072,6.0,11.0,,,7.0,14.0,17.0,,,14.0,12.0,5.0,,,19.0,1.0,23.0,7.0,3.0,4.0,1.0,2.0,6.0,2.0,8.0,6.0,,,5.0,,1.0,6.0,2.0,,0.5,0.5,0.4722222222222222,0.131578947368421,0.1304347826086956,0.0526315789473684,0.1775700934579439,0.1456953642384106,0.1891891891891892,0.1739130434782608,0.2142857142857142,0.3333333333333333,0.7857142857142857,0.5454545454545454,0.1666666666666666,,,0.5499153846153846,0.1818181818181818,0.1818181818181818,0.53125,2.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,0.1,0.2,0.4444444444444444,0.0681818181818181,0.1666666666666666,0.0606060606060606,0.0909090909090909,0.2857142857142857,0.1052631578947368,0.2,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
200826,1610612750,J.J. Barea,J.J. Barea,200826,MIN,4024.0,67,-34.0,126,129,34.0,47.0,23.0,255,1.0,6.0,,,4.0,4.0,8.0,4.0,13.0,7.0,18.0,5.0,14.0,,29.0,142,3.0,5.0,,9.0,4.0,6.0,13.0,4.0,6.0,8.0,3.0,3.0,18.0,1.0,5.0,6.0,7.0,6.0,1.0,9.0,4.0,3.0,7.0,3.0,1.0,,,9.0,34.0,,0.2857142857142857,0.2857142857142857,0.4,0.3571428571428571,0.3571428571428571,0.3888888888888889,0.6,0.453125,0.5625,0.453125,0.5625,0.4375,27.1523178807947,0.6666666666666666,0.1351351351351351,0.0434782608695652,0.1,0.1,0.1764705882352941,,0.1875,0.1666666666666666,0.2,,0.125,0.25,0.5,0.5,0.25,0.40625,0.3076923076923077,0.3076923076923077,0.25,,,0.625,0.3076923076923077,0.5074125,0.42483125,0.3103448275862069,10.466666666666663,25.07857142857143,0.2698412698412698,,,1.0,3.0,1.0,2.0,2.0,1.0,3.0,10.0,,1.0,2.0,,,,1.0,2.0,2.0,,,5.0,3.0,,,,,,,,,,,0.3333333333333333,0.5,0.5,0.5,0.0555555555555555,0.1666666666666666,,,0.0140845070422535,,,0.1,,,,,0.375,0.3333333333333333,0.3711,,,0.0689655172413793,2.0,,1.0,,,,,,,,,,,,0.04,,0.0476190476190476,,0.3333333333333333,,0.5,0.5,1.0,1.0,9.0,2.0,1.0,1.0,1.0,0.5,0.03125,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202419,1610612750,Chris Johnson,Chris Johnson,202419,MIN,1429.0,24,-8.0,48,47,29.0,23.0,7.0,95,5.0,5.0,3.0,3.0,1.0,1.0,1.0,,,7.0,7.0,,,2.0,16.0,64,3.0,3.0,,6.0,10.0,,,,,,,,,,1.0,1.0,3.0,,,,,6.0,8.0,1.0,,2.0,,6.0,29.0,,0.7142857142857143,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,14.545454545454543,,0.0833333333333333,,0.0526315789473684,,,,0.7142857142857143,1.0,1.0,0.8,0.1428571428571428,0.1428571428571428,1.0,1.0,1.0,,,,,1.0,1.0,0.7142857142857143,,0.6173571428571429,0.6975333333333333,0.375,3.5,,0.6041666666666666,1.0,1.0,,,2.0,2.0,6.0,,,4.0,4.0,,,,1.0,,2.0,1.0,1.0,,,,,,1.0,2.0,,,2.0,,,2.0,2.0,,1.0,1.0,1.0,,,,0.0909090909090909,0.125,,0.2,0.3333333333333333,1.0,0.5,1.0,,,,0.6627,0.125,0.125,0.375,1.0,2.0,1.0,,,,,,1.0,,,,,,0.2,,0.2,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2557,1610612750,Luke Ridnour,Luke Ridnour,2557,MIN,3386.0,56,-8.0,108,105,67.0,31.0,11.0,213,,1.0,,1.0,,2.0,7.0,,2.0,2.0,8.0,2.0,6.0,10.0,20.0,116,2.0,7.0,7.0,17.0,,6.0,2.0,,8.0,10.0,4.0,3.0,22.0,2.0,3.0,5.0,6.0,2.0,,3.0,1.0,6.0,9.0,5.0,,12.0,4.0,17.0,67.0,4.0,,,1.0,0.3333333333333333,0.3333333333333333,0.25,0.2857142857142857,0.3571428571428571,0.4545454545454545,0.4444444444444444,0.5333333333333333,0.4285714285714285,17.355371900826448,0.6666666666666666,0.075,0.1428571428571428,0.0925925925925925,0.0909090909090909,0.0588235294117647,0.0833333333333333,0.0714285714285714,,,,,0.5,0.2857142857142857,0.2857142857142857,,0.1428571428571428,,,,0.0909090909090909,,0.5,,0.4843607142857143,0.4860909090909091,0.85,15.662499999999998,23.98333333333333,0.6203703703703703,,,,1.0,,,,2.0,4.0,4.0,,,2.0,,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,0.5,,,,,,,,0.0217391304347826,,,0.0833333333333333,,,,,0.0909090909090909,,0.64485,,,,,,1.0,,,,,,,,,,,,0.0833333333333333,,0.1111111111111111,,0.5,,,,2.0,4.0,,2.0,,,,,0.2857142857142857,0.5,0.5,1.0,,,1.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,0.2727272727272727,0.6666666666666666,,,,,,,True,,,,,,,,,,,,,,,,,,,
201937,1610612750,Ricky Rubio,Ricky Rubio,201937,MIN,1143.0,19,-8.0,33,33,11.0,6.0,5.0,66,,,,,,,2.0,,1.0,,2.0,,1.0,2.0,2.0,40,,1.0,,,,,1.0,,4.0,4.0,3.0,1.0,8.0,,,,,2.0,,2.0,,1.0,1.0,4.0,1.0,2.0,,,11.0,,,,,,,,,,,0.25,,0.3333333333333333,15.384615384615383,1.0,,,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.4173333333333334,0.3698,,18.15,25.3,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202682,1610612750,Derrick Williams,Derrick Williams,202682,MIN,4033.0,67,-19.0,124,128,41.0,59.0,18.0,252,8.0,10.0,3.0,3.0,1.0,2.0,5.0,1.0,4.0,10.0,16.0,1.0,6.0,9.0,32.0,132,4.0,4.0,2.0,10.0,14.0,3.0,4.0,1.0,,1.0,,,3.0,5.0,7.0,12.0,13.0,,,4.0,,,3.0,8.0,2.0,11.0,,10.0,41.0,,0.7,0.7,1.0,0.1666666666666666,0.1666666666666666,0.625,1.0,0.5227272727272727,0.8,0.5925925925925926,0.8333333333333334,0.2727272727272727,21.52777777777778,,0.1555555555555555,0.2777777777777778,0.1904761904761904,0.0769230769230769,0.1111111111111111,0.25,0.4545454545454545,0.8,0.8,0.75,0.0454545454545454,0.2272727272727272,0.4,0.5,0.5,0.1818181818181818,0.25,0.25,1.0,0.6,1.0,0.7272727272727273,0.25,0.5339522727272726,0.61033,0.3125,6.9875,24.366666666666664,0.3306451612903225,,1.0,,1.0,,3.0,,,1.0,6.0,,1.0,1.0,,1.0,,1.0,3.0,1.0,2.0,,,4.0,1.0,6.0,3.0,,,2.0,,1.0,3.0,,,,,,0.0625,,,0.0222222222222222,0.0161290322580645,0.0625,,0.2857142857142857,,0.25,,,0.2,,0.5236999999999999,0.2222222222222222,0.2857142857142857,,,,,,1.0,,,,,,,,0.2,,,,,,0.5,0.1,,,,2.0,,1.0,2.0,2.0,,,0.0909090909090909,,,,,1.0,1.0,,,1.0,,,,0.25,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201967,1610612750,Dante Cunningham,Dante Cunningham,201967,MIN,4746.0,79,-19.0,149,148,41.0,35.0,25.0,297,2.0,6.0,1.0,1.0,3.0,9.0,19.0,,,13.0,28.0,,,1.0,27.0,161,3.0,6.0,,6.0,24.0,,,,3.0,3.0,2.0,1.0,6.0,2.0,5.0,8.0,12.0,2.0,,3.0,1.0,3.0,6.0,2.0,,2.0,,6.0,41.0,,0.9230769230769232,0.9230769230769232,,,,0.4642857142857143,0.5,0.4642857142857143,0.5,0.4655172413793103,0.5,,17.877094972067038,0.6666666666666666,0.0961538461538461,0.1,0.0972222222222222,0.125,0.0434782608695652,0.1333333333333333,0.2142857142857142,0.3333333333333333,0.5,1.0,0.1071428571428571,0.6785714285714286,0.4736842105263157,0.4736842105263157,1.0,,,,,0.1666666666666666,1.0,0.2142857142857142,,0.4541392857142857,0.4847499999999999,0.2222222222222222,14.135714285714284,,0.2751677852348993,,1.0,,,1.0,3.0,2.0,,,2.0,,2.0,,,1.0,1.0,4.0,5.0,4.0,1.0,,2.0,1.0,,1.0,5.0,,,2.0,,3.0,5.0,2.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0714285714285714,0.3333333333333333,0.1,0.0185185185185185,0.037037037037037,0.0434782608695652,,0.1538461538461538,0.4,0.3333333333333333,,,,,,0.0344827586206896,0.0344827586206896,0.074074074074074,2.0,,2.0,1.0,,1.0,,,1.0,,,,,0.2,0.074074074074074,,0.0555555555555555,0.1111111111111111,,,0.6666666666666666,0.6666666666666666,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203144,1610612750,Alexey Shved,Alexey Shved,203144,MIN,6848.0,114,-21.0,218,221,95.0,97.0,30.0,439,7.0,10.0,4.0,6.0,8.0,,2.0,5.0,15.0,9.0,20.0,5.0,16.0,17.0,50.0,242,4.0,11.0,7.0,24.0,2.0,6.0,15.0,5.0,18.0,21.0,13.0,4.0,45.0,4.0,8.0,12.0,15.0,8.0,2.0,13.0,6.0,4.0,4.0,12.0,1.0,20.0,3.0,24.0,95.0,3.0,0.1111111111111111,0.125,0.4,0.3125,0.3125,0.45,0.3636363636363636,0.4583333333333333,0.4722222222222222,0.5444444444444444,0.5454545454545454,0.4444444444444444,23.10756972111554,0.6153846153846154,0.1176470588235294,0.1379310344827586,0.1237113402061855,0.0526315789473684,0.2413793103448276,0.1739130434782608,0.2777777777777778,0.7,0.875,0.1428571428571428,0.2222222222222222,0.0555555555555555,,,,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.6666666666666666,0.7222222222222222,0.3333333333333333,0.5145472222222222,0.488575,0.48,5.77,24.868749999999995,0.4357798165137614,1.0,1.0,3.0,7.0,1.0,2.0,4.0,3.0,7.0,16.0,2.0,4.0,3.0,2.0,2.0,,3.0,1.0,,1.0,2.0,6.0,5.0,1.0,7.0,1.0,,,,1.0,,1.0,1.0,0.4285714285714285,0.5,0.5,0.6666666666666666,0.2,0.2,,0.0294117647058823,0.0303030303030303,0.0476190476190476,,,1.0,0.5,1.0,,0.3888888888888889,0.4285714285714285,0.53975,0.1666666666666666,0.2692307692307692,0.08,2.0,2.0,1.0,,,1.0,,,,,,0.125,0.5,,0.032258064516129,0.0476190476190476,,0.125,,,0.25,0.2857142857142857,,1.0,9.0,1.0,,2.0,,,0.0277777777777777,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
