EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,LiveBallTurnoverPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,Arc3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Defensive 3 Seconds Violations,DefAtRimReboundPct,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,LongMidRangeAssists,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceFG3M,HeaveAttempts,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,Blocked3s,BlockedArc3,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls Drawn,3SecondViolations,Travels,FTOffRebounds,OffFTReboundPct,on,PenaltyCorner3FGM,SecondChanceArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,OffensiveGoaltends,HeaveMakes
200758,1610612760,Ronnie Brewer,Ronnie Brewer,200758,OKC,3024.0,50,-8,93,90,21.0,23,17,183,4.0,3.0,1.0,2.0,2.0,1,6,2.0,2,98,3.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,3.0,11.0,2.0,6.0,4.0,2.0,1.0,7.0,8.0,15.0,3.0,2.0,1.0,3.0,4.0,21.0,1.0,1.0,0.16666666666666666,0.125,0.125,0.25,0.16666666666666666,0.5,7.079646017699115,0.3333333333333333,0.06896551724137931,0.17142857142857143,0.2222222222222222,0.09523809523809523,0.1276595744680851,0.14285714285714285,0.15384615384615385,0.2857142857142857,0.13333333333333333,0.11764705882352941,0.1111111111111111,0.09090909090909091,0.2857142857142857,0.5,0.25,0.5,1.0,1.0,0.25,1.0,0.75,0.5451625,0.60745,6.066666666666666,22.1,0.22580645161290322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,719.0,12,-3,22,22,5.0,5,6,44,,,,,,1,2,,4,29,,2.0,,3.0,,3.0,,2.0,1.0,6.0,,,1.0,,,1.0,,1.0,1.0,,1.0,,,5.0,1.0,1.0,0.5,0.5,0.6666666666666666,,,,13.793103448275863,,,,0.25,,0.125,,,,,,,,,,,,,,,,,0.41264999999999996,,9.5,,0.22727272727272727,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,716.0,12,-4,20,20,6.0,5,5,40,2.0,,1.0,3.0,1.0,4,6,2.0,8,30,,2.0,,3.0,,3.0,,,3.0,6.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,2.0,6.0,0.25,0.25,0.6666666666666666,0.5,0.5,0.25,,,33.33333333333333,,,,0.3333333333333333,0.2,0.14285714285714285,0.09090909090909091,,,,0.25,,,,0.25,0.375,0.3333333333333333,0.3333333333333333,,0.125,,0.5,0.50259375,0.5466,12.300000000000002,23.7,0.3,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,0.5,,0.125,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,6.0,1.0,1.0,4.0,0.5,0.5,0.5,1.0,1.0,0.5,0.125,0.5,0.5,0.25,1.0,0.45065,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,645.0,11,-3,21,21,6.0,4,4,42,1.0,,1.0,3.0,,3,5,,6,29,,4.0,,,,,,,,,,,1.0,2.0,,3.0,,3.0,,,,,,6.0,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,,,,19.23076923076923,,0.5,,0.25,,0.375,,,,,,0.5,,0.3333333333333333,0.2,0.6,0.3333333333333333,0.3333333333333333,,,,0.2,0.4704,,12.280000000000001,,0.2857142857142857,1.0,1.0,,,,,,,,,,,,,,,0.2,1.0,1.0,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
203087,1610612760,Jeremy Lamb,Jeremy Lamb,203087,OKC,8795.0,147,-45,287,283,79.0,124,38,570,11.0,3.0,5.0,13.0,4.0,15,38,30.0,71,315,6.0,16.0,6.0,4.0,1.0,5.0,1.0,2.0,1.0,11.0,1.0,4.0,2.0,11.0,,13.0,5.0,18.0,2.0,1.0,1.0,6.0,13.0,79.0,0.5333333333333333,0.6153846153846154,0.39473684210526316,0.41911764705882354,0.47297297297297297,0.4411764705882353,0.15789473684210525,0.15384615384615385,24.3161094224924,,0.11702127659574468,0.043010752688172046,0.044444444444444446,0.019230769230769232,0.09352517985611511,0.034482758620689655,,0.038461538461538464,0.08333333333333333,0.022222222222222223,0.14285714285714285,0.16129032258064516,0.05555555555555555,0.16176470588235295,0.19117647058823528,0.38461538461538464,0.45454545454545453,0.6,0.058823529411764705,0.375,0.6029411764705882,0.49599191176470586,0.5352214285714286,9.663157894736841,24.85666666666667,0.27526132404181186,6.0,14.0,14.0,5.0,2.0,6.0,7.0,14.0,3.0,2.0,1.0,2.0,1.0,0.8333333333333334,,0.5,0.20588235294117646,0.42857142857142855,0.46153846153846156,0.6666666666666666,0.05555555555555555,0.07317073170731707,4.0,,3.0,,26.0,2.0,2.0,2.0,6.0,24.0,14.0,26.0,,24.0,0.3333333333333333,0.4444444444444444,0.5454545454545454,0.36363636363636365,0.5,0.25,0.38235294117647056,,0.25,0.16666666666666666,,0.5221305555555555,0.3380281690140845,,0.03571428571428571,2.0,1.0,2.0,8.0,4.0,10.0,9.0,2.0,4.0,4.0,12.0,8.0,24.0,3.0,4.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.3,0.3333333333333333,0.3,0.3333333333333333,0.25,0.25,0.2727272727272727,0.07142857142857142,0.25,0.25,1.0,0.3076923076923077,0.3076923076923077,0.875,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.4,0.3076923076923077,0.03225806451612903,0.056338028169014086,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,1542.0,26,-1,49,47,9.0,11,9,96,2.0,1.0,,1.0,,2,4,1.0,4,52,1.0,4.0,,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,,1.0,2.0,,3.0,1.0,4.0,1.0,1.0,,2.0,3.0,9.0,1.0,1.0,0.5,0.4,0.4,0.2,,,8.333333333333334,,0.13333333333333333,,0.125,0.07692307692307693,0.13043478260869565,0.03571428571428571,,,,0.125,0.14285714285714285,0.2,0.14285714285714285,0.4,0.2,,,,,1.0,0.6,0.5241,,7.0,24.5,0.1836734693877551,1.0,1.0,,,,,,,,2.0,1.0,2.0,1.0,,,0.5,0.2,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,0.5,0.5,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,7341.0,122,-40,240,240,66.0,117,31,480,18.0,2.0,2.0,9.0,2.0,20,36,19.0,63,255,6.0,8.0,2.0,14.0,5.0,19.0,4.0,7.0,1.0,43.0,1.0,3.0,10.0,4.0,,14.0,4.0,18.0,3.0,3.0,,7.0,10.0,66.0,0.2,0.2,0.5555555555555556,0.4727272727272727,0.525,0.34545454545454546,0.05555555555555555,,24.08759124087591,,0.05,0.036585365853658534,0.2564102564102564,0.023809523809523808,0.11764705882352941,0.03225806451612903,,0.09090909090909091,0.03125,0.02702702702702703,0.034482758620689655,0.07407407407407407,0.25,0.32727272727272727,0.16363636363636364,0.2222222222222222,0.2222222222222222,,0.03636363636363636,0.25,0.6727272727272727,0.5017231481481482,0.49404166666666666,6.927777777777777,26.742105263157892,0.275,6.0,9.0,11.0,3.0,3.0,6.0,10.0,12.0,5.0,,,,,0.5,0.2857142857142857,,0.16363636363636364,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.1,0.125,12.0,3.0,3.0,1.0,17.0,1.0,2.0,4.0,8.0,11.0,32.0,16.0,,11.0,0.5,0.34375,0.34375,0.6666666666666666,0.75,0.16666666666666666,0.3090909090909091,0.125,0.125,0.1875,1.0,0.46287999999999996,0.1746031746031746,,0.041666666666666664,1.0,2.0,,2.0,1.0,8.0,4.0,3.0,9.0,1.0,8.0,,12.0,,,2.0,6.0,3.0,,,,,,1.0,,,,2.0,,1.0,0.21052631578947367,0.125,0.2222222222222222,0.5,0.5625,0.5625,0.1111111111111111,,1.0,1.0,1.0,0.11764705882352941,0.11764705882352941,1.0,0.5,,0.5,0.125,0.125,0.05,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.5,0.037037037037037035,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
202350,1610612760,Daniel Orton,Daniel Orton,202350,OKC,2158.0,36,-23,71,72,17.0,16,7,143,5.0,1.0,,1.0,,4,8,,12,81,1.0,6.0,,,1.0,1.0,1.0,,,3.0,,3.0,2.0,4.0,,6.0,3.0,9.0,1.0,,1.0,3.0,6.0,17.0,0.75,1.0,0.5,0.5,0.5454545454545454,,,,13.924050632911392,,0.16666666666666666,0.13043478260869565,0.2,,0.17647058823529413,0.07894736842105263,0.2,0.14285714285714285,0.09090909090909091,,0.25,0.1111111111111111,0.1111111111111111,0.625,0.125,,,,,1.0,0.625,0.5535374999999999,0.6568,4.2625,,0.23943661971830985,,2.0,4.0,,,,4.0,7.0,4.0,1.0,,2.0,2.0,,1.0,1.0,0.25,,,,0.36363636363636365,0.36363636363636365,4.0,,,,,,,,1.0,,2.0,,,,,,,0.8,0.8,0.75,,,,,,0.4236,,,0.14285714285714285,1.0,,,,,,,1.0,4.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,0.6666666666666666,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,1.0,,1.0,,0.25,,,,2.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201934,1610612760,Hasheem Thabeet,Hasheem Thabeet,201934,OKC,5297.0,88,-7,174,171,44.0,96,23,345,10.0,3.0,1.0,1.0,,9,14,,25,181,3.0,12.0,2.0,3.0,,3.0,,,1.0,6.0,4.0,4.0,3.0,10.0,2.0,15.0,8.0,23.0,7.0,6.0,1.0,8.0,15.0,44.0,0.6666666666666666,0.8571428571428571,0.6428571428571429,0.6428571428571429,0.6578947368421053,,0.14285714285714285,,13.197969543147208,0.3333333333333333,0.16666666666666666,0.07142857142857142,0.12,0.18181818181818182,0.15294117647058825,0.10256410256410256,,0.058823529411764705,0.16666666666666666,0.21052631578947367,0.30434782608695654,0.05263157894736842,0.10526315789473684,0.7142857142857143,0.07142857142857142,1.0,1.0,1.0,,1.0,0.7142857142857143,0.5526928571428572,0.6981,4.207142857142857,,0.25287356321839083,2.0,3.0,7.0,3.0,3.0,7.0,7.0,11.0,6.0,7.0,4.0,7.0,2.0,0.42857142857142855,0.16666666666666666,0.2857142857142857,0.21428571428571427,0.6666666666666666,1.0,0.5,0.3157894736842105,0.3157894736842105,6.0,2.0,3.0,,,,,4.0,5.0,11.0,6.0,,2.0,11.0,0.8,0.8,0.7857142857142857,0.6,0.6666666666666666,0.6666666666666666,,,,0.6,0.6666666666666666,0.5762600000000001,0.44,,0.1111111111111111,2.0,,,,,,,2.0,6.0,,,3.0,,,4.0,,2.0,4.0,,1.0,1.0,,,,,3.0,1.0,3.0,,,,,,0.6666666666666666,0.6666666666666666,0.6,0.1,0.3333333333333333,,,,,,,0.6666666666666666,,,,,,0.24,,,,,,,1.0,,,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,
203103,1610612760,Perry Jones III,Perry Jones III,203103,OKC,6134.0,102,-23,201,199,63.0,101,23,400,10.0,3.0,8.0,21.0,,19,41,,41,210,4.0,24.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,4.0,6.0,9.0,3.0,18.0,4.0,22.0,3.0,2.0,1.0,3.0,4.0,63.0,0.631578947368421,0.7058823529411765,0.4634146341463415,0.4634146341463415,0.4659090909090909,,0.024390243902439025,0.047619047619047616,22.123893805309738,0.5,0.1267605633802817,0.06060606060606061,0.18181818181818182,,0.14423076923076922,0.04040404040404041,0.15,,0.037037037037037035,,0.15384615384615385,0.18181818181818182,0.19230769230769232,0.24390243902439024,0.5121951219512195,0.38095238095238093,0.4,1.0,,0.75,0.24390243902439024,0.44968048780487807,0.605075,11.339024390243903,,0.31343283582089554,4.0,10.0,3.0,5.0,2.0,6.0,4.0,7.0,3.0,1.0,,1.0,,0.8333333333333334,0.14285714285714285,,0.24390243902439024,0.4,0.4,,0.06976744186046512,0.06976744186046512,7.0,3.0,6.0,,,,,6.0,15.0,13.0,14.0,,,13.0,0.4,0.4,0.40625,0.7,0.7,0.5714285714285714,,,,0.4,0.5,0.4679333333333332,0.3170731707317073,,0.043478260869565216,2.0,,,,,,,2.0,5.0,,,1.0,,,4.0,,,1.0,3.0,,,,,,1.0,1.0,,1.0,1.0,,,,,0.5,0.5,0.5,,,,,,,,,0.6666666666666666,,,,,,0.12195121951219512,,,,,1.0,,1.0,,0.047619047619047616,,,,1.0,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,
