EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls Drawn,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,3pt And 1 Free Throw Trips,DefensiveGoaltends,LongMidRangePctBlocked,Arc3PctBlocked,BlockedCorner3,on
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,89715.0,1495,240.0,2834,2818,679,629,354.0,5652,49.0,76.0,6.0,8.0,7.0,17.0,57.0,111.0,86.0,173.0,5.0,17.0,2.0,5.0,4.0,41.0,119.0,2.0,10.0,14.0,35.0,192,360,46.0,136.0,154.0,676,3027,18.0,35.0,4.0,15.0,13.0,61.0,49.0,102,14.0,39.0,99.0,239.0,74,310.0,66.0,72.0,4.0,1.0,118.0,41.0,17.0,344.0,129.0,473.0,80.0,49.0,217.0,41.0,86.0,1075.0,11.0,25.0,36.0,88.0,4.0,128,36.0,164,7.0,115.0,62.0,53.0,69.0,18.0,50.0,40.0,3.0,19.0,6.0,109.0,15.0,38.0,30.0,1.0,89.0,5.0,1.0,3.0,5.0,154.0,2.0,8.0,9.0,174.0,11.0,19.0,44.0,1.0,38.0,5.0,1.0,1.0,4.0,1.0,6.0,5.0,2.0,232.0,674,16.0,33.0,0.19270833333333334,0.19473684210526315,0.4782608695652174,0.3382352941176471,0.26666666666666666,0.358974358974359,0.34074074074074073,0.5333333333333333,0.5142857142857142,0.4803921568627451,0.5262096774193549,0.48,0.49645390070921985,0.5801056338028169,0.5357142857142857,0.6062176165803109,0.27419354838709675,0.04722222222222222,0.10526315789473684,0.08108108108108109,20.787207872078717,0.6330275229357798,0.05194805194805195,0.09554831704668838,0.02962085308056872,0.10495626822157435,0.02588235294117647,0.0981012658227848,0.028368794326241134,0.040160642570281124,0.030837004405286344,0.021739130434782608,0.020338983050847456,0.038461538461538464,0.06415094339622641,0.10543130990415335,0.11078717201166181,0.10074626865671642,0.12,0.029914529914529916,0.8333333333333334,0.1532258064516129,0.6447368421052632,0.7205882352941176,0.22448979591836735,0.22379032258064516,0.5135135135135135,0.5588235294117647,0.12280701754385964,0.3487903225806452,0.49710982658959535,0.49710982658959535,0.22093023255813954,0.034274193548387094,0.29411764705882354,0.29411764705882354,0.6,0.2399193548387097,0.3445378151260504,0.3445378151260504,0.4634146341463415,0.16,0.75,0.3333333333333333,0.1,0.4,1.0,0.2,0.2,1.0,0.12056737588652482,0.4117647058823529,0.028368794326241134,0.24822695035460993,0.4,0.4274193548387097,0.3474576271186441,0.46552838383838385,0.46524166666666666,0.4240857142857143,0.08490566037735849,0.11195928753180662,0.0072992700729927005,0.09023668639053255,0.35355029585798814,11.681944444444444,26.017647058823524,0.239590684544813,,,,,,,,,,,,,,,,,,True
101142,1610612746,Ronny Turiaf,Ronny Turiaf,101142,LAC,4303.0,72,-15.0,139,136,71,81,14.0,275,5.0,8.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,5,8,,,4.0,14,149,3.0,3.0,,,,6.0,2.0,2,,,4.0,8.0,6,4.0,,,4.0,,,,,5.0,,5.0,,,3.0,1.0,1.0,10.0,1.0,3.0,1.0,8.0,2.0,11,4.0,15,,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,4.0,,1.0,4.0,,7.0,,,1.0,,6.0,1.0,1.0,1.0,10.0,,,1.0,,4.0,2.0,,,2.0,,2.0,2.0,1.0,8.0,71,2.0,4.0,0.6,1.0,,,,,,0.625,1.0,1.0,0.625,1.0,1.0,0.5384615384615384,1.0,0.5714285714285714,,,,,11.11111111111111,0.5,0.4,0.17391304347826086,0.08108108108108109,0.041666666666666664,0.05,0.12857142857142856,0.07017543859649122,,0.3,,,0.2,0.08333333333333333,0.07692307692307693,0.2857142857142857,,0.1111111111111111,,1.0,1.0,0.625,0.625,0.6,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,1.0,1.0,,,,1.0,,0.53965,0.6033666666666667,0.4917,0.1111111111111111,0.1111111111111111,,0.42857142857142855,0.5714285714285714,2.025,,0.5107913669064749,,,,,,,,,,,,,,,,,,True
1497,1610612746,Chauncey Billups,Chauncey Billups,1497,LAC,19629.0,327,62.0,609,606,123,109,72.0,1215,3.0,6.0,,,1.0,1.0,1.0,11.0,12.0,15.0,5.0,11.0,,,3.0,25.0,67.0,2.0,6.0,6.0,12.0,16,32,30.0,78.0,32.0,154,656,1.0,1.0,2.0,6.0,2.0,10.0,5.0,8,9.0,15.0,10.0,47.0,22,10.0,84.0,6.0,,,67.0,25.0,1.0,29.0,9.0,38.0,2.0,7.0,14.0,8.0,7.0,85.0,,1.0,6.0,13.0,2.0,21,1.0,22,,10.0,6.0,4.0,10.0,4.0,7.0,11.0,2.0,3.0,1.0,21.0,1.0,5.0,9.0,,20.0,1.0,,,2.0,26.0,,1.0,1.0,34.0,1.0,4.0,12.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,,47.0,123,,2.0,0.6875,0.6875,0.9333333333333333,0.38461538461538464,0.3333333333333333,0.6,0.38461538461538464,0.5,1.0,0.625,0.5545454545454546,0.5714285714285714,0.8043478260869565,0.6048387096774194,0.625,0.8518518518518519,0.7090909090909091,0.03125,,0.09090909090909091,20.803443328550934,0.47619047619047616,0.18181818181818182,0.07027027027027027,0.0064516129032258064,0.08450704225352113,,0.07421875,0.0037174721189591076,,,0.015873015873015872,,,0.09090909090909091,0.03278688524590164,0.08695652173913043,0.1,,,1.0,0.05454545454545454,0.5,0.5,1.0,0.1,0.09090909090909091,0.1,,0.13636363636363635,0.8,0.8,0.6666666666666666,0.1,0.45454545454545453,0.5,1.0,0.6090909090909091,0.373134328358209,0.373134328358209,0.92,,,,,,,0.8571428571428571,0.3333333333333333,1.0,0.043478260869565216,1.0,0.13043478260869565,0.5217391304347826,0.5,0.7636363636363637,0.373134328358209,0.5180454545454546,0.5268583333333333,0.47898043478260866,0.10655737704918032,0.27906976744186046,0.012658227848101266,0.06493506493506493,0.3051948051948052,12.240625000000001,25.53333333333333,0.2019704433497537,3.0,1.0,0.01282051282051282,0.09090909090909091,1.0,,,,,,,,,,,,,True
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,100455.0,1674,269.0,3151,3135,688,619,409.0,6286,230.0,310.0,36.0,61.0,42.0,59.0,74.0,172.0,68.0,203.0,1.0,4.0,,,1.0,2.0,10.0,,1.0,,5.0,372,685,3.0,14.0,174.0,927,3358,46.0,91.0,,1.0,24.0,116.0,57.0,100,,6.0,68.0,182.0,462,282.0,9.0,,52.0,,10.0,2.0,39.0,145.0,61.0,206.0,33.0,28.0,82.0,27.0,36.0,473.0,38.0,82.0,68.0,208.0,33.0,309,123.0,432,23.0,56.0,40.0,16.0,58.0,11.0,33.0,59.0,7.0,25.0,10.0,117.0,11.0,29.0,55.0,4.0,132.0,9.0,,9.0,13.0,266.0,24.0,12.0,2.0,254.0,32.0,,115.0,,29.0,33.0,,,21.0,11.0,33.0,23.0,2.0,182.0,684,13.0,19.0,0.6209677419354839,0.6676300578034682,1.0,0.21428571428571427,,,0.21428571428571427,0.5430656934306569,0.5054945054945055,0.57,0.5386266094420601,0.5,0.5377358490566038,0.5715166461159062,0.5420560747663551,0.5909090909090909,0.020028612303290415,0.05693430656934306,0.07096774193548387,0.09883720930232558,25.469094922737305,0.49572649572649574,0.4647887323943662,0.20019249278152068,0.08384458077709611,0.17941952506596306,0.08695652173913043,0.19464033850493653,0.08480565371024736,0.10526315789473684,0.10869565217391304,0.05275779376498801,0.07641196013289037,0.11029411764705882,0.1875,0.21726190476190477,0.19548872180451127,0.17567567567567569,0.1927710843373494,0.08185053380782918,0.696969696969697,0.4434907010014306,0.7419354838709677,0.7986111111111112,0.6826086956521739,0.24606580829756797,0.43023255813953487,0.4774193548387097,0.36486486486486486,0.290414878397711,0.33497536945812806,0.33497536945812806,0.6911764705882353,0.005722460658082976,0.25,0.25,1.0,0.01430615164520744,0.2,0.2,1.0,0.6630434782608695,0.5901639344262295,0.19444444444444445,,,,0.010869565217391304,,,0.5566037735849056,0.711864406779661,0.009433962264150943,0.04716981132075472,,0.463519313304721,0.2,0.5003364806866952,0.5180569444444445,0.5340825471698112,0.14705882352941177,0.14973958333333334,,0.12513484358144553,0.19633225458468176,8.214452554744527,25.67142857142857,0.21834338305299905,,,,,,3.0,2.0,8.0,1.0,2.0,1.0,0.02654867256637168,,,,,,True
2406,1610612746,Caron Butler,Caron Butler,2406,LAC,112762.0,1879,254.0,3558,3542,883,832,453.0,7100,60.0,101.0,15.0,28.0,17.0,24.0,30.0,70.0,87.0,219.0,52.0,111.0,6.0,9.0,22.0,76.0,219.0,4.0,20.0,17.0,54.0,177,390,128.0,330.0,75.0,813,3788,24.0,45.0,10.0,29.0,12.0,90.0,37.0,72,28.0,76.0,28.0,186.0,254,100.0,375.0,9.0,12.0,,219.0,76.0,25.0,52.0,26.0,78.0,10.0,16.0,28.0,10.0,14.0,182.0,10.0,28.0,46.0,128.0,8.0,182,41.0,223,9.0,51.0,24.0,27.0,29.0,8.0,11.0,43.0,4.0,18.0,11.0,72.0,4.0,17.0,64.0,5.0,139.0,5.0,2.0,10.0,12.0,74.0,5.0,4.0,2.0,90.0,6.0,3.0,32.0,5.0,9.0,11.0,,,5.0,6.0,11.0,7.0,5.0,186.0,877,14.0,8.0,0.7175141242937854,0.7426900584795322,0.9765625,0.3878787878787879,0.3448275862068966,0.3684210526315789,0.3878787878787879,0.45384615384615384,0.5333333333333333,0.5138888888888888,0.5125,0.527027027027027,0.5337837837837838,0.5343007915567283,0.5625,0.5709876543209876,0.4583333333333333,0.0641025641025641,0.13861386138613863,0.11428571428571428,20.298726738491673,0.4027777777777778,0.08247422680412371,0.10949529512403763,0.025617566331198535,0.10526315789473684,0.01996007984031936,0.10834371108343711,0.02383939774153074,0.0425531914893617,0.023333333333333334,0.015086206896551725,0.02601156069364162,0.0064516129032258064,0.10324483775811209,0.09893048128342247,0.12280701754385964,0.11904761904761904,0.0594059405940594,0.023622047244094488,0.6363636363636364,0.14027777777777778,0.594059405940594,0.6896551724137931,0.7166666666666667,0.09722222222222222,0.42857142857142855,0.4838709677419355,0.8,0.30416666666666664,0.3972602739726027,0.4027777777777778,0.6896551724137931,0.15416666666666667,0.46846846846846846,0.47706422018348627,1.0,0.30416666666666664,0.3470319634703196,0.35023041474654376,0.9605263157894737,0.3783783783783784,0.5357142857142857,0.4666666666666667,0.12162162162162163,0.6666666666666666,1.0,0.2702702702702703,0.2,1.0,0.16216216216216217,0.7083333333333334,0.14864864864864866,0.36486486486486486,0.3148148148148148,0.5986111111111111,0.3470319634703196,0.5009558577405857,0.5333932692307692,0.49493108108108114,0.049399198931909215,0.07692307692307693,0.015015015015015015,0.11070110701107011,0.22878228782287824,12.496153846153844,25.064545454545453,0.24817313097245644,11.0,4.0,0.012121212121212121,0.018018018018018018,0.5,3.0,1.0,,,,2.0,0.022556390977443608,2.0,1.0,0.0136986301369863,0.0091324200913242,,True
255,1610612746,Grant Hill,Grant Hill,255,LAC,3063.0,51,-16.0,98,100,33,35,10.0,198,1.0,2.0,,,,,2.0,3.0,4.0,6.0,,,,,,,1.0,,,,1.0,7,11,,1.0,2.0,16,108,1.0,1.0,,,,2.0,2.0,3,,1.0,1.0,5.0,10,4.0,,,,,1.0,,,3.0,,3.0,,,,1.0,2.0,6.0,,,2.0,2.0,1.0,5,,5,,2.0,1.0,1.0,2.0,,1.0,2.0,,1.0,1.0,4.0,,,3.0,,4.0,1.0,,,,4.0,,,,7.0,1.0,,1.0,,3.0,1.0,,,,,1.0,1.0,,4.0,32,,1.0,0.7142857142857143,0.7142857142857143,,,,,,0.6363636363636364,1.0,0.6666666666666666,0.5833333333333334,1.0,0.5,0.5333333333333333,1.0,0.4166666666666667,0.08333333333333333,,,,16.96428571428571,0.5,0.1111111111111111,0.06666666666666667,,0.13333333333333333,,0.08888888888888889,,,,,,,,0.14285714285714285,0.05555555555555555,0.2,,,1.0,0.16666666666666666,0.5,0.5,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,,,,,0.08333333333333333,,,,,,,,,,,,,,,,0.25,,0.25,,0.46190000000000003,0.4534,0.36632499999999996,0.08333333333333333,0.09090909090909091,,0.125,0.3125,11.92727272727273,24.9,0.336734693877551,,,,,,,,,1.0,,,,,,,,,True
1885,1610612746,Lamar Odom,Lamar Odom,1885,LAC,15404.0,257,49.0,499,486,235,241,59.0,985,11.0,26.0,5.0,11.0,7.0,8.0,1.0,8.0,3.0,9.0,1.0,4.0,,,3.0,2.0,9.0,,,1.0,7.0,15,43,3.0,13.0,4.0,43,477,5.0,13.0,,,,10.0,7.0,13,1.0,10.0,2.0,19.0,20,10.0,9.0,,8.0,,9.0,2.0,7.0,10.0,5.0,15.0,4.0,1.0,8.0,1.0,1.0,35.0,3.0,12.0,14.0,32.0,4.0,50,16.0,66,6.0,10.0,9.0,1.0,10.0,1.0,8.0,12.0,2.0,2.0,,22.0,1.0,6.0,10.0,4.0,39.0,,,2.0,7.0,9.0,,3.0,,6.0,,,1.0,,2.0,7.0,,,5.0,2.0,7.0,4.0,1.0,19.0,235,9.0,2.0,0.6666666666666666,0.9090909090909091,1.0,0.23076923076923078,,0.1,0.23076923076923078,0.3488372093023256,0.38461538461538464,0.5384615384615384,0.3482142857142857,0.38461538461538464,0.3695652173913043,0.3644067796610169,0.38461538461538464,0.38,0.23214285714285715,0.16279069767441862,0.23076923076923078,0.125,14.235500878734621,0.45454545454545453,0.21052631578947367,0.19047619047619047,0.0821917808219178,0.21875,0.03409090909090909,0.19827586206896552,0.0641025641025641,0.14285714285714285,0.08571428571428572,0.01818181818181818,0.05357142857142857,,0.2692307692307692,0.24444444444444444,0.09859154929577464,0.2127659574468085,0.23529411764705882,0.2,0.5714285714285714,0.4642857142857143,0.4230769230769231,0.55,0.6363636363636364,0.14285714285714285,0.125,0.14285714285714285,,0.16071428571428573,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,0.25,0.25,1.0,0.16071428571428573,0.2222222222222222,0.25,1.0,0.8461538461538461,0.45454545454545453,0.2,,,,,,,0.34782608695652173,0.875,0.13043478260869565,0.30434782608695654,0.14285714285714285,0.6964285714285714,0.2222222222222222,0.5078633928571429,0.5325416666666667,0.4940847826086957,0.017543859649122806,0.022727272727272728,,0.23255813953488372,0.4418604651162791,6.681395348837211,25.37692307692308,0.4709418837675351,,1.0,0.07692307692307693,,,1.0,,1.0,,1.0,1.0,0.07142857142857142,,,,0.1111111111111111,,True
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,30350.0,506,74.0,1001,979,486,462,119.0,1980,13.0,18.0,,1.0,7.0,10.0,13.0,35.0,15.0,41.0,15.0,39.0,2.0,6.0,20.0,20.0,47.0,2.0,2.0,5.0,23.0,41,94,35.0,86.0,53.0,240,1050,2.0,4.0,4.0,8.0,6.0,22.0,20.0,41,14.0,43.0,33.0,115.0,34,48.0,99.0,6.0,,1.0,46.0,20.0,5.0,34.0,6.0,40.0,4.0,2.0,26.0,2.0,6.0,86.0,2.0,1.0,13.0,12.0,1.0,26,3.0,29,1.0,20.0,9.0,11.0,17.0,,12.0,8.0,2.0,5.0,3.0,25.0,,12.0,5.0,,19.0,,,,2.0,45.0,,2.0,1.0,62.0,2.0,2.0,18.0,4.0,9.0,2.0,1.0,1.0,2.0,,3.0,,,113.0,483,4.0,9.0,0.4146341463414634,0.4146341463414634,0.9428571428571428,0.4069767441860465,0.5,0.32558139534883723,0.4117647058823529,0.43617021276595747,0.5,0.4878048780487805,0.5194444444444445,0.6666666666666666,0.4880952380952381,0.5748792270531401,0.7333333333333333,0.5693069306930693,0.4777777777777778,0.05319148936170213,,0.11428571428571428,20.440528634361232,0.68,0.022222222222222223,0.038461538461538464,0.0035335689045936395,0.09701492537313433,0.013986013986013986,0.05605381165919283,0.007042253521126761,,0.0136986301369863,,0.02127659574468085,,0.04395604395604396,0.019801980198019802,0.05,0.08571428571428572,0.13793103448275862,0.010526315789473684,,0.1,0.7222222222222222,0.7222222222222222,0.46153846153846156,0.19444444444444445,0.37142857142857144,0.41935483870967744,0.46153846153846156,0.22777777777777777,0.36585365853658536,0.375,0.3333333333333333,0.21666666666666667,0.38461538461538464,0.38461538461538464,1.0,0.2611111111111111,0.425531914893617,0.43478260869565216,0.9,0.08333333333333333,,,0.5,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,0.11904761904761904,0.7,0.23809523809523808,0.27380952380952384,0.21739130434782608,0.5777777777777777,0.43478260869565216,0.4906528089887642,0.5168444444444444,0.48962560975609754,0.1111111111111111,0.16363636363636364,0.045454545454545456,0.09166666666666666,0.4791666666666667,11.391489361702128,25.40116279069768,0.4855144855144855,9.0,1.0,0.011627906976744186,,0.45,,,,,,,,2.0,,0.024390243902439025,0.02127659574468085,,True
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,11576.0,193,3.0,392,390,210,218,50.0,782,9.0,20.0,2.0,4.0,3.0,7.0,2.0,5.0,,2.0,1.0,10.0,,1.0,3.0,5.0,23.0,1.0,3.0,3.0,14.0,11,27,6.0,33.0,5.0,45,433,2.0,5.0,1.0,4.0,2.0,9.0,3.0,8,3.0,17.0,4.0,19.0,16,6.0,18.0,,4.0,,23.0,5.0,4.0,7.0,6.0,13.0,5.0,1.0,7.0,,,32.0,4.0,5.0,10.0,7.0,2.0,19,10.0,29,1.0,12.0,3.0,9.0,4.0,2.0,2.0,3.0,,2.0,,7.0,,2.0,8.0,,20.0,,,,,8.0,,,,7.0,1.0,,3.0,,1.0,10.0,1.0,,3.0,6.0,11.0,4.0,1.0,19.0,206,6.0,1.0,0.7272727272727273,0.8888888888888888,1.0,0.18181818181818182,0.25,0.17647058823529413,0.18181818181818182,0.4074074074074074,0.4,0.375,0.3333333333333333,0.3888888888888889,0.3,0.35714285714285715,0.45,0.3392857142857143,0.55,0.14814814814814814,0.2,,15.418502202643172,0.5714285714285714,0.08333333333333333,0.07142857142857142,0.04424778761061947,0.20408163265306123,0.06557377049180328,0.11564625850340136,0.05172413793103448,0.046511627906976744,0.037037037037037035,0.046511627906976744,0.05,0.09523809523809523,0.038461538461538464,0.09090909090909091,0.07692307692307693,0.24324324324324326,0.08333333333333333,0.02702702702702703,0.36363636363636365,0.3333333333333333,0.45,0.5625,0.6666666666666666,0.08333333333333333,0.4,0.4,1.0,0.03333333333333333,,,,0.16666666666666666,0.1,0.1,1.0,0.38333333333333336,0.21739130434782608,0.21739130434782608,1.0,0.4444444444444444,0.5,,0.1111111111111111,,,0.3333333333333333,0.3333333333333333,1.0,0.28,0.42857142857142855,0.12,0.56,0.21428571428571427,0.8833333333333333,0.21739130434782608,0.5259558333333334,0.5358625,0.5188480000000001,0.04838709677419355,0.10344827586206896,,0.2,0.4222222222222222,4.270370370370371,24.872727272727268,0.5357142857142857,,,,,,1.0,1.0,,1.0,,,0.047619047619047616,,,,,1.0,True
2584,1610612746,Willie Green,Willie Green,2584,LAC,56952.0,949,141.0,1758,1751,182,143,233.0,3509,41.0,63.0,7.0,11.0,3.0,5.0,13.0,27.0,37.0,79.0,39.0,78.0,8.0,10.0,4.0,19.0,56.0,1.0,5.0,,5.0,91,169,58.0,134.0,21.0,377,1840,12.0,18.0,9.0,15.0,5.0,56.0,7.0,19,2.0,9.0,4.0,24.0,154,28.0,174.0,,4.0,,56.0,19.0,14.0,28.0,16.0,44.0,11.0,5.0,15.0,2.0,11.0,104.0,4.0,6.0,19.0,37.0,4.0,60,11.0,71,2.0,26.0,17.0,9.0,13.0,,10.0,14.0,4.0,3.0,2.0,27.0,1.0,4.0,29.0,3.0,79.0,4.0,1.0,2.0,3.0,26.0,,,,30.0,4.0,,15.0,,2.0,7.0,2.0,2.0,4.0,1.0,9.0,5.0,1.0,24.0,182,3.0,2.0,0.8461538461538461,0.8651685393258427,1.0,0.43283582089552236,0.6,0.2222222222222222,0.43283582089552236,0.5384615384615384,0.6666666666666666,0.3684210526315789,0.5874587458745875,0.7727272727272727,0.35714285714285715,0.5965189873417721,0.8,0.375,0.44224422442244227,0.08284023668639054,0.14285714285714285,0.1111111111111111,16.913214990138066,0.48148148148148145,0.125,0.05967741935483871,0.010050251256281407,0.09047619047619047,0.018518518518518517,0.06746987951807229,0.012300123001230012,0.011764705882352941,0.017543859649122806,0.00390625,0.02,0.015151515151515152,0.027777777777777776,0.03482587064676617,0.10460251046025104,0.07096774193548387,0.14545454545454545,0.014598540145985401,0.5555555555555556,0.2079207920792079,0.6507936507936508,0.7592592592592593,0.8536585365853658,0.0891089108910891,0.48148148148148145,0.5416666666666666,0.7692307692307693,0.2607260726072607,0.46835443037974683,0.4805194805194805,0.8648648648648649,0.25742574257425743,0.5,0.5064935064935064,1.0,0.1848184818481848,0.3392857142857143,0.3392857142857143,1.0,0.3333333333333333,0.6363636363636364,0.7142857142857143,0.30303030303030304,0.8,1.0,0.15151515151515152,0.2,1.0,0.17857142857142858,0.6,0.14285714285714285,0.17857142857142858,,0.6501650165016502,0.3392857142857143,0.5343506600660064,0.50665,0.48149999999999993,0.04777070063694268,0.08333333333333333,,0.14854111405835543,0.0636604774535809,10.810650887573964,24.439552238805966,0.10352673492605233,2.0,1.0,0.007462686567164179,0.01282051282051282,0.5,1.0,1.0,1.0,2.0,,,0.017857142857142856,,,0.02531645569620253,,,True
