EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,Charge Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,HeaveMakes,HeaveAttempts,BlockedLongMidRange,on,Clear Path Fouls,Blocked3s,BlockedArc3,3SecondViolations,LongMidRangePctBlocked,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,4411.0,74,-9,139,144,21.0,73.0,23.0,283,9.0,11.0,4.0,4.0,2.0,3.0,5.0,7.0,7.0,15.0,21.0,33,5.0,47.0,167,5.0,6.0,10.0,2.0,5.0,1.0,5.0,26.0,16.0,6.0,3.0,3.0,3.0,3.0,6.0,2.0,3.0,1.0,5.0,5.0,1.0,11,6.0,17,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,5.0,6.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,21.0,1.0,0.6190476190476191,0.7222222222222222,0.6363636363636364,0.8333333333333334,0.4,0.6363636363636364,0.8333333333333334,0.4,0.6714285714285714,0.8333333333333334,0.5,0.09090909090909091,0.18181818181818182,0.14285714285714285,23.49397590361446,0.75,0.14285714285714285,0.125,0.1111111111111111,0.05660377358490566,0.2777777777777778,0.125,0.15873015873015872,0.07246376811594203,0.1111111111111111,0.06666666666666667,0.3333333333333333,0.058823529411764705,0.2857142857142857,0.09523809523809523,0.3076923076923077,0.2,1.0,0.3333333333333333,0.8181818181818182,1.0,0.5555555555555556,0.21212121212121213,0.7142857142857143,0.8333333333333334,0.6,0.45454545454545453,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.6666666666666666,1.0,0.25,0.6,0.6666666666666666,0.3333333333333333,0.4808363636363638,0.52035,0.56896,0.11428571428571428,0.11428571428571428,0.2127659574468085,0.10638297872340426,10.109090909090908,0.1510791366906475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101183,1610612738,Shavlik Randolph,Shavlik Randolph,101183,BOS,11885.0,198,6,372,379,82.0,153.0,47.0,751,25.0,38.0,11.0,15.0,6.0,9.0,2.0,7.0,1.0,3.0,28.0,48,11.0,67.0,419,13.0,17.0,28.0,6.0,9.0,1.0,13.0,26.0,30.0,16.0,7.0,2.0,4.0,1.0,10.0,6.0,20.0,2.0,14.0,22.0,6.0,42,28.0,70,8.0,6.0,5.0,3.0,5.0,1.0,10.0,,23.0,38.0,6.0,29.0,27.0,3.0,13.0,7.0,7.0,,7.0,3.0,,13.0,82.0,6.0,0.4642857142857143,0.65,0.5833333333333334,0.7647058823529411,0.6666666666666666,0.5833333333333334,0.7647058823529411,0.6666666666666666,0.5583333333333333,0.7368421052631579,0.5909090909090909,0.14583333333333334,0.15789473684210525,0.14285714285714285,16.50943396226415,0.5,0.46153846153846156,0.10526315789473684,0.18333333333333332,0.16806722689075632,0.2545454545454545,0.14634146341463414,0.2057142857142857,0.1625,0.27906976744186046,0.03333333333333333,0.14285714285714285,0.2564102564102564,0.17857142857142858,0.1320754716981132,0.2619047619047619,0.23076923076923078,0.42857142857142855,0.7916666666666666,0.6578947368421053,0.78125,0.48,0.14583333333333334,0.2857142857142857,0.3333333333333333,,0.0625,0.3333333333333333,0.3333333333333333,1.0,0.8823529411764706,0.7333333333333333,0.09090909090909091,1.0,0.6666666666666666,0.7916666666666666,0.6049770833333333,0.5992384615384615,0.6735,0.22413793103448276,0.22413793103448276,0.417910447761194,0.19402985074626866,3.00625,0.22043010752688172,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,6.0,2.0,6.0,6.0,1.0,2.0,4.0,1.0,1.0,0.15217391304347827,0.15,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,4209.0,70,12,134,136,24.0,56.0,15.0,270,3.0,6.0,,,,,4.0,6.0,1.0,3.0,8.0,15,9.0,40.0,161,,,,1.0,3.0,5.0,10.0,2.0,14.0,,2.0,9.0,15.0,2.0,36.0,,1.0,,2.0,3.0,1.0,6,1.0,7,1.0,,3.0,3.0,3.0,,6.0,,4.0,8.0,,9.0,12.0,,5.0,2.0,1.0,1.0,2.0,,,10.0,24.0,,0.125,0.125,0.5333333333333333,,0.3333333333333333,0.5344827586206896,,0.625,0.5714285714285714,,0.7142857142857143,0.13333333333333333,0.16666666666666666,0.16666666666666666,26.973684210526315,0.5,0.16666666666666666,,0.06382978723404255,0.027777777777777776,0.1111111111111111,,0.07692307692307693,0.019230769230769232,0.07142857142857142,,,,0.09090909090909091,0.10526315789473684,0.16666666666666666,,,0.20689655172413793,0.5,0.6,0.3333333333333333,0.20689655172413793,0.6666666666666666,0.8,,0.10344827586206896,0.3333333333333333,0.3333333333333333,,,,,,,0.6896551724137931,0.5429948275862069,,0.45282500000000003,0.14705882352941177,0.25,,0.25,7.186666666666667,0.1791044776119403,,6.0,3.0,2.0,,1.0,,,2.0,,2.0,,,,1.0,,,1.0,,,,4.0,5.0,10.0,1.0,1.0,5.0,14.0,1.0,1.0,15.0,10.0,5.0,3.0,5.0,1.0,1.0,0.35714285714285715,1.0,0.35714285714285715,0.4827586206896552,0.13793103448275862,0.3448275862068966,0.5,0.5,1.0,0.25,1.0,0.5,24.764285714285712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1891,1610612738,Jason Terry,Jason Terry,1891,BOS,7307.0,122,23,226,228,47.0,91.0,26.0,454,2.0,4.0,,1.0,1.0,1.0,3.0,5.0,8.0,13.0,13.0,22,9.0,65.0,251,1.0,2.0,5.0,3.0,4.0,3.0,15.0,16.0,10.0,,1.0,8.0,11.0,2.0,25.0,,,,3.0,6.0,,9,,9,6.0,2.0,2.0,2.0,3.0,,5.0,,1.0,4.0,,6.0,10.0,,2.0,,,,,,,15.0,47.0,,0.6153846153846154,0.6153846153846154,0.5909090909090909,0.5,0.75,0.6363636363636364,0.625,0.6666666666666666,0.6632653061224489,0.625,0.6818181818181818,0.045454545454545456,0.25,,20.54263565891473,0.4,,,0.08955223880597014,,0.08333333333333333,,0.08737864077669903,,,,,0.047619047619047616,0.047619047619047616,0.16,0.07692307692307693,0.1,,0.09090909090909091,0.5,0.6666666666666666,0.5,0.11363636363636363,0.6,0.6,,0.29545454545454547,0.6153846153846154,0.6153846153846154,0.875,0.25,,,0.1111111111111111,1.0,0.5909090909090909,0.5130193181818182,0.5867375,0.5209611111111111,0.06382978723404255,0.08333333333333333,0.07692307692307693,0.23076923076923078,12.890909090909089,0.2079646017699115,,3.0,,,,4.0,1.0,,2.0,,,,,,2.0,,,1.0,,,,8.0,6.0,14.0,2.0,4.0,10.0,22.0,2.0,5.0,27.0,14.0,6.0,3.0,6.0,,0.9,0.45454545454545453,0.4,0.45454545454545453,0.5,0.18181818181818182,0.3181818181818182,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.4444444444444444,0.5,0.42857142857142855,24.581818181818186,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.25,0.25,1.0,1.0,0.1111111111111111,0.043478260869565216,,,,,,,,,,True,,,,,,,,,,,,
201584,1610612738,Courtney Lee,Courtney Lee,201584,BOS,5209.0,87,-22,167,170,52.0,69.0,20.0,337,7.0,10.0,1.0,1.0,3.0,4.0,1.0,6.0,2.0,2.0,10.0,18,,35.0,199,1.0,1.0,5.0,6.0,8.0,,15.0,10.0,10.0,2.0,1.0,7.0,9.0,4.0,20.0,,1.0,,4.0,3.0,,7,1.0,8,1.0,,2.0,1.0,1.0,,3.0,,3.0,7.0,,2.0,,,,,,,,,,15.0,52.0,1.0,0.5,0.5555555555555556,0.5555555555555556,1.0,0.75,0.5833333333333334,1.25,0.6818181818181818,0.5833333333333334,1.25,0.6818181818181818,0.05555555555555555,0.1,,17.741935483870968,0.6666666666666666,,,0.06382978723404255,0.02,0.16,,0.09722222222222222,0.014084507042253521,,0.07142857142857142,,0.2222222222222222,,0.038461538461538464,0.15,0.2,,0.3333333333333333,0.7,0.7777777777777778,0.7142857142857143,0.2,0.16666666666666666,0.16666666666666666,,0.06666666666666667,1.0,1.0,,0.5,1.0,,0.36363636363636365,0.75,0.7333333333333333,0.5335166666666668,0.5712999999999999,0.5030318181818182,,,0.14285714285714285,0.42857142857142855,5.477777777777778,0.31137724550898205,,2.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,0.08333333333333333,6.0,2.0,6.0,,2.0,5.0,12.0,1.0,3.0,15.0,6.0,2.0,2.0,2.0,,1.0,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.4,0.2,0.2,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,,0.3333333333333333,24.533333333333335,3.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,0.5,0.5,1.0,0.5,,,,0.09090909090909091,,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,3710.0,62,-15,114,118,13.0,55.0,12.0,232,2.0,5.0,,,1.0,2.0,1.0,4.0,5.0,10.0,8.0,19,,25.0,142,,,,2.0,5.0,,4.0,8.0,8.0,,3.0,3.0,4.0,1.0,9.0,,,,1.0,2.0,,3,,3,1.0,1.0,2.0,2.0,1.0,,3.0,1.0,3.0,14.0,,,,,,1.0,1.0,,1.0,1.0,,4.0,13.0,5.0,0.5,0.5,0.42105263157894735,,0.4,0.4807692307692308,,0.3333333333333333,0.4807692307692308,,0.3333333333333333,0.15789473684210525,0.4,0.25,22.307692307692307,0.6666666666666666,,,0.05555555555555555,,0.06666666666666667,,0.058823529411764705,,,,,,,0.13333333333333333,0.08333333333333333,,1.0,0.19230769230769232,0.4,0.6666666666666666,0.5,0.15384615384615385,0.25,0.3333333333333333,,0.38461538461538464,0.5,0.5,0.6,,,,0.3333333333333333,0.5,0.46153846153846156,0.49523846153846157,,0.4189583333333333,,,,0.16,12.294736842105262,0.11403508771929824,,1.0,,,,,,,,,1.0,,,,,,,,,,,7.0,,,,,3.0,7.0,,1.0,9.0,,,1.0,2.0,,1.0,0.42857142857142855,,0.42857142857142855,0.2692307692307692,0.2692307692307692,,,,,,,,23.357142857142854,3.0,,1.0,,,,,,,,,,0.42857142857142855,0.42857142857142855,1.0,,,,,0.16666666666666666,,,,,,,,,,,True,,,,,,,,,,,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,4890.0,82,-24,152,151,40.0,61.0,21.0,303,10.0,15.0,2.0,3.0,3.0,4.0,1.0,3.0,4.0,11.0,15.0,29,7.0,43.0,188,2.0,3.0,8.0,4.0,7.0,,14.0,6.0,24.0,2.0,2.0,7.0,11.0,2.0,26.0,,,1.0,4.0,4.0,1.0,9,1.0,10,,,4.0,4.0,2.0,,6.0,2.0,4.0,8.0,2.0,7.0,13.0,,6.0,1.0,1.0,,1.0,,,14.0,40.0,,0.2,0.21428571428571427,0.5172413793103449,0.6666666666666666,0.5714285714285714,0.5454545454545454,0.875,0.6363636363636364,0.5384615384615384,0.875,0.5833333333333334,0.06896551724137931,0.06666666666666667,0.3333333333333333,25.423728813559322,0.6666666666666666,0.16666666666666666,0.125,0.08163265306122448,,0.19047619047619047,,0.11428571428571428,,,,,0.14285714285714285,0.1111111111111111,,0.11764705882352941,0.5,,0.45454545454545453,0.6666666666666666,0.7142857142857143,0.3,0.09090909090909091,0.3333333333333333,0.5,,0.3333333333333333,0.36363636363636365,0.36363636363636365,,0.75,0.6666666666666666,,0.36363636363636365,0.75,0.5757575757575758,0.5239530303030302,0.6001375,0.5231954545454545,0.15384615384615385,0.17142857142857143,0.18604651162790697,0.32558139534883723,8.206896551724139,0.2631578947368421,1.0,4.0,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,3.0,,1.0,,1.0,2.0,4.0,2.0,4.0,6.0,1.0,,1.0,5.0,,1.0,0.5,0.5,0.5,0.12121212121212122,0.09090909090909091,0.030303030303030304,,,,0.09090909090909091,,,25.849999999999998,2.0,1.0,3.0,,,1.0,1.0,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.25,,,,0.2727272727272727,,1.0,2.0,1.0,1.0,0.6666666666666666,1.0,,,,True,,,,,,,,,,,,
202348,1610612738,Jordan Crawford,Jordan Crawford,202348,BOS,7492.0,125,13,234,239,56.0,92.0,29.0,473,4.0,11.0,1.0,2.0,1.0,3.0,4.0,8.0,3.0,8.0,11.0,27,7.0,50.0,252,1.0,5.0,2.0,1.0,4.0,,11.0,8.0,14.0,2.0,,10.0,14.0,2.0,32.0,,1.0,,3.0,8.0,,11,1.0,12,1.0,,3.0,3.0,5.0,1.0,8.0,,3.0,8.0,,6.0,10.0,,3.0,,,,,,,11.0,56.0,1.0,0.36363636363636365,0.4,0.4074074074074074,0.2,0.25,0.5119047619047619,0.2,0.4230769230769231,0.5217391304347826,0.16666666666666666,0.39285714285714285,,,,20.53231939163498,0.375,,,0.10666666666666667,0.013888888888888888,0.08333333333333333,,0.0990990990990991,0.010309278350515464,0.03333333333333333,,,0.09523809523809523,0.1,0.11764705882352941,0.1111111111111111,,,0.2619047619047619,0.36363636363636365,0.36363636363636365,0.75,0.19047619047619047,0.5,0.5,,0.19047619047619047,0.375,0.375,0.3333333333333333,0.4,0.5,,0.23076923076923078,0.3333333333333333,0.6190476190476191,0.5154599999999999,0.52542,0.5238409090909091,0.06666666666666667,0.1,0.04,0.22,8.248148148148148,0.23931623931623933,,4.0,3.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,,0.047619047619047616,6.0,4.0,9.0,3.0,7.0,7.0,15.0,3.0,9.0,18.0,6.0,3.0,1.0,8.0,,0.8571428571428571,0.4666666666666667,0.3333333333333333,0.46153846153846156,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.4444444444444444,0.4444444444444444,0.75,0.5384615384615384,0.42857142857142855,0.5,27.62666666666667,3.0,,2.0,,,,,3.0,3.0,2.0,,,0.5,0.5,1.0,,,,,0.15384615384615385,,,,,,,2.0,1.0,2.0,,True,,,,,,,,,,,,
201944,1610612738,Terrence Williams,Terrence Williams,201944,BOS,6362.0,106,29,199,206,41.0,73.0,25.0,405,6.0,10.0,,,,1.0,1.0,6.0,7.0,13.0,14.0,29,4.0,38.0,199,2.0,3.0,7.0,2.0,6.0,2.0,6.0,14.0,14.0,,4.0,9.0,17.0,5.0,42.0,,,,4.0,10.0,,14,,14,3.0,,4.0,3.0,1.0,1.0,5.0,,1.0,2.0,,6.0,9.0,1.0,4.0,,,,,,,6.0,41.0,,0.5,0.5,0.4827586206896552,0.6666666666666666,0.3333333333333333,0.5151515151515151,0.875,0.3333333333333333,0.5135135135135135,0.875,0.375,0.13793103448275862,0.3,0.16666666666666666,18.58407079646018,0.8,,,0.14084507042253522,,0.12903225806451613,,0.13725490196078433,,,,,0.043478260869565216,0.16666666666666666,0.2,0.13043478260869565,0.125,,0.30303030303030304,0.6,0.8571428571428571,0.3333333333333333,0.18181818181818182,0.16666666666666666,0.2,,0.3939393939393939,0.5384615384615384,0.5384615384615384,0.7142857142857143,,,,0.16666666666666666,,0.42424242424242425,0.5220166666666667,0.38353333333333334,0.39349999999999996,0.1111111111111111,0.125,0.18421052631578946,0.15789473684210525,9.544827586206896,0.20603015075376885,,8.0,4.0,,,3.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,2.0,1.0,2.0,,,2.0,4.0,,,6.0,2.0,1.0,4.0,4.0,,1.0,0.5,,0.5,0.12121212121212122,0.06060606060606061,0.06060606060606061,0.5,0.5,1.0,,,0.5,24.025,1.0,1.0,,,,1.0,1.0,,,,,1.0,0.5,0.5,1.0,0.25,,,,,,1.0,,1.0,1.0,,,,,,True,,,,,,,,,,,,
2404,1610612738,Chris Wilcox,Chris Wilcox,2404,BOS,972.0,16,2,30,32,7.0,10.0,6.0,62,2.0,2.0,1.0,1.0,,,,,,,2.0,2,,4.0,33,1.0,1.0,2.0,,,,,2.0,2.0,2.0,,3.0,4.0,2.0,9.0,,2.0,,2.0,,,2,2.0,4,,,,,,,,,3.0,3.0,,1.0,,,,2.0,1.0,,2.0,,,,7.0,,0.5,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,5.555555555555555,,,,,0.15384615384615385,0.4,,0.18181818181818182,0.13333333333333333,,0.3333333333333333,,,,,0.4,,,1.0,1.0,1.0,0.5,,,,,,,,,1.0,1.0,,,,1.0,0.6598999999999999,0.5434,,,,0.5,,0.5,0.23333333333333334,,1.0,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,
