EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,OffThreePtRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGA,SecondChanceFG3A,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SecondChanceArc3Frequency,AtRimFGM,AtRimFGA,LiveBallTurnovers,BadPassTurnovers,Charge Fouls Drawn,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,3SecondViolations,Fg3aBlocked,Clear Path Fouls,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,93.0,2,-3,4,4,2.0,2,1.0,8,5,1.0,1.0,1.0,2.0,0.3333333333333333,0.25,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201627,1610612742,Anthony Morrow,Anthony Morrow,201627,DAL,221.0,4,-6,9,9,9.0,7,2.0,18,10,,,,9.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,0.3333333333333333,36.36363636363637,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3886333333333334,0.3886333333333334,0.5,1.0,12.1,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203108,1610612742,Bernard James,Bernard James,203108,DAL,262.0,4,-8,11,11,9.0,9,2.0,22,14,,,,9.0,,,,0.8181818181818182,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,7.692307692307692,1.0,,,,,,,0.3367,0.3367,,,10.2,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203109,1610612742,Jae Crowder,Jae Crowder,203109,DAL,221.0,4,-6,9,9,9.0,7,2.0,18,10,,,2.0,9.0,,,,1.0,,,,2.0,2.0,,,2.0,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,1.0,27.272727272727273,,,,,1.0,1.0,1.0,0.527325,0.527325,,,,25.35,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203203,1610612742,Chris Wright,Chris Wright,203203,DAL,262.0,4,-8,11,11,9.0,9,2.0,22,14,,,,9.0,,,,0.8181818181818182,,,1.0,,,1.0,2.0,,,2.0,,,,1.0,,,,2.0,,,,1.0,,,,,,0.5,,0.5,,0.5,,,,23.076923076923077,,,,0.5,,,0.5,0.5522,0.4106,,,10.55,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201954,1610612742,Darren Collison,Darren Collison,201954,DAL,210.0,4,-7,9,9,7.0,9,1.0,18,13,,,,7.0,,,,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,41.0,1,-2,2,2,,2,,4,4,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,50.0,,,,,1.0,,1.0,0.48555,,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,125579.0,2093,242,4121,4094,1169.0,1429,439.0,8215,4290,9.0,58.0,334.0,1145.0,0.016544117647058824,0.029850746268656716,0.019002375296912115,0.28366901237563696,57.0,142.0,152.0,344.0,95.0,210.0,456.0,399.0,182.0,1088.0,24.0,126.0,57.0,129.0,111.0,75.0,321.0,312.0,340.0,140.0,226.0,220.0,10.0,223.0,30.0,315.0,23.0,0.4605263157894737,0.4418604651162791,0.5298245614035088,0.5125,0.569109947643979,0.6428571428571429,0.5671378091872792,0.4666666666666667,22.92207792207792,0.16608187134502925,0.4014084507042254,0.4253731343283582,0.17777777777777778,0.4023391812865497,0.3958333333333333,0.656140350877193,0.49567952941176485,0.48263164556962007,0.11580882352941177,0.29503676470588236,9.660087719298243,25.612781954887208,39.0,24.0,44.0,26.0,0.5909090909090909,29.0,36.0,72.0,176.0,276.0,45.0,6.0,106.0,29.0,0.12884333821376281,0.1218274111675127,0.1267245784363822,0.0947136563876652,0.11778846153846154,0.3372093023255814,90.0,162.0,61.0,44.0,11.0,0.5754716981132075,0.18947368421052632,0.5555555555555556,0.6428571428571429,False,23.0,35.0,32.0,54.0,63.0,16.0,55.0,2.0,7.0,5.0,16.0,146.0,10.0,39.0,162.0,33.0,50.0,12.0,44.0,108.0,375.0,111.0,38.0,4.0,146.0,31.0,151.0,43.0,194.0,30.0,13.0,75.0,40.0,36.0,431.0,47.0,2.0,28.0,9.0,74.0,51.0,23.0,15.0,5.0,17.0,1.0,10.0,16.0,2.0,9.0,12.0,9.0,5.0,19.0,3.0,88.0,1.0,5.0,5.0,2.0,13.0,3.0,1.0,20.0,0.2571428571428571,0.28272251308900526,0.7716049382716049,0.40601503759398494,0.3333333333333333,0.3963963963963964,0.41012658227848103,0.66,0.5930232558139535,0.06798245614035088,0.13580246913580246,0.056338028169014086,0.006578947368421052,0.18421052631578946,0.02197802197802198,0.03528528528528529,0.042666666666666665,0.029644268774703556,0.03547671840354767,0.008130081300813009,0.14123006833712984,0.15010570824524314,0.13142857142857142,0.020785219399538105,0.3,0.07017543859649122,0.4144736842105263,0.41721854304635764,0.36507936507936506,0.06432748538011696,0.2909090909090909,0.2909090909090909,0.875,0.42441860465116277,0.42441860465116277,0.7602739726027398,0.4069767441860465,0.6571428571428571,0.08695652173913043,0.08139534883720931,0.2857142857142857,1.0,0.3448275862068966,0.8,0.225,0.5925925925925926,0.06666666666666667,0.3125,0.4105263157894737,0.4294117647058823,0.518740579710145,0.09621621621621622,0.1676190476190476,0.0025,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,99702.0,1662,56,3223,3190,657.0,754,293.0,6413,3403,10.0,37.0,363.0,650.0,0.02564102564102564,0.02414486921529175,0.023728813559322035,0.20384734719205708,63.0,149.0,360.0,152.0,31.0,278.0,571.0,157.0,166.0,917.0,18.0,86.0,49.0,100.0,34.0,72.0,212.0,230.0,152.0,59.0,93.0,207.0,27.0,193.0,34.0,210.0,33.0,0.4868651488616462,0.49,0.5157967032967034,0.5223880597014925,0.5611866501854141,0.6,0.6057142857142858,0.21565934065934067,24.73965662820152,0.20467032967032966,0.4228187919463087,0.44366197183098594,0.4945054945054945,0.2087912087912088,0.23134328358208955,0.3008241758241758,0.4518252747252745,0.4361955223880596,0.09378407851690294,0.2311886586695747,13.86497373029772,25.035668789808913,37.0,29.0,37.0,27.0,0.7297297297297297,14.0,16.0,72.0,223.0,326.0,22.0,4.0,70.0,17.0,0.20534069981583794,0.17433414043583534,0.19679786524349566,0.21052631578947367,0.18181818181818182,0.22580645161290322,39.0,62.0,48.0,20.0,,0.6857142857142857,0.08516483516483517,0.6290322580645161,0.6964285714285714,False,9.0,15.0,6.0,9.0,176.0,2.0,5.0,2.0,2.0,2.0,3.0,63.0,10.0,12.0,65.0,16.0,46.0,12.0,14.0,326.0,192.0,3.0,18.0,,63.0,18.0,103.0,29.0,132.0,17.0,12.0,57.0,23.0,23.0,293.0,26.0,1.0,31.0,6.0,38.0,25.0,13.0,10.0,2.0,28.0,,5.0,1.0,1.0,4.0,5.0,14.0,2.0,13.0,11.0,55.0,7.0,,,1.0,7.0,,1.0,10.0,0.5863309352517986,0.6059479553903345,0.9846153846153847,0.4140127388535032,0.75,0.4117647058823529,0.4140127388535032,0.34782608695652173,0.5483870967741935,0.03152364273204904,0.0967741935483871,0.04697986577181208,0.013888888888888888,0.2980769230769231,0.018518518518518517,0.023614895549500452,0.038869257950530034,0.0213903743315508,0.015765765765765764,0.031578947368421054,0.23547400611620795,0.17587939698492464,0.15748031496062992,0.01639344262295082,0.5897435897435898,0.3333333333333333,0.4888888888888889,0.49577464788732395,0.6761363636363636,0.006868131868131868,0.4,0.4,1.0,0.4144736842105263,0.4144736842105263,0.9841269841269841,0.24193548387096775,0.6,,0.03225806451612903,1.0,1.0,0.7142857142857143,0.9,0.06716417910447761,0.6666666666666666,0.022388059701492536,0.6666666666666666,0.3870967741935484,0.4144736842105263,0.4779893617021277,0.08,0.08972267536704731,0.043209876543209874,2.0,,,,,,,
1882,1610612742,Elton Brand,Elton Brand,1882,DAL,91635.0,1527,-60,2965,2987,626.0,799,303.0,5952,3189,24.0,130.0,430.0,617.0,0.06575342465753424,0.09327548806941431,0.06761565836298933,0.21112984822934233,84.0,190.0,154.0,1.0,,226.0,477.0,1.0,66.0,518.0,15.0,105.0,32.0,73.0,,17.0,81.0,128.0,1.0,109.0,192.0,93.0,9.0,93.0,9.0,81.0,7.0,0.47379454926624737,0.4383561643835616,0.47280334728033474,0.4383561643835616,0.501937984496124,0.546875,0.4879518072289157,0.0020920502092050207,17.24864539434076,0.39748953974895396,0.4421052631578947,0.45161290322580644,0.32217573221757323,0.0020920502092050207,,0.2803347280334728,0.4666356694560672,0.47394383561643827,0.20270270270270271,0.15637065637065636,9.579874213836481,28.2,90.0,59.0,90.0,53.0,0.5888888888888889,,,69.0,207.0,300.0,24.0,1.0,57.0,7.0,0.19827586206896552,0.17121588089330025,0.19073946095369732,0.21084337349397592,0.17625899280575538,,78.0,133.0,33.0,16.0,5.0,0.5789473684210527,0.27824267782426776,0.5864661654135338,0.6724137931034483,False,30.0,56.0,12.0,24.0,64.0,,,,,,,,,,,45.0,88.0,,,324.0,,,64.0,,,21.0,41.0,29.0,70.0,22.0,7.0,20.0,6.0,15.0,169.0,105.0,1.0,24.0,12.0,50.0,23.0,27.0,6.0,4.0,17.0,,8.0,6.0,1.0,23.0,4.0,5.0,,17.0,,46.0,,,,6.0,25.0,,2.0,21.0,0.7168141592920354,0.8350515463917526,,,,,,0.5113636363636364,0.5113636363636364,0.0440251572327044,0.12781954887218044,0.021052631578947368,,0.23300970873786409,0.015625,0.1031434184675835,0.1811320754716981,0.109375,0.04065040650406504,0.05952380952380952,0.2,0.18548387096774194,0.16,0.05286343612334802,0.6025641025641025,0.6309523809523809,0.4155844155844156,0.4155844155844156,0.96875,,,,,,,,0.6363636363636364,0.5357142857142857,0.1,,,,,,0.3287671232876712,0.5,,,,,0.535720987654321,0.09072978303747535,0.09090909090909091,,,4.0,,,,,,
