EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,PtsUnassisted3s,Fg3aBlocked,BadPassSteals,LostBallTurnovers,Loose Ball Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGA,SelfOReb,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedLongMidRange,LongMidRangePctBlocked,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,FTOffRebounds,BlockingFouls,3pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,3SecondViolations,HeaveAttempts,Charge Fouls,Defensive 3 Seconds Violations,Arc3PctBlocked,Clear Path Fouls,on,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,17081.0,285,-14,565,553,122.0,160.0,63.0,1118,3.0,3.0,,,1.0,1.0,1.0,5.0,10.0,19.0,13.0,31.0,3.0,5.0,10.0,14.0,27.0,24.0,48.0,3.0,103.0,626,,1.0,5.0,,9.0,1.0,2.0,6.0,13.0,,20.0,24.0,4.0,72.0,,31.0,13.0,,18.0,6.0,24.0,4.0,2.0,7.0,5.0,6.0,54.0,2.0,1.0,7,23,2.0,32,4.0,36,8.0,,5.0,1.0,5.0,3.0,,,8.0,,4.0,13.0,20.0,2.0,11.0,,,3.0,,1.0,5.0,3.0,,5.0,3.0,,20.0,121.0,2.0,0.8571428571428571,0.8571428571428571,1.0,0.5,0.46153846153846156,0.5,0.5185185185185185,,0.5,0.6666666666666666,0.75,0.6666666666666666,0.6710526315789473,0.75,0.6666666666666666,0.64,,,,13.104524180967239,0.625,0.14285714285714285,0.12777777777777777,0.005747126436781609,0.1076923076923077,0.022222222222222223,0.12244897959183673,0.011363636363636364,0.014925373134328358,,,0.028169014084507043,,0.18181818181818182,0.057692307692307696,0.136986301369863,0.08333333333333333,0.17647058823529413,0.6,0.04,1.0,1.0,1.0,0.06666666666666667,0.2,0.2,,0.25333333333333335,0.5263157894736842,0.5263157894736842,0.9,0.41333333333333333,0.41935483870967744,0.43333333333333335,1.0,,,0.5,0.06666666666666667,1.0,0.6666666666666666,0.5,0.68,0.41935483870967744,0.50474,0.536775,0.5041733333333334,0.013157894736842105,0.03571428571428571,0.08737864077669903,0.1941747572815534,15.455555555555556,25.106250000000003,0.215929203539823,17.0,3.0,,1.0,8.0,,,,1.0,,,,0.020833333333333332,,0.22666666666666666,0.2,,11.0,2.0,1.0,,2.0,2.0,,0.027777777777777776,0.6470588235294118,0.6470588235294118,1.0,0.3333333333333333,1.0,3.0,0.6,0.5,1.0,1.0,2.0,1.0,,,0.05,,0.6666666666666666,1.0,0.3333333333333333,,,,,0.03225806451612903,,True,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,23165.0,386,-63,727,724,94.0,110.0,86.0,1451,30.0,45.0,12.0,17.0,2.0,4.0,20.0,40.0,21.0,60.0,,2.0,,,1.0,71.0,145.0,,2.0,14.0,156.0,831,15.0,26.0,,1.0,31.0,6.0,17.0,,1.0,5.0,17.0,106.0,36.0,,20.0,2.0,,7.0,20.0,15.0,35.0,7.0,8.0,12.0,3.0,5.0,85.0,7.0,24.0,10,63,2.0,75,32.0,107,16.0,3.0,20.0,2.0,10.0,14.0,1.0,2.0,34.0,5.0,2.0,11.0,26.0,5.0,30.0,,3.0,24.0,4.0,11.0,11.0,6.0,4.0,11.0,6.0,2.0,17.0,93.0,1.0,0.7464788732394366,0.8688524590163934,,,,,0.4896551724137931,0.5769230769230769,0.35294117647058826,0.48299319727891155,0.5769230769230769,0.3333333333333333,0.4968152866242038,0.5740740740740741,0.40476190476190477,0.013605442176870748,0.04827586206896552,0.1111111111111111,0.05,23.03030303030303,0.5882352941176471,0.15384615384615385,0.252,0.10256410256410256,0.11363636363636363,0.07216494845360824,0.21597633136094674,0.09365558912386707,0.12345679012345678,0.16393442622950818,0.043478260869565216,0.0684931506849315,0.08333333333333333,0.2804878048780488,0.24285714285714285,0.23469387755102042,0.12698412698412698,0.08,0.5454545454545454,0.30612244897959184,0.6666666666666666,0.75,0.6,0.272108843537415,0.5,0.5263157894736842,0.8,0.40816326530612246,0.35,0.35,0.9047619047619048,0.013605442176870748,,,,0.6538461538461539,0.7058823529411765,,0.2222222222222222,0.5,0.05555555555555555,,0.3197278911564626,,0.4592108843537415,0.5155000000000001,0.44067500000000004,0.07142857142857142,0.07236842105263158,0.1987179487179487,0.10897435897435898,9.995862068965518,25.5,0.12929848693259974,,,,,13.0,10.0,2.0,1.0,,,3.0,2.0,,,,,,,,7.0,1.0,,1.0,,0.10144927536231885,,,,,,,,,,,,1.0,,,0.045454545454545456,0.08333333333333333,,,,2.0,,1.0,,,,True,,,,
2734,1610612737,Devin Harris,Devin Harris,2734,ATL,14058.0,234,-16,438,445,77.0,84.0,63.0,883,13.0,29.0,,,4.0,7.0,3.0,9.0,4.0,9.0,13.0,36.0,2.0,5.0,15.0,20.0,47.0,13.0,37.0,28.0,107.0,473,,,2.0,,3.0,5.0,10.0,5.0,16.0,10.0,35.0,6.0,34.0,21.0,,36.0,13.0,6.0,31.0,12.0,43.0,5.0,7.0,14.0,6.0,11.0,98.0,,1.0,3,11,1.0,15,1.0,16,7.0,2.0,9.0,4.0,7.0,7.0,,1.0,16.0,3.0,,9.0,18.0,,34.0,1.0,1.0,37.0,3.0,16.0,2.0,2.0,,2.0,2.0,,35.0,76.0,,0.15,0.15,0.5384615384615384,0.35135135135135137,0.3125,0.35135135135135137,0.425531914893617,,0.5,0.47023809523809523,0.75,0.4807692307692308,0.535,0.75,0.5645161290322581,0.44047619047619047,0.1276595744680851,0.20689655172413793,,22.612085769980506,0.5625,0.07692307692307693,0.06918238993710692,0.006802721088435374,0.057692307692307696,,0.06635071090047394,0.004484304932735426,,0.03225806451612903,,,,0.08928571428571429,0.061224489795918366,0.05555555555555555,0.05714285714285714,0.058823529411764705,1.0,0.34523809523809523,0.4482758620689655,0.5652173913043478,0.23076923076923078,0.10714285714285714,0.3333333333333333,0.3333333333333333,,0.10714285714285714,0.4444444444444444,0.4444444444444444,,0.42857142857142855,0.3611111111111111,0.37142857142857144,0.5384615384615384,,,1.0,0.2692307692307692,0.5714285714285714,0.5769230769230769,0.3333333333333333,0.7857142857142857,0.3611111111111111,0.5072638554216867,0.36435,0.4479980769230769,0.17346938775510204,0.26666666666666666,0.028037383177570093,0.32710280373831774,6.582978723404256,26.14054054054054,0.17579908675799086,1.0,1.0,18.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.02702702702702703,,0.011904761904761904,0.038461538461538464,0.02631578947368421,,,1.0,1.0,3.0,,,0.02702702702702703,,,,,,1.0,0.5,,,,1.0,,1.0,,,,0.5,,,,,1.0,,0.027777777777777776,,True,,,,
2563,1610612737,Dahntay Jones,Dahntay Jones,2563,ATL,11088.0,185,-15,360,363,114.0,111.0,43.0,723,13.0,19.0,2.0,4.0,5.0,6.0,1.0,6.0,4.0,10.0,,1.0,,,,18.0,35.0,2.0,7.0,10.0,52.0,373,2.0,5.0,,,4.0,6.0,9.0,,,4.0,16.0,16.0,20.0,6.0,2.0,1.0,,3.0,8.0,,8.0,,,5.0,,3.0,16.0,2.0,4.0,1,6,2.0,9,6.0,15,8.0,2.0,4.0,,3.0,5.0,2.0,,9.0,,3.0,11.0,19.0,,14.0,1.0,1.0,16.0,3.0,7.0,1.0,1.0,,1.0,1.0,,16.0,114.0,3.0,0.4444444444444444,0.47058823529411764,1.0,0.2857142857142857,,0.2857142857142857,0.5142857142857142,0.4,0.6666666666666666,0.5,0.4,0.6666666666666666,0.5416666666666666,0.4,0.7272727272727273,0.16666666666666666,0.08571428571428572,0.10526315789473684,0.16666666666666666,13.83495145631068,0.4444444444444444,0.2222222222222222,0.046511627906976744,0.03278688524590164,0.018867924528301886,0.03773584905660377,0.038461538461538464,0.03428571428571429,0.04878048780487805,0.03125,0.02040816326530612,0.05,,0.03636363636363636,0.07894736842105263,0.027777777777777776,0.02857142857142857,,1.0,0.4523809523809524,0.6842105263157895,0.7647058823529411,0.5384615384615384,0.14285714285714285,0.16666666666666666,0.2,,0.23809523809523808,0.4,0.4,0.25,0.023809523809523808,,,,0.8,0.5,,0.6666666666666666,0.8333333333333334,,,0.6190476190476191,,0.5217380952380951,0.52928,0.5505444444444445,0.1702127659574468,0.1794871794871795,0.07692307692307693,0.3076923076923077,7.7200000000000015,23.71428571428572,0.31666666666666665,6.0,,,,6.0,1.0,1.0,,,1.0,1.0,1.0,,,0.14285714285714285,,0.125,2.0,,1.0,,1.0,,,0.05555555555555555,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,0.5,,,,,,2.0,1.0,,,True,,,,
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,8544.0,142,33,288,289,101.0,119.0,31.0,577,4.0,8.0,,,1.0,2.0,4.0,7.0,4.0,9.0,9.0,20.0,1.0,3.0,6.0,12.0,24.0,9.0,21.0,6.0,57.0,263,,,1.0,,,4.0,10.0,3.0,6.0,2.0,19.0,6.0,18.0,9.0,,20.0,9.0,3.0,21.0,4.0,25.0,3.0,1.0,12.0,2.0,7.0,54.0,,,5,11,,16,,16,7.0,4.0,8.0,7.0,6.0,8.0,,1.0,16.0,,6.0,8.0,16.0,,9.0,,,8.0,,3.0,,,,,,,19.0,101.0,4.0,0.25,0.25,0.3333333333333333,0.42857142857142855,0.5,0.42857142857142855,0.5,,0.4,0.5666666666666667,,0.53125,0.5816326530612245,,0.5277777777777778,0.4666666666666667,0.125,0.375,,20.186335403726705,0.5,,0.11,,0.1111111111111111,,0.1103448275862069,,,,,,,0.08108108108108109,0.12,0.13157894736842105,0.05714285714285714,0.3,,0.17777777777777778,0.5,0.8,0.25,0.15555555555555556,0.5714285714285714,0.5714285714285714,,0.2,0.4444444444444444,0.4444444444444444,0.5,0.4444444444444444,0.45,0.45,0.3333333333333333,,,1.0,0.125,0.5,0.375,0.5,0.6444444444444445,0.45,0.4981555555555556,0.57645,0.44016875,0.0625,0.1111111111111111,,0.3333333333333333,9.395833333333334,25.423809523809524,0.3506944444444444,1.0,,18.0,,3.0,2.0,2.0,,,,1.0,1.0,,,0.022222222222222223,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2457,1610612737,Jannero Pargo,Jannero Pargo,2457,ATL,2685.0,45,10,78,80,10.0,15.0,9.0,158,,,,,,,,1.0,1.0,3.0,1.0,8.0,1.0,,2.0,1.0,4.0,1.0,8.0,2.0,7.0,77,,,1.0,,,,,,2.0,,,2.0,,3.0,,8.0,1.0,,5.0,5.0,10.0,4.0,1.0,1.0,1.0,3.0,25.0,,,1,2,,3,,3,2.0,1.0,2.0,,2.0,1.0,1.0,,3.0,,,2.0,4.0,,3.0,,,2.0,,1.0,,,,,,,,10.0,,1.0,1.0,1.0,0.125,,0.125,0.25,,,0.20833333333333334,,,0.2692307692307692,,,0.6666666666666666,,,,17.97752808988764,0.6666666666666666,,0.08695652173913043,,0.07142857142857142,,0.08108108108108109,,,,,,,,,0.18181818181818182,0.08333333333333333,,,,,,,0.08333333333333333,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.125,0.125,1.0,,,1.0,,,1.0,,0.6666666666666666,0.125,0.45860909090909097,,0.359925,0.07692307692307693,0.2,,,16.525,27.15,0.1282051282051282,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,13598.0,227,-31,427,430,84.0,91.0,59.0,857,15.0,32.0,4.0,16.0,2.0,5.0,5.0,14.0,5.0,15.0,,,,,,25.0,61.0,,,22.0,72.0,463,6.0,19.0,,6.0,18.0,5.0,12.0,,,7.0,17.0,34.0,16.0,,8.0,,,9.0,10.0,6.0,16.0,4.0,2.0,6.0,1.0,3.0,38.0,6.0,23.0,6,29,5.0,40,30.0,70,5.0,3.0,6.0,2.0,5.0,7.0,1.0,1.0,13.0,,2.0,8.0,25.0,2.0,28.0,,3.0,28.0,2.0,13.0,2.0,1.0,1.0,2.0,2.0,,17.0,84.0,1.0,0.68,0.8095238095238095,,,,,0.4098360655737705,0.3157894736842105,0.4166666666666667,0.4098360655737705,0.3157894736842105,0.4166666666666667,0.4864864864864865,0.4090909090909091,0.53125,,0.14754098360655737,0.125,0.2857142857142857,17.682926829268293,0.46153846153846156,0.35714285714285715,0.20279720279720279,0.16312056737588654,0.13333333333333333,0.1,0.18617021276595744,0.14427860696517414,0.1956521739130435,0.13513513513513514,0.15517241379310345,0.13636363636363635,,0.16,0.24324324324324326,0.21428571428571427,0.075,0.6,1.0,0.5245901639344263,0.46875,0.5357142857142857,0.5333333333333333,0.22950819672131148,0.35714285714285715,0.5,1.0,0.2459016393442623,0.3333333333333333,0.35714285714285715,0.8,,,,,0.8421052631578947,0.25,,0.4166666666666667,0.4,,,0.5245901639344263,,0.49535245901639346,0.53136875,0.45015,0.18055555555555555,0.18055555555555555,0.25,0.2361111111111111,6.711475409836066,,0.19672131147540983,,,,,2.0,1.0,2.0,,,,2.0,2.0,,,,,,,,2.0,,1.0,,0.06666666666666667,0.07407407407407407,,,,,,,,,,,,1.0,,,0.045454545454545456,,,,,1.0,,,,,,True,,,,
202719,1610612737,Jeremy Tyler,Jeremy Tyler,202719,ATL,323.0,5,-6,8,9,,,,17,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,0.5,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101130,1610612737,Johan Petro,Johan Petro,101130,ATL,12105.0,202,-42,394,389,64.0,99.0,39.0,783,19.0,30.0,4.0,13.0,3.0,4.0,3.0,14.0,5.0,18.0,,,,,,27.0,62.0,,,8.0,62.0,428,4.0,15.0,,,8.0,4.0,10.0,,,,8.0,48.0,6.0,,4.0,,,1.0,6.0,1.0,7.0,,1.0,4.0,,2.0,15.0,5.0,17.0,11,34,7.0,52,22.0,74,9.0,3.0,5.0,1.0,4.0,8.0,2.0,,13.0,,2.0,11.0,23.0,1.0,9.0,1.0,1.0,9.0,,4.0,4.0,1.0,3.0,4.0,1.0,,8.0,64.0,4.0,0.8888888888888888,0.96,,,,,0.43548387096774194,0.26666666666666666,0.4,0.43548387096774194,0.26666666666666666,0.4,0.4626865671641791,0.26666666666666666,0.4,,0.016129032258064516,0.03333333333333333,,17.954545454545453,0.38461538461538464,0.5833333333333334,0.2786885245901639,0.11643835616438356,0.20754716981132076,0.08928571428571429,0.2571428571428571,0.10891089108910891,0.05714285714285714,0.17307692307692307,0.1016949152542373,0.12195121951219512,,0.3783783783783784,0.18181818181818182,0.2692307692307692,0.23529411764705882,0.15789473684210525,0.25,0.4838709677419355,0.6333333333333333,0.6551724137931034,0.8421052631578947,0.22580645161290322,0.21428571428571427,0.21428571428571427,1.0,0.2903225806451613,0.2777777777777778,0.2777777777777778,1.0,,,,,0.8666666666666667,0.3076923076923077,,0.4,0.75,,,0.4838709677419355,,0.5125822580645162,0.563276923076923,0.49371,0.06060606060606061,0.06060606060606061,0.12903225806451613,0.12903225806451613,7.414516129032256,,0.16243654822335024,,,,,6.0,1.0,3.0,,,,1.0,,,,,,,,,3.0,,1.0,,,0.08823529411764706,,,,,,,,,,,,,,,,0.5,,,,4.0,,,,,,False,,,,
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,58719.0,979,31,1848,1848,474.0,445.0,210.0,3696,49.0,78.0,8.0,8.0,13.0,22.0,22.0,52.0,29.0,77.0,42.0,128.0,6.0,11.0,52.0,100.0,207.0,67.0,176.0,93.0,494.0,1933,10.0,17.0,11.0,5.0,34.0,23.0,53.0,16.0,61.0,35.0,129.0,66.0,134.0,141.0,4.0,127.0,42.0,18.0,82.0,34.0,116.0,23.0,11.0,38.0,7.0,37.0,266.0,2.0,5.0,18,45,2.0,65,8.0,73,40.0,13.0,40.0,10.0,30.0,20.0,4.0,2.0,60.0,5.0,10.0,16.0,45.0,2.0,90.0,5.0,1.0,106.0,5.0,40.0,8.0,4.0,3.0,10.0,7.0,,123.0,465.0,6.0,0.33,0.336734693877551,0.7014925373134329,0.3806818181818182,0.26229508196721313,0.38285714285714284,0.4830917874396135,0.5882352941176471,0.4339622641509434,0.5234986945169713,0.5178571428571429,0.41228070175438597,0.5709302325581396,0.5483870967741935,0.48484848484848486,0.4595300261096606,0.08695652173913043,0.11538461538461539,0.07692307692307693,23.4337637494022,0.6666666666666666,0.04,0.07009345794392523,0.008726003490401396,0.0743801652892562,0.006944444444444444,0.07126696832579185,0.008130081300813009,0.018404907975460124,0.005434782608695652,0.004424778761061947,0.004761904761904762,0.01282051282051282,0.05982905982905983,0.03896103896103896,0.0984251968503937,0.07608695652173914,0.06896551724137931,0.7,0.20365535248041775,0.6282051282051282,0.7101449275362319,0.46938775510204084,0.13577023498694518,0.4230769230769231,0.4583333333333333,0.13636363636363635,0.2010443864229765,0.37662337662337664,0.4027777777777778,0.2413793103448276,0.3342036553524804,0.328125,0.328125,0.5714285714285714,0.2857142857142857,1.0,0.21428571428571427,0.19298245614035087,0.5909090909090909,0.45614035087719296,0.21153846153846154,0.6631853785900783,0.33070866141732286,0.5106843421052631,0.5181420000000001,0.4940400900900901,0.1021377672209026,0.1652892561983471,0.06882591093117409,0.2611336032388664,10.176328502415458,25.35,0.2564935064935065,48.0,9.0,60.0,,27.0,10.0,2.0,3.0,4.0,3.0,9.0,6.0,,,0.12532637075718014,0.07894736842105263,0.01675977653631285,25.0,5.0,2.0,1.0,8.0,1.0,0.06493506493506493,0.010416666666666666,0.5208333333333334,0.5208333333333334,0.92,0.17857142857142858,1.0,3.0,0.2727272727272727,0.2,,5.0,2.0,1.0,1.0,,0.019230769230769232,0.375,0.3333333333333333,0.5,0.5555555555555556,,1.0,,2.0,,,False,2.0,2.0,,
201229,1610612737,Anthony Tolliver,Anthony Tolliver,201229,ATL,38723.0,645,-32,1249,1260,255.0,299.0,108.0,2509,12.0,22.0,3.0,6.0,3.0,3.0,4.0,9.0,10.0,20.0,13.0,45.0,1.0,1.0,8.0,26.0,51.0,32.0,97.0,28.0,176.0,1324,4.0,8.0,7.0,3.0,17.0,6.0,7.0,5.0,21.0,2.0,29.0,46.0,6.0,96.0,4.0,45.0,13.0,6.0,17.0,5.0,22.0,4.0,1.0,9.0,3.0,5.0,49.0,8.0,9.0,25,51,8.0,84,20.0,104,9.0,3.0,16.0,2.0,13.0,9.0,1.0,,25.0,3.0,4.0,21.0,41.0,1.0,28.0,3.0,1.0,34.0,1.0,14.0,4.0,3.0,,4.0,2.0,1.0,29.0,253.0,4.0,0.8846153846153846,0.9583333333333334,1.0,0.32989690721649484,0.23809523809523808,0.32989690721649484,0.5098039215686274,0.5,0.8571428571428571,0.5,0.4666666666666667,0.48214285714285715,0.5337423312883436,0.5,0.4827586206896552,0.6554054054054054,0.11764705882352941,0.2727272727272727,,13.63306744017404,0.64,0.21621621621621623,0.1234866828087167,0.025,0.16129032258064516,0.03827751196172249,0.13380281690140844,0.029876977152899824,0.02564102564102564,0.009708737864077669,0.03571428571428571,0.0457516339869281,0.017857142857142856,0.11764705882352941,0.14678899082568808,0.1130952380952381,0.17757009345794392,0.125,0.5,0.14864864864864866,0.5454545454545454,0.75,0.8333333333333334,0.060810810810810814,0.4444444444444444,0.4444444444444444,1.0,0.13513513513513514,0.5,0.5,0.9,0.30405405405405406,0.28888888888888886,0.28888888888888886,1.0,0.4,0.5,0.06666666666666667,0.10714285714285714,1.0,0.2857142857142857,0.125,0.8040540540540541,0.28888888888888886,0.5444625000000001,0.5555549999999999,0.5449535714285714,0.09259259259259259,0.21875,0.09659090909090909,0.16477272727272727,9.486274509803922,24.47319587628866,0.20416333066453163,52.0,13.0,,,6.0,3.0,7.0,,2.0,1.0,1.0,1.0,,,0.35135135135135137,0.4642857142857143,0.01020408163265306,19.0,6.0,1.0,2.0,4.0,1.0,,0.011904761904761904,0.36538461538461536,0.36538461538461536,1.0,0.4,2.0,2.0,0.2857142857142857,0.3333333333333333,1.0,4.0,,3.0,1.0,,0.075,0.3333333333333333,,,0.3076923076923077,,,2.0,,,,False,,,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,39711.0,662,1,1262,1280,308.0,381.0,134.0,2542,81.0,116.0,21.0,24.0,18.0,22.0,13.0,33.0,27.0,63.0,1.0,7.0,,1.0,5.0,121.0,212.0,1.0,8.0,51.0,296.0,1317,23.0,28.0,,7.0,53.0,22.0,38.0,1.0,5.0,19.0,66.0,174.0,68.0,3.0,30.0,4.0,1.0,17.0,19.0,11.0,30.0,9.0,2.0,12.0,1.0,6.0,71.0,7.0,36.0,33,74,12.0,119,46.0,165,32.0,14.0,20.0,6.0,13.0,19.0,8.0,1.0,39.0,5.0,7.0,35.0,72.0,2.0,86.0,8.0,11.0,83.0,12.0,40.0,8.0,3.0,4.0,8.0,4.0,2.0,66.0,306.0,9.0,0.71900826446281,0.8207547169811321,1.0,0.125,0.2,0.2,0.5707547169811321,0.8214285714285714,0.5789473684210527,0.5568181818181818,0.8214285714285714,0.5465116279069767,0.578125,0.828125,0.6,0.03636363636363636,0.08018867924528301,0.10344827586206896,0.12121212121212122,20.7773851590106,0.5128205128205128,0.34285714285714286,0.18271604938271604,0.09326424870466321,0.1783783783783784,0.03932584269662921,0.18135593220338983,0.07624113475177305,0.1171875,0.0990990990990991,0.06802721088435375,0.0364963503649635,0.04878048780487805,0.17266187050359713,0.17894736842105263,0.19298245614035087,0.1652892561983471,0.203125,0.5,0.5272727272727272,0.6982758620689655,0.7788461538461539,0.6419753086419753,0.15,0.3939393939393939,0.4482758620689655,0.6923076923076923,0.2863636363636364,0.42857142857142855,0.43548387096774194,0.9629629629629629,0.031818181818181815,0.14285714285714285,0.14285714285714285,1.0,0.8571428571428571,0.875,,0.5116279069767442,0.8181818181818182,0.11627906976744186,0.2,0.5636363636363636,0.25,0.5386398148148146,0.6081920000000001,0.5623410256410258,0.16129032258064516,0.16666666666666666,0.17905405405405406,0.22297297297297297,7.487264150943398,42.75,0.24405705229793978,1.0,,,,18.0,7.0,1.0,1.0,,,8.0,6.0,,,0.004545454545454545,,,,,4.0,,8.0,1.0,0.015873015873015872,0.05194805194805195,,,,,,,,,,,,3.0,6.0,,0.06382978723404255,0.09523809523809523,,,,,3.0,2.0,1.0,,,False,,,,
