EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG2M,PenaltyFG3M,PtsAssisted2s,Fg2aBlocked,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ShortMidRangeFGM,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,FTOffRebounds,OffFTReboundPct,LongMidRangePctAssisted,LostBallOutOfBoundsTurnovers,on,PenaltyArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Clear Path Fouls,3SecondViolations,Defensive 3 Seconds Violations,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedArc3
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,537.0,9,17,18,15,1.0,3.0,35,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,12,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,15,1.0,0.5,0.5,0.5,0.5,0.5,0.5,19.047619047619047,0.1111111111111111,0.08333333333333333,0.16666666666666666,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.4791,0.4791,1.0,8.85,0.8823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,3556.0,59,111,112,36,23.0,22.0,223,3.0,5.0,1.0,3.0,3.0,3.0,12.0,15.0,27.0,131,1.0,6.0,10.0,12.0,6.0,,5.0,6.0,6.0,9.0,2.0,4.0,2.0,14.0,19.0,6.0,12.0,36,5.0,0.25,0.16666666666666666,0.2857142857142857,0.1111111111111111,0.43103448275862066,0.35714285714285715,27.73722627737226,,0.10204081632653061,,0.23809523809523808,0.6,0.6,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.50657,0.48448125,0.4444444444444444,7.208333333333333,0.32432432432432434,-28.0,4.0,3.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,2.0,9.0,1.0,1.0,3.0,2.0,5.0,3.0,6.0,1.0,5.0,2.0,4.0,2.0,6.0,1.0,1.0,3.0,1.0,14.0,1.0,5.0,1.0,1.0,6.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,0.2222222222222222,0.3333333333333333,0.25,0.375,0.5,0.42857142857142855,0.3333333333333333,0.1388888888888889,0.023809523809523808,0.01694915254237288,0.08333333333333333,0.058823529411764705,0.3,0.1111111111111111,0.06666666666666667,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.5,1.0,0.2222222222222222,0.1111111111111111,0.4,0.5948249999999999,0.08695652173913043,0.14285714285714285,0.18518518518518517,27.08888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,3590.0,60,118,113,48,27.0,23.0,231,1.0,3.0,,1.0,3.0,2.0,9.0,2.0,15.0,127,,3.0,2.0,8.0,2.0,,4.0,4.0,1.0,2.0,,3.0,1.0,2.0,2.0,1.0,8.0,48,1.0,0.2222222222222222,,0.38235294117647056,0.3333333333333333,0.4166666666666667,0.4,13.793103448275863,,0.0851063829787234,,0.17647058823529413,0.3333333333333333,0.5,0.17647058823529413,0.1111111111111111,,0.6470588235294118,0.4721,0.42515,0.5333333333333333,8.266666666666667,0.4067796610169492,-6.0,3.0,7.0,1.0,5.0,,1.0,,,1.0,3.0,8.0,2.0,1.0,1.0,,5.0,6.0,9.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,,5.0,,4.0,,,2.0,1.0,1.0,1.0,,1.0,,,2.0,,1.0,,,,,,,1.0,0.375,1.0,0.375,0.8333333333333334,0.8333333333333334,0.47058823529411764,0.5,0.125,,,,0.09090909090909091,,0.3333333333333333,,0.17647058823529413,0.4117647058823529,0.058823529411764705,,,,0.3333333333333333,,,,0.5555555555555556,0.1111111111111111,,0.43683333333333335,,,0.3333333333333333,23.725,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,0.5,0.5,0.3333333333333333,0.5,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,5475.0,91,178,177,74,39.0,30.0,355,13.0,27.0,3.0,11.0,,16.0,32.0,5.0,37.0,191,4.0,13.0,4.0,12.0,14.0,5.0,20.0,39.0,1.0,2.0,1.0,18.0,,9.0,9.0,2.0,12.0,74,2.0,0.5,0.3076923076923077,0.5,0.3076923076923077,0.5138888888888888,0.35294117647058826,17.84037558685446,0.19230769230769232,0.2125,0.2222222222222222,0.84375,0.48148148148148145,0.5416666666666666,,0.8461538461538461,0.2727272727272727,0.84375,0.560015625,0.5859615384615384,0.32432432432432434,1.7968749999999998,0.4157303370786517,-22.0,5.0,,,,,,,,,,,10.0,,,1.0,11.0,,,,,,4.0,1.0,5.0,,1.0,1.0,,11.0,13.0,12.0,19.0,2.0,5.0,4.0,1.0,1.0,1.0,,,,12.0,2.0,1.0,,3.0,3.0,2.0,1.0,4.0,,,,,0.5,0.4583333333333333,,0.5,0.2222222222222222,0.19402985074626866,0.20652173913043478,0.2222222222222222,0.13636363636363635,0.26666666666666666,0.29411764705882354,0.15384615384615385,0.15625,,,,,,,,,,,,,0.5691750000000001,0.08823529411764706,0.08823529411764706,0.2972972972972973,,4.0,8.0,,,,,5.0,,18.0,3.0,0.5625,0.75,,0.5,0.09375,0.1111111111111111,,0.5384615384615384,,,,,,0.8,0.5,0.25,,,,3.0,8.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.42857142857142855,0.24,0.25,0.1,0.13333333333333333,0.4,0.125,0.5,0.6,0.6,0.6666666666666666,,,,,True,,,,,,,,,,,,,,,
202066,1610612759,Garrett Temple,Garrett Temple,202066,SAS,692.0,12,23,25,17,6.0,4.0,48,,,,,,,,1.0,4.0,18,,,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,17,1.0,,,1.5,,1.0,0.5,11.11111111111111,0.1,0.07142857142857142,,,,,,,,1.0,0.57105,,0.25,,0.7391304347826086,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,3.0,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,2.0,,1.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,22.9,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.25,,,,,,,,,True,,,,,,,,,,,,,,,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,1986.0,33,64,66,25,11.0,7.0,130,,1.0,,1.0,2.0,,3.0,,,66,,1.0,,,,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,,,,,25,,,,,,,,9.859154929577466,0.15384615384615385,0.0967741935483871,0.1111111111111111,0.16666666666666666,,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.42136666666666667,0.43273333333333336,,13.200000000000001,0.390625,-7.0,,,,,,3.0,,,2.0,,3.0,,,,,,2.0,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.5,,0.05555555555555555,,,,,0.2,,,,,0.5,,,,,,,,,0.6666666666666666,,,,,,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,True,,,,,,,,,,,,,,,
2586,1610612759,Keith Bogans,Keith Bogans,2586,SAS,1421.0,24,44,47,24,5.0,6.0,91,1.0,1.0,,,,1.0,2.0,,5.0,40,,1.0,,,,,3.0,4.0,,1.0,1.0,5.0,,,,,,24,,0.5,,0.35714285714285715,,0.35714285714285715,,15.686274509803921,,0.06896551724137931,,0.14285714285714285,1.0,1.0,,,,0.8571428571428571,0.5410357142857143,0.52445,,3.05,0.5454545454545454,-4.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,1.0,5.0,,,1.0,,,2.0,3.0,,4.0,1.0,,,,,,,,,1.0,2.0,1.0,,2.0,,2.0,1.0,,1.0,,,2.0,1.0,,,,1.0,1.0,,1.0,1.0,0.2,,0.2,,,0.7142857142857143,1.0,0.13333333333333333,0.06666666666666667,0.045454545454545456,0.16666666666666666,,,0.4,,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.25,0.25,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.25,,,,,24.440000000000005,,,,,,,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,3769.0,63,124,125,48,33.0,21.0,249,1.0,2.0,1.0,1.0,1.0,6.0,10.0,,24.0,147,4.0,4.0,,11.0,8.0,1.0,6.0,10.0,2.0,4.0,1.0,10.0,1.0,2.0,,,11.0,48,,0.6,1.0,0.5454545454545454,1.1,0.5454545454545454,1.1,17.687074829931973,0.09090909090909091,0.11320754716981132,0.125,0.09090909090909091,0.5,0.5,0.045454545454545456,0.2,1.0,0.6363636363636364,0.5033000000000001,0.45156999999999997,0.4583333333333333,8.690000000000001,0.3870967741935484,-26.0,7.0,3.0,,1.0,2.0,9.0,,,,4.0,12.0,5.0,,,,8.0,1.0,12.0,,9.0,2.0,,2.0,2.0,2.0,,,,6.0,3.0,5.0,4.0,1.0,1.0,,1.0,2.0,,1.0,,,6.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.8,0.8,0.5454545454545454,0.5,0.11904761904761904,0.06,0.045454545454545456,0.05,0.17647058823529413,,0.15384615384615385,0.08333333333333333,0.3181818181818182,0.13636363636363635,0.4090909090909091,0.2222222222222222,0.2222222222222222,1.0,,,,,0.2,,0.2222222222222222,0.48422,,,0.3333333333333333,24.325,1.0,2.0,,2.0,,1.0,4.0,1.0,4.0,,0.3333333333333333,0.4,1.0,0.8,,,,1.0,,,0.6666666666666666,0.6666666666666666,1.0,0.4,0.5,1.0,,,1.0,5.0,2.0,,,,1.0,,,,,,,,,,0.15384615384615385,,,,,0.7142857142857143,0.7142857142857143,0.2,1.0,0.3333333333333333,,,True,,,,,,,,,,,,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,2373.0,40,79,76,32,19.0,15.0,155,,1.0,,1.0,6.0,3.0,9.0,,6.0,86,1.0,5.0,,2.0,2.0,,2.0,6.0,1.0,3.0,2.0,4.0,1.0,1.0,,,2.0,32,,0.3333333333333333,0.2,0.3,0.2,0.3,0.2,13.541666666666668,,0.06896551724137931,,0.1,,,0.6,0.2,,0.2,0.4444800000000001,0.41598000000000007,0.3333333333333333,14.066666666666666,0.4050632911392405,-23.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,2.0,3.0,2.0,4.0,1.0,,,,2.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,0.1,0.6666666666666666,0.09090909090909091,0.1,0.07692307692307693,0.23076923076923078,,0.14285714285714285,0.125,0.14285714285714285,0.2,0.1,,,,,,,,,,,,0.5854,,,,23.3,,1.0,2.0,,,,,,4.0,,0.6666666666666666,0.6666666666666666,,,,,,,0.3333333333333333,0.3333333333333333,,,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,0.5,0.5,,1.0,0.1111111111111111,1.0,,True,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,3661.0,61,121,117,46,31.0,19.0,238,8.0,14.0,4.0,8.0,10.0,21.0,41.0,6.0,48.0,133,9.0,18.0,3.0,21.0,36.0,2.0,6.0,8.0,3.0,7.0,1.0,8.0,1.0,15.0,13.0,2.0,21.0,46,2.0,0.5121951219512195,0.5,0.5121951219512195,0.5,0.5106382978723404,0.525,37.241379310344826,0.2,0.09803921568627451,0.25,0.34146341463414637,0.5714285714285714,0.6666666666666666,0.24390243902439024,0.4444444444444444,0.5,0.34146341463414637,0.47061707317073176,0.4929833333333334,0.4375,7.639024390243904,0.38016528925619836,-4.0,17.0,,,,,,,,,,,4.0,,,1.0,3.0,,,,,,7.0,5.0,12.0,2.0,3.0,4.0,1.0,29.0,2.0,3.0,2.0,1.0,,,,4.0,1.0,2.0,,,1.0,1.0,2.0,,5.0,,,,,,,,,0.25,0.3,,0.5714285714285714,0.07317073170731707,0.041666666666666664,0.031746031746031744,0.05263157894736842,0.05555555555555555,0.08333333333333333,0.09090909090909091,0.058823529411764705,0.4146341463414634,,,,,,,,,,,,,0.4189,0.1111111111111111,0.1111111111111111,0.0625,,,1.0,3.0,,,,1.0,,6.0,3.0,0.14285714285714285,0.14285714285714285,,0.25,0.07317073170731707,0.14285714285714285,0.058823529411764705,0.125,0.3,0.3,,,,0.25,,,,,,10.0,,2.0,,1.0,2.0,,1.0,,,,,0.16666666666666666,,0.06666666666666667,,,,,,0.5882352941176471,0.625,0.2,,,,1.0,True,,,,,,,,,,,,,,,
