EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceCorner3Frequency,HeaveAttempts,Clear Path Fouls,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,22356.0,373,2,697,697,210,212,71.0,1394,41.0,58.0,13.0,17.0,10.0,14.0,29.0,72.0,7.0,18.0,1.0,2.0,1.0,2.0,77.0,148.0,1.0,2.0,33.0,190.0,763,20.0,29.0,3.0,43.0,15.0,34.0,1.0,2.0,13.0,46.0,86.0,68.0,3.0,22.0,2.0,1.0,14.0,24.0,2.0,26.0,2.0,13.0,8.0,3.0,54.0,4.0,26.0,15.0,49.0,5.0,69.0,30.0,99.0,2.0,8.0,6.0,2.0,10.0,3.0,5.0,14.0,2.0,5.0,4.0,24.0,3.0,7.0,16.0,27.0,3.0,1.0,53.0,3.0,1.0,69.0,9.0,35.0,4.0,17.0,12.0,5.0,17.0,7.0,2.0,1.0,46.0,210,2.0,4.0,0.5584415584415584,0.6515151515151515,1.0,0.5,0.5,0.5,0.5202702702702703,0.6896551724137931,0.4411764705882353,0.5233333333333333,0.6896551724137931,0.4583333333333333,0.5277777777777778,0.6935483870967742,0.46938775510204084,0.013333333333333334,0.0945945945945946,0.1206896551724138,0.09722222222222222,26.356589147286822,0.4166666666666667,0.22727272727272727,0.19678714859437751,0.10612244897959183,0.1724137931034483,0.06666666666666667,0.19047619047619047,0.09836065573770492,0.14754098360655737,0.0975609756097561,0.08823529411764706,0.05555555555555555,0.08333333333333333,0.208955223880597,0.1978021978021978,0.18681318681318682,0.22033898305084745,0.07142857142857142,0.03508771929824561,0.4117647058823529,0.38666666666666666,0.7068965517241379,0.803921568627451,0.6829268292682927,0.48,0.4027777777777778,0.4461538461538462,0.3793103448275862,0.12,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.013333333333333334,0.5,0.5,1.0,0.5862068965517241,0.7647058823529411,0.23076923076923078,0.3888888888888889,0.7142857142857143,0.05555555555555555,0.5,0.4,0.5,0.4700066666666667,0.5145928571428572,0.4729083333333333,0.19886363636363635,0.20114942528735633,0.22631578947368422,0.24210526315789474,6.420270270270269,25.0,0.3012912482065997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,17343.0,289,12,543,546,160,170,58.0,1089,19.0,32.0,2.0,4.0,3.0,13.0,9.0,15.0,6.0,18.0,13.0,41.0,3.0,13.0,34.0,65.0,18.0,50.0,40.0,162.0,591,4.0,7.0,2.0,16.0,5.0,16.0,6.0,17.0,21.0,49.0,18.0,50.0,48.0,,41.0,13.0,7.0,47.0,7.0,54.0,4.0,21.0,7.0,19.0,115.0,1.0,2.0,10.0,17.0,1.0,28.0,3.0,31.0,,19.0,13.0,6.0,16.0,1.0,12.0,5.0,,4.0,1.0,21.0,3.0,7.0,11.0,25.0,,3.0,37.0,1.0,3.0,45.0,4.0,12.0,10.0,,,,,,,,49.0,160,6.0,10.0,0.2647058823529412,0.2647058823529412,0.8888888888888888,0.36,0.35294117647058826,0.36,0.5230769230769231,0.5714285714285714,0.3125,0.5304347826086957,0.7,0.42424242424242425,0.5970149253731343,0.6818181818181818,0.5454545454545454,0.43478260869565216,0.1076923076923077,0.15625,0.06666666666666667,25.619834710743802,0.7619047619047619,0.058823529411764705,0.08808290155440414,0.0106951871657754,0.14285714285714285,0.01818181818181818,0.10266159695817491,0.012396694214876033,0.02040816326530612,,0.012658227848101266,,0.05,0.0784313725490196,0.08333333333333333,0.1,0.1836734693877551,0.047619047619047616,,,0.2782608695652174,0.59375,0.7037037037037037,0.3157894736842105,0.13043478260869565,0.6,0.6428571428571429,0.3333333333333333,0.1565217391304348,0.3333333333333333,0.35294117647058826,,0.3565217391304348,0.3170731707317073,0.3333333333333333,0.8461538461538461,0.4,0.5,1.0,0.3939393939393939,0.23076923076923078,0.3939393939393939,0.23076923076923078,0.7130434782608696,0.3170731707317073,0.5208573913043478,0.5347166666666667,0.5262696969696969,0.10483870967741936,0.1643835616438356,0.09876543209876543,0.30246913580246915,7.1523076923076925,24.578000000000003,0.2946593001841621,5.0,9.0,3.0,4.0,2.0,3.0,2.0,3.0,6.0,3.0,3.0,2.0,1.0,0.6666666666666666,0.06,0.05555555555555555,0.1111111111111111,0.04878048780487805,0.0782608695652174,0.5555555555555556,0.625,1.0,0.3,0.6666666666666666,1.0,0.12121212121212122,0.75,0.0196078431372549,,,,,,,,,,True,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,16330.0,272,-32,512,506,168,164,51.0,1018,10.0,17.0,2.0,3.0,4.0,7.0,6.0,15.0,13.0,27.0,1.0,1.0,1.0,1.0,29.0,59.0,8.0,21.0,29.0,111.0,572,4.0,5.0,,8.0,6.0,19.0,1.0,6.0,13.0,28.0,26.0,32.0,24.0,2.0,1.0,1.0,3.0,5.0,,5.0,,3.0,1.0,1.0,10.0,,4.0,5.0,16.0,,21.0,5.0,26.0,3.0,7.0,7.0,,4.0,1.0,2.0,1.0,,2.0,,5.0,,2.0,9.0,16.0,1.0,,27.0,,3.0,35.0,,10.0,6.0,2.0,1.0,1.0,2.0,1.0,,,28.0,168,4.0,5.0,0.4482758620689655,0.4642857142857143,1.0,0.38095238095238093,0.16666666666666666,0.38095238095238093,0.4915254237288136,0.8,0.3157894736842105,0.5125,0.6666666666666666,0.3,0.5729166666666666,0.6666666666666666,0.4375,0.2625,0.05084745762711865,0.058823529411764705,0.13333333333333333,17.84452296819788,0.8,,0.0898876404494382,0.023255813953488372,0.07692307692307693,,0.08641975308641975,0.01818181818181818,0.046511627906976744,0.0196078431372549,0.01282051282051282,,,0.022222222222222223,0.12307692307692308,0.10294117647058823,0.044444444444444446,0.15,0.07692307692307693,0.5,0.2125,0.5882352941176471,0.625,0.6,0.1875,0.4,0.46153846153846156,0.5,0.3375,0.48148148148148145,0.48148148148148145,0.3076923076923077,0.0125,1.0,1.0,1.0,0.5,0.6666666666666666,,0.28,0.5714285714285714,0.04,1.0,0.475,1.0,0.48368312500000005,0.4843,0.46379800000000004,0.12222222222222222,0.14492753623188406,0.07207207207207207,0.25225225225225223,11.147457627118644,23.18095238095238,0.328125,7.0,20.0,,5.0,,,,1.0,,,,2.0,1.0,,,,,,0.25,0.35,0.35,1.0,,,,0.2,,0.047619047619047616,1.0,1.0,1.0,0.041666666666666664,0.16666666666666666,,,,,True,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,17419.0,290,4,536,543,148,129,54.0,1079,15.0,22.0,,1.0,1.0,2.0,5.0,9.0,9.0,23.0,1.0,4.0,,2.0,29.0,54.0,1.0,4.0,25.0,86.0,587,,2.0,2.0,2.0,5.0,13.0,,2.0,6.0,16.0,38.0,20.0,3.0,,3.0,1.0,2.0,14.0,3.0,17.0,2.0,8.0,1.0,5.0,37.0,1.0,3.0,11.0,26.0,5.0,42.0,4.0,46.0,,6.0,3.0,3.0,5.0,,4.0,6.0,1.0,1.0,1.0,11.0,1.0,3.0,4.0,14.0,3.0,2.0,19.0,,,33.0,3.0,16.0,2.0,6.0,4.0,2.0,6.0,2.0,1.0,,16.0,148,1.0,2.0,0.6551724137931034,0.6551724137931034,1.0,0.25,,0.3333333333333333,0.5370370370370371,,0.38461538461538464,0.5258620689655172,,0.3333333333333333,0.589041095890411,0.3333333333333333,0.42105263157894735,0.06896551724137931,0.037037037037037035,,0.1111111111111111,14.093959731543624,0.45454545454545453,0.29411764705882354,0.13131313131313133,0.015306122448979591,0.16176470588235295,0.02702702702702703,0.13909774436090225,0.017167381974248927,0.044444444444444446,0.015151515151515152,,0.043478260869565216,,0.11538461538461539,0.13513513513513514,0.1388888888888889,0.11627906976744186,0.24,,0.3333333333333333,0.3793103448275862,0.6818181818181818,0.6818181818181818,0.7333333333333333,0.15517241379310345,0.5555555555555556,0.625,0.2,0.39655172413793105,0.391304347826087,0.4090909090909091,0.7777777777777778,0.06896551724137931,0.25,0.25,1.0,0.5,,,0.13333333333333333,0.5,0.13333333333333333,,0.4482758620689655,0.3333333333333333,0.4886947368421053,0.5197499999999999,0.44185714285714284,0.22535211267605634,0.23880597014925373,0.023255813953488372,0.18604651162790697,9.337037037037035,34.45,0.27611940298507465,,,,,,,,,,,1.0,,,,,0.043478260869565216,,,,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,15809.0,263,21,494,490,174,174,50.0,984,16.0,28.0,3.0,4.0,7.0,12.0,17.0,33.0,17.0,44.0,2.0,2.0,1.0,1.0,50.0,105.0,2.0,3.0,18.0,124.0,553,5.0,10.0,3.0,13.0,20.0,36.0,1.0,1.0,8.0,51.0,18.0,82.0,6.0,,2.0,2.0,4.0,20.0,19.0,39.0,11.0,10.0,1.0,9.0,97.0,,5.0,5.0,17.0,,22.0,6.0,28.0,3.0,6.0,3.0,3.0,9.0,2.0,4.0,5.0,2.0,5.0,,14.0,2.0,4.0,4.0,11.0,,1.0,22.0,,,27.0,3.0,14.0,1.0,,,,,,,,51.0,174,2.0,,0.18,0.18,1.0,0.6666666666666666,1.0,0.6666666666666666,0.47619047619047616,0.5,0.5555555555555556,0.49074074074074076,0.5,0.581081081081081,0.5166666666666667,0.5416666666666666,0.5930232558139535,0.027777777777777776,0.0380952380952381,0.07142857142857142,0.030303030303030304,24.363636363636363,0.6428571428571429,,0.1,0.029069767441860465,0.08333333333333333,,0.09565217391304348,0.023923444976076555,0.041666666666666664,0.03278688524590164,0.015873015873015872,,,0.1346153846153846,0.05,0.1206896551724138,0.09523809523809523,0.05555555555555555,0.057692307692307696,,0.25925925925925924,0.5714285714285714,0.6153846153846154,0.25,0.3055555555555556,0.5151515151515151,0.53125,,0.4074074074074074,0.38636363636363635,0.3953488372093023,0.29411764705882354,0.018518518518518517,1.0,1.0,1.0,0.4,0.75,0.3333333333333333,0.32432432432432434,0.5833333333333334,0.02702702702702703,1.0,0.28703703703703703,1.0,0.4677449074074074,0.4835833333333333,0.4747202702702703,0.11764705882352941,0.1206896551724138,0.10483870967741936,0.4112903225806452,10.687619047619048,24.2,0.3522267206477733,,1.0,,,,,,,,,8.0,,,,,0.022727272727272728,,,0.009259259259259259,,,,,,,,,,,1.0,,0.05263157894736842,,,,,,True,,,,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,984.0,16,1,34,31,13,22,3.0,65,,,,,,,,,,1.0,,,,,,1.0,,2.0,,,36,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,2.0,6.0,,,,,,,,,,,,,,,,,,13,4.0,,,,,,,,,,,,,,,,,0.6666666666666666,,,,10.81081081081081,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,,0.5330499999999999,,0.6201,,,,,18.7,22.9,0.38235294117647056,,2.0,,1.0,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,,True,,,,
2586,1610612759,Keith Bogans,Keith Bogans,2586,SAS,1682.0,28,1,55,54,12,41,6.0,109,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,48,,,,,,,,,,,,,,,,,,2.0,,2.0,,1.0,,1.0,4.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,2.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,12,1.0,,,,,,,,,,,,,,,,,0.5,,,,3.3333333333333335,,,0.05,,0.25,,0.08333333333333333,,,,,,,,,0.14285714285714285,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5696,,,,,,,,22.3,0.21818181818181817,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,True,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,5676.0,95,8,184,183,69,56,14.0,367,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,,1.0,5.0,11.0,2.0,4.0,3.0,7.0,6.0,15.0,,24.0,192,2.0,2.0,,4.0,3.0,4.0,3.0,5.0,,15.0,2.0,4.0,18.0,4.0,11.0,5.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,,3.0,2.0,12.0,2.0,16.0,3.0,19.0,1.0,,,,1.0,1.0,1.0,2.0,,,1.0,3.0,,,3.0,11.0,2.0,,2.0,,1.0,,,,,2.0,1.0,1.0,2.0,1.0,,,15.0,69,3.0,,0.3333333333333333,1.0,1.0,0.4,0.6,0.4,0.42857142857142855,1.0,0.75,0.5454545454545454,1.0,0.8333333333333334,0.5454545454545454,1.0,0.8333333333333334,0.6818181818181818,,,,12.56281407035176,0.3333333333333333,0.4,0.18181818181818182,0.05263157894736842,0.07142857142857142,,0.14893617021276595,0.03896103896103896,0.1111111111111111,,0.058823529411764705,,,0.14285714285714285,0.17857142857142858,0.20833333333333334,0.1,,0.07692307692307693,0.5,0.09090909090909091,0.5,0.5,,0.18181818181818182,0.5,0.5,0.5,0.045454545454545456,,,,0.5,0.45454545454545453,0.45454545454545453,1.0,0.5,1.0,,0.2222222222222222,0.5,0.4444444444444444,0.5,0.7727272727272727,0.45454545454545453,0.5372022727272727,0.5331,0.5631722222222222,,,0.16666666666666666,0.625,8.757142857142856,24.546666666666667,0.375,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,0.18181818181818182,0.25,0.25,1.0,,,,0.1111111111111111,1.0,,,,,,,,,,,True,,,,
686,1610612759,Antonio McDyess,Antonio McDyess,686,SAS,14120.0,235,-5,428,431,94,88,48.0,859,10.0,13.0,2.0,3.0,2.0,2.0,2.0,5.0,21.0,44.0,,,,,33.0,62.0,,,2.0,68.0,471,2.0,3.0,2.0,6.0,4.0,11.0,,,,8.0,60.0,6.0,,4.0,,,2.0,10.0,2.0,12.0,1.0,6.0,2.0,2.0,26.0,4.0,14.0,9.0,32.0,7.0,48.0,18.0,66.0,1.0,2.0,1.0,1.0,6.0,2.0,4.0,3.0,,2.0,,9.0,1.0,4.0,11.0,25.0,4.0,,12.0,3.0,4.0,2.0,,1.0,,4.0,1.0,3.0,6.0,4.0,1.0,,8.0,94,6.0,,0.9090909090909091,0.967741935483871,,,,,0.532258064516129,0.6666666666666666,0.36363636363636365,0.532258064516129,0.6666666666666666,0.36363636363636365,0.5396825396825397,0.75,0.36363636363636365,,0.03225806451612903,0.07692307692307693,,14.96881496881497,0.6666666666666666,0.5833333333333334,0.19875776397515527,0.08333333333333333,0.1836734693877551,0.13333333333333333,0.19523809523809524,0.09090909090909091,0.058823529411764705,0.10526315789473684,0.07792207792207792,0.1,0.2,0.1590909090909091,0.2545454545454545,0.1774193548387097,0.14705882352941177,0.26666666666666666,0.037037037037037035,0.6666666666666666,0.20967741935483872,0.7692307692307693,0.8333333333333334,0.8,0.08064516129032258,0.4,0.4,1.0,0.7096774193548387,0.4772727272727273,0.4883720930232558,0.9523809523809523,,,,,1.0,0.6666666666666666,,0.18181818181818182,1.0,,,0.20967741935483872,,0.4545241935483871,0.5971,0.45899090909090906,0.015873015873015872,0.015873015873015872,0.08823529411764706,0.11764705882352941,13.948387096774193,,0.21962616822429906,,,,,,,,,,,1.0,,,,,0.022727272727272728,,,,,,,,,,,,,,,,,,,,2.0,2.0,True,,,,
202066,1610612759,Garrett Temple,Garrett Temple,202066,SAS,61.0,1,-2,2,4,2,4,,6,,,,,,,,,,,,,,,,,,1.0,,,2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1.0,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.46695,,0.46695,,,,,,23.7,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,True,,,,
