EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG3A,SecondChanceFtPoints,PenaltyFtPoints,NonHeaveArc3FGA,TwoPtAssists,AtRimAssists,LongMidRangeAssists,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,on
979,1610612748,Jermaine O'Neal,Jermaine O'Neal,979,MIA,6105.0,102,188,188,11.0,28.0,23.0,376,4.0,8.0,1.0,2.0,1.0,1.0,6.0,33.0,3.0,15.0,194,1.0,4.0,4.0,1.0,1.0,2.0,10.0,2.0,2.0,4.0,4.0,5.0,4.0,14.0,3.0,5.0,2.0,11.0,14.0,8.0,22.0,3.0,1.0,2.0,4.0,7.0,,4.0,12.0,2.0,6.0,1.0,6.0,3.0,9.0,7.0,2.0,9.0,5.0,1.0,2.0,11.0,,0.8333333333333334,1.0,0.18181818181818182,0.25,1.0,0.18181818181818182,0.25,1.0,0.20833333333333334,0.4,1.0,0.12121212121212122,0.125,20.187793427230048,0.1774193548387097,0.06578947368421052,0.13333333333333333,0.15789473684210525,0.16883116883116883,0.08421052631578947,0.05263157894736842,0.06896551724137931,0.1875,0.2222222222222222,,,0.5555555555555556,0.24242424242424243,0.5,0.5714285714285714,0.75,0.5,0.5,1.0,1.0,0.24242424242424243,0.43824545454545455,0.483525,0.5882,0.08333333333333333,0.08333333333333333,0.26666666666666666,0.13333333333333333,10.524242424242424,0.05851063829787234,-23.0,2.0,14.0,,11.0,,,2.0,,,1.0,,1.0,1.0,,3.0,1.0,,2.0,1.0,1.0,,,,,0.21428571428571427,0.42857142857142855,0.5,0.07142857142857142,0.22727272727272727,0.15384615384615385,,0.42424242424242425,0.14285714285714285,0.18181818181818182,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,True
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,780.0,13,22,22,12.0,1.0,2.0,44,,1.0,,1.0,,1.0,,1.0,1.0,1.0,16,,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,,,,12.0,,,,,,,,,,0.25,,,,,8.333333333333334,,0.14285714285714285,,,,0.125,,,,,,,,1.0,,,,1.0,,1.0,,1.0,0.7026,0.7026,0.7026,0.5,0.5,,,1.4,0.5454545454545454,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
201563,1610612748,Michael Beasley,Michael Beasley,201563,MIA,1034.0,17,28,29,11.0,,4.0,57,4.0,5.0,2.0,2.0,1.0,2.0,6.0,8.0,,15.0,21,2.0,2.0,4.0,1.0,3.0,5.0,4.0,8.0,4.0,,,,,,,2.0,1.0,,1.0,2.0,3.0,,,,,3.0,2.0,,1.0,,1.0,,,,,,,,,,5.0,11.0,,0.3333333333333333,0.5,0.75,1.0,0.3333333333333333,0.8333333333333334,1.0,0.625,0.8333333333333334,1.0,0.625,,,36.36363636363636,,0.2,0.2,,0.05555555555555555,0.16666666666666666,0.5,,,,,,,0.5555555555555556,0.8,0.8,0.25,1.0,1.0,0.5,0.5,0.6666666666666666,0.54,0.61765,0.552,,,0.26666666666666666,0.3333333333333333,6.375000000000001,0.39285714285714285,11.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,,,,1.0,3.0,1.0,,2.0,,,,,,0.1111111111111111,,1.0,,,,0.3333333333333333,0.5,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,0.5,0.5,,0.1111111111111111,25.0,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,False
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,1590.0,26,42,45,5.0,2.0,6.0,87,2.0,2.0,,,,,3.0,5.0,2.0,8.0,42,,,,1.0,1.0,2.0,,6.0,,,1.0,6.0,1.0,13.0,,,1.0,3.0,4.0,,4.0,1.0,,1.0,1.0,4.0,1.0,1.0,7.0,1.0,4.0,,2.0,,,,,,,,2.0,5.0,,,,0.6,,1.0,0.375,,0.5,0.4444444444444444,,0.5,,,24.0,0.1875,,0.3333333333333333,,0.21052631578947367,,,,,,0.42857142857142855,,,0.25,1.0,1.0,,,,,,0.625,0.4662,,0.487625,,,,0.25,10.8,0.11904761904761904,-6.0,,,1.0,3.0,3.0,3.0,,,3.0,5.0,1.0,3.0,,,3.0,3.0,,,,,,1.0,,0.375,,0.75,,,,1.0,,,,,,0.375,0.3333333333333333,0.3333333333333333,,0.375,25.133333333333336,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,False
2047,1610612748,Quentin Richardson,Quentin Richardson,2047,MIA,202.0,3,5,6,5.0,2.0,,11,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,1809.0,30,49,52,12.0,2.0,8.0,101,1.0,1.0,,,,,2.0,3.0,,4.0,47,,,,,,,2.0,2.0,,,,2.0,,4.0,,,2.0,4.0,6.0,,6.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,12.0,,0.5,0.5,0.6666666666666666,,,0.5,,,0.5,,,,,8.474576271186441,0.2,,0.3333333333333333,,0.23076923076923078,,,,,,0.1111111111111111,0.3333333333333333,,0.25,1.0,1.0,1.0,,,,,0.5,0.4823125,,,,,,,14.266666666666667,0.24489795918367346,-5.0,,,1.0,2.0,,1.0,,,,2.0,,2.0,,,1.0,1.0,,,,,,,,0.25,,1.0,,,0.375,0.3333333333333333,,,,,,0.5,0.5,0.5,,,23.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2306,1610612748,Carlos Arroyo,Carlos Arroyo,2306,MIA,1610.0,27,44,47,7.0,1.0,8.0,91,,,,,,,1.0,6.0,2.0,4.0,43,,1.0,,1.0,2.0,4.0,2.0,,,,,2.0,,4.0,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,,,2.0,2.0,,2.0,,2.0,,,,,,,,4.0,7.0,,1.0,1.0,0.16666666666666666,,0.5,0.16666666666666666,,0.5,0.2857142857142857,,0.6666666666666666,,,12.962962962962962,0.05555555555555555,0.043478260869565216,0.2,,0.08695652173913043,0.038461538461538464,,,,,0.125,0.3333333333333333,,,,,,,,,,,0.36623333333333336,0.3575,0.34285,,,,1.0,19.733333333333334,0.1590909090909091,-6.0,,,1.0,6.0,,,,2.0,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,0.08333333333333333,,,,,,,,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2592,1610612748,James Jones,James Jones,2592,MIA,219.0,4,7,7,7.0,,2.0,14,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,909.0,15,24,27,1.0,2.0,4.0,51,,1.0,,1.0,,,2.0,7.0,,4.0,33,,2.0,,,,,4.0,,,,,,,,,2.0,,4.0,4.0,2.0,6.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,0.2857142857142857,,,0.2857142857142857,,,0.2857142857142857,,,,,24.13793103448276,0.5,0.14285714285714285,,,0.4444444444444444,0.11764705882352941,,0.2,,,0.6666666666666666,,,0.14285714285714285,,,,0.5,,,,0.14285714285714285,0.4324142857142857,0.4773,,,,,,12.485714285714286,0.041666666666666664,-19.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.5,,,0.2857142857142857,,,,0.5714285714285714,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
979,1610612748,Jermaine O'Neal,Jermaine O'Neal,979,MIA,892.0,15,24,25,,,6.0,49,1.0,3.0,,1.0,,,3.0,11.0,,6.0,22,,3.0,,,,,6.0,,,,,,,,,2.0,,4.0,4.0,2.0,6.0,1.0,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,0.2727272727272727,,,0.2727272727272727,,,0.2727272727272727,,,,,34.375,0.5714285714285714,0.11764705882352941,,,0.4444444444444444,0.10526315789473684,,0.2,,0.5,0.5,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,0.2727272727272727,0.4502272727272727,0.49720000000000003,,0.09090909090909091,0.09090909090909091,,,9.618181818181817,,-6.0,,4.0,2.0,4.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,0.1111111111111111,0.6666666666666666,,0.125,0.36363636363636365,,,,0.36363636363636365,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
