EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on,LongMidRangePctBlocked,SecondChanceArc3FGM,BlockedCorner3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,8525.0,142,28,276,267,107,95,38.0,543,16.0,24.0,6.0,9.0,6.0,9.0,5.0,12.0,8.0,24.0,44.0,29.0,77.0,254,6.0,9.0,4.0,16.0,8.0,14.0,34.0,28.0,20.0,12.0,2.0,7.0,8.0,15.0,7.0,6.0,,38.0,4.0,11.0,9.0,10.0,5.0,24.0,17.0,41.0,2.0,3.0,2.0,2.0,2.0,4.0,,,,6.0,,6.0,12.0,30.0,6.0,39.0,3.0,16.0,5.0,4.0,,,4.0,,,4.0,2.0,2.0,34.0,107,1.0,0.5833333333333334,0.7777777777777778,0.5454545454545454,0.6666666666666666,0.5714285714285714,0.5217391304347826,0.6,0.5714285714285714,0.6015625,0.6153846153846154,0.68,0.045454545454545456,0.041666666666666664,0.08333333333333333,21.875,0.3333333333333333,0.5,0.10638297872340426,0.11702127659574468,0.21951219512195122,0.0975609756097561,0.14074074074074075,0.1111111111111111,0.16666666666666666,0.05263157894736842,0.09090909090909091,0.12121212121212122,,0.075,0.11538461538461539,0.14285714285714285,0.22857142857142856,0.1,0.5,0.5217391304347826,0.6666666666666666,0.6956521739130435,0.5625,0.2608695652173913,0.4166666666666667,0.45454545454545453,0.4,0.17391304347826086,0.9,0.6666666666666666,,0.6428571428571429,0.6666666666666666,0.5652173913043478,0.4767858695652174,0.5220611111111112,0.4879357142857143,0.2711864406779661,0.2807017543859649,0.2077922077922078,0.44155844155844154,5.368181818181818,0.38768115942028986,3.0,,1.0,1.0,,,2.0,1.0,,18.0,,1.0,,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,1.0,,5.0,,,,0.043478260869565216,0.16666666666666666,0.16666666666666666,0.375,0.375,1.0,0.021739130434782608,,,,0.1,,,24.55,,1.0,,,,,,,,0.021739130434782608,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2694,1610612747,Josh Powell,Josh Powell,2694,LAL,1397.0,23,-4,48,48,46,35,4.0,96,1.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,4.0,1.0,5.0,46,,,,,2.0,4.0,5.0,4.0,,,,,1.0,1.0,1.0,,,3.0,,1.0,3.0,1.0,,4.0,1.0,5.0,,,,,,,,,,,,3.0,6.0,1.0,,2.0,,1.0,,,,,,,,,,,5.0,46,2.0,1.0,1.0,0.5,,0.5,0.4,,0.4,0.4166666666666667,,0.4166666666666667,,,,11.538461538461538,,,0.1111111111111111,0.07142857142857142,0.2,,0.16666666666666666,0.045454545454545456,,0.125,,,,,0.25,,0.09090909090909091,,,0.2,1.0,1.0,1.0,0.2,,,,0.4,,,,0.2,1.0,0.4,0.46227,,0.46227,0.16666666666666666,0.2,,1.0,12.475000000000001,0.9583333333333334,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,0.2,,0.5,0.5,0.5,1.0,,,,,,,,23.9,,1.0,,,1.0,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,True,,,,,,
2788,1610612747,DJ Mbenga,DJ Mbenga,2788,LAL,683.0,11,4,22,24,21,22,2.0,46,,,,,,,,4.0,2.0,2.0,6.0,1.0,5.0,18,,1.0,1.0,1.0,2.0,6.0,5.0,4.0,,,,1.0,,1.0,,1.0,,2.0,,,2.0,1.0,2.0,5.0,,5.0,,,,,,,,,,,,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,5.0,21,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.35714285714285715,0.25,0.35714285714285715,,,,24.0,,1.0,0.2,,0.2857142857142857,,0.25,,,,,,,,,0.5,0.5,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,0.35538333333333333,0.3768,0.35538333333333333,,,0.2,1.0,13.75,0.9545454545454546,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,23992.0,400,12,735,741,101,107,99.0,1476,47.0,75.0,10.0,24.0,5.0,8.0,13.0,28.0,3.0,60.0,106.0,29.0,149.0,816,10.0,25.0,8.0,28.0,6.0,13.0,21.0,86.0,34.0,12.0,11.0,4.0,2.0,6.0,2.0,2.0,2.0,14.0,10.0,26.0,15.0,60.0,3.0,78.0,37.0,115.0,5.0,4.0,3.0,3.0,2.0,9.0,1.0,,1.0,12.0,2.0,37.0,47.0,37.0,4.0,45.0,5.0,21.0,4.0,20.0,,,14.0,1.0,5.0,20.0,14.0,3.0,21.0,101,3.0,0.7166666666666667,0.7962962962962963,0.5660377358490566,0.4,0.46153846153846156,0.5660377358490566,0.4,0.46153846153846156,0.5912698412698413,0.4827586206896552,0.5,0.10377358490566038,0.10666666666666667,0.03571428571428571,16.178194607268466,0.25,0.1875,0.20689655172413793,0.1015625,0.16666666666666666,0.1111111111111111,0.19736842105263158,0.10404624277456648,0.10465116279069768,0.10256410256410256,0.09782608695652174,0.09523809523809523,0.14814814814814814,0.17391304347826086,0.1527777777777778,0.2815533980582524,0.18461538461538463,0.14285714285714285,0.7,0.7075471698113207,0.6266666666666667,0.7014925373134329,0.7872340425531915,0.2641509433962264,0.4642857142857143,0.48148148148148145,0.46153846153846156,0.02830188679245283,0.96,0.4166666666666667,0.3,0.6153846153846154,0.625,0.7075471698113207,0.5339735849056604,0.5592649999999999,0.5657384615384615,0.1721311475409836,0.1721311475409836,0.18791946308724833,0.14093959731543623,2.520754716981132,0.13741496598639455,,,,,,,,,,9.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,,,,,0.045454545454545456,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.6666666666666666,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,24642.0,411,56,779,787,350,407,112.0,1566,38.0,56.0,14.0,21.0,13.0,20.0,15.0,30.0,10.0,54.0,96.0,12.0,147.0,857,17.0,26.0,4.0,38.0,17.0,31.0,54.0,42.0,66.0,34.0,7.0,15.0,6.0,21.0,5.0,9.0,4.0,48.0,11.0,32.0,21.0,52.0,7.0,80.0,43.0,123.0,3.0,10.0,3.0,3.0,1.0,9.0,2.0,1.0,1.0,12.0,1.0,29.0,48.0,18.0,2.0,22.0,4.0,12.0,1.0,15.0,,,12.0,,3.0,15.0,9.0,2.0,54.0,350,8.0,0.3888888888888889,0.5675675675675675,0.5625,0.6538461538461539,0.5483870967741935,0.54,0.6071428571428571,0.5444444444444444,0.5485074626865671,0.6333333333333333,0.574468085106383,0.07291666666666667,0.10714285714285714,0.03333333333333333,16.026344676180024,0.25,0.30434782608695654,0.21138211382113822,0.13168724279835392,0.18584070796460178,0.09090909090909091,0.20334261838440112,0.11813186813186813,0.21518987341772153,0.09210526315789473,0.09090909090909091,0.0967741935483871,0.07142857142857142,0.23,0.26229508196721313,0.15294117647058825,0.20224719101123595,0.05555555555555555,0.6,0.448,0.6785714285714286,0.76,0.4473684210526316,0.24,0.5,0.5172413793103449,0.26666666666666666,0.08,0.75,0.6666666666666666,,0.4444444444444444,0.65,0.68,0.5146479838709678,0.5520375000000001,0.5153715909090909,0.09022556390977443,0.11538461538461539,0.2585034013605442,0.3673469387755102,4.344791666666667,0.4492939666238768,1.0,6.0,21.0,1.0,9.0,9.0,29.0,2.0,14.0,5.0,24.0,20.0,6.0,1.0,2.0,,7.0,3.0,,3.0,3.0,2.0,1.0,3.0,1.0,0.8888888888888888,0.3103448275862069,0.32142857142857145,0.232,,0.125,0.1,0.1,,0.168,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.03571428571428571,0.2,0.3,26.331034482758618,3.0,8.0,1.0,3.0,5.0,2.0,5.0,3.0,0.35714285714285715,0.064,0.375,0.375,1.0,0.03571428571428571,0.1111111111111111,0.6,0.2222222222222222,1.0,,,,,,,,,,,,,False,,,,,,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,43580.0,726,69,1365,1366,435,466,199.0,2731,37.0,65.0,12.0,18.0,11.0,19.0,6.0,16.0,37.0,55.0,118.0,16.0,210.0,1511,13.0,21.0,7.0,45.0,15.0,32.0,58.0,48.0,62.0,18.0,9.0,32.0,11.0,43.0,9.0,10.0,13.0,97.0,5.0,22.0,12.0,30.0,5.0,47.0,29.0,76.0,3.0,30.0,17.0,12.0,5.0,9.0,7.0,1.0,1.0,21.0,3.0,22.0,61.0,28.0,4.0,31.0,1.0,9.0,7.0,7.0,2.0,,3.0,3.0,1.0,9.0,4.0,,58.0,435,13.0,0.43636363636363634,0.5217391304347826,0.4661016949152542,0.6190476190476191,0.46875,0.4429223744292237,0.5588235294117647,0.38636363636363635,0.44871794871794873,0.5625,0.38666666666666666,0.07627118644067797,0.13846153846153847,,15.907673112913287,0.5714285714285714,0.16129032258064516,0.06134969325153374,0.04856512141280353,0.0670391061452514,0.02564102564102564,0.06287425149700598,0.041666666666666664,0.046357615894039736,0.056338028169014086,0.04375,0.03496503496503497,,0.07804878048780488,0.0423728813559322,0.05421686746987952,0.05185185185185185,0.024193548387096774,0.4444444444444444,0.2968036529680365,0.5692307692307692,0.6607142857142857,0.43243243243243246,0.0730593607305936,0.375,0.375,0.3333333333333333,0.1689497716894977,0.5294117647058824,0.6666666666666666,0.16666666666666666,0.2878787878787879,0.5789473684210527,0.7579908675799086,0.5410414746543778,0.56601,0.542290625,0.039647577092511016,0.07142857142857142,0.21428571428571427,0.2761904761904762,7.7127118644067805,0.31868131868131866,12.0,17.0,60.0,7.0,19.0,28.0,101.0,13.0,34.0,7.0,69.0,60.0,17.0,2.0,9.0,2.0,13.0,2.0,3.0,4.0,5.0,2.0,4.0,,7.0,0.8214285714285714,0.27722772277227725,0.27722772277227725,0.4611872146118721,0.04081632653061224,0.11363636363636363,0.32432432432432434,0.32432432432432434,0.5,0.273972602739726,0.2833333333333333,0.2833333333333333,0.7058823529411765,0.20588235294117646,0.2878787878787879,0.2833333333333333,24.782178217821784,11.0,41.0,6.0,2.0,15.0,5.0,7.0,15.0,0.20588235294117646,0.1872146118721461,0.2682926829268293,0.275,1.0,0.17647058823529413,0.22727272727272727,0.13333333333333333,0.2631578947368421,,2.0,4.0,1.0,0.3076923076923077,0.009900990099009901,,0.3333333333333333,1.0,,,0.024390243902439025,,False,,2.0,2.0,0.2857142857142857,0.5,
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,7886.0,131,1,257,260,143,160,33.0,517,7.0,9.0,,1.0,3.0,5.0,1.0,3.0,8.0,10.0,20.0,6.0,41.0,280,,1.0,,,4.0,11.0,23.0,16.0,4.0,,,9.0,2.0,11.0,1.0,4.0,4.0,24.0,,2.0,1.0,12.0,,13.0,2.0,15.0,,2.0,,6.0,4.0,1.0,2.0,,1.0,7.0,,10.0,12.0,9.0,1.0,10.0,,3.0,2.0,3.0,,,2.0,,1.0,3.0,3.0,,23.0,143,1.0,0.8,0.8,0.5,,0.36363636363636365,0.5,,0.4722222222222222,0.5125,,0.5,,,,15.824915824915823,0.8571428571428571,,0.13333333333333333,0.029411764705882353,0.037037037037037035,,0.1111111111111111,0.018691588785046728,0.041666666666666664,,0.037037037037037035,,,0.1,0.2727272727272727,0.07142857142857142,,,1.0,0.2571428571428571,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.22857142857142856,0.3333333333333333,,,0.2777777777777778,0.6,0.6857142857142857,0.5182455882352941,0.5848333333333333,0.49087647058823525,0.07894736842105263,0.13043478260869565,,0.5609756097560976,8.715,0.556420233463035,2.0,3.0,10.0,1.0,5.0,5.0,15.0,2.0,7.0,6.0,15.0,10.0,3.0,1.0,1.0,,2.0,,,5.0,,,,,2.0,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.2,0.25,0.25,0.5,0.2857142857142857,0.3,0.3333333333333333,1.0,0.3333333333333333,0.2777777777777778,0.3,25.080000000000002,2.0,5.0,1.0,2.0,2.0,1.0,3.0,,0.42857142857142855,0.14285714285714285,0.4,0.5,1.0,0.3333333333333333,0.1111111111111111,1.0,0.2,,,,2.0,,0.13333333333333333,0.1,,,,,0.2,,False,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,44596.0,743,83,1400,1397,425,488,198.0,2797,13.0,26.0,1.0,2.0,4.0,8.0,10.0,19.0,62.0,55.0,107.0,46.0,237.0,1545,5.0,9.0,4.0,23.0,12.0,22.0,61.0,50.0,60.0,6.0,5.0,49.0,15.0,64.0,12.0,32.0,5.0,143.0,2.0,5.0,9.0,39.0,1.0,49.0,7.0,56.0,2.0,28.0,16.0,19.0,12.0,15.0,7.0,,,34.0,,31.0,83.0,63.0,2.0,56.0,3.0,14.0,5.0,1.0,,,1.0,,,1.0,1.0,,61.0,425,15.0,0.45454545454545453,0.4807692307692308,0.514018691588785,0.5555555555555556,0.5454545454545454,0.5305555555555556,0.6333333333333333,0.51,0.5841584158415841,0.71875,0.5357142857142857,0.04672897196261682,0.07692307692307693,,14.434250764525993,0.5588235294117647,0.02857142857142857,0.07878787878787878,0.011013215859030838,0.047619047619047616,0.01020408163265306,0.07017543859649122,0.010769230769230769,0.013986013986013986,0.013986013986013986,0.005952380952380952,0.006944444444444444,0.019230769230769232,0.08333333333333333,0.06666666666666667,0.08187134502923976,0.04861111111111111,0.02247191011235955,1.0,0.14444444444444443,0.5,0.5416666666666666,0.23076923076923078,0.10555555555555556,0.5263157894736842,0.5263157894736842,0.3,0.34444444444444444,0.13333333333333333,0.5,,0.16,0.5,0.55,0.4913226256983241,0.5195318181818182,0.5016336734693878,0.10152284263959391,0.11864406779661017,0.0970464135021097,0.25738396624472576,13.25233644859813,0.30357142857142855,32.0,22.0,55.0,3.0,20.0,27.0,73.0,6.0,28.0,10.0,75.0,55.0,22.0,3.0,12.0,,12.0,8.0,2.0,9.0,2.0,4.0,22.0,,5.0,0.9259259259259259,0.3698630136986301,0.3698630136986301,0.40555555555555556,,0.044444444444444446,0.5161290322580645,0.5423728813559322,0.59375,0.3055555555555556,0.4,0.4074074074074074,0.9090909090909091,0.2,0.4,0.4,24.813698630136983,5.0,18.0,3.0,2.0,8.0,7.0,9.0,6.0,0.32142857142857145,0.1,0.2777777777777778,0.2777777777777778,1.0,0.2,0.16,0.25,0.35,,1.0,3.0,1.0,0.5,0.0136986301369863,0.01818181818181818,0.3333333333333333,1.0,3.0,6.0,,0.0759493670886076,False,0.04838709677419355,2.0,,0.6666666666666666,1.0,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,45529.0,759,77,1429,1430,431,486,201.0,2859,40.0,72.0,5.0,10.0,17.0,30.0,52.0,106.0,143.0,158.0,321.0,133.0,569.0,1572,15.0,30.0,14.0,53.0,50.0,97.0,201.0,80.0,236.0,4.0,18.0,77.0,27.0,104.0,17.0,42.0,20.0,235.0,4.0,16.0,24.0,71.0,2.0,97.0,20.0,117.0,8.0,22.0,14.0,46.0,28.0,20.0,18.0,,1.0,66.0,5.0,25.0,61.0,121.0,4.0,159.0,10.0,56.0,23.0,12.0,1.0,1.0,10.0,,2.0,13.0,7.0,,201.0,431,9.0,0.25316455696202533,0.2564102564102564,0.49221183800623053,0.5,0.5154639175257731,0.5105386416861827,0.5416666666666666,0.4696969696969697,0.5682730923694779,0.6190476190476191,0.5813953488372093,0.056074766355140186,0.125,0.0660377358490566,33.85354141656663,0.696969696969697,0.05405405405405406,0.142,0.03375527426160337,0.1276595744680851,0.02072538860103627,0.1380813953488372,0.029985007496251874,0.03184713375796178,0.04827586206896552,0.023255813953488372,0.02097902097902098,0.02,0.10784313725490197,0.17073170731707318,0.16184971098265896,0.09859154929577464,0.038834951456310676,0.5384615384615384,0.1686182669789227,0.5555555555555556,0.6349206349206349,0.35,0.24824355971896955,0.49056603773584906,0.5252525252525253,0.17307692307692307,0.33489461358313816,0.2777777777777778,0.5,0.2,0.22727272727272727,0.5666666666666667,0.4168618266978923,0.45985729411764703,0.47506481481481483,0.4564207692307693,0.12210526315789473,0.15258855585831063,0.09314586994727592,0.3532513181019332,11.141433021806856,0.30160951714485656,66.0,37.0,101.0,6.0,35.0,40.0,106.0,6.0,35.0,77.0,69.0,99.0,37.0,10.0,15.0,,8.0,4.0,5.0,20.0,6.0,8.0,6.0,1.0,23.0,0.575,0.37735849056603776,0.38461538461538464,0.24824355971896955,,0.21739130434782608,0.46153846153846156,0.46808510638297873,0.25757575757575757,0.23653395784543327,0.36633663366336633,0.36633663366336633,0.6216216216216216,0.16666666666666666,0.26515151515151514,0.37373737373737376,26.53584905660377,3.0,5.0,,,,8.0,8.0,51.0,0.22857142857142856,0.0117096018735363,0.6,0.6,,,,,0.22857142857142856,2.0,,3.0,,0.5,,,,,5.0,2.0,,0.018518518518518517,False,0.013986013986013986,3.0,,0.5,1.0,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,46273.0,771,69,1453,1452,482,536,208.0,2905,65.0,105.0,28.0,46.0,26.0,39.0,52.0,100.0,54.0,141.0,259.0,91.0,373.0,1604,31.0,55.0,14.0,76.0,49.0,80.0,152.0,150.0,132.0,40.0,24.0,46.0,20.0,66.0,16.0,29.0,9.0,152.0,23.0,48.0,40.0,85.0,14.0,139.0,75.0,214.0,7.0,6.0,5.0,23.0,10.0,15.0,13.0,,3.0,38.0,8.0,24.0,51.0,119.0,15.0,119.0,8.0,45.0,18.0,41.0,3.0,2.0,32.0,2.0,7.0,44.0,24.0,2.0,152.0,482,14.0,0.5319148936170213,0.6198347107438017,0.5444015444015444,0.5636363636363636,0.6125,0.5423076923076923,0.5636363636363636,0.6125,0.5904761904761905,0.5846153846153846,0.668141592920354,0.09266409266409266,0.17142857142857143,0.06,20.752498530276306,0.6052631578947368,0.3888888888888889,0.16472868217054262,0.0997920997920998,0.20725388601036268,0.11330049261083744,0.1763046544428773,0.10380116959064327,0.16883116883116883,0.08053691275167785,0.056179775280898875,0.11258278145695365,0.11538461538461539,0.1643835616438356,0.13934426229508196,0.18285714285714286,0.2013888888888889,0.07446808510638298,0.5454545454545454,0.40384615384615385,0.6190476190476191,0.7471264367816092,0.5692307692307692,0.38461538461538464,0.52,0.5531914893617021,0.4230769230769231,0.2076923076923077,0.8363636363636363,0.6086956521739131,0.25,0.4875,0.6666666666666666,0.4076923076923077,0.47194673076923077,0.5483860465116277,0.48249624999999996,0.15151515151515152,0.15202702702702703,0.2037533512064343,0.4075067024128686,6.973359073359074,0.33172746042670337,24.0,,1.0,,,,1.0,,,54.0,,1.0,,4.0,8.0,4.0,1.0,5.0,,14.0,4.0,3.0,6.0,,18.0,,,,0.0038461538461538464,0.08,0.22448979591836735,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.0038461538461538464,,,,,,,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,False,,,1.0,,,1.0
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,2214.0,37,6,67,68,35,42,11.0,135,,2.0,,1.0,,1.0,1.0,2.0,3.0,2.0,7.0,,4.0,66,,2.0,,,,3.0,,,4.0,,,2.0,,2.0,,1.0,1.0,4.0,,,1.0,1.0,1.0,3.0,,3.0,,1.0,,1.0,1.0,,,,,1.0,,2.0,3.0,2.0,,,,,,,,,,,,,,,,35,1.0,,,0.2857142857142857,,,0.18181818181818182,,,0.18181818181818182,,,,,,15.189873417721518,1.0,0.25,0.05,,0.08333333333333333,,0.0625,,,,,,,,,0.1111111111111111,0.14285714285714285,,,0.18181818181818182,,,,0.18181818181818182,0.5,0.5,,0.2727272727272727,0.25,,,0.16666666666666666,,0.5454545454545454,0.4891350000000001,0.6148166666666667,0.54209,,,,,11.671428571428569,0.5223880597014925,1.0,,2.0,,2.0,,4.0,2.0,3.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,0.36363636363636365,,,0.3333333333333333,0.3333333333333333,,0.18181818181818182,,,,,0.3333333333333333,,33.775000000000006,,2.0,2.0,,1.0,,,,,0.18181818181818182,,,,0.5,0.16666666666666666,,,1.0,,,,,,,,,,,,,False,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,1199.0,20,-11,39,42,22,22,10.0,81,,,,,,,,,,,,4.0,4.0,47,,,,,,,4.0,,,,,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,,,1.0,,1.0,2.0,3.0,,,,,,,,,,,,2.0,2.0,2.0,,4.0,,,2.0,,,,,,,,,,4.0,22,,,,,,,,,,0.4,,0.4,,,,10.204081632653061,,,0.09090909090909091,,,0.25,0.06666666666666667,0.08333333333333333,,,,0.16666666666666666,0.5,0.25,,,,,,,,,,,,,,,,,,,,1.0,0.46490000000000004,,0.46490000000000004,,,,1.0,,0.5641025641025641,,,2.0,,2.0,,3.0,1.0,3.0,4.0,,2.0,,,,,,,,,,,,,2.0,,,,1.0,,,,,,0.6666666666666666,,,,,0.6666666666666666,,25.2,,1.0,1.0,,1.0,,,,,0.3333333333333333,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,False,,,,,,
2694,1610612747,Josh Powell,Josh Powell,2694,LAL,990.0,16,-11,35,35,35,29,4.0,70,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,3.0,2.0,4.0,41,1.0,1.0,,2.0,1.0,3.0,4.0,,2.0,2.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,2.0,3.0,1.0,,2.0,,,1.0,,,,,,,,,,4.0,35,,,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,0.5,,,,12.5,,,,0.1111111111111111,,,,0.08333333333333333,0.25,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,1.0,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.41406666666666664,0.5835,0.41406666666666664,,,0.5,1.0,12.966666666666669,1.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
2788,1610612747,DJ Mbenga,DJ Mbenga,2788,LAL,49.0,1,-1,1,2,1,2,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
