EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,PtsAssisted3s,ShortMidRangeAssists,BadPassTurnovers,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Assisted3sPct,DefArc3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyAtRimFGM,ShortMidRangeFGA,FTDefRebounds,BadPassSteals,Travels,ShootingFouls,Offensive Fouls,Loose Ball Fouls Drawn,DefFTReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,PtsPutbacks,Arc3Assists,LongMidRangeAssists,Offensive Fouls Drawn,SecondChanceAtRimAccuracy,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffThreePtRebounds,SecondChanceTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShortMidRangePctBlocked,PenaltyCorner3FGM,SelfOReb,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,PenaltyCorner3Accuracy,BlockedShortMidRange,Technical Free Throw Trips,on,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Fg3aBlocked,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,BlockedCorner3
101126,1610612738,Nate Robinson,Nate Robinson,101126,BOS,2161.0,36,4.0,70,68,39,52,10.0,138,3.0,6.0,1.0,1.0,2.0,4.0,2.0,10.0,1.0,1.0,4.0,5.0,10.0,2.0,10.0,3.0,19.0,54.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,7.0,4.0,6.0,6.0,10.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,2.0,1.0,1.0,2.0,3.0,3.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,1.0,2.0,1.0,7.0,39,2.0,1.0,0.4,0.4,0.2,0.25,0.2,0.5,0.5,0.3333333333333333,0.4,0.3333333333333333,0.35714285714285715,0.4318181818181818,0.3333333333333333,0.3888888888888889,0.5,0.1,0.16666666666666666,29.629629629629626,0.5,0.5,0.09523809523809523,0.07407407407407407,0.07692307692307693,0.08823529411764706,0.05,0.25,0.07692307692307693,0.2,0.1111111111111111,0.3333333333333333,0.3,0.5,0.6,0.3333333333333333,0.2,0.5,0.5,0.5,0.5,0.2,0.2,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.5714285714285714,0.25,0.8,0.2,0.5122774999999999,0.47816666666666663,0.46920714285714293,0.09523809523809523,0.18181818181818182,0.10526315789473684,0.3684210526315789,6.709999999999999,25.390000000000004,0.5571428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,1155.0,19,-1.0,38,34,24,28,6.0,72,,1.0,,1.0,1.0,5.0,2.0,3.0,,1.0,2.0,1.0,6.0,2.0,4.0,,8.0,34.0,,,,,1.0,4.0,1.0,3.0,,5.0,,2.0,,3.0,2.0,,1.0,1.0,2.0,1.0,,5.0,,,1.0,1.0,2.0,,2.0,,,2.0,,,1.0,2.0,2.0,,1.0,,,,,5.0,24,,,,,0.5,0.3333333333333333,0.5,0.16666666666666666,,0.25,0.4,,0.35714285714285715,0.4,,0.35714285714285715,0.4,,,27.906976744186046,1.0,,0.09090909090909091,,0.125,0.10526315789473684,,,,0.3333333333333333,,,0.1,,,,0.5,0.2,0.2,,0.3,0.6666666666666666,0.6666666666666666,,,0.14285714285714285,0.2857142857142857,0.5,0.5,0.6666666666666666,0.46338,,0.4728142857142857,,,,0.625,16.533333333333335,24.525,0.631578947368421,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.125,0.5,0.1,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200749,1610612738,Shelden Williams,Shelden Williams,200749,BOS,3424.0,57,6.0,112,107,59,74,15.0,219,3.0,6.0,2.0,5.0,1.0,2.0,,,,,,4.0,9.0,,,5.0,13.0,91.0,,3.0,,,3.0,5.0,,,5.0,11.0,8.0,,,,,1.0,,,,,,,2.0,,5.0,5.0,11.0,2.0,13.0,1.0,,4.0,2.0,,2.0,6.0,5.0,8.0,5.0,6.0,,1.0,2.0,11.0,59,3.0,2.0,1.0,1.0,,,,0.4444444444444444,,0.6,0.4444444444444444,,0.6,0.5416666666666666,,0.6875,,0.1111111111111111,0.16666666666666666,14.173228346456693,0.6666666666666666,,0.14285714285714285,0.046511627906976744,0.25,0.18181818181818182,0.03278688524590164,,0.10526315789473684,0.1,0.13333333333333333,0.5,0.6666666666666666,0.5,0.6,1.0,0.2222222222222222,0.5,0.5,1.0,,,,0.6666666666666666,,1.0,,,0.6666666666666666,,0.5408999999999999,0.5381333333333334,0.6284,0.1,0.1,,0.8461538461538461,5.866666666666666,,0.5267857142857143,,,,,2.0,,,,,,,0.1875,,,,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.2,0.1111111111111111,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,2078.0,35,10.0,66,65,31,34,7.0,131,1.0,4.0,2.0,1.0,1.0,3.0,,,,,,2.0,9.0,,,2.0,6.0,54.0,1.0,2.0,,2.0,,3.0,,,2.0,2.0,,4.0,,,,,2.0,1.0,3.0,,,7.0,2.0,,2.0,1.0,3.0,2.0,5.0,3.0,1.0,1.0,1.0,,,2.0,,4.0,3.0,2.0,,1.0,,2.0,31,,,,,,,,0.2222222222222222,0.5,,0.2222222222222222,0.5,,0.3,0.5,0.25,,,,16.216216216216218,0.5,,0.047619047619047616,0.08333333333333333,0.15384615384615385,0.08823529411764706,0.06060606060606061,0.25,,,,,0.4444444444444444,0.25,0.25,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,1.0,,0.3333333333333333,,,0.4444444444444444,,0.5114888888888889,0.5676,0.4171333333333333,0.1,0.1,0.3333333333333333,0.3333333333333333,7.677777777777777,,0.4696969696969697,,,,1.0,1.0,2.0,2.0,,2.0,2.0,,0.2,1.0,,,,,2.0,,2.0,,2.0,,1.0,,0.14285714285714285,0.2222222222222222,,1.0,2.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,1610612738,Michael Finley,Michael Finley,714,BOS,1657.0,28,-2.0,52,50,20,34,6.0,102,,,,,,4.0,,1.0,,,1.0,,4.0,1.0,3.0,,3.0,39.0,,1.0,,,,,,1.0,,,,,,1.0,,,2.0,,2.0,,1.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,20,,,,,0.3333333333333333,,0.3333333333333333,,,,0.21428571428571427,,,0.21428571428571427,,,0.42857142857142855,,,12.06896551724138,,,,,,,,,,,,,,,,,0.5714285714285714,,,,0.14285714285714285,,,,,,1.0,,0.42857142857142855,,0.46413571428571426,0.4269,0.4356,,,,,19.65,24.46666666666667,0.38461538461538464,2.0,,3.0,,,,,,,,1.0,,,0.2857142857142857,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,1081.0,18,-1.0,37,35,19,20,6.0,72,,1.0,,,,3.0,,,,,,,4.0,1.0,1.0,,3.0,30.0,,,,,,2.0,,,,,,,,,,1.0,2.0,2.0,4.0,,2.0,10.0,,,,2.0,4.0,1.0,5.0,2.0,2.0,2.0,,,1.0,2.0,,,,,,,,,19,,,,,1.0,,1.0,,,,0.3,,,0.3,,,0.2,0.25,1.0,16.666666666666668,1.0,,0.18181818181818182,,,0.1111111111111111,0.05,,,0.25,0.3333333333333333,,0.2,,,,0.6,,,,,,,,,,,,0.4,,0.44791,,0.3929,,,,,13.899999999999999,23.5,0.5135135135135135,1.0,,3.0,,1.0,,,,,,1.0,,,0.2,,,,,2.0,,,,,,1.0,,,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,1610612738,Rasheed Wallace,Rasheed Wallace,739,BOS,1332.0,22,,41,41,4,13,6.0,82,,,,,,1.0,,2.0,,,,2.0,5.0,,2.0,2.0,6.0,31.0,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,2.0,4.0,6.0,,6.0,,,,,,,,,4.0,2.0,2.0,,1.0,,,4,,,0.5,0.5,,,,0.4,,,0.2857142857142857,,,0.375,,,0.2857142857142857,,,16.666666666666668,,,0.26666666666666666,,0.3333333333333333,0.2857142857142857,,,,,0.2857142857142857,,,,,,0.14285714285714285,,,,0.2857142857142857,,,,,,,,0.2857142857142857,,0.4283928571428572,,,0.125,0.16666666666666666,,,11.66,24.799999999999997,0.0975609756097561,,,,,,,,,,,,0.4,,,,,,4.0,,,,2.0,,,,0.2857142857142857,0.5714285714285714,,,,,,,,,,,,,,,,2.0,0.5,0.5,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,920.0,15,-1.0,33,31,29,29,5.0,64,,,,,1.0,2.0,,,,,,1.0,4.0,,1.0,1.0,3.0,28.0,,,,,1.0,3.0,,1.0,1.0,3.0,2.0,,,,,1.0,1.0,,1.0,,,2.0,,,1.0,2.0,3.0,,3.0,,,,,,,,,2.0,1.0,2.0,,1.0,,3.0,29,1.0,,1.0,1.0,,,,0.25,,0.3333333333333333,0.2,,0.25,0.25,,0.3,0.2,0.25,,15.789473684210526,,,0.3333333333333333,,0.14285714285714285,0.23076923076923078,,,,0.6666666666666666,,,,,,,0.4,0.5,0.5,1.0,,,,,,,,,0.2,,0.41658,,0.42164999999999997,0.16666666666666666,0.2,,1.0,14.850000000000001,23.2,0.8787878787878788,1.0,1.0,,,,,,,,,,0.2,,0.2,,0.25,,2.0,,,,1.0,,,,,0.4,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2605,1610612738,Marquis Daniels,Marquis Daniels,2605,BOS,1457.0,24,2.0,49,47,35,45,7.0,96,2.0,2.0,,1.0,1.0,2.0,,,,,,4.0,10.0,1.0,1.0,6.0,17.0,42.0,1.0,3.0,,2.0,3.0,7.0,1.0,1.0,4.0,13.0,4.0,4.0,,,,,1.0,,1.0,,1.0,2.0,2.0,,1.0,3.0,4.0,4.0,8.0,,,2.0,,,1.0,2.0,2.0,1.0,3.0,6.0,,3.0,,13.0,35,1.0,,0.5,0.6666666666666666,1.0,1.0,1.0,0.4,0.3333333333333333,0.42857142857142855,0.5,0.3333333333333333,0.5625,0.6071428571428571,0.3333333333333333,0.65,0.09090909090909091,,,28.57142857142857,1.0,,0.25,0.11764705882352941,0.125,0.2,0.16,,0.16666666666666666,,0.4,,0.18181818181818182,1.0,1.0,1.0,0.18181818181818182,0.5,0.5,,,,,,,0.125,,,0.2727272727272727,,0.48015454545454533,0.41775,0.4670125,0.21428571428571427,0.23076923076923078,0.11764705882352941,0.7647058823529411,9.26,22.9,0.7142857142857143,1.0,1.0,3.0,,1.0,,,,,,1.0,0.16666666666666666,,0.09090909090909091,,0.125,1.0,6.0,,,,,,,,0.3333333333333333,0.5454545454545454,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,0.25,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,,,1.0,2.0,0.1,0.5,0.3333333333333333,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,555.0,9,7.0,18,17,14,14,1.0,35,,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,4.0,6.0,19.0,,1.0,,,1.0,2.0,,,4.0,6.0,2.0,,,,,,,2.0,2.0,1.0,,6.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,3.0,2.0,4.0,,,2.0,6.0,14,1.0,2.0,1.0,1.0,,,,0.5,,0.5,0.5,,0.5,0.75,,0.75,,,,21.05263157894737,,,0.14285714285714285,0.25,,0.1,0.16666666666666666,,0.5,0.2,,,0.5,,,,,,,,,,,1.0,,0.5,,,0.5,,0.43415000000000004,0.5693,0.43415000000000004,,,,1.0,6.7,,0.7777777777777778,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,2.0,,,,,0.5,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
