EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Fouls,FTA,Technical Free Throw Trips,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,TsPct,PenaltyTsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,ThreePtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,OffThreePtRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,LongMidRangeFGM,LongMidRangeFGA,Offensive Fouls Drawn,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Avg2ptShotDistance,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,FG3APct,OffLongMidRangeReboundPct,ShortMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,DefTwoPtRebounds,DefTwoPtReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChancePointsPct,SecondChanceAtRimFGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffAtRimReboundPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,on,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,Corner3Assists,ShortMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Fg3aBlocked,FTDefRebounds,Loose Ball Fouls,BlockedShortMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,50.0,1,2.0,2.0,2,2.0,2.0,4,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,197.0,3,2.0,7.0,8,5.0,5.0,15,9.0,,,,,,4.0,,5.0,,0.7142857142857143,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.75,1.0,22.22222222222222,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,454.0,8,8.0,18.0,17,18.0,17.0,35,14.0,1.0,2.0,,5.0,2.0,2.0,,18.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,8.695652173913043,0.25,0.16666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.16666666666666666,0.14285714285714285,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201785,1610612762,Othyus Jeffers,Othyus Jeffers,201785,UTA,591.0,10,8.0,22.0,22,20.0,19.0,44,19.0,,,,,,1.0,,20.0,,0.9090909090909091,4.0,,2.0,,2.0,,,1.0,1.0,1.0,2.0,0.16666666666666666,0.2,24.13793103448276,,,,0.16666666666666666,0.16666666666666666,1.0,,,,,1.0,,,1.0,1.0,,,,0.1111111111111111,,,1.0,6.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.16666666666666666,0.2,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0.25,1.0,1.0,1.0,0.2,1.0,0.5863666666666666,0.58676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,187.0,3,2.0,6.0,7,4.0,4.0,13,9.0,,,,,1.0,,,4.0,,0.6666666666666666,1.0,,6.0,,6.0,,,,2.0,,6.0,1.0,1.0,37.5,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,3.0,3.0,,3.0,3.0,6.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.38866666666666666,0.38866666666666666,3.0,3.0,1.0,1.0,1.0,1.0,1.0,18.099999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202083,1610612762,Wesley Matthews,Wesley Matthews,202083,UTA,175.0,3,-4.0,6.0,5,6.0,5.0,11,6.0,,,,,,,,6.0,,1.0,2.0,,2.0,,2.0,,,1.0,1.0,,2.0,0.3333333333333333,0.5,30.0,,,,,,1.0,,,,1.0,1.0,,,,,,,0.25,0.2,,,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,0.5,1.0,0.3333333333333333,0.5,,,,,0.3333333333333333,1.0,1.0,,,0.5,1.0,0.6666666666666666,0.4610833333333333,0.464875,,,,,,,,4.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.32385,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,49.0,1,-2.0,1.0,2,1.0,1.0,3,2.0,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,99.0,2,7.0,4.0,4,4.0,4.0,8,,,,,,,,,4.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201585,1610612762,Kosta Koufos,Kosta Koufos,201585,UTA,482.0,8,8.0,18.0,17,16.0,15.0,35,13.0,,,,,,,,16.0,,0.8888888888888888,4.0,,2.0,,,2.0,2.0,3.0,,,,0.5,,8.695652173913043,0.4,0.2857142857142857,0.3333333333333333,,,,,,,1.0,1.0,,,,,,,0.16666666666666666,0.14285714285714285,1.0,0.5,,,,,,1.0,2.0,1.0,,,,1.0,,,,,,,0.5,,0.5,,0.5,,,,,,,,,,,,0.4661,,,,,,,,,6.65,2.0,,,,,,,2.0,,,,1.0,,,,0.5867,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202178,1610612762,Sundiata Gaines,Sundiata Gaines,202178,UTA,395.0,7,6.0,16.0,15,16.0,15.0,31,10.0,,,,,1.0,2.0,,16.0,1.0,1.0,3.0,,11.0,,11.0,,1.0,2.0,1.0,1.0,11.0,0.7857142857142857,0.7857142857142857,35.0,,0.14285714285714285,,0.14285714285714285,0.16666666666666666,1.0,,,,1.0,1.0,,,,,,,0.2,0.16666666666666666,,,2.0,2.0,1.0,2.0,2.0,4.0,5.0,2.0,4.0,5.0,,,,,,,,,0.8,0.8,0.9166666666666666,0.9166666666666666,,,,,0.3333333333333333,1.0,1.0,,0.5,0.3333333333333333,1.0,0.5,0.49338333333333334,0.49338333333333334,1.0,2.0,,0.3333333333333333,0.5,0.5,,10.58,1.0,1.0,,1.0,1.0,,1.0,8.0,1.0,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.45755,24.5,1.0,0.5,,1.0,1.0,2.0,,0.5,0.5,0.5,,1.0,1.0,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
