EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,FTDefRebounds,Travels,BlockedLongMidRange,ShortMidRangePctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceFg3Pct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,3372.0,56,8.0,104,103,42.0,54.0,12.0,207,5.0,6.0,1.0,1.0,2.0,2.0,5.0,6.0,2.0,12.0,119,1.0,1.0,2.0,2.0,2.0,4.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,2.0,1.0,5.0,3.0,2.0,5.0,4.0,2.0,4.0,42.0,0.8,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,0.8571428571428571,1.0,1.0,0.16666666666666666,0.16666666666666666,6.837606837606838,0.03333333333333333,0.12,0.07692307692307693,0.09090909090909091,0.046511627906976744,0.1111111111111111,0.2857142857142857,0.16666666666666666,0.125,0.08333333333333333,0.2,0.8,1.0,0.8333333333333334,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5659,0.3443,0.4868,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.8999999999999999,0.40384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,6494.0,108,-8.0,203,202,76.0,74.0,25.0,405,1.0,5.0,,,,3.0,7.0,15.0,11.0,43.0,206,1.0,1.0,4.0,2.0,6.0,16.0,4.0,10.0,,1.0,,7.0,,14.0,,1.0,2.0,3.0,5.0,1.0,6.0,2.0,2.0,,3.0,10.0,3.0,4.0,13.0,3.0,21.0,,13.0,3.0,,,,,,,16.0,76.0,0.2857142857142857,0.2857142857142857,0.4666666666666667,1.0,0.3333333333333333,0.5161290322580645,0.3333333333333333,0.5,0.6,0.5,0.6153846153846154,0.06666666666666667,0.2,19.047619047619047,0.046153846153846156,0.014925373134328358,0.09090909090909091,,0.05747126436781609,0.010638297872340425,,,,0.04,,,0.16129032258064516,0.2,0.25,,,,0.3,,0.6774193548387096,0.46745689655172407,0.3969,0.4604722222222223,0.12121212121212122,0.1875,0.09302325581395349,0.37209302325581395,9.140000000000002,0.37438423645320196,4.0,5.0,2.0,5.0,1.0,2.0,5.0,14.0,2.0,2.0,4.0,6.0,16.0,2.0,2.0,2.0,4.0,6.0,18.0,2.0,12.0,5.0,7.0,3.0,4.0,7.0,5.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.375,0.5,0.42857142857142855,0.5161290322580645,0.7,0.03333333333333333,0.10526315789473684,0.11764705882352941,0.16129032258064516,0.8,0.8,0.25,0.16129032258064516,0.4,0.4,0.5,0.06451612903225806,0.5,0.5,1.0,0.45161290322580644,0.35714285714285715,0.35714285714285715,1.0,0.6666666666666666,0.4,0.5,0.4166666666666667,0.058823529411764705,28.349999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2047,1610612748,Quentin Richardson,Quentin Richardson,2047,MIA,4189.0,70,-39.0,137,137,47.0,54.0,12.0,274,1.0,1.0,,,,,3.0,9.0,2.0,14.0,158,,1.0,,2.0,3.0,9.0,4.0,2.0,,1.0,,1.0,,2.0,,1.0,3.0,8.0,12.0,1.0,13.0,2.0,2.0,,1.0,2.0,1.0,4.0,6.0,,3.0,,2.0,,1.0,,,1.0,1.0,,9.0,47.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.6666666666666666,0.375,,0.7,0.4117647058823529,,0.75,0.1111111111111111,,12.666666666666666,0.23529411764705882,0.023255813953488372,0.375,,0.2619047619047619,0.016129032258064516,,,,0.17647058823529413,1.0,1.0,0.0625,1.0,1.0,1.0,,,,,0.5,0.478684375,0.5275,0.45247000000000004,,,,0.6428571428571429,8.766666666666667,0.34306569343065696,2.0,6.0,,2.0,1.0,1.0,1.0,6.0,,1.0,2.0,2.0,7.0,,,1.0,2.0,2.0,6.0,,6.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,2.0,1.0,1.0,0.2857142857142857,0.5,0.2857142857142857,0.4375,0.5,0.0625,0.2222222222222222,0.2857142857142857,0.375,0.3333333333333333,0.4,0.5,0.125,,,,0.0625,1.0,1.0,1.0,0.375,0.16666666666666666,0.16666666666666666,1.0,,0.4,0.5,0.16666666666666666,,24.785714285714285,1.0,1.0,1.0,0.16666666666666666,0.2,0.375,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,7591.0,127,-12.0,243,239,83.0,102.0,25.0,482,13.0,17.0,1.0,1.0,6.0,8.0,23.0,38.0,20.0,102.0,254,2.0,3.0,11.0,10.0,14.0,33.0,14.0,32.0,2.0,2.0,4.0,21.0,3.0,46.0,1.0,2.0,3.0,6.0,12.0,3.0,15.0,3.0,2.0,1.0,10.0,21.0,11.0,4.0,14.0,2.0,24.0,1.0,30.0,15.0,3.0,2.0,,4.0,1.0,,33.0,83.0,0.30434782608695654,0.3181818181818182,0.6052631578947368,0.6666666666666666,0.7142857142857143,0.6029411764705882,0.7,0.5576923076923077,0.6392405063291139,0.7857142857142857,0.5892857142857143,0.05263157894736842,0.058823529411764705,36.90036900369004,0.08955223880597014,0.0273972602739726,0.11538461538461539,0.03125,0.0967741935483871,0.02857142857142857,0.09090909090909091,,0.03571428571428571,0.1111111111111111,0.16666666666666666,0.25,0.25,0.7647058823529411,0.8125,0.3076923076923077,0.2,1.0,0.3076923076923077,0.75,0.6911764705882353,0.5107059701492538,0.5724750000000001,0.5358720000000001,0.20253164556962025,0.3125,0.10784313725490197,0.3235294117647059,7.93157894736842,0.34156378600823045,4.0,9.0,6.0,12.0,,1.0,12.0,29.0,2.0,3.0,11.0,12.0,30.0,2.0,4.0,3.0,12.0,4.0,3.0,1.0,28.0,12.0,17.0,8.0,5.0,11.0,9.0,2.0,3.0,1.0,5.0,2.0,1.0,,2.0,,0.08333333333333333,0.4,0.25,0.41379310344827586,0.4411764705882353,0.5238095238095238,,0.045454545454545456,0.1,0.1323529411764706,0.4444444444444444,0.5,,0.17647058823529413,0.5,0.5,0.5,0.014705882352941176,,,,0.4264705882352941,0.41379310344827586,0.41379310344827586,0.08333333333333333,0.4,0.4230769230769231,0.2727272727272727,0.42857142857142855,0.03225806451612903,25.493333333333336,3.0,,1.0,0.1111111111111111,0.3,0.1111111111111111,1.0,1.0,1.0,33.0,1.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,0.5,0.034482758620689655,0.5,1.0,0.038461538461538464,,,,True,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,8500.0,142,-31.0,267,266,84.0,104.0,29.0,533,4.0,10.0,2.0,3.0,,2.0,13.0,37.0,4.0,30.0,287,2.0,4.0,4.0,2.0,7.0,5.0,22.0,4.0,4.0,3.0,3.0,4.0,1.0,11.0,2.0,7.0,3.0,23.0,28.0,9.0,37.0,1.0,1.0,,4.0,5.0,1.0,11.0,18.0,1.0,7.0,,6.0,2.0,1.0,1.0,,1.0,1.0,,5.0,84.0,0.8461538461538461,1.0,0.35135135135135137,0.5,0.2857142857142857,0.35135135135135137,0.5,0.2857142857142857,0.375,0.5,0.3125,0.08108108108108109,0.2,15.0,0.30666666666666664,0.08045977011494253,0.1111111111111111,0.05714285714285714,0.2549019607843137,0.07377049180327869,0.043478260869565216,0.07692307692307693,0.06666666666666667,0.3,,1.0,0.2702702702702703,0.4,0.5,0.5,0.75,0.6666666666666666,0.2857142857142857,,0.2702702702702703,0.44916216216216215,0.5266,0.4679285714285714,0.05128205128205128,0.05128205128205128,0.13333333333333333,0.16666666666666666,10.824324324324325,0.3146067415730337,2.0,9.0,7.0,18.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,1.0,2.0,,,,1.0,3.0,1.0,,,,,,0.2,0.10526315789473684,0.21739130434782608,0.15,0.24324324324324326,0.2222222222222222,0.25,1.0,0.4864864864864865,0.3888888888888889,0.3888888888888889,1.0,,,,,,,,,,,,,,,2.0,,,0.1111111111111111,0.2,0.4090909090909091,,,,,2.0,,2.0,1.0,2.0,,,,,,0.09523809523809523,,,,,,,True,,,,,,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,5248.0,87,-14.0,164,166,47.0,72.0,19.0,330,3.0,5.0,1.0,2.0,1.0,2.0,6.0,13.0,5.0,23.0,173,1.0,3.0,4.0,1.0,2.0,10.0,4.0,8.0,2.0,1.0,1.0,7.0,1.0,15.0,,2.0,1.0,4.0,7.0,2.0,9.0,1.0,1.0,,2.0,6.0,2.0,1.0,3.0,,3.0,2.0,5.0,1.0,,,,,,,10.0,47.0,0.3333333333333333,0.4,0.46153846153846156,0.3333333333333333,0.5,0.45,0.3333333333333333,1.0,0.5,0.5,1.0,0.07692307692307693,0.2,15.053763440860214,0.0851063829787234,0.038461538461538464,0.043478260869565216,,0.07142857142857142,0.02666666666666667,0.0625,,,0.11764705882352941,,,0.25,0.6,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6,0.4942349999999999,0.46140000000000003,0.6319125,0.047619047619047616,0.07142857142857142,0.17391304347826086,0.43478260869565216,11.276923076923076,0.2865853658536585,,1.0,3.0,7.0,1.0,4.0,1.0,3.0,,1.0,1.0,2.0,7.0,,2.0,2.0,2.0,2.0,6.0,,3.0,1.0,6.0,2.0,4.0,4.0,3.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,0.2857142857142857,0.35,0.6666666666666666,0.04,0.125,0.058823529411764705,0.05,,,,0.35,0.42857142857142855,0.42857142857142855,,0.2,0.25,0.25,1.0,0.15,0.3333333333333333,0.3333333333333333,1.0,,0.25,1.0,0.3333333333333333,,24.571428571428573,2.0,,,,0.25,,1.0,,,,,,,,2.0,1.0,,,,,,,,0.25,1.0,1.0,,True,,,,,,
2306,1610612748,Carlos Arroyo,Carlos Arroyo,2306,MIA,1896.0,32,-36.0,55,57,,13.0,5.0,112,,,,,,,1.0,6.0,,2.0,72,,,,,,,2.0,,,,,6.0,,12.0,,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,4.0,,1.0,,,,,,,,,,,,1.0,1.0,0.16666666666666666,,,0.16666666666666666,,,0.16666666666666666,,,,,11.475409836065573,,,0.3333333333333333,,0.06666666666666667,,,,,,0.5,,,,,,,,,,,0.40548333333333336,,,,,,,17.683333333333334,,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,6.0,4.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,0.16666666666666666,,,,0.8333333333333334,0.2,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,298.0,5,5.0,9,9,4.0,8.0,1.0,18,,,,,,,,,2.0,2.0,11,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,2.0,,,,,,,,2.0,4.0,,,,,,,,,0.5,,1.0,,,27.272727272727273,,,,,,,,,,,,,,,,,,,,,1.0,0.5043,,,,,,1.0,,0.4444444444444444,,,,,,,,1.0,,,,,1.0,,,,,2.0,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201563,1610612748,Michael Beasley,Michael Beasley,201563,MIA,2202.0,37,-12.0,72,71,27.0,15.0,6.0,143,4.0,8.0,2.0,4.0,2.0,5.0,10.0,19.0,2.0,22.0,75,2.0,4.0,4.0,3.0,8.0,8.0,12.0,8.0,4.0,1.0,,,,,,3.0,1.0,3.0,5.0,3.0,8.0,,,,1.0,1.0,,3.0,4.0,1.0,2.0,,3.0,2.0,,,,,,,8.0,27.0,0.6,0.75,0.5263157894736842,0.5,0.375,0.5,0.5,0.375,0.5238095238095238,0.5,0.4444444444444444,0.05263157894736842,,28.205128205128204,0.2,0.14285714285714285,0.14285714285714285,,0.18181818181818182,0.0967741935483871,0.16666666666666666,,,0.125,,,0.4,0.5,0.5,0.5,1.0,0.5,0.625,0.4,0.45,0.449075,0.53035,0.47202500000000003,0.09523809523809523,0.1,0.18181818181818182,0.36363636363636365,8.910526315789474,0.375,1.0,4.0,5.0,7.0,,,,1.0,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.05,,0.2857142857142857,0.3333333333333333,0.16666666666666666,0.2,0.25,0.3333333333333333,1.0,0.35,0.7142857142857143,0.7142857142857143,0.6,,,,,0.05,,,,,,,,,24.9,1.0,,,0.25,0.2,0.25,,,,,,,2.0,,,,,,,,0.2222222222222222,,,,,,,True,,,,,,
2048,1610612748,Jamaal Magloire,Jamaal Magloire,2048,MIA,155.0,3,5.0,5,5,2.0,5.0,,10,,1.0,,,,,,1.0,,,2,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,20.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,0.4781,,,,,,,2.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
