EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,ThreePtAssists,Assists,Corner3Assists,AssistPoints,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,FG3M,PtsAssisted3s,TwoPtAssists,Arc3Assists,AtRimAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,Arc3FGM,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,SecondChanceFG3A,ShootingFouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Frequency,FTDefRebounds,DefFTReboundPct,on,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,LostBallSteals,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,LongMidRangePctBlocked,Travels,Clear Path Fouls,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,703.0,12,-2.0,24,25,15.0,1,3.0,49,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,5.0,19,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,15.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.5,24.999999999999996,0.1111111111111111,0.07142857142857142,0.16666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,0.43113333333333337,0.4791,0.25,0.25,0.6,11.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,39.0,1,-1.0,1,5,1.0,5,,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,100.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,109.0,2,,4,4,,4,,8,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,692.0,12,1.0,23,25,17.0,6,4.0,48,2.0,5.0,,3.0,,3.0,6.0,4.0,10.0,18,1.0,4.0,3.0,5.0,4.0,3.0,4.0,8.0,1.0,1.0,1.0,,,4.0,5.0,2.0,1.0,5.0,17.0,1.0,0.5,0.25,0.5,0.25,0.625,0.4166666666666667,33.33333333333333,0.3,0.2857142857142857,0.3333333333333333,0.8333333333333334,0.4,0.5,,0.75,,0.8333333333333334,0.5560666666666666,0.5502,0.2857142857142857,0.2857142857142857,0.5,1.3166666666666667,0.7391304347826086,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2,0.25,0.2857142857142857,0.5,0.36363636363636365,0.5,0.3333333333333333,1.0,0.3333333333333333,0.25,0.5,0.5,0.16666666666666666,1.0,1.0,0.6666666666666666,0.50845,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202066,1610612759,Garrett Temple,Garrett Temple,202066,SAS,919.0,15,-3.0,32,36,19.0,10,4.0,68,,,,,,,,1.0,4.0,27,,,1.0,1.0,,1.0,2.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,19.0,1.0,,,0.5,,0.5,0.25,13.88888888888889,0.1,0.11764705882352941,,,,,,,,1.0,0.55285,0.46695,,,0.25,,0.59375,,,3.0,1.0,,1.0,,,23.23333333333333,1.0,2.0,,5.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,0.14285714285714285,,,,,,,0.2,0.25,,,,,,,,,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,748.0,12,,26,27,17.0,1,4.0,53,,1.0,,1.0,1.0,,2.0,,3.0,19,,1.0,,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,17.0,,,,0.375,,0.375,,16.666666666666668,0.25,0.14285714285714285,0.2,0.25,,,0.25,0.5,,0.75,0.483575,0.492875,,,,9.55,0.6538461538461539,2.0,1.0,2.0,1.0,,0.5,0.5,0.5,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,3.0,,,,,,,,,,1.0,0.5,0.5,,,,,,,1.0,2.0,1.0,0.5,0.5,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,1610612759,Keith Bogans,Keith Bogans,2586,SAS,688.0,11,-3.0,24,25,15.0,1,3.0,49,,1.0,,,,,2.0,,,20,,1.0,,,,,2.0,2.0,,2.0,1.0,2.0,,2.0,,,,,15.0,,,,,,,,24.999999999999996,,0.15384615384615385,,0.2,,,,,,0.8,0.55389,0.52445,,,,3.05,0.625,2.0,1.0,3.0,2.0,,0.6,0.4,0.3333333333333333,24.3,,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,0.5,1.0,0.4,,,,,,,0.6666666666666666,,,,0.2,,,,,,,1.0,1.0,,,,,,,,2.0,2.0,,,,,,1.0,0.2,,,,0.3333333333333333,,2.0,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,329.0,5,-1.0,14,15,3.0,6,1.0,29,,,,,,1.0,1.0,,2.0,13,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,7.142857142857142,,,,,,,,,,,0.3259,0.3259,,,1.0,7.1,0.21428571428571427,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,0.3259,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,61.0,1,-2.0,2,4,2.0,4,,6,,,,,,,1.0,,,2,,1.0,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,50.0,,,,,,,,,,,0.3601,0.3601,,,,11.7,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,213.0,4,,8,10,4.0,8,1.0,18,,,,,,,,,,7,,,,,,,1.0,1.0,,,,,,,,,,,4.0,,,,,,,,12.5,,0.3333333333333333,,,,,,,,1.0,,,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65.1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
