EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,on,Blocked3s,BlockedCorner3,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
101138,1610612753,Brandon Bass,Brandon Bass,101138,ORL,776.0,13,-2,24,25,13,9,4,49,1.0,1.0,1.0,1.0,1.0,2.0,1,4,2.0,4,23,1.0,4,2.0,4,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4,13,0.25,0.25,0.25,0.25,0.4,0.4,17.24137931034483,0.16666666666666666,0.15384615384615385,0.6666666666666666,0.25,1.0,1.0,0.25,0.5,0.25,1.0,0.25,0.40602499999999997,0.40602499999999997,0.2,0.2,1.0,11.625,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,7182.0,120,25,216,219,99,92,26,435,9.0,11.0,2.0,2.0,2.0,,10,13,5.0,25,215,3.0,4,4.0,10,6.0,3.0,3.0,1.0,6.0,15.0,20.0,36.0,18.0,5.0,8.0,2.0,10,99,0.7692307692307693,0.75,0.7692307692307693,0.75,0.7352941176470589,0.7142857142857143,7.755102040816326,0.21428571428571427,0.19791666666666666,0.05555555555555555,0.8461538461538461,0.8181818181818182,0.9,0.15384615384615385,,0.5,1.0,0.8461538461538461,0.5661,0.5693,0.13333333333333333,0.13333333333333333,0.4,0.9769230769230769,0.4583333333333333,2.0,4.0,1.0,3.0,6.0,6.0,14.0,4.0,1.0,2.0,5.0,11.0,4.0,1.0,16.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,13.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.7,0.875,0.5,0.5,0.5,0.07692307692307693,0.09090909090909091,1.0,0.1111111111111111,0.21153846153846154,0.15384615384615385,0.1,0.1568627450980392,0.19047619047619047,0.25,0.21739130434782608,0.09375,0.1111111111111111,0.3076923076923077,0.23076923076923078,0.14285714285714285,0.2,0.5,0.5,0.7777777777777778,0.5,0.5,0.6666666666666666,0.5,0.554725,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1713,1610612753,Vince Carter,Vince Carter,1713,ORL,28772.0,480,99,862,858,309,206,91,1720,24.0,44.0,10.0,16.0,43.0,46.0,62,133,57.0,217,865,25.0,44,29.0,88,100.0,15.0,32.0,8.0,81.0,37.0,50.0,59.0,50.0,51.0,69.0,26.0,88,309,0.46616541353383456,0.5681818181818182,0.43478260869565216,0.49166666666666664,0.5023474178403756,0.5576923076923077,24.251805985552117,0.115625,0.11822660098522167,0.12345679012345678,0.2391304347826087,0.5454545454545454,0.631578947368421,0.23369565217391305,0.25,0.26666666666666666,0.625,0.5163043478260869,0.4884983606557378,0.4845338983050848,0.12807881773399016,0.17105263157894737,0.4055299539170507,9.751879699248121,0.35846867749419953,5.0,10.0,19.0,8.0,14.0,21.0,24.0,6.0,7.0,2.0,3.0,5.0,11.0,2.0,9.0,2.0,12.0,8.0,4.0,16.0,9.0,22.0,26.0,3.0,3.0,10.0,3.0,3.0,3.0,2.0,,9.0,0.1935483870967742,0.2033898305084746,0.5714285714285714,0.5277777777777778,0.5526315789473685,0.05263157894736842,0.13636363636363635,0.7272727272727273,0.08,0.024752475247524754,0.12790697674418605,0.01948051948051948,0.02247191011235955,0.034482758620689655,0.017543859649122806,0.017241379310344827,0.028037383177570093,,0.04854368932038835,0.16176470588235295,0.13513513513513514,0.08333333333333333,0.02,0.6666666666666666,0.20833333333333334,0.4418604651162791,0.4523809523809524,0.5555555555555556,0.5,0.5516892857142858,0.0967741935483871,19.0,3.0,11.0,1.0,5.0,9.0,40.0,1.0,4.0,2.0,11.0,12.0,51.0,1.0,4.0,2.0,3.0,16.0,33.0,3.0,1.0,39.0,9.0,17.0,10.0,7.0,5.0,1.0,5.0,6.0,7.0,1.0,6.0,1.0,1.0,7.0,4.0,9.0,0.9166666666666666,0.23529411764705882,0.25,0.1875,0.24,0.27717391304347827,0.023255813953488372,0.022727272727272728,0.10526315789473684,0.41304347826086957,0.41304347826086957,0.2631578947368421,0.059782608695652176,0.2727272727272727,0.2727272727272727,1.0,0.21739130434782608,0.225,0.225,0.8888888888888888,0.2222222222222222,0.25,1.0,0.08333333333333333,0.2,0.18333333333333332,0.18181818181818182,0.23076923076923078,25.43921568627451,,,,,,,,,,,,,,,,,,True,,,,,,
1715,1610612753,Jason Williams,Jason Williams,1715,ORL,4607.0,77,15,129,130,49,19,11,259,,,,,,2.0,1,2,2.0,16,132,,1,2.0,11,2.0,2.0,5.0,1.0,13.0,3.0,3.0,3.0,3.0,2.0,2.0,,11,49,0.5,,0.7,0.9,0.7272727272727273,0.9166666666666666,7.913669064748202,0.05357142857142857,0.04285714285714286,0.08333333333333333,,,,,0.2,,,0.8,0.53243,0.55853,,,0.6875,17.65,0.3798449612403101,,,,,,3.0,,,,1.0,,,,,,,1.0,,1.0,,,,2.0,,,1.0,,,,,,1.0,,,,1.5,1.5,,,,,,,,,,,,,,,0.0625,,,,,,,,,,0.531,0.1875,1.0,,2.0,,,4.0,6.0,1.0,1.0,3.0,4.0,4.0,8.0,1.0,1.0,,3.0,4.0,3.0,9.0,,6.0,4.0,3.0,1.0,2.0,,,,,,,,,,,,,0.25,0.5,1.0,0.75,0.5,0.8,,,,0.5,0.5,,0.2,,,,0.6,0.6666666666666666,0.6666666666666666,0.25,1.0,1.0,,,,0.8,0.75,0.6666666666666666,25.1,,,,,,,,,,,,,,,,,,True,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,4643.0,77,28,141,136,73,56,14,277,1.0,2.0,1.0,2.0,2.0,3.0,5,7,4.0,23,121,2.0,3,4.0,14,6.0,2.0,4.0,2.0,10.0,9.0,9.0,10.0,6.0,7.0,4.0,1.0,14,73,0.7142857142857143,0.6666666666666666,0.5588235294117647,0.625,0.6052631578947368,0.7,15.625,0.18,0.13846153846153847,0.15384615384615385,0.11764705882352941,0.5,1.0,0.11764705882352941,0.17647058823529413,0.25,0.5,0.7058823529411765,0.5277794117647059,0.54105625,0.05555555555555555,0.125,0.6086956521739131,10.299999999999999,0.5177304964539007,,,2.0,,,,4.0,,1.0,,1.0,,,,1.0,,7.0,3.0,4.0,3.0,3.0,6.0,3.0,,4.0,1.0,,,,,,1.0,0.4,0.4,,,,0.14285714285714285,0.5,0.5,,,,0.037037037037037035,0.017241379310344827,,,,,0.1,0.26666666666666666,0.13636363636363635,,,,,,1.0,1.0,,,,,2.0,,5.0,,2.0,3.0,5.0,,,2.0,3.0,3.0,10.0,,,,2.0,5.0,9.0,,,5.0,3.0,2.0,1.0,1.0,,,1.0,3.0,,,3.0,1.0,,,,1.0,1.0,0.3,,0.4,0.3,0.5882352941176471,,,,0.6666666666666666,0.6666666666666666,1.0,0.29411764705882354,,,,0.29411764705882354,0.6,0.6,1.0,,,,0.25,,0.375,0.6666666666666666,0.6,24.49,1.0,,,,,,,,,,,,,,,,,True,,,,,,
2554,1610612753,Mickael Pietrus,Mickael Pietrus,2554,ORL,7507.0,125,25,222,221,105,88,25,443,2.0,2.0,2.0,2.0,,3.0,2,5,7.0,35,208,2.0,4,5.0,18,2.0,3.0,4.0,3.0,9.0,4.0,7.0,8.0,12.0,9.0,12.0,4.0,18,105,0.4,0.5,0.45161290322580644,0.5909090909090909,0.47297297297297297,0.6,15.918367346938775,0.0425531914893617,0.058333333333333334,0.03225806451612903,0.06451612903225806,1.0,1.0,,0.0967741935483871,0.18181818181818182,1.0,0.9032258064516129,0.5271322580645161,0.5341318181818182,0.11428571428571428,0.4444444444444444,0.5142857142857142,12.98,0.47297297297297297,,,,,,4.0,2.0,,,,1.0,,3.0,,1.0,,5.0,3.0,2.0,,,2.0,5.0,,3.0,2.0,1.0,1.0,1.0,1.0,,2.0,0.5,0.5,,1.5,1.0,,,,,,0.11538461538461539,0.021739130434782608,0.01098901098901099,,,,,0.07142857142857142,0.0625,0.03225806451612903,0.09090909090909091,0.25,,1.0,0.5,,,,,,0.11428571428571428,,3.0,9.0,2.0,4.0,5.0,17.0,,,1.0,3.0,8.0,26.0,1.0,1.0,1.0,3.0,7.0,21.0,3.0,,17.0,5.0,1.0,,1.0,,,,2.0,,,1.0,,1.0,,,1.0,0.875,0.3076923076923077,1.0,0.42857142857142855,0.3076923076923077,0.8387096774193549,,,,,,,0.2903225806451613,0.3333333333333333,0.3333333333333333,1.0,0.5483870967741935,0.29411764705882354,0.29411764705882354,0.8,,,,0.36363636363636365,0.5,0.2727272727272727,0.3333333333333333,0.29411764705882354,24.915384615384617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,
2440,1610612753,Matt Barnes,Matt Barnes,2440,ORL,16707.0,278,37,500,505,131,63,53,1005,14.0,27.0,3.0,4.0,3.0,5.0,16,35,14.0,73,543,3.0,5,4.0,19,4.0,13.0,17.0,8.0,38.0,26.0,38.0,53.0,24.0,15.0,16.0,6.0,19,131,0.45714285714285713,0.6,0.5,0.5769230769230769,0.5447761194029851,0.6333333333333333,13.451327433628318,0.14772727272727273,0.14349775784753363,0.10810810810810811,0.4576271186440678,0.5185185185185185,0.6363636363636364,0.05084745762711865,0.0847457627118644,0.3076923076923077,0.75,0.864406779661017,0.5547,0.5795846153846154,0.09230769230769231,0.14634146341463414,0.2602739726027397,3.768571428571428,0.262,2.0,5.0,1.0,2.0,6.0,10.0,28.0,4.0,6.0,2.0,9.0,6.0,6.0,6.0,15.0,2.0,9.0,5.0,4.0,5.0,4.0,9.0,12.0,,5.0,2.0,1.0,1.0,1.0,1.0,,1.0,0.875,1.0,0.3333333333333333,0.4375,0.5,0.17142857142857143,0.18518518518518517,0.5555555555555556,0.46153846153846156,0.047244094488188976,0.1276595744680851,0.10975609756097561,0.07177033492822966,0.10526315789473684,,,0.11864406779661017,0.08695652173913043,0.08928571428571429,0.20481927710843373,0.14634146341463414,,0.07407407407407407,1.0,0.8571428571428571,0.3333333333333333,0.5,0.625,0.4,0.58213,0.136986301369863,1.0,5.0,14.0,2.0,6.0,4.0,10.0,1.0,2.0,1.0,2.0,9.0,24.0,1.0,2.0,3.0,3.0,8.0,24.0,3.0,,10.0,4.0,4.0,2.0,2.0,3.0,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,2.0,0.8888888888888888,0.375,0.5,0.375,0.375,0.4067796610169492,0.3333333333333333,,1.0,0.2,0.2,1.0,0.23728813559322035,0.35714285714285715,0.35714285714285715,1.0,0.1694915254237288,0.4,0.4,0.75,0.25,0.5,,0.46153846153846156,0.3333333333333333,0.15384615384615385,0.5,0.4,24.316666666666666,,,,,,,,2.0,,,,,,,,,,True,,,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,24126.0,402,90,732,725,260,186,79,1457,28.0,46.0,13.0,18.0,16.0,29.0,53,91,34.0,233,727,18.0,29,18.0,99,88.0,34.0,53.0,26.0,125.0,26.0,36.0,45.0,32.0,38.0,43.0,12.0,99,260,0.5824175824175825,0.6206896551724138,0.6067073170731707,0.6328125,0.6331521739130435,0.66,25.693606755126662,0.09848484848484848,0.09850746268656717,0.12280701754385964,0.2804878048780488,0.6086956521739131,0.6829268292682927,0.0975609756097561,0.17682926829268292,0.28125,0.7222222222222222,0.725609756097561,0.5138512422360249,0.5034040983606557,0.07471264367816093,0.1188118811881188,0.4248927038626609,7.702197802197802,0.3551912568306011,4.0,6.0,10.0,5.0,8.0,16.0,18.0,6.0,7.0,3.0,3.0,5.0,7.0,3.0,9.0,,12.0,9.0,3.0,18.0,12.0,29.0,18.0,,1.0,10.0,,,,,,10.0,0.16981132075471697,0.18,0.625,0.6666666666666666,0.6666666666666666,0.07692307692307693,0.10869565217391304,0.6206896551724138,0.14285714285714285,0.028089887640449437,0.09859154929577464,0.023076923076923078,0.025974025974025976,0.05,0.0196078431372549,,0.021052631578947368,0.02857142857142857,0.08045977011494253,0.1,0.0967741935483871,0.1111111111111111,,,0.25,0.625,0.6666666666666666,0.5,0.6666666666666666,0.5868,0.06866952789699571,15.0,5.0,7.0,4.0,4.0,26.0,66.0,2.0,4.0,11.0,31.0,31.0,73.0,2.0,4.0,,15.0,35.0,36.0,57.0,2.0,64.0,26.0,19.0,13.0,6.0,5.0,1.0,4.0,11.0,6.0,2.0,11.0,2.0,2.0,2.0,,5.0,0.3870967741935484,0.4246575342465753,0.5,0.42857142857142855,0.43661971830985913,0.4451219512195122,0.0625,0.030303030303030304,,0.5172413793103449,0.5357142857142857,0.13333333333333333,0.042682926829268296,0.7142857142857143,0.7142857142857143,1.0,0.4024390243902439,0.3939393939393939,0.3939393939393939,0.2692307692307692,0.3333333333333333,0.5,0.5,0.0625,1.0,0.484375,0.3548387096774194,0.40625,26.24931506849315,2.0,,,,,,,2.0,1.0,1.0,0.034482758620689655,0.25,0.0136986301369863,,,,,True,,,,,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,22596.0,377,79,679,669,219,120,66,1348,41.0,62.0,10.0,15.0,45.0,,66,107,52.0,184,684,15.0,28,29.0,59,48.0,8.0,16.0,6.0,40.0,64.0,84.0,113.0,49.0,95.0,102.0,46.0,59,219,0.616822429906542,0.5357142857142857,0.616822429906542,0.5357142857142857,0.6013071895424836,0.59,25.46174142480211,0.25,0.246875,0.27692307692307694,0.5794392523364486,0.6612903225806451,0.7454545454545455,0.4205607476635514,,0.5357142857142857,0.6666666666666666,0.5794392523364486,0.5169420560747663,0.49783214285714283,0.32167832167832167,0.32167832167832167,0.32065217391304346,3.0897196261682245,0.3225331369661267,10.0,16.0,25.0,11.0,20.0,32.0,84.0,12.0,9.0,2.0,10.0,19.0,15.0,5.0,29.0,3.0,10.0,7.0,3.0,10.0,2.0,40.0,17.0,4.0,1.0,10.0,32.0,26.0,32.0,25.0,4.0,10.0,0.6363636363636364,0.7,0.55,0.55,0.5,0.08411214953271028,0.11290322580645161,0.25,0.29411764705882354,0.12582781456953643,0.234375,0.09259259259259259,0.11196911196911197,0.16417910447761194,0.08333333333333333,0.1111111111111111,0.1038961038961039,0.06451612903225806,0.175,0.2882882882882883,0.23214285714285715,0.25,0.09375,0.78125,0.7073170731707317,0.5555555555555556,0.5813953488372093,0.8,0.625,0.5843076923076923,0.17391304347826086,,,,,,,,,,,,,,,,10.0,,,,,,,,8.0,8.0,,,,3.0,30.0,8.0,4.0,10.0,15.0,10.0,10.0,,1.0,,,,,,,0.044444444444444446,,0.52,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,,,,,,,,0.3,,1.0,5.0,5.0,3.0,True,,,,,,
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,23725.0,395,133,710,702,243,142,81,1412,10.0,17.0,3.0,6.0,16.0,17.0,30,50,15.0,141,689,7.0,14,9.0,41,42.0,15.0,27.0,9.0,66.0,35.0,49.0,60.0,27.0,19.0,17.0,7.0,41,243,0.6,0.5,0.5887850467289719,0.45714285714285713,0.6130434782608696,0.5125,16.501240694789082,0.13358778625954199,0.14457831325301204,0.11475409836065574,0.1588785046728972,0.5882352941176471,0.7142857142857143,0.14953271028037382,0.1588785046728972,0.17142857142857143,0.5,0.6915887850467289,0.5093859813084112,0.5106928571428572,0.061946902654867256,0.125,0.2907801418439716,9.556,0.34225352112676055,6.0,7.0,11.0,10.0,12.0,25.0,18.0,10.0,4.0,2.0,1.0,8.0,13.0,1.0,11.0,2.0,13.0,9.0,4.0,12.0,12.0,18.0,9.0,1.0,2.0,2.0,8.0,8.0,8.0,,,2.0,0.3,0.36,0.8333333333333334,0.8214285714285714,0.8333333333333334,0.08,0.17647058823529413,0.6666666666666666,0.05555555555555555,0.045454545454545456,0.18571428571428572,0.00819672131147541,0.030201342281879196,0.02631578947368421,0.057692307692307696,0.0625,,0.027777777777777776,0.1875,0.10743801652892562,0.18032786885245902,0.2222222222222222,0.04,,0.4,0.6875,0.6875,0.5,0.8571428571428571,0.5130666666666666,0.1773049645390071,9.0,7.0,21.0,4.0,11.0,15.0,36.0,,1.0,2.0,10.0,22.0,57.0,1.0,2.0,2.0,6.0,21.0,63.0,3.0,,36.0,15.0,12.0,7.0,5.0,4.0,2.0,,6.0,,1.0,3.0,5.0,,1.0,,2.0,0.9545454545454546,0.38596491228070173,0.5,0.2857142857142857,0.38596491228070173,0.5327102803738317,,0.05128205128205128,0.09090909090909091,0.5294117647058824,0.5625,0.4444444444444444,0.19626168224299065,0.3333333333333333,0.3333333333333333,1.0,0.3364485981308411,0.4166666666666667,0.4166666666666667,0.9333333333333333,0.07142857142857142,,,0.3142857142857143,0.36363636363636365,0.2857142857142857,0.2,0.4166666666666667,24.71052631578947,1.0,1.0,1.0,,0.07142857142857142,1.0,1.0,,,,0.058823529411764705,0.16666666666666666,,,,,1.0,True,,,,,,
