EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,BlocksRecoveredPct,SecondChanceCorner3FGM,HeaveAttempts,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Technical Free Throw Trips,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,on,Clear Path Fouls
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,20685.0,345,-65.0,609,610,144.0,145.0,85,1219,16.0,36.0,4.0,12.0,2.0,6.0,5.0,16.0,9.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,77.0,1.0,2.0,29.0,92.0,696,7.0,15.0,6.0,20.0,3.0,11.0,1.0,2.0,8.0,17.0,30.0,30.0,3.0,8.0,1.0,1.0,11.0,5.0,3.0,8.0,1.0,2.0,4.0,1.0,19.0,8.0,15.0,16.0,16.0,8.0,40.0,23.0,63.0,6.0,5.0,1.0,2.0,5.0,1.0,1.0,5.0,2.0,7.0,20.0,2.0,1.0,24.0,2.0,1.0,32.0,4.0,16.0,2.0,4.0,1.0,4.0,1.0,5.0,17.0,144.0,3.0,2.0,0.5,0.5769230769230769,1.0,0.5,0.5,0.5,0.38961038961038963,0.4666666666666667,0.2727272727272727,0.3987341772151899,0.4666666666666667,0.34615384615384615,0.4946236559139785,0.5555555555555556,0.4722222222222222,0.02531645569620253,0.14285714285714285,0.2777777777777778,0.0625,13.802816901408452,0.4,0.08465608465608465,0.058365758754863814,0.1568627450980392,0.13559322033898305,0.10996563573883161,0.07278481012658228,0.10714285714285714,0.045454545454545456,0.028037383177570093,0.125,0.15789473684210525,0.05333333333333334,0.05714285714285714,0.12658227848101267,0.15942028985507245,0.15151515151515152,0.45569620253164556,0.4444444444444444,0.6153846153846154,0.5625,0.20253164556962025,0.3125,0.3333333333333333,0.2,0.31645569620253167,0.36,0.36,0.5555555555555556,0.012658227848101266,0.012658227848101266,1.0,1.0,1.0,0.8,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.07692307692307693,0.07692307692307693,1.0,0.4810126582278481,1.0,0.4845753164556961,0.5522199999999999,0.4531115384615384,0.17582417582417584,0.1797752808988764,0.21739130434782608,0.18478260869565216,8.302597402597405,23.75,0.23645320197044334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1710,1610612737,Mike Bibby,Mike Bibby,1710,ATL,12616.0,210,-33.0,365,364,53.0,58.0,44,729,1.0,2.0,,1.0,,,,1.0,15.0,29.0,9.0,2.0,7.0,19.0,,2.0,16.0,32.0,11.0,28.0,4.0,69.0,421,1.0,2.0,,5.0,,1.0,,4.0,2.0,2.0,18.0,14.0,30.0,,19.0,7.0,2.0,20.0,1.0,21.0,1.0,,10.0,7.0,43.0,2.0,2.0,2.0,10.0,,12.0,4.0,16.0,9.0,6.0,3.0,3.0,3.0,,,8.0,1.0,5.0,17.0,,,10.0,1.0,1.0,6.0,,2.0,1.0,,,,,,2.0,53.0,2.0,1.0,0.5625,0.5625,0.9090909090909091,0.39285714285714285,,0.39285714285714285,0.5,0.5,,0.5416666666666666,0.4166666666666667,,0.5476190476190477,0.4166666666666667,0.16666666666666666,0.4666666666666667,0.0625,,,16.904761904761905,,0.08064516129032258,0.012903225806451613,0.03571428571428571,0.05555555555555555,0.06666666666666667,0.020942408376963352,0.0425531914893617,,,0.03571428571428571,0.125,0.022727272727272728,0.045454545454545456,0.13793103448275862,0.05,,0.03333333333333333,0.5,0.5,,0.016666666666666666,,,,0.48333333333333334,0.5172413793103449,0.5555555555555556,0.6,0.15,0.31666666666666665,0.3684210526315789,0.3888888888888889,1.0,0.16666666666666666,,,,0.4,0.4,,0.5,0.3684210526315789,0.4755908333333333,0.5185833333333333,0.47830000000000006,0.03225806451612903,0.058823529411764705,0.07246376811594203,0.028985507246376812,17.14375,24.996428571428574,0.14520547945205478,4.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,5.0,4.0,1.0,1.0,0.25,0.03571428571428571,0.06896551724137931,0.05263157894736842,0.625,0.03333333333333333,0.4444444444444444,0.4444444444444444,0.75,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,True,
201143,1610612737,Al Horford,Al Horford,201143,ATL,16312.0,272,-33.0,475,475,98.0,98.0,63,950,17.0,28.0,5.0,8.0,2.0,4.0,14.0,31.0,13.0,28.0,,,1.0,1.0,1.0,1.0,44.0,87.0,1.0,1.0,14.0,105.0,532,6.0,10.0,2.0,14.0,10.0,20.0,1.0,1.0,9.0,32.0,52.0,36.0,3.0,10.0,1.0,1.0,3.0,11.0,2.0,13.0,1.0,1.0,4.0,7.0,28.0,4.0,13.0,22.0,31.0,3.0,56.0,17.0,73.0,6.0,4.0,2.0,2.0,9.0,,1.0,13.0,2.0,12.0,25.0,1.0,6.0,19.0,2.0,1.0,15.0,3.0,9.0,,14.0,1.0,11.0,,15.0,32.0,98.0,1.0,,0.5909090909090909,0.6666666666666666,1.0,1.0,1.0,1.0,0.5057471264367817,0.6,0.5,0.5170454545454546,0.6,0.5476190476190477,0.5585106382978723,0.6363636363636364,0.64,0.011363636363636364,0.034482758620689655,0.07142857142857142,0.03225806451612903,19.314079422382672,0.21428571428571427,0.2080536912751678,0.06341463414634146,0.2682926829268293,0.0784313725490196,0.22943722943722944,0.06640625,0.10144927536231885,0.0625,0.03409090909090909,0.10526315789473684,,0.16393442622950818,0.39285714285714285,0.16666666666666666,0.3157894736842105,0.16,0.3181818181818182,0.6071428571428571,0.6538461538461539,0.5882352941176471,0.3522727272727273,0.45161290322580644,0.4666666666666667,0.2857142857142857,0.3181818181818182,0.4642857142857143,0.4642857142857143,0.9230769230769231,,0.011363636363636364,1.0,1.0,1.0,0.8,0.625,0.19047619047619047,0.5,,0.047619047619047616,1.0,0.32954545454545453,1.0,0.4505102272727272,0.5249888888888888,0.40996666666666665,0.09574468085106383,0.0967741935483871,0.13333333333333333,0.3047619047619048,8.828735632183909,25.4,0.2063157894736842,,,,,,,,,,3.0,4.0,2.0,2.0,1.0,,,,,0.3076923076923077,0.07692307692307693,,,,,,,,1.0,1.0,2.0,7.0,2.0,0.4666666666666667,,,,,,,,,,,,True,
2037,1610612737,Jamal Crawford,Jamal Crawford,2037,ATL,10498.0,175,-25.0,323,319,124.0,120.0,53,642,7.0,18.0,2.0,3.0,3.0,10.0,3.0,9.0,9.0,29.0,12.0,2.0,6.0,18.0,2.0,10.0,19.0,56.0,9.0,30.0,30.0,95.0,361,2.0,6.0,3.0,10.0,6.0,24.0,2.0,12.0,13.0,31.0,8.0,30.0,27.0,,17.0,6.0,1.0,15.0,3.0,18.0,2.0,1.0,7.0,5.0,39.0,1.0,,6.0,7.0,1.0,14.0,1.0,15.0,5.0,3.0,2.0,3.0,5.0,,1.0,8.0,3.0,2.0,12.0,2.0,,23.0,,1.0,33.0,1.0,11.0,3.0,,1.0,,,1.0,31.0,124.0,5.0,3.0,0.21052631578947367,0.21052631578947367,1.0,0.3,0.16666666666666666,0.3103448275862069,0.3392857142857143,0.3333333333333333,0.25,0.37790697674418605,0.35,0.25,0.47029702970297027,0.45454545454545453,0.36046511627906974,0.3488372093023256,0.017857142857142856,,0.1111111111111111,28.534031413612567,0.0625,0.0707070707070707,,0.11538461538461539,0.027777777777777776,0.08609271523178808,0.006060606060606061,,,,0.047619047619047616,,0.022727272727272728,,0.17647058823529413,0.08823529411764706,0.16666666666666666,0.20930232558139536,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.10465116279069768,0.3333333333333333,0.375,0.3333333333333333,0.3372093023255814,0.3103448275862069,0.3103448275862069,0.1111111111111111,0.13953488372093023,0.20930232558139536,0.3333333333333333,0.3333333333333333,1.0,0.3,0.6666666666666666,0.2777777777777778,0.3,0.05555555555555555,0.2777777777777778,0.2,0.5581395348837209,0.35294117647058826,0.47492,0.5094375,0.4557685714285714,0.1326530612244898,0.16666666666666666,0.10526315789473684,0.3263157894736842,11.351785714285715,25.416666666666664,0.38390092879256965,3.0,3.0,,1.0,1.0,4.0,,,3.0,,3.0,2.0,1.0,,0.25,,,,0.375,,0.25,0.25,1.0,0.3,0.1,,,1.0,,,,,,1.0,1.0,2.0,0.5,0.3333333333333333,1.0,0.0625,,,,,True,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,16662.0,278,-35.0,483,485,89.0,108.0,66,968,12.0,25.0,2.0,6.0,2.0,3.0,10.0,29.0,18.0,42.0,6.0,1.0,2.0,19.0,,4.0,40.0,96.0,6.0,25.0,21.0,119.0,538,4.0,10.0,3.0,14.0,3.0,11.0,1.0,5.0,9.0,18.0,18.0,62.0,15.0,4.0,19.0,2.0,3.0,24.0,8.0,32.0,4.0,4.0,9.0,13.0,72.0,1.0,11.0,3.0,10.0,,13.0,12.0,25.0,7.0,4.0,3.0,1.0,5.0,2.0,1.0,18.0,4.0,7.0,18.0,,1.0,25.0,1.0,,26.0,2.0,12.0,1.0,3.0,,3.0,,3.0,18.0,89.0,3.0,1.0,0.225,0.23684210526315788,0.8333333333333334,0.24,0.2,0.24,0.4166666666666667,0.4,0.2727272727272727,0.4049586776859504,0.4230769230769231,0.28125,0.4431818181818182,0.4666666666666667,0.42857142857142855,0.2066115702479339,0.03125,0.04,0.06896551724137931,26.595744680851066,,0.06666666666666667,0.05392156862745098,0.03529411764705882,0.02,0.05531914893617021,0.047244094488188976,0.04411764705882353,0.06,0.05813953488372093,,0.07692307692307693,0.03571428571428571,0.10714285714285714,0.07575757575757576,0.03389830508474576,0.038461538461538464,0.2066115702479339,0.48,0.5,0.25,0.2396694214876033,0.3448275862068966,0.37037037037037035,0.1,0.34710743801652894,0.42857142857142855,0.42857142857142855,0.2777777777777778,0.049586776859504134,0.15702479338842976,0.10526315789473684,0.10526315789473684,0.5,0.46153846153846156,0.3333333333333333,0.1875,0.6666666666666666,0.0625,0.25,,0.4132231404958678,0.10526315789473684,0.4516388429752066,0.52393,0.45149999999999996,0.0916030534351145,0.11320754716981132,0.11764705882352941,0.15126050420168066,10.782291666666666,25.239999999999995,0.18426501035196688,4.0,2.0,,1.0,1.0,3.0,3.0,,2.0,5.0,13.0,9.0,4.0,,0.3333333333333333,,,,0.7222222222222222,0.07142857142857142,0.6666666666666666,0.6666666666666666,1.0,0.15384615384615385,0.07692307692307693,,,,,,1.0,,0.3333333333333333,1.0,,,,0.5,1.0,,1.0,2.0,1.0,,True,
2230,1610612737,Maurice Evans,Maurice Evans,2230,ATL,2662.0,44,-49.0,83,81,28.0,15.0,14,164,,2.0,,2.0,,,1.0,1.0,1.0,2.0,2.0,,,,,,2.0,5.0,,2.0,,4.0,114,,2.0,,,1.0,1.0,,,,2.0,,4.0,,,,,,,2.0,2.0,1.0,1.0,,,6.0,1.0,,1.0,2.0,,3.0,1.0,4.0,2.0,,2.0,,1.0,,,3.0,,4.0,9.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,28.0,,,,,,,,,0.4,,1.0,0.2857142857142857,,1.0,0.2857142857142857,,1.0,0.2857142857142857,,,,10.204081632653061,,0.1,,0.09090909090909091,0.125,0.0967741935483871,0.021739130434782608,,,,,0.16666666666666666,0.1111111111111111,,0.1111111111111111,,0.16666666666666666,0.2857142857142857,,,,0.14285714285714285,1.0,1.0,,0.2857142857142857,0.5,0.5,,0.2857142857142857,,,,,0.6666666666666666,,,,,,,0.5714285714285714,,0.5082642857142857,0.6053,0.3766,,,,0.5,9.280000000000001,23.2,0.3373493975903614,,1.0,,,,1.0,,,,,2.0,1.0,1.0,,,,,,0.6666666666666666,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,4874.0,81,-31.0,144,144,50.0,36.0,25,288,9.0,11.0,3.0,3.0,5.0,5.0,1.0,2.0,,4.0,,,,,,,10.0,17.0,,,9.0,29.0,167,3.0,3.0,3.0,9.0,6.0,7.0,,,8.0,20.0,12.0,8.0,,6.0,,,1.0,1.0,,1.0,,,1.0,,2.0,2.0,5.0,1.0,6.0,,7.0,7.0,14.0,1.0,1.0,,,3.0,,1.0,5.0,2.0,5.0,14.0,1.0,2.0,12.0,1.0,1.0,16.0,2.0,8.0,1.0,3.0,,3.0,,3.0,20.0,50.0,1.0,1.0,0.6,0.8571428571428571,,,,,0.5882352941176471,1.0,0.8571428571428571,0.5882352941176471,1.0,0.8571428571428571,0.6041666666666666,0.9,0.8333333333333334,,0.058823529411764705,,,17.159763313609467,,0.1276595744680851,0.08620689655172414,0.043478260869565216,0.25,0.1,0.10606060606060606,0.05263157894736842,0.125,0.08695652173913043,1.0,,0.2631578947368421,0.16666666666666666,,0.07692307692307693,,0.6470588235294118,0.8181818181818182,0.8181818181818182,0.5555555555555556,0.11764705882352941,0.5,0.5,1.0,0.23529411764705882,,,,,,,,,1.0,1.0,0.7142857142857143,1.0,,,,0.6470588235294118,,0.4869117647058823,0.5985,0.5317428571428572,0.34782608695652173,0.34782608695652173,0.3103448275862069,0.6896551724137931,5.864705882352942,,0.3472222222222222,,,,,,,,,,,2.0,1.0,1.0,2.0,,,0.25,,0.4,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,True,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,16327.0,272,-61.0,473,477,93.0,105.0,64,950,27.0,48.0,5.0,16.0,2.0,7.0,6.0,17.0,8.0,21.0,1.0,,,2.0,,,41.0,86.0,1.0,3.0,17.0,102.0,548,6.0,19.0,,12.0,4.0,12.0,,,6.0,14.0,40.0,42.0,3.0,8.0,2.0,,3.0,14.0,8.0,22.0,6.0,2.0,7.0,6.0,52.0,3.0,21.0,13.0,21.0,4.0,38.0,24.0,62.0,7.0,5.0,2.0,2.0,5.0,,,14.0,4.0,12.0,20.0,3.0,2.0,29.0,3.0,7.0,21.0,5.0,11.0,2.0,11.0,1.0,10.0,,12.0,14.0,93.0,2.0,2.0,0.4878048780487805,0.5405405405405406,1.0,0.3333333333333333,,0.3333333333333333,0.47674418604651164,0.3157894736842105,0.3333333333333333,0.47752808988764045,0.3157894736842105,0.3333333333333333,0.5257731958762887,0.3,0.4666666666666667,0.033707865168539325,0.03488372093023256,0.0625,,20.145190562613433,0.23529411764705882,0.14482758620689656,0.10047846889952153,0.16049382716049382,0.06976744186046512,0.1504424778761062,0.09523809523809523,0.12698412698412698,0.08771929824561403,0.0898876404494382,0.03333333333333333,0.15384615384615385,0.13793103448275862,0.15384615384615385,0.14754098360655737,0.15789473684210525,0.16666666666666666,0.5393258426966292,0.5625,0.6,0.4444444444444444,0.19101123595505617,0.35294117647058826,0.35294117647058826,0.16666666666666666,0.23595505617977527,0.38095238095238093,0.38095238095238093,0.875,0.011235955056179775,0.02247191011235955,,,,0.8421052631578947,0.3125,0.5833333333333334,0.2857142857142857,,,,0.5730337078651685,,0.509885393258427,0.5350125,0.510475,0.11578947368421053,0.11956521739130435,0.11764705882352941,0.13725490196078433,6.479069767441861,25.0,0.19661733615221988,1.0,,,,,,,,1.0,5.0,9.0,2.0,7.0,4.0,,,,,0.6428571428571429,0.11627906976744186,1.0,1.0,1.0,,,,,1.0,,1.0,7.0,,0.5833333333333334,,,,0.2,,,,,,,1.0,True,
201238,1610612737,Mario West,Mario West,201238,ATL,535.0,9,2.0,19,21,18.0,9.0,1,40,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,22,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,1.0,,1.0,,,,,,,2.0,5.0,,,,,,,,,,,,,,,2.0,18.0,2.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.9054,,0.9054,,,,1.0,,,0.9473684210526315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,1490.0,25,1.0,50,51,21.0,17.0,4,101,1.0,3.0,,,1.0,1.0,,2.0,1.0,2.0,,,1.0,2.0,,,2.0,7.0,1.0,2.0,,7.0,53,,,,,2.0,3.0,,,,4.0,,4.0,3.0,,2.0,1.0,2.0,1.0,,1.0,,,1.0,,2.0,,,1.0,1.0,,2.0,,2.0,2.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,4.0,21.0,,,,,1.0,0.5,,0.5,0.2857142857142857,,0.6666666666666666,0.3888888888888889,,0.6666666666666666,0.3888888888888889,,0.6666666666666666,0.2222222222222222,0.2857142857142857,0.6666666666666666,,20.37037037037037,,0.07692307692307693,,0.1,,0.08695652173913043,,,,,,,,,0.3333333333333333,0.2,,0.3333333333333333,0.3333333333333333,1.0,,0.2222222222222222,,,,0.2222222222222222,0.5,0.5,,,0.2222222222222222,0.5,0.5,1.0,,,0.3333333333333333,1.0,,,,0.5555555555555556,0.5,0.5465625,,0.43756666666666666,,,,0.5714285714285714,7.357142857142857,30.85,0.42,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,True,
