EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Fg3aBlocked,FTDefRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,BlockedShortMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,ShortMidRangePctBlocked,OffThreePtRebounds,FTOffRebounds,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,23882.0,398,-32.0,791,793,319.0,385.0,88.0,1584,26.0,49.0,1.0,10.0,20.0,10.0,18.0,11.0,31.0,1.0,5.0,1.0,2.0,19.0,46.0,3.0,5.0,6.0,17.0,47.0,98.0,20.0,51.0,89.0,243.0,930,3.0,4.0,3.0,6.0,1.0,16.0,17.0,41.0,6.0,19.0,54.0,106.0,24.0,70.0,39.0,21.0,4.0,2.0,44.0,19.0,7.0,84.0,18.0,102.0,14.0,4.0,44.0,10.0,30.0,222.0,4.0,7.0,16.0,23.0,4.0,27.0,1.0,10.0,3.0,7.0,18.0,4.0,12.0,12.0,6.0,1.0,30.0,3.0,15.0,13.0,37.0,5.0,81.0,1.0,5.0,111.0,8.0,3.0,42.0,16.0,4.0,3.0,1.0,4.0,2.0,1.0,106.0,319.0,7.0,15.0,0.2553191489361702,0.26666666666666666,0.65,0.39215686274509803,0.5,0.3157894736842105,0.40816326530612246,0.47959183673469385,0.75,0.4146341463414634,0.5167785234899329,0.75,0.43333333333333335,0.6080402010050251,0.7272727272727273,0.5824175824175825,0.3422818791946309,0.07142857142857142,0.14285714285714285,25.672645739910315,0.6,0.06611570247933884,0.016260162601626018,0.07692307692307693,0.06906906906906907,0.011799410029498525,0.02,0.037037037037037035,0.023529411764705882,0.09433962264150944,0.08653846153846154,0.08333333333333333,0.05263157894736842,0.0136986301369863,0.5,0.3288590604026846,0.5306122448979592,0.6190476190476191,0.23076923076923078,0.12080536912751678,0.5555555555555556,0.5555555555555556,0.1,0.2080536912751678,0.3548387096774194,0.3548387096774194,0.45454545454545453,0.03355704697986577,0.2,0.2,1.0,0.3087248322147651,0.41304347826086957,0.41304347826086957,0.631578947368421,0.1,0.1,0.5,0.6,1.0,0.3333333333333333,0.5,0.03333333333333333,0.2833333333333333,0.35294117647058826,0.6711409395973155,0.4318181818181818,0.5285527210884354,0.544075,0.51685,0.22950819672131148,0.3181818181818182,0.06584362139917696,0.43621399176954734,7.548979591836736,26.39019607843137,0.40328697850821743,,,,,,,,,,,,,,,,,,,,,,,,True
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,17123.0,285,-45.0,567,562,204.0,226.0,63.0,1129,18.0,23.0,2.0,5.0,7.0,7.0,16.0,5.0,15.0,1.0,4.0,,,13.0,40.0,1.0,3.0,4.0,16.0,30.0,54.0,14.0,44.0,29.0,131.0,667,2.0,3.0,1.0,3.0,2.0,9.0,11.0,20.0,4.0,16.0,8.0,42.0,32.0,28.0,42.0,,2.0,,40.0,13.0,1.0,15.0,8.0,23.0,4.0,4.0,10.0,2.0,3.0,54.0,2.0,3.0,12.0,16.0,2.0,18.0,1.0,6.0,3.0,3.0,10.0,2.0,7.0,4.0,3.0,1.0,14.0,2.0,5.0,21.0,42.0,,25.0,1.0,5.0,33.0,3.0,2.0,15.0,2.0,6.0,5.0,,6.0,3.0,,42.0,204.0,5.0,2.0,0.5333333333333333,0.5517241379310345,1.0,0.3181818181818182,0.3333333333333333,0.25,0.3181818181818182,0.5555555555555556,0.6666666666666666,0.55,0.5204081632653061,0.5833333333333334,0.4722222222222222,0.5803571428571429,0.6428571428571429,0.5125,0.4489795918367347,0.018518518518518517,,19.71830985915493,0.7142857142857143,0.07142857142857142,0.01098901098901099,0.04477611940298507,0.06382978723404255,0.00796812749003984,0.013513513513513514,,0.03333333333333333,0.02857142857142857,0.1232876712328767,0.0392156862745098,0.0625,0.0196078431372549,0.5,0.23469387755102042,0.782608695652174,0.782608695652174,0.5,0.16326530612244897,0.4375,0.4375,0.42857142857142855,0.15306122448979592,0.3333333333333333,0.35714285714285715,0.8,0.04081632653061224,0.25,0.25,1.0,0.40816326530612246,0.325,0.3333333333333333,1.0,0.3333333333333333,,0.5,0.3333333333333333,1.0,0.19444444444444445,0.7142857142857143,,0.4444444444444444,0.25,0.6836734693877551,0.325,0.517138775510204,0.5234083333333334,0.4917708333333333,0.13636363636363635,0.22727272727272727,0.06870229007633588,0.32061068702290074,7.677777777777777,25.213636363636365,0.35978835978835977,1.0,1.0,1.0,1.0,1.0,1.0,0.022727272727272728,0.06666666666666667,0.025,0.05,0.015151515151515152,0.5,,,,,,,,,,,,True
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,748.0,12,-3.0,26,28,15.0,17.0,2.0,54,1.0,2.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,1.0,5.0,,,1.0,3.0,29,,1.0,,,,,1.0,3.0,,,1.0,3.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,2.0,2.0,,2.0,,,2.0,,,1.0,,,,,,,,3.0,15.0,,,1.0,1.0,,,,,,0.2,,0.3333333333333333,0.2,,0.3333333333333333,0.25,,0.375,,0.2,,21.428571428571427,,,0.125,,,0.09090909090909091,,,,,,,,,,0.4,0.5,0.5,1.0,0.2,,,,0.4,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,0.4,,0.48423999999999995,0.4983,0.4665333333333333,0.16666666666666666,0.16666666666666666,,1.0,9.14,,0.5769230769230769,,,,,,,,,,,0.2,,1.0,,,,,,,,,,,True
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,15407.0,257,-34.0,509,518,253.0,320.0,59.0,1027,30.0,48.0,13.0,10.0,23.0,13.0,24.0,10.0,20.0,,1.0,,1.0,,1.0,,,,1.0,53.0,92.0,,2.0,27.0,133.0,619,9.0,17.0,,,7.0,25.0,19.0,42.0,,2.0,8.0,46.0,78.0,28.0,,,12.0,1.0,,,6.0,16.0,4.0,20.0,4.0,,10.0,2.0,4.0,44.0,18.0,7.0,29.0,44.0,31.0,75.0,3.0,10.0,5.0,5.0,2.0,,1.0,8.0,1.0,1.0,10.0,,3.0,18.0,29.0,6.0,31.0,,5.0,40.0,6.0,,21.0,2.0,10.0,10.0,,10.0,4.0,,46.0,253.0,1.0,2.0,0.7358490566037735,0.8297872340425532,,,,,,0.5760869565217391,0.5294117647058824,0.4523809523809524,0.5638297872340425,0.5294117647058824,0.4318181818181818,0.5990990990990991,0.5952380952380952,0.46938775510204084,0.02127659574468085,0.06521739130434782,0.10416666666666667,21.043478260869566,0.2,0.19727891156462585,0.1111111111111111,0.11475409836065574,0.17307692307692307,0.12844036697247707,0.13432835820895522,0.1388888888888889,0.17307692307692307,0.1111111111111111,0.2711864406779661,0.12,0.09090909090909091,0.08823529411764706,0.4,0.5106382978723404,0.625,0.6976744186046512,0.7,0.2553191489361702,0.5416666666666666,0.5652173913043478,0.6923076923076923,0.2127659574468085,0.5,0.5,0.9,0.010638297872340425,,,,0.010638297872340425,,,,0.7647058823529411,,,,,0.5227272727272727,0.43478260869565216,0.022727272727272728,0.022727272727272728,,0.5319148936170213,,0.494147311827957,0.55215,0.5035000000000001,0.1926605504587156,0.19626168224299065,0.18796992481203006,0.3458646616541353,6.313043478260869,45.699999999999996,0.49705304518664045,6.0,,8.0,,1.0,,,,,0.32,0.06779661016949153,0.46153846153846156,0.041666666666666664,10.0,3.0,0.13043478260869565,0.17857142857142858,0.1956521739130435,0.1,0.16666666666666666,,,,True
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,9387.0,156,11.0,306,307,85.0,100.0,35.0,613,9.0,19.0,5.0,3.0,5.0,2.0,7.0,,,,,,,,,,,,,11.0,26.0,,,4.0,26.0,335,3.0,6.0,,,,6.0,3.0,8.0,,,2.0,8.0,16.0,6.0,,,2.0,,,,7.0,3.0,6.0,9.0,5.0,1.0,3.0,,,24.0,5.0,11.0,14.0,27.0,7.0,34.0,1.0,,,,4.0,1.0,1.0,6.0,3.0,,10.0,1.0,2.0,12.0,24.0,3.0,12.0,1.0,1.0,17.0,1.0,,7.0,2.0,3.0,3.0,,3.0,1.0,1.0,8.0,85.0,2.0,2.0,0.7272727272727273,0.8,,,,,,0.4230769230769231,0.5,0.375,0.4230769230769231,0.5,0.375,0.38235294117647056,0.42857142857142855,0.36363636363636365,,0.2692307692307692,0.2631578947368421,12.64367816091954,0.4,0.13333333333333333,0.05154639175257732,0.34375,0.18248175182481752,0.05185185185185185,0.05128205128205128,0.045454545454545456,0.05714285714285714,0.23809523809523808,0.14285714285714285,0.3333333333333333,0.375,0.125,0.3333333333333333,0.7307692307692307,0.47368421052631576,0.6428571428571429,0.8888888888888888,0.2692307692307692,0.2857142857142857,0.4,,,,,,,,,,,,,,0.8333333333333334,,,,,0.625,0.6,,,,0.7307692307692307,,0.5525653846153846,0.5736749999999999,0.5165875,0.21875,0.21875,0.23076923076923078,0.3076923076923077,1.526923076923077,,0.2777777777777778,2.0,,2.0,,,,,,,0.2857142857142857,0.05555555555555555,0.4,0.2857142857142857,2.0,,,0.05263157894736842,0.038461538461538464,0.08333333333333333,0.5,1.0,,,True
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,21427.0,357,-32.0,707,703,269.0,314.0,78.0,1410,40.0,65.0,19.0,16.0,25.0,14.0,26.0,23.0,56.0,,,,,,,,,,,77.0,147.0,,,17.0,171.0,839,14.0,26.0,,,4.0,32.0,30.0,51.0,,,9.0,69.0,102.0,52.0,,,20.0,,,,12.0,17.0,10.0,27.0,9.0,1.0,11.0,3.0,3.0,64.0,19.0,23.0,51.0,82.0,30.0,112.0,2.0,4.0,,4.0,15.0,,8.0,7.0,7.0,1.0,22.0,1.0,8.0,19.0,36.0,1.0,23.0,1.0,,31.0,3.0,,11.0,6.0,6.0,4.0,,6.0,2.0,1.0,69.0,269.0,6.0,6.0,0.6623376623376623,0.7611940298507462,,,,,,0.5238095238095238,0.5384615384615384,0.5882352941176471,0.5238095238095238,0.5384615384615384,0.5882352941176471,0.531055900621118,0.5714285714285714,0.5564516129032258,,0.08163265306122448,0.15384615384615385,22.961104140526977,0.6818181818181818,0.24401913875598086,0.0871559633027523,0.26744186046511625,0.25084745762711863,0.09698996655518395,0.11235955056179775,0.13043478260869565,0.23684210526315788,0.20454545454545456,0.2696629213483146,0.29411764705882354,0.16666666666666666,0.034482758620689655,0.3333333333333333,0.4421768707482993,0.6153846153846154,0.7272727272727273,0.625,0.17687074829931973,0.5384615384615384,0.56,0.5,0.38095238095238093,0.4107142857142857,0.41818181818181815,0.8260869565217391,,,,,,,,,0.7307692307692307,,,,,0.49019607843137253,0.64,,,,0.4421768707482993,,0.48981632653061236,0.5471842105263157,0.4941235294117647,0.07096774193548387,0.07096774193548387,0.1871345029239766,0.40350877192982454,8.240136054421768,,0.38048090523338046,10.0,,8.0,1.0,6.0,2.0,,0.017857142857142856,,0.2857142857142857,0.03614457831325301,0.5263157894736842,0.038461538461538464,10.0,1.0,0.037037037037037035,0.12345679012345678,0.12903225806451613,0.10526315789473684,0.1,1.0,,,True
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,1322.0,22,-10.0,39,45,19.0,23.0,6.0,84,4.0,5.0,3.0,1.0,1.0,,1.0,,2.0,,,,,,1.0,,,,,4.0,8.0,,1.0,1.0,9.0,57,2.0,3.0,,,1.0,5.0,1.0,3.0,,,,2.0,6.0,2.0,,,2.0,,1.0,,,,,,,,,,,,2.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,,1.0,,,,,,,,,,,2.0,,3.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,19.0,1.0,,0.75,1.0,,,,,,0.5,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.3333333333333333,0.1111111111111111,,,19.148936170212767,,0.0625,0.11764705882352941,0.2,0.09523809523809523,0.13636363636363635,0.25,,,0.2,,0.2,,0.2,,0.5555555555555556,0.8,0.8,0.75,0.1111111111111111,,,,0.2222222222222222,,,,,,,,0.1111111111111111,,,,1.0,,,,,0.3333333333333333,1.0,,,,0.6666666666666666,,0.5270055555555556,0.5764,0.48769999999999997,0.1111111111111111,0.125,0.5555555555555556,0.2222222222222222,6.1875,24.1,0.48717948717948717,2.0,,,,1.0,1.0,,,,,,0.6666666666666666,,1.0,,,0.2,0.2,,0.5,,,,True
202083,1610612762,Wesley Matthews,Wesley Matthews,202083,UTA,20529.0,342,-12.0,681,678,272.0,334.0,77.0,1359,19.0,36.0,6.0,9.0,15.0,2.0,8.0,1.0,8.0,8.0,16.0,,4.0,7.0,25.0,,1.0,1.0,11.0,22.0,52.0,15.0,41.0,37.0,126.0,792,2.0,7.0,,1.0,2.0,6.0,10.0,21.0,4.0,15.0,21.0,53.0,26.0,18.0,42.0,3.0,,,25.0,7.0,10.0,13.0,1.0,14.0,1.0,,6.0,2.0,5.0,29.0,7.0,10.0,17.0,31.0,9.0,40.0,,18.0,9.0,9.0,13.0,,8.0,1.0,5.0,1.0,14.0,1.0,3.0,15.0,33.0,,42.0,3.0,8.0,45.0,1.0,2.0,16.0,6.0,4.0,1.0,1.0,4.0,2.0,,53.0,272.0,8.0,5.0,0.5909090909090909,0.5909090909090909,0.9333333333333333,0.36585365853658536,,0.26666666666666666,0.36585365853658536,0.4230769230769231,0.2857142857142857,0.47619047619047616,0.478494623655914,0.25,0.4444444444444444,0.5482456140350878,0.3333333333333333,0.5416666666666666,0.44086021505376344,0.19230769230769232,0.19444444444444445,16.623376623376622,0.9285714285714286,0.07834101382488479,0.03349282296650718,0.13513513513513514,0.09278350515463918,0.031141868512110725,0.022727272727272728,0.06521739130434782,0.037037037037037035,0.17073170731707318,0.07368421052631578,0.13793103448275862,0.125,,0.5,0.3870967741935484,0.5277777777777778,0.6551724137931034,0.631578947368421,0.08602150537634409,0.25,0.4,,0.08602150537634409,0.125,0.125,1.0,0.17204301075268819,0.5,0.5,0.875,0.26881720430107525,0.28,0.2916666666666667,1.0,0.75,,0.125,,,0.4166666666666667,0.6,0.1111111111111111,0.3055555555555556,0.09090909090909091,0.8279569892473119,0.28,0.5531032258064515,0.49460833333333337,0.5269472222222222,0.14814814814814814,0.23880597014925373,0.047619047619047616,0.42063492063492064,4.130769230769231,24.38048780487805,0.39941262848751835,2.0,1.0,4.0,,1.0,2.0,0.024390243902439025,,0.04,0.14285714285714285,0.02666666666666667,0.3333333333333333,0.375,2.0,,,0.025,0.03333333333333333,,1.0,,3.0,0.75,True
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,8557.0,143,-5.0,291,293,141.0,186.0,32.0,584,3.0,4.0,1.0,1.0,1.0,,,10.0,18.0,1.0,6.0,1.0,4.0,5.0,8.0,,,2.0,3.0,13.0,22.0,6.0,14.0,7.0,51.0,341,3.0,4.0,,1.0,,6.0,6.0,9.0,3.0,7.0,5.0,26.0,18.0,8.0,18.0,,,,8.0,5.0,,5.0,1.0,6.0,1.0,,2.0,1.0,2.0,13.0,,1.0,5.0,6.0,,6.0,,4.0,2.0,2.0,1.0,2.0,1.0,4.0,,,5.0,,1.0,4.0,15.0,2.0,6.0,,4.0,8.0,,4.0,,2.0,,,,,,,26.0,141.0,6.0,2.0,0.6923076923076923,0.6923076923076923,1.0,0.42857142857142855,,0.42857142857142855,0.42857142857142855,0.5909090909090909,0.75,0.6666666666666666,0.6111111111111112,0.6,0.65625,0.631578947368421,0.6,0.6944444444444444,0.3888888888888889,,,13.23076923076923,0.2,0.05952380952380952,,0.034482758620689655,0.05309734513274336,,,,0.047619047619047616,0.07692307692307693,0.05405405405405406,0.043478260869565216,,,,0.1111111111111111,0.75,0.75,0.3333333333333333,,,,,0.5,0.5555555555555556,0.5555555555555556,0.8,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.2222222222222222,0.625,0.625,1.0,0.2,0.2,,,,0.0625,1.0,0.25,0.1875,0.6666666666666666,0.5,0.625,0.4858597222222223,0.43957500000000005,0.476503125,,,0.11764705882352941,0.5098039215686274,15.418181818181818,24.42142857142857,0.4845360824742268,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,0.25,True
201585,1610612762,Kosta Koufos,Kosta Koufos,201585,UTA,554.0,9,,20,21,16.0,18.0,,41,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,2.0,,,,2.0,18,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,16.0,1.0,,1.0,1.0,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,15.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.41235,,0.41235,,,,1.0,13.0,,0.8,,,,,,,,,,,,,,,,,,,,,,,,True
