EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,Fg3aBlocked,FTDefRebounds,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,ShortMidRangePctBlocked,SecondChanceAtRimFGM,OffThreePtRebounds,FTOffRebounds,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,3SecondViolations,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,BlockedLongMidRange,LongMidRangePctBlocked,LostBallOutOfBoundsTurnovers
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,15407.0,257.0,-34.0,509,518,253.0,320.0,59.0,1027,19.0,36.0,9.0,18.0,5.0,11.0,10.0,23.0,1.0,4.0,1.0,1.0,12.0,28.0,3.0,3.0,6.0,16.0,34.0,70.0,13.0,32.0,50.0,157.0,619.0,2.0,2.0,3.0,4.0,1.0,14.0,14.0,33.0,6.0,17.0,35.0,81.0,22.0,46.0,24.0,15.0,2.0,2.0,26.0,12.0,6.0,60.0,10.0,70.0,7.0,3.0,33.0,9.0,18.0,150.0,3.0,1.0,10.0,11.0,3.0,14.0,1.0,6.0,2.0,4.0,12.0,4.0,9.0,7.0,3.0,19.0,2.0,12.0,11.0,28.0,3.0,48.0,2.0,64.0,5.0,1.0,23.0,11.0,1.0,1.0,1.0,1.0,81.0,253.0,7.0,10.0,0.3235294117647059,0.3333333333333333,0.6153846153846154,0.40625,0.75,0.35294117647058826,0.43333333333333335,0.4857142857142857,1.0,0.42424242424242425,0.5245098039215687,1.0833333333333333,0.46,0.5992366412213741,1.0,0.5785714285714286,0.3137254901960784,0.08571428571428572,0.16666666666666666,26.08695652173913,0.631578947368421,0.06802721088435375,0.018518518518518517,0.01639344262295082,0.052884615384615384,0.013761467889908258,0.014925373134328358,0.05555555555555555,0.019230769230769232,0.1111111111111111,0.0847457627118644,0.02,0.02127659574468085,1.0,0.35294117647058826,0.5277777777777778,0.6333333333333333,0.3157894736842105,0.10784313725490197,0.45454545454545453,0.45454545454545453,0.22549019607843138,0.43478260869565216,0.43478260869565216,0.5,0.0392156862745098,0.25,0.25,1.0,0.27450980392156865,0.42857142857142855,0.42857142857142855,0.5833333333333334,0.16666666666666666,0.5,1.0,1.0,0.36,0.5,0.02,0.32,0.375,0.6666666666666666,0.46153846153846156,0.5287014999999999,0.52717,0.5314520833333333,0.19166666666666668,0.26136363636363635,0.08917197452229299,0.5159235668789809,7.484285714285716,27.1625,0.49705304518664045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,11832.0,197.0,-44.0,383,385,158.0,177.0,46.0,768,9.0,12.0,5.0,7.0,2.0,7.0,1.0,7.0,,,,,6.0,25.0,,2.0,3.0,14.0,12.0,26.0,6.0,25.0,21.0,63.0,457.0,,1.0,,2.0,2.0,2.0,8.0,15.0,3.0,14.0,5.0,30.0,20.0,4.0,18.0,,,,25.0,6.0,,13.0,2.0,15.0,1.0,1.0,6.0,2.0,5.0,32.0,2.0,4.0,8.0,13.0,2.0,15.0,,1.0,1.0,,3.0,2.0,1.0,3.0,2.0,6.0,1.0,1.0,15.0,28.0,,18.0,4.0,24.0,1.0,1.0,11.0,1.0,2.0,1.0,2.0,1.0,30.0,158.0,4.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.24,,0.21428571428571427,0.24,0.46153846153846156,,0.5333333333333333,0.4117647058823529,,0.43103448275862066,0.5080645161290323,0.25,0.46875,0.49019607843137253,,,15.596330275229356,0.5,0.07142857142857142,0.014925373134328358,0.08333333333333333,0.075,0.0111731843575419,,,0.044444444444444446,0.038461538461538464,0.12195121951219512,0.075,,0.5,0.23529411764705882,0.75,0.75,0.7777777777777778,0.13725490196078433,0.2857142857142857,0.2857142857142857,0.13725490196078433,0.14285714285714285,0.14285714285714285,1.0,,,,,0.49019607843137253,0.24,0.25,1.0,,0.6666666666666666,,,0.2413793103448276,0.7142857142857143,,0.4827586206896552,0.21428571428571427,0.7254901960784313,0.24,0.5167235294117647,0.5429499999999999,0.5130620689655172,0.18032786885245902,0.3055555555555556,0.031746031746031744,0.47619047619047616,7.088461538461538,25.483999999999995,0.412532637075718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,0.04,0.058823529411764705,0.041666666666666664,0.125,1.0,0.3333333333333333,,,,,,,,,,,,,,,True,,,
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,4742.0,79.0,5.0,146,147,43.0,25.0,17.0,293,2.0,6.0,1.0,1.0,,3.0,3.0,8.0,,,,,2.0,7.0,,2.0,1.0,3.0,5.0,17.0,2.0,7.0,4.0,20.0,160.0,,3.0,,2.0,,,2.0,5.0,1.0,3.0,3.0,10.0,6.0,4.0,3.0,3.0,,1.0,6.0,2.0,3.0,10.0,3.0,13.0,2.0,1.0,4.0,1.0,5.0,29.0,5.0,2.0,3.0,5.0,5.0,10.0,1.0,4.0,2.0,2.0,1.0,,,1.0,1.0,2.0,,,10.0,16.0,1.0,8.0,1.0,8.0,,,3.0,1.0,1.0,1.0,1.0,,10.0,43.0,1.0,1.0,0.6,0.6,0.5,0.2857142857142857,,0.3333333333333333,0.3333333333333333,0.29411764705882354,,0.4,0.3333333333333333,,0.4375,0.35714285714285715,,0.45454545454545453,0.2916666666666667,0.17647058823529413,0.16666666666666666,17.75147928994083,0.5,0.061224489795918366,0.09090909090909091,0.07692307692307693,0.06666666666666667,0.07462686567164178,0.06666666666666667,0.125,0.038461538461538464,0.2,,0.041666666666666664,0.07692307692307693,,0.25,0.3333333333333333,0.4,0.5,0.125,,,0.3333333333333333,0.375,0.375,0.6666666666666666,,,,,0.2916666666666667,0.2857142857142857,0.2857142857142857,0.5,,0.4,,,0.125,1.0,,0.375,0.3333333333333333,0.5416666666666666,0.3333333333333333,0.48510217391304344,0.48943749999999997,0.4405928571428572,0.1111111111111111,0.15,,0.5,10.341176470588236,30.7,0.2945205479452055,1.0,,,,,,,,,,0.08333333333333333,0.5,,0.2,0.6666666666666666,,,,,,,,,,,,,,True,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,19403.0,323.0,-26.0,629,638,281.0,329.0,74.0,1267,41.0,61.0,11.0,24.0,17.0,34.0,12.0,25.0,,1.0,,1.0,,1.0,,,,1.0,70.0,120.0,,2.0,40.0,180.0,750.0,11.0,19.0,,,11.0,33.0,21.0,46.0,,2.0,11.0,53.0,100.0,40.0,,,14.0,1.0,,,8.0,17.0,5.0,22.0,4.0,1.0,10.0,2.0,5.0,49.0,20.0,9.0,36.0,54.0,34.0,88.0,3.0,11.0,5.0,6.0,4.0,,2.0,9.0,2.0,13.0,1.0,3.0,21.0,36.0,6.0,44.0,7.0,58.0,8.0,,30.0,3.0,14.0,14.0,14.0,7.0,53.0,281.0,2.0,2.0,0.7142857142857143,0.7936507936507936,,,,,,0.5833333333333334,0.5789473684210527,0.45652173913043476,0.5737704918032787,0.5789473684210527,0.4375,0.6122448979591837,0.66,0.4818181818181818,0.01639344262295082,0.06666666666666667,0.09836065573770492,22.3463687150838,0.3076923076923077,0.1925133689839572,0.09569377990430622,0.11538461538461539,0.16981132075471697,0.11313868613138686,0.125,0.11764705882352941,0.16901408450704225,0.1111111111111111,0.2676056338028169,0.12121212121212122,0.06976744186046512,0.5,0.5,0.6721311475409836,0.7454545454545455,0.7073170731707317,0.2786885245901639,0.5,0.53125,0.20491803278688525,0.48,0.48,0.9166666666666666,0.00819672131147541,,,,0.00819672131147541,,,,,,,,0.5,0.4583333333333333,0.020833333333333332,0.020833333333333332,,0.5163934426229508,,0.48993966942148753,0.5358307692307692,0.49822765957446813,0.20833333333333334,0.2112676056338028,0.18333333333333332,0.29444444444444445,6.201666666666666,45.699999999999996,0.4467408585055644,14.0,,9.0,1.0,3.0,,,,,0.3,0.05128205128205128,0.08333333333333333,0.5882352941176471,0.7368421052631579,0.058823529411764705,7.0,11.0,3.0,0.1,0.16923076923076924,0.18518518518518517,0.09090909090909091,0.5,0.14285714285714285,,,,,True,,,
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,2300.0,38.0,3.0,75,79,29.0,42.0,10.0,154,4.0,6.0,2.0,2.0,,2.0,,,,,,,,,,,,,4.0,8.0,,,3.0,11.0,79.0,,2.0,,,,,2.0,3.0,,,,4.0,8.0,,,,,,,,2.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,2.0,2.0,2.0,5.0,2.0,7.0,,,,,2.0,,1.0,1.0,1.0,3.0,,1.0,3.0,4.0,,4.0,,8.0,,,3.0,1.0,1.0,1.0,1.0,1.0,4.0,29.0,1.0,1.0,1.0,1.0,,,,,,0.5,,0.6666666666666666,0.5,,0.6666666666666666,0.4583333333333333,,0.5,,0.25,0.16666666666666666,16.853932584269664,0.6666666666666666,0.09090909090909091,0.07407407407407407,0.25,0.13333333333333333,0.05405405405405406,,0.14285714285714285,,,0.2857142857142857,0.2857142857142857,,1.0,0.75,0.6666666666666666,0.8,1.0,0.25,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,,,0.75,,0.5175624999999999,0.50985,0.48479999999999995,0.2727272727272727,0.2727272727272727,,0.36363636363636365,2.0125,,0.38666666666666666,1.0,,1.0,,,1.0,,,,0.3333333333333333,0.09090909090909091,,,0.5,0.5,,,,,,,,,,1.0,,,,True,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,15309.0,255.0,-33.0,498,501,230.0,260.0,57.0,999,29.0,50.0,13.0,22.0,13.0,23.0,13.0,34.0,,,,,,,,,,,55.0,107.0,,,11.0,121.0,609.0,12.0,20.0,,,2.0,26.0,23.0,44.0,,,7.0,53.0,70.0,40.0,,,16.0,,,,13.0,18.0,7.0,25.0,7.0,,11.0,2.0,5.0,57.0,14.0,22.0,35.0,63.0,20.0,83.0,2.0,3.0,,3.0,10.0,1.0,6.0,5.0,4.0,15.0,1.0,8.0,16.0,29.0,1.0,16.0,,24.0,2.0,,8.0,5.0,6.0,4.0,6.0,2.0,53.0,230.0,5.0,5.0,0.6363636363636364,0.7446808510638298,,,,,,0.514018691588785,0.6,0.5227272727272727,0.514018691588785,0.6,0.5227272727272727,0.5127118644067796,0.6190476190476191,0.5,,0.12149532710280374,0.22,23.581560283687946,0.6666666666666666,0.25,0.08588957055214724,0.3283582089552239,0.2753623188405797,0.09433962264150944,0.109375,0.1388888888888889,0.2545454545454545,0.24242424242424243,0.25,0.3392857142857143,0.05128205128205128,0.3333333333333333,0.4672897196261682,0.58,0.7435897435897436,0.5862068965517241,0.21495327102803738,0.5652173913043478,0.6190476190476191,0.3177570093457944,0.38235294117647056,0.38235294117647056,0.7692307692307693,,,,,,,,,,,,,0.5,0.5909090909090909,,,,0.4672897196261682,,0.49065420560747663,0.5373800000000001,0.4933818181818182,0.07079646017699115,0.07079646017699115,0.21487603305785125,0.4380165289256198,7.595327102803737,,0.46184738955823296,15.0,,6.0,,4.0,,2.0,,,0.2608695652173913,0.031746031746031744,0.2727272727272727,0.6153846153846154,0.75,0.08695652173913043,8.0,6.0,,,0.12244897959183673,0.1,0.2222222222222222,0.5333333333333333,,1.0,1.0,,,True,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,1657.0,28.0,-10.0,49,53,21.0,23.0,7.0,102,3.0,3.0,1.0,1.0,,1.0,1.0,3.0,,,,,,1.0,,,,,4.0,7.0,,1.0,1.0,9.0,66.0,1.0,1.0,,,1.0,3.0,1.0,3.0,,,,2.0,6.0,2.0,,,,,1.0,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,,1.0,,1.0,,,,,,,,,,2.0,,5.0,,1.0,1.0,,1.0,,,,,,2.0,21.0,1.0,,0.75,0.75,,,,,,0.5714285714285714,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5625,1.5,0.3333333333333333,0.125,,,13.559322033898306,,0.10526315789473684,,0.16666666666666666,0.12,,,,,0.3333333333333333,0.1111111111111111,0.16666666666666666,,,0.375,1.0,1.0,1.0,0.125,,,0.375,0.3333333333333333,0.3333333333333333,,,,,,0.125,,,,,,,,0.3333333333333333,1.0,,,,0.5,,0.49934375000000003,0.5754,0.48769999999999997,0.125,0.14285714285714285,0.3333333333333333,0.2222222222222222,9.442857142857141,24.1,0.42857142857142855,1.0,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,True,,,
202083,1610612762,Wesley Matthews,Wesley Matthews,202083,UTA,13634.0,227.0,-8.0,446,448,229.0,275.0,55.0,894,15.0,25.0,8.0,13.0,,5.0,,4.0,4.0,8.0,,3.0,2.0,14.0,,,1.0,9.0,15.0,34.0,6.0,22.0,29.0,77.0,536.0,1.0,6.0,,,2.0,4.0,8.0,20.0,3.0,12.0,18.0,43.0,20.0,10.0,15.0,3.0,,,14.0,2.0,8.0,12.0,,12.0,,,7.0,3.0,2.0,24.0,2.0,8.0,10.0,23.0,3.0,26.0,,9.0,6.0,3.0,10.0,,5.0,,5.0,10.0,1.0,4.0,9.0,20.0,,31.0,6.0,37.0,2.0,1.0,15.0,4.0,3.0,1.0,3.0,2.0,43.0,229.0,7.0,4.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.2727272727272727,,0.25,0.2727272727272727,0.4411764705882353,0.16666666666666666,0.4,0.42857142857142855,0.16666666666666666,0.390625,0.5205479452054794,0.2857142857142857,0.4883720930232558,0.39285714285714285,0.23529411764705882,0.24,16.2426614481409,1.0,0.07352941176470588,0.013793103448275862,0.16,0.0967741935483871,0.015625,0.01639344262295082,,0.03773584905660377,0.13333333333333333,0.07547169811320754,0.14634146341463414,,0.6666666666666666,0.44642857142857145,0.6,0.7894736842105263,0.6666666666666666,0.08928571428571429,,,0.07142857142857142,,,,0.14285714285714285,0.5,0.5,0.75,0.25,0.14285714285714285,0.15384615384615385,1.0,,,,,0.40625,0.6153846153846154,0.09375,0.28125,0.1111111111111111,0.8392857142857143,0.14285714285714285,0.5570026785714285,0.48114999999999997,0.5153859375000001,0.21739130434782608,0.3191489361702128,0.05194805194805195,0.5584415584415584,3.3000000000000003,24.286363636363635,0.5134529147982063,4.0,1.0,5.0,,1.0,2.0,2.0,0.045454545454545456,0.07142857142857142,0.2,0.02040816326530612,0.2222222222222222,,0.6666666666666666,0.4,1.0,1.0,,,0.02127659574468085,0.02631578947368421,,0.25,1.0,,,2.0,0.6666666666666666,True,,,
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,11197.0,187.0,6.0,361,371,138.0,172.0,39.0,732,4.0,6.0,1.0,1.0,1.0,1.0,15.0,28.0,3.0,6.0,,2.0,7.0,12.0,,,2.0,2.0,20.0,35.0,10.0,18.0,8.0,78.0,428.0,3.0,4.0,,,,6.0,7.0,9.0,3.0,4.0,5.0,28.0,30.0,10.0,30.0,,,,12.0,7.0,,11.0,2.0,13.0,2.0,,7.0,2.0,2.0,28.0,,1.0,8.0,10.0,,10.0,,4.0,1.0,3.0,1.0,3.0,1.0,4.0,,5.0,,2.0,8.0,19.0,1.0,12.0,4.0,9.0,1.0,4.0,1.0,2.0,,,,,28.0,138.0,6.0,2.0,0.75,0.75,1.0,0.5555555555555556,,0.75,0.5555555555555556,0.5714285714285714,0.75,0.7777777777777778,0.660377358490566,0.75,0.8846153846153846,0.6818181818181818,0.75,0.9,0.33962264150943394,,,14.814814814814815,0.2,0.07547169811320754,,0.024390243902439025,0.061224489795918366,,,,0.09090909090909091,0.1,0.046511627906976744,0.02857142857142857,,,0.11320754716981132,0.6666666666666666,0.6666666666666666,0.5,0.018867924528301886,1.0,1.0,0.5283018867924528,0.5357142857142857,0.5357142857142857,0.8,0.11320754716981132,0.5,0.5,1.0,0.22641509433962265,0.5833333333333334,0.5833333333333334,1.0,,,,,0.07692307692307693,1.0,0.15384615384615385,0.15384615384615385,1.0,0.4528301886792453,0.5833333333333334,0.47464716981132077,0.473225,0.45277692307692313,0.018867924528301886,0.02857142857142857,0.07692307692307693,0.358974358974359,15.485714285714286,24.56111111111111,0.38227146814404434,2.0,,1.0,,,,,,,0.07692307692307693,,,1.0,0.5,,1.0,,,,,,,0.5,,,,1.0,0.5,True,,,
201585,1610612762,Kosta Koufos,Kosta Koufos,201585,UTA,1073.0,18.0,7.0,34,34,15.0,16.0,3.0,68,,,,,1.0,3.0,1.0,2.0,,,,,,,,,,,2.0,5.0,,,,4.0,27.0,1.0,1.0,,,,2.0,1.0,2.0,,,,2.0,2.0,2.0,,,2.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,4.0,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,1.0,1.0,2.0,15.0,1.0,,0.5,1.0,,,,,,0.4,1.0,0.5,0.4,1.0,0.5,0.4,1.0,0.5,,0.2,,16.216216216216218,1.0,0.0625,0.08333333333333333,0.5,0.1111111111111111,0.11764705882352941,,0.2,0.25,,,0.5,,1.0,,,,,0.6,0.3333333333333333,0.5,0.4,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,0.43174,0.5867,0.41235,,,0.5,0.5,11.780000000000001,,0.4411764705882353,,,,,,,1.0,,,,,,,,0.3333333333333333,,1.0,,,0.2,,1.0,,,,,,,True,,,
