EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,ShortMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,Loose Ball Fouls,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,on,PenaltyCorner3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffensiveGoaltends
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,1886.0,31,62,61,31.0,29,7.0,123,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,8.0,69.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,4.0,31.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.246376811594203,0.10526315789473684,0.0625,0.08695652173913043,0.045454545454545456,0.3333333333333333,0.14285714285714285,0.1111111111111111,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5641666666666666,0.3443,0.4868,0.25,0.25,0.25,0.5,1.3666666666666665,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201563,1610612748,Michael Beasley,Michael Beasley,201563,MIA,6037.0,101,192,196,30.0,32,19.0,388,6.0,11.0,2.0,3.0,2.0,3.0,11.0,31.0,6.0,31.0,220.0,2.0,3.0,6.0,3.0,7.0,13.0,16.0,6.0,4.0,4.0,12.0,14.0,5.0,19.0,4.0,4.0,2.0,8.0,1.0,5.0,8.0,1.0,5.0,7.0,3.0,,13.0,30.0,0.7272727272727273,0.8888888888888888,0.3548387096774194,0.6666666666666666,0.42857142857142855,0.3787878787878788,0.6666666666666666,0.5625,0.4305555555555556,0.75,0.65,20.85308056872038,0.20689655172413793,0.05714285714285714,0.18571428571428572,0.056818181818181816,0.05555555555555555,0.17857142857142858,0.14285714285714285,0.3333333333333333,0.5454545454545454,0.6,0.5,1.0,0.6666666666666666,0.375,0.6666666666666666,0.3939393939393939,0.44571212121212117,0.5145333333333334,0.4482125,0.08571428571428572,0.09090909090909091,0.1935483870967742,0.41935483870967744,9.800000000000002,0.15625,-36.0,1.0,9.0,4.0,11.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.06060606060606061,0.12903225806451613,0.09090909090909091,0.3333333333333333,0.75,0.25,0.08333333333333333,0.05555555555555555,0.07407407407407407,0.04,0.0625,0.3125,0.1,0.058823529411764705,0.2727272727272727,0.1111111111111111,0.16666666666666666,1.0,0.3333333333333333,0.36363636363636365,0.36363636363636365,1.0,0.06060606060606061,0.5,0.5,1.0,0.125,1.0,0.5,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,3245.0,54,106,105,47.0,45,11.0,211,,2.0,,,,2.0,4.0,6.0,8.0,31.0,111.0,1.0,1.0,4.0,1.0,3.0,10.0,4.0,4.0,,1.0,1.0,3.0,1.0,4.0,2.0,2.0,3.0,7.0,2.0,3.0,9.0,3.0,10.0,9.0,3.0,,10.0,47.0,0.5,0.5,0.6666666666666666,1.0,0.3333333333333333,0.6388888888888888,0.5,0.35714285714285715,0.75,0.75,0.5555555555555556,22.88135593220339,0.030303030303030304,0.034482758620689655,0.075,0.022727272727272728,,0.1111111111111111,,0.1111111111111111,,,,,,0.2857142857142857,,0.7777777777777778,0.49348749999999997,0.3969,0.46080000000000004,0.2,0.42857142857142855,0.12903225806451613,0.3225806451612903,9.283333333333333,0.44339622641509435,-6.0,2.0,2.0,2.0,2.0,3.0,9.0,1.0,4.0,5.0,12.0,2.0,1.0,4.0,5.0,15.0,7.0,3.0,,5.0,7.0,4.0,1.0,16.0,,2.0,,,4.0,3.0,,1.0,,,2.0,,,1.0,0.4166666666666667,0.25,0.5,0.6666666666666666,,,,0.5714285714285714,,0.2857142857142857,,,0.1,,,0.3333333333333333,,0.1111111111111111,1.0,1.0,0.5,0.1111111111111111,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.25,0.42857142857142855,29.491666666666664,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2047,1610612748,Quentin Richardson,Quentin Richardson,2047,MIA,8919.0,149,286,288,62.0,75,29.0,574,4.0,4.0,,,1.0,1.0,9.0,23.0,4.0,49.0,322.0,,2.0,,3.0,5.0,11.0,10.0,8.0,,1.0,11.0,18.0,1.0,19.0,8.0,7.0,2.0,5.0,1.0,8.0,16.0,,7.0,5.0,2.0,,11.0,62.0,0.5555555555555556,0.5555555555555556,0.391304347826087,,0.6,0.5,,0.6428571428571429,0.5212765957446809,,0.6875,16.455696202531644,0.13253012048192772,0.01,0.1568627450980392,0.007575757575757576,,0.08823529411764706,0.15384615384615385,0.08888888888888889,1.0,1.0,0.75,,,0.14285714285714285,1.0,0.5777777777777777,0.4986711111111111,0.45494999999999997,0.43727857142857146,0.043478260869565216,0.08333333333333333,,0.22448979591836735,10.347826086956523,0.21678321678321677,-53.0,3.0,10.0,2.0,9.0,6.0,18.0,1.0,2.0,9.0,22.0,,1.0,2.0,2.0,24.0,18.0,6.0,3.0,6.0,8.0,3.0,2.0,18.0,,5.0,2.0,,3.0,2.0,,1.0,,,1.0,1.0,1.0,0.8888888888888888,0.4090909090909091,0.5,0.4090909090909091,0.4888888888888889,0.13043478260869565,,0.2,0.6,0.2857142857142857,0.2631578947368421,,,0.02702702702702703,,0.17391304347826086,0.25,,0.2222222222222222,0.3,0.375,0.3333333333333333,0.2,0.2222222222222222,0.25,0.5,0.4,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.2857142857142857,0.5,0.3333333333333333,24.577272727272728,3.0,4.0,,,,2.0,1.0,1.0,1.0,,,0.08888888888888889,0.75,0.75,1.0,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.1111111111111111,0.3333333333333333,1.0,,,,,,,,,,,,,True,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,8717.0,145,281,282,57.0,73,29.0,563,23.0,30.0,4.0,4.0,6.0,9.0,32.0,53.0,15.0,103.0,316.0,4.0,6.0,15.0,6.0,13.0,18.0,22.0,42.0,6.0,4.0,11.0,15.0,5.0,20.0,6.0,4.0,9.0,18.0,9.0,2.0,7.0,3.0,22.0,25.0,14.0,,18.0,57.0,0.34375,0.3793103448275862,0.6037735849056604,0.6666666666666666,0.46153846153846156,0.6111111111111112,0.7857142857142857,0.4166666666666667,0.6296296296296297,0.8333333333333334,0.47368421052631576,31.832797427652736,0.13580246913580246,0.04040404040404041,0.13131313131313133,0.038461538461538464,0.08333333333333333,0.08823529411764706,0.28,0.4166666666666667,0.7666666666666667,0.7931034482758621,0.43478260869565216,0.5714285714285714,1.0,0.5,0.6666666666666666,0.6805555555555556,0.5399951388888888,0.58855,0.5863555555555557,0.1728395061728395,0.22580645161290322,0.14563106796116504,0.17475728155339806,6.20943396226415,0.20284697508896798,-52.0,5.0,12.0,4.0,11.0,8.0,19.0,1.0,5.0,8.0,19.0,4.0,1.0,5.0,3.0,6.0,19.0,8.0,2.0,17.0,22.0,7.0,6.0,49.0,1.0,2.0,2.0,2.0,9.0,8.0,3.0,1.0,3.0,1.0,5.0,,,0.25,0.42105263157894735,0.2,0.42105263157894735,0.2638888888888889,0.03773584905660377,0.03333333333333333,0.08333333333333333,0.5,0.2857142857142857,0.1111111111111111,0.03225806451612903,,0.05555555555555555,0.037037037037037035,0.045454545454545456,0.06666666666666667,0.06666666666666667,0.16666666666666666,0.4166666666666667,0.45454545454545453,,0.1527777777777778,0.36363636363636365,0.36363636363636365,0.25,0.2638888888888889,0.42105263157894735,0.42105263157894735,0.25,0.2777777777777778,0.2,0.42105263157894735,24.73157894736842,,,1.0,1.0,,5.0,3.0,2.0,2.0,2.0,,,,,,0.14285714285714285,,18.0,4.0,2.0,2.0,1.0,5.0,1.0,6.0,2.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.25,1.0,1.0,,True,,,,,,,,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,1207.0,20,42,44,17.0,26,3.0,86,,1.0,,,,1.0,1.0,3.0,,2.0,51.0,,,,,1.0,,,2.0,,,4.0,4.0,,4.0,,,,2.0,1.0,1.0,1.0,,,,,,,17.0,,,0.3333333333333333,,,0.2,,,0.2,,,15.555555555555555,0.4444444444444444,,0.26666666666666666,,,0.3333333333333333,0.4,0.2,,,,,,1.0,,0.6,0.46891,,0.5912,,,,,12.433333333333332,0.40476190476190477,-22.0,,,1.0,2.0,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,0.4,,,,1.0,,,,,,,1.0,,,,,,,0.4,0.5,0.5,,0.2,,,,,,,25.15,,1.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2306,1610612748,Carlos Arroyo,Carlos Arroyo,2306,MIA,4874.0,81,153,156,8.0,16,15.0,309,,3.0,,,,,11.0,19.0,,22.0,178.0,,,,,,,12.0,10.0,,1.0,4.0,5.0,1.0,6.0,2.0,2.0,,2.0,1.0,1.0,4.0,,,,,,,8.0,0.5454545454545454,0.5454545454545454,0.5789473684210527,,,0.55,,,0.55,,,13.095238095238095,0.08888888888888889,0.015625,0.09259259259259259,0.012987012987012988,,0.09090909090909091,0.1111111111111111,0.15,,,,,,,,0.2,0.46063,,,,,,,16.22631578947368,0.05228758169934641,-36.0,,1.0,11.0,15.0,,,,,,1.0,,,,,,,,1.0,8.0,9.0,4.0,3.0,19.0,,1.0,,,2.0,1.0,,1.0,,,,,,,,,,0.05,0.05263157894736842,0.3333333333333333,,1.0,,0.1111111111111111,,,0.04,,0.07142857142857142,0.14285714285714285,,0.05,,,,0.75,0.7333333333333333,0.7333333333333333,0.5454545454545454,,,,,,,,23.6,,1.0,,,,1.0,1.0,,,,,0.05,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,4189.0,70,137,137,47.0,54,12.0,274,3.0,5.0,2.0,2.0,,1.0,5.0,15.0,,10.0,158.0,2.0,2.0,4.0,,3.0,,6.0,4.0,4.0,3.0,7.0,8.0,4.0,12.0,,,2.0,2.0,1.0,5.0,9.0,1.0,2.0,,,,,47.0,0.6,1.0,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,11.333333333333334,0.20588235294117646,0.06976744186046512,0.16666666666666666,0.06451612903225806,0.1,0.1111111111111111,0.29411764705882354,0.3333333333333333,0.6,0.6,0.3333333333333333,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.4625266666666666,0.5759,0.4803,,,0.4,,9.206666666666667,0.34306569343065696,-39.0,1.0,5.0,1.0,5.0,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,8.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,0.06666666666666667,,0.2,,0.2,,0.05263157894736842,0.058823529411764705,0.0625,0.058823529411764705,0.125,,0.1111111111111111,0.3333333333333333,0.2,0.25,1.0,0.3333333333333333,0.2,0.2,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,True,,,,,,,,
2048,1610612748,Jamaal Magloire,Jamaal Magloire,2048,MIA,166.0,3,6,5,,4,,11,,1.0,,,,,,1.0,,,8.0,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,33.333333333333336,1.0,,1.0,,,,,1.0,,,,,,,,1.0,0.3163,,,,,,,3.7,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
979,1610612748,Jermaine O'Neal,Jermaine O'Neal,979,MIA,5355.0,89,165,166,11.0,21,20.0,331,3.0,7.0,1.0,2.0,1.0,1.0,5.0,29.0,3.0,13.0,177.0,1.0,4.0,4.0,1.0,1.0,2.0,8.0,2.0,2.0,5.0,11.0,14.0,8.0,22.0,2.0,1.0,4.0,7.0,,3.0,11.0,2.0,5.0,6.0,3.0,1.0,2.0,11.0,0.8,1.0,0.1724137931034483,0.25,1.0,0.1724137931034483,0.25,1.0,0.203125,0.4,1.0,20.96774193548387,0.21153846153846154,0.07462686567164178,0.203125,0.09523809523809523,0.06666666666666667,0.25,,0.2413793103448276,0.42857142857142855,0.5,0.6666666666666666,0.5,0.5,1.0,1.0,0.2413793103448276,0.43607241379310346,0.483525,0.5882,0.09375,0.09375,0.3076923076923077,0.15384615384615385,10.203448275862069,0.06666666666666667,-23.0,2.0,14.0,,8.0,,,,,,,2.0,,,,,,,4.0,1.0,5.0,,1.0,14.0,3.0,2.0,1.0,,3.0,1.0,,2.0,1.0,1.0,,,,,,,,,0.13793103448275862,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.5,0.16666666666666666,0.17647058823529413,0.06896551724137931,0.08695652173913043,0.21428571428571427,0.2777777777777778,0.2,,0.4827586206896552,0.14285714285714285,0.18181818181818182,1.0,0.27586206896551724,,,,,,,,,,,,,,,,,4.0,4.0,,1.0,,,,,,,,,,,1.0,,1.0,9.0,,9.0,5.0,1.0,,,,0.5555555555555556,,,,,,7.0,2.0,,,,,1.0,True,,,,,,,,
