EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,FTDefRebounds,SelfOReb,DeadBallTurnovers,Travels,ShootingFouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyFG3M,Fg3aBlocked,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,DefCorner3ReboundPct,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,PtsUnassisted3s,ShortMidRangeAssists,Offensive Fouls Drawn,PenaltyArc3Accuracy,HeaveAttempts,Offensive Fouls,RecoveredBlocks,DefensiveGoaltends,LongMidRangePctBlocked,BlocksRecoveredPct,on,StepOutOfBoundsTurnovers,BlockedLongMidRange,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BlockedCorner3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends
200811,1610612756,Lou Amundson,Lou Amundson,200811,PHX,576.0,10,2,21,19,5,14,7,40,2.0,2,1.0,1,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,5,1.0,0.125,0.5,0.5,14.285714285714285,0.3333333333333333,0.25,0.3333333333333333,0.2,0.2857142857142857,0.09090909090909091,0.3333333333333333,0.5,0.3333333333333333,1.0,0.37215,0.3333333333333333,0.3333333333333333,1.0,1.0,9.15,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201162,1610612756,Jared Dudley,Jared Dudley,201162,PHX,1147.0,19,-3,41,39,16,27,7,80,,1,2.0,10,49,,3.0,,,,,2.0,1.0,3.0,2.0,5.0,1.0,,2.0,1.0,,,16,,0.7142857142857143,1.5,,18.75,,0.2,0.3333333333333333,,0.2727272727272727,0.1,,1.0,0.4,,0.5285583333333334,0.14285714285714285,0.5,0.3,,,0.3902439024390244,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.4,1.0,0.4,1.0,0.6666666666666666,1.5,0.8333333333333334,1.0,0.14285714285714285,0.1111111111111111,0.3333333333333333,0.16666666666666666,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5037,0.51775,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201577,1610612756,Robin Lopez,Robin Lopez,201577,PHX,6213.0,104,-2,200,198,53,43,28,398,7.0,35,9.0,47,246,2.0,10.0,9.0,19.0,1.0,1.0,1.0,10.0,12.0,12.0,24.0,9.0,2.0,9.0,2.0,3.0,19.0,53,3.0,0.6025641025641025,0.45454545454545453,0.8636363636363636,18.025751072961373,0.14285714285714285,0.17857142857142858,0.03571428571428571,0.047619047619047616,0.13095238095238096,0.12087912087912088,,0.15,0.05263157894736842,0.2,0.5435028571428572,0.05555555555555555,0.05555555555555555,0.2127659574468085,0.40425531914893614,3.3285714285714287,0.265,14.0,24.0,,,,,,,,,19.0,,,,,,12.0,,,,,,,,10.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,11.0,1.0,,,,,0.5428571428571428,0.5428571428571428,0.4,,0.6666666666666666,0.14285714285714285,0.16,0.125,0.6857142857142857,0.5833333333333334,0.7,,,,,,,,,,,,,,0.6857142857142857,,0.56375,0.5755857142857143,,4.0,9.0,5.0,6.0,2.0,3.0,4.0,4.0,10.0,5.0,7.0,26.0,8.0,7.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,0.6842105263157895,0.8666666666666667,0.4,0.7142857142857143,0.7142857142857143,0.2,0.16666666666666666,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.6428571428571429,0.2857142857142857,0.5,0.5,0.11428571428571428,0.75,0.75,1.0,0.9,0.4444444444444444,0.8571428571428571,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201609,1610612756,Goran Dragic,Goran Dragic,201609,PHX,852.0,14,-5,30,26,7,13,8,56,,3,4.0,6,33,,2.0,2.0,2.0,,,,1.0,2.0,1.0,3.0,3.0,,4.0,1.0,1.0,2.0,7,1.0,0.42857142857142855,1.0,1.0,21.05263157894737,,0.2,,,0.1111111111111111,0.058823529411764705,,,,,0.50862,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,11.966666666666667,0.23333333333333334,1.0,1.0,,,,,2.0,,,,1.0,,2.0,,,,2.0,,2.0,,1.0,3.0,,8.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,0.3333333333333333,0.2,1.0,0.4,1.0,0.09090909090909091,,0.3333333333333333,0.2,1.0,1.0,,,,,0.4,,,,,,,,,0.6,,0.6006,,26.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,0.3333333333333333,0.25,,,,,0.4,,,,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,744.0,12,-4,28,23,5,13,8,51,1.0,3,,4,29,,,,,,,,,,,,,,,,,,5,,0.5,,,13.88888888888889,,,,,,,,,,0.25,0.465375,,,,,10.700000000000001,0.17857142857142858,,1.0,,,,,1.0,,,,2.0,,1.0,,,,4.0,,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,0.6666666666666666,0.5,,0.25,,,,,0.25,,,,,,,0.25,,,,,,,,,0.5,,,,25.7,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.25,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2202,1610612756,Jason Richardson,Jason Richardson,2202,PHX,5539.0,92,6,175,177,48,32,21,352,4.0,20,3.0,37,217,,2.0,2.0,9.0,,,1.0,9.0,10.0,1.0,11.0,4.0,,3.0,2.0,,9.0,48,,0.5606060606060606,0.5,0.5625,16.417910447761194,,0.17307692307692307,0.04,,0.12987012987012986,0.013157894736842105,,0.2631578947368421,,0.125,0.5394953125,0.06060606060606061,0.09523809523809523,0.05405405405405406,0.24324324324324326,8.485,0.2742857142857143,5.0,8.0,3.0,6.0,1.0,1.0,6.0,,,,11.0,4.0,12.0,,,1.0,10.0,12.0,6.0,1.0,4.0,4.0,3.0,8.0,1.0,3.0,1.0,2.0,,,,,,,6.0,,1.0,0.3333333333333333,,0.3333333333333333,0.55,0.53125,0.5,0.375,,0.01639344262295082,,,0.25,0.625,0.7142857142857143,0.1875,0.5,0.6,1.0,0.1875,0.16666666666666666,0.16666666666666666,1.0,,,,0.14285714285714285,,0.625,0.16666666666666666,0.3976,0.5633714285714285,24.916666666666668,,,1.0,3.0,1.0,5.0,8.0,1.0,2.0,2.0,6.0,12.0,,2.0,,,,,3.0,1.0,1.0,1.0,1.0,0.5454545454545454,0.5454545454545454,0.5,0.3333333333333333,0.5,0.1,0.125,0.25,,0.05555555555555555,,0.05555555555555555,0.2,,0.8,0.25,0.3333333333333333,,0.25,0.625,0.625,0.4,,,0.42857142857142855,0.3333333333333333,,,,1.0,,1.0,1.0,1.0,1.0,0.08333333333333333,0.16666666666666666,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
255,1610612756,Grant Hill,Grant Hill,255,PHX,5050.0,84,-3,158,158,37,14,21,316,5.0,17,7.0,25,197,2.0,6.0,3.0,3.0,1.0,,9.0,3.0,13.0,1.0,14.0,6.0,,7.0,3.0,,3.0,37,,0.5217391304347826,0.75,0.25,14.67391304347826,,0.06,0.4090909090909091,0.06666666666666667,0.16666666666666666,0.013888888888888888,0.1,0.05555555555555555,0.35714285714285715,0.23809523809523808,0.48305952380952377,0.17391304347826086,0.15789473684210525,0.24,0.12,11.51764705882353,0.23417721518987342,1.0,3.0,2.0,4.0,,,,,,,6.0,2.0,4.0,,,,8.0,6.0,,,6.0,7.0,2.0,15.0,,4.0,2.0,2.0,2.0,1.0,1.0,4.0,,,9.0,1.0,1.0,0.5,,0.5,0.35294117647058826,0.42857142857142855,0.6666666666666666,0.19047619047619047,0.5,,,,0.14285714285714285,0.3333333333333333,0.5,0.19047619047619047,0.5,0.5,1.0,,,,,,,,,,0.3333333333333333,,0.43270000000000003,0.4101666666666666,23.25,,,,,1.0,4.0,9.0,2.0,3.0,,3.0,4.0,,1.0,1.0,,2.0,,2.0,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.058823529411764705,0.3333333333333333,,0.2,,,,0.125,,1.0,0.2,0.2,,0.42857142857142855,0.4444444444444444,0.4444444444444444,0.25,,,,,1.0,,1.0,4.0,,,,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,True,,,,,,,,,,,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,5361.0,89,3,170,172,46,30,20,342,8.0,21,13.0,39,213,,,9.0,22.0,,,3.0,4.0,7.0,1.0,8.0,9.0,,15.0,,4.0,22.0,46,4.0,0.5454545454545454,,0.75,19.48717948717949,,0.0784313725490196,0.125,,0.09333333333333334,0.013513513513513514,,,0.13333333333333333,0.2857142857142857,0.45156428571428575,0.034482758620689655,,,0.5641025641025641,13.414285714285715,0.27058823529411763,1.0,2.0,,,,2.0,7.0,,1.0,3.0,10.0,2.0,7.0,,1.0,3.0,18.0,,7.0,2.0,30.0,35.0,13.0,75.0,1.0,1.0,1.0,,4.0,4.0,,5.0,,,4.0,2.0,,0.2857142857142857,,0.2857142857142857,0.47619047619047616,0.4642857142857143,,0.25,0.8,0.01694915254237288,0.05,,0.07142857142857142,0.5,0.5,,,,,0.25,0.2857142857142857,0.2857142857142857,,1.0,,,,0.3,0.32142857142857145,0.2857142857142857,0.5391,0.43815,25.814285714285713,,,,,6.0,3.0,11.0,,,5.0,7.0,2.0,,1.0,,,1.0,,2.0,,,,,0.1,0.1,,0.7142857142857143,0.65,0.047619047619047616,,0.125,,,,0.16666666666666666,0.06666666666666667,,,0.75,0.8571428571428571,,0.39285714285714285,0.2727272727272727,0.2727272727272727,0.3333333333333333,,,,,5.0,1.0,4.0,10.0,1.0,,1.0,,0.3333333333333333,,,0.1111111111111111,,,2.0,,4.0,1.0,,0.125,1.0,6.0,7.0,1.0,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,5583.0,93,-4,177,178,48,29,20,355,18.0,45,21.0,75,225,2.0,4.0,3.0,23.0,3.0,,2.0,5.0,8.0,7.0,15.0,23.0,1.0,31.0,14.0,3.0,23.0,48,3.0,0.625,0.2222222222222222,0.6052631578947368,32.67326732673267,,0.09615384615384616,0.08333333333333333,0.1875,0.09210526315789473,0.08974358974358974,0.18181818181818182,0.2222222222222222,0.13333333333333333,0.391304347826087,0.46536444444444447,0.24561403508771928,0.25,0.05333333333333334,0.30666666666666664,8.55111111111111,0.2711864406779661,9.0,13.0,,,,,1.0,,,1.0,27.0,,1.0,,,1.0,14.0,,,,,,,,4.0,4.0,3.0,1.0,1.0,1.0,,6.0,,1.0,8.0,,,,,,0.6,0.5869565217391305,0.2,0.021739130434782608,0.16666666666666666,0.06451612903225806,0.09090909090909091,,0.2826086956521739,0.6923076923076923,0.6923076923076923,,,,,0.021739130434782608,,,,,,,,0.0625,0.30434782608695654,,0.52915,0.5146933333333333,58.1,1.0,3.0,7.0,9.0,9.0,9.0,14.0,1.0,5.0,10.0,15.0,40.0,2.0,4.0,1.0,1.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,0.7407407407407407,0.7692307692307693,0.2,0.6666666666666666,0.625,0.08888888888888889,,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.2,,0.0625,0.07142857142857142,0.5555555555555556,0.5,0.6,0.6666666666666666,0.30434782608695654,0.6428571428571429,0.6923076923076923,1.0,0.6,0.3333333333333333,0.5625,0.7777777777777778,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,2.0,2.0,1.0,0.07142857142857142,0.6666666666666666,True,,,,,,,,,,,,,,
101112,1610612756,Channing Frye,Channing Frye,101112,PHX,26073.0,435,64,810,817,316,281,103,1627,7.0,32,15.0,131,910,4.0,18.0,6.0,53.0,8.0,,14.0,53.0,80.0,10.0,90.0,17.0,2.0,16.0,6.0,1.0,53.0,316,1.0,0.52,0.6,0.5760869565217391,14.23982869379015,,0.18275862068965518,0.14,0.05128205128205128,0.1717948717948718,0.02680965147453083,0.049586776859504134,0.14754098360655737,0.10606060606060606,0.059322033898305086,0.5216686440677966,0.056451612903225805,0.15789473684210525,0.13740458015267176,0.40458015267175573,12.890624999999998,0.39012345679012345,4.0,8.0,6.0,14.0,4.0,24.0,72.0,2.0,4.0,27.0,13.0,30.0,86.0,2.0,4.0,31.0,6.0,90.0,72.0,24.0,4.0,15.0,3.0,41.0,2.0,12.0,9.0,3.0,5.0,2.0,3.0,8.0,,2.0,50.0,6.0,1.0,0.3488372093023256,0.5,0.3488372093023256,0.40625,0.4915254237288136,0.5384615384615384,0.7288135593220338,0.625,0.009216589861751152,,,0.06779661016949153,0.5,0.6666666666666666,0.11864406779661017,0.42857142857142855,0.42857142857142855,1.0,0.6101694915254238,0.3333333333333333,0.3333333333333333,1.0,0.3076923076923077,0.5,1.0,0.09302325581395349,0.627906976744186,0.7966101694915254,0.3333333333333333,0.5129357142857144,0.4991081395348837,24.862790697674416,2.0,4.0,1.0,2.0,3.0,6.0,17.0,4.0,9.0,7.0,12.0,20.0,6.0,3.0,13.0,1.0,3.0,1.0,29.0,,9.0,6.0,9.0,0.7692307692307693,1.0,0.4444444444444444,0.5833333333333334,0.5465116279069767,0.09375,0.25,0.14285714285714285,0.40625,0.025,0.05714285714285714,0.22784810126582278,0.19101123595505617,0.013888888888888888,0.5,0.42857142857142855,0.5,0.6666666666666666,0.1440677966101695,0.35294117647058826,0.35294117647058826,1.0,0.3076923076923077,0.5,0.046511627906976744,0.5,11.0,5.0,6.0,,,2.0,11.0,,0.3548387096774194,,,0.20588235294117646,0.5,1.0,4.0,1.0,1.0,1.0,2.0,0.011627906976744186,9.0,,1.0,1.0,0.3333333333333333,,,5.0,,,0.5555555555555556,False,1.0,1.0,1.0,,,,,,,,,,,
