EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Technical Free Throw Trips,SecondChanceFG2M,PenaltyFG2M,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,LostBallSteals,Loose Ball Fouls,Defensive 3 Seconds Violations,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFGM,PenaltyTurnovers,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,FTDefRebounds,BadPassSteals,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGA,PenaltyCorner3FGA,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,BlockedAtRim,FTOffRebounds,OffFTReboundPct,ThreePtAssists,Arc3Assists,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,AtRimAssists,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,2pt And 1 Free Throw Trips,AtRimPctAssisted,on,SecondChanceAtRimFGM,PenaltyAtRimFGM,PtsPutbacks,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,DefensiveGoaltends,3SecondViolations,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,Corner3Assists,StepOutOfBoundsTurnovers,OffensiveGoaltends,Corner3FGM,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3
101124,1610612741,Hakim Warrick,Hakim Warrick,101124,CHI,1856.0,31,-5.0,61,61,17.0,29.0,9.0,122,3.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,10.0,1.0,5.0,9.0,67,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,6.0,2.0,1.0,3.0,17.0,1.0,1.0,0.5,0.5,0.2,0.18181818181818182,0.32142857142857145,0.25,0.375,0.09090909090909091,0.1,0.3333333333333333,22.535211267605636,0.5,0.10526315789473684,0.06666666666666667,0.25,0.08,0.08823529411764706,0.09090909090909091,0.1,1.0,0.16666666666666666,0.16666666666666666,0.2727272727272727,0.18181818181818182,0.5,0.5,0.45454545454545453,0.2,0.2,1.0,0.09090909090909091,1.0,0.5,0.5,0.36363636363636365,0.4370818181818182,0.3358,0.40835,0.15384615384615385,0.16666666666666666,0.1111111111111111,0.3333333333333333,11.069999999999999,25.9,0.2786885245901639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,662.0,11,-5.0,21,20,2.0,8.0,,41,,,,,1.0,2.0,2.0,,,2.0,3.0,,1.0,5.0,25,,,,,,1.0,1.0,4.0,,,,,,,,,,,,,,3.0,4.0,,,,1.0,,,1.0,2.0,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,14.285714285714286,,,,,,,,,,,,,0.3333333333333333,,,0.6666666666666666,1.0,1.0,1.0,,,,,,0.40206666666666663,,,,,,0.2,14.799999999999999,,0.09523809523809523,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,1041.0,17,-10.0,33,35,11.0,19.0,7.0,68,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,3.0,6.0,,3.0,9.0,43,2.0,2.0,4.0,4.0,,2.0,8.0,4.0,2.0,,1.0,,3.0,5.0,6.0,3.0,9.0,,,1.0,1.0,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,8.0,11.0,,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5625,0.6666666666666666,0.8,,0.16666666666666666,0.3333333333333333,21.42857142857143,,0.45454545454545453,0.16666666666666666,,0.4,0.14285714285714285,0.2222222222222222,,,1.0,0.25,0.5,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,0.5,0.25,,0.5,0.47681666666666667,0.49505,0.44732500000000003,0.14285714285714285,0.14285714285714285,0.4444444444444444,0.8888888888888888,6.449999999999999,,0.3333333333333333,,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.5,0.75,0.25,0.2,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,1039.0,17,-9.0,34,35,13.0,26.0,6.0,69,2.0,,1.0,3.0,6.0,2.0,3.0,,,6.0,11.0,,,12.0,47,1.0,,2.0,5.0,,,6.0,2.0,10.0,,,,,,,,,2.0,2.0,,2.0,1.0,1.0,,,,,,,6.0,13.0,,,0.16666666666666666,0.16666666666666666,0.5454545454545454,0.5454545454545454,0.5454545454545454,1.0,0.6,,,,31.707317073170735,1.0,,,,,,,,,,,0.18181818181818182,0.5454545454545454,0.5,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,,,0.2,,0.18181818181818182,0.4035818181818182,0.4021,0.38917999999999997,,,0.16666666666666666,0.5,9.718181818181819,,0.38235294117647056,,1.0,3.0,5.0,5.0,5.0,10.0,,,,,,1.0,0.6,1.0,0.6,,,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,1610612741,Flip Murray,Flip Murray,2436,CHI,1319.0,22,-1.0,43,40,12.0,18.0,8.0,83,4.0,,,,,2.0,5.0,2.0,,4.0,9.0,2.0,4.0,15.0,47,,,,1.0,,,,,8.0,2.0,1.0,,1.0,,2.0,1.0,3.0,,,,,,,,2.0,,4.0,1.0,1.0,,12.0,,,,,0.4444444444444444,0.5,0.5769230769230769,,,0.18181818181818182,0.1111111111111111,0.25,25.49019607843137,,,0.047619047619047616,,0.05263157894736842,0.041666666666666664,0.1,,,,,0.36363636363636365,,,,0.45454545454545453,0.4,0.4,,0.18181818181818182,,,,0.5454545454545454,0.48736363636363644,,0.4189,0.08333333333333333,0.1,,,11.333333333333334,25.450000000000003,0.27906976744186046,,,,,,,,1.0,1.0,,,,,,,,0.25,,,0.3333333333333333,2.0,,0.5,0.6666666666666666,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,1010.0,17,-8.0,32,33,6.0,13.0,1.0,65,,,,,2.0,,,,,,2.0,,,,37,,,,2.0,,,,,,,,,,2.0,2.0,,2.0,,,,,1.0,1.0,,,,,,,,6.0,,,,,,,,,,,,,5.714285714285714,,0.2,,,0.14285714285714285,,,,,0.25,0.3333333333333333,,1.0,,,,,,,,,,,,0.37929999999999997,,0.37929999999999997,,,,,7.15,,0.1875,,,,2.0,2.0,2.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,1047.0,17,2.0,35,34,14.0,26.0,7.0,69,1.0,,1.0,,1.0,2.0,3.0,,,2.0,5.0,1.0,3.0,7.0,39,1.0,2.0,4.0,1.0,1.0,,,4.0,,,,,,1.0,3.0,,3.0,,,,,1.0,1.0,,2.0,,5.0,1.0,,,14.0,,,1.0,1.0,0.4,0.3333333333333333,0.4375,1.0,,0.16666666666666666,,,18.6046511627907,,0.14285714285714285,,,0.3,,,,,,1.0,0.16666666666666666,0.16666666666666666,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,0.5,,0.3333333333333333,0.46342500000000003,0.4521,0.585075,0.25,0.16666666666666666,0.5714285714285714,,14.84,23.4,0.4,,1.0,,,,,,2.0,,,,,1.0,,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,195.0,3,,6,5,,,,11,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201181,1610612741,Chris Richard,Chris Richard,201181,CHI,302.0,5,4.0,11,12,5.0,4.0,2.0,23,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,2.0,1.0,3.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45454545454545453,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201949,1610612741,James Johnson,James Johnson,201949,CHI,337.0,6,2.0,12,12,2.0,1.0,2.0,24,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,7.692307692307692,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
