EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,LostBallSteals,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,BlockedLongMidRange,LongMidRangePctBlocked,OffCorner3ReboundPct,BlockedCorner3,SecondChanceArc3PctAssisted,OffensiveGoaltends
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,8981.0,150.0,-33.0,267,267,32,41,37.0,534,14.0,24.0,8.0,16.0,2.0,4.0,5.0,14.0,1.0,19.0,39.0,9.0,47.0,309.0,9.0,17.0,1.0,19.0,2.0,7.0,2.0,6.0,20.0,18.0,16.0,5.0,6.0,2.0,8.0,2.0,4.0,2.0,18.0,3.0,16.0,7.0,18.0,3.0,28.0,19.0,47.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,3.0,8.0,1.0,8.0,12.0,1.0,12.0,1.0,16.0,2.0,6.0,3.0,12.0,1.0,1.0,10.0,2.0,13.0,9.0,3.0,1.0,6.0,32,1.0,2.0,0.5263157894736842,0.9090909090909091,0.48717948717948717,0.5294117647058824,0.2857142857142857,0.48717948717948717,0.5294117647058824,0.2857142857142857,0.5108695652173914,0.5277777777777778,0.3,0.1282051282051282,0.08333333333333333,0.21428571428571427,17.475728155339805,0.25,0.2727272727272727,0.18556701030927836,0.1839080459770115,0.18421052631578946,0.08823529411764706,0.18518518518518517,0.15702479338842976,0.17857142857142858,0.23333333333333334,0.13793103448275862,0.13043478260869565,0.20454545454545456,0.1,0.21212121212121213,0.21875,0.26666666666666666,0.6923076923076923,0.6153846153846154,0.5833333333333334,0.6363636363636364,0.5,0.358974358974359,0.35714285714285715,0.45454545454545453,0.6,0.02564102564102564,0.9411764705882353,0.5,0.125,0.5714285714285714,0.5,0.6153846153846154,0.5147384615384616,0.5723733333333333,0.5104285714285715,0.13953488372093023,0.13953488372093023,0.40425531914893614,0.1276595744680851,2.9871794871794872,0.1198501872659176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,14961.0,249.0,-22.0,464,460,160,153,59.0,924,19.0,35.0,4.0,12.0,5.0,9.0,4.0,12.0,8.0,25.0,55.0,12.0,65.0,519.0,4.0,12.0,2.0,10.0,8.0,14.0,4.0,20.0,26.0,24.0,6.0,10.0,15.0,4.0,19.0,3.0,7.0,5.0,42.0,5.0,16.0,12.0,36.0,7.0,55.0,22.0,77.0,3.0,1.0,1.0,5.0,3.0,8.0,2.0,1.0,13.0,1.0,19.0,34.0,3.0,17.0,1.0,18.0,2.0,9.0,1.0,6.0,,,4.0,2.0,6.0,4.0,,3.0,20.0,160,3.0,1.0,0.52,0.5909090909090909,0.45454545454545453,0.3333333333333333,0.5714285714285714,0.4140625,0.3333333333333333,0.47058823529411764,0.4513888888888889,0.35714285714285715,0.5263157894736842,0.18181818181818182,0.2571428571428571,0.08333333333333333,15.947467166979362,0.38461538461538464,0.3888888888888889,0.24,0.11267605633802817,0.1875,0.07575757575757576,0.22429906542056074,0.10096153846153846,0.19230769230769232,0.02631578947368421,0.09615384615384616,0.09615384615384616,0.17647058823529413,0.2647058823529412,0.3125,0.19642857142857142,0.11538461538461539,0.6666666666666666,0.546875,0.5428571428571428,0.7307692307692307,0.631578947368421,0.1875,0.3333333333333333,0.36363636363636365,,0.125,1.0,0.3333333333333333,0.25,0.5294117647058824,0.5555555555555556,0.6875,0.5075661290322581,0.57765,0.49651999999999996,0.1267605633802817,0.14516129032258066,0.15384615384615385,0.3076923076923077,4.318181818181818,0.3448275862068966,2.0,1.0,9.0,3.0,1.0,9.0,3.0,3.0,1.0,8.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.1111111111111111,0.125,0.140625,0.043478260869565216,0.125,0.25,0.25,0.5,0.140625,0.1111111111111111,0.1111111111111111,1.0,0.17647058823529413,0.125,31.36666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,8047.0,134.0,-1.0,255,255,133,122,34.0,510,7.0,11.0,3.0,3.0,6.0,8.0,2.0,3.0,5.0,11.0,19.0,9.0,49.0,293.0,3.0,3.0,1.0,13.0,6.0,10.0,3.0,27.0,8.0,14.0,2.0,1.0,7.0,2.0,9.0,1.0,3.0,1.0,20.0,2.0,3.0,3.0,8.0,,11.0,5.0,16.0,1.0,5.0,2.0,4.0,4.0,3.0,,,7.0,1.0,2.0,9.0,2.0,9.0,1.0,14.0,,4.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,27.0,133,4.0,3.0,0.36363636363636365,0.4,0.5789473684210527,1.0,0.6,0.45454545454545453,1.0,0.46153846153846156,0.4803921568627451,0.8125,0.45,0.05263157894736842,0.09090909090909091,,19.66101694915254,0.5714285714285714,,0.0851063829787234,0.04477611940298507,0.08823529411764706,0.047619047619047616,0.0859375,0.045871559633027525,0.045454545454545456,0.1111111111111111,,0.06060606060606061,0.11627906976744186,0.045454545454545456,0.06896551724137931,0.037037037037037035,0.04,0.5,0.25,0.6363636363636364,0.7,0.5714285714285714,0.06818181818181818,0.6666666666666666,0.6666666666666666,,0.11363636363636363,0.5,1.0,0.6666666666666666,0.3076923076923077,0.75,0.8181818181818182,0.5374093023255814,0.5565833333333333,0.5594140000000001,0.08333333333333333,0.17391304347826086,0.2653061224489796,0.5510204081632653,6.610526315789474,0.5215686274509804,2.0,2.0,16.0,11.0,6.0,25.0,16.0,9.0,,16.0,2.0,1.0,3.0,,1.0,1.0,1.0,,1.0,0.5,0.24,0.24,0.5681818181818182,,0.2857142857142857,0.4,0.4,,0.36363636363636365,0.125,0.125,,0.4230769230769231,0.125,25.256,4.0,9.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,4.0,9.0,3.0,1.0,0.6666666666666666,0.25,0.20454545454545456,0.4444444444444444,0.4444444444444444,0.75,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,0.19230769230769232,0.4,0.18181818181818182,,,,,,,,True,,,,,,
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,19448.0,324.0,-31.0,611,609,232,233,81.0,1220,17.0,30.0,2.0,4.0,5.0,11.0,5.0,13.0,32.0,33.0,75.0,20.0,113.0,678.0,6.0,9.0,2.0,14.0,8.0,23.0,9.0,37.0,42.0,24.0,2.0,6.0,13.0,7.0,20.0,2.0,5.0,7.0,47.0,1.0,5.0,4.0,17.0,1.0,22.0,7.0,29.0,,10.0,3.0,9.0,6.0,4.0,3.0,2.0,13.0,1.0,22.0,37.0,3.0,24.0,2.0,28.0,2.0,12.0,3.0,7.0,,,5.0,2.0,7.0,4.0,,,37.0,232,2.0,2.0,0.6363636363636364,0.65625,0.44,0.6666666666666666,0.34782608695652173,0.43457943925233644,0.5,0.3783783783783784,0.4708333333333333,0.5384615384615384,0.42045454545454547,0.08,0.16666666666666666,0.07692307692307693,18.865248226950357,0.6923076923076923,0.04,0.085,0.026595744680851064,0.047619047619047616,0.011494252873563218,0.07394366197183098,0.02181818181818182,0.0625,,0.014925373134328358,0.014705882352941176,0.05555555555555555,0.17391304347826086,0.0625,0.043478260869565216,,0.5714285714285714,0.2803738317757009,0.5666666666666667,0.68,0.7058823529411765,0.12149532710280374,0.38461538461538464,0.4166666666666667,0.6,0.29906542056074764,0.3333333333333333,0.5,0.5,0.2972972972972973,0.45454545454545453,0.5794392523364486,0.4986121359223301,0.5001181818181819,0.49661818181818174,0.10256410256410256,0.1411764705882353,0.12389380530973451,0.3274336283185841,9.873333333333335,0.37970540098199673,11.0,5.0,22.0,9.0,9.0,32.0,14.0,27.0,3.0,19.0,5.0,5.0,1.0,1.0,,1.0,5.0,1.0,1.0,1.0,0.28125,0.3103448275862069,0.29906542056074764,0.034482758620689655,0.06666666666666667,0.34375,0.34375,0.5454545454545454,0.205607476635514,0.22727272727272727,0.23809523809523808,1.0,0.24324324324324326,0.2631578947368421,27.534374999999997,4.0,10.0,,2.0,3.0,5.0,,1.0,1.0,,3.0,4.0,,7.0,,,0.2857142857142857,0.09345794392523364,0.4,0.4444444444444444,1.0,0.16666666666666666,,,0.08333333333333333,,0.13513513513513514,0.6,0.1111111111111111,2.0,0.0625,0.1,0.045454545454545456,,,,True,,,,,,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,11562.0,193.0,-32.0,354,349,89,73,48.0,703,9.0,14.0,,,3.0,4.0,2.0,6.0,11.0,14.0,31.0,7.0,80.0,398.0,,,,,3.0,6.0,5.0,20.0,14.0,14.0,,1.0,13.0,3.0,16.0,2.0,6.0,5.0,35.0,,1.0,2.0,11.0,,13.0,1.0,14.0,1.0,11.0,7.0,6.0,2.0,6.0,4.0,,12.0,1.0,7.0,18.0,1.0,11.0,1.0,9.0,1.0,4.0,1.0,,,,,,,,,,20.0,89,2.0,1.0,0.5,0.5,0.45161290322580644,,0.5,0.5367647058823529,,0.5,0.5555555555555556,,0.5555555555555556,0.03225806451612903,0.07142857142857142,,20.588235294117645,0.5,,0.1,0.008333333333333333,0.03508771929824561,,0.07784431137724551,0.005952380952380952,,0.025,,,0.1,0.125,0.08333333333333333,0.0425531914893617,0.027777777777777776,,0.20588235294117646,0.6428571428571429,0.6923076923076923,0.4444444444444444,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.5,0.16176470588235295,,,,0.26666666666666666,0.75,0.75,0.5122969696969697,0.61965,0.5074961538461539,0.056338028169014086,0.11764705882352941,,0.25,8.33548387096774,0.2514124293785311,3.0,8.0,25.0,7.0,15.0,37.0,9.0,42.0,1.0,24.0,8.0,1.0,2.0,,1.0,2.0,2.0,1.0,3.0,0.9333333333333333,0.40540540540540543,0.4166666666666667,0.5441176470588235,,,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.36764705882352944,0.32,0.3333333333333333,0.875,0.4666666666666667,0.3333333333333333,25.24864864864865,7.0,12.0,,,1.0,2.0,,1.0,2.0,,1.0,3.0,3.0,4.0,2.0,,0.3333333333333333,0.17647058823529413,0.5833333333333334,0.5833333333333334,1.0,,,,1.0,,0.13333333333333333,0.5,0.2857142857142857,1.0,0.02702702702702703,,0.04,,,,True,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,5645.0,94.0,7.0,189,185,98,114,23.0,374,,2.0,,1.0,,1.0,,1.0,5.0,2.0,8.0,11.0,30.0,202.0,,1.0,,,1.0,4.0,3.0,11.0,4.0,,,,5.0,,5.0,,4.0,1.0,10.0,,,3.0,2.0,,5.0,,5.0,,2.0,2.0,5.0,2.0,3.0,3.0,,8.0,,3.0,6.0,,12.0,,12.0,,1.0,1.0,,,,,,,,,,11.0,98,2.0,1.0,1.0,1.0,0.25,,0.25,0.41304347826086957,,0.3333333333333333,0.5370370370370371,,0.38461538461538464,,,,16.203703703703702,0.625,,0.03076923076923077,,0.14285714285714285,,0.05813953488372093,,,,,,,,0.1,0.17647058823529413,,,0.08695652173913043,,,,0.043478260869565216,,,,0.21739130434782608,1.0,,,0.08333333333333333,,0.7391304347826086,0.4889478260869566,0.5734,0.47351666666666664,0.11538461538461539,0.1111111111111111,,0.36666666666666664,13.162500000000001,0.5185185185185185,2.0,5.0,15.0,8.0,5.0,15.0,8.0,15.0,,15.0,5.0,,,,1.0,,3.0,1.0,5.0,1.0,0.3333333333333333,0.3333333333333333,0.6521739130434783,,,0.4,0.4,1.0,0.6521739130434783,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,24.920000000000005,,,,,,,,,2.0,,,2.0,,,,,0.25,,,,,,,,,,,,0.25,,,,,2.0,2.0,0.11764705882352941,True,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,10341.0,172.0,-20.0,331,330,109,128,46.0,661,7.0,16.0,1.0,4.0,2.0,7.0,9.0,18.0,35.0,34.0,69.0,29.0,115.0,372.0,4.0,10.0,3.0,11.0,9.0,24.0,16.0,40.0,26.0,42.0,,3.0,13.0,7.0,20.0,4.0,11.0,1.0,47.0,,3.0,6.0,11.0,2.0,19.0,3.0,22.0,,12.0,8.0,7.0,6.0,9.0,1.0,1.0,16.0,1.0,4.0,12.0,,29.0,,35.0,5.0,17.0,3.0,2.0,,,1.0,1.0,2.0,1.0,,,40.0,109,1.0,3.0,0.38235294117647056,0.38235294117647056,0.4927536231884058,0.4,0.375,0.48863636363636365,0.4,0.375,0.558252427184466,0.5,0.4878048780487805,0.043478260869565216,0.0625,0.1111111111111111,30.90909090909091,0.4375,0.16666666666666666,0.11458333333333333,0.02702702702702703,0.15789473684210525,,0.12686567164179105,0.01935483870967742,0.044444444444444446,0.03333333333333333,,,0.04878048780487805,0.28,0.06666666666666667,0.11764705882352941,,0.5,0.18181818181818182,0.4375,0.4666666666666667,0.5714285714285714,0.20454545454545456,0.5,0.5625,0.2222222222222222,0.3977272727272727,0.4,0.25,1.0,0.21875,0.2857142857142857,0.3977272727272727,0.44999302325581403,0.45198571428571427,0.4305833333333334,0.17,0.20987654320987653,0.09565217391304348,0.34782608695652173,11.39565217391304,0.3293051359516616,18.0,6.0,18.0,8.0,6.0,19.0,8.0,9.0,2.0,16.0,6.0,3.0,1.0,,1.0,2.0,6.0,4.0,,0.5,0.3157894736842105,0.35294117647058826,0.2159090909090909,,0.5,0.5142857142857142,0.5142857142857142,0.3888888888888889,0.20454545454545456,0.3333333333333333,0.3333333333333333,0.5,0.25,0.375,30.847368421052625,,1.0,,,,,,,2.0,,,2.0,9.0,4.0,,,0.25,0.011363636363636364,,,,,,,,,,,0.25,1.0,0.05263157894736842,1.0,,,,,True,,,,,,
200747,1610612747,Adam Morrison,Adam Morrison,200747,LAL,779.0,13.0,-1.0,25,25,22,12,3.0,50,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,7.0,,8.0,24.0,2.0,2.0,,4.0,4.0,7.0,,8.0,4.0,4.0,2.0,,1.0,,1.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,8.0,22,,,0.5,0.6666666666666666,0.5714285714285714,1.0,0.5714285714285714,0.4444444444444444,1.0,0.4444444444444444,0.4444444444444444,1.0,0.4444444444444444,,,,31.03448275862069,,0.5,0.16666666666666666,0.2,0.16666666666666666,,0.16666666666666666,0.14285714285714285,,0.4,,,,,0.3333333333333333,0.25,0.2,,0.2222222222222222,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.5,1.0,,0.2222222222222222,1.0,0.4444444444444444,0.4731,0.53935,0.4731,,,0.5,1.0,8.9,0.88,1.0,,2.0,2.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,0.2222222222222222,,,0.5,0.5,1.0,0.2222222222222222,,,,0.2222222222222222,,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,3377.0,56.0,-1.0,101,101,31,32,13.0,202,,,,,,,1.0,4.0,2.0,2.0,6.0,2.0,9.0,103.0,,1.0,,,1.0,3.0,,2.0,2.0,2.0,,,8.0,3.0,11.0,2.0,5.0,2.0,25.0,,,1.0,2.0,1.0,4.0,,4.0,,1.0,,3.0,3.0,,,,3.0,,3.0,10.0,1.0,3.0,,4.0,,2.0,,1.0,,,1.0,,1.0,,,,2.0,31,2.0,,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.3181818181818182,,0.2,0.34615384615384615,,0.2,,,,13.913043478260871,1.0,0.14285714285714285,0.05714285714285714,,0.06666666666666667,,0.06,,,,,,,0.125,0.09090909090909091,,,,,,,,0.36363636363636365,0.25,0.25,,0.18181818181818182,,,,,,0.45454545454545453,0.46801000000000004,0.529225,0.4405125,0.15384615384615385,0.25,,0.2222222222222222,13.149999999999999,0.3069306930693069,1.0,,1.0,1.0,1.0,5.0,2.0,3.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,0.2,0.25,0.45454545454545453,,0.25,0.5,0.5,1.0,0.09090909090909091,,,,0.2,,31.520000000000003,1.0,4.0,,1.0,,1.0,,,,,1.0,,,1.0,,,,0.36363636363636365,0.25,0.25,1.0,0.5,,,,,0.2,,,,,,,,,,True,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,139.0,2.0,-7.0,4,7,2,5,1.0,11,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
