EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Fg3aBlocked,Offensive Fouls Drawn,BlockedLongMidRange,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Travels,Offensive Fouls,PtsPutbacks,SecondChanceTurnovers,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,SecondChanceArc3FGM,SecondChanceFG3M,OffThreePtRebounds,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Accuracy,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,DefensiveGoaltends,StepOutOfBoundsTurnovers,Technical Free Throw Trips,on,Loose Ball Fouls,ThreePtShootingFoulsDrawn,BlockedArc3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101126,1610612738,Nate Robinson,Nate Robinson,101126,BOS,7673.0,128,7.0,228,221,75,85,34.0,449,6.0,15.0,1.0,3.0,1.0,2.0,3.0,4.0,4.0,12.0,1.0,3.0,1.0,1.0,1.0,10.0,30.0,2.0,3.0,9.0,13.0,31.0,11.0,33.0,12.0,71.0,227.0,3.0,5.0,3.0,6.0,3.0,6.0,4.0,10.0,6.0,24.0,6.0,20.0,18.0,15.0,30.0,10.0,2.0,14.0,4.0,18.0,2.0,2.0,8.0,1.0,5.0,40.0,3.0,1.0,3.0,6.0,1.0,10.0,4.0,14.0,1.0,6.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,7.0,2.0,6.0,16.0,14.0,15.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,24.0,75,3.0,3.0,0.23076923076923078,0.23076923076923078,0.5454545454545454,0.3333333333333333,0.4,0.3333333333333333,0.41935483870967744,0.6,0.5,0.4609375,0.375,0.5625,0.5,0.375,0.6,0.515625,0.06451612903225806,0.13333333333333333,28.888888888888886,0.7142857142857143,0.14285714285714285,0.16666666666666666,0.09375,0.03614457831325301,0.09375,0.09375,0.02459016393442623,0.03333333333333333,0.05,0.030303030303030304,0.08333333333333333,0.058823529411764705,0.13043478260869565,0.08333333333333333,0.125,0.02702702702702703,1.0,0.234375,0.4,0.46153846153846156,0.3333333333333333,0.0625,0.75,0.75,0.1875,0.3333333333333333,0.3333333333333333,0.25,0.046875,0.3333333333333333,0.3333333333333333,1.0,0.46875,0.3333333333333333,0.3333333333333333,0.5,0.375,0.3333333333333333,0.125,0.25,0.125,0.5,0.0625,1.0,0.5625,0.3333333333333333,0.75,0.3333333333333333,0.51728359375,0.5235071428571428,0.46541875,0.05970149253731343,0.11764705882352941,0.08450704225352113,0.3380281690140845,8.612903225806452,25.027272727272724,0.32894736842105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,3500.0,58,,104,99,23,26,18.0,203,1.0,3.0,,,,1.0,,1.0,1.0,6.0,,,,,,1.0,5.0,,,2.0,2.0,10.0,1.0,5.0,6.0,13.0,107.0,1.0,1.0,,3.0,,3.0,,2.0,2.0,2.0,,4.0,3.0,,5.0,1.0,1.0,2.0,3.0,5.0,3.0,,2.0,,,13.0,2.0,,4.0,5.0,1.0,10.0,2.0,12.0,,1.0,1.0,,2.0,2.0,1.0,,,3.0,2.0,2.0,4.0,7.0,8.0,,4.0,,1.0,,1.0,,2.0,23,,,,,1.0,0.2,,0.2,0.2,1.0,,0.23333333333333334,1.0,,0.34210526315789475,0.75,0.16666666666666666,0.3333333333333333,0.1,,17.322834645669293,0.6666666666666666,0.16666666666666666,,0.18518518518518517,0.05128205128205128,0.2857142857142857,0.21951219512195122,0.034482758620689655,0.05555555555555555,0.16666666666666666,,,0.3333333333333333,0.25,0.25,0.5,,,0.2,0.3333333333333333,0.3333333333333333,,0.06666666666666667,,,0.4,0.16666666666666666,0.16666666666666666,,,,,,0.3333333333333333,0.2,0.25,1.0,,,,,0.2,,,,0.4,,0.5333333333333333,0.2,0.4312866666666667,0.4039,0.37363,0.21052631578947367,0.2857142857142857,0.23076923076923078,0.15384615384615385,11.62,25.3,0.22115384615384615,1.0,1.0,1.0,1.0,0.2,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200749,1610612738,Shelden Williams,Shelden Williams,200749,BOS,2161.0,36,4.0,70,68,39,52,10.0,138,2.0,2.0,,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,2.0,4.0,,,4.0,8.0,54.0,,1.0,,,2.0,2.0,,,4.0,8.0,4.0,,,,,,,,,,,,,,,,1.0,,4.0,4.0,,8.0,1.0,9.0,,1.0,1.0,,1.0,,2.0,,1.0,3.0,3.0,2.0,4.0,3.0,4.0,,1.0,1.0,,,,,8.0,39,1.0,1.0,1.0,1.0,,,,,0.5,,1.0,0.5,,1.0,0.6666666666666666,,1.0,,,,11.11111111111111,0.3333333333333333,,,0.19047619047619047,0.037037037037037035,0.3076923076923077,0.23529411764705882,0.025,,,0.07692307692307693,0.14285714285714285,0.2,0.2222222222222222,0.2,0.6666666666666666,,,0.5,1.0,1.0,1.0,0.25,,,0.25,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.5,,0.5307999999999999,0.4308,0.6811499999999999,0.2,0.2,,1.0,8.45,,0.5571428571428572,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,4755.0,79,4.0,135,137,48,46,19.0,272,3.0,8.0,1.0,2.0,,1.0,,2.0,2.0,5.0,,,,,,,1.0,1.0,,1.0,5.0,15.0,,1.0,3.0,13.0,140.0,1.0,2.0,1.0,2.0,1.0,4.0,,1.0,2.0,4.0,8.0,2.0,,,1.0,,1.0,4.0,2.0,6.0,2.0,,2.0,1.0,1.0,14.0,4.0,,3.0,4.0,,7.0,4.0,11.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,,1.0,5.0,,3.0,10.0,5.0,3.0,1.0,2.0,,2.0,2.0,3.0,2.0,4.0,48,1.0,,0.8,1.0,,,,,0.3333333333333333,0.5,0.25,0.3125,0.3333333333333333,0.2,0.38235294117647056,0.3333333333333333,0.3333333333333333,0.0625,0.06666666666666667,0.125,13.836477987421382,0.8,,,0.1,0.07692307692307693,0.13043478260869565,0.1111111111111111,0.05405405405405406,0.10526315789473684,0.08333333333333333,0.047619047619047616,0.11764705882352941,,0.15384615384615385,0.1875,,0.1,0.6666666666666666,0.5,0.375,0.42857142857142855,0.6666666666666666,0.125,,,0.3125,0.4,0.4,1.0,,,,,0.0625,,,,0.6666666666666666,0.5,,0.3333333333333333,0.2,,,,0.2,,0.5625,,0.517340625,0.59965,0.46131,0.11764705882352941,0.125,0.15384615384615385,0.3076923076923077,6.706666666666668,24.8,0.35555555555555557,,,1.0,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
714,1610612738,Michael Finley,Michael Finley,714,BOS,1563.0,26,-4.0,50,44,23,34,7.0,94,,,,,,,,,,4.0,,1.0,,,,,1.0,,,1.0,,4.0,,2.0,,,39.0,,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,0.3333333333333333,,,10.526315789473685,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,,,1.0,,0.3333333333333333,,0.43776666666666664,0.4269,0.4356,,,,,19.65,25.25,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,788.0,13,8.0,29,23,9,5,7.0,52,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,1.0,2.0,1.0,1.0,2.0,4.0,8.0,1.0,2.0,,11.0,23.0,1.0,2.0,1.0,5.0,3.0,4.0,1.0,2.0,,9.0,,8.0,,3.0,2.0,1.0,2.0,3.0,,3.0,,,2.0,,1.0,6.0,3.0,,,2.0,,2.0,7.0,9.0,,1.0,,1.0,2.0,1.0,,,1.0,2.0,,1.0,1.0,2.0,2.0,,1.0,,,,,,9.0,9,,,,,,0.5,0.5,0.5,0.5,0.5,0.75,0.55,0.8333333333333334,0.75,0.5,0.625,0.75,0.2,0.25,0.4,33.333333333333336,1.0,,,0.2857142857142857,0.3,,0.25,0.3888888888888889,0.42857142857142855,,,,0.3333333333333333,0.3333333333333333,,,,,0.5,0.4,0.6666666666666666,,0.2,0.5,0.5,0.1,1.0,1.0,,,,,,0.2,0.5,0.5,,0.6666666666666666,0.5,,0.3333333333333333,0.3333333333333333,0.5,,,0.3333333333333333,0.5,0.7,0.5,0.4404222222222222,0.6216,0.35804,0.09090909090909091,0.1111111111111111,0.45454545454545453,0.8181818181818182,5.7625,26.3,0.3103448275862069,,,,,,,,,,2.0,1.0,,,,1.0,1.0,4.0,1.0,0.5,0.5714285714285714,1.0,,,,,,,,,True,,,,,,,,,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,5025.0,84,-14.0,145,145,51,51,22.0,290,9.0,14.0,4.0,9.0,,,1.0,3.0,2.0,8.0,,1.0,,,1.0,,,,,,12.0,25.0,,1.0,9.0,33.0,156.0,4.0,9.0,,10.0,1.0,4.0,,1.0,3.0,5.0,16.0,8.0,,,,,4.0,3.0,,3.0,,,2.0,,1.0,6.0,8.0,,1.0,7.0,2.0,10.0,9.0,19.0,1.0,3.0,2.0,1.0,1.0,,2.0,,1.0,3.0,,4.0,6.0,9.0,10.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,51,1.0,1.0,0.6666666666666666,0.8,,,,,0.48,0.4444444444444444,0.25,0.46153846153846156,0.4444444444444444,0.2,0.55,0.5555555555555556,0.35714285714285715,0.038461538461538464,0.16,0.21428571428571427,19.411764705882355,0.3333333333333333,0.6666666666666666,,0.1590909090909091,0.14814814814814814,0.043478260869565216,0.11940298507462686,0.12,0.21052631578947367,0.13333333333333333,0.1,0.1875,0.2,0.07692307692307693,0.0625,,0.1,1.0,0.5384615384615384,0.6428571428571429,0.8181818181818182,0.6666666666666666,0.11538461538461539,0.3333333333333333,0.5,0.3076923076923077,0.25,0.25,0.5,0.038461538461538464,,,,,,,,1.0,0.4444444444444444,,,,,0.2,,,,0.5769230769230769,,0.47978846153846155,0.5536875,0.40236,0.1724137931034483,0.17857142857142858,0.30303030303030304,0.15151515151515152,7.28,23.2,0.35172413793103446,2.0,,1.0,,,0.3333333333333333,,1.0,1.0,4.0,1.0,1.0,,,,,1.0,,0.047619047619047616,,,0.3333333333333333,1.0,0.5,,,,,,True,,,,,,,,,,,,,
739,1610612738,Rasheed Wallace,Rasheed Wallace,739,BOS,5074.0,85,6.0,141,142,29,35,20.0,283,1.0,3.0,,1.0,,,,7.0,2.0,5.0,,1.0,,,,3.0,9.0,,1.0,2.0,3.0,15.0,3.0,10.0,4.0,19.0,142.0,,1.0,,,,,1.0,2.0,2.0,5.0,6.0,,9.0,,9.0,3.0,1.0,,1.0,1.0,1.0,,,,,3.0,,,3.0,8.0,1.0,12.0,1.0,13.0,,2.0,2.0,,,,1.0,,,1.0,,9.0,14.0,7.0,4.0,,1.0,1.0,3.0,1.0,3.0,2.0,5.0,29,,1.0,1.0,1.0,1.0,0.3,0.5,0.3,0.2,,,0.3,,0.75,0.35185185185185186,,0.8333333333333334,0.4,0.06666666666666667,0.3333333333333333,16.96969696969697,,0.25,,0.16666666666666666,,0.16666666666666666,0.16666666666666666,0.013888888888888888,,,,0.23809523809523808,0.08333333333333333,0.13333333333333333,0.23076923076923078,,,0.6666666666666666,0.12,0.3333333333333333,0.5,1.0,0.28,,,0.2,0.4,0.4,1.0,0.04,,,,0.36,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,1.0,0.5,0.52,0.3333333333333333,0.46892999999999996,,0.491625,0.038461538461538464,0.0625,,0.2631578947368421,10.860000000000003,25.21,0.20567375886524822,,,1.0,,,,,,,,,1.0,,,,,1.0,,0.041666666666666664,0.047619047619047616,,,,,1.0,2.0,,,,True,,,,,,,,,,,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,1786.0,30,8.0,56,50,9,11,10.0,106,4.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,,,,,,,,,,,7.0,13.0,,,1.0,15.0,63.0,2.0,4.0,,4.0,2.0,2.0,,,,4.0,6.0,8.0,,,,,1.0,3.0,,3.0,,,1.0,2.0,,6.0,2.0,,1.0,1.0,1.0,3.0,4.0,7.0,,1.0,1.0,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,4.0,9,1.0,,0.42857142857142855,0.6,,,,,0.5384615384615384,0.5,1.0,0.5384615384615384,0.5,1.0,0.5769230769230769,0.5,1.0,,0.07692307692307693,0.14285714285714285,18.30985915492958,,0.3333333333333333,,0.14285714285714285,0.08333333333333333,0.16666666666666666,0.15384615384615385,0.11428571428571428,0.07142857142857142,,0.125,,,0.25,0.2,,,,0.5384615384615384,0.5714285714285714,0.6666666666666666,0.5,0.07692307692307693,1.0,1.0,0.38461538461538464,0.4,0.4,0.5,,,,,,,,,0.75,0.3333333333333333,,,0.5,1.0,,,,,0.5384615384615384,,0.4796230769230769,0.4921333333333333,0.40405,0.07692307692307693,0.07692307692307693,0.26666666666666666,0.26666666666666666,8.407692307692306,,0.16071428571428573,,,,,,,,,,4.0,,,,,,,2.0,,0.18181818181818182,0.2,,,,,,,1.0,,,True,,,,,,,,,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,3940.0,66,7.0,115,110,27,26,16.0,225,3.0,4.0,,,,,2.0,2.0,4.0,4.0,1.0,1.0,,,,,4.0,,,3.0,9.0,10.0,1.0,5.0,6.0,27.0,122.0,,,,2.0,,,,3.0,,,12.0,6.0,3.0,,4.0,,,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,1.0,,2.0,2.0,1.0,5.0,1.0,6.0,,1.0,1.0,,,,1.0,,,1.0,,2.0,6.0,5.0,7.0,,3.0,,,,,,,27,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.2,,0.2,0.9,,,0.7,,,0.7222222222222222,1.0,,0.3333333333333333,,,13.86861313868613,,0.14285714285714285,,0.0625,0.025,0.16666666666666666,0.09090909090909091,0.01694915254237288,0.05,,,0.07142857142857142,,0.1,0.25,,,,0.26666666666666666,0.75,0.75,0.6666666666666666,0.13333333333333333,1.0,1.0,0.26666666666666666,1.0,1.0,0.5,0.06666666666666667,1.0,1.0,1.0,0.26666666666666666,,,,,,,,,,,,1.0,,0.6,,0.45441,,0.36105000000000004,0.16666666666666666,0.23076923076923078,0.07407407407407407,,8.15,24.78,0.23478260869565218,2.0,1.0,,,0.2,,0.25,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,True,,,,,,,,,,,,,
