EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,FoulsDrawn,Offensive Fouls Drawn,AtRimFGA,FG2A,OffTwoPtRebounds,OffRebounds,Rebounds,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,DefTwoPtRebounds,DefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,Corner3Frequency,PenaltyCorner3Frequency,Avg2ptShotDistance,AtRimFGM,FG2M,Points,PenaltyFG2A,PtsAssisted2s,DefThreePtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefShortMidRangeReboundPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,Fg3aBlocked,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PtsUnassisted3s,DefensiveGoaltends
101214,1610612739,Jawad Williams,Jawad Williams,101214,CLE,248.0,4,-3.0,9,8,3.0,4,1.0,17,2.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,20.0,1.0,1.0,1.0,0.44242499999999996,0.3471,26.45,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,1610612739,Anthony Parker,Anthony Parker,1515,CLE,74.0,1,,2,2,2.0,2,,4,,,,,,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200081,1610612739,Jamario Moon,Jamario Moon,200081,CLE,248.0,4,-3.0,9,8,3.0,4,1.0,17,,,,5.0,,,,,3.0,,10.0,,,1.0,0.5534,,,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,248.0,4,-3.0,9,8,3.0,4,1.0,17,,,1.0,5.0,1.0,,,,3.0,0.5,30.0,,,0.5,0.42517499999999997,0.49455,23.0,0.3333333333333333,,,,1.0,,,2.0,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.5,0.5,1.0,19.9,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201581,1610612739,JJ Hickson,JJ Hickson,201581,CLE,248.0,4,-3.0,9,8,3.0,4,1.0,17,,,,5.0,,,,,3.0,,20.0,,,0.5,0.4531,0.3295,,0.3333333333333333,1.0,1.0,1.0,2.0,,,1.0,,,,0.5,1.0,,,,1.0,,,,,0.25,,0.5,,,8.9,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,1610612739,Delonte West,Delonte West,2753,CLE,39.0,1,,1,1,1.0,1,1.0,2,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,135.0,2,-3.0,6,5,,1,,11,,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,1610612739,Anthony Parker,Anthony Parker,1515,CLE,19778.0,330,-3.0,648,653,193.0,177,56.0,1301,23.0,8.0,44.0,699.0,12.0,22.0,4.0,16.0,193.0,0.6875,11.188811188811188,0.359375,0.47058823529411764,0.8125,0.5507873015873015,0.52260625,24.65454545454546,0.2978395061728395,13.0,5.0,8.0,20.0,1.0,1.0,26.0,0.005494505494505495,0.003703703703703704,0.01818181818181818,0.125,5.0,21.0,4.0,13.0,25.0,2.0,5.0,11.0,0.05508474576271186,0.07357859531772576,0.04672897196261682,0.078125,0.328125,0.23529411764705882,7.875,4.0,10.0,91.0,5.0,14.0,9.0,0.7,0.7,0.5,0.625,0.6521739130434783,0.14285714285714285,0.15217391304347827,0.5,0.6666666666666666,1.0,10.0,14.0,5.0,32.0,0.1016949152542373,False,1.0,1.0,1.0,3.0,7.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,20.0,11.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,13.0,6.0,60.0,1.0,9.0,2.0,4.0,3.0,1.0,1.0,4.0,3.0,9.0,5.0,4.0,6.0,5.0,1.0,2.0,2.0,1.0,15.0,2.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,13.0,3.0,1.0,0.45454545454545453,0.16666666666666666,0.46511627906976744,1.0,0.4,0.3333333333333333,0.29411764705882354,0.5,0.3333333333333333,0.1,0.25,0.5454545454545454,0.15,0.02857142857142857,0.11764705882352941,1.0,0.109375,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6,0.6,0.3333333333333333,0.5238095238095238,0.5238095238095238,1.0,0.391304347826087,0.391304347826087,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.058823529411764705,0.25,0.125,0.4090909090909091,0.679175,0.10144927536231885,0.21739130434782608,0.043478260869565216,0.03296703296703297,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,1610612739,Antawn Jamison,Antawn Jamison,1712,CLE,22484.0,375,44.0,730,729,230.0,183,66.0,1459,30.0,6.0,39.0,769.0,8.0,30.0,20.0,38.0,230.0,0.2846715328467153,21.38442521631644,0.21897810218978103,0.17647058823529413,0.6642335766423357,0.5230324817518248,0.47599411764705885,24.70769230769231,0.3150684931506849,34.0,1.0,52.0,98.0,10.0,16.0,81.0,0.052083333333333336,0.050505050505050504,,0.3795620437956204,21.0,9.0,2.0,42.0,65.0,1.0,9.0,18.0,0.15217391304347827,0.16524216524216523,0.10483870967741936,0.15328467153284672,0.06569343065693431,0.058823529411764705,6.844897959183673,35.0,54.0,168.0,26.0,84.0,16.0,0.7777777777777778,0.875,0.5510204081632653,0.5036496350364964,0.5419354838709678,0.21333333333333335,0.22,0.6730769230769231,0.7446808510638298,0.7428571428571429,10.0,14.0,7.0,32.0,0.16666666666666666,False,7.0,11.0,10.0,11.0,25.0,8.0,2.0,2.0,1.0,8.0,2.0,3.0,10.0,30.0,9.0,17.0,4.0,6.0,30.0,13.0,4.0,15.0,53.0,24.0,30.0,,8.0,7.0,4.0,3.0,1.0,1.0,2.0,7.0,7.0,3.0,4.0,9.0,6.0,3.0,,6.0,4.0,41.0,5.0,,18.0,,11.0,7.0,,4.0,11.0,9.0,,53.0,4.0,1.0,0.2564102564102564,0.5,0.2564102564102564,0.5294117647058824,0.5,0.5714285714285714,0.5588235294117647,0.625,0.6022727272727273,0.07142857142857142,0.09615384615384616,0.5,0.3684210526315789,0.2125,0.2,0.8181818181818182,0.18248175182481752,0.44,0.4583333333333333,0.7272727272727273,0.38095238095238093,0.4,1.0,0.2222222222222222,0.25,1.0,0.26666666666666666,0.27586206896551724,1.0,0.5238095238095238,0.6363636363636364,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.29411764705882354,0.5,0.5,0.26666666666666666,0.5160617647058823,0.12,0.16216216216216217,,0.17857142857142858,0.31547619047619047,6.0,1.0,1.0,2.0,12.0,2.0,5.0,1.0,4.0,1.0,2.0,4.0,3.0,4.0,5.0,1.0,5.0,0.5,0.05128205128205128,0.04,0.047619047619047616,0.1111111111111111,0.03333333333333333,0.037037037037037035,0.047619047619047616,0.09210526315789473,0.05263157894736842,0.04,0.06666666666666667,0.06349206349206349,0.5,1.0,0.5,1.0,0.6,,
200081,1610612739,Jamario Moon,Jamario Moon,200081,CLE,6538.0,109,-8.0,202,213,98.0,79,20.0,415,8.0,2.0,16.0,231.0,9.0,8.0,2.0,8.0,98.0,0.6956521739130435,10.572687224669604,0.34782608695652173,0.2,0.9130434782608695,0.5457217391304348,0.5046350000000001,24.14375,0.48514851485148514,3.0,,5.0,7.0,,1.0,15.0,,,,0.21739130434782608,1.0,8.0,7.0,13.0,14.0,,,,0.14942528735632185,0.12871287128712872,0.1724137931034483,0.043478260869565216,0.34782608695652173,0.7,4.428571428571429,5.0,6.0,38.0,1.0,12.0,,1.0,1.0,0.8571428571428571,0.782608695652174,0.7916666666666666,,,1.0,1.0,1.0,3.0,5.0,2.0,12.0,0.038461538461538464,False,,,,,1.0,1.0,3.0,,3.0,5.0,1.0,1.0,8.0,2.0,,,1.0,,,1.0,4.0,2.0,16.0,,21.0,,5.0,,2.0,2.0,,,1.0,1.0,4.0,4.0,,,,,,,,3.0,1.0,,2.0,,5.0,3.0,,2.0,5.0,3.0,,16.0,1.0,0.875,0.5,0.4444444444444444,0.5,,1.0,,0.7,,0.7272727272727273,,,,0.5,0.21875,,0.6,0.043478260869565216,,,,1.0,1.0,1.0,0.375,0.375,1.0,0.625,0.625,0.8,,,,,1.0,,0.42857142857142855,0.5,0.625,0.54435,0.08333333333333333,0.25,,,0.42105263157894735,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,3.0,
