EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,FG3A,FtPoints,Points,OpponentPoints,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,HeaveAttempts,Corner3Assists,3SecondViolations,DefensiveGoaltends,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on,FTOffRebounds,OffFTReboundPct,BlockedCorner3
101126,1610612738,Nate Robinson,Nate Robinson,101126,BOS,499.0,8,5.0,15,15,6,7,30,2.0,2.0,1.0,1.0,17.0,2.0,4.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,6,1.0,0.16666666666666666,1.0,20.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.591825,0.3333333333333333,1.0,25.25,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,31406.0,523,50.0,987,990,192,186,1977,46.0,58.0,64.0,249.0,1014.0,46.0,36.0,44.0,14.0,12.0,10.0,96.0,51.0,70.0,82.0,19.0,38.0,70.0,79.0,34.0,192,5.0,0.5845070422535211,0.32954545454545453,22.818181818181817,0.1495601173020528,0.1419491525423729,0.216,0.26136363636363635,0.5397727272727273,0.4937676136363637,0.16908212560386474,0.22972972972972974,24.575862068965513,0.1945288753799392,106.0,20.0,37.0,3.0,5.0,5.0,5.0,6.0,20.0,32.0,61.0,3.0,12.0,1.0,20.0,1.0,2.0,4.0,6.0,58.0,118.0,23.0,7.0,11.0,1.0,3.0,2.0,19.0,11.0,18.0,4.0,6.0,20.0,54.0,34.0,82.0,69.0,2.0,20.0,7.0,2.0,8.0,8.0,4.0,8.0,16.0,3.0,12.0,5.0,15.0,11.0,4.0,25.0,2.0,15.0,13.0,1.0,10.0,1.0,3.0,38.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,1.0,6.0,5.0,1.0,1.0,2.0,1.0,2.0,6.0,3.0,1.0,54.0,5.0,0.29310344827586204,0.2982456140350877,1.0,0.39655172413793105,0.3333333333333333,0.6666666666666666,0.39655172413793105,0.4915254237288136,0.6363636363636364,0.6111111111111112,0.5255681818181818,0.6071428571428571,0.7083333333333334,0.6333333333333333,0.75,0.034482758620689655,0.059322033898305086,0.13513513513513514,0.1,0.08333333333333333,0.021739130434782608,0.6578947368421053,0.10344827586206896,0.025078369905956112,0.12213740458015267,0.0425531914893617,0.029055690072639227,0.03225806451612903,0.022727272727272728,0.018691588785046728,0.057971014492753624,0.1111111111111111,0.1111111111111111,0.14563106796116504,0.03571428571428571,0.058823529411764705,0.5,0.21022727272727273,0.5405405405405406,0.625,0.45,0.11363636363636363,0.3,0.3333333333333333,0.16666666666666666,0.3465909090909091,0.5245901639344263,0.5245901639344263,0.21875,0.06818181818181818,0.25,0.2727272727272727,1.0,0.43478260869565216,0.4444444444444444,1.0,0.35714285714285715,0.6,0.6666666666666666,0.07142857142857142,0.14285714285714285,0.5,1.0,0.20833333333333334,1.0,0.25,0.6666666666666666,0.43478260869565216,0.5120045454545455,0.46285624999999997,0.01694915254237288,0.07630522088353414,0.21686746987951808,11.069491525423729,,,,,,,,,,,,,,,,True,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,34485.0,575,68.0,1081,1086,226,236,2167,1.0,1.0,33.0,131.0,1096.0,,15.0,22.0,10.0,2.0,3.0,51.0,63.0,102.0,143.0,32.0,79.0,40.0,55.0,21.0,226,8.0,0.5368852459016393,0.010416666666666666,13.670256835128416,0.17027027027027028,0.177734375,0.13970588235294118,0.010416666666666666,0.625,0.5264178947368421,0.18421052631578946,0.18584070796460178,60.1,0.20906567992599445,117.0,34.0,59.0,12.0,21.0,8.0,13.0,13.0,30.0,2.0,6.0,,,,,,,,,49.0,95.0,,13.0,25.0,,,4.0,30.0,10.0,18.0,,,15.0,35.0,66.0,32.0,,16.0,,20.0,,7.0,6.0,7.0,34.0,28.0,11.0,41.0,3.0,9.0,7.0,2.0,13.0,2.0,8.0,30.0,4.0,5.0,,8.0,43.0,6.0,10.0,9.0,14.0,7.0,4.0,3.0,,8.0,32.0,,,19.0,2.0,11.0,32.0,23.0,2.0,35.0,8.0,0.673469387755102,0.8048780487804879,,,,,,0.5157894736842106,0.52,0.5555555555555556,0.5104166666666666,0.52,0.5555555555555556,0.5172413793103449,0.5833333333333334,,0.21052631578947367,0.23728813559322035,0.2,,,0.3023255813953488,0.3333333333333333,0.09686609686609686,0.19718309859154928,0.06796116504854369,0.09030837004405286,0.09929078014184398,0.13043478260869565,0.06779661016949153,0.09090909090909091,0.11016949152542373,0.2672413793103448,0.2018348623853211,0.18181818181818182,0.11538461538461539,0.71875,0.6145833333333334,0.576271186440678,0.7555555555555555,0.6764705882352942,0.3125,0.43333333333333335,0.5416666666666666,0.6153846153846154,0.0625,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.84,0.5714285714285714,0.16666666666666666,,,,,0.7222222222222222,0.6153846153846154,,,,0.55545,0.5079611111111111,,0.22900763358778625,0.26717557251908397,4.069473684210525,1.0,1.0,1.0,,,,,,,,,,,,,True,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,28854.0,481,18.0,905,908,167,187,1813,1.0,1.0,37.0,225.0,941.0,1.0,33.0,38.0,20.0,5.0,8.0,81.0,57.0,82.0,98.0,20.0,46.0,38.0,42.0,19.0,167,5.0,0.556930693069307,0.005434782608695652,21.520236920039483,0.18506493506493507,0.17142857142857143,0.26732673267326734,0.005434782608695652,0.31521739130434784,0.45801005434782616,0.09644670050761421,0.09693877551020408,25.8,0.18453038674033148,99.0,33.0,57.0,2.0,6.0,5.0,7.0,30.0,58.0,31.0,68.0,,,,,,1.0,,,94.0,183.0,,4.0,15.0,,1.0,1.0,9.0,20.0,35.0,,,13.0,53.0,124.0,64.0,,4.0,,12.0,,5.0,3.0,4.0,12.0,15.0,10.0,16.0,7.0,17.0,13.0,4.0,9.0,,7.0,7.0,,2.0,,2.0,16.0,,4.0,3.0,4.0,1.0,2.0,6.0,,5.0,12.0,,,9.0,1.0,2.0,12.0,9.0,3.0,53.0,4.0,0.6595744680851063,0.6739130434782609,,,,,,0.5136612021857924,0.26666666666666666,0.5714285714285714,0.5108695652173914,0.25,0.5714285714285714,0.2647058823529412,0.6309523809523809,,0.06557377049180328,0.12280701754385964,0.06896551724137931,,,0.5625,0.35714285714285715,0.04,0.13392857142857142,0.04395604395604396,0.04092071611253197,0.059322033898305086,0.05,0.00980392156862745,0.043478260869565216,0.1262135922330097,0.16346153846153846,0.13253012048192772,0.13793103448275862,0.08974358974358974,0.75,0.30978260869565216,0.5789473684210527,0.66,0.7272727272727273,0.31521739130434784,0.5172413793103449,0.5555555555555556,0.5666666666666667,0.3695652173913043,0.45588235294117646,0.4626865671641791,0.6774193548387096,,,,,,,,0.375,0.3333333333333333,,,0.0625,,,0.2,0.7142857142857143,,,,0.49957307692307695,0.4221428571428571,,0.04,0.23555555555555555,10.009289617486338,,2.0,1.0,1.0,0.014705882352941176,0.045454545454545456,,,,,,,,,,True,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,31813.0,530,61.0,993,995,190,193,1988,63.0,95.0,37.0,253.0,1011.0,63.0,28.0,34.0,10.0,9.0,9.0,74.0,27.0,42.0,51.0,25.0,44.0,51.0,42.0,13.0,190,2.0,0.580568720379147,0.48717948717948717,20.53811659192825,0.07941176470588235,0.08974358974358974,0.08130081300813008,0.3230769230769231,0.6974358974358974,0.5294494871794871,0.06310679611650485,0.11711711711711711,24.45263157894737,0.19133937562940584,112.0,19.0,41.0,3.0,7.0,2.0,6.0,6.0,17.0,20.0,42.0,16.0,32.0,4.0,26.0,2.0,5.0,6.0,14.0,45.0,100.0,42.0,9.0,16.0,4.0,9.0,3.0,33.0,6.0,17.0,9.0,21.0,11.0,50.0,68.0,22.0,114.0,4.0,26.0,7.0,1.0,6.0,5.0,1.0,8.0,15.0,,9.0,1.0,14.0,8.0,6.0,14.0,1.0,11.0,4.0,1.0,3.0,,,18.0,,1.0,2.0,2.0,1.0,7.0,2.0,,5.0,2.0,,,2.0,,,2.0,,,50.0,4.0,0.7555555555555555,0.7906976744186046,0.9047619047619048,0.4421052631578947,0.4444444444444444,0.42857142857142855,0.4421052631578947,0.45,0.5625,0.35294117647058826,0.5538461538461539,0.6,0.5131578947368421,0.5892857142857143,0.5568181818181818,0.010526315789473684,0.07,0.14634146341463414,,0.03125,,0.7777777777777778,,0.0243161094224924,0.1171875,0.010101010101010102,0.02102803738317757,0.03759398496240601,0.022727272727272728,0.009259259259259259,0.0136986301369863,0.09433962264150944,0.06306306306306306,0.11224489795918367,0.13333333333333333,0.01,,0.21025641025641026,0.4634146341463415,0.5428571428571428,0.5789473684210527,0.08717948717948718,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.2153846153846154,0.47619047619047616,0.4878048780487805,0.95,0.1641025641025641,0.5,0.5161290322580645,1.0,0.4126984126984127,0.4126984126984127,0.8461538461538461,0.28,0.42857142857142855,0.3333333333333333,0.16,0.2,0.4,1.0,0.15789473684210525,0.3333333333333333,0.3684210526315789,0.42857142857142855,0.4126984126984127,0.5107681818181817,0.533171052631579,,0.13043478260869565,0.1976284584980237,10.067,,1.0,,,0.023809523809523808,,2.0,3.0,7.0,12.0,8.0,0.5,1.0,0.18421052631578946,0.42857142857142855,True,,,
200749,1610612738,Shelden Williams,Shelden Williams,200749,BOS,555.0,9,7.0,18,17,14,14,35,,,,2.0,19.0,,,,,,,,,1.0,1.0,,2.0,,,,14,2.0,0.5,,21.05263157894737,,0.1,,,0.5,0.46595000000000003,,,,0.7777777777777778,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,1.0,,,,,2.0,,,,,1.0,,,,,,1.0,,,,,,,2.0,,2.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,,,0.5,,,,,,0.5,1.0,,,,1.0,,,0.3333333333333333,,,,,,,,,0.5,,,,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,0.561,,,,8.0,,,,,,,,,,,,,,,,True,,,
2605,1610612738,Marquis Daniels,Marquis Daniels,2605,BOS,428.0,7,6.0,14,12,5,10,26,,,,4.0,13.0,,,,,,,,,,,,,,,,5,,1.0,,12.5,,,,,0.5,0.6111,,,,0.35714285714285715,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,2.0,2.0,,,,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.5,0.5,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,0.5,1.0,,,,,0.6111,,,1.0,9.5,,,,,,,,,,,,,,,,True,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,5457.0,91,-4.0,170,179,65,80,349,1.0,1.0,10.0,32.0,173.0,1.0,4.0,5.0,1.0,2.0,1.0,11.0,2.0,3.0,3.0,8.0,15.0,10.0,11.0,4.0,65,2.0,0.6153846153846154,0.047619047619047616,17.297297297297295,0.037037037037037035,0.02564102564102564,,0.047619047619047616,0.8095238095238095,0.5855571428571429,0.16666666666666666,0.17391304347826086,27.7,0.38235294117647056,14.0,9.0,16.0,1.0,2.0,4.0,6.0,2.0,3.0,,1.0,,,,,,,,1.0,11.0,20.0,,1.0,2.0,,,2.0,4.0,5.0,7.0,,1.0,6.0,16.0,20.0,2.0,,,,3.0,,1.0,1.0,,,,1.0,,,7.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,,,1.0,6.0,,1.0,,1.0,1.0,,1.0,,2.0,1.0,,,1.0,,,1.0,,,16.0,2.0,0.9090909090909091,0.9090909090909091,,,,,,0.55,0.5,0.7142857142857143,0.5238095238095238,0.5,0.625,0.6666666666666666,0.7272727272727273,,0.15,0.1875,,,,0.3333333333333333,0.14285714285714285,,,,,,,,,0.1,,,,,,0.7619047619047619,0.5625,0.6923076923076923,0.8888888888888888,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.047619047619047616,,,,,,,,,,,1.0,0.5,1.0,,,,,0.75,0.6666666666666666,0.125,,,0.6297,0.5406875,,0.125,0.5,2.48,,,,,,,,,,,,,,,,True,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,32289.0,538,67.0,1014,1016,202,207,2030,13.0,14.0,37.0,218.0,1024.0,13.0,85.0,127.0,47.0,10.0,28.0,296.0,36.0,55.0,71.0,9.0,28.0,48.0,64.0,27.0,202,2.0,0.5240384615384616,0.07865168539325842,22.007042253521128,0.10285714285714286,0.1115702479338843,0.088,0.07303370786516854,0.5898876404494382,0.5218280898876405,0.135,0.14516129032258066,24.9,0.1992110453648915,113.0,52.0,91.0,7.0,13.0,6.0,17.0,14.0,33.0,17.0,40.0,,1.0,,5.0,1.0,2.0,1.0,2.0,83.0,164.0,5.0,12.0,21.0,1.0,2.0,,27.0,10.0,28.0,1.0,2.0,13.0,36.0,74.0,92.0,15.0,8.0,5.0,11.0,,42.0,27.0,7.0,9.0,18.0,1.0,16.0,2.0,24.0,13.0,11.0,23.0,10.0,19.0,20.0,1.0,4.0,,4.0,43.0,1.0,12.0,,4.0,,3.0,5.0,,8.0,1.0,1.0,1.0,1.0,,,2.0,2.0,,36.0,7.0,0.4457831325301205,0.46835443037974683,1.0,0.35714285714285715,0.5,0.5,0.35714285714285715,0.5060975609756098,0.5714285714285714,0.35714285714285715,0.5084269662921348,0.5869565217391305,0.38333333333333336,0.5869565217391305,0.45,,0.06707317073170732,0.07692307692307693,0.12121212121212122,,,0.5348837209302325,0.034482758620689655,0.02710843373493976,0.13432835820895522,0.07216494845360824,0.037296037296037296,0.030534351145038167,0.03529411764705882,0.017241379310344827,0.05555555555555555,0.12389380530973451,0.09821428571428571,0.11650485436893204,0.1935483870967742,0.02564102564102564,1.0,0.5112359550561798,0.5714285714285714,0.6190476190476191,0.4230769230769231,0.1853932584269663,0.42424242424242425,0.4827586206896552,0.5714285714285714,0.2247191011235955,0.425,0.425,0.4117647058823529,0.0056179775280898875,,,,0.38461538461538464,0.38461538461538464,1.0,0.5652173913043478,0.5384615384615384,0.2857142857142857,,0.08695652173913043,0.5,1.0,0.5666666666666667,0.35294117647058826,0.06666666666666667,0.5,0.38461538461538464,0.48240937500000003,0.51727,,0.12385321100917432,0.1651376146788991,6.6310975609756095,,15.0,,,,0.12,,,,,,,,,,True,,,
739,1610612738,Rasheed Wallace,Rasheed Wallace,739,BOS,1515.0,25,16.0,47,49,9,21,96,5.0,5.0,,11.0,33.0,5.0,,,,,,,4.0,9.0,10.0,2.0,4.0,1.0,,,9,,0.6875,0.625,19.23076923076923,0.3076923076923077,0.3333333333333333,0.2222222222222222,0.625,0.875,0.51875,,,25.560000000000002,0.19148936170212766,5.0,1.0,2.0,,,1.0,1.0,,1.0,,,,,,3.0,,,,,1.0,3.0,3.0,,,,,,,1.0,1.0,,,,2.0,2.0,,9.0,,3.0,,,,,,1.0,5.0,,1.0,,,,,2.0,,2.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,0.6,,,0.6,0.3333333333333333,,1.0,0.6875,,1.0,,1.0,,,,,,,1.0,,0.06666666666666667,0.35714285714285715,,0.05555555555555555,0.1,,,,0.6666666666666666,,0.36363636363636365,0.3333333333333333,,,0.25,0.5,0.5,1.0,0.125,,,,,,,,,,,,0.6,0.6,1.0,,,,,,,,1.0,1.0,,,0.6,,0.6927,,,0.18181818181818182,3.766666666666666,,,,,,,,,,,,,,,,True,,,
