EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,ThreePtAssists,Arc3Assists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,Steals,BadPassSteals,StepOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGA,PtsUnassisted3s,Corner3Assists,Corner3Frequency,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,2pt And 1 Free Throw Trips,BlockedShortMidRange,SecondChanceFtPoints,OffThreePtRebounds,Blocked3s,BlockedCorner3,OffThreePtReboundPct,OffArc3ReboundPct,OffensiveGoaltends,on,OffCorner3ReboundPct,FTOffRebounds,LostBallSteals,3SecondViolations,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101124,1610612741,Hakim Warrick,Hakim Warrick,101124,CHI,1194.0,20,,40,41,15.0,21.0,81,,,,2.0,,,,5.0,,3.0,3.0,42,,,,,1.0,1.0,4.0,2.0,,4.0,1.0,15.0,,,,,0.21428571428571427,,18.0,0.07692307692307693,0.0625,,,,,0.4,,,,,,0.6,0.47631999999999997,0.3358,0.16666666666666666,0.16666666666666666,6.859999999999999,,0.375,9.0,,3.0,,1.0,,1.0,,1.0,1.0,,1.0,3.0,3.0,,1.0,,,,,,2.0,,,3.0,,1.0,,1.0,1.0,,,2.0,,1.0,3.0,1.0,,,1.0,,,,3.0,1.0,,,,,0.25,0.5,0.2,0.3333333333333333,,,0.5,,0.09523809523809523,,0.13043478260869565,0.1111111111111111,,,0.25,,,,0.6,,,,,1.0,,1.0,,0.3358,0.3333333333333333,1.0,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,0.5,,,False,1.0,,,,,,,,,,,,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,8295.0,138,-19.0,271,270,77.0,83.0,541,4.0,10.0,4.0,10.0,,,19.0,38.0,,16.0,54.0,301,,22.0,16.0,,26.0,36.0,51.0,15.0,3.0,17.0,8.0,77.0,0.5789473684210527,0.7333333333333333,0.5,0.5,0.5869565217391305,,17.98107255520505,0.38235294117647056,0.3211009174311927,0.5,0.2631578947368421,0.4,0.5,0.2631578947368421,0.4,0.4,0.75,,,0.47368421052631576,0.5197236842105263,0.5145700000000001,0.17777777777777778,0.17777777777777778,6.647368421052631,,0.28413284132841327,38.0,11.0,18.0,4.0,6.0,2.0,4.0,6.0,9.0,14.0,7.0,10.0,2.0,16.0,8.0,7.0,7.0,8.0,1.0,5.0,17.0,12.0,9.0,1.0,15.0,,6.0,1.0,3.0,5.0,3.0,1.0,11.0,2.0,4.0,14.0,1.0,2.0,,1.0,5.0,4.0,5.0,16.0,1.0,0.6666666666666666,0.7,0.6666666666666666,0.7,0.7,0.7272727272727273,0.18421052631578946,0.2777777777777778,0.2,,0.5454545454545454,0.08333333333333333,0.096,0.21951219512195122,0.09859154929577464,0.17142857142857143,0.0967741935483871,0.38461538461538464,0.2916666666666667,0.125,0.35294117647058826,,0.47368421052631576,0.6111111111111112,0.8461538461538461,0.6363636363636364,0.25,0.6666666666666666,0.6666666666666666,0.4,0.5,0.5259444444444444,0.25925925925925924,0.2962962962962963,1.0,1.0,,1.0,1.0,3.0,,1.0,0.05084745762711865,0.6,,,,,,1.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,,0.11764705882352941,0.15384615384615385,,False,,1.0,4.0,1.0,0.2,,,,,,,,,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,8100.0,135,-15.0,268,267,81.0,85.0,535,17.0,29.0,13.0,30.0,4.0,1.0,37.0,82.0,4.0,13.0,90.0,297,1.0,14.0,60.0,4.0,3.0,7.0,10.0,13.0,1.0,16.0,6.0,81.0,0.1891891891891892,0.1891891891891892,0.45121951219512196,0.4476744186046512,0.4787234042553192,0.046511627906976744,33.00970873786408,0.04477611940298507,0.0660377358490566,0.10526315789473684,0.3372093023255814,0.5862068965517241,0.6071428571428571,0.3488372093023256,0.43333333333333335,0.4482758620689655,0.38461538461538464,0.046511627906976744,0.030303030303030304,0.313953488372093,0.46354418604651165,0.4507060606060606,0.06521739130434782,0.06818181818181818,9.824390243902437,24.775,0.30223880597014924,34.0,7.0,23.0,,1.0,,9.0,3.0,7.0,8.0,13.0,32.0,6.0,32.0,,11.0,17.0,20.0,6.0,10.0,43.0,1.0,4.0,,3.0,1.0,7.0,,6.0,1.0,1.0,,8.0,2.0,3.0,4.0,,,,2.0,,,,32.0,2.0,0.42857142857142855,0.40625,0.42857142857142855,0.3939393939393939,0.5,0.43243243243243246,0.13414634146341464,0.391304347826087,0.034482758620689655,0.03333333333333333,0.875,,0.008403361344537815,0.10256410256410256,0.022388059701492536,,0.034482758620689655,,0.041666666666666664,0.12,0.07142857142857142,0.02702702702702703,0.26744186046511625,0.30434782608695654,0.5,0.14285714285714285,0.058823529411764705,0.14285714285714285,,0.2727272727272727,,0.45172500000000004,0.08888888888888889,0.35555555555555557,3.0,2.0,1.0,,,,,,,,,1.0,1.0,3.0,1.0,1.0,3.0,2.0,,1.0,0.25,0.25,0.25,0.25,1.0,0.25,,,1.0,,,,,1.0,,,,,,,,2.0,2.0,,,0.13333333333333333,0.09090909090909091,,False,0.25,,1.0,,,,,,,,,,,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,6562.0,109,-2.0,211,214,41.0,40.0,425,2.0,7.0,6.0,13.0,,,12.0,27.0,,5.0,29.0,219,,20.0,4.0,,10.0,18.0,23.0,7.0,,9.0,4.0,41.0,0.8333333333333334,0.9090909090909091,0.4444444444444444,0.4444444444444444,0.46774193548387094,,13.223140495867769,0.19230769230769232,0.16483516483516483,0.18181818181818182,0.25925925925925924,0.2857142857142857,0.2857142857142857,0.48148148148148145,0.46153846153846156,0.46153846153846156,1.0,,,0.25925925925925924,0.46409259259259267,0.51688,0.13333333333333333,0.13333333333333333,10.71111111111111,,0.1943127962085308,25.0,4.0,7.0,2.0,4.0,1.0,3.0,4.0,6.0,8.0,1.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,,2.0,4.0,5.0,5.0,3.0,5.0,,1.0,,,,1.0,,1.0,1.0,8.0,13.0,,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,0.6666666666666666,0.2,0.6666666666666666,0.2,0.5714285714285714,0.21428571428571427,0.037037037037037035,0.14285714285714285,,,1.0,0.375,0.052083333333333336,0.1282051282051282,0.045871559633027525,0.08333333333333333,0.041666666666666664,0.09523809523809523,0.3,0.13043478260869565,0.125,,0.25925925925925924,0.5714285714285714,0.6666666666666666,0.75,0.5,0.6666666666666666,0.5,0.6,0.3333333333333333,0.4867,0.27586206896551724,0.10344827586206896,,,,,1.0,1.0,,,0.041666666666666664,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,7481.0,125,-24.0,250,248,67.0,61.0,498,,4.0,8.0,19.0,7.0,,8.0,24.0,8.0,8.0,36.0,274,1.0,4.0,12.0,7.0,6.0,12.0,13.0,9.0,2.0,12.0,2.0,67.0,0.25,0.25,0.3333333333333333,0.4375,0.47368421052631576,0.25,13.732394366197184,0.0967741935483871,0.10679611650485436,0.125,0.125,,,0.59375,0.42105263157894735,0.42105263157894735,0.25,0.21875,,0.28125,0.4621109375,0.43839999999999996,0.058823529411764705,0.07692307692307693,16.658333333333335,24.712500000000002,0.268,28.0,,1.0,,,,,1.0,1.0,5.0,1.0,2.0,5.0,10.0,,1.0,13.0,15.0,7.0,5.0,32.0,1.0,5.0,1.0,1.0,,1.0,,1.0,,,,1.0,,10.0,11.0,,,,4.0,,,,10.0,4.0,1.0,0.5,1.25,0.8333333333333334,1.25,0.7142857142857143,0.041666666666666664,,0.25,,1.0,0.09090909090909091,0.008771929824561403,0.12195121951219512,0.0078125,,,0.041666666666666664,0.13636363636363635,0.16666666666666666,0.058823529411764705,,0.03125,,,,,,,,,0.4328,0.1388888888888889,0.2777777777777778,2.0,2.0,,,,,,,0.01818181818181818,,,3.0,4.0,12.0,3.0,1.0,6.0,3.0,,1.0,0.5,0.5,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,1.0,,,0.03125,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,False,,,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,,
2436,1610612741,Flip Murray,Flip Murray,2436,CHI,3026.0,50,-20.0,96,92,50.0,57.0,188,,,2.0,8.0,6.0,2.0,5.0,12.0,6.0,4.0,20.0,127,2.0,2.0,8.0,6.0,,4.0,7.0,2.0,,4.0,1.0,50.0,0.2,0.25,0.4166666666666667,0.4444444444444444,0.5,0.3333333333333333,17.647058823529413,,0.030303030303030304,,,,,0.4444444444444444,0.25,0.25,,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.47907222222222223,0.413425,0.05263157894736842,0.07692307692307693,12.85,25.150000000000002,0.5208333333333334,20.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,2.0,4.0,,4.0,2.0,1.0,4.0,4.0,3.0,1.0,8.0,3.0,1.0,3.0,3.0,,1.0,,,,1.0,,1.0,1.0,2.0,3.0,,,,1.0,,,,4.0,,1.0,0.5,1.1666666666666667,0.3333333333333333,1.1666666666666667,0.3333333333333333,0.08333333333333333,0.25,,,1.0,0.6,0.06521739130434782,0.1,0.05660377358490566,0.1111111111111111,,,,0.14285714285714285,,,0.2222222222222222,0.75,1.0,0.3333333333333333,,0.6666666666666666,1.0,0.16666666666666666,1.0,0.6332666666666666,0.35,0.2,,,,1.0,,,,,0.05,,0.5,2.0,2.0,3.0,2.0,,2.0,1.0,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,3.0,,,,,,1.0,,,,,,,,,,,,,,,False,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,8088.0,135,-6.0,268,264,83.0,86.0,532,3.0,7.0,13.0,27.0,2.0,1.0,26.0,50.0,6.0,13.0,65.0,288,3.0,32.0,20.0,2.0,7.0,12.0,20.0,15.0,3.0,16.0,4.0,83.0,0.6153846153846154,0.6666666666666666,0.52,0.4642857142857143,0.5158730158730159,0.10714285714285714,21.08626198083067,0.109375,0.102803738317757,,0.125,0.42857142857142855,0.75,0.48214285714285715,0.48148148148148145,0.52,0.6923076923076923,0.03571428571428571,0.05263157894736842,0.39285714285714285,0.48299910714285715,0.4695342105263157,0.08333333333333333,0.07547169811320754,11.098000000000003,24.0,0.30970149253731344,38.0,10.0,16.0,1.0,3.0,3.0,8.0,5.0,9.0,12.0,7.0,16.0,6.0,20.0,4.0,7.0,4.0,4.0,2.0,2.0,8.0,7.0,4.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,,,3.0,1.0,7.0,13.0,1.0,1.0,,3.0,2.0,2.0,2.0,20.0,3.0,0.5555555555555556,0.4375,0.5555555555555556,0.3684210526315789,0.6,0.45454545454545453,0.14,0.125,0.42857142857142855,0.07407407407407407,0.3333333333333333,0.09090909090909091,0.05737704918032787,0.09302325581395349,0.05755395683453238,0.08571428571428572,0.034482758620689655,0.21739130434782608,0.08695652173913043,0.07692307692307693,0.11764705882352941,0.045454545454545456,0.2857142857142857,0.625,0.7142857142857143,0.7,,0.3333333333333333,0.3333333333333333,0.42105263157894735,0.375,0.4675666666666667,0.18461538461538463,0.3076923076923077,,,,,2.0,2.0,,,0.05172413793103448,1.0,,,,,,,6.0,6.0,,,,,,,,,4.0,,,0.07142857142857142,,,,2.0,,,,,,1.0,,2.0,1.0,,,0.058823529411764705,0.07692307692307693,,False,,,,,,,2.0,,,,,,,,,0.10526315789473684,,1.0,0.14285714285714285
201181,1610612741,Chris Richard,Chris Richard,201181,CHI,302.0,5,4.0,11,12,5.0,4.0,23,,,,,,,,,,,,8,,,,,,2.0,3.0,,,,,5.0,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.45454545454545453,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1.0,,,1.0,,,,,,,,,,,,,,
201949,1610612741,James Johnson,James Johnson,201949,CHI,685.0,11,-8.0,23,24,13.0,12.0,47,,,,,1.0,1.0,,,1.0,,,29,1.0,,,1.0,,,,,,,,13.0,,,,,,1.0,8.0,,,,,,,,,,,1.0,1.0,1.0,0.55515,0.55515,,,,25.0,0.5652173913043478,3.0,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,1.0,,1.0,,,,1.0,,3.0,7.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,337.0,6,2.0,12,12,2.0,1.0,24,,1.0,,1.0,2.0,1.0,,3.0,2.0,,3.0,8,1.0,,,2.0,,,,,,,,2.0,,,,0.3,0.3,0.4,38.46153846153846,,,,0.2,,,0.2,,,,0.4,0.5,0.6,0.47812,0.43022499999999997,,,8.966666666666667,26.6,0.16666666666666666,2.0,,1.0,,,,,,1.0,3.0,,1.0,,3.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.75,0.75,0.75,0.75,0.3333333333333333,1.0,,,,,,,,,,,,,,,0.2,,,,,,,,,0.43022499999999997,1.0,1.0,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,,,1.0,0.5,0.5,0.5,0.5,1.0,0.5,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,False,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,
2484,1610612741,Devin Brown,Devin Brown,2484,CHI,135.0,2,3.0,5,6,1.0,,11,,,,,,,1.0,1.0,,,2.0,2,,2.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,16.666666666666668,0.5,0.3333333333333333,,,,,,,,,,,1.0,0.7651,,1.0,1.0,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
