EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGM,FG3M,SecondChanceFtPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,PenaltyFG3M,FTDefRebounds,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,DefFTReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,HeaveAttempts,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,PtsUnassisted3s,DefensiveGoaltends,on,FTOffRebounds,OffFTReboundPct
101110,1610612757,Martell Webster,Martell Webster,101110,POR,5197.0,87,-5,156,162,70,63,25.0,318,4.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,7.0,2.0,,2.0,10.0,5.0,9.0,16.0,12.0,7.0,40.0,180,2.0,3.0,1.0,7.0,4.0,8.0,7.0,5.0,19.0,8.0,10.0,2.0,9.0,2.0,,2.0,,2.0,4.0,2.0,4.0,6.0,10.0,3.0,13.0,1.0,3.0,,3.0,1.0,,2.0,3.0,7.0,,11.0,,13.0,,3.0,1.0,1.0,1.0,1.0,19.0,70,2.0,0.4444444444444444,0.5,0.5625,0.6666666666666666,0.5,0.5892857142857143,0.875,0.4666666666666667,0.5882352941176471,0.875,0.5,0.42857142857142855,19.672131147540984,0.5,0.11538461538461539,0.04081632653061224,0.16,0.12987012987012986,0.041666666666666664,0.07142857142857142,0.08333333333333333,,0.14285714285714285,0.07142857142857142,0.13636363636363635,0.3333333333333333,0.08333333333333333,0.17857142857142858,0.8,0.8,0.25,0.14285714285714285,0.25,0.5714285714285714,0.5714285714285714,0.5,0.07142857142857142,0.35714285714285715,0.75,0.6666666666666666,,0.26666666666666666,0.75,0.13333333333333333,0.3333333333333333,0.6071428571428571,0.4642814814814815,0.6034,0.46732333333333326,0.125,0.15789473684210525,0.07692307692307693,0.175,0.475,10.6,26.833333333333332,0.44871794871794873,1.0,4.0,5.0,,15.0,4.0,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,2.0,,1.0,2.0,1.0,0.4166666666666667,0.45454545454545453,,,,0.043478260869565216,0.05263157894736842,,0.11764705882352941,1.0,0.25,0.25,0.4,0.4,1.0,0.4444444444444444,1.0,,1.0,1.0,2.0,,,,,1.0,0.2857142857142857,,1.0,0.5,0.5,1.0,,,,0.5,1.0,1.0,1.0,0.25,1.0,1.0,0.2,1.0,,,,,,,False,,
101143,1610612757,Travis Diener,Travis Diener,101143,POR,440.0,7,-3,14,15,14,14,3.0,29,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
201965,1610612757,Jeff Ayres,Jeff Ayres,201965,POR,994.0,17,2,32,35,31,29,5.0,67,2.0,3.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,2.0,4.0,,3.0,7.0,33,1.0,1.0,,2.0,2.0,4.0,,3.0,7.0,2.0,2.0,2.0,,,,,,,,2.0,,,,2.0,2.0,,2.0,2.0,,,,1.0,,1.0,1.0,2.0,,4.0,,1.0,,3.0,3.0,3.0,7.0,31,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5833333333333334,1.0,0.5833333333333334,,18.91891891891892,,,0.16666666666666666,,,0.13333333333333333,0.2,,0.25,,,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,,,,,,,1.0,1.0,,0.75,0.6666666666666666,,,0.75,0.50935,0.5887,0.50935,0.2,0.2,,0.2857142857142857,1.0,2.65,,0.96875,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
201967,1610612757,Dante Cunningham,Dante Cunningham,201967,POR,2221.0,37,-6,76,76,51,44,12.0,152,3.0,4.0,2.0,2.0,2.0,2.0,,2.0,6.0,,,,1.0,1.0,5.0,10.0,1.0,5.0,15.0,80,2.0,2.0,,4.0,3.0,6.0,1.0,5.0,11.0,6.0,4.0,4.0,1.0,,,,,,,3.0,3.0,4.0,9.0,4.0,13.0,,5.0,1.0,4.0,2.0,2.0,2.0,3.0,8.0,1.0,3.0,1.0,6.0,,,,,,,11.0,51,2.0,0.6,1.0,0.5,1.0,0.5,0.45454545454545453,1.0,0.42857142857142855,0.5357142857142857,1.0,0.55,0.09090909090909091,17.97752808988764,1.0,0.17391304347826086,0.10714285714285714,0.23076923076923078,0.19444444444444445,0.10810810810810811,0.1,0.16666666666666666,0.08333333333333333,0.18181818181818182,0.14285714285714285,0.2222222222222222,0.25,,0.36363636363636365,0.75,1.0,0.3333333333333333,,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,,0.09090909090909091,1.0,1.0,,0.2857142857142857,1.0,,0.14285714285714285,0.45454545454545453,0.4748818181818182,0.56215,0.45569999999999994,,,,0.26666666666666666,0.7333333333333333,10.680000000000001,24.9,0.6710526315789473,,,,,,,1.0,,,,1.0,,,,,,,2.0,,,3.0,,,3.0,,,,0.1,0.25,,0.1111111111111111,,0.5,0.2,,,,,,,,,,,,,2.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,False,,
201988,1610612757,Patty Mills,Patty Mills,201988,POR,742.0,12,1,24,27,24,26,6.0,51,1.0,3.0,,,1.0,3.0,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,6.0,27,,,,,1.0,3.0,1.0,1.0,6.0,2.0,,,1.0,2.0,1.0,3.0,1.0,,7.0,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,6.0,24,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.625,,0.625,0.75,,0.75,0.25,16.129032258064516,1.0,,,,,,,,,,,,,,0.75,0.3333333333333333,0.5,1.0,,,,,,,0.25,,,,0.75,0.3333333333333333,,0.25,1.0,0.6309625,,0.6309625,0.25,0.3333333333333333,,,1.0,,25.1,1.0,,1.0,1.0,,3.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,False,,
1889,1610612757,Andre Miller,Andre Miller,1889,POR,2969.0,49,-21,91,92,38,35,11.0,183,2.0,5.0,,2.0,1.0,3.0,4.0,2.0,3.0,,,,1.0,1.0,6.0,12.0,1.0,10.0,22.0,113,1.0,3.0,,2.0,3.0,6.0,1.0,6.0,12.0,2.0,10.0,,1.0,4.0,5.0,9.0,5.0,2.0,23.0,1.0,1.0,1.0,3.0,1.0,4.0,,1.0,1.0,,2.0,2.0,4.0,2.0,2.0,,10.0,,16.0,,5.0,,,,,12.0,38,,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.5,0.46153846153846156,0.3333333333333333,0.42857142857142855,0.5238095238095238,0.3333333333333333,0.5454545454545454,0.07692307692307693,24.271844660194173,0.5,0.05,0.041666666666666664,0.058823529411764705,0.05405405405405406,0.030303030303030304,,,0.07692307692307693,0.16666666666666666,,0.07142857142857142,,,0.38461538461538464,0.4,0.5,,0.3076923076923077,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,,0.07692307692307693,0.6666666666666666,,,0.42857142857142855,0.3333333333333333,,0.14285714285714285,0.46153846153846156,0.4573423076923077,0.5131,0.45140714285714284,0.2777777777777778,0.29411764705882354,,0.09090909090909091,0.5454545454545454,6.791666666666667,24.5,0.4175824175824176,2.0,,,,,,1.0,,2.0,,,2.0,2.0,,,,,1.0,,,3.0,,,3.0,,,,0.08333333333333333,0.2,,,,,,,0.5,0.5,,,,,,,,,,1.0,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,False,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,5084.0,85,-26,152,151,60,49,24.0,303,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,18.0,,,,1.0,1.0,8.0,25.0,1.0,11.0,27.0,184,2.0,3.0,1.0,7.0,3.0,8.0,1.0,4.0,10.0,10.0,6.0,,1.0,3.0,2.0,5.0,2.0,1.0,12.0,2.0,5.0,9.0,17.0,4.0,21.0,,1.0,1.0,,2.0,,5.0,3.0,7.0,1.0,12.0,,16.0,,7.0,,8.0,6.0,8.0,10.0,60,,0.625,0.625,0.32,0.6666666666666666,0.375,0.3076923076923077,0.5,0.3333333333333333,0.39705882352941174,0.5833333333333334,0.4166666666666667,0.038461538461538464,21.787709497206702,0.4,0.2,0.04081632653061224,0.22727272727272727,0.208955223880597,0.041666666666666664,,0.1111111111111111,0.03571428571428571,0.15789473684210525,0.2727272727272727,0.15789473684210525,0.6666666666666666,,0.07692307692307693,1.0,1.0,0.5,0.19230769230769232,0.6923076923076923,0.2222222222222222,0.2222222222222222,0.75,,0.038461538461538464,0.5,1.0,,0.2222222222222222,1.0,,0.1111111111111111,0.11538461538461539,0.40396346153846147,0.56365,0.43986111111111115,0.21212121212121213,0.21875,,0.25925925925925924,0.37037037037037035,15.152000000000003,25.4,0.39473684210526316,2.0,,,3.0,,,,,,2.0,1.0,1.0,3.0,,2.0,1.0,,1.0,1.0,,1.0,,4.0,1.0,,,,,,,0.043478260869565216,,0.2,0.2,0.5,0.4,0.4,,,,,,,,,,3.0,2.0,,,,,0.75,0.5,,,,0.5,,,,,1.0,,0.25,,,,,,,,,,,False,1.0,0.09090909090909091
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,2539.0,42,-17,79,76,53,35,14.0,155,1.0,3.0,1.0,2.0,,1.0,1.0,1.0,6.0,2.0,,1.0,7.0,7.0,3.0,10.0,9.0,7.0,13.0,91,1.0,2.0,,4.0,1.0,4.0,8.0,6.0,8.0,2.0,4.0,,6.0,1.0,,1.0,,,2.0,1.0,1.0,1.0,2.0,2.0,4.0,,,,,2.0,,2.0,2.0,5.0,,7.0,,9.0,1.0,3.0,,,,,8.0,53,1.0,0.3333333333333333,0.3333333333333333,0.3,0.5,0.25,0.15789473684210525,0.5,0.08333333333333333,0.2826086956521739,0.6666666666666666,0.25,0.47368421052631576,26.595744680851066,1.0,0.05,0.03571428571428571,0.1111111111111111,0.06896551724137931,0.045454545454545456,0.14285714285714285,,,0.09090909090909091,,,0.3333333333333333,,0.15789473684210525,0.3333333333333333,0.5,1.0,0.05263157894736842,0.3157894736842105,0.16666666666666666,0.16666666666666666,,0.10526315789473684,0.3684210526315789,1.0,0.5,,0.08333333333333333,,0.08333333333333333,0.5833333333333334,0.631578947368421,0.45998333333333336,0.63405,0.44725909090909083,0.14285714285714285,0.25,,0.3076923076923077,0.6153846153846154,11.5,27.944444444444446,0.6708860759493671,1.0,,,2.0,,,1.0,,,1.0,1.0,,,,2.0,,,,,1.0,2.0,,,2.0,,,,0.1,0.3333333333333333,,0.0625,0.08333333333333333,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,0.1111111111111111,0.14285714285714285,,,False,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,3159.0,53,-12,95,95,39,35,16.0,190,,1.0,,,,,1.0,,,,,,16.0,4.0,1.0,2.0,16.0,2.0,34.0,119,,,3.0,3.0,,,4.0,,9.0,,2.0,,16.0,2.0,1.0,3.0,,,7.0,,1.0,4.0,5.0,,5.0,,1.0,1.0,,1.0,1.0,3.0,1.0,2.0,,4.0,1.0,2.0,,1.0,,,,,9.0,39,1.0,,,0.5,,,0.8888888888888888,0.5,1.125,0.8947368421052632,0.5,1.125,0.8888888888888888,19.819819819819816,0.3333333333333333,0.14285714285714285,,0.09090909090909091,0.1282051282051282,,,,,0.16666666666666666,0.2857142857142857,0.09090909090909091,,,0.05555555555555555,,,,0.05555555555555555,,,,,,0.8888888888888888,,,,,,,1.0,0.9444444444444444,0.5336111111111111,0.5853,0.5031375,0.05263157894736842,0.3333333333333333,,0.08823529411764706,0.2647058823529412,5.7,24.96875,0.4105263157894737,1.0,10.0,10.0,,24.0,10.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,1.0,,1.0,,,,,0.8,0.625,0.625,,,,,,,,,1.0,1.0,0.625,0.625,0.8,0.625,,,,1.0,3.0,,,,,0.3333333333333333,0.75,,,,,,,,,,1.0,3.0,3.0,1.0,0.3333333333333333,1.0,0.75,,,,,,6.0,,False,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,1320.0,22,-7,42,39,26,16,10.0,81,1.0,2.0,,1.0,1.0,2.0,,,,3.0,,,,,1.0,2.0,3.0,,2.0,48,,1.0,,,1.0,2.0,,,2.0,2.0,,,,1.0,,1.0,,,2.0,1.0,1.0,4.0,5.0,1.0,6.0,,,,,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,2.0,26,,1.0,1.0,0.5,,0.5,0.2,,0.5,0.2,,0.5,0.6,11.538461538461538,1.0,0.3333333333333333,0.07142857142857142,0.14285714285714285,0.2631578947368421,0.05,,,0.1111111111111111,0.75,,0.2,,,0.4,0.5,0.5,1.0,,,,,,0.6,,1.0,,,1.0,0.5,,,1.0,0.5907800000000001,0.6318,0.5915,,,,,1.0,,23.233333333333334,0.6190476190476191,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
436,1610612757,Juwan Howard,Juwan Howard,436,POR,4278.0,71,-13,119,119,37,28,21.0,238,3.0,4.0,2.0,3.0,,1.0,5.0,1.0,5.0,,,,,,7.0,14.0,,,14.0,150,4.0,5.0,,8.0,1.0,3.0,,,2.0,8.0,6.0,2.0,,2.0,,2.0,,2.0,4.0,4.0,2.0,3.0,6.0,8.0,14.0,,,,,1.0,1.0,3.0,8.0,18.0,,2.0,2.0,,,,,,,,2.0,37,4.0,0.5714285714285714,0.6666666666666666,0.5,0.8,0.3333333333333333,0.5,0.8,0.3333333333333333,0.5,0.8,0.3333333333333333,,12.056737588652483,0.3333333333333333,0.08333333333333333,0.10256410256410256,0.11764705882352941,0.09433962264150944,0.14285714285714285,,0.1111111111111111,0.125,0.06666666666666667,0.25,0.13333333333333333,,,0.2857142857142857,0.75,1.0,0.6666666666666666,0.35714285714285715,0.35714285714285715,0.2,0.2,,,,0.6,0.6666666666666666,,0.3333333333333333,,,,0.2857142857142857,0.44516428571428573,0.43345,0.338,,,,0.5714285714285714,0.14285714285714285,9.72857142857143,,0.31092436974789917,3.0,,,,,,1.0,,,,4.0,,2.0,,,,,,2.0,,,,,,,,,0.07142857142857142,0.25,,0.23529411764705882,0.18181818181818182,0.3333333333333333,,,0.6,0.6,,,,,,,,,,1.0,,,,,,0.16666666666666666,0.6666666666666666,,,,0.5,,,,,,,,,,,,,,,,,,False,,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,4197.0,70,-18,130,128,52,36,18.0,258,8.0,13.0,1.0,1.0,3.0,5.0,3.0,2.0,6.0,2.0,,2.0,3.0,2.0,10.0,22.0,5.0,10.0,33.0,148,1.0,2.0,1.0,7.0,3.0,9.0,4.0,2.0,11.0,6.0,14.0,,3.0,6.0,5.0,11.0,4.0,3.0,27.0,1.0,2.0,2.0,5.0,2.0,7.0,,2.0,2.0,,2.0,1.0,4.0,,7.0,,10.0,,13.0,1.0,5.0,,,,,11.0,52,1.0,0.3,0.3,0.45454545454545453,0.5,0.3333333333333333,0.42592592592592593,0.3333333333333333,0.34615384615384615,0.5,0.7,0.36666666666666664,0.18518518518518517,25.0,0.5,0.045454545454545456,0.022727272727272728,0.09090909090909091,0.06060606060606061,0.031746031746031744,,0.08333333333333333,,0.05555555555555555,,0.1111111111111111,,,0.48148148148148145,0.6153846153846154,0.6666666666666666,0.25,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5,0.07407407407407407,0.1111111111111111,0.3333333333333333,1.0,,0.38461538461538464,0.6,0.15384615384615385,0.15384615384615385,0.6666666666666666,0.5297962962962962,0.5484,0.5567769230769231,0.16129032258064516,0.19230769230769232,,0.21212121212121213,0.3333333333333333,6.745454545454546,24.279999999999998,0.4,,,1.0,5.0,3.0,,1.0,1.0,,3.0,1.0,,2.0,1.0,1.0,,,3.0,1.0,2.0,2.0,,,2.0,1.0,0.2,0.2,0.045454545454545456,0.07692307692307693,,0.05263157894736842,0.07142857142857142,,0.07692307692307693,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,0.25,0.16666666666666666,,0.5,0.5,1.0,,,,0.5,,1.0,,0.3333333333333333,,,,,1.0,,0.2,0.3333333333333333,,,False,,
