EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,LongMidRangeFGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyPoints,LongMidRangeAssists,BadPassTurnovers,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Frequency,PenaltyPointsPct,DeadBallTurnovers,PenaltyTurnovers,3SecondViolations,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,Corner3Assists,BadPassOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,LongMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SelfOReb,Blocked3s,BlockedCorner3,SelfORebPct,SecondChanceAtRimPctAssisted,HeaveAttempts,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockedArc3,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,ShortMidRangePctAssisted,on,DefensiveGoaltends,OffensiveGoaltends,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,PenaltyCorner3Accuracy
1563,1610612760,Kevin Ollie,Kevin Ollie,1563,OKC,135.0,2,-4.0,5,4,5,4,9,1.0,1.0,4,1.0,5,20.0,1.0,0.4002,0.4002,12.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,7619.0,127,-24.0,242,242,48,73,484,1.0,14.0,252,1.0,48,11.347517730496454,0.037037037037037035,0.5662944444444444,0.4929,4.821428571428571,0.19834710743801653,35.0,5.0,10.0,2.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,6.0,5.0,3.0,13.0,8.0,27.0,3.0,1.0,1.0,3.0,1.0,4.0,6.0,9.0,6.0,1.0,4.0,4.0,3.0,7.0,3.0,4.0,17.0,1.0,2.0,5.0,9.0,1.0,15.0,3.0,18.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,15.0,3.0,8.0,1.0,9.0,2.0,4.0,1.0,6.0,4.0,1.0,1.0,6.0,4.0,5.0,0.4,0.4,1.0,0.23076923076923078,1.0,0.23076923076923078,0.35714285714285715,0.35185185185185186,0.375,0.45,0.375,0.48148148148148145,0.2857142857142857,0.3,1.0,1.0,0.16666666666666666,0.10588235294117647,0.020202020202020204,0.1388888888888889,0.02631578947368421,0.11570247933884298,0.021897810218978103,0.08695652173913043,0.03225806451612903,0.09090909090909091,0.07407407407407407,0.16,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.37037037037037035,0.5,0.7142857142857143,0.4,0.1111111111111111,0.25925925925925924,0.2857142857142857,0.2857142857142857,1.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,1.0,0.5,0.25,1.0,1.0,0.5,0.8518518518518519,0.16666666666666666,0.45106666666666667,0.16666666666666666,0.25,0.07142857142857142,0.1111111111111111,23.853846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,790.0,13,-1.0,27,29,7,22,56,,1.0,24,1.0,7,14.285714285714285,,0.35385,0.35385,17.2,0.25925925925925924,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,2.0,,,,,1.0,,2.0,,1.0,,,2.0,,2.0,,1.0,4.0,,,1.0,1.0,,2.0,,2.0,1.0,1.0,,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,,0.5,,,,1.0,,0.14285714285714285,,0.25,,0.18181818181818182,,,,0.2,,,0.25,,,,,,,0.5,,,,,0.5,,,,,,,,,0.5,,,,,,,23.9,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201957,1610612760,Byron Mullens,Byron Mullens,201957,OKC,135.0,2,-4.0,5,4,5,4,9,,1.0,4,1.0,5,20.0,,0.3322,0.3322,20.2,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2041,1610612760,Etan Thomas,Etan Thomas,2041,OKC,135.0,2,-4.0,5,4,5,4,9,,,4,,5,20.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,7272.0,121,-16.0,231,232,37,65,463,10.0,48.0,240,4.0,37,29.88929889298893,0.15873015873015872,0.5099833333333333,0.5262714285714286,9.147916666666665,0.16017316017316016,35.0,9.0,18.0,2.0,20.0,,,,,,4.0,15.0,18.0,4.0,15.0,15.0,63.0,5.0,1.0,2.0,8.0,3.0,20.0,16.0,9.0,15.0,4.0,4.0,3.0,2.0,5.0,,1.0,12.0,3.0,3.0,2.0,15.0,,17.0,6.0,23.0,3.0,1.0,2.0,7.0,7.0,10.0,4.0,8.0,,14.0,,19.0,2.0,9.0,,6.0,6.0,,,6.0,3.0,1.0,0.5555555555555556,0.5882352941176471,0.75,0.26666666666666666,0.5,0.26666666666666666,0.375,0.38095238095238093,0.35714285714285715,0.43661971830985913,0.4444444444444444,0.23809523809523808,0.08333333333333333,0.1111111111111111,,0.7,,0.17647058823529413,0.03125,0.06451612903225806,0.08333333333333333,0.14655172413793102,0.045454545454545456,,0.10344827586206896,0.15151515151515152,0.14814814814814814,0.24,0.08695652173913043,,0.5,0.2857142857142857,0.5,0.5625,0.7777777777777778,0.31746031746031744,,,,,0.23809523809523808,0.26666666666666666,0.26666666666666666,0.75,0.2857142857142857,,,,,0.5238095238095238,0.26666666666666666,0.47304999999999997,0.12857142857142856,0.16363636363636364,,0.12698412698412698,25.540000000000003,8.0,3.0,2.0,12.0,2.0,,,12.0,0.5,0.5,0.6,0.4,0.4444444444444444,0.42857142857142855,0.19047619047619047,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,0.1,0.02564102564102564,0.05714285714285714,0.1,0.1,0.375,0.5,0.2857142857142857,0.5,1.0,0.2857142857142857,0.5,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,
201145,1610612760,Jeff Green,Jeff Green,201145,OKC,7191.0,120,-22.0,225,226,41,57,451,4.0,29.0,242,7.0,41,20.754716981132077,0.08163265306122448,0.5522408163265305,0.5461681818181817,4.179310344827586,0.18222222222222223,34.0,9.0,20.0,4.0,5.0,2.0,3.0,,,,5.0,17.0,10.0,7.0,20.0,6.0,47.0,4.0,1.0,1.0,9.0,4.0,14.0,6.0,21.0,17.0,5.0,4.0,3.0,2.0,5.0,2.0,1.0,12.0,2.0,2.0,5.0,7.0,1.0,13.0,4.0,17.0,3.0,3.0,,3.0,1.0,3.0,4.0,9.0,,4.0,,8.0,1.0,2.0,,1.0,1.0,,,2.0,1.0,,0.7,0.7777777777777778,1.0,0.35,1.0,0.35,0.3448275862068966,0.41836734693877553,0.9,0.44339622641509435,0.9,0.40816326530612246,0.13793103448275862,0.15,0.25,1.0,0.16666666666666666,0.08860759493670886,0.021052631578947368,0.15151515151515152,0.05405405405405406,0.10714285714285714,0.030303030303030304,,0.06666666666666667,0.03571428571428571,0.14814814814814814,0.08333333333333333,0.16666666666666666,0.1111111111111111,0.5,0.40816326530612246,0.45,0.5294117647058824,0.7777777777777778,0.10204081632653061,0.061224489795918366,0.6666666666666666,0.6666666666666666,1.0,0.3469387755102041,0.29411764705882354,0.29411764705882354,1.0,0.8,,,,,0.8163265306122449,0.29411764705882354,0.56065,0.04,0.06666666666666667,,0.19148936170212766,24.96,,4.0,4.0,10.0,2.0,2.0,,10.0,0.5714285714285714,0.36363636363636365,0.38461538461538464,,,0.36363636363636365,0.2127659574468085,,,,3.0,3.0,5.0,1.0,1.0,1.0,,3.0,,,2.0,,2.0,,,,,3.0,2.0,,0.75,,,0.058823529411764705,0.25,0.3333333333333333,,0.75,0.2,1.0,1.0,0.45454545454545453,0.6,,1.0,1.0,1.0,0.03571428571428571,0.3333333333333333,,,,,,,,,,True,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,6829.0,114,-23.0,215,213,41,51,428,9.0,34.0,228,9.0,41,24.409448818897637,0.21428571428571427,0.5220512195121951,0.5397888888888889,7.358823529411764,0.19069767441860466,34.0,9.0,17.0,1.0,8.0,,2.0,,,,3.0,6.0,14.0,3.0,8.0,18.0,55.0,2.0,,1.0,5.0,1.0,2.0,26.0,9.0,5.0,3.0,4.0,16.0,7.0,23.0,6.0,12.0,53.0,1.0,6.0,5.0,4.0,2.0,11.0,7.0,18.0,6.0,2.0,4.0,4.0,1.0,10.0,,6.0,,16.0,1.0,21.0,1.0,11.0,,,,,,1.0,1.0,,0.07142857142857142,0.07142857142857142,1.0,0.375,,0.42857142857142855,0.4117647058823529,0.44047619047619047,,0.5288461538461539,0.4166666666666667,0.19047619047619047,0.11764705882352941,0.17647058823529413,0.1111111111111111,0.4,0.3333333333333333,0.05128205128205128,0.06666666666666667,0.15625,0.02857142857142857,0.08181818181818182,0.056,0.2,0.03571428571428571,,0.07692307692307693,0.08333333333333333,0.17391304347826086,0.1111111111111111,1.0,0.40476190476190477,0.5294117647058824,0.6428571428571429,,0.19047619047619047,0.047619047619047616,,,,0.14285714285714285,0.5,0.5,1.0,0.3333333333333333,,,,,0.5952380952380952,0.6,0.505,0.21153846153846154,0.25,,0.09090909090909091,27.0125,1.0,1.0,6.0,21.0,3.0,3.0,1.0,21.0,0.6666666666666666,0.6,0.7,0.125,0.125,0.1,0.38181818181818183,6.0,2.0,,,5.0,6.0,4.0,,1.0,,,5.0,,9.0,,,1.0,,2.0,,,,,,,0.05405405405405406,,0.4444444444444444,0.5,1.0,,0.3333333333333333,,,0.6,0.8333333333333334,,2.0,1.0,,0.10526315789473684,,1.0,1.0,1.0,1.0,2.0,1.0,,,,True,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,745.0,12,11.0,26,27,7,24,53,1.0,2.0,18,,7,10.344827586206897,0.5,0.4821,,12.0,0.2692307692307692,3.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,3.0,3.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.3333333333333333,0.058823529411764705,0.125,,,,,,0.16666666666666666,,0.3333333333333333,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,True,,,,,
201935,1610612760,James Harden,James Harden,201935,OKC,318.0,5,-3.0,8,8,8,3,16,,,11,,8,10.0,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,2.0,,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.25,,0.25,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
