EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,SelfOReb,LostBallSteals,Blocked3s,BlockedArc3,BlockedAtRim,AtRimPctBlocked,OffAtRimReboundPct,SelfORebPct,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,SecondChanceFg3Pct,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,LostBallOutOfBoundsTurnovers,3SecondViolations,FTOffRebounds,OffFTReboundPct,on,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,10032.0,167,-34.0,313,308,93.0,73,43,621,7.0,10.0,2.0,3.0,3.0,4.0,11.0,24.0,17.0,32.0,3.0,6.0,2.0,5.0,35.0,66.0,3.0,6.0,24.0,103.0,339,3.0,8.0,5.0,11.0,10.0,20.0,2.0,5.0,13.0,39.0,30.0,40.0,9.0,2.0,6.0,3.0,1.0,7.0,6.0,13.0,2.0,4.0,2.0,1.0,4.0,32.0,3.0,1.0,4.0,23.0,3.0,30.0,4.0,34.0,3.0,3.0,5.0,1.0,4.0,3.0,1.0,1.0,8.0,5.0,4.0,11.0,2.0,1.0,23.0,4.0,25.0,2.0,6.0,8.0,3.0,1.0,2.0,3.0,1.0,39.0,93.0,2.0,6.0,0.42857142857142855,0.4411764705882353,1.0,0.5,0.4,0.5,0.5303030303030303,0.375,0.5,0.5486111111111112,0.375,0.52,0.6130952380952381,0.5,0.6290322580645161,0.08333333333333333,0.015151515151515152,0.041666666666666664,25.348189415041784,0.625,0.23076923076923078,0.20353982300884957,0.00847457627118644,0.14285714285714285,0.08571428571428572,0.19148936170212766,0.026143790849673203,0.02127659574468085,0.045454545454545456,0.15384615384615385,0.20689655172413793,0.2222222222222222,0.1875,0.09523809523809523,0.2857142857142857,0.3333333333333333,0.1388888888888889,0.7,0.7,0.42857142857142855,0.3333333333333333,0.4583333333333333,0.4782608695652174,0.2727272727272727,0.4444444444444444,0.53125,0.53125,0.5294117647058824,0.08333333333333333,0.5,0.5,1.0,0.375,0.6666666666666666,0.5,0.16,0.75,0.2,0.4,0.2222222222222222,0.5,0.44228125,0.5031833333333333,0.450294,0.07894736842105263,0.08571428571428572,0.10679611650485436,0.3786407766990291,11.801515151515153,24.816666666666663,0.2971246006389776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,5872.0,98,10.0,179,184,41.0,44,31,363,5.0,12.0,2.0,3.0,1.0,1.0,6.0,18.0,,2.0,,,,,11.0,32.0,,2.0,4.0,26.0,171,4.0,7.0,,8.0,2.0,4.0,,1.0,1.0,5.0,12.0,10.0,,4.0,,,3.0,5.0,,5.0,,,2.0,,3.0,10.0,1.0,4.0,1.0,9.0,1.0,11.0,5.0,16.0,1.0,,4.0,,3.0,2.0,1.0,,6.0,2.0,4.0,8.0,,2.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,,,3.0,3.0,5.0,41.0,,1.0,0.5454545454545454,0.6666666666666666,,,,,0.34375,0.5714285714285714,0.5,0.3235294117647059,0.5714285714285714,0.4,0.3611111111111111,0.5714285714285714,0.4166666666666667,0.058823529411764705,0.09375,0.1111111111111111,19.81132075471698,0.6666666666666666,0.2,0.11688311688311688,0.05263157894736842,0.06666666666666667,0.05555555555555555,0.10869565217391304,0.05319148936170213,0.07142857142857142,0.09090909090909091,,0.047619047619047616,0.13636363636363635,0.14705882352941177,0.08333333333333333,,1.0,0.35294117647058826,0.4166666666666667,0.45454545454545453,0.6,0.5294117647058824,0.3333333333333333,0.375,0.5,0.058823529411764705,,,,,,,,0.42857142857142855,0.6666666666666666,0.5,0.2,1.0,,,0.4117647058823529,,0.49279411764705877,0.48305,0.50902,0.05714285714285714,0.06060606060606061,0.3076923076923077,0.19230769230769232,5.6,22.65,0.22905027932960895,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.08333333333333333,0.09090909090909091,0.05,0.058823529411764705,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,5794.0,97,-28.0,178,178,57.0,73,21,356,2.0,5.0,,,1.0,3.0,2.0,5.0,2.0,10.0,1.0,7.0,1.0,4.0,6.0,20.0,6.0,15.0,5.0,35.0,204,,,,3.0,2.0,4.0,3.0,7.0,2.0,15.0,8.0,4.0,18.0,,6.0,1.0,2.0,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,,2.0,2.0,4.0,1.0,7.0,2.0,9.0,3.0,2.0,3.0,,1.0,2.0,2.0,,5.0,1.0,4.0,9.0,,2.0,5.0,,8.0,,4.0,,1.0,1.0,,1.0,1.0,15.0,57.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.4,0.42857142857142855,0.42857142857142855,0.3,,0.5,0.42857142857142855,0.375,0.5909090909090909,0.44871794871794873,0.375,0.625,0.42857142857142855,0.1,0.2,21.782178217821784,0.6,0.09090909090909091,0.05970149253731343,0.029850746268656716,0.1111111111111111,,0.07058823529411765,0.022727272727272728,,,,0.125,0.043478260869565216,,0.15384615384615385,,1.0,0.14285714285714285,0.4,0.5,1.0,0.14285714285714285,0.4,0.5,0.5,0.2857142857142857,0.2,0.2,0.5,0.2,0.14285714285714285,0.14285714285714285,1.0,,,,0.2727272727272727,0.3333333333333333,0.36363636363636365,0.25,0.5714285714285714,0.16666666666666666,0.5059735294117648,0.4416,0.58059,0.10256410256410256,0.16666666666666666,0.08571428571428572,0.42857142857142855,11.22,24.80666666666667,0.3202247191011236,8.0,3.0,,1.0,,,,0.2,0.058823529411764705,,0.22857142857142856,0.2727272727272727,5.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,0.25,0.038461538461538464,0.625,0.625,1.0,0.25,0.75,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,,,True,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,2797.0,47,-10.0,93,94,23.0,29,12,187,4.0,7.0,,,1.0,1.0,1.0,4.0,,2.0,1.0,3.0,1.0,2.0,5.0,13.0,1.0,3.0,,13.0,100,,,,,1.0,2.0,1.0,2.0,,5.0,2.0,8.0,,,2.0,1.0,1.0,5.0,2.0,7.0,1.0,1.0,2.0,,3.0,16.0,1.0,1.0,1.0,,1.0,2.0,2.0,4.0,1.0,,4.0,,1.0,2.0,3.0,,6.0,,3.0,8.0,,1.0,2.0,,1.0,,,,1.0,,,1.0,1.0,5.0,23.0,1.0,,0.2,0.2,,0.3333333333333333,0.5,0.5,0.38461538461538464,,0.5,0.40625,,0.625,0.40625,,0.625,0.1875,0.07692307692307693,,21.153846153846153,0.6666666666666666,0.25,,0.027777777777777776,0.09090909090909091,0.2,0.024390243902439025,0.04878048780487805,,0.3333333333333333,,,,,0.14285714285714285,,1.0,0.4375,0.5714285714285714,0.6666666666666666,0.25,0.25,0.25,0.25,,0.125,,,,0.1875,0.3333333333333333,0.3333333333333333,,,,,0.25,1.0,0.5,0.5,0.625,0.5,0.5279966666666667,,0.51625,,,,0.38461538461538464,5.36923076923077,31.5,0.24731182795698925,,,,1.0,,,1.0,0.14285714285714285,0.1,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,True,,,,
2406,1610612742,Caron Butler,Caron Butler,2406,DAL,12122.0,202,-20.0,376,375,115.0,115,55,751,15.0,24.0,3.0,4.0,5.0,7.0,4.0,13.0,17.0,39.0,3.0,11.0,,3.0,36.0,76.0,7.0,23.0,25.0,118.0,398,5.0,9.0,,10.0,9.0,17.0,,5.0,6.0,24.0,40.0,32.0,12.0,2.0,10.0,3.0,1.0,6.0,2.0,8.0,1.0,1.0,3.0,1.0,2.0,18.0,1.0,2.0,6.0,26.0,,32.0,3.0,35.0,9.0,6.0,7.0,3.0,4.0,8.0,3.0,1.0,15.0,2.0,6.0,16.0,,2.0,20.0,1.0,27.0,1.0,11.0,3.0,5.0,,1.0,5.0,1.0,24.0,115.0,4.0,3.0,0.5555555555555556,0.5714285714285714,0.5714285714285714,0.30434782608695654,,0.3181818181818182,0.47368421052631576,0.5555555555555556,0.5294117647058824,0.4696969696969697,0.5555555555555556,0.4090909090909091,0.5267857142857143,0.5555555555555556,0.48,0.23232323232323232,0.013157894736842105,,29.06178489702517,0.4666666666666667,,0.18055555555555555,0.0136986301369863,0.16666666666666666,0.023255813953488372,0.17777777777777778,0.015873015873015872,0.01818181818181818,,0.0625,0.07317073170731707,0.14893617021276595,0.2857142857142857,0.11538461538461539,0.3,0.2,0.24242424242424243,0.625,0.6521739130434783,0.4666666666666667,0.13131313131313133,0.3076923076923077,0.3076923076923077,0.75,0.3939393939393939,0.4358974358974359,0.4358974358974359,0.5882352941176471,0.1111111111111111,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.4444444444444444,0.75,,0.3181818181818182,0.7142857142857143,0.13636363636363635,,0.47474747474747475,0.3,0.4891882653061224,0.4842428571428572,0.477702380952381,0.10091743119266056,0.12790697674418605,0.0847457627118644,0.2033898305084746,10.58421052631579,25.53478260869565,0.3058510638297872,12.0,2.0,,3.0,,,4.0,0.041666666666666664,0.023809523809523808,,0.12121212121212122,0.09090909090909091,4.0,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,0.75,,,,,,9.0,,2.0,2.0,,1.0,1.0,,,True,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,10319.0,172,-7.0,314,313,102.0,93,48,627,2.0,6.0,,,,3.0,1.0,5.0,2.0,6.0,6.0,17.0,3.0,5.0,5.0,17.0,7.0,20.0,5.0,36.0,333,,2.0,,,2.0,8.0,4.0,7.0,3.0,19.0,4.0,6.0,18.0,,17.0,6.0,1.0,23.0,7.0,30.0,4.0,3.0,9.0,8.0,6.0,67.0,1.0,3.0,9.0,14.0,3.0,26.0,4.0,30.0,9.0,5.0,5.0,2.0,4.0,2.0,1.0,,7.0,3.0,4.0,12.0,,,8.0,1.0,6.0,,1.0,2.0,1.0,,1.0,1.0,,19.0,102.0,2.0,2.0,0.4,0.4,0.8571428571428571,0.35,0.5714285714285714,0.35,0.29411764705882354,,0.25,0.4189189189189189,,0.5333333333333333,0.45,,0.5588235294117647,0.5405405405405406,0.058823529411764705,0.2,12.737127371273713,0.7142857142857143,0.25,0.112,0.024390243902439025,0.32142857142857145,0.02631578947368421,0.1503267973856209,0.024844720496894408,0.022222222222222223,,0.07142857142857142,0.0625,0.04878048780487805,0.19230769230769232,0.35,0.25,,0.16216216216216217,0.3333333333333333,0.3333333333333333,,0.13513513513513514,0.2,0.25,,0.16216216216216217,0.3333333333333333,0.3333333333333333,1.0,0.4594594594594595,0.35294117647058826,0.35294117647058826,0.8333333333333334,,,,0.2,,0.3333333333333333,0.6,0.7027027027027027,0.35294117647058826,0.5005621621621622,0.47905000000000003,0.5002666666666666,0.02631578947368421,0.05555555555555555,,0.5277777777777778,9.18235294117647,24.270000000000003,0.3248407643312102,3.0,2.0,,4.0,,,,,0.027777777777777776,,0.08108108108108109,0.13333333333333333,1.0,,1.0,,3.0,,3.0,,,0.023809523809523808,0.3333333333333333,0.3333333333333333,1.0,,0.6,,,0.5,3.0,,,1.0,,,,,,True,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,1521.0,25,-6.0,48,49,16.0,24,10,97,2.0,3.0,2.0,3.0,,,,,,,,1.0,,,2.0,3.0,,2.0,,4.0,51,2.0,3.0,,4.0,,,,,,,,4.0,,4.0,1.0,,,,,,,,,,,,,3.0,2.0,,,2.0,4.0,6.0,1.0,,,,,1.0,,,1.0,,1.0,6.0,1.0,1.0,2.0,1.0,,,,,,,,,,,16.0,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,,0.4,0.6666666666666666,,0.4,0.6666666666666666,,0.4,,,10.16949152542373,,,,0.14285714285714285,0.2857142857142857,,0.08,0.1111111111111111,0.14285714285714285,,,,,,0.4,,,0.6,0.6666666666666666,0.6666666666666666,,,,,,,,,,0.2,,,,1.0,0.6666666666666666,,,,,,1.0,,0.62641,0.6219666666666667,,,,1.0,,0.5333333333333333,23.799999999999997,0.3333333333333333,1.0,,,1.0,,,,,0.125,,0.2,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,1.0,,,,1.0,0.3333333333333333,True,,,,
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,5521.0,92,6.0,171,173,51.0,53,21,344,8.0,13.0,3.0,5.0,5.0,8.0,1.0,4.0,,,,,,,9.0,17.0,,,8.0,26.0,184,3.0,5.0,4.0,10.0,5.0,9.0,,,3.0,13.0,10.0,8.0,,4.0,,,3.0,2.0,,2.0,,,,,2.0,4.0,2.0,11.0,3.0,8.0,1.0,12.0,13.0,25.0,6.0,4.0,,,,1.0,,,1.0,,6.0,8.0,1.0,1.0,9.0,2.0,12.0,2.0,5.0,2.0,7.0,2.0,2.0,7.0,4.0,13.0,51.0,,2.0,0.5555555555555556,0.7142857142857143,,,,,0.5294117647058824,0.6,0.5555555555555556,0.5294117647058824,0.6,0.5555555555555556,0.5909090909090909,0.625,0.5909090909090909,,0.17647058823529413,,11.917098445595855,,0.2,0.11940298507462686,0.1896551724137931,0.17647058823529413,0.08333333333333333,0.13095238095238096,0.15853658536585366,0.14285714285714285,0.06666666666666667,0.1111111111111111,0.05,0.18181818181818182,0.12,0.15384615384615385,0.25,0.5714285714285714,0.7647058823529411,0.6153846153846154,0.8,0.5,0.23529411764705882,0.25,0.25,1.0,,,,,,,,,1.0,0.6,,0.8888888888888888,0.625,,,0.7647058823529411,,0.5427647058823528,0.575275,0.5631333333333334,0.25,0.25,0.38461538461538464,0.5,1.735294117647059,,0.2982456140350877,,,2.0,2.0,,,3.0,0.23076923076923078,0.26666666666666666,0.4,,,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,,,,,,True,,,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,5375.0,90,-21.0,166,160,48.0,47,28,326,,6.0,,5.0,,3.0,,2.0,,,,,,,,8.0,,,1.0,1.0,167,,6.0,,,,4.0,,,,,,,,,,,1.0,3.0,,3.0,,,1.0,,2.0,6.0,5.0,12.0,2.0,6.0,2.0,10.0,17.0,27.0,1.0,,1.0,,1.0,3.0,,,4.0,1.0,7.0,11.0,,2.0,3.0,,6.0,,3.0,,2.0,,1.0,2.0,,,48.0,,,,,,,,,,,,,,,0.045454545454545456,,,,0.125,0.5,7.5,0.25,0.25,0.09836065573770492,0.16,0.125,0.2777777777777778,0.1038961038961039,0.1827956989247312,0.16666666666666666,0.18181818181818182,0.42857142857142855,0.125,0.15,0.04,0.09090909090909091,0.2,,0.75,,,,0.25,,,,,,,,,,,,0.8333333333333334,,,0.75,,,,0.75,,0.5400375,0.584,0.491425,0.2727272727272727,0.2727272727272727,,,2.25,,0.2891566265060241,,,1.0,1.0,,,1.0,,0.09523809523809523,0.14285714285714285,,,,,,,,,,,,0.20833333333333334,,,,,,,,,,,1.0,,,,1.0,,,True,,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,1257.0,21,10.0,42,41,29.0,24,6,83,4.0,6.0,1.0,1.0,4.0,6.0,2.0,2.0,,2.0,1.0,3.0,1.0,3.0,6.0,10.0,1.0,3.0,1.0,16.0,43,1.0,1.0,,2.0,6.0,9.0,1.0,3.0,,15.0,2.0,10.0,,,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,2.0,,2.0,,3.0,,3.0,2.0,5.0,,,1.0,,,1.0,1.0,,2.0,1.0,,4.0,,1.0,2.0,,3.0,1.0,2.0,,,,,,,15.0,29.0,2.0,,0.16666666666666666,0.16666666666666666,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,1.0,0.6666666666666666,0.5769230769230769,1.0,0.625,0.5714285714285714,1.0,0.625,0.23076923076923078,0.1,,32.0,0.5,,0.16666666666666666,0.2,,,0.13636363636363635,0.11764705882352941,0.2,,,0.14285714285714285,0.125,0.3333333333333333,,,,0.46153846153846156,0.6666666666666666,0.8,0.25,0.15384615384615385,1.0,1.0,,0.15384615384615385,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,,1.0,1.0,,0.5,0.6666666666666666,0.25,0.3333333333333333,0.6923076923076923,0.3333333333333333,0.4938230769230768,0.6631,0.49942499999999995,0.14285714285714285,0.18181818181818182,0.125,0.9375,6.090000000000001,24.633333333333336,0.6904761904761905,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,0.5,,,,,,,,,3.0,,,,,,,,,True,,,,
