EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,Arc3Assists,ShortMidRangeAssists,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,HeaveAttempts,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,on,StepOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,16312.0,272,-33,475,475,98.0,98.0,63.0,950,12.0,27.0,2.0,9.0,1.0,4.0,5.0,12.0,8.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,59.0,1.0,2.0,25.0,78.0,532,5.0,12.0,6.0,16.0,2.0,7.0,1.0,2.0,7.0,14.0,28.0,22.0,3.0,4.0,1.0,1.0,9.0,4.0,2.0,6.0,2.0,3.0,1.0,14.0,7.0,13.0,13.0,10.0,5.0,28.0,20.0,48.0,6.0,5.0,1.0,1.0,1.0,1.0,3.0,14.0,1.0,18.0,1.0,26.0,4.0,13.0,2.0,2.0,1.0,2.0,1.0,3.0,14.0,98.0,3.0,2.0,0.56,0.6086956521739131,1.0,0.5,0.5,0.5,0.423728813559322,0.4166666666666667,0.2857142857142857,0.4344262295081967,0.4166666666666667,0.3888888888888889,0.5416666666666666,0.5333333333333333,0.5384615384615384,0.03278688524590164,0.15254237288135594,0.2962962962962963,0.08333333333333333,13.176895306859207,0.35714285714285715,0.06711409395973154,0.06341463414634146,0.15853658536585366,0.13725490196078433,0.09956709956709957,0.078125,0.10144927536231885,0.0625,0.03409090909090909,0.13157894736842105,0.15384615384615385,0.04918032786885246,0.03571428571428571,0.1,0.15789473684210525,0.16,0.4426229508196721,0.4444444444444444,0.631578947368421,0.6666666666666666,0.19672131147540983,0.4166666666666667,0.45454545454545453,0.2,0.32786885245901637,0.4,0.4,0.625,0.01639344262295082,0.01639344262295082,1.0,1.0,1.0,0.75,0.2222222222222222,0.4444444444444444,0.25,0.1111111111111111,0.1111111111111111,1.0,0.47540983606557374,1.0,0.49463852459016394,0.56525,0.4784388888888889,0.18571428571428572,0.19117647058823528,0.20512820512820512,0.1794871794871795,8.557627118644069,23.75,0.2063157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1710,1610612737,Mike Bibby,Mike Bibby,1710,ATL,15312.0,255,4,447,441,73.0,90.0,52.0,888,2.0,3.0,,1.0,,,,2.0,19.0,38.0,10.0,3.0,8.0,22.0,,2.0,21.0,43.0,13.0,32.0,7.0,88.0,493,1.0,2.0,,5.0,,3.0,1.0,5.0,3.0,6.0,24.0,18.0,36.0,,22.0,8.0,2.0,21.0,2.0,23.0,,12.0,6.0,48.0,2.0,2.0,4.0,14.0,,18.0,4.0,22.0,9.0,6.0,3.0,2.0,2.0,8.0,7.0,21.0,1.0,15.0,3.0,10.0,,3.0,2.0,,,,,,6.0,73.0,2.0,2.0,0.5714285714285714,0.5714285714285714,0.9230769230769231,0.40625,0.2,0.40625,0.4883720930232558,0.5,,0.54,0.4166666666666667,0.1875,0.55,0.4166666666666667,0.3,0.4266666666666667,0.046511627906976744,,,17.120622568093385,,0.0979020979020979,0.010810810810810811,0.05555555555555555,0.046511627906976744,0.08372093023255814,0.017543859649122806,0.019230769230769232,,0.011904761904761904,0.029411764705882353,0.1111111111111111,0.07142857142857142,0.037037037037037035,0.15,0.058823529411764705,0.047619047619047616,0.04,0.6666666666666666,0.6666666666666666,,0.02666666666666667,,,,0.5066666666666667,0.5,0.5277777777777778,0.631578947368421,0.13333333333333333,0.29333333333333333,0.36363636363636365,0.38095238095238093,1.0,0.16666666666666666,,,,0.375,0.25,,0.4666666666666667,0.36363636363636365,0.467326,0.5185833333333333,0.47200625,0.038461538461538464,0.06521739130434782,0.056818181818181816,0.06818181818181818,16.976744186046513,25.0375,0.16331096196868009,5.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,6.0,5.0,1.0,1.0,0.25,0.03125,0.05263157894736842,0.045454545454545456,0.75,0.02631578947368421,0.5,0.5,0.8,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,23302.0,388,-1,684,675,151.0,170.0,96.0,1359,27.0,44.0,9.0,16.0,5.0,7.0,19.0,41.0,20.0,42.0,,,1.0,1.0,1.0,1.0,66.0,127.0,1.0,1.0,26.0,161.0,739,11.0,20.0,2.0,24.0,13.0,24.0,1.0,1.0,13.0,42.0,80.0,52.0,3.0,14.0,1.0,1.0,4.0,16.0,4.0,20.0,2.0,5.0,10.0,44.0,6.0,22.0,24.0,40.0,7.0,71.0,28.0,99.0,8.0,6.0,2.0,2.0,9.0,15.0,16.0,35.0,1.0,34.0,2.0,31.0,5.0,17.0,1.0,18.0,1.0,14.0,,19.0,42.0,151.0,3.0,1.0,0.6060606060606061,0.6779661016949152,1.0,1.0,1.0,1.0,0.5196850393700787,0.55,0.5416666666666666,0.52734375,0.55,0.58,0.5709219858156028,0.5714285714285714,0.6774193548387096,0.0078125,0.031496062992125984,0.06818181818181818,0.024390243902439025,19.475655430711612,0.30434782608695654,0.19607843137254902,0.07560137457044673,0.19834710743801653,0.08450704225352113,0.19692307692307692,0.07734806629834254,0.10752688172043011,0.10810810810810811,0.03225806451612903,0.09803921568627451,0.05,0.14772727272727273,0.3611111111111111,0.175,0.2235294117647059,0.1388888888888889,0.34375,0.6136363636363636,0.6585365853658537,0.5555555555555556,0.3203125,0.4634146341463415,0.475,0.3157894736842105,0.328125,0.47619047619047616,0.47619047619047616,0.95,,0.0078125,1.0,1.0,1.0,0.8,0.5625,0.28,0.7142857142857143,,0.04,1.0,0.3515625,1.0,0.4550453124999999,0.53555625,0.42866,0.12142857142857143,0.1223021582733813,0.14906832298136646,0.2608695652173913,8.61811023622047,25.4,0.22076023391812866,,,,,,,,,,2.0,1.0,4.0,6.0,4.0,2.0,2.0,,,,,0.4,0.07142857142857142,,,,,,,,,1.0,1.0,2.0,6.0,1.0,1.0,3.0,8.0,3.0,0.42105263157894735,0.1111111111111111,,,,,,,True,,,,
2037,1610612737,Jamal Crawford,Jamal Crawford,2037,ATL,13479.0,225,27,410,396,137.0,144.0,66.0,806,11.0,24.0,2.0,3.0,5.0,12.0,4.0,13.0,9.0,29.0,10.0,2.0,6.0,20.0,1.0,8.0,24.0,66.0,9.0,30.0,29.0,104.0,413,2.0,5.0,,16.0,9.0,26.0,1.0,10.0,19.0,40.0,12.0,36.0,21.0,,19.0,6.0,4.0,17.0,4.0,21.0,1.0,5.0,10.0,46.0,1.0,,9.0,11.0,,20.0,1.0,21.0,4.0,2.0,2.0,2.0,4.0,11.0,1.0,12.0,2.0,29.0,2.0,34.0,1.0,12.0,5.0,,1.0,,,1.0,40.0,137.0,5.0,5.0,0.25,0.25,0.7777777777777778,0.3,0.1,0.3103448275862069,0.36363636363636365,0.4,0.34615384615384615,0.390625,0.7272727272727273,0.2916666666666667,0.45982142857142855,0.7272727272727273,0.43478260869565216,0.3125,0.06060606060606061,0.041666666666666664,0.15384615384615385,25.256673511293634,,0.09166666666666666,,0.125,0.020833333333333332,0.10416666666666667,0.0045662100456621,,,,0.03125,,0.08928571428571429,,0.14634146341463414,0.11764705882352941,0.14285714285714285,0.25,0.4583333333333333,0.4782608695652174,0.36363636363636365,0.13541666666666666,0.3076923076923077,0.36363636363636365,0.25,0.3020833333333333,0.3103448275862069,0.32142857142857145,0.1111111111111111,0.10416666666666667,0.20833333333333334,0.3,0.3157894736842105,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.05555555555555555,0.2222222222222222,0.125,0.5625,0.3157894736842105,0.47876157894736837,0.5416777777777777,0.4759642857142857,0.11214953271028037,0.15584415584415584,0.15384615384615385,0.38461538461538464,10.24090909090909,25.49,0.33414634146341465,3.0,3.0,,2.0,3.0,4.0,6.0,6.0,1.0,3.0,2.0,,7.0,4.0,3.0,,0.6666666666666666,0.03333333333333333,0.034482758620689655,0.05,0.6363636363636364,,0.3,0.3,1.0,0.2727272727272727,0.2727272727272727,0.6666666666666666,1.0,,,,5.0,1.0,1.0,,,,,,0.5,2.0,1.0,1.0,0.6666666666666666,1.0,,True,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,21486.0,358,13,626,620,123.0,146.0,86.0,1246,17.0,32.0,3.0,8.0,3.0,5.0,15.0,40.0,23.0,54.0,7.0,1.0,5.0,26.0,1.0,6.0,55.0,126.0,8.0,33.0,28.0,162.0,667,7.0,14.0,3.0,23.0,8.0,21.0,2.0,7.0,13.0,35.0,26.0,84.0,15.0,6.0,26.0,5.0,2.0,33.0,11.0,44.0,6.0,14.0,16.0,99.0,2.0,12.0,7.0,15.0,1.0,23.0,14.0,37.0,9.0,6.0,3.0,2.0,6.0,19.0,7.0,19.0,,34.0,1.0,34.0,3.0,15.0,2.0,2.0,,2.0,,2.0,35.0,123.0,4.0,2.0,0.23636363636363636,0.25,0.625,0.24242424242424243,0.2857142857142857,0.24242424242424243,0.4365079365079365,0.5,0.38095238095238093,0.42138364779874216,0.5,0.39285714285714285,0.4595375722543353,0.5227272727272727,0.4857142857142857,0.20754716981132076,0.015873015873015872,0.0625,,26.193724420190996,0.058823529411764705,0.08152173913043478,0.045454545454545456,0.0603448275862069,0.030303030303030304,0.07333333333333333,0.04242424242424243,0.047058823529411764,0.06060606060606061,0.035398230088495575,0.020833333333333332,0.05555555555555555,0.06493506493506493,0.12121212121212122,0.08108108108108109,0.04878048780487805,0.08823529411764706,0.20125786163522014,0.53125,0.5666666666666667,0.29411764705882354,0.25157232704402516,0.375,0.375,0.13333333333333333,0.33962264150943394,0.42592592592592593,0.42592592592592593,0.2608695652173913,0.0440251572327044,0.16352201257861634,0.19230769230769232,0.19230769230769232,0.4,0.4,0.375,0.17857142857142858,0.6,0.03571428571428571,0.21428571428571427,0.16666666666666666,0.4088050314465409,0.19230769230769232,0.4521603773584904,0.5351750000000001,0.44529464285714276,0.08771929824561403,0.10869565217391304,0.1419753086419753,0.21604938271604937,10.737301587301584,25.303030303030308,0.1964856230031949,3.0,3.0,1.0,1.0,3.0,2.0,6.0,9.0,,5.0,3.0,5.0,13.0,9.0,4.0,1.0,0.3333333333333333,,,,0.6842105263157895,0.054945054945054944,0.42857142857142855,0.42857142857142855,1.0,0.15,0.15,0.3333333333333333,1.0,1.0,1.0,,5.0,1.0,,,,1.0,,0.5,,1.0,,3.0,0.3333333333333333,1.0,2.0,True,,,,
2230,1610612737,Maurice Evans,Maurice Evans,2230,ATL,3896.0,65,-7,123,115,50.0,36.0,22.0,238,2.0,5.0,1.0,2.0,1.0,1.0,,1.0,1.0,7.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,13.0,2.0,6.0,,12.0,128,1.0,3.0,,5.0,1.0,4.0,1.0,2.0,,5.0,4.0,2.0,6.0,2.0,2.0,1.0,,,,,,,,,,3.0,4.0,4.0,,8.0,3.0,11.0,5.0,2.0,3.0,,2.0,3.0,4.0,11.0,1.0,1.0,,,,,,,,,,,5.0,50.0,3.0,,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.25,0.3157894736842105,0.625,0.4166666666666667,0.3157894736842105,0.625,0.4166666666666667,0.3157894736842105,,,,15.068493150684931,,0.15384615384615385,0.05660377358490566,0.18181818181818182,,0.16666666666666666,0.045454545454545456,0.058823529411764705,0.14285714285714285,,,,0.16666666666666666,,0.16666666666666666,0.2,0.14285714285714285,0.2631578947368421,0.4,0.4,0.5,0.05263157894736842,,,,0.3684210526315789,0.14285714285714285,0.14285714285714285,1.0,0.21052631578947367,0.10526315789473684,0.5,0.5,1.0,0.5,0.5,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,1.0,0.5789473684210527,0.5,0.4946394736842106,0.5322374999999999,0.4857916666666666,,,0.4166666666666667,0.4166666666666667,10.938461538461537,23.51666666666667,0.4065040650406504,1.0,1.0,,,,1.0,1.0,,,,,2.0,1.0,,1.0,1.0,1.0,,,,0.3333333333333333,0.14285714285714285,0.25,0.25,1.0,0.25,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,True,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,1941.0,32,2,54,49,17.0,10.0,13.0,103,2.0,4.0,1.0,2.0,1.0,3.0,,,1.0,2.0,,,,,,,3.0,6.0,,,1.0,7.0,57,1.0,3.0,1.0,3.0,1.0,4.0,,,1.0,3.0,4.0,2.0,,2.0,,,,,,,,,,,,3.0,1.0,3.0,1.0,5.0,3.0,8.0,1.0,1.0,,,1.0,1.0,5.0,9.0,2.0,6.0,,4.0,,2.0,,3.0,,3.0,,3.0,3.0,17.0,1.0,,0.6666666666666666,1.0,,,,,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.25,0.4375,0.375,0.3,,,,,12.857142857142858,1.0,0.21428571428571427,0.0967741935483871,0.1,,0.16666666666666666,0.08571428571428572,0.08333333333333333,0.2,0.07142857142857142,,,0.2222222222222222,,0.25,0.16666666666666666,,0.6666666666666666,0.5,0.5,0.5,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,0.6666666666666666,0.5,0.75,0.3333333333333333,,,,0.6666666666666666,,0.4753833333333333,0.5089333333333333,0.47995,0.25,0.25,0.42857142857142855,0.42857142857142855,6.183333333333334,,0.3148148148148148,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,0.6666666666666666,,,,,,,,True,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,19184.0,320,-10,559,556,99.0,130.0,75.0,1115,34.0,61.0,9.0,21.0,2.0,8.0,4.0,15.0,8.0,20.0,1.0,,1.0,3.0,,,46.0,96.0,2.0,4.0,26.0,124.0,611,10.0,26.0,1.0,21.0,2.0,9.0,,,7.0,11.0,46.0,46.0,6.0,14.0,3.0,1.0,5.0,20.0,7.0,27.0,1.0,11.0,7.0,61.0,6.0,26.0,18.0,27.0,6.0,51.0,32.0,83.0,9.0,6.0,3.0,3.0,4.0,12.0,14.0,21.0,3.0,35.0,6.0,38.0,6.0,20.0,2.0,17.0,1.0,17.0,,18.0,11.0,99.0,1.0,2.0,0.5,0.5897435897435898,1.0,0.5,,0.5,0.4791666666666667,0.38461538461538464,0.2222222222222222,0.49,0.38461538461538464,0.2222222222222222,0.5344827586206896,0.375,0.4230769230769231,0.04,0.052083333333333336,0.06557377049180328,0.06666666666666667,19.692307692307693,0.3157894736842105,0.15789473684210525,0.1092436974789916,0.18181818181818182,0.10909090909090909,0.16666666666666666,0.10921501706484642,0.1506849315068493,0.09230769230769231,0.09,0.07692307692307693,0.1875,0.16216216216216217,0.1,0.1791044776119403,0.2,0.13793103448275862,0.61,0.5573770491803278,0.5964912280701754,0.47058823529411764,0.15,0.26666666666666666,0.2857142857142857,0.25,0.2,0.4,0.4,0.75,0.01,0.03,0.3333333333333333,0.3333333333333333,1.0,0.8076923076923077,0.42857142857142855,0.8888888888888888,0.25,,,,0.65,0.3333333333333333,0.5222184999999999,0.5277227272727273,0.5906222222222222,0.17543859649122806,0.18181818181818182,0.1693548387096774,0.08870967741935484,5.458333333333333,25.0,0.1771019677996422,1.0,,,,,,,,,6.0,2.0,7.0,8.0,3.0,5.0,3.0,,,,,0.6666666666666666,0.15217391304347827,1.0,1.0,1.0,,,,,,,2.0,1.0,1.0,1.0,,,11.0,2.0,0.6111111111111112,0.1111111111111111,,,,,,,True,,,,
201238,1610612737,Mario West,Mario West,201238,ATL,137.0,2,-2,3,7,2.0,5.0,,10,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,937.0,16,-10,24,25,,21.0,4.0,49,,,,,,,,,1.0,3.0,,,,1.0,,,1.0,3.0,,1.0,,2.0,38,,,,,,,,,,,,2.0,,,1.0,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,,,,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,,,0.25,,,,,,,,,,,0.25,,0.405575,,,,,,,18.8,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
