EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGA,SelfOReb,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,Avg2ptShotDistance,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,BadPassTurnovers,PenaltyTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGA,ThreePtAssists,Arc3Assists,Steals,LostBallSteals,DeadBallTurnovers,TwoPtShootingFoulsDrawn,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,BadPassSteals,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,on,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Offensive Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,OffFTReboundPct,OffLongMidRangeReboundPct,Fg3aBlocked,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,PtsUnassisted3s,HeaveAttempts,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BlockedCorner3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,OffensiveGoaltends
101204,1610612756,Dwayne Jones,Dwayne Jones,101204,PHX,577.0,10,-1,22,20,20,20,6,42,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,19,1.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,5.0,20,2.0,1.0,1.0,0.5,0.5,0.5,0.5,0.625,0.5,0.625,17.857142857142854,1.0,1.0,0.2222222222222222,0.1,0.18181818181818182,0.08333333333333333,0.25,0.4,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.75205,0.6716,0.75205,0.6,1.0,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200811,1610612756,Lou Amundson,Lou Amundson,200811,PHX,577.0,10,-1,22,20,20,20,6,42,,,,,,,1.0,,,19,,,,,1.0,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,20,,,,,,,,,,,3.571428571428571,,,0.1111111111111111,0.1,0.09090909090909091,0.08333333333333333,0.25,,,,,,,,,,0.381,,0.381,,,0.9090909090909091,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201609,1610612756,Goran Dragic,Goran Dragic,201609,PHX,577.0,10,-1,22,20,20,20,6,42,1.0,3.0,,1.0,3.0,1.0,3.0,,5.0,19,,,,1.0,3.0,,5.0,,,1.0,,2.0,,2.0,2.0,1.0,2.0,,,,,,5.0,20,,,,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,,0.4166666666666667,28.57142857142857,1.0,,0.1111111111111111,,0.18181818181818182,,,,0.5,0.3333333333333333,1.0,,,0.5,0.3333333333333333,1.0,0.5785666666666667,,0.5785666666666667,,1.0,0.9090909090909091,,,,2.0,,,,,,2.0,0.3333333333333333,,,,,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,25.400000000000002,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201947,1610612756,Earl Clark,Earl Clark,201947,PHX,577.0,10,-1,22,20,20,20,6,42,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,4.0,19,,,,1.0,2.0,,2.0,2.0,,,,1.0,,1.0,1.0,,2.0,,1.0,,2.0,,2.0,20,,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,,0.5,21.428571428571427,0.5,,,,0.09090909090909091,,,,0.3333333333333333,1.0,1.0,1.0,,0.5,1.0,0.3333333333333333,0.465,,0.4925,,0.5,0.9090909090909091,1.0,,,1.0,,,,,,1.0,,,,0.3333333333333333,9.799999999999999,,,,,,,,,,,,,,,1.0,,3.0,1.0,1.0,2.0,,,,,,,,0.5,0.5,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,577.0,10,-1,22,20,20,20,6,42,2.0,3.0,1.0,2.0,3.0,2.0,6.0,,4.0,19,2.0,,2.0,2.0,6.0,,4.0,,,,,,,,,,,,,,,,4.0,20,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,21.428571428571427,,,,,,,,,0.5,0.6666666666666666,1.0,,0.5,0.5,0.6666666666666666,0.5,0.44393333333333335,0.42585,0.44393333333333335,0.5,1.0,0.9090909090909091,2.0,,,,,,,,,,,,,0.3333333333333333,4.866666666666666,,,,,,,,,4.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,1.0,,,1.0,,,,0.16666666666666666,,,1.0,1.0,1.0,0.5,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101112,1610612756,Channing Frye,Channing Frye,101112,PHX,26073.0,435,64,810,817,316,281,103,1627,4.0,8.0,4.0,1.0,2.0,13.0,32.0,15.0,131.0,910,9.0,4.0,18.0,7.0,12.0,6.0,53.0,20.0,2.0,53.0,13.0,80.0,10.0,90.0,5.0,3.0,8.0,,17.0,2.0,16.0,1.0,53.0,316,1.0,0.7692307692307693,1.0,0.40625,0.5833333333333334,0.4915254237288136,0.5465116279069767,0.52,0.6,0.5760869565217391,14.23982869379015,0.625,0.40625,0.18275862068965518,0.009216589861751152,0.1717948717948718,0.02680965147453083,,0.22784810126582278,0.06779661016949153,0.5,0.6666666666666666,0.5,0.3076923076923077,0.046511627906976744,0.5,0.7966101694915254,0.5216686440677966,0.5129357142857144,0.4991081395348837,0.13740458015267176,0.40458015267175573,0.39012345679012345,7.0,1.0,29.0,50.0,4.0,9.0,6.0,9.0,5.0,6.0,0.14754098360655737,0.013888888888888888,0.5555555555555556,0.059322033898305086,12.890624999999998,24.0,72.0,9.0,27.0,30.0,86.0,11.0,31.0,6.0,90.0,72.0,24.0,3.0,4.0,15.0,3.0,41.0,14.0,2.0,2.0,1.0,0.3488372093023256,0.3548387096774194,0.3488372093023256,0.7288135593220338,0.09375,0.25,0.14,0.10606060606060606,0.6101694915254238,0.3333333333333333,0.3333333333333333,1.0,0.627906976744186,0.3333333333333333,0.3333333333333333,24.862790697674416,17.0,11.0,5.0,12.0,3.0,3.0,6.0,0.1440677966101695,0.056451612903225805,0.15789473684210525,2.0,4.0,9.0,0.4444444444444444,0.5384615384615384,0.5,False,3.0,6.0,6.0,14.0,2.0,4.0,2.0,4.0,2.0,4.0,6.0,6.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.14285714285714285,0.05128205128205128,0.025,0.049586776859504134,0.05714285714285714,0.19101123595505617,0.20588235294117646,0.42857142857142855,0.5,0.6666666666666666,0.35294117647058826,0.35294117647058826,1.0,0.11864406779661017,0.42857142857142855,0.42857142857142855,1.0,0.3076923076923077,0.5,1.0,0.09302325581395349,0.5,0.011627906976744186,,,,,,,,,,,,,,,,,,,,,,,,,
200811,1610612756,Lou Amundson,Lou Amundson,200811,PHX,11035.0,184,7,337,344,83,98,55,681,15.0,27.0,14.0,2.0,3.0,19.0,35.0,9.0,47.0,369,16.0,1.0,17.0,2.0,3.0,4.0,8.0,24.0,14.0,17.0,3.0,25.0,29.0,54.0,3.0,2.0,6.0,1.0,16.0,2.0,21.0,4.0,8.0,83,4.0,0.631578947368421,1.0,0.5428571428571428,0.6666666666666666,0.5428571428571428,0.6666666666666666,0.5222222222222223,0.5,0.5714285714285714,12.5,0.5,0.2727272727272727,0.14285714285714285,0.14285714285714285,0.13496932515337423,0.15428571428571428,0.16,0.06896551724137931,0.7714285714285715,0.5555555555555556,0.6521739130434783,0.5333333333333333,0.875,1.0,0.6666666666666666,0.7714285714285715,0.5633828571428571,0.5821615384615385,0.6272666666666666,0.3617021276595745,0.1702127659574468,0.24629080118694363,5.0,2.0,13.0,28.0,1.0,6.0,4.0,6.0,3.0,2.0,0.2222222222222222,0.16666666666666666,0.5,0.14285714285714285,2.6657142857142855,,,,,,,,,14.0,,,,4.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,,,,,,0.11428571428571428,0.14814814814814814,0.11363636363636363,0.12903225806451613,,,,,,,,,3.0,,,6.0,2.0,3.0,7.0,0.08571428571428572,0.17073170731707318,0.17073170731707318,7.0,8.0,4.0,0.5,0.5,0.5,False,2.0,2.0,,,,,,,,,14.0,,,13.0,,,,1.0,,,,,2.0,,,,0.16883116883116883,0.17073170731707318,0.1746031746031746,0.14285714285714285,0.1111111111111111,0.07692307692307693,0.4,0.4,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,2.0,3.0,1.0,1.0,0.09523809523809523,0.09375,,,,,,,,,,,,,,,,,,,
201162,1610612756,Jared Dudley,Jared Dudley,201162,PHX,22606.0,377,91,705,713,276,307,91,1418,12.0,21.0,7.0,3.0,7.0,15.0,27.0,17.0,122.0,771,7.0,1.0,20.0,4.0,8.0,11.0,40.0,12.0,11.0,26.0,6.0,45.0,15.0,60.0,6.0,1.0,9.0,2.0,34.0,4.0,28.0,6.0,40.0,276,6.0,0.4,0.5,0.5555555555555556,0.5,0.6104651162790697,0.5,0.6354166666666666,0.9090909090909091,0.5555555555555556,12.867647058823529,0.6666666666666666,0.1935483870967742,0.11555555555555555,0.05851063829787234,0.12111801242236025,0.04375,0.05172413793103448,0.09523809523809523,0.2441860465116279,0.5714285714285714,0.8,0.4166666666666667,0.7,0.2413793103448276,0.42857142857142855,0.9302325581395349,0.5633976744186047,0.58206,0.5596206896551724,0.16393442622950818,0.32786885245901637,0.39148936170212767,3.0,,17.0,37.0,2.0,4.0,,6.0,3.0,7.0,0.13186813186813187,,0.5,0.03488372093023256,2.940740740740741,12.0,33.0,4.0,10.0,25.0,59.0,7.0,21.0,18.0,75.0,33.0,12.0,6.0,14.0,28.0,8.0,70.0,13.0,5.0,2.0,1.0,0.423728813559322,0.3333333333333333,0.423728813559322,0.686046511627907,0.2222222222222222,0.2857142857142857,0.13402061855670103,0.1267605633802817,0.38372093023255816,0.36363636363636365,0.375,1.0,0.3448275862068966,0.4,0.36363636363636365,24.415254237288135,3.0,14.0,10.0,18.0,6.0,3.0,10.0,0.03488372093023256,0.13333333333333333,0.3225806451612903,5.0,5.0,12.0,0.7142857142857143,0.95,0.7142857142857143,False,1.0,2.0,13.0,26.0,3.0,11.0,3.0,3.0,3.0,3.0,6.0,4.0,2.0,3.0,,1.0,1.0,1.0,2.0,,2.0,,4.0,,1.0,,0.022727272727272728,0.0547945205479452,0.019417475728155338,0.034482758620689655,0.11267605633802817,0.15384615384615385,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,,0.3023255813953488,0.5,0.5,1.0,0.3,1.0,1.0,0.3793103448275862,0.2727272727272727,0.03389830508474576,1.0,,6.0,,0.041666666666666664,0.07017543859649122,1.0,4.0,1.0,2.0,2.0,0.01694915254237288,0.030303030303030304,0.2,,,,,,,,,,,
201609,1610612756,Goran Dragic,Goran Dragic,201609,PHX,13635.0,227,10,408,418,108,108,60,826,15.0,26.0,4.0,1.0,4.0,29.0,57.0,23.0,117.0,461,6.0,2.0,10.0,4.0,12.0,6.0,23.0,12.0,5.0,14.0,1.0,17.0,10.0,27.0,10.0,3.0,14.0,1.0,31.0,,31.0,4.0,23.0,108,3.0,0.20689655172413793,0.20689655172413793,0.5087719298245614,0.3333333333333333,0.5,0.38636363636363635,0.5416666666666666,0.45454545454545453,0.4423076923076923,25.46972860125261,0.7142857142857143,0.08333333333333333,0.10687022900763359,0.04424778761061947,0.08648648648648649,0.05,,0.11428571428571428,0.2765957446808511,0.5769230769230769,0.6521739130434783,0.2,0.4444444444444444,0.18181818181818182,0.25,0.6702127659574468,0.5140876344086023,0.510325,0.49156428571428584,0.08547008547008547,0.19658119658119658,0.2647058823529412,13.0,3.0,4.0,16.0,,1.0,1.0,1.0,1.0,1.0,0.10416666666666667,0.06666666666666667,1.0,0.13829787234042554,7.489473684210525,8.0,30.0,2.0,8.0,12.0,37.0,3.0,10.0,46.0,15.0,29.0,8.0,5.0,16.0,35.0,8.0,89.0,2.0,7.0,4.0,0.4166666666666667,0.32432432432432434,0.3,0.3333333333333333,0.39361702127659576,0.08771929824561403,0.11538461538461539,0.037037037037037035,0.025,0.3191489361702128,0.26666666666666666,0.27586206896551724,0.375,0.36363636363636365,0.25,0.27586206896551724,25.27837837837838,18.0,19.0,13.0,4.0,1.0,4.0,12.0,0.19148936170212766,0.125,0.1791044776119403,3.0,4.0,3.0,0.6666666666666666,0.4444444444444444,0.75,False,6.0,8.0,4.0,7.0,1.0,2.0,,3.0,,3.0,,6.0,4.0,5.0,1.0,,1.0,5.0,1.0,,1.0,,,1.0,,0.15384615384615385,0.05747126436781609,0.06976744186046512,0.07142857142857142,,0.10416666666666667,0.07142857142857142,0.46153846153846156,0.5454545454545454,,0.4444444444444444,0.4444444444444444,0.375,0.07446808510638298,0.5714285714285714,0.6666666666666666,0.5,0.3333333333333333,,,0.09090909090909091,0.5,0.02702702702702703,,1.0,2.0,,,0.05263157894736842,2.0,4.0,1.0,,,0.05405405405405406,0.03333333333333333,,21.0,1.0,0.14285714285714285,,,,,,,,
2202,1610612756,Jason Richardson,Jason Richardson,2202,PHX,31985.0,533,29,1023,1026,376,374,128,2049,44.0,64.0,11.0,12.0,20.0,64.0,122.0,44.0,316.0,1195,15.0,2.0,35.0,16.0,33.0,30.0,119.0,70.0,10.0,50.0,2.0,69.0,18.0,87.0,5.0,3.0,10.0,1.0,41.0,2.0,58.0,12.0,119.0,376,11.0,0.546875,0.603448275862069,0.5245901639344263,0.48484848484848486,0.6098654708520179,0.6013513513513513,0.6345381526104418,0.5833333333333334,0.6467391304347826,22.174657534246577,0.5,0.045454545454545456,0.14326647564469913,0.033112582781456956,0.14377682403433475,0.038461538461538464,0.009523809523809525,0.09615384615384616,0.28699551569506726,0.6875,0.7457627118644068,0.6590909090909091,0.3793103448275862,0.2702702702702703,0.6,0.7399103139013453,0.5448135135135136,0.5447575,0.5391876712328766,0.11075949367088607,0.37658227848101267,0.3675464320625611,26.0,5.0,19.0,35.0,1.0,3.0,3.0,4.0,2.0,6.0,0.1870967741935484,0.05154639175257732,0.5,0.11659192825112108,6.632786885245901,22.0,58.0,9.0,23.0,48.0,101.0,19.0,41.0,58.0,129.0,57.0,22.0,9.0,8.0,17.0,4.0,43.0,17.0,2.0,3.0,0.8958333333333334,0.4752475247524752,0.4634146341463415,0.48,0.452914798206278,0.07377049180327869,0.078125,0.1452991452991453,0.13157894736842105,0.2600896860986547,0.3793103448275862,0.3793103448275862,0.8636363636363636,0.3108108108108108,0.391304347826087,0.38596491228070173,24.924752475247526,32.0,9.0,4.0,17.0,10.0,5.0,15.0,0.14349775784753363,0.07172995780590717,0.11194029850746269,7.0,9.0,7.0,0.6,0.5689655172413793,0.6363636363636364,False,5.0,15.0,26.0,43.0,10.0,18.0,3.0,10.0,5.0,14.0,12.0,5.0,,7.0,2.0,,,2.0,,1.0,2.0,,,,0.35714285714285715,0.15384615384615385,0.05,0.06521739130434782,0.05,0.05,0.12222222222222222,0.17073170731707318,0.19230769230769232,0.22727272727272727,,0.46875,0.46875,0.4,0.19282511210762332,0.6046511627906976,0.6190476190476191,0.9230769230769231,0.3448275862068966,0.3,0.6666666666666666,0.24324324324324326,0.5555555555555556,0.019417475728155338,1.0,2.0,3.0,,0.02857142857142857,0.02857142857142857,1.0,4.0,1.0,1.0,,0.009900990099009901,,0.14285714285714285,15.0,1.0,0.023255813953488372,2.0,4.0,1.0,0.13793103448275862,0.5,0.5,,
