EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,DefFTReboundPct,DefShortMidRangeReboundPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefCorner3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,Corner3FGM,Loose Ball Fouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGA,SecondChanceFG3A,Offensive Fouls Drawn,AtRimPctBlocked,SecondChanceCorner3Frequency,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangePctBlocked,LongMidRangePctAssisted,SecondChanceFtPoints,BlockedShortMidRange,OffLongMidRangeReboundPct,SecondChanceArc3FGA,LongMidRangeAssists,LostBallSteals,Technical Free Throw Trips,SecondChanceArc3Frequency,on,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Travels,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,BlockedArc3
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,1099.0,18.0,-5.0,38.0,38,29.0,12,3.0,76,3.0,3.0,3.0,3.0,1.0,2.0,3.0,6.0,3.0,9.0,33.0,3.0,5.0,1.0,7.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,29.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.6,0.5,0.6,0.5625,0.5833333333333334,23.80952380952381,0.1111111111111111,0.1,0.10526315789473684,0.25,0.16666666666666666,1.0,0.5,1.0,1.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.6,1.0,0.5,0.4677833333333333,0.49429999999999996,0.14285714285714285,0.14285714285714285,0.7777777777777778,6.183333333333334,0.7631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,1574.0,26.0,-11.0,53.0,54,26.0,30,3.0,107,2.0,3.0,1.0,2.0,4.0,2.0,5.0,9.0,,10.0,58.0,4.0,6.0,,8.0,4.0,6.0,,2.0,2.0,2.0,,1.0,,2.0,,1.0,,,,,,,,8.0,26.0,1.0,,0.4,0.4,0.5555555555555556,0.6666666666666666,0.5,0.5714285714285714,0.5,0.5714285714285714,19.642857142857142,0.14285714285714285,,0.09090909090909091,0.2,,,0.3,0.6666666666666666,0.6666666666666666,0.5,0.4,0.2,0.2857142857142857,0.5,0.4,0.429725,0.4080357142857142,,,0.8,8.100000000000001,0.49056603773584906,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1111111111111111,0.25,1.0,0.3333333333333333,0.25,0.3333333333333333,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.14285714285714285,0.7021,0.2,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,1944.0,32.0,-4.0,67.0,66,31.0,37,3.0,133,3.0,6.0,2.0,4.0,9.0,7.0,11.0,22.0,3.0,25.0,74.0,5.0,10.0,1.0,11.0,2.0,20.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,,7.0,5.0,3.0,,,,,,11.0,31.0,2.0,,0.09090909090909091,0.09090909090909091,0.5,0.5,0.5,0.5,0.5208333333333334,0.5,38.57142857142858,0.045454545454545456,0.16666666666666666,0.07142857142857142,,0.3333333333333333,,0.2727272727272727,0.5,0.5,,0.4090909090909091,0.3181818181818182,0.4,0.5,0.2727272727272727,0.4512727272727273,0.45358,0.125,0.125,0.44,8.836363636363636,0.4626865671641791,,,4.0,4.0,,,,1.0,1.0,2.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,0.045454545454545456,0.1111111111111111,0.3333333333333333,,0.4444444444444444,0.5,0.25,0.5714285714285714,0.5714285714285714,,,,,,0.4094,0.08,,3.0,3.0,6.0,2.0,1.0,1.0,2.0,15.0,1.0,2.0,1.0,1.0,1.0,0.14285714285714285,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,3654.0,61.0,-11.0,123.0,122,56.0,49,10.0,245,,1.0,,1.0,,4.0,,5.0,,3.0,127.0,,2.0,,,,,2.0,1.0,4.0,4.0,1.0,2.0,1.0,12.0,1.0,,,,,,,,,,56.0,6.0,,,,,,0.125,,0.125,,10.526315789473683,0.029411764705882353,0.10526315789473684,0.05660377358490566,,0.09090909090909091,,0.08333333333333333,,,,,0.3333333333333333,0.16666666666666666,,0.6666666666666666,0.4620083333333333,0.4643166666666667,,,,16.1,0.45528455284552843,,,,,5.0,3.0,7.0,,,,4.0,5.0,,1.0,1.0,1.0,1.0,4.0,,,,0.5833333333333334,,,0.5,,,,,,,0.4166666666666667,,,,0.5,,,24.95714285714286,2.0,,2.0,,,1.0,1.0,4.0,1.0,,,,,0.1,0.08333333333333333,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.125,0.16666666666666666,0.2,0.2,1.0,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,1993.0,33.0,-7.0,70.0,69,29.0,26,4.0,139,,,,,3.0,1.0,2.0,4.0,,13.0,75.0,1.0,1.0,,2.0,,4.0,1.0,4.0,7.0,7.0,,,,4.0,,,,,,,,,,2.0,29.0,1.0,,,,0.5,1.0,0.5909090909090909,1.0,0.5909090909090909,1.0,15.068493150684931,0.18181818181818182,0.16666666666666666,0.17857142857142858,0.2857142857142857,0.25,,,,,,0.2727272727272727,0.09090909090909091,,,0.6363636363636364,0.48961363636363636,0.3259,,,0.15384615384615385,12.05,0.4142857142857143,,,2.0,,6.0,,7.0,1.0,1.0,2.0,,6.0,,,,,,2.0,1.0,1.0,1.0,0.6363636363636364,,,,0.1111111111111111,0.6666666666666666,0.6666666666666666,,,,0.5454545454545454,,,,,0.3259,0.15384615384615385,24.32857142857143,,,,,,,,,2.0,,,,,0.4,0.16666666666666666,1.0,,2.0,3.0,9.0,2.0,1.0,0.42857142857142855,0.42857142857142855,,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,1610612759,Keith Bogans,Keith Bogans,2586,SAS,1408.0,23.0,-10.0,45.0,45,19.0,8,4.0,90,1.0,2.0,,,1.0,,1.0,3.0,,5.0,46.0,,1.0,,,2.0,,,2.0,2.0,2.0,,2.0,1.0,3.0,,2.0,,,,,,,,,19.0,1.0,,1.0,1.0,0.3333333333333333,,0.35714285714285715,,0.35714285714285715,,18.0,0.18181818181818182,,0.09523809523809523,,,,0.2857142857142857,0.5,1.0,1.0,0.14285714285714285,,,,0.8571428571428571,0.5514285714285714,0.52445,,,,2.033333333333333,0.4222222222222222,,,,,3.0,1.0,4.0,,,,2.0,3.0,1.0,,,2.0,2.0,1.0,,,,0.5714285714285714,0.3333333333333333,,1.0,0.5,,,,,,0.42857142857142855,,,,0.3333333333333333,,,24.525000000000002,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.25,0.25,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,1.0,,,,1.0,1.0,2.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,1986.0,33.0,-7.0,64.0,66,25.0,11,7.0,130,1.0,6.0,,3.0,2.0,,3.0,8.0,4.0,10.0,66.0,1.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,8.0,14.0,1.0,1.0,1.0,7.0,,5.0,5.0,2.0,1.0,,,1.0,,5.0,25.0,,1.0,0.3333333333333333,0.5,0.375,0.25,0.375,0.25,0.5,0.4166666666666667,15.492957746478874,0.2222222222222222,0.23076923076923078,0.22580645161290322,0.16666666666666666,0.3333333333333333,,0.75,0.16666666666666666,0.2,,0.25,,0.75,,0.75,0.5088375,0.5502,0.2222222222222222,0.2222222222222222,0.5,2.3375,0.390625,,2.0,2.0,,,,,1.0,3.0,2.0,,,1.0,1.0,1.0,,,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.125,,,0.2857142857142857,1.0,1.0,0.5,,,,0.6666666666666666,,,,0.50845,0.2,,2.0,,2.0,,,1.0,1.0,4.0,1.0,,,,1.0,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16666666666666666,,2.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,0.19047619047619047,0.2,0.1935483870967742,0.2857142857142857,0.25,0.1111111111111111,1.0,0.25,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202066,1610612759,Garrett Temple,Garrett Temple,202066,SAS,748.0,12.0,,26.0,27,17.0,1,4.0,53,,,,,,,,,1.0,1.0,19.0,,,1.0,1.0,,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,17.0,,1.0,,,,,,,0.25,0.5,6.666666666666667,0.16666666666666666,0.125,0.14285714285714285,,,,,,,,,,,,1.0,0.62055,,,,1.0,,0.6538461538461539,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,0.25,,,,,,,,,,,,,23.1,,1.0,1.0,1.0,,,,3.0,,,1.0,,,,,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,1290.0,22.0,-4.0,44.0,43,16.0,24,4.0,87,1.0,1.0,,,1.0,4.0,3.0,6.0,2.0,8.0,48.0,,2.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,5.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,2.0,16.0,,,0.6666666666666666,0.6666666666666666,0.5,,0.5,,0.5714285714285714,0.3333333333333333,19.148936170212767,0.08333333333333333,0.16666666666666666,0.1111111111111111,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,,,0.16666666666666666,0.43801666666666667,0.34695,0.14285714285714285,0.14285714285714285,0.25,15.0,0.36363636363636365,,,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,0.16666666666666666,,0.5,,1.0,1.0,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,2.0,,,,,0.4,0.2,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.07692307692307693,,0.0625,0.3333333333333333,,,,,0.25,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,984.0,16.0,1.0,34.0,31,13.0,22,3.0,65,2.0,2.0,,,4.0,,5.0,6.0,7.0,17.0,36.0,1.0,1.0,,2.0,2.0,8.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,,,6.0,9.0,6.0,,1.0,,1.0,,2.0,13.0,,,0.2,0.25,0.8333333333333334,1.0,0.7142857142857143,0.5,0.85,0.5,29.72972972972973,0.1111111111111111,0.25,0.15384615384615385,0.5,,,0.2857142857142857,1.0,1.0,,0.5714285714285714,,,,0.42857142857142855,0.42924285714285715,0.39195,0.6,0.6666666666666666,0.11764705882352941,6.316666666666666,0.38235294117647056,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,1.0,1.0,1.5,0.14285714285714285,,,,,0.75,0.75,0.3333333333333333,,,0.14285714285714285,1.0,1.0,,0.5,0.5937,0.17647058823529413,24.2,1.0,,1.0,,,1.0,,2.0,1.0,,,,3.0,0.25,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,2.0,,3.0,3.0,,,,,,0.3333333333333333,,0.21428571428571427,,0.6666666666666666,,,,,,1.0,1.0,0.25,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
