EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyFG2M,PtsPutbacks,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyFg2Pct,PenaltyEfgPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,SelfOReb,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,SelfORebPct,Blocked3s,BlockedCorner3,on,Technical Free Throw Trips,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends
101124,1610612741,Hakim Warrick,Hakim Warrick,101124,CHI,1010.0,17,-8.0,32,33,6.0,13.0,1.0,65,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,7.0,4.0,8.0,37.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,6.0,1.0,0.5,0.5,0.2857142857142857,0.2857142857142857,0.4444444444444444,0.5,0.14285714285714285,0.5,25.714285714285715,0.1,0.058823529411764705,0.07142857142857142,0.05555555555555555,0.16666666666666666,0.25,0.2857142857142857,0.2857142857142857,0.5,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.2857142857142857,0.4217142857142857,0.3358,0.3358,0.125,0.125,0.25,11.014285714285714,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,4307.0,72,-34.0,134,137,18.0,36.0,10.0,271,6.0,,,2.0,5.0,4.0,5.0,8.0,16.0,2.0,18.0,169.0,1.0,,2.0,2.0,16.0,,3.0,,6.0,12.0,,12.0,9.0,2.0,2.0,,1.0,2.0,18.0,1.0,1.0,1.0,0.5,0.4,0.42857142857142855,0.3333333333333333,0.1875,0.16666666666666666,18.75,0.14634146341463414,,0.1746031746031746,,,0.16666666666666666,0.3,0.25,0.4,0.5,0.25,0.8,1.0,1.0,,,0.5,0.499375,0.387,0.5192249999999999,,,0.1111111111111111,7.96875,0.13432835820895522,2.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,8.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,9.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.3333333333333333,0.25,0.22727272727272727,0.26666666666666666,0.0625,0.6666666666666666,0.3333333333333333,0.4,1.0,1.0,0.2,1.0,0.1111111111111111,25.299999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,9321.0,155,-41.0,309,309,69.0,72.0,32.0,618,23.0,8.0,4.0,3.0,9.0,2.0,10.0,18.0,42.0,15.0,51.0,348.0,10.0,6.0,,4.0,22.0,14.0,7.0,12.0,26.0,38.0,14.0,52.0,14.0,3.0,15.0,8.0,,4.0,69.0,,0.6111111111111112,0.7857142857142857,0.42857142857142855,0.42857142857142855,0.5204081632653061,0.3333333333333333,0.16666666666666666,0.21739130434782608,18.155619596541786,0.32098765432098764,0.08955223880597014,0.2824427480916031,0.08917197452229299,0.16666666666666666,0.3684210526315789,0.5476190476190477,0.21428571428571427,0.3333333333333333,0.42857142857142855,0.23809523809523808,0.2,0.2,0.5,0.8,0.6666666666666666,0.5476190476190477,0.5304857142857143,0.54136,0.5738500000000001,0.16326530612244897,0.16326530612244897,0.0784313725490196,6.0738095238095235,0.22330097087378642,13.0,,,,6.0,12.0,,,8.0,9.0,1.0,6.0,19.0,11.0,1.0,7.0,1.0,4.0,7.0,3.0,1.0,14.0,2.0,5.0,18.0,2.0,2.0,5.0,4.0,5.0,0.6,0.6,0.6,,0.2222222222222222,,0.5,0.09090909090909091,0.22,0.3225806451612903,0.16129032258064516,0.3157894736842105,0.5652173913043478,0.7222222222222222,0.6923076923076923,0.3333333333333333,,,0.23529411764705882,,5.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,8.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.08695652173913043,0.09090909090909091,0.046153846153846156,0.11764705882352941,0.2903225806451613,0.6,0.625,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2436,1610612741,Flip Murray,Flip Murray,2436,CHI,3368.0,56,-14.0,105,103,31.0,31.0,12.0,208,7.0,1.0,,,,1.0,5.0,6.0,12.0,4.0,25.0,128.0,1.0,1.0,,,4.0,8.0,,2.0,,2.0,2.0,4.0,4.0,1.0,4.0,2.0,,,31.0,,0.3333333333333333,0.3333333333333333,0.5,0.5526315789473685,0.5952380952380952,,,,18.333333333333336,,0.0425531914893617,0.02,0.03773584905660377,0.06666666666666667,,0.3684210526315789,,,,0.2631578947368421,0.2,0.2,,0.5,,0.7368421052631579,0.5283921052631579,0.6406499999999999,0.36935,0.09523809523809523,0.14285714285714285,,8.641666666666666,0.29523809523809524,5.0,7.0,2.0,7.0,1.0,5.0,2.0,7.0,7.0,8.0,4.0,3.0,17.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,3.0,,,,,,1.0,1.25,1.25,0.3684210526315789,,,1.0,0.25,0.07142857142857142,,0.1,,0.7142857142857143,0.7142857142857143,0.4,,0.3684210526315789,0.6666666666666666,0.2,25.042857142857144,1.0,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,0.045454545454545456,,,,1.0,1.0,,3.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,0.6666666666666666,0.42857142857142855,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5,1.0,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,11788.0,196,-58.0,384,385,85.0,97.0,38.0,769,1.0,,,,5.0,14.0,30.0,14.0,36.0,10.0,62.0,443.0,1.0,4.0,7.0,15.0,12.0,16.0,1.0,1.0,14.0,21.0,1.0,22.0,10.0,2.0,14.0,2.0,5.0,15.0,85.0,5.0,0.42857142857142855,0.42857142857142855,0.3888888888888889,0.5,0.5254237288135594,0.5769230769230769,0.027777777777777776,,14.25233644859813,0.13592233009708737,0.006097560975609756,0.12048192771084337,0.0051813471502590676,,0.10714285714285714,0.019230769230769232,0.09615384615384616,,,0.5769230769230769,0.4666666666666667,0.4666666666666667,0.42857142857142855,,,0.3269230769230769,0.46263076923076923,0.4328,0.46935000000000004,0.037037037037037035,0.05263157894736842,0.24193548387096775,17.311111111111114,0.22135416666666666,,14.0,3.0,16.0,1.0,5.0,4.0,14.0,18.0,20.0,10.0,7.0,42.0,6.0,1.0,2.0,,1.0,,1.0,,2.0,,12.0,14.0,,,,,,1.0,1.25,1.25,0.3076923076923077,0.2,,1.0,0.06666666666666667,0.09523809523809523,0.10256410256410256,0.125,0.043478260869565216,,,,,0.2692307692307692,0.375,0.08064516129032258,24.85,,,1.0,,2.0,2.0,1.0,,7.0,4.0,3.0,,,,,,,,,,0.25,0.5,,,0.012195121951219513,,0.19444444444444445,,,,,6.0,1.0,1.0,8.0,1.0,1.0,24.0,,6.0,,1.0,1.0,0.5,1.0,0.5,0.42857142857142855,0.42857142857142855,1.0,0.5,1.0,1.0,0.42857142857142855,2.0,2.0,1.0,1.0,1.0,2.0,0.5,0.038461538461538464,1.0,1.0,1.0,0.125,1.0,0.3333333333333333,,,,,,,,True,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,10473.0,175,-64.0,347,349,81.0,93.0,33.0,696,27.0,1.0,6.0,19.0,32.0,17.0,41.0,47.0,100.0,17.0,114.0,409.0,7.0,31.0,6.0,34.0,24.0,70.0,12.0,2.0,4.0,11.0,4.0,15.0,19.0,3.0,20.0,7.0,3.0,34.0,81.0,3.0,0.2553191489361702,0.2608695652173913,0.47,0.46190476190476193,0.4956521739130435,0.4722222222222222,0.12,0.37037037037037035,32.72727272727273,0.044444444444444446,0.013605442176870748,0.0763888888888889,0.023255813953488372,,0.08333333333333333,0.2571428571428571,0.3047619047619048,0.59375,0.6129032258064516,0.3904761904761905,0.4146341463414634,0.425,0.4117647058823529,0.14285714285714285,0.1875,0.3047619047619048,0.46868619047619053,0.4691,0.43886562500000004,0.0625,0.06542056074766354,0.2982456140350877,10.387,0.2334293948126801,11.0,5.0,1.0,5.0,3.0,8.0,1.0,5.0,23.0,29.0,8.0,12.0,64.0,7.0,,7.0,1.0,5.0,4.0,2.0,,11.0,1.0,4.0,6.0,,,,,,0.42857142857142855,0.42857142857142855,0.5,0.047619047619047616,0.03125,0.024390243902439025,0.6363636363636364,,0.12962962962962962,0.030303030303030304,0.17142857142857143,0.05263157894736842,0.4074074074074074,0.6470588235294118,0.36363636363636365,0.05263157894736842,0.047619047619047616,0.03125,0.07017543859649122,25.04,,,14.0,2.0,6.0,5.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,,,,,,,,0.45161290322580644,0.4375,0.08,0.02857142857142857,0.013333333333333334,0.05555555555555555,0.030303030303030304,,,,,1.0,,,1.0,,,3.0,,1.0,1.0,1.0,1.0,0.2,,0.2,0.2,0.2,1.0,,,,0.2,,,,,,,,,,,,,,,2.0,1.0,1.0,0.14285714285714285,0.022727272727272728,,,True,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,10327.0,172,-48.0,341,338,82.0,91.0,36.0,679,15.0,2.0,5.0,3.0,7.0,14.0,33.0,29.0,55.0,17.0,78.0,392.0,6.0,14.0,7.0,23.0,34.0,24.0,7.0,5.0,5.0,13.0,5.0,18.0,18.0,3.0,22.0,8.0,4.0,23.0,82.0,4.0,0.5862068965517241,0.6296296296296297,0.5272727272727272,0.4621212121212121,0.5131578947368421,0.575,0.12727272727272726,0.13333333333333333,20.73490813648294,0.058823529411764705,0.03496503496503497,0.08450704225352113,0.029411764705882353,0.02857142857142857,,0.22727272727272727,0.10606060606060606,0.42857142857142855,0.75,0.5,0.42424242424242425,0.45161290322580644,0.5714285714285714,0.3333333333333333,0.3125,0.3939393939393939,0.485394696969697,0.4608666666666667,0.44714375,0.1111111111111111,0.13114754098360656,0.2948717948717949,12.16727272727273,0.2404692082111437,12.0,4.0,1.0,11.0,3.0,6.0,2.0,4.0,4.0,5.0,2.0,2.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,,,3.0,1.0,9.0,15.0,1.0,1.0,4.0,3.0,4.0,0.5,0.5,0.5,0.16666666666666666,0.42857142857142855,0.06060606060606061,0.3333333333333333,0.07692307692307693,0.12280701754385964,0.16666666666666666,0.11428571428571428,0.13636363636363635,0.8,0.9230769230769231,0.75,,0.06060606060606061,0.0625,0.07692307692307693,24.1,1.0,3.0,8.0,4.0,1.0,1.0,,,6.0,6.0,,,,2.0,2.0,1.0,4.0,,,,0.5714285714285714,0.5,,0.029411764705882353,0.04054054054054054,,,1.0,0.5,,0.6,1.0,,,1.0,,,3.0,,1.0,,2.0,1.0,0.09090909090909091,,0.09090909090909091,0.25,0.25,1.0,,,,0.25,,7.0,,1.0,,,,0.10606060606060606,,,,0.0625,,,,,,,,,,True,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,7825.0,130,-21.0,250,254,41.0,39.0,27.0,504,8.0,5.0,4.0,2.0,9.0,7.0,16.0,12.0,33.0,5.0,29.0,270.0,8.0,6.0,2.0,6.0,18.0,6.0,4.0,5.0,14.0,25.0,7.0,32.0,8.0,,8.0,3.0,1.0,6.0,41.0,1.0,0.75,0.9,0.36363636363636365,0.36363636363636365,0.3918918918918919,0.375,0.12121212121212122,0.25,13.87900355871886,0.2153846153846154,0.04504504504504504,0.18584070796460178,0.05426356589147287,0.04,0.1875,0.24242424242424243,0.2727272727272727,0.2222222222222222,0.2857142857142857,0.48484848484848486,0.4375,0.4375,1.0,0.625,0.6666666666666666,0.24242424242424243,0.4569757575757576,0.49732857142857145,0.5288833333333333,0.08333333333333333,0.08333333333333333,0.20689655172413793,10.748484848484848,0.164,3.0,,,,4.0,9.0,,,2.0,3.0,,2.0,7.0,7.0,4.0,1.0,,,1.0,1.0,,2.0,1.0,8.0,15.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,,0.2222222222222222,,0.5,0.4,0.14583333333333334,0.08,0.1724137931034483,0.10526315789473684,0.375,0.5,0.3333333333333333,0.5,,,0.3103448275862069,,2.0,2.0,2.0,4.0,1.0,1.0,,2.0,1.0,1.0,,,,1.0,,,2.0,,,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.03571428571428571,0.05172413793103448,0.14285714285714285,0.375,1.0,0.4,,0.5,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,True,,,,,,
201181,1610612741,Chris Richard,Chris Richard,201181,CHI,57.0,1,2.0,3,3,3.0,3.0,,6,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201949,1610612741,James Johnson,James Johnson,201949,CHI,420.0,7,-7.0,14,13,9.0,10.0,1.0,27,1.0,,,,,,,,1.0,,,17.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,9.0,,,,,,,,1.0,1.0,6.666666666666667,,0.16666666666666666,,0.14285714285714285,0.25,,1.0,,,,,,,,,,1.0,0.5075,,,,,,2.0,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
