EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,ShortMidRangeAssists,LostBallSteals,BadPassTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PtsUnassisted3s,Arc3Assists,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Travels,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SelfOReb,SelfORebPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,BlockedCorner3,SecondChanceAtRimPctAssisted
2420,1610612760,Nenad Krstic,Nenad Krstic,2420,OKC,1603.0,27,-6,53,52,19,10,105,59,19,0.3584905660377358,8.0,2.0,2.0,2.0,2.0,,,,1.0,,3.0,2.0,6.0,5.0,9.0,2.0,2.0,1.0,5.0,,1.0,,,,4.0,4.0,1.0,1.0,1.0,2.0,,,5.0,1.0,4.0,1.0,2.0,,3.0,5.0,8.0,,,,,1.0,1.0,,,1.0,1.0,1.0,2.0,4.0,1.0,,3.0,,5.0,3.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.5625,1.25,,0.16666666666666666,,14.516129032258064,,,0.125,0.19047619047619047,0.14285714285714285,0.2,0.13043478260869565,0.19230769230769232,0.42857142857142855,0.09090909090909091,,1.0,0.14285714285714285,,0.25,0.2,,1.0,0.3333333333333333,1.0,1.0,,0.16666666666666666,,,,0.5,,,,1.0,1.0,,,0.3333333333333333,0.4480666666666666,0.5610999999999999,0.3805,0.375,0.375,0.5555555555555556,,10.983333333333334,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201602,1610612760,Kyle Weaver,Kyle Weaver,201602,OKC,720.0,12,4,22,23,3,14,45,23,3,0.13636363636363635,2.0,,2.0,,,,,,,1.0,1.0,1.0,3.0,,2.0,,,,,,,,,,2.0,,,2.0,,2.0,,,4.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.25,,,0.25,,,,,16.666666666666668,,,0.1,,0.5,,0.16666666666666666,,,,,,,0.3333333333333333,,0.5,,,0.5,,,,,,,,0.25,1.0,1.0,,,,,,0.75,0.526825,,,,,,,6.5,,,,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,0.25,,,,,0.25,,,,,,,,,24.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1563,1610612760,Kevin Ollie,Kevin Ollie,1563,OKC,254.0,4,-4,9,8,9,8,17,7,9,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.4002,,0.4002,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,6874.0,115,-35,216,215,41,49,431,234,41,0.18981481481481483,32.0,4.0,8.0,,1.0,,,,,,3.0,4.0,11.0,6.0,23.0,,2.0,,3.0,,1.0,,,4.0,4.0,,2.0,4.0,2.0,6.0,,,14.0,1.0,1.0,4.0,8.0,1.0,13.0,2.0,15.0,3.0,,2.0,,,,2.0,,2.0,,,3.0,13.0,2.0,,5.0,,6.0,2.0,,6.0,4.0,1.0,1.0,6.0,4.0,,,,3.0,,0.5,0.5,0.36363636363636365,,,0.3695652173913043,0.5,,0.46,0.5,,0.18181818181818182,0.25,10.671936758893281,1.0,0.16666666666666666,0.10810810810810811,0.010638297872340425,0.13333333333333333,0.02857142857142857,0.11538461538461539,0.015503875968992248,,,0.034482758620689655,,0.08,0.08,0.16666666666666666,0.09523809523809523,0.2222222222222222,0.6666666666666666,0.34782608695652173,0.5,0.6666666666666666,0.5,,,,,0.13043478260869565,,,,0.3333333333333333,,,,0.8695652173913043,0.5681565217391304,0.45235,0.4929,0.12,0.16666666666666666,0.13043478260869565,,5.218181818181818,2.0,6.0,,1.0,1.0,6.0,,,3.0,12.0,,1.0,9.0,6.0,1.0,4.0,,3.0,,,1.0,1.0,0.25,,0.25,0.5217391304347826,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,0.5,,,,0.16666666666666666,23.933333333333334,,2.0,,,,0.047619047619047616,,,1.0,1.0,,,,1.0,,,,,,False,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.07692307692307693,,,,,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,750.0,12,-10,26,27,15,20,53,28,15,0.5769230769230769,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,2.0,,,1.0,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4074074074074066,1.0,,,,0.5,,0.2,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,1.0,0.4014,,0.4014,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,23.9,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
201957,1610612760,Byron Mullens,Byron Mullens,201957,OKC,254.0,4,-4,9,8,9,8,17,7,9,1.0,,,,,,,,,,,2.0,,2.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,0.16666666666666666,,0.16666666666666666,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3649,,0.3649,,,,1.0,17.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
2041,1610612760,Etan Thomas,Etan Thomas,2041,OKC,254.0,4,-4,9,8,9,8,17,7,9,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,,2.0,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,22.22222222222222,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.4013,,0.4013,,,,1.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.0,,,,
201935,1610612760,James Harden,James Harden,201935,OKC,1338.0,22,-14,42,41,27,18,83,54,27,0.6428571428571429,7.0,,,,,,,,,,,,,3.0,9.0,,,,,,,3.0,6.0,,,,,1.0,1.0,2.0,,,5.0,,,1.0,2.0,1.0,4.0,,4.0,,,,,,,,,,,,3.0,6.0,,,2.0,,3.0,1.0,,,,,,,,,,6.0,1.0,,,,,,,0.6,,0.5,0.75,,0.75,,,11.76470588235294,,0.3333333333333333,0.2222222222222222,,0.1,,0.15789473684210525,,,,,,0.3333333333333333,0.2,,0.2,,,,,,,,,,,,,,,,,,,1.0,0.5697,,0.5267499999999999,0.3333333333333333,1.0,,0.6666666666666666,,2.0,4.0,1.0,2.0,,1.0,,1.0,2.0,5.0,1.0,3.0,6.0,1.0,,1.0,,,,,,1.0,0.4,0.3333333333333333,0.4,1.0,0.8,0.5,0.5,1.0,0.2,,,,0.6666666666666666,0.5,0.3333333333333333,,,23.66,,1.0,,,,,,,,,,,,,,,,,,False,,,1.0,,,,0.2,,1.0,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,7681.0,128,-35,244,242,46,58,486,271,46,0.1885245901639344,38.0,8.0,17.0,1.0,2.0,1.0,2.0,1.0,12.0,6.0,18.0,15.0,47.0,17.0,62.0,1.0,5.0,3.0,5.0,2.0,4.0,5.0,15.0,16.0,14.0,2.0,4.0,3.0,3.0,6.0,3.0,2.0,15.0,3.0,3.0,2.0,15.0,,17.0,6.0,23.0,3.0,1.0,5.0,,3.0,,5.0,1.0,8.0,,3.0,4.0,10.0,,2.0,15.0,,21.0,10.0,1.0,3.0,3.0,,,3.0,1.0,,,15.0,,1.0,0.5333333333333333,0.5714285714285714,0.3191489361702128,0.2,0.5,0.3409090909090909,0.16666666666666666,0.5,0.4066666666666667,0.3125,0.5769230769230769,0.0851063829787234,0.11764705882352941,28.819444444444446,0.625,,0.17647058823529413,0.028846153846153848,0.06896551724137931,0.075,0.14912280701754385,0.041666666666666664,0.022222222222222223,0.05555555555555555,0.09375,,0.10344827586206896,0.2,0.23076923076923078,0.058823529411764705,0.08333333333333333,0.3333333333333333,0.25757575757575757,0.47058823529411764,0.5333333333333333,0.75,0.18181818181818182,0.08333333333333333,0.08333333333333333,,0.2727272727272727,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.5,0.2,0.5,0.5454545454545454,0.5056795454545455,0.47858999999999996,0.512755,0.13513513513513514,0.18181818181818182,0.08064516129032258,0.24193548387096775,9.136170212765956,,,,,5.0,19.0,2.0,6.0,5.0,19.0,2.0,6.0,9.0,19.0,5.0,1.0,,2.0,,,2.0,0.6,0.2631578947368421,0.3333333333333333,0.2631578947368421,0.2878787878787879,,,,,0.2878787878787879,0.2631578947368421,0.2631578947368421,0.6,,,0.6,0.3333333333333333,0.2631578947368421,25.747368421052634,6.0,,,,,,,1.0,,1.0,,,1.0,,0.16666666666666666,,,,,False,,,,,,,,,,0.1111111111111111,,
201145,1610612760,Jeff Green,Jeff Green,201145,OKC,7869.0,131,-37,249,247,51,61,496,277,51,0.20481927710843373,38.0,9.0,22.0,3.0,4.0,3.0,5.0,1.0,4.0,,5.0,10.0,31.0,8.0,46.0,3.0,4.0,,9.0,3.0,6.0,4.0,10.0,14.0,6.0,2.0,5.0,4.0,2.0,6.0,1.0,2.0,14.0,2.0,4.0,4.0,7.0,1.0,12.0,6.0,18.0,2.0,2.0,3.0,,1.0,,1.0,,4.0,,1.0,4.0,10.0,,,7.0,,10.0,3.0,3.0,2.0,1.0,,1.0,3.0,2.0,,,10.0,1.0,2.0,0.7,0.7777777777777778,0.3225806451612903,0.75,0.5,0.37254901960784315,0.9,0.3,0.4107142857142857,0.9,0.38461538461538464,0.16129032258064516,0.18181818181818182,20.13651877133106,0.75,0.1111111111111111,0.08235294117647059,0.0380952380952381,0.12121212121212122,0.04878048780487805,0.09322033898305085,0.0410958904109589,0.044444444444444446,0.05405405405405406,0.06060606060606061,,0.034482758620689655,0.13333333333333333,0.07692307692307693,0.15,0.07692307692307693,0.6666666666666666,0.43137254901960786,0.4090909090909091,0.5,0.7777777777777778,0.0784313725490196,0.25,0.3333333333333333,,0.09803921568627451,,,,0.8,0.75,0.5,0.6,0.8235294117647058,0.5546323529411764,0.56065,0.5672550000000001,0.05660377358490566,0.09090909090909091,0.1956521739130435,0.21739130434782608,3.8580645161290326,2.0,4.0,,,4.0,16.0,,4.0,6.0,20.0,,4.0,18.0,16.0,4.0,2.0,,,2.0,1.0,1.0,1.0,0.3,,0.3,0.39215686274509803,0.0784313725490196,0.5,0.5,1.0,0.3137254901960784,0.25,0.25,1.0,,,0.4,,0.25,24.855,,1.0,1.0,,0.25,,1.0,1.0,1.0,1.0,,1.0,,1.0,0.2,1.0,1.0,2.0,0.06666666666666667,False,,,,,,,,,,,1.0,0.3333333333333333
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,7403.0,123,-33,233,229,46,50,462,258,46,0.19742489270386265,37.0,12.0,22.0,,1.0,5.0,7.0,5.0,10.0,3.0,11.0,20.0,43.0,18.0,64.0,2.0,4.0,5.0,9.0,7.0,12.0,7.0,21.0,4.0,36.0,,4.0,17.0,6.0,23.0,1.0,3.0,52.0,1.0,6.0,5.0,4.0,2.0,11.0,7.0,18.0,5.0,2.0,4.0,,5.0,1.0,1.0,,9.0,2.0,1.0,,6.0,,1.0,16.0,1.0,21.0,11.0,,,,,,,,,,21.0,1.0,,0.1,0.1,0.46511627906976744,0.5,0.5833333333333334,0.4791666666666667,0.4,0.5833333333333334,0.5517241379310345,0.5625,0.65625,0.09302325581395349,0.13636363636363635,24.275362318840582,0.4444444444444444,0.2222222222222222,0.04938271604938271,0.0594059405940594,0.15625,0.02702702702702703,0.07964601769911504,0.050724637681159424,0.046511627906976744,,0.034482758620689655,,,0.06666666666666667,0.08,0.2,0.08333333333333333,,0.4583333333333333,0.5454545454545454,0.631578947368421,0.08333333333333333,0.20833333333333334,0.5,0.5555555555555556,,0.22916666666666666,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.2,,0.5833333333333334,0.7142857142857143,0.5625,0.5112781250000001,0.44615,0.5090999999999999,0.1896551724137931,0.20754716981132076,0.140625,0.328125,7.21860465116279,,2.0,,,2.0,3.0,,,2.0,5.0,,,6.0,3.0,2.0,12.0,2.0,3.0,3.0,1.0,1.0,1.0,0.4,,0.4,0.10416666666666667,0.041666666666666664,,,,0.0625,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6666666666666666,24.160000000000004,,5.0,,,0.1,0.18181818181818182,,1.0,,1.0,,1.0,,,0.2,,,2.0,0.09523809523809523,False,,,,,,,,,,,,
2420,1610612760,Nenad Krstic,Nenad Krstic,2420,OKC,6150.0,102,-35,193,192,21,40,385,213,21,0.10880829015544041,31.0,5.0,11.0,3.0,7.0,,1.0,3.0,6.0,5.0,14.0,13.0,31.0,8.0,34.0,4.0,8.0,6.0,14.0,,3.0,,,20.0,6.0,2.0,2.0,,2.0,2.0,1.0,,6.0,1.0,9.0,3.0,13.0,1.0,17.0,10.0,27.0,3.0,3.0,1.0,2.0,3.0,,,1.0,4.0,1.0,1.0,4.0,11.0,3.0,,6.0,1.0,9.0,5.0,,3.0,2.0,,1.0,3.0,,,,,1.0,,0.7692307692307693,0.8333333333333334,0.41935483870967744,0.5,,0.41935483870967744,0.5,,0.4857142857142857,0.6363636363636364,,0.06451612903225806,0.18181818181818182,17.180616740088105,0.25,0.14285714285714285,0.17567567567567569,0.10227272727272728,0.14285714285714285,0.030303030303030304,0.16842105263157894,0.08264462809917356,0.14285714285714285,0.11764705882352941,,0.16666666666666666,0.038461538461538464,0.2692307692307692,0.22727272727272727,0.13333333333333333,0.16666666666666666,,0.3548387096774194,0.45454545454545453,0.5555555555555556,0.8,0.1935483870967742,0.5,0.5,0.6666666666666666,0.45161290322580644,0.35714285714285715,0.35714285714285715,0.8,0.875,0.42857142857142855,0.3333333333333333,,0.3548387096774194,0.4831774193548387,0.6134000000000001,0.4272666666666667,0.14285714285714285,0.14285714285714285,0.4117647058823529,,10.406451612903224,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,0.6666666666666666
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,1788.0,30,6,60,58,26,25,118,64,26,0.43333333333333335,6.0,1.0,4.0,1.0,2.0,1.0,3.0,,1.0,,1.0,1.0,6.0,,2.0,1.0,2.0,,2.0,1.0,5.0,,2.0,,2.0,2.0,2.0,,,,,,,3.0,1.0,2.0,5.0,1.0,8.0,4.0,12.0,1.0,1.0,,,3.0,,,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,,,,,,,,,,,,,2.0,,,,,0.16666666666666666,0.5,0.2,0.16666666666666666,0.5,0.2,0.16666666666666666,0.5,0.2,0.3333333333333333,0.5,13.235294117647058,,1.0,0.3333333333333333,0.06666666666666667,0.16666666666666666,0.3333333333333333,0.25925925925925924,0.16666666666666666,0.125,,0.5,,0.5,0.16666666666666666,0.4,0.2,0.14285714285714285,,0.6666666666666666,0.25,0.5,,0.16666666666666666,,,,0.16666666666666666,,,,1.0,0.5,0.6,0.3333333333333333,0.6666666666666666,0.5136,0.5775,0.50922,,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
