EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,FTOffRebounds,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,on,BlockedCorner3
101126,1610612738,Nate Robinson,Nate Robinson,101126,BOS,788.0,13,8.0,29,23,9,5,7.0,52,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,23.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,9,1.0,1.0,0.25,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.25,0.25,20.51282051282051,1.0,0.5714285714285714,0.25,0.3333333333333333,1.0,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,1.0,0.6033999999999999,0.6869,0.36,0.14285714285714285,0.25,0.725,24.733333333333334,0.3103448275862069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,49992.0,833,72.0,1570,1553,451,445,172.0,3123,41.0,70.0,8.0,17.0,1.0,80.0,24.0,100.0,210.0,97.0,101.0,415.0,1593.0,18.0,6.0,26.0,52.0,80.0,13.0,58.0,73.0,17.0,161.0,21.0,13.0,37.0,18.0,58.0,38.0,73.0,113.0,121.0,10.0,44.0,451,0.26,0.26804123711340205,0.47619047619047616,0.511400651465798,0.5734072022160664,0.31596091205211724,0.06190476190476191,0.14285714285714285,23.82035247299602,0.6379310344827587,0.2280130293159609,0.5857142857142857,0.6833333333333333,0.36585365853658536,0.05537459283387622,0.26058631921824105,0.3333333333333333,0.041666666666666664,0.24742268041237114,0.5439739413680782,0.4862568403908795,0.49727,0.47531082474226793,0.13411078717201166,0.18032786885245902,11.050952380952383,24.71134020618556,0.2872611464968153,6.0,17.0,28.0,10.0,33.0,49.0,107.0,6.0,1.0,2.0,32.0,2.0,5.0,7.0,38.0,11.0,2.0,2.0,30.0,36.0,71.0,8.0,52.0,148.0,148.0,102.0,12.0,6.0,32.0,2.0,15.0,11.0,4.0,25.0,16.0,4.0,14.0,23.0,80.0,9.0,112.0,18.0,130.0,6.0,8.0,6.0,21.0,1.0,19.0,2.0,4.0,5.0,10.0,6.0,7.0,2.0,12.0,1.0,2.0,18.0,11.0,2.0,2.0,6.0,2.0,3.0,13.0,7.0,1.0,148.0,11.0,16.0,0.8947368421052632,0.3917525773195876,0.3333333333333333,0.3076923076923077,0.3917525773195876,0.6111111111111112,0.5070422535211268,0.5833333333333334,0.4948453608247423,0.6,0.588,0.020618556701030927,0.06060606060606061,0.009345794392523364,0.058823529411764705,0.0125,0.16981132075471697,0.1568627450980392,0.027079303675048357,0.10599078341013825,0.023668639053254437,0.14167812929848694,0.026239067055393587,0.03723404255319149,0.027586206896551724,0.016304347826086956,0.03125,0.125,0.19047619047619047,0.1566265060240964,0.1242603550295858,0.041666666666666664,0.04054054054054054,0.5384615384615384,0.10749185667752444,0.30303030303030304,0.3225806451612903,0.3485342019543974,0.45794392523364486,0.46226415094339623,0.22448979591836735,0.35294117647058826,0.375,1.0,0.4,0.4050632911392405,0.875,0.75,0.3333333333333333,0.20833333333333334,0.4,0.5,0.28865979381443296,0.6071428571428571,0.020618556701030927,0.5,0.2916666666666667,0.4,0.020202020202020204,0.07228915662650602,0.3566265060240964,,,,,,,,,,,True,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,58489.0,975,78.0,1835,1824,542,562,204.0,3659,88.0,154.0,17.0,4.0,1.0,20.0,6.0,142.0,302.0,24.0,68.0,379.0,1851.0,35.0,4.0,6.0,104.0,20.0,24.0,160.0,223.0,17.0,509.0,46.0,24.0,40.0,31.0,72.0,16.0,57.0,87.0,114.0,7.0,46.0,542,0.36619718309859156,0.38235294117647056,0.47019867549668876,0.47699386503067487,0.4986842105263158,0.0736196319018405,0.07947019867549669,0.11688311688311688,21.893203883495143,0.5555555555555556,0.4723926380368098,0.5714285714285714,0.6470588235294118,0.375,0.012269938650306749,0.06134969325153374,0.4358974358974359,0.02564102564102564,0.07058823529411765,0.5460122699386503,0.5040740000000001,0.4660896551724138,0.4760172619047619,0.12602739726027398,0.1348973607038123,7.095033112582782,25.00833333333333,0.2953678474114441,9.0,15.0,34.0,26.0,66.0,28.0,82.0,1.0,,,8.0,2.0,3.0,3.0,9.0,19.0,2.0,3.0,47.0,26.0,79.0,3.0,30.0,91.0,180.0,18.0,9.0,12.0,8.0,,63.0,41.0,22.0,96.0,47.0,17.0,21.0,35.0,57.0,4.0,96.0,38.0,134.0,4.0,22.0,14.0,32.0,4.0,9.0,,5.0,3.0,19.0,3.0,8.0,,6.0,,,15.0,2.0,1.0,1.0,2.0,,,3.0,2.0,,91.0,9.0,14.0,0.6666666666666666,0.375,0.5,0.5,0.375,0.5428571428571428,0.3291139240506329,0.5641025641025641,0.3588235294117647,0.5595238095238095,0.4252336448598131,,0.07575757575757576,0.012195121951219513,,,0.058823529411764705,0.09628378378378379,0.03420195439739414,0.14056224899598393,0.08947368421052632,0.10939357907253269,0.0472636815920398,0.035398230088495575,0.030303030303030304,0.03587443946188341,0.0896551724137931,0.09900990099009901,0.09693877551020408,0.09278350515463918,0.12435233160621761,0.19642857142857142,0.028368794326241134,0.6666666666666666,0.20245398773006135,0.3939393939393939,0.4262295081967213,0.25153374233128833,0.34146341463414637,0.345679012345679,0.39285714285714285,0.25,0.25,1.0,0.4,0.4,0.625,0.5294117647058824,0.2222222222222222,0.07692307692307693,0.6666666666666666,0.5,0.4,0.4411764705882353,,,0.5,0.4,,0.12401055408970976,0.24010554089709762,0.08888888888888889,0.3076923076923077,,,,,,,,,True,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,22009.0,367,29.0,679,679,268,265,70.0,1358,31.0,51.0,6.0,,,2.0,2.0,44.0,83.0,2.0,45.0,133.0,683.0,10.0,1.0,2.0,76.0,2.0,10.0,3.0,7.0,,18.0,17.0,12.0,5.0,1.0,19.0,20.0,45.0,55.0,66.0,8.0,31.0,268,0.8636363636363636,0.9047619047619048,0.5301204819277109,0.5176470588235295,0.5833333333333334,0.023529411764705882,0.12048192771084337,0.17647058823529413,17.6158940397351,0.2631578947368421,0.6,0.6078431372549019,0.7380952380952381,0.8709677419354839,,0.023529411764705882,0.5454545454545454,,0.0625,0.6235294117647059,0.5082835294117647,0.529411111111111,0.478371875,0.28703703703703703,0.29245283018867924,6.879518072289157,25.1,0.3946980854197349,4.0,9.0,16.0,4.0,9.0,9.0,23.0,,,,,,1.0,,,6.0,,11.0,23.0,14.0,30.0,,25.0,53.0,12.0,,,4.0,,,4.0,3.0,1.0,,3.0,6.0,19.0,13.0,31.0,14.0,58.0,27.0,85.0,2.0,5.0,2.0,14.0,3.0,4.0,,1.0,5.0,3.0,9.0,7.0,4.0,10.0,,,6.0,8.0,,,5.0,,3.0,8.0,4.0,,53.0,5.0,6.0,,,,,,0.6,0.4666666666666667,0.5454545454545454,0.4375,0.6388888888888888,0.5408163265306123,,,0.043478260869565216,,,0.5185185185185185,0.14903846153846154,0.08333333333333333,0.13829787234042554,0.10344827586206896,0.1456953642384106,0.08741258741258741,0.10666666666666667,0.03076923076923077,0.10227272727272728,0.13953488372093023,0.136986301369863,0.16,0.15,0.1375,0.14285714285714285,0.06451612903225806,0.5,0.10588235294117647,0.4444444444444444,0.4444444444444444,0.27058823529411763,0.391304347826087,0.4090909090909091,1.0,,,,,,,0.6666666666666666,0.25,0.09090909090909091,,,0.5,0.5625,,,,,,0.17293233082706766,0.39849624060150374,,0.5,2.0,1.0,1.0,0.08333333333333333,,,,,True,
739,1610612738,Rasheed Wallace,Rasheed Wallace,739,BOS,17830.0,297,9.0,553,549,222,228,66.0,1102,6.0,8.0,1.0,10.0,1.0,30.0,7.0,24.0,44.0,40.0,19.0,112.0,567.0,4.0,4.0,10.0,38.0,30.0,1.0,5.0,6.0,1.0,13.0,8.0,6.0,3.0,3.0,7.0,35.0,60.0,23.0,24.0,,9.0,222,0.7916666666666666,0.7916666666666666,0.5454545454545454,0.5535714285714286,0.5833333333333334,0.47619047619047616,0.022727272727272728,0.125,16.53290529695024,0.42857142857142855,0.09523809523809523,0.75,0.8571428571428571,1.0,0.11904761904761904,0.35714285714285715,0.125,0.125,0.25925925925925924,0.5714285714285714,0.46992440476190483,0.4830666666666667,0.4370537037037038,0.0967741935483871,0.16981132075471697,9.975000000000001,24.9025,0.4014466546112116,1.0,1.0,1.0,12.0,22.0,6.0,14.0,6.0,,3.0,9.0,1.0,3.0,2.0,15.0,3.0,1.0,3.0,12.0,6.0,17.0,2.0,10.0,28.0,10.0,45.0,,,9.0,,1.0,,1.0,3.0,1.0,2.0,2.0,16.0,27.0,2.0,45.0,4.0,49.0,,2.0,1.0,4.0,,,,,1.0,5.0,2.0,3.0,1.0,1.0,,,3.0,11.0,,,9.0,,2.0,11.0,7.0,,28.0,9.0,3.0,1.0,0.375,0.25,0.2,0.375,0.75,0.35294117647058826,0.5625,0.3333333333333333,0.6,0.42424242424242425,,,,,,0.08,0.1588235294117647,0.0106951871657754,0.19753086419753085,0.03225806451612903,0.17131474103585656,0.01606425702811245,0.014705882352941176,,0.014285714285714285,0.02,0.14516129032258066,0.2641509433962264,0.07272727272727272,0.1694915254237288,0.2727272727272727,,0.6363636363636364,0.2619047619047619,0.5454545454545454,0.5454545454545454,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.6,0.6,1.0,0.3,0.3,1.0,1.0,1.0,0.375,0.3333333333333333,1.0,0.037037037037037035,1.0,0.1111111111111111,,0.2857142857142857,0.3,,0.10714285714285714,0.25,0.08333333333333333,0.6666666666666666,,,,,,,,,True,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,42810.0,714,37.0,1341,1333,340,388,145.0,2674,54.0,89.0,13.0,,,2.0,1.0,140.0,284.0,2.0,43.0,323.0,1368.0,27.0,1.0,1.0,186.0,2.0,18.0,44.0,54.0,5.0,118.0,24.0,18.0,15.0,10.0,30.0,34.0,72.0,52.0,52.0,8.0,21.0,340,0.6642857142857143,0.6888888888888889,0.49295774647887325,0.48951048951048953,0.5243506493506493,0.006993006993006993,0.06338028169014084,0.12359550561797752,22.44355909694555,0.5,0.3111888111888112,0.6067415730337079,0.6923076923076923,0.6851851851851852,,0.006993006993006993,0.4642857142857143,,0.015625,0.3181818181818182,0.4568804195804196,0.4962847826086957,0.43286171875,0.07023411371237458,0.0707070707070707,9.957394366197182,26.6,0.2535421327367636,5.0,10.0,15.0,38.0,90.0,48.0,105.0,,,,,,1.0,,,10.0,,1.0,21.0,34.0,63.0,,19.0,87.0,94.0,,,10.0,,,10.0,7.0,3.0,28.0,11.0,10.0,19.0,30.0,83.0,16.0,129.0,29.0,158.0,10.0,6.0,2.0,15.0,1.0,5.0,,2.0,3.0,11.0,5.0,9.0,5.0,3.0,,,9.0,20.0,,,16.0,1.0,3.0,20.0,14.0,4.0,87.0,10.0,8.0,,,,,,0.37037037037037035,0.5396825396825397,0.35714285714285715,0.53125,0.3387096774193548,0.5723684210526315,,0.05555555555555555,0.01904761904761905,,,0.32,0.18906605922551253,0.041758241758241756,0.1694915254237288,0.0684931506849315,0.18344155844155843,0.048252911813643926,0.07407407407407407,0.0390625,0.012121212121212121,0.07142857142857142,0.1390728476821192,0.23880597014925373,0.19480519480519481,0.18045112781954886,0.13636363636363635,0.07874015748031496,0.7,0.3146853146853147,0.4222222222222222,0.4470588235294118,0.36713286713286714,0.45714285714285713,0.46601941747572817,0.6875,,,,,,,0.38461538461538464,,0.03571428571428571,,,0.234375,0.6666666666666666,,,,,,0.06501547987616099,0.2693498452012384,0.058823529411764705,0.6052631578947368,,2.0,1.0,,,,,,True,
951,1610612738,Ray Allen,Ray Allen,951,BOS,48775.0,813,71.0,1532,1514,426,450,180.0,3046,27.0,54.0,8.0,45.0,5.0,91.0,28.0,64.0,142.0,136.0,59.0,349.0,1558.0,19.0,15.0,42.0,86.0,91.0,9.0,40.0,48.0,10.0,104.0,19.0,11.0,22.0,16.0,33.0,38.0,67.0,72.0,69.0,6.0,23.0,426,0.671875,0.6935483870967742,0.4507042253521127,0.5215827338129496,0.5561056105610561,0.4892086330935252,0.06338028169014084,0.12962962962962962,19.421965317919074,0.6666666666666666,0.19424460431654678,0.5,0.574468085106383,0.5555555555555556,0.1618705035971223,0.3273381294964029,0.23529411764705882,0.14705882352941177,0.35443037974683544,0.6834532374100719,0.5198679856115107,0.5151683333333332,0.5161867088607596,0.07796610169491526,0.14465408805031446,10.583098591549296,24.45588235294118,0.2780678851174935,3.0,7.0,14.0,7.0,22.0,30.0,66.0,21.0,6.0,14.0,33.0,4.0,10.0,9.0,54.0,9.0,7.0,5.0,44.0,16.0,37.0,15.0,18.0,95.0,42.0,150.0,12.0,4.0,33.0,3.0,8.0,5.0,3.0,16.0,14.0,1.0,10.0,19.0,35.0,2.0,56.0,12.0,68.0,1.0,8.0,3.0,11.0,3.0,6.0,1.0,,,8.0,2.0,4.0,2.0,7.0,13.0,,8.0,2.0,,,2.0,,,2.0,,,95.0,7.0,7.0,0.9259259259259259,0.39705882352941174,0.4666666666666667,0.35714285714285715,0.39705882352941174,0.47368421052631576,0.43243243243243246,0.5735294117647058,0.4873417721518987,0.5789473684210527,0.5280898876404494,0.022058823529411766,0.045454545454545456,0.015151515151515152,0.044444444444444446,0.01098901098901099,0.03508771929824561,0.0707070707070707,0.01937984496124031,0.09268292682926829,0.006060606060606061,0.07714285714285714,0.016152716593245228,0.030927835051546393,0.014285714285714285,0.01098901098901099,0.008130081300813009,0.06918238993710692,0.08433734939759036,0.058823529411764705,0.0875,0.1111111111111111,0.006756756756756757,,0.07913669064748201,0.3181818181818182,0.3333333333333333,0.23741007194244604,0.45454545454545453,0.46153846153846156,0.8,0.4666666666666667,0.4883720930232558,1.0,0.3626373626373626,0.36666666666666664,0.8787878787878788,0.375,0.3333333333333333,0.29411764705882354,0.4,1.0,0.17721518987341772,0.5,0.17721518987341772,0.42857142857142855,0.32142857142857145,0.3626373626373626,,0.12607449856733524,0.2722063037249284,,0.5714285714285714,1.0,,,0.019230769230769232,3.0,0.6,1.0,,True,
714,1610612738,Michael Finley,Michael Finley,714,BOS,2979.0,50,26.0,101,97,34,43,5.0,198,,,,,,7.0,2.0,2.0,4.0,7.0,2.0,9.0,81.0,,,2.0,2.0,7.0,,2.0,2.0,2.0,4.0,3.0,3.0,,,,2.0,3.0,1.0,2.0,,,34,0.5,0.5,0.5,0.3181818181818182,0.375,0.6363636363636364,,,11.11111111111111,,,,,,,0.6363636363636364,,,1.0,0.6363636363636364,0.47580000000000006,,0.5373,,,15.950000000000001,24.97142857142857,0.33663366336633666,,,,1.0,1.0,1.0,3.0,,,,1.0,,,,1.0,,,,,,,,2.0,2.0,2.0,3.0,,,1.0,,,,,,,,1.0,2.0,2.0,2.0,6.0,1.0,7.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,1.0,1.0,0.14285714285714285,,,0.14285714285714285,,,,,,0.3333333333333333,,,,,,0.4,0.06666666666666667,0.03333333333333333,0.18181818181818182,,0.0975609756097561,0.02564102564102564,,,0.05555555555555555,,0.125,,0.1111111111111111,0.2222222222222222,,,,0.09090909090909091,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,,,0.14285714285714285,,,0.2222222222222222,,,,,,,,,,,True,
200749,1610612738,Shelden Williams,Shelden Williams,200749,BOS,1081.0,18,-1.0,37,35,19,20,6.0,72,1.0,4.0,2.0,,,,,1.0,4.0,,1.0,3.0,30.0,2.0,,,2.0,,1.0,,,,,,,2.0,2.0,2.0,1.0,4.0,2.0,2.0,,,19,1.0,1.0,0.25,0.25,0.3,,0.25,0.25,16.666666666666668,1.0,1.0,0.25,0.3333333333333333,1.0,,,1.0,,,1.0,0.5935,0.5918000000000001,0.5932333333333334,,,0.75,,0.5135135135135135,,1.0,3.0,,,,,,,,,,,,,,,,,1.0,3.0,,1.0,3.0,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,3.0,2.0,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,,0.375,,,,,,,0.09090909090909091,0.06666666666666667,0.14285714285714285,,0.1111111111111111,0.05,,,0.14285714285714285,,0.25,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,True,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,14869.0,248,-5.0,465,479,189,185,48.0,944,28.0,49.0,4.0,1.0,1.0,1.0,1.0,33.0,64.0,2.0,16.0,82.0,458.0,5.0,1.0,2.0,54.0,,10.0,4.0,4.0,,8.0,15.0,8.0,5.0,5.0,13.0,17.0,36.0,17.0,24.0,2.0,8.0,189,0.8181818181818182,0.8181818181818182,0.515625,0.5,0.5324675324675324,0.030303030303030304,0.15625,0.16326530612244897,17.374517374517374,0.38461538461538464,0.7424242424242424,0.5714285714285714,0.6829268292682927,0.8214285714285714,0.015151515151515152,0.015151515151515152,0.6666666666666666,0.16666666666666666,0.03333333333333333,0.7727272727272727,0.5621930769230769,0.59545,0.5200637931034483,0.1111111111111111,0.11428571428571428,3.39375,49.65,0.4064516129032258,1.0,13.0,20.0,4.0,10.0,1.0,5.0,,,1.0,,,,,,2.0,,5.0,9.0,16.0,28.0,,10.0,42.0,12.0,,,,,,,,,3.0,1.0,1.0,5.0,7.0,10.0,3.0,20.0,6.0,26.0,1.0,7.0,1.0,8.0,2.0,,,1.0,,3.0,,3.0,2.0,,,,5.0,9.0,,,6.0,,3.0,9.0,4.0,,42.0,3.0,5.0,,,,,,0.4,0.5714285714285714,0.3333333333333333,0.5333333333333333,0.5,0.5675675675675675,,0.2,,,,0.14285714285714285,0.06802721088435375,0.03125,0.1044776119402985,0.02631578947368421,0.0794392523364486,0.030303030303030304,0.04918032786885246,,0.03508771929824561,0.03225806451612903,0.08196721311475409,0.09302325581395349,0.023255813953488372,0.14285714285714285,,0.047619047619047616,0.4444444444444444,0.15151515151515152,0.4,0.5,0.07575757575757576,0.2,0.2,,,,,,,,0.25,1.0,,,,0.6666666666666666,0.65,0.03333333333333333,,,,,0.10975609756097561,0.5121951219512195,,1.0,,,,,,,,1.0,True,
