EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,PenaltyPointsPct,Avg3ptShotDistance,LongMidRangeFGA,Loose Ball Fouls Drawn,LongMidRangeFrequency,ShortMidRangeFGM,FG2M,PenaltyFG2M,PtsUnassisted2s,DeadBallTurnovers,Turnovers,PenaltyTurnovers,3SecondViolations,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3FGA,PenaltyCorner3FGA,Corner3Frequency,PenaltyCorner3Frequency,on,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,Technical Free Throw Trips,DefensiveGoaltends,PenaltyFg3Pct,SecondChanceFg2Pct,LongMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ShortMidRangeAssists,SelfOReb,Blocked3s,BlockedCorner3,SelfORebPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedArc3,OffensiveGoaltends,OffCorner3ReboundPct,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,PenaltyCorner3Accuracy
1563,1610612760,Kevin Ollie,Kevin Ollie,1563,OKC,327.0,5,-7.0,11,10,11,9,21,1.0,1.0,13,1.0,11,9.090909090909092,1.0,0.4002,0.4002,12.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,135.0,2,-4.0,5,4,5,4,9,,,4,,5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,327.0,5,-7.0,11,10,11,9,21,,,13,,11,27.272727272727273,,0.4014,0.4014,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,23.9,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201957,1610612760,Byron Mullens,Byron Mullens,201957,OKC,254.0,4,-4.0,9,8,9,8,17,,2.0,7,2.0,9,33.333333333333336,,0.3649,0.3649,17.15,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,1610612760,Etan Thomas,Etan Thomas,2041,OKC,327.0,5,-7.0,11,10,11,9,21,1.0,1.0,13,1.0,11,18.181818181818183,1.0,0.4013,0.4013,5.6,1.0,,,,,2.0,,,2.0,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,73.0,1,-3.0,2,2,2,1,4,,,6,,2,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612760,James Harden,James Harden,201935,OKC,192.0,3,-3.0,6,6,6,5,12,,,9,,6,16.666666666666668,,0.60315,0.60315,,1.0,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,23.5,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,7484.0,125,-20.0,237,238,43,69,475,1.0,14.0,248,1.0,43,11.552346570397113,0.037037037037037035,0.5662944444444444,0.4929,4.821428571428571,0.18143459915611815,6.0,,13.0,8.0,27.0,1.0,,,6.0,5.0,15.0,18.0,3.0,15.0,8.0,9.0,,,,0.45,,0.48148148148148145,0.14285714285714285,0.11666666666666667,0.11538461538461539,0.2222222222222222,,0.8518518518518519,,23.853846153846156,3.0,,0.1111111111111111,,5.0,,6.0,,2.0,,,0.35714285714285715,,0.35185185185185186,,,,7.0,1.0,0.25925925925925924,0.5,False,35.0,5.0,10.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,9.0,1.0,4.0,4.0,3.0,7.0,3.0,4.0,17.0,1.0,2.0,9.0,1.0,3.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,6.0,4.0,1.0,1.0,6.0,4.0,5.0,0.4,0.4,1.0,0.23076923076923078,1.0,0.23076923076923078,0.375,0.375,0.2857142857142857,0.3,1.0,1.0,0.16666666666666666,0.10588235294117647,0.020618556701030927,0.02702702702702703,0.022388059701492536,0.09090909090909091,0.03333333333333333,0.09090909090909091,0.07407407407407407,0.16,0.2222222222222222,0.6666666666666666,0.37037037037037035,0.5,0.7142857142857143,0.4,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,0.16666666666666666,1.0,0.5,0.25,1.0,1.0,0.16666666666666666,0.45106666666666667,0.16666666666666666,0.25,0.07142857142857142,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,13870.0,231,,444,442,133,143,886,22.0,88.0,464,19.0,133,33.65570599613153,0.17886178861788618,0.4921602459016394,0.4924766666666668,9.799999999999999,0.29954954954954954,34.0,12.0,35.0,54.0,150.0,12.0,30.0,54.0,33.0,11.0,38.0,46.0,4.0,17.0,39.0,62.0,9.0,54.0,9.0,0.4868421052631579,0.5638297872340425,0.2845528455284553,0.1746031746031746,0.17535545023696683,0.19148936170212766,0.2764227642276423,0.3870967741935484,0.5203252032520326,0.36,26.297142857142855,37.0,,0.3008130081300813,5.0,33.0,6.0,28.0,10.0,22.0,8.0,,0.375,0.3157894736842105,0.3902439024390244,0.3870967741935484,0.22727272727272727,0.23809523809523808,1.0,,0.008130081300813009,,False,68.0,13.0,29.0,3.0,,,,10.0,10.0,8.0,2.0,4.0,16.0,38.0,18.0,10.0,7.0,10.0,4.0,14.0,1.0,6.0,32.0,3.0,5.0,26.0,1.0,8.0,3.0,1.0,2.0,12.0,10.0,,,2.0,22.0,,8.0,6.0,1.0,1.0,8.0,4.0,3.0,0.5757575757575758,0.59375,0.6,0.2857142857142857,0.5,0.29411764705882354,0.3333333333333333,0.47058823529411764,0.07954545454545454,0.13793103448275862,0.045454545454545456,0.5454545454545454,0.07142857142857142,0.17567567567567569,0.029585798816568046,0.04918032786885246,0.034782608695652174,,0.061224489795918366,0.1568627450980392,0.1702127659574468,0.2,0.125,0.5,0.23577235772357724,0.4482758620689655,0.52,0.7692307692307693,,,,0.29411764705882354,0.29411764705882354,0.6,0.25,,,,0.30303030303030304,0.491275,0.15384615384615385,0.2037037037037037,,0.10666666666666667,1.0,3.0,9.0,15.0,2.0,4.0,4.0,1.0,8.0,4.0,12.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,0.3333333333333333,0.125,0.05405405405405406,0.028169014084507043,0.047619047619047616,0.4,0.40540540540540543,0.42857142857142855,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.5,1.0,0.2903225806451613,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,
201145,1610612760,Jeff Green,Jeff Green,201145,OKC,13417.0,224,-31.0,419,420,103,96,839,7.0,43.0,452,7.0,103,17.073170731707318,0.1,0.5337152173913043,0.5262384615384614,5.2046511627906975,0.2458233890214797,21.0,6.0,27.0,17.0,71.0,6.0,5.0,13.0,21.0,8.0,22.0,28.0,9.0,16.0,16.0,20.0,4.0,13.0,3.0,0.43670886075949367,0.38235294117647056,0.38571428571428573,0.13114754098360656,0.09045226130653267,0.17073170731707318,0.3,0.46153846153846156,0.7714285714285715,0.18309859154929578,24.86296296296296,9.0,,0.12857142857142856,2.0,15.0,4.0,12.0,1.0,6.0,3.0,,0.3488372093023256,0.5714285714285714,0.38571428571428573,0.3076923076923077,0.2857142857142857,0.3333333333333333,6.0,,0.08571428571428572,,False,64.0,11.0,27.0,4.0,3.0,,,5.0,8.0,5.0,1.0,1.0,9.0,18.0,24.0,5.0,6.0,6.0,4.0,10.0,3.0,3.0,24.0,2.0,4.0,10.0,4.0,6.0,4.0,3.0,1.0,5.0,2.0,,1.0,1.0,6.0,,2.0,1.0,,1.0,3.0,2.0,1.0,0.6,0.6428571428571429,1.0,0.2962962962962963,1.0,0.2962962962962963,0.75,0.75,0.13953488372093023,0.18518518518518517,0.14285714285714285,0.8333333333333334,0.2857142857142857,0.07246376811594203,0.023529411764705882,0.03333333333333333,0.02608695652173913,,0.041666666666666664,0.06,0.09090909090909091,0.06818181818181818,0.05,0.6666666666666666,0.38571428571428573,0.4074074074074074,0.5,0.7272727272727273,0.5,0.5,1.0,0.23809523809523808,0.23809523809523808,1.0,0.6666666666666666,,,,0.23809523809523808,0.52694,0.08,0.125,,0.1267605633802817,3.0,3.0,5.0,2.0,1.0,1.0,,3.0,,,,2.0,,1.0,2.0,,3.0,,1.0,,2.0,,,0.6,,0.028985507246376812,0.03225806451612903,,0.2222222222222222,0.2222222222222222,0.5,0.75,0.16666666666666666,1.0,1.0,0.38461538461538464,0.6,,1.0,2.0,1.0,1.0,0.05,0.3333333333333333,,,,,,,,
